*tech,region,year,sc_point_gid,capacity
wind-ons_10,p20191,2011,54526,90.0
wind-ons_2,p06083,2011,55112,21.2
wind-ons_1,p06083,2011,55113,22.0
wind-ons_1,p06083,2011,55114,59.6
wind-ons_1,p06083,2011,55115,48.0
wind-ons_1,p06083,2011,55493,23.1
wind-ons_1,p06083,2011,55494,48.0
wind-ons_2,p06083,2011,55873,28.7
wind-ons_4,p06083,2011,56253,25.3
wind-ons_1,p06083,2011,56254,12.3
wind-ons_9,p40151,2011,56414,18.9
wind-ons_3,p06083,2011,56634,46.9
wind-ons_1,p06083,2011,56635,19.0
wind-ons_10,p40059,2011,56788,54.0
wind-ons_5,p47151,2011,56900,0.7
wind-ons_10,p40153,2011,57169,36.0
wind-ons_6,p47001,2011,57280,27.0
wind-ons_5,p47001,2011,57281,0.7
wind-ons_9,p48421,2011,57531,10.0
wind-ons_10,p48195,2011,57535,114.0
wind-ons_10,p48195,2011,57536,79.8
wind-ons_10,p40045,2011,57546,30.0
wind-ons_10,p40045,2011,57547,30.0
wind-ons_8,p40151,2011,57553,25.5
wind-ons_4,p47129,2011,57660,0.7
wind-ons_10,p48421,2011,57912,10.0
wind-ons_9,p48195,2011,57916,3.0
wind-ons_10,p40045,2011,57927,48.0
wind-ons_10,p40153,2011,57931,60.0
wind-ons_10,p40153,2011,57932,4.5
wind-ons_10,p40093,2011,57933,25.5
wind-ons_9,p40153,2011,58311,53.2
wind-ons_10,p40153,2011,58312,25.5
wind-ons_10,p40153,2011,58691,25.5
wind-ons_10,p48341,2011,59050,10.0
wind-ons_9,p48341,2011,59051,10.0
wind-ons_10,p48341,2011,59431,49.5
wind-ons_9,p48341,2011,59432,10.0
wind-ons_10,p48341,2011,59809,8.8
wind-ons_9,p48341,2011,59810,10.0
wind-ons_10,p48065,2011,60953,79.5
wind-ons_10,p48065,2011,60954,10.0
wind-ons_10,p40129,2011,60966,54.0
wind-ons_10,p40129,2011,60969,9.0
wind-ons_9,p48359,2011,61327,0.161
wind-ons_10,p48065,2011,61336,80.0
wind-ons_10,p40129,2011,61349,114.0
wind-ons_10,p40039,2011,61354,106.5
wind-ons_4,p04017,2011,61647,63.0
wind-ons_10,p48359,2011,61707,160.839
wind-ons_10,p40149,2011,61734,40.5
wind-ons_8,p40009,2011,62105,44.9
wind-ons_4,p06065,2011,62372,5.9
wind-ons_9,p35037,2011,62459,20.0
wind-ons_2,p06065,2011,62748,16.0
wind-ons_3,p06065,2011,62752,3.0
wind-ons_8,p35019,2011,62826,90.0
wind-ons_10,p35037,2011,62839,60.0
wind-ons_5,p06073,2011,63119,45.0
wind-ons_2,p06065,2011,63120,43.4
wind-ons_1,p06065,2011,63121,42.6
wind-ons_2,p06065,2011,63129,7.3
wind-ons_1,p06065,2011,63130,6.5
wind-ons_9,p40075,2011,63253,74.3
wind-ons_10,p40075,2011,63254,72.0
wind-ons_5,p06073,2011,63499,38.9
wind-ons_3,p06073,2011,63500,34.5
wind-ons_1,p06073,2011,63501,31.0
wind-ons_2,p06065,2011,63511,3.4
wind-ons_10,p40075,2011,63633,27.0
wind-ons_6,p06073,2011,63878,30.75
wind-ons_3,p06073,2011,63879,30.75
wind-ons_3,p06073,2011,63880,29.9
wind-ons_7,p35057,2011,63959,100.0
wind-ons_6,p35011,2011,63973,144.0
wind-ons_9,p35037,2011,63974,60.0
wind-ons_10,p40031,2011,64015,151.4
wind-ons_6,p06073,2011,64257,20.5
wind-ons_6,p06073,2011,64258,22.4
wind-ons_6,p06073,2011,64259,22.2
wind-ons_5,p06073,2011,64260,21.7
wind-ons_5,p06073,2011,64637,20.5
wind-ons_3,p06073,2011,64638,19.0
wind-ons_4,p06073,2011,64639,20.0
wind-ons_2,p06073,2011,64640,16.5
wind-ons_2,p06073,2011,65018,16.1
wind-ons_3,p06073,2011,65019,11.7
wind-ons_1,p06073,2011,65020,11.6
wind-ons_1,p06025,2011,65021,9.6
wind-ons_8,p35009,2011,65119,0.6
wind-ons_6,p06073,2011,65398,50.0
wind-ons_2,p06073,2011,65399,9.4
wind-ons_2,p06025,2011,65400,9.1
wind-ons_4,p06025,2011,65401,8.0
wind-ons_7,p35041,2011,65500,0.6
wind-ons_8,p48017,2011,65501,0.7
wind-ons_2,p06025,2011,66163,5.4
wind-ons_7,p35005,2011,66634,30.0
wind-ons_9,p35041,2011,66635,90.0
wind-ons_10,p48153,2011,66656,57.0
wind-ons_10,p48125,2011,67797,150.0
wind-ons_9,p48097,2011,68204,112.5
wind-ons_9,p48169,2011,70834,84.0
wind-ons_8,p48169,2011,70835,160.0
wind-ons_10,p48237,2011,70856,120.0
wind-ons_9,p48033,2011,71211,180.0
wind-ons_10,p48417,2011,71228,60.3
wind-ons_9,p48415,2011,71595,130.5
wind-ons_10,p48415,2011,71977,120.0
wind-ons_10,p48415,2011,71978,63.0
wind-ons_10,p48417,2011,71987,42.0
wind-ons_10,p48417,2011,71988,60.0
wind-ons_10,p48415,2011,72358,216.0
wind-ons_10,p48151,2011,72359,65.0
wind-ons_9,p48151,2011,72361,37.5
wind-ons_10,p48417,2011,72367,78.0
wind-ons_9,p48335,2011,72737,21.0
wind-ons_10,p48335,2011,72738,33.0
wind-ons_10,p48353,2011,72739,41.0
wind-ons_10,p48353,2011,72740,42.0
wind-ons_9,p48353,2011,72741,101.2
wind-ons_9,p48151,2011,72742,30.6
wind-ons_9,p48253,2011,72743,48.0
wind-ons_9,p48253,2011,72744,42.0
wind-ons_10,p48417,2011,72747,122.0
wind-ons_9,p48335,2011,73117,54.0
wind-ons_10,p48335,2011,73118,168.0
wind-ons_10,p48353,2011,73119,132.0
wind-ons_10,p48353,2011,73120,90.0
wind-ons_10,p48353,2011,73121,152.0
wind-ons_10,p48353,2011,73122,170.2
wind-ons_10,p48441,2011,73123,42.0
wind-ons_9,p48441,2011,73124,38.0
wind-ons_10,p48059,2011,73127,120.0
wind-ons_9,p48317,2011,73489,90.0
wind-ons_8,p48227,2011,73494,7.0
wind-ons_7,p48335,2011,73496,1.5
wind-ons_9,p48335,2011,73497,72.0
wind-ons_9,p48335,2011,73498,126.5
wind-ons_10,p48353,2011,73499,240.0
wind-ons_10,p48353,2011,73500,1.0
wind-ons_10,p48353,2011,73502,232.5
wind-ons_10,p48441,2011,73503,180.0
wind-ons_10,p48133,2011,73514,2.645
wind-ons_10,p48133,2011,73515,26.347
wind-ons_8,p48003,2011,73861,0.6
wind-ons_9,p48317,2011,73869,30.0
wind-ons_10,p48227,2011,73872,121.9
wind-ons_9,p48227,2011,73873,34.3
wind-ons_9,p48353,2011,73878,80.5
wind-ons_9,p48353,2011,73880,1.5
wind-ons_10,p48353,2011,73882,77.0
wind-ons_10,p48441,2011,73883,222.0
wind-ons_10,p48143,2011,73895,23.808
wind-ons_7,p48495,2011,74240,0.925
wind-ons_8,p48495,2011,74241,91.575
wind-ons_10,p48173,2011,74252,142.5
wind-ons_10,p48173,2011,74253,58.8
wind-ons_9,p48335,2011,74254,124.2
wind-ons_7,p48335,2011,74256,0.035
wind-ons_5,p48335,2011,74257,0.08
wind-ons_9,p48353,2011,74258,0.035
wind-ons_9,p48353,2011,74259,56.8
wind-ons_7,p48353,2011,74260,54.0
wind-ons_9,p48353,2011,74261,168.0
wind-ons_9,p48441,2011,74262,121.5
wind-ons_10,p48441,2011,74263,102.0
wind-ons_9,p48441,2011,74264,33.0
wind-ons_5,p48229,2011,74596,1.3
wind-ons_7,p48495,2011,74621,59.4
wind-ons_9,p48173,2011,74633,90.0
wind-ons_10,p48431,2011,74634,215.5
wind-ons_10,p48431,2011,74635,214.5
wind-ons_10,p48431,2011,74636,149.5
wind-ons_9,p48081,2011,74637,79.92
wind-ons_6,p48081,2011,74638,69.53
wind-ons_8,p48399,2011,74643,96.0
wind-ons_9,p48399,2011,74644,18.0
wind-ons_9,p48109,2011,74986,30.0
wind-ons_9,p48173,2011,75013,115.5
wind-ons_9,p48431,2011,75015,186.0
wind-ons_10,p48431,2011,75016,112.5
wind-ons_8,p48109,2011,75366,23.3
wind-ons_10,p48461,2011,77285,222.0
wind-ons_7,p48461,2011,77665,56.0
wind-ons_8,p48461,2011,77666,75.0
wind-ons_9,p48371,2011,78423,82.0
wind-ons_6,p48371,2011,78424,78.0
wind-ons_10,p48371,2011,78425,82.5
wind-ons_8,p48371,2011,78426,167.7
wind-ons_10,p48371,2011,78804,150.0
wind-ons_10,p48413,2011,79197,114.0
wind-ons_10,p48413,2011,79198,36.0
wind-ons_5,p48241,2011,81151,10.0
wind-ons_5,p48241,2011,81531,10.0
wind-ons_5,p48361,2011,81911,10.0
wind-ons_7,p48391,2011,89484,54.0
wind-ons_6,p48391,2011,89485,30.0
wind-ons_8,p48409,2011,90623,96.0
wind-ons_8,p48261,2011,93661,33.6
wind-ons_9,p48261,2011,93662,168.0
wind-ons_9,p48261,2011,94041,210.0
wind-ons_10,p48261,2011,94042,73.2
wind-ons_8,p30035,2012,7317,101.4
wind-ons_8,p30101,2012,7697,104.2
wind-ons_8,p23003,2012,9108,42.0
wind-ons_4,p53037,2012,9165,44.0
wind-ons_7,p53037,2012,9166,78.0
wind-ons_6,p53037,2012,9546,150.6
wind-ons_7,p38079,2012,10431,29.0
wind-ons_8,p38019,2012,10440,118.5
wind-ons_9,p38019,2012,10441,40.5
wind-ons_7,p38069,2012,10810,60.0
wind-ons_7,p38069,2012,10811,60.0
wind-ons_8,p38071,2012,10820,40.5
wind-ons_6,p30013,2012,12258,9.0
wind-ons_8,p38101,2012,12699,2.6
wind-ons_9,p38101,2012,12702,102.0
wind-ons_7,p38049,2012,12706,11.9
wind-ons_8,p23029,2012,12911,57.0
wind-ons_7,p53013,2012,12978,149.4
wind-ons_7,p53013,2012,12979,18.0
wind-ons_7,p53023,2012,12980,7.2
wind-ons_9,p38101,2012,13080,4.5
wind-ons_9,p38101,2012,13082,13.5
wind-ons_5,p53039,2012,13339,136.3
wind-ons_5,p53039,2012,13342,199.0
wind-ons_5,p53005,2012,13350,95.0
wind-ons_6,p53013,2012,13358,78.0
wind-ons_8,p53013,2012,13359,138.0
wind-ons_6,p53039,2012,13718,258.0
wind-ons_6,p53039,2012,13719,4.2
wind-ons_6,p53039,2012,13720,94.0
wind-ons_5,p53039,2012,13721,98.9
wind-ons_7,p53039,2012,13722,204.0
wind-ons_5,p53071,2012,13731,176.9
wind-ons_6,p41021,2012,14100,163.3
wind-ons_7,p41059,2012,14111,60.0
wind-ons_6,p41059,2012,14112,62.8
wind-ons_8,p41055,2012,14480,221.0
wind-ons_6,p41059,2012,14493,98.9
wind-ons_8,p27137,2012,14655,25.0
wind-ons_10,p23007,2012,14795,66.0
wind-ons_7,p41055,2012,14858,81.0
wind-ons_8,p41055,2012,14859,125.4
wind-ons_8,p41055,2012,14860,102.9
wind-ons_6,p41049,2012,14866,10.0
wind-ons_6,p41059,2012,14867,10.0
wind-ons_6,p41055,2012,15238,76.5
wind-ons_7,p41055,2012,15239,100.8
wind-ons_6,p41021,2012,15240,100.5
wind-ons_5,p41021,2012,15241,102.9
wind-ons_5,p41049,2012,15244,84.0
wind-ons_5,p41049,2012,15247,9.9
wind-ons_6,p41059,2012,15248,25.0
wind-ons_7,p38055,2012,15364,31.5
wind-ons_8,p38015,2012,15366,1.5
wind-ons_8,p38015,2012,15367,18.0
wind-ons_9,p38091,2012,15383,49.5
wind-ons_5,p41055,2012,15619,24.0
wind-ons_6,p41021,2012,15622,14.7
wind-ons_4,p41049,2012,15623,72.0
wind-ons_5,p41049,2012,15624,9.9
wind-ons_8,p38065,2012,15742,50.6
wind-ons_7,p38065,2012,15743,48.0
wind-ons_8,p38039,2012,15762,120.0
wind-ons_5,p41021,2012,16000,24.6
wind-ons_6,p41021,2012,16001,25.2
wind-ons_4,p41049,2012,16003,3.3
wind-ons_4,p41049,2012,16004,8.3
wind-ons_4,p41049,2012,16005,9.9
wind-ons_5,p41059,2012,16013,43.0
wind-ons_7,p30107,2012,16069,135.0
wind-ons_9,p38015,2012,16126,48.0
wind-ons_8,p38003,2012,16142,48.0
wind-ons_9,p38003,2012,16143,72.0
wind-ons_5,p41049,2012,16384,5.0
wind-ons_4,p41049,2012,16385,6.6
wind-ons_8,p38003,2012,16523,76.5
wind-ons_7,p27027,2012,16532,0.931
wind-ons_5,p41049,2012,16765,1.7
wind-ons_7,p27027,2012,16910,0.7
wind-ons_8,p27027,2012,16912,0.969
wind-ons_8,p27027,2012,17290,0.7
wind-ons_6,p23027,2012,17465,4.5
wind-ons_8,p23009,2012,17850,4.5
wind-ons_6,p41061,2012,17915,40.7
wind-ons_8,p41001,2012,18295,60.0
wind-ons_9,p30025,2012,18763,30.0
wind-ons_8,p36033,2012,18954,46.5
wind-ons_9,p38045,2012,19176,7.5
wind-ons_7,p26097,2012,19264,1.8
wind-ons_8,p36033,2012,19334,54.0
wind-ons_9,p36033,2012,19335,60.0
wind-ons_10,p38021,2012,19556,54.0
wind-ons_8,p36033,2012,19713,81.0
wind-ons_8,p36033,2012,19714,37.5
wind-ons_8,p36033,2012,19715,46.5
wind-ons_8,p36033,2012,20095,60.0
wind-ons_9,p38051,2012,20695,12.0
wind-ons_9,p38021,2012,20696,168.0
wind-ons_8,p27149,2012,22235,0.4
wind-ons_5,p36049,2012,23128,45.5
wind-ons_6,p36049,2012,23129,16.5
wind-ons_6,p36049,2012,23509,32.5
wind-ons_9,p26001,2012,23833,48.0
wind-ons_5,p36049,2012,23889,36.0
wind-ons_6,p36049,2012,23890,16.5
wind-ons_7,p27073,2012,24134,0.017
wind-ons_8,p27067,2012,24140,2.0
wind-ons_8,p27067,2012,24141,2.0
wind-ons_6,p55083,2012,24183,0.1
wind-ons_5,p36049,2012,24270,30.55
wind-ons_10,p33019,2012,24291,24.0
wind-ons_7,p27073,2012,24512,0.931
wind-ons_8,p27073,2012,24513,0.931
wind-ons_8,p27073,2012,24514,0.931
wind-ons_8,p27023,2012,24516,0.017
wind-ons_9,p55029,2012,24569,0.7
wind-ons_7,p26135,2012,24590,52.8
wind-ons_7,p36075,2012,24646,68.5
wind-ons_5,p36049,2012,24650,6.6
wind-ons_7,p27073,2012,24892,0.969
wind-ons_7,p27073,2012,24893,0.969
wind-ons_8,p27073,2012,24894,0.931
wind-ons_8,p27073,2012,24895,0.931
wind-ons_8,p27073,2012,24896,0.931
wind-ons_8,p27023,2012,24897,0.017
wind-ons_8,p55029,2012,24949,0.7
wind-ons_6,p36049,2012,25027,30.55
wind-ons_6,p36049,2012,25028,45.5
wind-ons_7,p27073,2012,25272,0.969
wind-ons_8,p27073,2012,25273,0.969
wind-ons_8,p27073,2012,25274,0.969
wind-ons_8,p27073,2012,25275,0.969
wind-ons_8,p27129,2012,25278,0.017
wind-ons_5,p36075,2012,25406,27.5
wind-ons_5,p36065,2012,25407,37.5
wind-ons_6,p36065,2012,25408,30.0
wind-ons_6,p36065,2012,25409,20.0
wind-ons_6,p50025,2012,25428,5.2
wind-ons_9,p27173,2012,25656,0.969
wind-ons_8,p27129,2012,25658,0.931
wind-ons_8,p27129,2012,25659,0.017
wind-ons_8,p26129,2012,25730,21.0
wind-ons_5,p36043,2012,25792,11.5
wind-ons_10,p27173,2012,26032,8.4
wind-ons_9,p27173,2012,26033,2.95
wind-ons_8,p27173,2012,26034,1.9
wind-ons_8,p27173,2012,26035,1.683
wind-ons_8,p27173,2012,26036,0.969
wind-ons_9,p27173,2012,26037,0.969
wind-ons_8,p27127,2012,26039,0.931
wind-ons_5,p36065,2012,26167,60.0
wind-ons_9,p46069,2012,26392,40.5
wind-ons_8,p46059,2012,26394,25.0
wind-ons_9,p27081,2012,26413,8.85
wind-ons_8,p27083,2012,26414,2.0
wind-ons_8,p27083,2012,26415,1.683
wind-ons_8,p27083,2012,26416,1.683
wind-ons_8,p27173,2012,26417,0.969
wind-ons_8,p27173,2012,26418,0.969
wind-ons_8,p27127,2012,26419,0.931
wind-ons_8,p27127,2012,26420,1.7
wind-ons_9,p26113,2012,26484,59.0
wind-ons_7,p25011,2012,26571,1.8
wind-ons_6,p16039,2012,26665,21.0
wind-ons_6,p16039,2012,26666,21.0
wind-ons_9,p27083,2012,26794,2.8
wind-ons_8,p27083,2012,26795,2.1
wind-ons_8,p27083,2012,26796,2.1
wind-ons_8,p27083,2012,26797,1.3
wind-ons_8,p27127,2012,26798,0.969
wind-ons_8,p27127,2012,26799,0.931
wind-ons_8,p27127,2012,26800,1.7
wind-ons_7,p27049,2012,26814,1.6
wind-ons_7,p25011,2012,26951,1.7
wind-ons_9,p46011,2012,27171,50.4
wind-ons_9,p27081,2012,27172,103.5
wind-ons_9,p27083,2012,27174,3.9
wind-ons_9,p27083,2012,27175,4.2
wind-ons_8,p27083,2012,27176,4.2
wind-ons_8,p27083,2012,27177,1.683
wind-ons_8,p27127,2012,27178,0.969
wind-ons_8,p27127,2012,27179,0.931
wind-ons_9,p36065,2012,27311,34.5
wind-ons_6,p16019,2012,27450,64.5
wind-ons_9,p27081,2012,27552,150.0
wind-ons_9,p27081,2012,27553,21.9
wind-ons_9,p27083,2012,27554,2.0
wind-ons_9,p27083,2012,27555,2.1
wind-ons_9,p27083,2012,27556,4.2
wind-ons_9,p27083,2012,27557,2.0
wind-ons_8,p27127,2012,27558,1.5
wind-ons_8,p27127,2012,27559,0.931
wind-ons_8,p27127,2012,27560,0.931
wind-ons_8,p27015,2012,27561,0.05
wind-ons_5,p16047,2012,27809,18.9
wind-ons_5,p16047,2012,27810,10.5
wind-ons_9,p27117,2012,27933,49.5
wind-ons_9,p27117,2012,27934,103.5
wind-ons_9,p27101,2012,27935,9.2
wind-ons_9,p27101,2012,27936,2.0
wind-ons_9,p27101,2012,27937,2.0
wind-ons_8,p27033,2012,27940,1.0
wind-ons_8,p27015,2012,27941,0.9
wind-ons_9,p27039,2012,27954,8.0
wind-ons_7,p55001,2012,27976,0.1
wind-ons_8,p55015,2012,27985,42.0
wind-ons_5,p16039,2012,28187,10.5
wind-ons_10,p46073,2012,28297,51.0
wind-ons_8,p27117,2012,28312,5.2
wind-ons_8,p27117,2012,28313,51.0
wind-ons_9,p27101,2012,28316,2.0
wind-ons_9,p27101,2012,28317,2.0
wind-ons_9,p27033,2012,28318,1.683
wind-ons_9,p27033,2012,28319,49.95
wind-ons_10,p27033,2012,28320,1.3
wind-ons_9,p27033,2012,28321,1.2
wind-ons_10,p27165,2012,28322,0.02
wind-ons_8,p27147,2012,28333,3.0
wind-ons_9,p55039,2012,28365,84.0
wind-ons_7,p46015,2012,28673,1.3
wind-ons_9,p27101,2012,28695,85.5
wind-ons_9,p27101,2012,28696,10.4
wind-ons_9,p27101,2012,28697,2.0
wind-ons_9,p27033,2012,28698,2.0
wind-ons_9,p27033,2012,28699,1.3
wind-ons_10,p27033,2012,28700,15.6
wind-ons_10,p27033,2012,28701,1.3
wind-ons_10,p27165,2012,28702,19.98
wind-ons_9,p55039,2012,28745,19.2
wind-ons_9,p55117,2012,28746,42.0
wind-ons_8,p46015,2012,29053,1.3
wind-ons_8,p27101,2012,29074,205.5
wind-ons_9,p27101,2012,29075,12.0
wind-ons_9,p27101,2012,29076,2.0
wind-ons_9,p27101,2012,29077,2.0
wind-ons_9,p27033,2012,29078,2.0
wind-ons_10,p27033,2012,29079,1.3
wind-ons_10,p27033,2012,29080,39.0
wind-ons_9,p27099,2012,29094,32.0
wind-ons_8,p27045,2012,29098,4.5
wind-ons_9,p55039,2012,29124,54.0
wind-ons_9,p55039,2012,29125,45.0
wind-ons_9,p55117,2012,29126,24.0
wind-ons_9,p36121,2012,29192,30.0
wind-ons_9,p27105,2012,29457,2.0
wind-ons_9,p27105,2012,29458,2.0
wind-ons_9,p27063,2012,29459,2.0
wind-ons_9,p27063,2012,29461,60.0
wind-ons_9,p27091,2012,29462,100.5
wind-ons_9,p27091,2012,29463,0.9
wind-ons_9,p27091,2012,29465,0.9
wind-ons_9,p27099,2012,29475,36.0
wind-ons_9,p27099,2012,29477,42.0
wind-ons_5,p55123,2012,29490,6.0
wind-ons_9,p36121,2012,29572,96.0
wind-ons_9,p27105,2012,29837,2.0
wind-ons_9,p27105,2012,29838,4.0
wind-ons_9,p27063,2012,29839,8.4
wind-ons_9,p27091,2012,29843,0.9
wind-ons_9,p27091,2012,29844,2.1
wind-ons_9,p27091,2012,29845,0.9
wind-ons_9,p27043,2012,29846,1.3
wind-ons_9,p27043,2012,29847,1.3
wind-ons_8,p27099,2012,29854,9.8
wind-ons_9,p27099,2012,29856,60.0
wind-ons_9,p27099,2012,29857,58.7
wind-ons_7,p27133,2012,30214,11.6
wind-ons_8,p27105,2012,30216,3.8
wind-ons_9,p27105,2012,30217,1.5
wind-ons_9,p27063,2012,30220,1.3
wind-ons_9,p27091,2012,30222,1.0
wind-ons_9,p27091,2012,30223,0.9
wind-ons_9,p27091,2012,30224,1.7
wind-ons_9,p27091,2012,30225,1.7
wind-ons_8,p27099,2012,30234,13.5
wind-ons_9,p27099,2012,30236,54.0
wind-ons_9,p27099,2012,30237,46.5
wind-ons_8,p27045,2012,30238,98.9
wind-ons_9,p55027,2012,30264,1.7
wind-ons_10,p56009,2012,30529,99.0
wind-ons_9,p19143,2012,30597,2.0
wind-ons_9,p19143,2012,30598,98.2
wind-ons_8,p19059,2012,30599,43.5
wind-ons_9,p19059,2012,30601,10.5
wind-ons_9,p19189,2012,30609,20.0
wind-ons_9,p19189,2012,30610,28.0
wind-ons_9,p19195,2012,30611,30.0
wind-ons_9,p19195,2012,30613,30.0
wind-ons_8,p19131,2012,30616,120.0
wind-ons_9,p19131,2012,30617,138.0
wind-ons_9,p19089,2012,30618,66.0
wind-ons_9,p56009,2012,30908,99.0
wind-ons_10,p56009,2012,30909,99.0
wind-ons_10,p56009,2012,30910,39.0
wind-ons_8,p19143,2012,30978,49.6
wind-ons_9,p19059,2012,30979,100.0
wind-ons_9,p19109,2012,30987,10.5
wind-ons_10,p19189,2012,30989,37.0
wind-ons_9,p19189,2012,30990,20.0
wind-ons_9,p19195,2012,30992,80.0
wind-ons_9,p19195,2012,30993,42.0
wind-ons_9,p19195,2012,30994,60.0
wind-ons_9,p19131,2012,30997,42.0
wind-ons_9,p19089,2012,30998,33.0
wind-ons_6,p55111,2012,31014,24.0
wind-ons_9,p56025,2012,31286,17.0
wind-ons_8,p19143,2012,31356,1.2
wind-ons_8,p19143,2012,31358,0.6
wind-ons_9,p19189,2012,31368,66.0
wind-ons_9,p19189,2012,31369,162.0
wind-ons_9,p19195,2012,31372,30.0
wind-ons_8,p19081,2012,31748,90.0
wind-ons_9,p19081,2012,31749,60.0
wind-ons_8,p19037,2012,31758,0.5
wind-ons_6,p36009,2012,31850,54.0
wind-ons_8,p19041,2012,32121,0.21
wind-ons_8,p19147,2012,32122,20.79
wind-ons_8,p19081,2012,32128,3.4
wind-ons_9,p19081,2012,32129,36.0
wind-ons_9,p19081,2012,32130,60.0
wind-ons_8,p19067,2012,32136,38.0
wind-ons_8,p19067,2012,32137,42.0
wind-ons_7,p36009,2012,32230,100.5
wind-ons_7,p36009,2012,32231,58.0
wind-ons_9,p42069,2012,32253,54.0
wind-ons_8,p19109,2012,32506,2.3
wind-ons_9,p19081,2012,32510,38.0
wind-ons_7,p19037,2012,32519,0.9
wind-ons_8,p55101,2012,32547,54.0
wind-ons_8,p55101,2012,32548,30.0
wind-ons_10,p42117,2012,32623,100.5
wind-ons_9,p19069,2012,32894,6.0
wind-ons_8,p55101,2012,32927,0.1
wind-ons_8,p42069,2012,33013,10.5
wind-ons_9,p31107,2012,33243,8.91
wind-ons_8,p19035,2012,33258,76.5
wind-ons_9,p19021,2012,33259,0.7
wind-ons_9,p19197,2012,33269,16.2
wind-ons_9,p19069,2012,33274,30.0
wind-ons_9,p31107,2012,33623,8.91
wind-ons_10,p31107,2012,33624,54.27
wind-ons_9,p19035,2012,33638,104.3
wind-ons_10,p19021,2012,33639,0.7
wind-ons_9,p19151,2012,33642,28.6
wind-ons_9,p42079,2012,33772,24.0
wind-ons_10,p31107,2012,34004,8.91
wind-ons_9,p19035,2012,34018,15.0
wind-ons_9,p19021,2012,34019,84.0
wind-ons_9,p19151,2012,34023,125.9
wind-ons_9,p19197,2012,34030,126.0
wind-ons_9,p19069,2012,34032,60.0
wind-ons_10,p19069,2012,34033,66.0
wind-ons_8,p19023,2012,34037,0.9
wind-ons_7,p17085,2012,34055,100.5
wind-ons_10,p31017,2012,34368,59.4
wind-ons_9,p19161,2012,34399,76.5
wind-ons_9,p19025,2012,34402,54.0
wind-ons_9,p19079,2012,34410,24.0
wind-ons_8,p19083,2012,34414,43.7
wind-ons_9,p19161,2012,34782,59.9
wind-ons_9,p19079,2012,34790,35.0
wind-ons_8,p42107,2012,35290,26.0
wind-ons_10,p56007,2012,35464,99.0
wind-ons_10,p56007,2012,35465,19.5
wind-ons_9,p56007,2012,35466,4.9
wind-ons_9,p56001,2012,35467,1.3
wind-ons_9,p19027,2012,35542,159.1
wind-ons_9,p19169,2012,35552,150.0
wind-ons_9,p42107,2012,35670,102.0
wind-ons_7,p56041,2012,35816,48.861
wind-ons_10,p56007,2012,35845,24.8
wind-ons_10,p56007,2012,35846,25.0
wind-ons_9,p56001,2012,35847,28.8
wind-ons_9,p19027,2012,35921,105.0
wind-ons_8,p19073,2012,35925,14.553
wind-ons_9,p19169,2012,35933,150.0
wind-ons_8,p17141,2012,35962,16.2
wind-ons_7,p56041,2012,36195,142.2
wind-ons_8,p56041,2012,36196,64.08
wind-ons_10,p56007,2012,36224,1.8
wind-ons_10,p56007,2012,36225,32.619
wind-ons_9,p56007,2012,36226,25.0
wind-ons_9,p56001,2012,36227,99.0
wind-ons_8,p19073,2012,36305,0.147
wind-ons_8,p17103,2012,36342,1.5
wind-ons_8,p17037,2012,36343,120.0
wind-ons_7,p56041,2012,36575,15.92
wind-ons_7,p56041,2012,36576,12.139
wind-ons_10,p56007,2012,36605,16.8
wind-ons_9,p56001,2012,36606,8.781
wind-ons_9,p17103,2012,36722,96.0
wind-ons_7,p42063,2012,36792,15.0
wind-ons_9,p17103,2012,37100,20.0
wind-ons_7,p17037,2012,37103,60.0
wind-ons_10,p56021,2012,37374,42.0
wind-ons_7,p17195,2012,37475,1.5
wind-ons_7,p17011,2012,37480,2.5
wind-ons_8,p17099,2012,37481,60.0
wind-ons_9,p42021,2012,37553,2.5
wind-ons_8,p42021,2012,37554,16.0
wind-ons_7,p17011,2012,37860,2.5
wind-ons_9,p56021,2012,38136,29.4
wind-ons_8,p17073,2012,38236,1.5
wind-ons_7,p17011,2012,38238,8.4
wind-ons_7,p17063,2012,38245,51.0
wind-ons_7,p17063,2012,38246,10.5
wind-ons_10,p42013,2012,38315,54.0
wind-ons_7,p31105,2012,38520,10.5
wind-ons_9,p19155,2012,38580,165.2
wind-ons_9,p19001,2012,38584,174.8
wind-ons_8,p17011,2012,38618,53.0
wind-ons_8,p17099,2012,38624,60.0
wind-ons_7,p17099,2012,38625,106.0
wind-ons_7,p17063,2012,38626,49.5
wind-ons_10,p42021,2012,38694,2.0
wind-ons_10,p42013,2012,38695,78.0
wind-ons_7,p17011,2012,38999,72.0
wind-ons_7,p17099,2012,39004,39.0
wind-ons_7,p39033,2012,39045,1.8
wind-ons_8,p39117,2012,39046,1.8
wind-ons_9,p42061,2012,39078,34.5
wind-ons_6,p08123,2012,39274,15.4
wind-ons_7,p08123,2012,39275,9.9
wind-ons_9,p31105,2012,39283,30.0
wind-ons_8,p17175,2012,39378,150.0
wind-ons_7,p39117,2012,39425,1.8
wind-ons_6,p42009,2012,39456,60.0
wind-ons_7,p42057,2012,39460,9.0
wind-ons_7,p34001,2012,39483,7.5
wind-ons_2,p06055,2012,39529,15.5
wind-ons_5,p08123,2012,39654,5.2
wind-ons_8,p08123,2012,39659,192.0
