node,1,2,3,4,5,6,7,8,9,10,11,12
1065_KMCCS_2_8_ERC,0.002570991,0.002570991,0.002496105,0.002496105,0.001995731,0.001995731,0.001995731,0.001995731,0.001995731,0.002636076,0.002636076,0.002570991
1067_GOLDENSW_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
107_PRAIRIEHIL_ERC,7.17E-05,7.17E-05,5.32E-05,5.32E-05,5.55E-05,5.55E-05,5.55E-05,5.55E-05,5.55E-05,4.56E-05,4.56E-05,7.17E-05
1074_WINKSS_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1075_WINKSS_9_ERC,5.95E-05,5.95E-05,8.10E-05,8.10E-05,0.000122613,0.000122613,0.000122613,0.000122613,0.000122613,7.64E-05,7.64E-05,5.95E-05
1079_SALTCRKW_8_ERC,0.000224962,0.000224962,0.000209205,0.000209205,0.000213294,0.000213294,0.000213294,0.000213294,0.000213294,0.000197706,0.000197706,0.000224962
1080_WHITOIL_8_ERC,0.000719878,0.000719878,0.000637287,0.000637287,0.000649735,0.000649735,0.000649735,0.000649735,0.000649735,0.000602179,0.000602179,0.000719878
1081_ANDRANCHT_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1082_ANDRANCH_8_ERC,0,0,0.000115133,0.000115133,0.000255952,0.000255952,0.000255952,0.000255952,0.000255952,0.000108738,0.000108738,0
1083_SANDBEND1_8_ERC,0.000144618,0.000144618,0,0,9.60E-05,9.60E-05,9.60E-05,9.60E-05,9.60E-05,8.90E-05,8.90E-05,0.000144618
1084_ORLA_SW1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1085_RED_BLUFF1_8_ERC,0.000417786,0.000417786,0.000151014,0.000151014,0.000154045,0.000154045,0.000154045,0.000154045,0.000154045,0.000142678,0.000142678,0.000417786
1086_BARSTOWNW_9_ERC,4.37E-05,4.37E-05,5.77E-05,5.77E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,6.16E-05,5.45E-05,5.45E-05,4.37E-05
1087_WRDGLFTA_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1088_WICKETT_8_ERC,0.000103482,0.000103482,6.74E-05,6.74E-05,7.20E-05,7.20E-05,7.20E-05,7.20E-05,7.20E-05,6.36E-05,6.36E-05,0.000103482
1089_WICKETAP_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1090_SCRWBEAN_8_ERC,1.24E-05,1.24E-05,7.07E-05,7.07E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,6.67E-05,6.67E-05,1.24E-05
109081_BL_CCSWC_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1091_WARDGULF_8_ERC,0.000178363,0.000178363,9.06E-05,9.06E-05,9.24E-05,9.24E-05,9.24E-05,9.24E-05,9.24E-05,8.57E-05,8.57E-05,0.000178363
1092_LOVING_8_ERC,5.56E-05,5.56E-05,6.79E-05,6.79E-05,7.38E-05,7.38E-05,7.38E-05,7.38E-05,7.38E-05,6.41E-05,6.41E-05,5.56E-05
1093_ELMAR_8_ERC,6.88E-05,6.88E-05,0.000309517,0.000309517,0.000328672,0.000328672,0.000328672,0.000328672,0.000328672,0.00029244,0.00029244,6.88E-05
1094_MASON_8_ERC,0.000301931,0.000301931,0.000120905,0.000120905,0.000126729,0.000126729,0.000126729,0.000126729,0.000126729,0.000114175,0.000114175,0.000301931
1095_SCRWBEAN_T8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1096_BLACKRVR_8_ERC,7.52E-05,7.52E-05,9.83E-05,9.83E-05,7.98E-05,7.98E-05,7.98E-05,7.98E-05,7.98E-05,0.000103796,0.000103796,7.52E-05
1097_CULBERSON_8_ERC,5.62E-06,5.62E-06,6.24E-06,6.24E-06,6.36E-06,6.36E-06,6.36E-06,6.36E-06,6.36E-06,5.93E-06,5.93E-06,5.62E-06
1099_SWPORTAP_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110_BUCKHOLTS_ERC,8.40E-05,8.40E-05,4.49E-05,4.49E-05,5.64E-05,5.64E-05,5.64E-05,5.64E-05,5.64E-05,4.68E-05,4.68E-05,8.40E-05
1100_SWPORTLA_8_ERC,0.00010059,0.00010059,0.000114041,0.000114041,0.000118247,0.000118247,0.000118247,0.000118247,0.000118247,0.00010775,0.00010775,0.00010059
110001_SRB_SRB_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110002_SRB_SRB_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110003_SRB_SRB_G3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110004_SRB_SRB_G4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110005_SRB_SRBGT_2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110011_WAP_WAP_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110012_WAP_WAP_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110013_WAP_WAP_G3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110014_WAP_WAP_G4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110015_WAP_WAP_G5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110016_WAP_WAP_G6_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110017_WAP_WAP_G7_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110018_WAP_WAP_G8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110019_WAP_WAPGT_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110020_WAP_GT2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110021_PNPI_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110031_RAY_RAYBURG1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110032_RAY_RAYBURG2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110034_RAY_RAYBURG7_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110035_RAY_RAYBURG8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110036_RAY_RAYBURG9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110037_RA_RAYBURG10_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110038_RAYBURN_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110041_THW_THWGT_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110042_THW_THWGT31_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110043_THW_THWGT32_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110044_THW_THWGT33_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110045_THW_THWGT34_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110046_THW_THWST_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110047_THW_THWGT41_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110048_THW_THWGT42_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110049_THW_THWGT43_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110050_THW_THWGT44_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110051_THW_THWST_4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110052_THW_THWGT51_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110053_THW_THWGT52_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110054_THW_THWGT53_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110055_THW_THWGT54_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110056_THW_THWGT55_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110057_THW_THWGT56_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110071_CBY_CBY_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110072_CBY_CBY_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110073_CBY4_CT41_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110074_CBY4_CT42_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110075_CBY4_ST04_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110076_CBY4_1_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110091_GBY_GBY_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110092_GBY_GBYGT73_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110093_GBY_GBYGT74_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110094_GBY_GBYGT81_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110095_GBY_GBYGT82_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110096_GBY_GBYGT83_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110097_GBY_GBYGT84_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1101_EDWARDS_8_ERC,0.000310769,0.000310769,0.000204837,0.000204837,0.000214915,0.000214915,0.000214915,0.000214915,0.000214915,0.000193587,0.000193587,0.000310769
110111_DOWG_DOW_G37_ERC,0.000619287,0.000619287,0.000601249,0.000601249,0.000480722,0.000480722,0.000480722,0.000480722,0.000480722,0.000634965,0.000634965,0.000619287
110112_DOWGEN_1_ERC,0.000221909,0.000221909,0.000215445,0.000215445,0.000172257,0.000172257,0.000172257,0.000172257,0.000172257,0.000227526,0.000227526,0.000221909
110113_DOW_G37_G35_ERC,0.00301979,0.00301979,0.002931831,0.002931831,0.002344111,0.002344111,0.002344111,0.002344111,0.002344111,0.003096236,0.003096236,0.00301979
110114_DOWG_DOW_G61_ERC,0.000799418,0.000799418,0.000776133,0.000776133,0.000620548,0.000620548,0.000620548,0.000620548,0.000620548,0.000819655,0.000819655,0.000799418
110115_DOWG_DOW_G62_ERC,0.000799418,0.000799418,0.000776133,0.000776133,0.000620548,0.000620548,0.000620548,0.000620548,0.000620548,0.000819655,0.000819655,0.000799418
110116_DOWG_DOW_G63_ERC,0.000799418,0.000799418,0.000776133,0.000776133,0.000620548,0.000620548,0.000620548,0.000620548,0.000620548,0.000819655,0.000819655,0.000799418
110117_DOW_DOW_ST64_ERC,0.000546175,0.000546175,0.000530266,0.000530266,0.000423968,0.000423968,0.000423968,0.000423968,0.000423968,0.000560001,0.000560001,0.000546175
110118_DOW_61_2_64_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110119_DOWGEN_2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110120_DOWGEN_1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110121_DOWGEN_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110122_DOWGEN_4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110123_DOWG_DOW_G67_ERC,0.00098485,0.00098485,0.000956164,0.000956164,0.00076449,0.00076449,0.00076449,0.00076449,0.00076449,0.001009782,0.001009782,0.00098485
110124_DOWG_DOW_G66_ERC,0.00098485,0.00098485,0.000956164,0.000956164,0.00076449,0.00076449,0.00076449,0.00076449,0.00076449,0.001009782,0.001009782,0.00098485
110125_DOW_DOW_ST65_ERC,0.000926682,0.000926682,0.00089969,0.00089969,0.000719336,0.000719336,0.000719336,0.000719336,0.000719336,0.000950141,0.000950141,0.000926682
110126_DOW_G66_ST65_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110127_DOWGEN_2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110128_DOWGEN_3_8_ERC,0.000662352,0.000662352,0.000643059,0.000643059,0.00051415,0.00051415,0.00051415,0.00051415,0.00051415,0.000679119,0.000679119,0.000662352
110129_DOWGEN_4_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110130_DOWGEN_5_ERC,0.000662352,0.000662352,0.000643059,0.000643059,0.00051415,0.00051415,0.00051415,0.00051415,0.00051415,0.000679119,0.000679119,0.000662352
110131_DOWGEN_5_8_ERC,0.000309644,0.000309644,0.000300625,0.000300625,0.000240361,0.000240361,0.000240361,0.000240361,0.000240361,0.000317482,0.000317482,0.000309644
110132_DOW_84_82_83_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110133_DOWGEN_6_8_ERC,0.00602576,0.00602576,0.006240262,0.006240262,0.004989327,0.004989327,0.004989327,0.004989327,0.004989327,0.006590191,0.006590191,0.00602576
110134_DOWGEN_7_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110135_DOWG_DOW_G81_ERC,0.00083509,0.00083509,0.000810766,0.000810766,0.000648238,0.000648238,0.000648238,0.000648238,0.000648238,0.000856231,0.000856231,0.00083509
110136_DOWGEN_8_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110137_DOWG_DOW_G82_ERC,0.00083509,0.00083509,0.000810766,0.000810766,0.000648238,0.000648238,0.000648238,0.000648238,0.000648238,0.000856231,0.000856231,0.00083509
110138_DOWGEN_9_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110139_DOWG_DOW_G83_ERC,0.00083509,0.00083509,0.000810766,0.000810766,0.000648238,0.000648238,0.000648238,0.000648238,0.000648238,0.000856231,0.000856231,0.00083509
110140_DOWGEN_11_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110141_DOW_DOW_ST84_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110142_DOW_G96_ST95_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110143_DOWGEN_12_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110144_DOWGEN_13_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110145_DOWGEN_6_ERC,0.001565412,0.001565412,0.001519816,0.001519816,0.001215151,0.001215151,0.001215151,0.001215151,0.001215151,0.001605041,0.001605041,0.001565412
110146_DOW_DOW_GT96_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110147_DOW_DOW_ST95_ERC,0.000662191,0.000662191,0.000642903,0.000642903,0.000514025,0.000514025,0.000514025,0.000514025,0.000514025,0.000678954,0.000678954,0.000662191
110148_DOW_GSTR_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110149_DOW_1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110150_DOW_A3_1_ERC,0.00083509,0.00083509,0.000810766,0.000810766,0.000648238,0.000648238,0.000648238,0.000648238,0.000648238,0.000856231,0.000856231,0.00083509
110151_DOW_A4_1_ERC,0.00083509,0.00083509,0.000810766,0.000810766,0.000648238,0.000648238,0.000648238,0.000648238,0.000648238,0.000856231,0.000856231,0.00083509
110152_110152.0_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110153_110153.0_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110154_110154.0_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110155_110155.0_ERC,0,0,0,0,0,0,0,0,0,0,0,0
11016_QUAILSW_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110171_DIB_DIB_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110172_DIB_DIB_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110173_DIB_DIB_G3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110174_DIB_DIB_G4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1102_JUDKINS_8_ERC,0.000218374,0.000218374,0.000171607,0.000171607,0.000140948,0.000140948,0.000140948,0.000140948,0.000140948,0.00018123,0.00018123,0.000218374
110201_BYU_BYU_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110202_BYU_BYU_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110203_BYU_BYU_G3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110204_BYU_BYU_G4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110205_BYU_BYU_G8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110206_BYU_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110231__AK__AK_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110232__AK_1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110233__AK_2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110241_CTL_GT_102_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110242_CTL_GT_103_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110243_CTL_ST_101_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110244_CTL_GT_104_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110245_CTL_ST_102_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110261_TGF_TGFGT_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110271_AMOC_AMOCO_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110272_AMOC_AMOCO_2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110273_AMOC_AMOCO_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110274_AMOCOOIL_1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110275_AMOCOOIL_2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110276_AMOCOOIL_3_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110277_AMOCOOIL_4_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110278_AMOCOOIL_5_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110279_AMOCOOIL_6_8_ERC,0.004820608,0.004820608,0.005569434,0.005569434,0.004452975,0.004452975,0.004452975,0.004452975,0.004452975,0.005881745,0.005881745,0.004820608
11028_ODESEHV2_5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110280_AMO_AMOCO_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110281_AMO_AMOCO_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110282_AMO_AMOCO_G3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110283_AMO_AMOCO_S1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110284_AMO_AMOCO_S2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110285_AMOC_AMOCO_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1103_SANDHLTA_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110301_ALCOA_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110302_ALCOA_1_8_ERC,0.000582008,0.000582008,0.000561,0.000561,0.000458145,0.000458145,0.000458145,0.000458145,0.000458145,0.000592458,0.000592458,0.000582008
110311_AIRCO_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
11032_MGCK_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
11033_MGCK2_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110331_NCA_NCARBIG1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110332_NCA_NCARBIG2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110333_NCA_NCARBIG6_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110334_NCA_NCARBIG3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110335_NCA_NCARBIG8_ERC,0.000282488,0.000282488,0.000251015,0.000251015,0.000205061,0.000205061,0.000205061,0.000205061,0.000205061,0.00026509,0.00026509,0.000282488
110336_NCARBIDE_1_9_ERC,0.001010078,0.001010078,0.000955072,0.000955072,0.000768356,0.000768356,0.000768356,0.000768356,0.000768356,0.001008629,0.001008629,0.001010078
11034_MGCKTERT4_3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
11035_MGCKTERT4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110351_STP_STP_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110352_STP_STP_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110371_EXN_EXN_G1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110372_EXN_EXN_G2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110373_EXN_EXN_G3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110374_EXN_EXN_G4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110375_EXN_EXN_G8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110376_EXN_EXN_G9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110377_EXN_1_9_ERC,0.005190188,0.005190188,0.005039012,0.005039012,0.004028882,0.004028882,0.004028882,0.004028882,0.004028882,0.005321579,0.005321579,0.005190188
110378_EXN_2_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110379_EXN_3_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110381_EXN_EXN_G14_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110382_EXN_1_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110383_EXN_2_8_ERC,0,0,0,0,0,0,0,0,0,0,0,0
1104_SANDHILL_8_ERC,0.000131121,0.000131121,0.000130733,0.000130733,0.000134338,0.000134338,0.000134338,0.000134338,0.000134338,0.000123566,0.000123566,0.000131121
110441_FORMOSA_1_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110442_FORMOSA_2_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110443_FORMOSA_3_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110444_FORMOSA_4_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110445_FORMOSA_5_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110446_FORMOSA_6_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110447_FORMOSA_7_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110448_FORMOSA_8_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110449_FORMOSA_9_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110451_FOR_FORMOSG1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110452_FOR_FORMOSG2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110453_FOR_FORMOSG3_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110454_FOR_FORMOSG4_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110455_FOR_FORMOSG5_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110456_FOR_FORMOSG6_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110457_FOR_FORMOSG7_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110458_FOR_FORMOSG8_ERC,0.000771297,0.000771297,0.000748831,0.000748831,0.000598719,0.000598719,0.000598719,0.000598719,0.000598719,0.000790823,0.000790823,0.000771297
110459_FOR_FORMOSG9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110460_FO_FORMOSG10_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110461_FORMOSA_1_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110462_FORMOSA_2_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110463_FORMOSA_10_9_ERC,0.003724723,0.003724723,0.003616232,0.003616232,0.002891315,0.002891315,0.002891315,0.002891315,0.002891315,0.003819016,0.003819016,0.003724723
110464_FORMOSA_11_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
110465_FORMOSA_12_9_ERC,0.003724723,0.003724723,0.003616232,0.003616232,0.002891315,0.002891315,0.002891315,0.002891315,0.002891315,0.003819016,0.003819016,0.003724723
110466_FORMOSA_13_9_ERC,0,0,0,0,0,0,0,0,0,0,0,0
