region,node
AEC_EI,317113_3AUBURN J_115
AEC_EI,317114_3AUBURN_115
AEC_EI,317115_2LAUREL H_46
AEC_EI,317116_3DEFUN SP_115
AEC_EI,317117_3FREEPT 3_115
AEC_EI,317118_2FREEPORT_46
AEC_EI,317119_2FREPT DS_46
AEC_EI,317120_3ALAQUA_115
AEC_EI,317121_3BONIFAY_PS_115
AEC_EI,317123_2RED BAY_46
AEC_EI,317124_3PORTLND3_115
AEC_EI,317126_3GLENDALE_PS_115
AEC_EI,317130_2SHOMO J_46
AEC_EI,317131_2SHOMO CR_46
AEC_EI,317132_3WESTVIL_115
AEC_EI,317139_2MICOLAS1_46
AEC_EI,317140_2MICOLAS2_46
AEC_EI,317141_2MILLS JC_46
AEC_EI,317142_2OPP M J2_46
AEC_EI,317146_2OPP CITY_46
AEC_EI,317147_3OPP SW 3_115
AEC_EI,317148_3OPP IND_115
AEC_EI,317149_6OPP_230
AEC_EI,317150_3OPP 3_115
AEC_EI,317151_2OPP SW_46
AEC_EI,317152_2OPP CY J_46
AEC_EI,317156_2ELBA NO1_46
AEC_EI,317157_3ELBA #23_115
AEC_EI,317158_2ELBA #21_46
AEC_EI,317159_3BRUNDCTY_115
AEC_EI,317160_2MCWILM_46
AEC_EI,317161_2GANT HYD_46
AEC_EI,317162_2R FAL SW_46
AEC_EI,317163_3BRUNDIND_115
AEC_EI,317164_3TARNTM J_115
AEC_EI,317165_3TARENTUM_115
AEC_EI,317166_3BRNDGE 3_115
AEC_EI,317167_2BRNDGE46_46
AEC_EI,317168_2BRNDGE J_46
AEC_EI,317169_3BRATT_JCT_115
AEC_EI,317170_3OAKGR GRHM_115
AEC_EI,317173_2NORTHS J_46
AEC_EI,317174_2WALL JCT_46
AEC_EI,317175_3PINEWD.R_115
AEC_EI,317176_2ANDY BYP_46
AEC_EI,317177_2PINEWD.R_46
AEC_EI,317178_2NORTHSID_46
AEC_EI,317179_2BRWTN ST_46
AEC_EI,317180_2ANTIOCH_46
AEC_EI,317181_3ANDLUSA3_115
AEC_EI,317182_2ANDLUSA1_46
AEC_EI,317183_3GANTT JC_115
AEC_EI,317185_3ANDY IND_115
AEC_EI,317187_3ATMORE S_115
AEC_EI,317188_3OAK GR 3_115
AEC_EI,317189_2OAK GR_46
AEC_EI,317190_2OAKGR DS_46
AEC_EI,317191_3BRATT_115
AEC_EI,317193_3JAY_115
AEC_EI,317194_3WYE 3_115
AEC_EI,317195_2WYE 1_46
AEC_EI,317196_2ALLENTWN_46
AEC_EI,317197_2ALNTWN J_46
AEC_EI,317198_2CHMCKLA_46
AEC_EI,317199_2WALLACE_46
AEC_EI,317200_3CRYST LK_115
AEC_EI,317201_3SOUTHPRT_115
AEC_EI,317202_3BAYOU G_115
AEC_EI,317203_2DEAD LK_46
AEC_EI,317204_3WEWA_115
AEC_EI,317205_3EDWRD_RD_115
AEC_EI,317206_2GASKIN 1_46
AEC_EI,317207_3GASKIN 3_115
AEC_EI,317208_3MUNSON_PS_115
AEC_EI,317209_3FOUNTAIN_115
AEC_EI,317210_3PAXTON_115
AEC_EI,317211_3MSYHDJCT_115
AEC_EI,317212_3BLUEWTER_115
AEC_EI,317213_3SHILLAEC_115
AEC_EI,317214_3BYU GRGN_115
AEC_EI,317215_3CSTLBERY_115
AEC_EI,317216_3GRAY BCH_115
AEC_EI,317217_3MSY HEAD_115
AEC_EI,317218_3BLK CRK_115
AEC_EI,317219_3E LAKE_115
AEC_EI,317220_3SROSABCH_115
AEC_EI,317221_6LIBERTY6_230
AEC_EI,317222_3LIBERTY3_115
AEC_EI,317223_3PTWASHGT_115
AEC_EI,317224_3PTWASHTP_115
AEC_EI,317225_3CSTLBRYJ_115
AEC_EI,317226_3VIL TASS_115
AEC_EI,317227_3VL TAS J_115
AEC_EI,317228_3BLKCRK J_115
AEC_EI,317229_3HAMCKBAY_115
AEC_EI,317230_3HAMBAYJC_115
AEC_EI,317231_3S WALTON_115
AEC_EI,317232_3EDWRD_RD_JC_115
AEC_EI,317234_3EBRO_115
AEC_EI,317235_2WHITEWATR_46
AEC_EI,317236_3ECALLAWAY_115
AEC_EI,317237_3ECALAWAY_J_115
AEC_EI,317243_3TURKEY H_A_115
AEC_EI,317244_3JOSEPHINETP_115
AEC_EI,317245_3COTTNCKJ_115
AEC_EI,317246_3ELSNRSW3_115
AEC_EI,317247_3ELSNR J_115
AEC_EI,317248_3COTTONCK_115
AEC_EI,317249_3LOXLEY_115
AEC_EI,317250_3TURKEY H_B_115
AEC_EI,317251_3GULF SHR_115
AEC_EI,317252_3SHELLBNK_115
AEC_EI,317253_3GU PK JC_115
AEC_EI,317254_3GU PARK_115
AEC_EI,317255_3O BCH JC_115
AEC_EI,317256_3FL AVE_115
AEC_EI,317257_3ROMAR BC_115
AEC_EI,317258_3S.BAYMIT_115
AEC_EI,317259_3WLFBAY J_115
AEC_EI,317260_3S.FOLEY_115
AEC_EI,317261_3MIFLIN J_115
AEC_EI,317262_3MIFLIN_115
AEC_EI,317263_3ELSANOR_115
AEC_EI,317264_6ELSNRSW6_230
AEC_EI,317265_3SUMRDALE_115
AEC_EI,317266_3MAGNOLIA_AL_115
AEC_EI,317267_3PS_WETTP1_115
AEC_EI,317268_3FISH RV_115
AEC_EI,317269_3PS_WETMPKA_115
AEC_EI,317270_3S FOLY J_115
AEC_EI,317271_3WOODDRTP_115
AEC_EI,317272_3WOOD  DR_115
AEC_EI,317273_3SHELL JC_115
AEC_EI,317274_3GLF SH J_115
AEC_EI,317275_3R BCH JC_115
AEC_EI,317276_3INTERSTE_115
AEC_EI,317277_3REDLAND_115
AEC_EI,317278_3SPEIGNER_115
AEC_EI,317279_3MILBRK_115
AEC_EI,317280_3SPGNTAP_115
AEC_EI,317281_3BURKVILLE_115
AEC_EI,317282_3WATERTWR_115
AEC_EI,317283_3WTRTWRJ_115
AEC_EI,317284_3FIVERUNS_115
AEC_EI,317285_3FIVRUNSJ_115
AEC_EI,317290_3BAYSP J_115
AEC_EI,317293_3HEADLAND_PS_115
AEC_EI,317294_3BRANNON_115
AEC_EI,317295_3SLOC JCT_115
AEC_EI,317296_3REHOBETH_115
AEC_EI,317297_3LIMESTON_115
AEC_EI,317298_3CHIPLY J_115
AEC_EI,317299_3BAY SPGS_PS_115
AEC_EI,317300_3DALE CO_115
AEC_EI,317301_3GRACEVL3_115
AEC_EI,317302_3CHIPLEY_PS_115
AEC_EI,317303_3GREENCIR_115
AEC_EI,317304_3CAMPBELL_115
AEC_EI,317305_3BASCOM_115
AEC_EI,317306_2CHEMBOND_46
AEC_EI,317307_2CHMBND J_46
AEC_EI,317309_3MALONE_115
AEC_EI,317310_3GREENC J_115
AEC_EI,317311_3W GR RDG_115
AEC_EI,317312_3SNEADS_115
AEC_EI,317315_3PITTMAN_115
AEC_EI,317316_3ALFORD_115
AEC_EI,317317_3ALTHA PS_115
AEC_EI,317401_3ORIONJCT_115
AEC_EI,317402_3ORION_115
AEC_EI,317403_2KYZAR 1_46
AEC_EI,317404_3KYZAR 3_115
AEC_EI,317405_3DUBLIN_PSS_115
AEC_EI,317406_3PINE LVL_115
AEC_EI,317407_3GRDNVL J_115
AEC_EI,317408_3GRDNVLLE_115
AEC_EI,317409_3UNION SP_PS_115
AEC_EI,317410_3Y_115
AEC_EI,317411_3PROVDNCE_115
AEC_EI,317412_3OPELIKA_115
AEC_EI,317414_3ROBA_115
AEC_EI,317415_3HECTOR_115
AEC_EI,317417_3THORTNRD_115
AEC_EI,317418_3HARDAWAY_115
AEC_EI,317419_3MITYLENE_115
AEC_EI,317420_3ANDREWS_PS_115
AEC_EI,317421_3ANDREWJT_115
AEC_EI,317422_3BEE_HIVE_115
AEC_EI,317423_3FARMVIL AEC_115
AEC_EI,317424_3HOLT_GU_115
AEC_EI,317425_3SPRNGVIL_115
AEC_EI,317426_3OSWICHEE_115
AEC_EI,317427_3MURPHYML_115
AEC_EI,317428_3FT_MITCH_115
AEC_EI,317429_3UNIONSPJ_115
AEC_EI,317435_3HECTOR J_115
AEC_EI,317437_3TRICKEM_JCT_115
AEC_EI,317438_3TRICKEM_115
AEC_EI,317440_3BEACH_EXP_115
AEC_EI,317550_3COOSA RV_115
AEC_EI,317551_3EASTBOGA_115
AEC_EI,317552_3EMBRY_115
AEC_EI,317553_3TALADEGA_115
AEC_EI,317554_3PROVIDENCE_115
AEC_EI,317600_3AECCLANT_115
AEC_EI,317601_3AECCLNTP_115
AEC_EI,317701_1VANN 1G_18
AEC_EI,317702_1VANN 2G_18
AEC_EI,317703_1VANN 3G_18
AEC_EI,317711_1LOWMAN1G_13.8
AEC_EI,317712_1LOWMAN2G_22
AEC_EI,317713_1LOWMAN3G_22
AEC_EI,317721_1MCNTSH1G_13.8
AEC_EI,317722_1MCNTSH2G_13.2
AEC_EI,317723_1MCNTSH3G_13.2
AEC_EI,317731_1MCWLMS1G_4.16
AEC_EI,317732_1MCWLMS2G_4.16
AEC_EI,317733_1MCWLMS3G_13.8
AEC_EI,317734_1MCWLMS4G_13.8
AEC_EI,317754_1MCNTSH4G_13.2
AEC_EI,317755_1MCNTSH5G_13.2
AEC_EI,317756_1MCNTSH6G_13.2
AEC_EI,317800_3STATESVILLE_115
AEC_EI,317801_3KINGSTON_115
AEC_EI,317802_3KINGSTON TP_115
AEC_EI,317803_3RAY_115
AEC_EI,317804_3HEWETT_115
AEC_EI,317980_3SELMA_PS_115
AEC_EI,317986_3AEC THOR_115
AEC_EI,317987_3CECIL TP_115
AEC_EI,317988_3ROSIN TP_115
AEC_EI,317989_3ROSINTON_115
AEC_EI,317990_3STEELWOD_115
AEC_EI,317991_3NEWCHLDT_115
AEC_EI,317992_3NEWCHLDB_115
AEC_EI,317995_3HARDWYTP_115
AEC_EI,317996_3FISHRVTP_115
AEC_EI,317997_3INTERSTP_115
AEC_EI,317998_3GRASMERE_115
AEC_EI,317999_3SUMMERTP_115
AEC_EI,384548_3ECI HALS_115
AEC_EI,385407_3UCHEECK_115
AEC_EI,386036_1AMEA CT1_13.8
AEC_EI,386037_1AMEA CT2_13.8
AEC_EI,386061_1CALHOUNCT1_18
AEC_EI,386062_1CALHOUNCT2_18
AEC_EI,386063_1CALHOUNCT3_18
AEC_EI,386064_1CALHOUNCT4_18
AEC_EI,386089_1HOGBAYOU 1_13.8
AEC_EI,386090_1HOGBAYOU1A_18
AEC_EI,386423_1LHILL 1ST_22
AEC_EI,386424_1LHILL 1A_18
AEC_EI,386425_1LHILL 1B_18
AEC_EI,386426_1LHILL 1C_18
AEC_EI,386427_1CENTAL 2ST_22
AEC_EI,386428_1CENTAL 2A_18
AEC_EI,386429_1CENTAL 2B_18
AEC_EI,386430_1CENTAL 2C_18
AEC_EI,386437_1HILL ST1_23
AEC_EI,386438_1HILLCT1A_16
AEC_EI,386439_1HILLCT1B_16
AEC_EI,386491_1HARRIS 1ST_21
AEC_EI,386492_1HARRIS 1A_18
AEC_EI,386493_1HARRIS 1B_18
AEC_EI,386494_1HARRIS 2ST_21
AEC_EI,386495_1HARRIS 2A_18
AEC_EI,386496_1HARRIS 2B_18
AECIZ_EI,300001_1THLG1_20
AECIZ_EI,300002_1THLG2_22
AECIZ_EI,300003_1THLG3_24
AECIZ_EI,300006_1NM G1_22
AECIZ_EI,300007_1NM G2_22
AECIZ_EI,300008_1GNTRYG1_0.6
AECIZ_EI,300009_1ACHSNG1_0.6
AECIZ_EI,300010_1STFRG1_16
AECIZ_EI,300011_1STFRG2_16
AECIZ_EI,300012_1HOLDNG1_13.8
AECIZ_EI,300013_1HOLDNG2_13.8
AECIZ_EI,300014_1HOLDNG3_13.8
AECIZ_EI,300015_1SGPDEL_18
AECIZ_EI,300016_1G1GPDEL_18
AECIZ_EI,300017_1G2GPDEL_18
AECIZ_EI,300020_1CHOTCT4_16
AECIZ_EI,300021_1CHOTCT5_16
AECIZ_EI,300024_1CHOTST6_16
AECIZ_EI,300025_1NDWYG1_13.8
AECIZ_EI,300026_1NDWYG2_13.8
AECIZ_EI,300027_1WPLCTG1_13.8
AECIZ_EI,300028_1WPLCTG2_13.8
AECIZ_EI,300029_1ESSEXG_13.8
AECIZ_EI,300030_8GPDELL_500
AECIZ_EI,300031_1CHOTST3_16
AECIZ_EI,300032_1CHOTCT1_16
AECIZ_EI,300033_1CHOTCT2_16
AECIZ_EI,300034_5EDMONS_161
AECIZ_EI,300035_8NEWMAD_500
AECIZ_EI,300036_5MPLTAP_161
AECIZ_EI,300037_5BRUSELS_161
AECIZ_EI,300038_7ESSEX_345
AECIZ_EI,300039_7FAIRPT_345
AECIZ_EI,300040_7FLETCH_345
AECIZ_EI,300041_7FRANKS_345
AECIZ_EI,300042_7HUBEN_345
AECIZ_EI,300043_7KINGDM_345
AECIZ_EI,300044_7MCCRED_345
AECIZ_EI,300045_7MORGAN_345
AECIZ_EI,300046_7NEWMAD_345
AECIZ_EI,300047_7SALEM_345
AECIZ_EI,300048_7STFRAN_345
AECIZ_EI,300049_7THOMHL_345
AECIZ_EI,300050_7PALMYR_AI_345
AECIZ_EI,300053_5OLDMARS_161
AECIZ_EI,300054_7GOBKNOB_345
AECIZ_EI,300055_5LOSTCK_161
AECIZ_EI,300056_5ASHRVL_161
AECIZ_EI,300057_5BARNET_161
AECIZ_EI,300058_5SPALDNG_161
AECIZ_EI,300059_5BIG CK_161
AECIZ_EI,300060_5BIGSPG_161
AECIZ_EI,300061_5BOONE_161
AECIZ_EI,300062_5CROSSWAY_161
AECIZ_EI,300063_5CALIF_161
AECIZ_EI,300064_5CAMDEN_161
AECIZ_EI,300065_5CAMDTP_161
AECIZ_EI,300066_5HIGBEE_161
AECIZ_EI,300067_5CHAMOI_161
AECIZ_EI,300068_5CHILLI_161
AECIZ_EI,300069_5CHOTEAU1_161
AECIZ_EI,300070_5CLARK_161
AECIZ_EI,300071_5CLINTN_161
AECIZ_EI,300072_5COFFMN_161
AECIZ_EI,300073_5GENTRY_161
AECIZ_EI,300074_5CUBA3_161
AECIZ_EI,300075_5ESSEX_161
AECIZ_EI,300076_5FAIRPT_161
AECIZ_EI,300077_5FLETCH_161
AECIZ_EI,300078_5FRANKS_161
AECIZ_EI,300079_5FREDTN_161
AECIZ_EI,300080_5FTWOOD_161
AECIZ_EI,300081_5GAINES_161
AECIZ_EI,300082_5GEORGE_161
AECIZ_EI,300083_5GIBSON_161
AECIZ_EI,300084_5GRNFRT_161
AECIZ_EI,300085_5GRNVEW_161
AECIZ_EI,300086_5GRNVTP_161
AECIZ_EI,300087_5HICKCK_161
AECIZ_EI,300088_5HUBEN_161
AECIZ_EI,300089_5JAMESV_161
AECIZ_EI,300090_5KINGDM_161
AECIZ_EI,300091_5LATHRP_161
AECIZ_EI,300092_5LEBANN_161
AECIZ_EI,300093_5LEEPER_161
AECIZ_EI,300094_5LOCUST_161
AECIZ_EI,300095_5MANSFD_161
AECIZ_EI,300096_5MARIES_161
AECIZ_EI,300097_5MARYVL_161
AECIZ_EI,300098_5MOCITY_161
AECIZ_EI,300099_5MONTCT_161
AECIZ_EI,300100_5MONTTP_161
AECIZ_EI,300101_5MORGAN_161
AECIZ_EI,300102_5MRSHFL_161
AECIZ_EI,300103_5NEWMAD_161
AECIZ_EI,300104_5NODWAY_161
AECIZ_EI,300105_5NORTON_161
AECIZ_EI,300106_5NOVELY_SW_161
AECIZ_EI,300107_5OSBORN_161
AECIZ_EI,300108_5OSCEOL_161
AECIZ_EI,300109_5PHLIPS_161
AECIZ_EI,300110_5PITTSV_161
AECIZ_EI,300111_5RCHFTN_161
AECIZ_EI,300112_5SALEM_161
AECIZ_EI,300113_5SRIVER_161
AECIZ_EI,300114_5STFRN1_161
AECIZ_EI,300115_5STFRAN_161
AECIZ_EI,300116_5STFRN2_161
AECIZ_EI,300117_5SEDALA_161
AECIZ_EI,300118_5STKAEC_161
AECIZ_EI,300119_5SULLVN_161
AECIZ_EI,300120_5THMHIL_161
AECIZ_EI,300121_5MORLEY_161
AECIZ_EI,300122_5WILSPG_161
AECIZ_EI,300123_5WPLAIN_161
AECIZ_EI,300124_5HOLDEN_161
AECIZ_EI,300125_5FLETSTR_1
AECIZ_EI,300126_5MOBTAP_161
AECIZ_EI,300129_5WASHBRN_161
AECIZ_EI,300130_5RENOHLW_161
AECIZ_EI,300131_4FISHERTP_138
AECIZ_EI,300134_5KISKER_161
AECIZ_EI,300135_4LUTHER_138
AECIZ_EI,300136_4MEMORAL_138
AECIZ_EI,300137_4BRISTOW_138
AECIZ_EI,300138_4CLEVLND_138
AECIZ_EI,300139_4FAIRFAX_138
AECIZ_EI,300140_4SILVCTY_138
AECIZ_EI,300141_4STILWTR_138
AECIZ_EI,300142_4SULVN_138
AECIZ_EI,300143_4VALLEY_138
AECIZ_EI,300145_4FISHER_138
AECIZ_EI,300146_4SKIAETP_138
AECIZ_EI,300160_2CROSSWAY_69
AECIZ_EI,300165_4SFORKK_138
AECIZ_EI,300167_5ETHLYN_161
AECIZ_EI,300168_5GOBKNOB_161
AECIZ_EI,300170_2STJUDEW_69
AECIZ_EI,300171_2NMCOAL_69
AECIZ_EI,300172_2TMHILL_69
AECIZ_EI,300173_2GOBKNOB_69
AECIZ_EI,300175_1FLTCHTR_13.8
AECIZ_EI,300176_2BURLJT_69
AECIZ_EI,300177_2COIN_69
AECIZ_EI,300178_2CRAIG_NW_69
AECIZ_EI,300179_2HAMBRG_69
AECIZ_EI,300180_2IPL TP_69
AECIZ_EI,300181_2LINDEN_69
AECIZ_EI,300182_2MOUND_69
AECIZ_EI,300183_2NEWPTP_69
AECIZ_EI,300184_2NORTHB_69
AECIZ_EI,300185_2PHELPS_69
AECIZ_EI,300186_2ROCKPT_69
AECIZ_EI,300188_2STRDTP_69
AECIZ_EI,300189_2TARKIO_69
AECIZ_EI,300190_2NEWPNT_69
AECIZ_EI,300191_2CROSRDS_69
AECIZ_EI,300192_2RCKWOLT_69
AECIZ_EI,300193_2AVLON_69
AECIZ_EI,300194_2CHILLI_69
AECIZ_EI,300195_2CHILLR_69
AECIZ_EI,300196_2WOODY_69
AECIZ_EI,300197_2COONCK_69
AECIZ_EI,300198_2GALLTN_69
AECIZ_EI,300199_2HALE_69
AECIZ_EI,300200_2INDPRK_69
AECIZ_EI,300201_2INGROV_69
AECIZ_EI,300202_2JAMESN_69
AECIZ_EI,300203_2KIDDER_69
AECIZ_EI,300204_2KNOXVL_69
AECIZ_EI,300205_2LACLED_69
AECIZ_EI,300206_2MABEL_69
AECIZ_EI,300207_5MEADVL_161
AECIZ_EI,300208_2NETTLT_69
AECIZ_EI,300209_2PATBRG_69
AECIZ_EI,300210_2RCKWOOL_69
AECIZ_EI,300211_2POLO_69
AECIZ_EI,300212_2QUOTE_69
AECIZ_EI,300213_2STET_69
AECIZ_EI,300214_2CHILCTY_69
AECIZ_EI,300215_2MABELTP_69
AECIZ_EI,300216_1GENTRY_34.5
AECIZ_EI,300219_2BETHCT_69
AECIZ_EI,300220_2BETHNY_69
AECIZ_EI,300221_2CLEOPA_69
AECIZ_EI,300222_2EAGLEV_69
AECIZ_EI,300223_2GALT_69
AECIZ_EI,300224_2GOSHEN_69
AECIZ_EI,300226_2HICKRY_69
AECIZ_EI,300227_2HUMPHY_69
AECIZ_EI,300228_2JMSPRT_69
AECIZ_EI,300229_2MEDICCK_69
AECIZ_EI,300230_2MERCER_69
AECIZ_EI,300231_2MPSJCT_69
AECIZ_EI,300232_2MPSLAR_69
AECIZ_EI,300233_2MPSTRE_69
AECIZ_EI,300234_2OSGOOD_69
AECIZ_EI,300235_2PRNCTN_69
AECIZ_EI,300236_2RIDGWY_69
AECIZ_EI,300237_2TINDAL_69
AECIZ_EI,300238_2TRENCT_69
AECIZ_EI,300239_2TRENTN_69
AECIZ_EI,300240_2WHSKYJC_69
AECIZ_EI,300241_2ATCHISN_69
AECIZ_EI,300242_1ATCHISN_34.5
AECIZ_EI,300245_2ALBANYR_69
AECIZ_EI,300246_2CONCPT_69
AECIZ_EI,300247_2DEARBR_69
AECIZ_EI,300248_2DRLNGT_69
AECIZ_EI,300249_2FAIRPT_69
AECIZ_EI,300250_2FILLMR_69
AECIZ_EI,300251_2FLGGSP_69
AECIZ_EI,300254_2GOWER_69
AECIZ_EI,300255_2GRNTCTY_69
AECIZ_EI,300256_2HOPKNS_69
AECIZ_EI,300257_2KINGCT_69
AECIZ_EI,300258_2MARYVL_69
AECIZ_EI,300259_2MAYSVL_69
AECIZ_EI,300260_2MIDWAY_69
AECIZ_EI,300263_2QUITMN_69
AECIZ_EI,300264_2SAVANH_69
AECIZ_EI,300265_2SHERID_69
AECIZ_EI,300266_2SKIDMR_69
AECIZ_EI,300267_2STANBR_69
AECIZ_EI,300268_2STEWRV_69
AECIZ_EI,300269_2ALBNCTY_69
AECIZ_EI,300270_2CLYDE_69
AECIZ_EI,300271_1CLYDE_34.5
AECIZ_EI,300273_1CLYDEG1_0.6
AECIZ_EI,300274_5LOCSTGV_161
AECIZ_EI,300275_2BRWNING_69
AECIZ_EI,300276_2HRTFRD_69
AECIZ_EI,300278_2LOCUST_69
AECIZ_EI,300279_2LUCERN_69
AECIZ_EI,300280_2MILAN_69
AECIZ_EI,300281_2MILANC_69
AECIZ_EI,300282_2NEWTWN_69
AECIZ_EI,300283_2PSF_69
AECIZ_EI,300284_2PSFTAP_69
AECIZ_EI,300285_2PURDIN_69
AECIZ_EI,300286_2SHELBY_69
AECIZ_EI,300287_2UNIONV_69
AECIZ_EI,300288_1UNONVL_13.8
AECIZ_EI,300290_2OSBORN_69
AECIZ_EI,300291_2BARR_69
AECIZ_EI,300292_2CAMERN_69
AECIZ_EI,300293_2CAMRNJ_69
AECIZ_EI,300294_2CLEARCK_69
AECIZ_EI,300295_2DRYFKNW_69
AECIZ_EI,300296_2GRNBRI_69
AECIZ_EI,300297_2HOLT_69
AECIZ_EI,300298_2HOOVER_69
AECIZ_EI,300299_2JOHNST_69
AECIZ_EI,300300_2KATY_69
AECIZ_EI,300301_2KEARNY_69
AECIZ_EI,300302_2LATHRP_69
AECIZ_EI,300304_2MOCITY_69
AECIZ_EI,300305_2ORRICK_69
AECIZ_EI,300306_2PARADS_69
AECIZ_EI,300307_2PLATCTY_69
AECIZ_EI,300308_2MOCISTR_1
AECIZ_EI,300309_2MOCISTR_1
AECIZ_EI,300310_2SMITHV_69
AECIZ_EI,300311_2SMRSET_69
AECIZ_EI,300312_2TURNEY_69
AECIZ_EI,300313_2WESTBR_69
AECIZ_EI,300314_2WESTON_69
AECIZ_EI,300315_2WOODRUF_69
AECIZ_EI,300318_1ROCKPT_34.5
AECIZ_EI,300319_1ROCKPTG1_0.6
AECIZ_EI,300320_5LEVASY_161
AECIZ_EI,300321_2BATES_69
AECIZ_EI,300323_2CENTRV_69
AECIZ_EI,300324_2CHAPHL_69
AECIZ_EI,300325_2RT Z_69
AECIZ_EI,300326_2COLMBUS_69
AECIZ_EI,300327_2ELM_69
AECIZ_EI,300328_2MAGNOL_69
AECIZ_EI,300329_2OAKGVNW_69
AECIZ_EI,300330_2ODESSA_69
AECIZ_EI,300331_2PITTSV_69
AECIZ_EI,300334_2ROSEHL_69
AECIZ_EI,300336_2HOLDEN_69
AECIZ_EI,300338_2BELLTN_69
AECIZ_EI,300339_5EMERSN_161
AECIZ_EI,300340_2HUNNEWL_69
AECIZ_EI,300341_2INDST2_69
AECIZ_EI,300342_2MFACFI_69
AECIZ_EI,300343_2MONRCT_69
AECIZ_EI,300344_2MULDRW_69
AECIZ_EI,300345_2PALMYR_69
AECIZ_EI,300348_5BTLFD_161
AECIZ_EI,300349_2SRIVER_69
AECIZ_EI,300350_2TAYLOR_69
AECIZ_EI,300351_2WITHRM_69
