wst,r,szn,t,Value
fsu,p1,wint,2036,0.33
fsu,p1,wint,2038,0.336
fsu,p1,wint,2040,0.342
fsu,p1,wint,2042,0.348
fsu,p1,wint,2044,0.353
fsu,p1,wint,2046,0.358
fsu,p1,wint,2048,0.364
fsu,p1,wint,2050,0.369
fsu,p2,fall,2010,0.153
fsu,p2,fall,2012,0.153
fsu,p2,fall,2014,0.153
fsu,p2,fall,2016,0.153
fsu,p2,fall,2018,0.152
fsu,p2,fall,2020,0.152
fsu,p2,fall,2022,0.152
fsu,p2,fall,2024,0.152
fsu,p2,fall,2026,0.152
fsu,p2,fall,2028,0.152
fsu,p2,fall,2030,0.151
fsu,p2,fall,2032,0.151
fsu,p2,fall,2034,0.151
fsu,p2,fall,2036,0.151
fsu,p2,fall,2038,0.151
fsu,p2,fall,2040,0.15
fsu,p2,fall,2042,0.15
fsu,p2,fall,2044,0.15
fsu,p2,fall,2046,0.149
fsu,p2,fall,2048,0.149
fsu,p2,fall,2050,0.149
fsu,p2,spri,2010,0.306
fsu,p2,spri,2012,0.309
fsu,p2,spri,2014,0.312
fsu,p2,spri,2016,0.315
fsu,p2,spri,2018,0.318
fsu,p2,spri,2020,0.321
fsu,p2,spri,2022,0.323
fsu,p2,spri,2024,0.326
fsu,p2,spri,2026,0.329
fsu,p2,spri,2028,0.332
fsu,p2,spri,2030,0.335
fsu,p2,spri,2032,0.339
fsu,p2,spri,2034,0.342
fsu,p2,spri,2036,0.346
fsu,p2,spri,2038,0.349
fsu,p2,spri,2040,0.351
fsu,p2,spri,2042,0.353
fsu,p2,spri,2044,0.355
fsu,p2,spri,2046,0.357
fsu,p2,spri,2048,0.359
fsu,p2,spri,2050,0.361
fsu,p2,summ,2010,0.332
fsu,p2,summ,2012,0.326
fsu,p2,summ,2014,0.32
fsu,p2,summ,2016,0.315
fsu,p2,summ,2018,0.309
fsu,p2,summ,2020,0.304
fsu,p2,summ,2022,0.3
fsu,p2,summ,2024,0.295
fsu,p2,summ,2026,0.29
fsu,p2,summ,2028,0.285
fsu,p2,summ,2030,0.28
fsu,p2,summ,2032,0.274
fsu,p2,summ,2034,0.269
fsu,p2,summ,2036,0.263
fsu,p2,summ,2038,0.258
fsu,p2,summ,2040,0.254
fsu,p2,summ,2042,0.249
fsu,p2,summ,2044,0.245
fsu,p2,summ,2046,0.24
fsu,p2,summ,2048,0.236
fsu,p2,summ,2050,0.232
fsu,p2,wint,2010,0.21
fsu,p2,wint,2012,0.212
fsu,p2,wint,2014,0.215
fsu,p2,wint,2016,0.218
fsu,p2,wint,2018,0.22
fsu,p2,wint,2020,0.223
fsu,p2,wint,2022,0.225
fsu,p2,wint,2024,0.227
fsu,p2,wint,2026,0.229
fsu,p2,wint,2028,0.231
fsu,p2,wint,2030,0.233
fsu,p2,wint,2032,0.236
fsu,p2,wint,2034,0.238
fsu,p2,wint,2036,0.24
fsu,p2,wint,2038,0.242
fsu,p2,wint,2040,0.245
fsu,p2,wint,2042,0.247
fsu,p2,wint,2044,0.25
fsu,p2,wint,2046,0.253
fsu,p2,wint,2048,0.256
fsu,p2,wint,2050,0.258
fsu,p3,fall,2010,0.132
fsu,p3,fall,2012,0.132
fsu,p3,fall,2014,0.131
fsu,p3,fall,2016,0.131
fsu,p3,fall,2018,0.131
fsu,p3,fall,2020,0.13
fsu,p3,fall,2022,0.13
fsu,p3,fall,2024,0.13
fsu,p3,fall,2026,0.13
fsu,p3,fall,2028,0.129
fsu,p3,fall,2030,0.129
fsu,p3,fall,2032,0.129
fsu,p3,fall,2034,0.129
fsu,p3,fall,2036,0.128
fsu,p3,fall,2038,0.128
fsu,p3,fall,2040,0.128
fsu,p3,fall,2042,0.127
fsu,p3,fall,2044,0.127
fsu,p3,fall,2046,0.126
fsu,p3,fall,2048,0.125
fsu,p3,fall,2050,0.125
fsu,p3,spri,2010,0.335
fsu,p3,spri,2012,0.34
fsu,p3,spri,2014,0.346
fsu,p3,spri,2016,0.351
fsu,p3,spri,2018,0.356
fsu,p3,spri,2020,0.36
fsu,p3,spri,2022,0.364
fsu,p3,spri,2024,0.368
fsu,p3,spri,2026,0.372
fsu,p3,spri,2028,0.377
fsu,p3,spri,2030,0.382
fsu,p3,spri,2032,0.386
fsu,p3,spri,2034,0.391
fsu,p3,spri,2036,0.395
fsu,p3,spri,2038,0.399
fsu,p3,spri,2040,0.402
fsu,p3,spri,2042,0.405
fsu,p3,spri,2044,0.407
fsu,p3,spri,2046,0.409
fsu,p3,spri,2048,0.41
fsu,p3,spri,2050,0.412
fsu,p3,summ,2010,0.354
fsu,p3,summ,2012,0.344
fsu,p3,summ,2014,0.334
fsu,p3,summ,2016,0.325
fsu,p3,summ,2018,0.316
fsu,p3,summ,2020,0.307
fsu,p3,summ,2022,0.3
fsu,p3,summ,2024,0.294
fsu,p3,summ,2026,0.287
fsu,p3,summ,2028,0.28
fsu,p3,summ,2030,0.273
fsu,p3,summ,2032,0.266
fsu,p3,summ,2034,0.259
fsu,p3,summ,2036,0.252
fsu,p3,summ,2038,0.246
fsu,p3,summ,2040,0.241
fsu,p3,summ,2042,0.236
fsu,p3,summ,2044,0.232
fsu,p3,summ,2046,0.228
fsu,p3,summ,2048,0.224
fsu,p3,summ,2050,0.221
fsu,p3,wint,2010,0.179
fsu,p3,wint,2012,0.184
fsu,p3,wint,2014,0.189
fsu,p3,wint,2016,0.194
fsu,p3,wint,2018,0.198
fsu,p3,wint,2020,0.202
fsu,p3,wint,2022,0.205
fsu,p3,wint,2024,0.208
fsu,p3,wint,2026,0.211
fsu,p3,wint,2028,0.214
fsu,p3,wint,2030,0.216
fsu,p3,wint,2032,0.219
fsu,p3,wint,2034,0.222
fsu,p3,wint,2036,0.224
fsu,p3,wint,2038,0.227
fsu,p3,wint,2040,0.229
fsu,p3,wint,2042,0.232
fsu,p3,wint,2044,0.235
fsu,p3,wint,2046,0.237
fsu,p3,wint,2048,0.24
fsu,p3,wint,2050,0.242
fsu,p4,fall,2010,0.15
fsu,p4,fall,2012,0.151
fsu,p4,fall,2014,0.152
fsu,p4,fall,2016,0.153
fsu,p4,fall,2018,0.154
fsu,p4,fall,2020,0.154
fsu,p4,fall,2022,0.155
fsu,p4,fall,2024,0.155
fsu,p4,fall,2026,0.156
fsu,p4,fall,2028,0.156
fsu,p4,fall,2030,0.157
fsu,p4,fall,2032,0.157
fsu,p4,fall,2034,0.158
fsu,p4,fall,2036,0.158
fsu,p4,fall,2038,0.159
fsu,p4,fall,2040,0.159
fsu,p4,fall,2042,0.159
fsu,p4,fall,2044,0.16
fsu,p4,fall,2046,0.16
fsu,p4,fall,2048,0.16
fsu,p4,fall,2050,0.16
fsu,p4,spri,2010,0.318
fsu,p4,spri,2012,0.317
fsu,p4,spri,2014,0.317
fsu,p4,spri,2016,0.317
fsu,p4,spri,2018,0.317
fsu,p4,spri,2020,0.318
fsu,p4,spri,2022,0.318
fsu,p4,spri,2024,0.319
fsu,p4,spri,2026,0.321
fsu,p4,spri,2028,0.323
fsu,p4,spri,2030,0.325
fsu,p4,spri,2032,0.327
fsu,p4,spri,2034,0.329
fsu,p4,spri,2036,0.331
fsu,p4,spri,2038,0.333
fsu,p4,spri,2040,0.334
fsu,p4,spri,2042,0.334
fsu,p4,spri,2044,0.334
fsu,p4,spri,2046,0.334
fsu,p4,spri,2048,0.334
fsu,p4,spri,2050,0.334
fsu,p4,summ,2010,0.298
fsu,p4,summ,2012,0.288
fsu,p4,summ,2014,0.277
fsu,p4,summ,2016,0.267
fsu,p4,summ,2018,0.257
fsu,p4,summ,2020,0.248
fsu,p4,summ,2022,0.239
fsu,p4,summ,2024,0.232
fsu,p4,summ,2026,0.223
fsu,p4,summ,2028,0.215
fsu,p4,summ,2030,0.206
fsu,p4,summ,2032,0.197
fsu,p4,summ,2034,0.189
fsu,p4,summ,2036,0.18
fsu,p4,summ,2038,0.172
fsu,p4,summ,2040,0.165
fsu,p4,summ,2042,0.159
fsu,p4,summ,2044,0.153
fsu,p4,summ,2046,0.147
fsu,p4,summ,2048,0.142
fsu,p4,summ,2050,0.137
fsu,p4,wint,2010,0.234
fsu,p4,wint,2012,0.244
fsu,p4,wint,2014,0.254
fsu,p4,wint,2016,0.263
fsu,p4,wint,2018,0.272
fsu,p4,wint,2020,0.281
fsu,p4,wint,2022,0.288
fsu,p4,wint,2024,0.294
fsu,p4,wint,2026,0.3
fsu,p4,wint,2028,0.306
fsu,p4,wint,2030,0.312
fsu,p4,wint,2032,0.318
fsu,p4,wint,2034,0.324
fsu,p4,wint,2036,0.33
fsu,p4,wint,2038,0.336
fsu,p4,wint,2040,0.342
fsu,p4,wint,2042,0.348
fsu,p4,wint,2044,0.353
fsu,p4,wint,2046,0.358
fsu,p4,wint,2048,0.364
fsu,p4,wint,2050,0.369
fsu,p5,fall,2010,0.16
fsu,p5,fall,2012,0.16
fsu,p5,fall,2014,0.16
fsu,p5,fall,2016,0.16
fsu,p5,fall,2018,0.16
fsu,p5,fall,2020,0.16
fsu,p5,fall,2022,0.16
fsu,p5,fall,2024,0.16
fsu,p5,fall,2026,0.159
fsu,p5,fall,2028,0.159
fsu,p5,fall,2030,0.159
fsu,p5,fall,2032,0.158
fsu,p5,fall,2034,0.158
fsu,p5,fall,2036,0.157
fsu,p5,fall,2038,0.157
fsu,p5,fall,2040,0.157
fsu,p5,fall,2042,0.157
fsu,p5,fall,2044,0.156
fsu,p5,fall,2046,0.156
fsu,p5,fall,2048,0.156
fsu,p5,fall,2050,0.156
fsu,p5,spri,2010,0.336
fsu,p5,spri,2012,0.336
fsu,p5,spri,2014,0.335
fsu,p5,spri,2016,0.335
fsu,p5,spri,2018,0.334
fsu,p5,spri,2020,0.334
fsu,p5,spri,2022,0.334
fsu,p5,spri,2024,0.334
fsu,p5,spri,2026,0.335
fsu,p5,spri,2028,0.335
fsu,p5,spri,2030,0.336
fsu,p5,spri,2032,0.337
fsu,p5,spri,2034,0.337
fsu,p5,spri,2036,0.338
fsu,p5,spri,2038,0.339
fsu,p5,spri,2040,0.339
fsu,p5,spri,2042,0.339
fsu,p5,spri,2044,0.339
fsu,p5,spri,2046,0.338
fsu,p5,spri,2048,0.338
fsu,p5,spri,2050,0.338
fsu,p5,summ,2010,0.15
fsu,p5,summ,2012,0.146
fsu,p5,summ,2014,0.143
fsu,p5,summ,2016,0.139
fsu,p5,summ,2018,0.136
fsu,p5,summ,2020,0.133
fsu,p5,summ,2022,0.13
fsu,p5,summ,2024,0.128
fsu,p5,summ,2026,0.126
fsu,p5,summ,2028,0.123
fsu,p5,summ,2030,0.121
fsu,p5,summ,2032,0.12
fsu,p5,summ,2034,0.118
fsu,p5,summ,2036,0.116
fsu,p5,summ,2038,0.114
fsu,p5,summ,2040,0.113
fsu,p5,summ,2042,0.112
fsu,p5,summ,2044,0.11
fsu,p5,summ,2046,0.109
fsu,p5,summ,2048,0.109
fsu,p5,summ,2050,0.108
fsu,p5,wint,2010,0.354
fsu,p5,wint,2012,0.358
fsu,p5,wint,2014,0.362
fsu,p5,wint,2016,0.366
fsu,p5,wint,2018,0.37
fsu,p5,wint,2020,0.374
fsu,p5,wint,2022,0.376
fsu,p5,wint,2024,0.378
fsu,p5,wint,2026,0.38
fsu,p5,wint,2028,0.382
fsu,p5,wint,2030,0.384
fsu,p5,wint,2032,0.385
fsu,p5,wint,2034,0.387
fsu,p5,wint,2036,0.389
fsu,p5,wint,2038,0.39
fsu,p5,wint,2040,0.392
fsu,p5,wint,2042,0.393
fsu,p5,wint,2044,0.395
fsu,p5,wint,2046,0.396
fsu,p5,wint,2048,0.397
fsu,p5,wint,2050,0.398
fsu,p6,fall,2010,0.144
fsu,p6,fall,2012,0.143
fsu,p6,fall,2014,0.142
fsu,p6,fall,2016,0.141
fsu,p6,fall,2018,0.141
fsu,p6,fall,2020,0.14
fsu,p6,fall,2022,0.14
fsu,p6,fall,2024,0.139
fsu,p6,fall,2026,0.138
fsu,p6,fall,2028,0.138
fsu,p6,fall,2030,0.137
fsu,p6,fall,2032,0.136
fsu,p6,fall,2034,0.135
fsu,p6,fall,2036,0.134
fsu,p6,fall,2038,0.134
fsu,p6,fall,2040,0.133
fsu,p6,fall,2042,0.133
fsu,p6,fall,2044,0.133
fsu,p6,fall,2046,0.132
fsu,p6,fall,2048,0.132
fsu,p6,fall,2050,0.132
fsu,p6,spri,2010,0.322
fsu,p6,spri,2012,0.32
fsu,p6,spri,2014,0.318
fsu,p6,spri,2016,0.316
fsu,p6,spri,2018,0.314
fsu,p6,spri,2020,0.313
fsu,p6,spri,2022,0.312
fsu,p6,spri,2024,0.312
fsu,p6,spri,2026,0.313
fsu,p6,spri,2028,0.314
fsu,p6,spri,2030,0.315
fsu,p6,spri,2032,0.316
fsu,p6,spri,2034,0.317
fsu,p6,spri,2036,0.318
fsu,p6,spri,2038,0.319
fsu,p6,spri,2040,0.319
fsu,p6,spri,2042,0.319
fsu,p6,spri,2044,0.319
fsu,p6,spri,2046,0.319
fsu,p6,spri,2048,0.319
fsu,p6,spri,2050,0.318
fsu,p6,summ,2010,0.119
fsu,p6,summ,2012,0.117
fsu,p6,summ,2014,0.115
fsu,p6,summ,2016,0.113
fsu,p6,summ,2018,0.111
fsu,p6,summ,2020,0.109
fsu,p6,summ,2022,0.108
fsu,p6,summ,2024,0.106
fsu,p6,summ,2026,0.104
fsu,p6,summ,2028,0.102
fsu,p6,summ,2030,0.101
fsu,p6,summ,2032,0.099
fsu,p6,summ,2034,0.097
fsu,p6,summ,2036,0.095
fsu,p6,summ,2038,0.093
fsu,p6,summ,2040,0.092
fsu,p6,summ,2042,0.09
fsu,p6,summ,2044,0.089
fsu,p6,summ,2046,0.087
fsu,p6,summ,2048,0.086
fsu,p6,summ,2050,0.085
fsu,p6,wint,2010,0.415
fsu,p6,wint,2012,0.42
fsu,p6,wint,2014,0.425
fsu,p6,wint,2016,0.429
fsu,p6,wint,2018,0.434
fsu,p6,wint,2020,0.437
fsu,p6,wint,2022,0.44
fsu,p6,wint,2024,0.443
fsu,p6,wint,2026,0.445
fsu,p6,wint,2028,0.446
fsu,p6,wint,2030,0.448
fsu,p6,wint,2032,0.45
fsu,p6,wint,2034,0.451
fsu,p6,wint,2036,0.453
fsu,p6,wint,2038,0.454
fsu,p6,wint,2040,0.456
fsu,p6,wint,2042,0.458
fsu,p6,wint,2044,0.46
fsu,p6,wint,2046,0.461
fsu,p6,wint,2048,0.463
fsu,p6,wint,2050,0.464
fsu,p7,fall,2010,0.179
fsu,p7,fall,2012,0.178
fsu,p7,fall,2014,0.178
fsu,p7,fall,2016,0.177
fsu,p7,fall,2018,0.176
fsu,p7,fall,2020,0.176
fsu,p7,fall,2022,0.176
fsu,p7,fall,2024,0.175
fsu,p7,fall,2026,0.175
fsu,p7,fall,2028,0.174
fsu,p7,fall,2030,0.174
fsu,p7,fall,2032,0.173
fsu,p7,fall,2034,0.172
fsu,p7,fall,2036,0.172
fsu,p7,fall,2038,0.171
fsu,p7,fall,2040,0.171
fsu,p7,fall,2042,0.171
fsu,p7,fall,2044,0.17
fsu,p7,fall,2046,0.17
fsu,p7,fall,2048,0.17
fsu,p7,fall,2050,0.17
fsu,p7,spri,2010,0.333
fsu,p7,spri,2012,0.33
fsu,p7,spri,2014,0.327
fsu,p7,spri,2016,0.324
fsu,p7,spri,2018,0.322
fsu,p7,spri,2020,0.32
fsu,p7,spri,2022,0.319
fsu,p7,spri,2024,0.319
fsu,p7,spri,2026,0.319
fsu,p7,spri,2028,0.319
fsu,p7,spri,2030,0.32
fsu,p7,spri,2032,0.321
fsu,p7,spri,2034,0.322
fsu,p7,spri,2036,0.323
fsu,p7,spri,2038,0.323
fsu,p7,spri,2040,0.323
fsu,p7,spri,2042,0.323
fsu,p7,spri,2044,0.323
fsu,p7,spri,2046,0.322
fsu,p7,spri,2048,0.322
fsu,p7,spri,2050,0.321
fsu,p7,summ,2010,0.176
fsu,p7,summ,2012,0.176
fsu,p7,summ,2014,0.176
fsu,p7,summ,2016,0.176
fsu,p7,summ,2018,0.176
fsu,p7,summ,2020,0.176
fsu,p7,summ,2022,0.176
fsu,p7,summ,2024,0.176
fsu,p7,summ,2026,0.175
fsu,p7,summ,2028,0.175
fsu,p7,summ,2030,0.174
fsu,p7,summ,2032,0.173
fsu,p7,summ,2034,0.173
fsu,p7,summ,2036,0.172
fsu,p7,summ,2038,0.171
fsu,p7,summ,2040,0.171
fsu,p7,summ,2042,0.17
fsu,p7,summ,2044,0.169
fsu,p7,summ,2046,0.168
fsu,p7,summ,2048,0.167
fsu,p7,summ,2050,0.166
fsu,p7,wint,2010,0.312
fsu,p7,wint,2012,0.315
fsu,p7,wint,2014,0.319
fsu,p7,wint,2016,0.322
fsu,p7,wint,2018,0.325
fsu,p7,wint,2020,0.328
fsu,p7,wint,2022,0.329
fsu,p7,wint,2024,0.331
fsu,p7,wint,2026,0.332
fsu,p7,wint,2028,0.332
fsu,p7,wint,2030,0.332
fsu,p7,wint,2032,0.333
fsu,p7,wint,2034,0.333
fsu,p7,wint,2036,0.333
fsu,p7,wint,2038,0.334
fsu,p7,wint,2040,0.335
fsu,p7,wint,2042,0.336
fsu,p7,wint,2044,0.338
fsu,p7,wint,2046,0.34
fsu,p7,wint,2048,0.341
fsu,p7,wint,2050,0.343
fsu,p8,fall,2010,0.04
fsu,p8,fall,2012,0.039
fsu,p8,fall,2014,0.039
fsu,p8,fall,2016,0.038
fsu,p8,fall,2018,0.038
fsu,p8,fall,2020,0.038
fsu,p8,fall,2022,0.037
fsu,p8,fall,2024,0.037
fsu,p8,fall,2026,0.037
fsu,p8,fall,2028,0.037
fsu,p8,fall,2030,0.037
fsu,p8,fall,2032,0.036
fsu,p8,fall,2034,0.036
fsu,p8,fall,2036,0.036
fsu,p8,fall,2038,0.036
fsu,p8,fall,2040,0.036
fsu,p8,fall,2042,0.036
fsu,p8,fall,2044,0.036
fsu,p8,fall,2046,0.036
fsu,p8,fall,2048,0.037
fsu,p8,fall,2050,0.037
fsu,p8,spri,2010,0.627
fsu,p8,spri,2012,0.613
fsu,p8,spri,2014,0.599
fsu,p8,spri,2016,0.585
fsu,p8,spri,2018,0.572
fsu,p8,spri,2020,0.561
fsu,p8,spri,2022,0.552
fsu,p8,spri,2024,0.545
fsu,p8,spri,2026,0.54
fsu,p8,spri,2028,0.536
fsu,p8,spri,2030,0.532
fsu,p8,spri,2032,0.528
fsu,p8,spri,2034,0.524
fsu,p8,spri,2036,0.518
fsu,p8,spri,2038,0.511
fsu,p8,spri,2040,0.501
fsu,p8,spri,2042,0.489
fsu,p8,spri,2044,0.475
fsu,p8,spri,2046,0.459
fsu,p8,spri,2048,0.443
fsu,p8,spri,2050,0.428
fsu,p8,summ,2010,0.033
fsu,p8,summ,2012,0.031
fsu,p8,summ,2014,0.03
fsu,p8,summ,2016,0.03
fsu,p8,summ,2018,0.029
fsu,p8,summ,2020,0.028
fsu,p8,summ,2022,0.027
fsu,p8,summ,2024,0.026
fsu,p8,summ,2026,0.025
fsu,p8,summ,2028,0.024
fsu,p8,summ,2030,0.023
fsu,p8,summ,2032,0.023
fsu,p8,summ,2034,0.022
fsu,p8,summ,2036,0.021
fsu,p8,summ,2038,0.02
fsu,p8,summ,2040,0.019
fsu,p8,summ,2042,0.018
fsu,p8,summ,2044,0.017
fsu,p8,summ,2046,0.016
fsu,p8,summ,2048,0.015
fsu,p8,summ,2050,0.015
fsu,p8,wint,2010,0.3
fsu,p8,wint,2012,0.316
fsu,p8,wint,2014,0.332
fsu,p8,wint,2016,0.347
fsu,p8,wint,2018,0.361
fsu,p8,wint,2020,0.374
fsu,p8,wint,2022,0.384
fsu,p8,wint,2024,0.392
fsu,p8,wint,2026,0.398
fsu,p8,wint,2028,0.403
fsu,p8,wint,2030,0.408
fsu,p8,wint,2032,0.413
fsu,p8,wint,2034,0.418
fsu,p8,wint,2036,0.425
fsu,p8,wint,2038,0.433
fsu,p8,wint,2040,0.444
fsu,p8,wint,2042,0.457
fsu,p8,wint,2044,0.472
fsu,p8,wint,2046,0.488
fsu,p8,wint,2048,0.505
fsu,p8,wint,2050,0.521
fsu,p9,fall,2010,0.078
fsu,p9,fall,2012,0.077
fsu,p9,fall,2014,0.077
fsu,p9,fall,2016,0.077
fsu,p9,fall,2018,0.077
fsu,p9,fall,2020,0.077
fsu,p9,fall,2022,0.077
fsu,p9,fall,2024,0.077
fsu,p9,fall,2026,0.077
fsu,p9,fall,2028,0.077
fsu,p9,fall,2030,0.077
fsu,p9,fall,2032,0.077
fsu,p9,fall,2034,0.077
fsu,p9,fall,2036,0.077
fsu,p9,fall,2038,0.077
fsu,p9,fall,2040,0.077
fsu,p9,fall,2042,0.076
fsu,p9,fall,2044,0.076
fsu,p9,fall,2046,0.076
fsu,p9,fall,2048,0.075
fsu,p9,fall,2050,0.075
fsu,p9,spri,2010,0.398
fsu,p9,spri,2012,0.394
fsu,p9,spri,2014,0.39
fsu,p9,spri,2016,0.386
fsu,p9,spri,2018,0.383
fsu,p9,spri,2020,0.38
fsu,p9,spri,2022,0.378
fsu,p9,spri,2024,0.377
fsu,p9,spri,2026,0.377
fsu,p9,spri,2028,0.378
fsu,p9,spri,2030,0.379
fsu,p9,spri,2032,0.381
fsu,p9,spri,2034,0.382
fsu,p9,spri,2036,0.383
fsu,p9,spri,2038,0.383
fsu,p9,spri,2040,0.382
fsu,p9,spri,2042,0.38
fsu,p9,spri,2044,0.378
fsu,p9,spri,2046,0.375
fsu,p9,spri,2048,0.371
fsu,p9,spri,2050,0.368
fsu,p9,summ,2010,0.098
fsu,p9,summ,2012,0.096
fsu,p9,summ,2014,0.094
fsu,p9,summ,2016,0.093
fsu,p9,summ,2018,0.091
fsu,p9,summ,2020,0.09
fsu,p9,summ,2022,0.088
fsu,p9,summ,2024,0.087
fsu,p9,summ,2026,0.086
fsu,p9,summ,2028,0.085
fsu,p9,summ,2030,0.083
fsu,p9,summ,2032,0.082
fsu,p9,summ,2034,0.081
fsu,p9,summ,2036,0.08
fsu,p9,summ,2038,0.078
fsu,p9,summ,2040,0.077
fsu,p9,summ,2042,0.076
fsu,p9,summ,2044,0.074
fsu,p9,summ,2046,0.072
fsu,p9,summ,2048,0.071
fsu,p9,summ,2050,0.069
fsu,p9,wint,2010,0.426
fsu,p9,wint,2012,0.432
fsu,p9,wint,2014,0.438
fsu,p9,wint,2016,0.444
fsu,p9,wint,2018,0.449
fsu,p9,wint,2020,0.453
fsu,p9,wint,2022,0.456
fsu,p9,wint,2024,0.459
fsu,p9,wint,2026,0.46
fsu,p9,wint,2028,0.46
fsu,p9,wint,2030,0.46
fsu,p9,wint,2032,0.46
fsu,p9,wint,2034,0.46
fsu,p9,wint,2036,0.461
fsu,p9,wint,2038,0.462
fsu,p9,wint,2040,0.464
fsu,p9,wint,2042,0.468
fsu,p9,wint,2044,0.472
fsu,p9,wint,2046,0.477
fsu,p9,wint,2048,0.483
fsu,p9,wint,2050,0.488
fsu,p10,fall,2010,0.049
fsu,p10,fall,2012,0.049
fsu,p10,fall,2014,0.048
fsu,p10,fall,2016,0.048
fsu,p10,fall,2018,0.048
fsu,p10,fall,2020,0.048
fsu,p10,fall,2022,0.048
fsu,p10,fall,2024,0.049
fsu,p10,fall,2026,0.05
fsu,p10,fall,2028,0.051
fsu,p10,fall,2030,0.053
fsu,p10,fall,2032,0.055
fsu,p10,fall,2034,0.056
fsu,p10,fall,2036,0.058
fsu,p10,fall,2038,0.059
fsu,p10,fall,2040,0.06
fsu,p10,fall,2042,0.059
fsu,p10,fall,2044,0.058
fsu,p10,fall,2046,0.057
fsu,p10,fall,2048,0.055
fsu,p10,fall,2050,0.053
fsu,p10,spri,2010,0.424
fsu,p10,spri,2012,0.424
fsu,p10,spri,2014,0.425
fsu,p10,spri,2016,0.425
fsu,p10,spri,2018,0.426
fsu,p10,spri,2020,0.426
fsu,p10,spri,2022,0.426
fsu,p10,spri,2024,0.426
fsu,p10,spri,2026,0.426
fsu,p10,spri,2028,0.427
fsu,p10,spri,2030,0.429
fsu,p10,spri,2032,0.43
fsu,p10,spri,2034,0.432
fsu,p10,spri,2036,0.433
fsu,p10,spri,2038,0.433
fsu,p10,spri,2040,0.433
fsu,p10,spri,2042,0.431
fsu,p10,spri,2044,0.428
fsu,p10,spri,2046,0.425
fsu,p10,spri,2048,0.422
fsu,p10,spri,2050,0.419
fsu,p10,summ,2010,0.119
fsu,p10,summ,2012,0.117
fsu,p10,summ,2014,0.114
fsu,p10,summ,2016,0.112
fsu,p10,summ,2018,0.11
fsu,p10,summ,2020,0.108
fsu,p10,summ,2022,0.106
fsu,p10,summ,2024,0.105
fsu,p10,summ,2026,0.104
fsu,p10,summ,2028,0.103
fsu,p10,summ,2030,0.102
fsu,p10,summ,2032,0.101
fsu,p10,summ,2034,0.1
fsu,p10,summ,2036,0.098
fsu,p10,summ,2038,0.096
fsu,p10,summ,2040,0.093
fsu,p10,summ,2042,0.09
fsu,p10,summ,2044,0.086
fsu,p10,summ,2046,0.082
fsu,p10,summ,2048,0.078
fsu,p10,summ,2050,0.074
fsu,p10,wint,2010,0.408
fsu,p10,wint,2012,0.41
fsu,p10,wint,2014,0.413
