wst,r,szn,t,Value
fsu,p5,Winter,2020,1.0590000000000002
fsu,p5,Winter,2022,1.067
fsu,p5,Winter,2024,1.074
fsu,p5,Winter,2026,1.079
fsu,p5,Winter,2028,1.084
fsu,p5,Winter,2030,1.088
fsu,p5,Winter,2032,1.092
fsu,p5,Winter,2034,1.095
fsu,p5,Winter,2036,1.1
fsu,p5,Winter,2038,1.104
fsu,p5,Winter,2040,1.11
fsu,p5,Winter,2042,1.117
fsu,p5,Winter,2044,1.125
fsu,p5,Winter,2046,1.133
fsu,p5,Winter,2048,1.1420000000000001
fsu,p5,Winter,2050,1.15
fsu,p6,Fall,2010,1.0
fsu,p6,Fall,2012,0.997
fsu,p6,Fall,2014,0.9940000000000001
fsu,p6,Fall,2016,0.991
fsu,p6,Fall,2018,0.988
fsu,p6,Fall,2020,0.985
fsu,p6,Fall,2022,0.982
fsu,p6,Fall,2024,0.977
fsu,p6,Fall,2026,0.971
fsu,p6,Fall,2028,0.9640000000000001
fsu,p6,Fall,2030,0.955
fsu,p6,Fall,2032,0.9470000000000001
fsu,p6,Fall,2034,0.9390000000000001
fsu,p6,Fall,2036,0.932
fsu,p6,Fall,2038,0.9259999999999999
fsu,p6,Fall,2040,0.9229999999999999
fsu,p6,Fall,2042,0.922
fsu,p6,Fall,2044,0.924
fsu,p6,Fall,2046,0.927
fsu,p6,Fall,2048,0.9309999999999999
fsu,p6,Fall,2050,0.9359999999999999
fsu,p6,Spring,2010,1.0
fsu,p6,Spring,2012,0.996
fsu,p6,Spring,2014,0.991
fsu,p6,Spring,2016,0.987
fsu,p6,Spring,2018,0.983
fsu,p6,Spring,2020,0.98
fsu,p6,Spring,2022,0.9790000000000001
fsu,p6,Spring,2024,0.978
fsu,p6,Spring,2026,0.978
fsu,p6,Spring,2028,0.978
fsu,p6,Spring,2030,0.9790000000000001
fsu,p6,Spring,2032,0.98
fsu,p6,Spring,2034,0.982
fsu,p6,Spring,2036,0.983
fsu,p6,Spring,2038,0.985
fsu,p6,Spring,2040,0.986
fsu,p6,Spring,2042,0.988
fsu,p6,Spring,2044,0.99
fsu,p6,Spring,2046,0.9940000000000001
fsu,p6,Spring,2048,0.998
fsu,p6,Spring,2050,1.003
fsu,p6,Summer,2010,1.0
fsu,p6,Summer,2012,0.9840000000000001
fsu,p6,Summer,2014,0.9670000000000001
fsu,p6,Summer,2016,0.95
fsu,p6,Summer,2018,0.934
fsu,p6,Summer,2020,0.917
fsu,p6,Summer,2022,0.902
fsu,p6,Summer,2024,0.885
fsu,p6,Summer,2026,0.867
fsu,p6,Summer,2028,0.848
fsu,p6,Summer,2030,0.828
fsu,p6,Summer,2032,0.8079999999999999
fsu,p6,Summer,2034,0.7879999999999999
fsu,p6,Summer,2036,0.77
fsu,p6,Summer,2038,0.753
fsu,p6,Summer,2040,0.7390000000000001
fsu,p6,Summer,2042,0.727
fsu,p6,Summer,2044,0.7170000000000001
fsu,p6,Summer,2046,0.708
fsu,p6,Summer,2048,0.7
fsu,p6,Summer,2050,0.6940000000000001
fsu,p6,Winter,2010,1.0
fsu,p6,Winter,2012,1.013
fsu,p6,Winter,2014,1.026
fsu,p6,Winter,2016,1.0390000000000001
fsu,p6,Winter,2018,1.051
fsu,p6,Winter,2020,1.06
fsu,p6,Winter,2022,1.067
fsu,p6,Winter,2024,1.072
fsu,p6,Winter,2026,1.075
fsu,p6,Winter,2028,1.077
fsu,p6,Winter,2030,1.078
fsu,p6,Winter,2032,1.079
fsu,p6,Winter,2034,1.08
fsu,p6,Winter,2036,1.082
fsu,p6,Winter,2038,1.085
fsu,p6,Winter,2040,1.089
fsu,p6,Winter,2042,1.095
fsu,p6,Winter,2044,1.102
fsu,p6,Winter,2046,1.11
fsu,p6,Winter,2048,1.119
fsu,p6,Winter,2050,1.128
fsu,p7,Fall,2010,1.0
fsu,p7,Fall,2012,1.014
fsu,p7,Fall,2014,1.0290000000000001
fsu,p7,Fall,2016,1.043
fsu,p7,Fall,2018,1.056
fsu,p7,Fall,2020,1.067
fsu,p7,Fall,2022,1.0759999999999998
fsu,p7,Fall,2024,1.082
fsu,p7,Fall,2026,1.087
fsu,p7,Fall,2028,1.09
fsu,p7,Fall,2030,1.093
fsu,p7,Fall,2032,1.095
fsu,p7,Fall,2034,1.097
fsu,p7,Fall,2036,1.1
fsu,p7,Fall,2038,1.104
fsu,p7,Fall,2040,1.11
fsu,p7,Fall,2042,1.1179999999999999
fsu,p7,Fall,2044,1.127
fsu,p7,Fall,2046,1.137
fsu,p7,Fall,2048,1.148
fsu,p7,Fall,2050,1.159
fsu,p7,Spring,2010,1.0
fsu,p7,Spring,2012,1.0090000000000001
fsu,p7,Spring,2014,1.018
fsu,p7,Spring,2016,1.0270000000000001
fsu,p7,Spring,2018,1.037
fsu,p7,Spring,2020,1.045
fsu,p7,Spring,2022,1.052
fsu,p7,Spring,2024,1.0590000000000002
fsu,p7,Spring,2026,1.067
fsu,p7,Spring,2028,1.074
fsu,p7,Spring,2030,1.082
fsu,p7,Spring,2032,1.091
fsu,p7,Spring,2034,1.099
fsu,p7,Spring,2036,1.107
fsu,p7,Spring,2038,1.1159999999999999
fsu,p7,Spring,2040,1.124
fsu,p7,Spring,2042,1.133
fsu,p7,Spring,2044,1.143
fsu,p7,Spring,2046,1.153
fsu,p7,Spring,2048,1.1640000000000001
fsu,p7,Spring,2050,1.1740000000000002
fsu,p7,Summer,2010,1.0
fsu,p7,Summer,2012,1.0190000000000001
fsu,p7,Summer,2014,1.038
fsu,p7,Summer,2016,1.057
fsu,p7,Summer,2018,1.073
fsu,p7,Summer,2020,1.087
fsu,p7,Summer,2022,1.0979999999999999
fsu,p7,Summer,2024,1.104
fsu,p7,Summer,2026,1.109
fsu,p7,Summer,2028,1.113
fsu,p7,Summer,2030,1.115
fsu,p7,Summer,2032,1.1179999999999999
fsu,p7,Summer,2034,1.119
fsu,p7,Summer,2036,1.121
fsu,p7,Summer,2038,1.124
fsu,p7,Summer,2040,1.128
fsu,p7,Summer,2042,1.133
fsu,p7,Summer,2044,1.138
fsu,p7,Summer,2046,1.1440000000000001
fsu,p7,Summer,2048,1.149
fsu,p7,Summer,2050,1.155
fsu,p7,Winter,2010,1.0
fsu,p7,Winter,2012,1.0270000000000001
fsu,p7,Winter,2014,1.054
fsu,p7,Winter,2016,1.08
fsu,p7,Winter,2018,1.105
fsu,p7,Winter,2020,1.126
fsu,p7,Winter,2022,1.143
fsu,p7,Winter,2024,1.156
fsu,p7,Winter,2026,1.166
fsu,p7,Winter,2028,1.1740000000000002
fsu,p7,Winter,2030,1.181
fsu,p7,Winter,2032,1.188
fsu,p7,Winter,2034,1.194
fsu,p7,Winter,2036,1.202
fsu,p7,Winter,2038,1.2109999999999999
fsu,p7,Winter,2040,1.2229999999999999
fsu,p7,Winter,2042,1.238
fsu,p7,Winter,2044,1.255
fsu,p7,Winter,2046,1.273
fsu,p7,Winter,2048,1.291
fsu,p7,Winter,2050,1.311
fsu,p8,Fall,2010,1.0
fsu,p8,Fall,2012,1.002
fsu,p8,Fall,2014,1.003
fsu,p8,Fall,2016,1.004
fsu,p8,Fall,2018,1.004
fsu,p8,Fall,2020,1.005
fsu,p8,Fall,2022,1.005
fsu,p8,Fall,2024,1.002
fsu,p8,Fall,2026,0.9940000000000001
fsu,p8,Fall,2028,0.983
fsu,p8,Fall,2030,0.97
fsu,p8,Fall,2032,0.956
fsu,p8,Fall,2034,0.9440000000000001
fsu,p8,Fall,2036,0.934
fsu,p8,Fall,2038,0.929
fsu,p8,Fall,2040,0.93
fsu,p8,Fall,2042,0.937
fsu,p8,Fall,2044,0.9520000000000001
fsu,p8,Fall,2046,0.972
fsu,p8,Fall,2048,0.995
fsu,p8,Fall,2050,1.02
fsu,p8,Spring,2010,1.0
fsu,p8,Spring,2012,0.99
fsu,p8,Spring,2014,0.98
fsu,p8,Spring,2016,0.97
fsu,p8,Spring,2018,0.9590000000000001
fsu,p8,Spring,2020,0.9470000000000001
fsu,p8,Spring,2022,0.935
fsu,p8,Spring,2024,0.922
fsu,p8,Spring,2026,0.9079999999999999
fsu,p8,Spring,2028,0.892
fsu,p8,Spring,2030,0.8759999999999999
fsu,p8,Spring,2032,0.8590000000000001
fsu,p8,Spring,2034,0.843
fsu,p8,Spring,2036,0.826
fsu,p8,Spring,2038,0.81
fsu,p8,Spring,2040,0.795
fsu,p8,Spring,2042,0.78
fsu,p8,Spring,2044,0.7659999999999999
fsu,p8,Spring,2046,0.7509999999999999
fsu,p8,Spring,2048,0.736
fsu,p8,Spring,2050,0.721
fsu,p8,Summer,2010,1.0
fsu,p8,Summer,2012,0.981
fsu,p8,Summer,2014,0.963
fsu,p8,Summer,2016,0.946
fsu,p8,Summer,2018,0.9279999999999999
fsu,p8,Summer,2020,0.9059999999999999
fsu,p8,Summer,2022,0.88
fsu,p8,Summer,2024,0.85
fsu,p8,Summer,2026,0.8170000000000001
fsu,p8,Summer,2028,0.7829999999999999
fsu,p8,Summer,2030,0.748
fsu,p8,Summer,2032,0.7120000000000001
fsu,p8,Summer,2034,0.6779999999999999
fsu,p8,Summer,2036,0.644
fsu,p8,Summer,2038,0.613
fsu,p8,Summer,2040,0.585
fsu,p8,Summer,2042,0.5589999999999999
fsu,p8,Summer,2044,0.536
fsu,p8,Summer,2046,0.514
fsu,p8,Summer,2048,0.493
fsu,p8,Summer,2050,0.473
fsu,p8,Winter,2010,1.0
fsu,p8,Winter,2012,1.044
fsu,p8,Winter,2014,1.089
fsu,p8,Winter,2016,1.133
fsu,p8,Winter,2018,1.1740000000000002
fsu,p8,Winter,2020,1.209
fsu,p8,Winter,2022,1.236
fsu,p8,Winter,2024,1.255
fsu,p8,Winter,2026,1.265
fsu,p8,Winter,2028,1.27
fsu,p8,Winter,2030,1.272
fsu,p8,Winter,2032,1.274
fsu,p8,Winter,2034,1.278
fsu,p8,Winter,2036,1.287
fsu,p8,Winter,2038,1.3030000000000002
fsu,p8,Winter,2040,1.329
fsu,p8,Winter,2042,1.3659999999999999
fsu,p8,Winter,2044,1.413
fsu,p8,Winter,2046,1.4669999999999999
fsu,p8,Winter,2048,1.525
fsu,p8,Winter,2050,1.5859999999999999
fsu,p9,Fall,2010,1.0
fsu,p9,Fall,2012,1.01
fsu,p9,Fall,2014,1.02
fsu,p9,Fall,2016,1.03
fsu,p9,Fall,2018,1.0390000000000001
fsu,p9,Fall,2020,1.045
fsu,p9,Fall,2022,1.047
fsu,p9,Fall,2024,1.047
fsu,p9,Fall,2026,1.044
fsu,p9,Fall,2028,1.0390000000000001
fsu,p9,Fall,2030,1.033
fsu,p9,Fall,2032,1.026
fsu,p9,Fall,2034,1.02
fsu,p9,Fall,2036,1.014
fsu,p9,Fall,2038,1.01
fsu,p9,Fall,2040,1.008
fsu,p9,Fall,2042,1.0090000000000001
fsu,p9,Fall,2044,1.012
fsu,p9,Fall,2046,1.0170000000000001
fsu,p9,Fall,2048,1.023
fsu,p9,Fall,2050,1.0290000000000001
fsu,p9,Spring,2010,1.0
fsu,p9,Spring,2012,1.0090000000000001
fsu,p9,Spring,2014,1.018
fsu,p9,Spring,2016,1.0270000000000001
fsu,p9,Spring,2018,1.035
fsu,p9,Spring,2020,1.041
fsu,p9,Spring,2022,1.045
fsu,p9,Spring,2024,1.045
fsu,p9,Spring,2026,1.044
fsu,p9,Spring,2028,1.041
fsu,p9,Spring,2030,1.038
fsu,p9,Spring,2032,1.034
fsu,p9,Spring,2034,1.031
fsu,p9,Spring,2036,1.028
fsu,p9,Spring,2038,1.0270000000000001
fsu,p9,Spring,2040,1.028
fsu,p9,Spring,2042,1.03
fsu,p9,Spring,2044,1.034
fsu,p9,Spring,2046,1.0390000000000001
fsu,p9,Spring,2048,1.045
fsu,p9,Spring,2050,1.052
fsu,p9,Summer,2010,1.0
fsu,p9,Summer,2012,1.0
fsu,p9,Summer,2014,1.0
fsu,p9,Summer,2016,0.998
fsu,p9,Summer,2018,0.995
fsu,p9,Summer,2020,0.99
fsu,p9,Summer,2022,0.98
fsu,p9,Summer,2024,0.966
fsu,p9,Summer,2026,0.9470000000000001
fsu,p9,Summer,2028,0.925
fsu,p9,Summer,2030,0.9009999999999999
fsu,p9,Summer,2032,0.875
fsu,p9,Summer,2034,0.85
fsu,p9,Summer,2036,0.826
fsu,p9,Summer,2038,0.805
fsu,p9,Summer,2040,0.787
fsu,p9,Summer,2042,0.774
fsu,p9,Summer,2044,0.763
fsu,p9,Summer,2046,0.753
fsu,p9,Summer,2048,0.7440000000000001
