,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p127,3.257673856,107.8581726,276.5954,671.3244,1171.1302,1287.4833,1359.2635,1441.5589,1609.0728,1883.3553,2283.3761,2647.321,3005.2049,3362.8415,3666.7476,3928.9107,4134.6917,4315.6979,4321.8215,4330.5354,4627.2273
p128,7.216393541,16.04182742,58.1049,179.362,328.5365,469.3628,597.358,732.4685,913.6248,1152.3209,1427.8826,1660.5726,1859.5522,2029.6615,2156.8763,2257.9718,2330.7679,2388.7197,2395.5142,2403.3064,2475.6306
p129,0.188722468,8.9,26.012,101.072,137.6835,154.03,168.4816,184.8886,207.4289,236.7914,275.6929,286.3155,297.5555,309.4216,321.1603,333.2774,344.9082,356.2714,367.34,377.464,387.4513
p13,0.543822861,29.67242578,52.9263,183.9352,272.2065,311.6074,346.1236,390.1787,453.7274,535.639,641.2717,727.0705,797.0978,848.3289,892.2706,927.7475,961.8335,989.0794,1017.3888,1054.1486,1088.4258
p130,0,0,5.181,52.2074,85.5438,119.8713,129.5741,140.1337,154.8901,176.1729,207.1884,235.9354,263.9164,290.1031,312.3288,331.4333,346.408,358.6636,372.5573,385.2995,397.9764
p131,2.936474285,178.4,681.5852,1491.8966,2384.9452,2639.4225,2698.0217,2742.7539,2793.392,2861.3868,2972.8672,3072.0786,3167.9758,3260.563,3342.3902,3419.7232,3482.8018,3541.3978,3597.3525,3649.45,3699.9172
p132,1.362208484,36.6,115.1813,309.1883,515.5551,611.8177,699.0439,727.7981,768.0478,825.0254,908.0122,981.2847,1044.6129,1097.3819,1140.0083,1181.0229,1215.0851,1248.8231,1287.5534,1320.9535,1354.7259
p133,0,0,0.0822,10.2909,94.7544,115.0532,138.7079,157.087,172.3388,188.1897,226.6084,245.999,278.7754,310.9187,333.6575,366.093,384.6408,409.9269,446.55,460.9862,487.1035
p134,1.440997601,5.640375641,25.2304,40.6665,55.7855,68.3712,82.8101,100.2939,123.3062,153.6056,194.7415,242.6182,297.4104,358.7441,380.4664,402.6986,424.7529,446.5111,468.6818,489.0908,507.6734
p14,0,0,0.2116,1.2223,5.1434,10.6642,16.572,27.4586,34.0508,42.8529,54.373,61.967,67.484,71.3291,75.4254,79.5237,83.6821,85.6102,89.2905,94.7357,99.0812
p15,0,0,0.3884,3.5344,19.052,42.764,66.5823,107.0266,129.6258,157.227,194.7979,220.2715,239.8444,255.404,271.3955,286.7325,305.0558,317.9113,335.9889,356.3993,378.7072
p16,0,0,0.1942,1.3509,5.9084,13.673,22.6157,38.486,50.6653,66.0263,85.7743,99.0842,109.6706,117.9247,127.151,134.2054,143.771,148.9018,158.8031,170.2851,181.3515
p17,0,0,0.3425,1.8284,3.8802,4.9204,6.3804,8.7362,12.8902,20.3875,33.2734,48.0603,63.4481,78.0795,92.04,104.1318,112.437,118.6686,123.4003,129.55,136.0577
p18,0,0,0.3044,1.688,3.68,4.5553,5.6675,7.6136,11.1233,17.7285,29.419,42.2132,55.1965,67.0248,78.3735,88.2611,95.8485,101.4538,105.2035,108.9316,115.216
p19,0,0,0.0087,0.0491,0.1017,0.1242,0.153,0.1994,0.2911,0.4529,0.74,1.0742,1.4288,1.7631,2.0743,2.3349,2.5502,2.7068,2.8311,2.9482,3.0851
p2,4.25E-05,3.598774958,6.1532,10.8929,17.27,24.2332,27.798,32.8304,41.7978,60.507,97.0825,138.2555,172.677,194.4538,211.5853,226.0472,242.119,252.0223,267.2968,289.8206,311.3606
p20,0,0,0.1605,0.9091,1.9323,2.4489,3.1871,4.3995,6.8094,11.3294,18.7424,26.9365,35.3623,43.1444,50.3476,56.3754,60.9735,64.2029,66.0393,67.7835,71.6167
p21,0,0,0.1083,0.3616,0.8573,1.2516,1.6892,2.6211,4.6112,7.7199,11.8999,15.9673,20.1065,23.9362,28.289,32.7292,38.6323,41.8943,46.2837,51.5675,58.769
p22,0,0,0.0203,0.0611,0.2269,0.3281,0.4483,0.6088,0.8299,1.121,1.5301,2.0337,2.6773,3.3984,4.2434,5.1967,6.3158,6.7904,7.3378,7.9985,8.8126
p23,0,0,0.0377,0.1177,0.3668,0.5815,0.8109,1.1318,1.6484,2.4654,3.8175,5.2162,6.642,7.9687,9.4038,11.0802,13.1291,14.3047,15.648,17.4114,19.5638
p24,0,0,0.1868,0.546,1.7492,2.5921,3.6252,5.1069,7.3148,10.5543,15.0019,19.4458,24.2262,29.161,34.8508,41.4562,49.5618,54.1922,59.1959,65.2486,72.3256
p25,0,0,16.652,155.1467,294.1678,413.9114,459.2884,476.612,493.1994,518.1632,566.3829,610.2354,660.9212,700.5988,747.1877,786.7279,845.0106,890.2921,953.6909,1034.3632,1064.2467
p26,0,0,0.9398,10.3655,18.7935,24.3722,26.3476,26.8715,27.3122,28.2731,30.5388,32.5983,34.8994,36.9563,39.3405,41.1993,44.2637,45.7679,48.1207,50.7285,53.2383
p27,0.432030983,12.67567255,21.0193,37.6597,58.6028,63.0502,64.0559,66.806,73.3813,82.8885,97.5234,111.0754,123.5901,125.2247,126.7207,128.1417,129.5099,130.7226,132.0342,133.6449,135.8505
p28,7.941410686,257.0910799,474.3745,726.021,1050.0925,1126.3327,1177.6984,1245.9205,1348.1022,1461.3727,1638.9277,1816.2176,2003.728,2095.8418,2183.1605,2264.4873,2352.116,2431.6763,2501.0775,2582.7949,2666.8132
p29,0.033362992,3.953283745,4.6277,7.2724,10.4169,10.896,11.1242,11.4398,11.9786,12.9648,14.5748,16.0938,17.6779,18.4622,19.08,19.5914,20.1996,20.7864,21.3877,22.045,22.7673
p3,0.075701514,1.7785297,6.9738,17.2876,28.0628,38.5257,40.0116,43.7112,52.9464,66.0259,84.222,99.3413,113.8323,124.5449,134.9182,143.2399,151.5296,156.143,163.4615,173.9449,183.6137
p30,2.435539638,48.87996376,105.662,197.241,303.0084,318.822,328.7998,342.5693,376.7691,437.1457,510.7846,574.4063,631.1258,648.8482,665.622,679.5973,694.4046,708.3779,724.507,740.863,756.7597
p31,0.65127812,21.37159267,44.8457,72.4195,113.1563,166.6771,220.7485,293.1098,393.8627,524.773,573.5644,616.2784,649.9645,675.8715,702.1373,732.0878,763.6538,788.3989,821.0073,852.6953,882.765
p32,0,0,3.8626,7.0119,10.3839,11.3482,12.0299,12.9018,14.3253,16.4413,19.5899,22.4313,25.0547,27.3253,29.4151,31.624,33.8806,36.1669,38.5525,41.3024,44.3082
p33,2.526042441,132.7315941,199.6246,269.7762,385.3416,438.4403,479.2351,534.952,621.9118,745.0993,918.123,1096.5727,1272.7775,1433.0015,1581.4366,1720.0109,1846.5027,1964.8927,2069.8025,2177.0167,2301.3693
p34,0.857821277,34.1684059,92.6954,126.2829,183.6042,209.2986,229.1401,253.8229,291.3056,343.7687,415.9009,488.067,556.9689,617.5581,671.9084,720.8419,764.8322,803.4423,837.0201,870.0716,901.7081
p35,0,0,0.0782,0.4571,0.9808,1.1734,1.4378,1.8414,2.5638,3.8141,5.9884,8.4547,11.0939,13.2483,15.3514,17.198,18.7612,19.8602,20.3009,20.9342,22.0348
p36,0,0,11.2345,17.9233,24.5019,26.0027,27.2498,28.9529,31.6433,35.4839,41.3214,46.8635,52.1468,56.3118,60.4083,64.263,68.078,71.201,74.5334,79.3006,83.3916
p37,0,0,13.9959,22.7431,31.2836,32.227,32.8355,33.9848,36.6342,40.4936,46.8129,52.8312,58.1905,62.9359,67.2418,71.7304,77.3873,83.6121,90.6338,98.9658,106.5513
p38,0,0,21.3678,33.6545,45.4016,47.1996,48.386,50.5563,54.5588,60.8614,71.4928,82.488,93.4973,103.3486,112.944,122.3645,133.1155,145.0059,156.5495,170.8746,185.1351
p39,0,0,2.5829,4.013,5.4171,5.7764,6.0252,6.3997,7.0515,8.2296,10.8786,13.7317,16.8313,19.3808,22.0238,24.3024,27.0299,29.3332,31.9091,35.8295,39.4575
p4,0.119576402,0.38937141,1.0946,1.8024,2.7344,2.926,2.9648,3.0657,3.3228,3.943,5.4765,8.3508,12.4207,15.7441,18.314,20.2263,22.4164,24.2876,26.5338,29.4712,31.6574
p40,0,0,11.3093,18.2532,25.2502,26.5902,27.3517,28.9071,31.8784,36.8789,46.8707,58.71,72.9733,86.4673,100.9835,114.844,132.0019,148.9243,165.8692,188.3245,211.6177
p41,0,0,11.3382,18.4003,25.1183,26.2029,26.7989,28.2449,32.771,40.5263,55.0349,69.9331,85.9985,100.5339,117.0721,133.7891,155.5444,180.6833,205.9402,235.8216,270.4237
p42,0,0,0.4913,2.4727,17.0056,19.0296,21.3747,25.2988,31.8878,41.3283,55.4528,70.5995,85.4595,88.6774,92.0849,95.6091,100.6004,105.1138,107.8849,110.6951,112.9131
p43,0,0,15.2074,77.4961,562.4725,595.7864,643.7439,720.5515,849.4935,1042.4444,1332.6747,1656.7567,1967.9697,2007.0118,2042.0469,2077.2804,2127.6825,2168.5241,2188.5146,2212.0773,2232.5356
p44,0,0,0.8096,4.3771,33.032,34.5518,36.4592,39.4055,43.8518,50.0993,58.9512,68.0513,76.5789,77.6856,78.8729,80.1246,82.184,84.2214,85.5191,86.9526,88.0588
p45,0,0,5.5109,11.1181,22.2869,24.9588,26.9578,29.9261,35.0809,42.7452,54.2235,68.096,84.4877,102.292,121.5882,141.5539,162.5338,183.9137,203.0083,223.754,244.9062
p46,0.037516039,2.141675603,3.3178,5.2936,10.9151,15.2415,20.4539,29.2464,44.1807,66.9503,102.4753,146.2091,194.2353,242.8385,288.8623,331.9047,376.6202,416.2119,419.2012,422.2679,425.1998
p47,0.078073811,5.728407335,17.3537,24.832,34.509,42.7007,47.9826,56.0953,68.9743,87.0427,94.4661,101.4105,107.5172,112.5818,117.6351,122.2138,126.7813,131.1231,136.6485,142.4395,147.9417
p48,0.015890803,2.982025329,11.5809,24.7846,42.5967,45.1225,48.4822,55.2837,70.5324,100.3183,159.7393,233.8394,310.3824,377.547,437.369,486.348,534.852,577.0613,630.9808,688.406,742.9766
p49,0,0,0.0096,0.0202,0.0656,0.2197,0.5084,1.0859,2.1686,4.0003,6.7145,7.9265,9.203,10.3521,11.4679,12.3309,13.1924,13.8585,15.1681,16.4725,17.7572
p5,5.718094633,41.9169796,53.6994,90.4451,131.1817,162.3294,188.4099,229.685,293.2071,383.6072,508.8304,651.2514,807.765,854.625,903.6497,950.9693,997.5252,1038.4488,1077.8989,1118.9172,1161.6291
p50,0,0,0.4221,0.9648,4.2463,13.7084,27.9639,59.1221,119.3845,231.9178,425.9644,520.8286,636.2615,755.1903,880.6027,993.7043,1105.6964,1190.8083,1359.8346,1530.3977,1679.7739
p51,0,0,0.1626,0.3679,1.1514,3.7877,8.185,17.0776,35.1481,66.3356,122.6312,153.7862,194.0738,239.5544,289.6337,337.5018,385.043,424.7002,490.2934,554.0496,619.9682
p52,0,0,1.8407,2.7064,3.4389,3.9323,4.1812,4.5413,5.2838,6.7788,9.6979,11.726,13.7404,15.4837,17.8236,20.0692,22.8982,25.4206,28.521,32.071,35.3573
p53,0,0,23.3897,37.96,52.3467,63.2731,70.5253,81.7122,101.7085,133.2244,194.5936,246.3465,302.3069,359.1993,423.9271,489.6816,565.6986,638.5027,722.6981,808.3517,890.3745
p54,0.094914678,2.754555382,26.1538,36.5631,49.4572,52.6671,56.1544,61.2364,70.1944,84.5643,108.8717,138.2717,174.7615,214.7397,259.7305,307.2704,360.3196,416.9153,474.9949,537.4924,603.7122
p55,0.007026694,1.701282147,16.0344,22.0717,29.1727,30.4453,31.4933,33.2573,37.046,44.382,58.3344,75.3284,96.07,118.5237,144.5135,172.3994,204.4031,238.6207,275.1167,314.0161,352.9794
p56,0,0,0.8497,1.7794,6.348,13.5634,18.572,20.698,26.6203,41.0007,76.365,122.3056,177.131,220.703,247.9962,263.378,278.9799,294.0721,315.0975,337.3472,358.4252
p57,0.681239627,1.237219526,1.7122,3.676,5.709,6.5918,8.0082,10.8706,17.0879,29.6729,55.2932,87.7253,122.7304,155.1403,192.3768,225.6621,258.2767,291.0539,323.3681,354.7875,388.8877
p58,2.973437518,3.310040121,30.5851,75.6295,96.2372,130.3764,145.7205,173.9462,294.7387,458.3389,718.6703,862.827,949.9853,1007.6021,1066.0331,1115.5269,1171.7237,1244.0325,1318.983,1397.1757,1493.6655
p59,0.225905501,1.216504631,1.4038,3.4261,5.2157,7.1639,10.3001,17.8028,34.5466,65.4508,110.8568,163.4118,218.5611,264.2364,303.7978,339.979,376.6235,407.2363,444.2385,489.8335,543.8096
p6,0.246640299,9.779499557,11.4261,17.9065,23.4416,26.147,28.8659,33.3143,40.8877,53.3781,72.7582,95.7185,122.0603,140.038,158.9032,177.3835,195.1752,210.739,224.6532,238.75,253.7433
p60,0.01193542,0.447235192,1.9346,4.8534,9.1179,13.9777,20.5397,29.6093,42.4898,60.3667,85.7436,109.6007,114.8444,119.5388,124.4142,130.198,134.5648,138.1067,146.0171,155.9666,168.4943
p61,0.007968921,0.746904448,1.7869,5.1221,10.0471,19.1423,31.9979,49.8485,74.5018,108.9878,156.2788,199.6281,207.7278,215.0387,222.4691,230.9714,237.7076,243.1071,253.7551,267.2636,285.2412
p62,0.064115463,0.41323642,1.235,3.9311,8.2088,18.1087,31.5455,49.1411,72.7817,104.0898,147.6853,186.7576,192.6248,197.5578,202.5517,208.6972,213.1967,216.9102,225.364,235.4898,248.8008
p63,0.201813968,12.24810532,31.1162,101.561,215.3951,464.7144,777.4437,1190.6847,1793.1434,2600.8255,3806.6634,4973.0925,5178.4717,5355.1766,5519.9536,5700.3139,5819.6143,5901.8806,6125.437,6432.9837,6792.8348
p64,0.017288812,5.864901897,7.6478,17.4925,29.2921,49.5364,80.6103,129.9251,214.949,353.072,588.4034,859.9204,1066.3843,1234.9139,1372.3853,1498.8393,1561.0174,1597.2155,1681.623,1807.5776,1999.4068
p65,0.074564522,6.345614295,8.1242,19.0137,30.6374,48.3993,76.7632,125.811,215.0014,370.3898,651.4881,968.8369,1230.8612,1435.8085,1608.6934,1775.7393,1849.294,1885.6911,2020.5319,2204.8606,2476.9624
p66,0.00687512,2.876324151,3.5971,7.1021,10.6719,15.1108,21.6986,33.9387,59.3328,107.7065,196.8739,311.9599,430.8999,539.6071,633.6147,705.5835,767.1815,829.1537,892.0922,958.3568,1038.2965
p67,0.049593126,5.42192879,15.3844,51.3715,110.1151,266.3936,475.8438,743.2714,1115.2322,1598.9344,2309.4764,2974.5876,3039.7041,3099.0886,3158.995,3230.2108,3286.0314,3337.3065,3419.7067,3533.5237,3725.3051
p68,0,0,1.3106,6.8639,49.8099,52.8666,56.9529,63.4895,74.1305,90.1303,113.8547,140.0426,165.6084,168.3362,171.2261,174.3794,179.0739,182.8329,184.7542,186.8683,188.5801
p69,0,0,1.8831,3.8074,7.4326,7.9348,8.3054,8.8941,10.5699,13.2194,17.6938,23.2618,29.9286,37.4507,45.7779,54.8046,65.2138,75.9677,85.9947,95.7207,104.973
p7,0.042888671,1.603520842,3.5246,5.7384,7.5882,8.2646,8.7434,9.5962,10.961,13.0483,15.9969,19.6023,23.8936,25.6202,27.4326,29.251,31.2109,33.0889,35.1096,37.4103,39.9315
p70,0,0,13.407,25.9656,52.4712,59.0966,63.7769,71.5306,84.2775,105.3214,139.0142,179.6616,227.9483,279.5587,336.4365,396.7185,464.1747,532.9315,597.7355,664.1691,729.7707
p71,0.048889458,0.2611806,3.6148,4.7803,6.1077,6.3525,6.4942,6.7697,7.4162,8.5853,11.2295,14.6349,18.7563,23.0225,28.0275,33.4067,40.4364,47.9043,55.4288,63.1409,70.6767
p72,0.051234245,4.395968779,35.3833,47.2211,60.5954,64.0873,65.5526,69.0666,78.591,96.4126,134.0374,183.1669,248.5287,322.1049,410.0616,508.157,629.3708,770.1663,915.689,1063.891,1215.3001
p73,0,0.247787902,2.0255,2.6777,3.4103,3.5932,3.677,3.8621,4.3241,5.157,7.1055,9.8087,13.2403,17.0839,21.7413,26.85,32.8888,39.7548,46.9626,54.8303,62.7138
p74,0,0,0.7088,1.6472,2.5745,2.6553,2.7931,3.0494,3.5822,4.6722,6.2775,8.4568,11.002,13.5399,15.6936,17.4958,19.4957,21.5238,24.9503,28.0185,31.9086
p75,0.049455912,1.133727956,2.3676,3.2239,6.3419,6.8702,7.3961,8.2064,9.6138,12.0876,17.4721,26.7909,41.1383,60.4501,82.9545,107.9643,138.1014,165.0684,186.7147,208.2156,230.2163
p76,0.004075108,2.41498537,4.1422,6.2699,12.6641,15.5491,19.5733,26.2532,37.8031,56.8461,89.5138,132.5697,180.7126,228.1368,270.7312,309.6503,350.9082,386.0345,396.1572,408.0576,421.7196
p77,0,0.829536661,1.5936,2.5583,5.3122,7.0861,9.6845,13.8901,20.7686,31.2214,47.144,66.1533,85.938,104.3074,120.2799,134.1599,148.6089,161.3048,162.2081,163.2471,164.3656
p78,0.044142199,1.68559734,2.1627,3.197,6.3408,7.4901,9.1431,12.2545,17.908,27.6235,45.5173,70.3061,98.6176,125.5994,148.5503,167.7283,187.9224,205.8532,210.7825,217.6411,223.6883
p79,0.101972038,2.372986019,5.1282,7.8846,14.883,21.2806,29.0481,40.0557,59.3885,92.4537,160.8953,252.3917,348.1895,431.492,497.4359,549.6741,601.8122,650.0674,691.6754,732.2315,767.9948
p8,0.819524,8.793521013,30.3283,51.1899,74.7863,76.6472,77.6912,78.814,80.4468,82.5011,85.1602,87.514,89.3844,90.9053,92.4763,93.967,95.746,97.6574,100.9493,102.3564,103.5218
p80,0.355709642,8.406996517,12.3246,23.4843,54.4405,95.2951,106.0209,203.3101,393.0191,688.6963,1126.0475,1483.7817,1866.4456,2331.5219,2733.6557,2991.6605,2996.2447,3000.9355,3010.3539,3587.5652,3590.4036
p81,0.090199905,0.960017493,2.867,4.6297,9.4097,11.1721,15.0873,21.2383,31.5609,47.133,74.3792,108.2559,168.6835,283.6881,427.9001,532.3479,535.4073,537.831,540.6488,671.9501,672.3064
p82,0,0.338281606,0.6672,1.0615,2.2124,2.2472,2.3309,2.4663,3.0168,3.884,5.7841,9.5987,21.0036,48.2656,86.581,116.9808,118.8408,120.3573,121.9239,156.6746,156.6748
p83,0.035923054,0.394704384,1.4786,2.342,4.6665,4.6665,4.6665,4.6669,4.7527,5.1703,6.8676,13.397,35.4227,86.9987,154.1266,203.3658,204.2114,205.1207,206.2501,263.9798,264.0621
p84,0,0.93922519,8.6702,11.4293,14.5701,15.1243,15.4668,16.125,17.7136,20.8256,27.4148,35.8301,46.4922,58.3707,72.2395,87.4843,105.4012,125.7494,146.9247,169.6189,192.2479
p85,0,0,0.9112,1.6574,5.4593,10.0606,14.1257,16.9121,26.0793,50.0327,111.9451,209.5246,324.5002,407.9537,456.2776,481.9958,506.417,534.0344,562.3759,593.4586,629.3045
p86,0,0,0.0779,0.1375,0.6048,0.7786,1.0715,1.9882,9.3849,23.0655,42.8141,53.4076,59.5813,64.3829,69.8382,74.8955,80.2837,86.2582,93.38,100.4915,108.748
p87,0,0,0.422,0.8326,2.707,4.2038,6.9522,13.2398,28.7081,63.6576,141.8584,246.0651,356.8133,451.6584,533.5228,604.2805,666.1151,739.6041,880.2401,1040.8398,1192.3484
p88,0,0,0.1244,0.2346,0.8667,1.6274,3.1339,6.7999,15.9402,36.2069,78.3104,131.7361,185.6685,229.5086,262.3413,286.74,307.1597,324.5042,348.0021,373.0161,397.2033
p89,0,0,0.9485,1.8553,10.2242,11.8641,15.5048,24.9436,48.7854,94.3164,170.001,236.7939,283.0305,313.4598,338.8307,364.5408,403.1801,467.8554,561.0071,653.1025,723.8281
p9,430.9401092,716.7919976,1407.1345,2808.6593,4204.707,5022.981,5623.7222,5807.2744,6104.121,6518.5068,7088.4513,7564.1328,7975.8122,8302.427,8598.2372,8858.145,9124.1992,9390.4136,10075.4643,10534.7063,10597.8072
p90,0,0,0.9532,1.8836,9.9977,11.4708,14.7979,24.2752,48.9298,98.9805,178.3566,244.847,287.914,316.752,343.2271,372.9575,417.7942,491.0012,590.7226,680.9388,751.4163
p91,0.434143915,2.552060478,4.7661,9.3296,23.4912,46.032,79.9874,128.7928,202.2411,309.7192,465.4543,611.6705,633.866,654.1953,673.7477,692.2369,713.3274,736.1962,761.1232,786.0146,812.9916
p92,0.114763759,35.8,56.4943,74.3473,83.5938,110.0801,127.171,152.6078,191.7903,253.1947,357.183,468.9756,590.1372,710.6758,843.392,987.2642,1159.3415,1359.0678,1585.3542,1837.5359,2120.5704
p93,0,0,0.2058,0.9562,5.2866,5.2866,5.2866,5.2866,5.2866,5.2866,5.468,5.7389,6.6835,8.2246,10.9858,14.7085,19.9297,27.5102,37.4112,49.5297,63.7912
p94,0.872693419,21.5,29.56,36.65,46.8798,65.8517,81.4055,105.649,145.5926,187.8662,253.0289,332.0867,429.1002,545.2984,685.0372,850.1313,1049.2504,1285.5469,1559.8983,1875.958,2244.696
p95,0,0,0.5309,18.4205,77.7435,154.5291,235.1116,327.8534,371.0541,433.7548,523.0341,594.003,649.4004,691.6575,728.8098,760.9326,795.1538,829.2049,901.3162,959.6618,987.177
