wst,r,t,Value
fsu,p7,2074,1.11797238733593
fsu,p7,2076,1.1414410363599
fsu,p7,2078,1.16871091023411
fsu,p7,2080,1.1997666919811798
fsu,p7,2082,1.23456639708473
fsu,p7,2084,1.2730413734893202
fsu,p7,2086,1.31509630160048
fsu,p7,2088,1.3606091942847198
fsu,p7,2090,1.4094313968694898
fsu,p7,2092,1.4613875871432298
fsu,p7,2094,1.51627577535534
fsu,p7,2096,1.57386730421616
fsu,p7,2098,1.6339068488970199
fsu,p8,2010,1.0
fsu,p8,2012,1.1473112284342
fsu,p8,2014,1.1889655120000602
fsu,p8,2016,1.2193307055866798
fsu,p8,2018,1.2396190356183703
fsu,p8,2020,1.25098916752507
fsu,p8,2022,1.25454620574233
fsu,p8,2024,1.25134169371138
fsu,p8,2026,1.24237361387905
fsu,p8,2028,1.22858638769783
fsu,p8,2030,1.2108708756258402
fsu,p8,2032,1.19006437712684
fsu,p8,2034,1.16695063067024
fsu,p8,2036,1.14225981373106
fsu,p8,2038,1.11666854278998
fsu,p8,2040,1.09079987333331
fsu,p8,2042,1.06522329985301
fsu,p8,2044,1.04045475584665
fsu,p8,2046,1.01695661381747
fsu,p8,2048,0.9951376852743259
fsu,p8,2050,0.975353220731723
fsu,p8,2052,0.9579049097098
fsu,p8,2054,0.9430408807343329
fsu,p8,2056,0.9309557013367379
fsu,p8,2058,0.9217903780540679
fsu,p8,2060,0.915632356429016
fsu,p8,2062,0.912515521009907
fsu,p8,2064,0.912420195350711
fsu,p8,2066,0.9152731420110319
fsu,p8,2068,0.9209475625561141
fsu,p8,2070,0.929263097556837
fsu,p8,2072,0.939985826589717
fsu,p8,2074,0.952828268236915
fsu,p8,2076,0.967449380086224
fsu,p8,2078,0.983454558731074
fsu,p8,2080,1.00039563977054
fsu,p8,2082,1.0177708978093198
fsu,p8,2084,1.03502504645778
fsu,p8,2086,1.05154923833189
fsu,p8,2088,1.06668106505327
fsu,p8,2090,1.0797045572491801
fsu,p8,2092,1.0898501845525301
fsu,p8,2094,1.09629485560184
fsu,p8,2096,1.0981619180413
fsu,p8,2098,1.09452115852071
fsu,p9,2010,1.0
fsu,p9,2012,1.08945528876342
fsu,p9,2014,1.11967591827074
fsu,p9,2016,1.141921682973
fsu,p9,2018,1.15703312629662
fsu,p9,2020,1.16581465711735
fsu,p9,2022,1.1690345497602699
fsu,p9,2024,1.1674249439998101
fsu,p9,2026,1.16168184505973
fsu,p9,2028,1.1524651236131298
fsu,p9,2030,1.1403985157824499
fsu,p9,2032,1.12606962313946
fsu,p9,2034,1.11002991270528
fsu,p9,2036,1.09279471695036
fsu,p9,2038,1.07484323379449
fsu,p9,2040,1.0566185266068
fsu,p9,2042,1.03852752420574
fsu,p9,2044,1.02094102085914
fsu,p9,2046,1.00419367628411
fsu,p9,2048,0.9885840156471559
fsu,p9,2050,0.974374429564082
fsu,p9,2052,0.9617911741000441
fsu,p9,2054,0.951024370769535
fsu,p9,2056,0.942228006536387
fsu,p9,2058,0.9355199338137672
fsu,p9,2060,0.930981870464182
fsu,p9,2062,0.928659399799476
fsu,p9,2064,0.9285619705808321
fsu,p9,2066,0.930662897018769
fsu,p9,2068,0.9348993587731451
fsu,p9,2070,0.9411724009531559
fsu,p9,2072,0.949346934117336
fsu,p9,2074,0.959251734273557
fsu,p9,2076,0.970679442879027
fsu,p9,2078,0.983386566840294
fsu,p9,2080,0.997093478513246
fsu,p9,2082,1.0114844157031
fsu,p9,2084,1.02620748166442
fsu,p9,2086,1.04087464510111
fsu,p9,2088,1.05506174016641
fsu,p9,2090,1.06830846646287
fsu,p9,2092,1.0801183890424302
fsu,p9,2094,1.08995893840633
fsu,p9,2096,1.0972614105051601
fsu,p9,2098,1.10142096673885
fsu,p10,2010,1.0
fsu,p10,2012,0.967767887880316
fsu,p10,2014,0.9933371192114879
fsu,p10,2016,1.014079461307
fsu,p10,2018,1.03037113237768
fsu,p10,2020,1.04257677788414
fsu,p10,2022,1.0510494705367701
fsu,p10,2024,1.05613071029574
fsu,p10,2026,1.05815042437098
fsu,p10,2028,1.05742696722221
fsu,p10,2030,1.05426712055893
fsu,p10,2032,1.0489660933404
fsu,p10,2034,1.0418075217756702
fsu,p10,2036,1.03306346932356
fsu,p10,2038,1.02299442669267
fsu,p10,2040,1.01184931184137
fsu,p10,2042,0.999865469977809
fsu,p10,2044,0.987268673559921
fsu,p10,2046,0.974273122295405
fsu,p10,2048,0.9610814431417399
fsu,p10,2050,0.947884690306182
fsu,p10,2052,0.934862345245763
fsu,p10,2054,0.92218231666729
fsu,p10,2056,0.910000940527348
fsu,p10,2058,0.898462980032297
fsu,p10,2060,0.8877016256382741
fsu,p10,2062,0.877838495051192
fsu,p10,2064,0.868983633226741
fsu,p10,2066,0.861235512370386
fsu,p10,2068,0.8546810319373679
fsu,p10,2070,0.8493955186327059
fsu,p10,2072,0.845442726411195
fsu,p10,2074,0.8428748364774041
fsu,p10,2076,0.8417324572856809
fsu,p10,2078,0.842044624540149
fsu,p10,2080,0.843828801194708
fsu,p10,2082,0.847090877453032
fsu,p10,2084,0.851825170768574
fsu,p10,2086,0.858014425844563
fsu,p10,2088,0.8656298146340009
fsu,p10,2090,0.874630936339672
fsu,p10,2092,0.884965817414131
fsu,p10,2094,0.8965709115597099
fsu,p10,2096,0.9093710997285209
fsu,p10,2098,0.92327969012245
fsu,p11,2010,1.0
fsu,p11,2012,0.7313620683941479
fsu,p11,2014,0.7473949078520871
fsu,p11,2016,0.7743834014238821
fsu,p11,2018,0.8103160334748499
fsu,p11,2020,0.853301509149941
fsu,p11,2022,0.9015687543737378
fsu,p11,2024,0.9534669158504521
fsu,p11,2026,1.0074653610639301
fsu,p11,2028,1.06215367827764
fsu,p11,2030,1.1162416765347098
fsu,p11,2032,1.16855938565785
fsu,p11,2034,1.21805705624946
fsu,p11,2036,1.26380515969152
fsu,p11,2038,1.30499438814568
fsu,p11,2040,1.3409356545532
fsu,p11,2042,1.3710600926349699
fsu,p11,2044,1.39491905689154
fsu,p11,2046,1.4121841226030503
fsu,p11,2048,1.4226470858292999
fsu,p11,2050,1.42621996340971
fsu,p11,2052,1.42293499296334
fsu,p11,2054,1.4129446328888797
fsu,p11,2056,1.3965215623646399
fsu,p11,2058,1.3740586813485802
fsu,p11,2060,1.34606911057828
fsu,p11,2062,1.31318619157094
fsu,p11,2064,1.27616348662343
fsu,p11,2066,1.23587477881221
fsu,p11,2068,1.19331407199339
fsu,p11,2070,1.14959559080271
fsu,p11,2072,1.1059537806555402
fsu,p11,2074,1.0637433077469
fsu,p11,2076,1.0244390590513999
fsu,p11,2078,0.989636142323322
fsu,p11,2080,0.961049886096562
fsu,p11,2082,0.940515839684647
fsu,p11,2084,0.92998977318074
fsu,p11,2086,0.9315476774576329
fsu,p11,2088,0.9473857641677529
fsu,p11,2090,0.979820465743157
fsu,p11,2092,1.03128843539553
fsu,p11,2094,1.10434654711619
fsu,p11,2096,1.2016718956760901
fsu,p11,2098,1.3260617966258101
fsu,p12,2010,1.0
fsu,p12,2012,1.10374469742497
fsu,p12,2014,1.14347323017934
fsu,p12,2016,1.17410013185381
fsu,p12,2018,1.1965116863591998
fsu,p12,2020,1.21156061142094
fsu,p12,2022,1.22006605857904
fsu,p12,2024,1.22281361318809
fsu,p12,2026,1.2205552944173002
fsu,p12,2028,1.21400955525048
fsu,p12,2030,1.203861282486
fsu,p12,2032,1.19076179673688
fsu,p12,2034,1.17532885243067
fsu,p12,2036,1.1581466378095802
fsu,p12,2038,1.1397657749303798
fsu,p12,2040,1.1207033196644298
fsu,p12,2042,1.10144276169772
fsu,p12,2044,1.08243402453079
fsu,p12,2046,1.0640934654788199
fsu,p12,2048,1.04680387567156
fsu,p12,2050,1.03091448005336
fsu,p12,2052,1.01674093738317
fsu,p12,2054,1.00456534023453
fsu,p12,2056,0.9946362149955809
fsu,p12,2058,0.987168521869059
fsu,p12,2060,0.982343654872293
fsu,p12,2062,0.980309441837212
fsu,p12,2064,0.9811801444103371
fsu,p12,2066,0.9850364580527858
fsu,p12,2068,0.991925512040275
fsu,p12,2070,1.00186086946311
fsu,p12,2072,1.0148225272262
fsu,p12,2074,1.0307569160490502
fsu,p12,2076,1.04957690046575
fsu,p12,2078,1.0711617788249899
fsu,p12,2080,1.09535728329007
fsu,p12,2082,1.1219755798388702
fsu,p12,2084,1.1507952682638702
fsu,p12,2086,1.1815613821721498
fsu,p12,2088,1.21398538898538
fsu,p12,2090,1.24774518993982
fsu,p12,2092,1.28248512008634
fsu,p12,2094,1.3178159482904
fsu,p12,2096,1.35331487723205
fsu,p12,2098,1.38852554340595
fsu,p13,2010,1.0
fsu,p13,2012,1.14683204823975
fsu,p13,2014,1.1350610434661499
fsu,p13,2016,1.12113604597142
fsu,p13,2018,1.1055982235355701
fsu,p13,2020,1.08895186549457
fsu,p13,2022,1.07166438274036
fsu,p13,2024,1.05416630772083
fsu,p13,2026,1.0368512944398198
fsu,p13,2028,1.02007611845714
fsu,p13,2030,1.00416067688854
fsu,p13,2032,0.9893879884057571
fsu,p13,2034,0.976004193236459
fsu,p13,2036,0.964218553164282
fsu,p13,2038,0.954203451528821
fsu,p13,2040,0.946094393225625
fsu,p13,2042,0.9399900047062031
fsu,p13,2044,0.9359520339780221
fsu,p13,2046,0.9340053506045071
fsu,p13,2048,0.9341379457050369
fsu,p13,2050,0.936300931954955
fsu,p13,2052,0.9404085435855558
fsu,p13,2054,0.9463381363840949
fsu,p13,2056,0.9539301876937859
fsu,p13,2058,0.9629882964138001
fsu,p13,2060,0.973279182999264
fsu,p13,2062,0.9845326894612629
fsu,p13,2064,0.9964417793668451
fsu,p13,2066,1.0086625378390102
fsu,p13,2068,1.02081417155671
fsu,p13,2070,1.03247900875487
fsu,p13,2072,1.04320249922437
fsu,p13,2074,1.05249321431203
fsu,p13,2076,1.05982284692065
fsu,p13,2078,1.06462621150897
fsu,p13,2080,1.0663012440917
fsu,p13,2082,1.0642090022395099
fsu,p13,2084,1.05767366507901
fsu,p13,2086,1.0459825332927801
fsu,p13,2088,1.02838602911937
fsu,p13,2090,1.00409769635326
fsu,p13,2092,0.9722942003449059
fsu,p13,2094,0.93211532800072
fsu,p13,2096,0.8826639877830741
fsu,p13,2098,0.8230062097102859
fsu,p14,2010,1.0
fsu,p14,2012,1.1416658274148401
fsu,p14,2014,1.17726037586292
fsu,p14,2016,1.20602915269599
fsu,p14,2018,1.2286291149464
fsu,p14,2020,1.24569119326465
fsu,p14,2022,1.2578202919193
fsu,p14,2024,1.26559528879704
fsu,p14,2026,1.2695690354026798
fsu,p14,2028,1.2702683568591102
fsu,p14,2030,1.2681940519073402
fsu,p14,2032,1.26382089290649
fsu,p14,2034,1.25759762583378
fsu,p14,2036,1.24994697028453
fsu,p14,2038,1.24126561947219
fsu,p14,2040,1.2319242402283002
fsu,p14,2042,1.22226747300251
fsu,p14,2044,1.21261393186257
fsu,p14,2046,1.2032562044943402
fsu,p14,2048,1.19446085220181
fsu,p14,2050,1.18646840990704
fsu,p14,2052,1.1794933861502201
fsu,p14,2054,1.1737242630896398
fsu,p14,2056,1.1693234965017
fsu,p14,2058,1.1664275157808999
fsu,p14,2060,1.16514672393986
fsu,p14,2062,1.16556549760929
fsu,p14,2064,1.16774218703802
fsu,p14,2066,1.17170911609298
fsu,p14,2068,1.1774725822592098
fsu,p14,2070,1.1850128566398601
fsu,p14,2072,1.19428418395617
fsu,p14,2074,1.20521478254752
fsu,p14,2076,1.2177068443713601
fsu,p14,2078,1.23163653500326
fsu,p14,2080,1.2468539936369198
fsu,p14,2082,1.2631833330841102
fsu,p14,2084,1.2804226397747298
fsu,p14,2086,1.2983439737567801
fsu,p14,2088,1.3166933686963702
fsu,p14,2090,1.33519083187771
fsu,p14,2092,1.35353034420313
fsu,p14,2094,1.37137986019304
fsu,p14,2096,1.388381307986
fsu,p14,2098,1.40415058933863
fsu,p15,2010,1.0
fsu,p15,2012,1.13135237784807
fsu,p15,2014,1.1735587991626
fsu,p15,2016,1.2070235213267502
fsu,p15,2018,1.23255139968307
fsu,p15,2020,1.25091914857011
fsu,p15,2022,1.2628753413223899
fsu,p15,2024,1.26914041027047
fsu,p15,2026,1.2704066467408701
fsu,p15,2028,1.26733820105612
fsu,p15,2030,1.26057108253474
fsu,p15,2032,1.25071315949127
fsu,p15,2034,1.2383441592362199
fsu,p15,2036,1.2240156680761
fsu,p15,2038,1.2082511313134399
fsu,p15,2040,1.19154585324674
fsu,p15,2042,1.17436699717051
fsu,p15,2044,1.15715358537525
fsu,p15,2046,1.14031649914747
fsu,p15,2048,1.1242384787696598
fsu,p15,2050,1.10927412352032
fsu,p15,2052,1.0957498916739399
fsu,p15,2054,1.083964100501
fsu,p15,2056,1.074186926268
fsu,p15,2058,1.06666040423741
fsu,p15,2060,1.06159842866771
fsu,p15,2062,1.05918675281339
fsu,p15,2064,1.0595829889249
fsu,p15,2066,1.06291660824872
fsu,p15,2068,1.06928894102733
fsu,p15,2070,1.0787731764991701
fsu,p15,2072,1.0914143628987099
fsu,p15,2074,1.1072294074564
fsu,p15,2076,1.12620707639871
fsu,p15,2078,1.1483079949480701
fsu,p15,2080,1.17346464732295
fsu,p15,2082,1.20158137673777
fsu,p15,2084,1.23253438540298
fsu,p15,2086,1.26617173452502
fsu,p15,2088,1.3023133443063202
fsu,p15,2090,1.3407509939453202
fsu,p15,2092,1.38124832163644
fsu,p15,2094,1.4235408245701
fsu,p15,2096,1.46733585893274
fsu,p15,2098,1.5123126399067601
fsu,p16,2010,1.0
fsu,p16,2012,0.989409118936159
fsu,p16,2014,1.00506655122629
fsu,p16,2016,1.01760916691053
fsu,p16,2018,1.02723170347787
fsu,p16,2020,1.03412826857961
fsu,p16,2022,1.03849234002939
fsu,p16,2024,1.04051676580313
fsu,p16,2026,1.04039376403909
fsu,p16,2028,1.03831492303784
fsu,p16,2030,1.03447120126227
fsu,p16,2032,1.02905292733757
fsu,p16,2034,1.02224980005126
fsu,p16,2036,1.01425088835316
fsu,p16,2038,1.00524463135542
fsu,p16,2040,0.9954188383325091
fsu,p16,2042,0.984960688721189
fsu,p16,2044,0.974056732120555
fsu,p16,2046,0.962892888292011
fsu,p16,2048,0.9516544471592789
fsu,p16,2050,0.9405260688083922
fsu,p16,2052,0.9296917834877031
fsu,p16,2054,0.919334991607877
fsu,p16,2056,0.9096384637418949
fsu,p16,2058,0.9007843406250531
fsu,p16,2060,0.892954133154963
fsu,p16,2062,0.8863287223915501
fsu,p16,2064,0.8810883595570579
fsu,p16,2066,0.877412666036041
fsu,p16,2068,0.8754806333753729
fsu,p16,2070,0.875470623284241
fsu,p16,2072,0.8775603676341469
fsu,p16,2074,0.881926968458908
fsu,p16,2076,0.8887468979546559
fsu,p16,2078,0.8981959984798409
fsu,p16,2080,0.9104494825552251
fsu,p16,2082,0.925681932863885
fsu,p16,2084,0.944067302251217
fsu,p16,2086,0.965778913724926
fsu,p16,2088,0.990989460455038
fsu,p16,2090,1.01987100577389
fsu,p16,2092,1.05259498317614
fsu,p16,2094,1.08933219631875
fsu,p16,2096,1.13025281902101
fsu,p16,2098,1.17552639526452
fsu,p17,2010,1.0
fsu,p17,2012,1.18581754179656
fsu,p17,2014,1.22167928864424
fsu,p17,2016,1.24991226959199
fsu,p17,2018,1.2712739312195902
fsu,p17,2020,1.28648966171261
fsu,p17,2022,1.29625279086244
fsu,p17,2024,1.30122459006628
fsu,p17,2026,1.3020342723271399
fsu,p17,2028,1.29927899225382
fsu,p17,2030,1.29352384606095
fsu,p17,2032,1.28530187156895
fsu,p17,2034,1.27511404820407
fsu,p17,2036,1.26342929699834
fsu,p17,2038,1.2506844805896298
fsu,p17,2040,1.2372844032216002
fsu,p17,2042,1.2236018107437099
fsu,p17,2044,1.2099773906112399
fsu,p17,2046,1.19671977188528
fsu,p17,2048,1.18410552523273
fsu,p17,2050,1.17237916292628
fsu,p17,2052,1.16175313884445
fsu,p17,2054,1.15240784847155
fsu,p17,2056,1.14449162889772
fsu,p17,2058,1.13812075881888
fsu,p17,2060,1.13337945853679
fsu,p17,2062,1.13031988995899
fsu,p17,2064,1.1289621565988401
fsu,p17,2066,1.12929430357552
fsu,p17,2068,1.13127231761399
fsu,p17,2070,1.13482012704504
fsu,p17,2072,1.13982960180526
fsu,p17,2074,1.14616055343706
fsu,p17,2076,1.15364073508865
fsu,p17,2078,1.1620658415140301
fsu,p17,2080,1.17119950907303
fsu,p17,2082,1.1807733157313
fsu,p17,2084,1.19048678106026
fsu,p17,2086,1.20000736623717
fsu,p17,2088,1.2089704740450902
fsu,p17,2090,1.2169794488728798
fsu,p17,2092,1.2236055767152199
fsu,p17,2094,1.2283880851725801
fsu,p17,2096,1.23083414345126
fsu,p17,2098,1.23041886236336
fsu,p18,2010,1.0
fsu,p18,2012,1.05120462846626
