r,szn,t,Value
p1,spri,2044,1.19255574073442
p1,spri,2046,1.19356442809502
p1,spri,2048,1.19484776027251
p1,spri,2050,1.19646638294797
p1,spri,2052,1.19846210158924
p1,spri,2054,1.2008578814509099
p1,spri,2056,1.20365784757431
p1,spri,2058,1.20684728478754
p1,spri,2060,1.21039263770546
p1,spri,2062,1.21424151072966
p1,spri,2064,1.21832266804849
p1,spri,2066,1.2225460336370702
p1,spri,2068,1.22680269125726
p1,spri,2070,1.23096488445767
p1,spri,2072,1.23488601657368
p1,spri,2074,1.2384006507274
p1,spri,2076,1.24132450982772
p1,spri,2078,1.24345447657025
p1,spri,2080,1.2445685934373898
p1,spri,2082,1.2444260626982702
p1,spri,2084,1.24276724640878
p1,spri,2086,1.23931366641156
p1,spri,2088,1.23376800433601
p1,spri,2090,1.22581410159828
p1,spri,2092,1.21511695940128
p1,spri,2094,1.20132273873466
p1,spri,2096,1.18405876037482
p1,spri,2098,1.1629335048849498
p1,summ,2010,1.0
p1,summ,2012,0.917414814216581
p1,summ,2014,0.917487622790501
p1,summ,2016,0.9155066929432081
p1,summ,2018,0.9116724414788209
p1,summ,2020,0.906176823399473
p1,summ,2022,0.89920333190531
p1,summ,2024,0.890926998394491
p1,summ,2026,0.8815143924631891
p1,summ,2028,0.8711236219055891
p1,summ,2030,0.859904332713891
p1,summ,2032,0.847997709078306
p1,summ,2034,0.8355364733870609
p1,summ,2036,0.822644886226393
p1,summ,2038,0.8094387463805541
p1,summ,2040,0.796025390831809
p1,summ,2042,0.782503694760438
p1,summ,2044,0.7689640715447299
p1,summ,2046,0.755488472760991
p1,summ,2048,0.7421503881835401
p1,summ,2050,0.7290148457847059
p1,summ,2052,0.7161384117348342
p1,summ,2054,0.703569190402282
p1,summ,2056,0.6913468243534219
p1,summ,2058,0.679502494352636
p1,summ,2060,0.668058919362322
p1,summ,2062,0.65703035654289
p1,summ,2064,0.6464226012527661
p1,summ,2066,0.636232987048384
p1,summ,2068,0.626450385684195
p1,summ,2070,0.6170552071126629
p1,summ,2072,0.608019399484265
p1,summ,2074,0.59930644914749
p1,summ,2076,0.590871380648841
p1,summ,2078,0.5826607567328349
p1,summ,2080,0.574612678342
p1,summ,2082,0.566656784616881
p1,summ,2084,0.5587142528960319
p1,summ,2086,0.550697798716023
p1,summ,2088,0.542511675811436
p1,summ,2090,0.534051676114867
p1,summ,2092,0.5252051297569249
p1,summ,2094,0.515850905066231
p1,summ,2096,0.505859408569421
p1,summ,2098,0.495092584991144
p1,fall,2010,1.0
p1,fall,2012,1.07793234994328
p1,fall,2014,1.0860131331319398
p1,fall,2016,1.09150446308602
p1,fall,2018,1.09456644117981
p1,fall,2020,1.09535782123558
p1,fall,2022,1.0940360095236101
p1,fall,2024,1.09075706476216
p1,fall,2026,1.0856756981175
p1,fall,2028,1.07894527320389
p1,fall,2030,1.0707178060836
p1,fall,2032,1.06114396526688
p1,fall,2034,1.05037307171197
p1,fall,2036,1.03855309882513
p1,fall,2038,1.0258306724606
p1,fall,2040,1.01235107092063
p1,fall,2042,0.99825822495544
p1,fall,2044,0.983694717763274
p1,fall,2046,0.968801784990359
p1,fall,2048,0.953719314730922
p1,fall,2050,0.9385858475271851
p1,fall,2052,0.9235385763693659
p1,fall,2054,0.9087133466956809
p1,fall,2056,0.89424465639234
p1,fall,2058,0.880265655793552
p1,fall,2060,0.866908147681521
p1,fall,2062,0.854302587286447
p1,fall,2064,0.8425780822865259
p1,fall,2066,0.831862392807953
p1,fall,2068,0.822281931424917
p1,fall,2070,0.813961763159603
p1,fall,2072,0.8070256054821929
p1,fall,2074,0.8015958283108671
p1,fall,2076,0.7977934540117991
p1,fall,2078,0.7957381573991609
p1,fall,2080,0.79554826573512
p1,fall,2082,0.7973407587298399
p1,fall,2084,0.8012312685414821
p1,fall,2086,0.807334079776202
p1,fall,2088,0.815762129488153
p1,fall,2090,0.8266270071794841
p1,fall,2092,0.8400389548003431
p1,fall,2094,0.85610686674887
p1,fall,2096,0.874938289871204
p1,fall,2098,0.896639423461479
p2,wint,2010,1.0
p2,wint,2012,1.25883335776741
p2,wint,2014,1.3078833339275802
p2,wint,2016,1.3497435997303102
p2,wint,2018,1.38508060920908
p2,wint,2020,1.4145348322729099
p2,wint,2022,1.43872075470636
p2,wint,2024,1.45822687816953
p2,wint,2026,1.47361572019806
p2,wint,2028,1.4854238142031202
p2,wint,2030,1.49416170947143
p2,wint,2032,1.50031397116525
p2,wint,2034,1.5043391803223702
p2,wint,2036,1.50666993385613
p2,wint,2038,1.5077128445554
p2,wint,2040,1.5078485410845899
p2,wint,2042,1.50743166798366
p2,wint,2044,1.5067908856681
p2,wint,2046,1.5062288704289402
p2,wint,2048,1.50602231443275
p2,wint,2050,1.50642192572164
p2,wint,2052,1.50765242821326
p2,wint,2054,1.5099125617008
p2,wint,2056,1.51337508185299
p2,wint,2058,1.5181867602140902
p2,wint,2060,1.52446838420391
p2,wint,2062,1.53231475711779
p2,wint,2064,1.54179469812663
p2,wint,2066,1.55295104227685
p2,wint,2068,1.5658006404904
p2,wint,2070,1.5803343595648
p2,wint,2072,1.59651708217309
p2,wint,2074,1.6142877068638402
p2,wint,2076,1.6335591480611797
p2,wint,2078,1.65421833606478
p2,wint,2080,1.6761262170498201
p2,wint,2082,1.69911775306705
p2,wint,2084,1.72300192204276
p2,wint,2086,1.74756171777874
p2,wint,2088,1.7725541499523703
p2,wint,2090,1.79771024411654
p2,wint,2092,1.82273504169969
p2,wint,2094,1.8473076000057802
p2,wint,2096,1.8710809922143399
p2,wint,2098,1.8936823073804199
p2,spri,2010,1.0
p2,spri,2012,1.1065948482701202
p2,spri,2014,1.1289503766966202
p2,spri,2016,1.1473666853147602
p2,spri,2018,1.1622462129145101
p2,spri,2020,1.17397213282735
p2,spri,2022,1.1829083529262499
p2,spri,2024,1.18939951562574
p2,spri,2026,1.19377099788181
p2,spri,2028,1.1963289111920201
p2,spri,2030,1.1973601015953799
p2,spri,2032,1.1971321496724798
p2,spri,2034,1.1958933705453798
p2,spri,2036,1.19387281387767
p2,spri,2038,1.19128026387445
p2,spri,2040,1.18830623928233
p2,spri,2042,1.1851219933894501
p2,spri,2044,1.18187951402544
p2,spri,2046,1.17871152356147
p2,spri,2048,1.17573147891021
p2,spri,2050,1.1730335715258502
p2,spri,2052,1.17069272740408
p2,spri,2054,1.16876460708211
p2,spri,2056,1.1672856056386798
p2,spri,2058,1.16627285269403
p2,spri,2060,1.1657242124099099
p2,spri,2062,1.1656182834896
p2,spri,2064,1.1659143991778702
p2,spri,2066,1.16655262726103
p2,spri,2068,1.1674537700668899
p2,spri,2070,1.16851936446478
p2,spri,2072,1.16963168186553
p2,spri,2074,1.1706537282215002
p2,spri,2076,1.1714292440265701
p2,spri,2078,1.1717827043161
p2,spri,2080,1.1715193186669999
p2,spri,2082,1.1704250311976898
p2,spri,2084,1.16826652056808
p2,spri,2086,1.1647911999796101
p2,spri,2088,1.15972721717524
p2,spri,2090,1.15278345443944
p2,spri,2092,1.14364952859818
p2,spri,2094,1.13199579101896
p2,spri,2096,1.1174733276108002
p2,spri,2098,1.0997139588242
p2,summ,2010,1.0
p2,summ,2012,0.9257845586487691
p2,summ,2014,0.933735424115478
p2,summ,2016,0.936763279038982
p2,summ,2018,0.935377379038696
p2,summ,2020,0.9300650369316099
p2,summ,2022,0.9212916227322858
p2,summ,2024,0.9095005636528559
p2,summ,2026,0.895113344103025
p2,summ,2028,0.878529505690069
p2,summ,2030,0.860126647218838
p2,summ,2032,0.84026042469175
p2,summ,2034,0.819264551308798
p2,summ,2036,0.7974507974675459
p2,summ,2038,0.77510899076313
p2,summ,2040,0.7525070159882571
p2,summ,2042,0.729890815133206
p2,summ,2044,0.7074843873858291
p2,summ,2046,0.68548978913155
p2,summ,2048,0.664087133953362
p2,summ,2050,0.6434345926318321
p2,summ,2052,0.6236683931450999
p2,summ,2054,0.604902820668875
p2,summ,2056,0.58723021757644
p2,summ,2058,0.570720983438649
p2,summ,2060,0.555423575023928
p2,summ,2062,0.5413645062982739
p2,summ,2064,0.528548348425258
p2,summ,2066,0.5169577297660201
p2,summ,2068,0.506553335879273
p2,summ,2070,0.49727390952130496
p2,summ,2072,0.489036250645969
p2,summ,2074,0.481735216404697
p2,summ,2076,0.47524372114648794
p2,summ,2078,0.46941273641791403
p2,summ,2080,0.46407129096312105
p2,summ,2082,0.45902647072382396
p2,summ,2084,0.45406341883931206
p2,summ,2086,0.448945335646443
p2,summ,2088,0.44341347867965003
p2,summ,2090,0.43718716267093705
p2,summ,2092,0.42996375954987703
p2,summ,2094,0.42141869844361995
p2,summ,2096,0.41120546567688204
p2,summ,2098,0.39895560477195596
p2,fall,2010,1.0
p2,fall,2012,1.1170357149294299
p2,fall,2014,1.14240745109198
p2,fall,2016,1.16094703202939
p2,fall,2018,1.1732044971403401
p2,fall,2020,1.1797143270040702
p2,fall,2022,1.1809954433803798
p2,fall,2024,1.17755120920962
p2,fall,2026,1.1698694286127
p2,fall,2028,1.1584223468910901
p2,fall,2030,1.14366665052684
p2,fall,2032,1.1260434671825201
p2,fall,2034,1.10597836570128
p2,fall,2036,1.0838813561068399
p2,fall,2038,1.06014688960346
p2,fall,2040,1.0351538585759699
p2,fall,2042,1.00926559658974
p2,fall,2044,0.98282987839073
p2,fall,2046,0.956178919905428
p2,fall,2048,0.9296293782409001
p2,fall,2050,0.903482351684763
p2,fall,2052,0.8780233797051958
p2,fall,2054,0.8535224429509359
p2,fall,2056,0.830233963251277
p2,fall,2058,0.808396803616074
p2,fall,2060,0.788234268235739
p2,fall,2062,0.769954102481245
p2,fall,2064,0.7537484929041199
p2,fall,2066,0.7397940672364549
p2,fall,2068,0.728251894390897
p2,fall,2070,0.719267484460655
p2,fall,2072,0.7129707887194909
p2,fall,2074,0.7094761996217309
p2,fall,2076,0.7088825508022579
p2,fall,2078,0.7112731170765129
p2,fall,2080,0.7167156144404979
p2,fall,2082,0.725262200070771
p2,fall,2084,0.73694947232445
p2,fall,2086,0.751798470739212
p2,fall,2088,0.769814676033294
p2,fall,2090,0.790988010105489
p2,fall,2092,0.8152928360351519
p2,fall,2094,0.842687958082192
p2,fall,2096,0.873116621687082
p2,fall,2098,0.90650651347085
p3,wint,2010,1.0
p3,wint,2012,1.2798886090536101
p3,wint,2014,1.3282868846234601
p3,wint,2016,1.37035552074366
p3,wint,2018,1.40669087013629
p3,wint,2020,1.4378658992584
p3,wint,2022,1.46443018830194
p3,wint,2024,1.4869099311937999
p3,wint,2026,1.50580793559578
p3,wint,2028,1.5216036229046201
p3,wint,2030,1.53475302825198
p3,wint,2032,1.54568880050443
p3,wint,2034,1.55482020226349
p3,wint,2036,1.5625331098655901
p3,wint,2038,1.56919001338209
p3,wint,2040,1.5751300166192799
p3,wint,2042,1.58066883711835
p3,wint,2044,1.58609880615545
p3,wint,2046,1.59168886874164
p3,wint,2048,1.59768458362289
p3,wint,2050,1.60430812328011
p3,wint,2052,1.6117582739291498
p3,wint,2054,1.62021043552075
p3,wint,2056,1.62981662174061
p3,wint,2058,1.6407054600093303
p3,wint,2060,1.6529821914824399
p3,wint,2062,1.66672867105041
p3,wint,2064,1.68200336733861
p3,wint,2066,1.6988413627073602
p3,wint,2068,1.71725435325189
p3,wint,2070,1.73723064880236
p3,wint,2072,1.7587351729238603
p3,wint,2074,1.78170946291639
p3,wint,2076,1.80607166981488
p3,wint,2078,1.83171655838921
p3,wint,2080,1.85851550714414
p3,wint,2082,1.8863165083193898
p3,wint,2084,1.9149441678896002
p3,wint,2086,1.94419970556432
p3,wint,2088,1.97386095478804
p3,wint,2090,2.00368236274017
p3,wint,2092,2.03339499033505
p3,wint,2094,2.06270651222192
p3,wint,2096,2.09130121678498
p3,wint,2098,2.11884000614333
p3,spri,2010,1.0
p3,spri,2012,1.15968208973703
p3,spri,2014,1.19466398840735
p3,spri,2016,1.22369593658333
p3,spri,2018,1.2474039052219799
p3,spri,2020,1.26638395320531
p3,spri,2022,1.28120222734039
p3,spri,2024,1.29239496235927
p3,spri,2026,1.3004684809190499
p3,spri,2028,1.30589919360185
p3,spri,2030,1.30913359891479
p3,spri,2032,1.31058828329004
p3,spri,2034,1.3106499210847802
p3,spri,2036,1.30967527458121
p3,spri,2038,1.30799119398655
p3,spri,2040,1.30589461743304
p3,spri,2042,1.3036525709779598
p3,spri,2044,1.3015021686036001
p3,spri,2046,1.29965061221726
p3,spri,2048,1.29827519165128
p3,spri,2050,1.29752328466302
p3,spri,2052,1.2975123569348401
p3,spri,2054,1.29832996207416
p3,spri,2056,1.3000337416133898
p3,spri,2058,1.3026514250099699
p3,spri,2060,1.30618082964638
p3,spri,2062,1.31058986083009
p3,spri,2064,1.3158165117936202
p3,spri,2066,1.32176886369449
p3,spri,2068,1.32832508561527
p3,spri,2070,1.33533343456352
p3,spri,2072,1.3426122554718403
p3,spri,2074,1.3499499811978501
p3,spri,2076,1.3571051325242
p3,spri,2078,1.36380631815853
p3,spri,2080,1.36975223473355
p3,spri,2082,1.37461166680695
p3,spri,2084,1.3780234868614598
p3,spri,2086,1.3795966553048402
p3,spri,2088,1.37891022046985
p3,spri,2090,1.3755133186143003
p3,spri,2092,1.36892517392099
p3,spri,2094,1.3586350984977702
p3,spri,2096,1.34410249237749
p3,spri,2098,1.3247568435180401
p3,summ,2010,1.0
p3,summ,2012,0.932197941343606
p3,summ,2014,0.937699386032529
p3,summ,2016,0.9387170415935959
p3,summ,2018,0.9357305573284179
p3,summ,2020,0.9291980824339399
p3,summ,2022,0.9195562660024491
p3,summ,2024,0.9072202570215658
p3,summ,2026,0.8925837043742522
p3,summ,2028,0.876018756838805
p3,summ,2030,0.857876063088859
p3,summ,2032,0.838484771693388
p3,summ,2034,0.8181525311167019
p3,summ,2036,0.7971654897184479
p3,summ,2038,0.775788295753613
p3,summ,2040,0.75426409737252
p3,summ,2042,0.732814542620829
p3,summ,2044,0.711639779439539
p3,summ,2046,0.690918455664985
p3,summ,2048,0.6708077190288421
p3,summ,2050,0.651443217158119
p3,summ,2052,0.632939097575167
p3,summ,2054,0.61538800769767
p3,summ,2056,0.598861094838653
p3,summ,2058,0.583408006206478
p3,summ,2060,0.5690568889048421
p3,summ,2062,0.5558143899327839
p3,summ,2064,0.543665656184675
p3,summ,2066,0.53257433445023
p3,summ,2068,0.5224825714144969
p3,summ,2070,0.5133110136578621
p3,summ,2072,0.504958807656051
p3,summ,2074,0.497303599780124
p3,summ,2076,0.490201536296483
p3,summ,2078,0.483487263366863
p3,summ,2080,0.476973927048341
p3,summ,2082,0.47045317329332703
p3,summ,2084,0.463695147949574
p3,summ,2086,0.45644849676016597
p3,summ,2088,0.44844036536352905
p3,summ,2090,0.439376399293429
p3,summ,2092,0.428940743978962
p3,summ,2094,0.416796044744568
p3,summ,2096,0.402583446810022
p3,summ,2098,0.38592259529043704
p3,fall,2010,1.0
p3,fall,2012,1.09621301715493
p3,fall,2014,1.11389512249877
p3,fall,2016,1.1263584216312499
p3,fall,2018,1.13399463534096
p3,fall,2020,1.13718610474645
p3,fall,2022,1.13630579129614
p3,fall,2024,1.13171727676837
p3,fall,2026,1.12377476327139
p3,fall,2028,1.11282307324338
p3,fall,2030,1.0991976494524
p3,fall,2032,1.08322455499643
p3,fall,2034,1.0652204733033601
p3,fall,2036,1.04549270813099
p3,fall,2038,1.02433918356704
p3,fall,2040,1.00204844402912
p3,fall,2042,0.978899654264756
p3,fall,2044,0.9551625993513979
p3,fall,2046,0.931097684696389
p3,fall,2048,0.906955936036986
p3,fall,2050,0.882978999440358
p3,fall,2052,0.859399141303581
p3,fall,2054,0.8364392483536429
p3,fall,2056,0.81431282764744
p3,fall,2058,0.793224006571777
p3,fall,2060,0.77336753284337
p3,fall,2062,0.7549287745088442
p3,fall,2064,0.738083719944734
p3,fall,2066,0.7229989778574841
p3,fall,2068,0.709831777283447
p3,fall,2070,0.6987299675888891
p3,fall,2072,0.689832018469981
p3,fall,2074,0.683267019952805
p3,fall,2076,0.679154682393356
p3,fall,2078,0.677605336477532
p3,fall,2080,0.6787199332211469
p3,fall,2082,0.6825900439699221
p3,fall,2084,0.689297860399487
p3,fall,2086,0.698916194515381
p3,fall,2088,0.711508478653055
p3,fall,2090,0.7271287654778691
p3,fall,2092,0.7458217279850909
p3,fall,2094,0.767622659499899
p3,fall,2096,0.792557473677382
p3,fall,2098,0.820642704502538
p4,wint,2010,1.0
p4,wint,2012,1.25956413631804
p4,wint,2014,1.30115571672185
p4,wint,2016,1.33793271142273
p4,wint,2018,1.3703400332853601
p4,wint,2020,1.3988054900818798
p4,wint,2022,1.4237397844918898
p4,wint,2024,1.4455365141024399
p4,wint,2026,1.46457217140807
p4,wint,2028,1.48120614381074
p4,wint,2030,1.49578071361991
p4,wint,2032,1.5086210580524702
p4,wint,2034,1.5200352492328
p4,wint,2036,1.5303142541927002
p4,wint,2038,1.53973193487147
p4,wint,2040,1.5485450481158602
p4,wint,2042,1.55699324568007
p4,wint,2044,1.56529907422577
p4,wint,2046,1.57366797532208
p4,wint,2048,1.5822882854456002
p4,wint,2050,1.59133123598038
p4,wint,2052,1.60095095321792
p4,wint,2054,1.6112844583572001
p4,wint,2056,1.6224516675046499
p4,wint,2058,1.63455539167417
p4,wint,2060,1.6476813367871002
p4,wint,2062,1.66189810367226
p4,wint,2064,1.67725718806592
p4,wint,2066,1.6937929806118301
p4,wint,2068,1.7115227668611699
p4,wint,2070,1.7304467272726203
p4,wint,2072,1.7505479372122699
p4,wint,2074,1.7717923669537199
p4,wint,2076,1.794128881678
p4,wint,2078,1.8174892414736101
p4,wint,2080,1.84178810133652
p4,wint,2082,1.86692301117015
p4,wint,2084,1.89277441578537
p4,wint,2086,1.91920565490054
p4,wint,2088,1.9460629631414499
p4,wint,2090,1.9731754700413702
p4,wint,2092,2.00035520004104
p4,wint,2094,2.02739707248862
p4,wint,2096,2.0540789016397802
p4,wint,2098,2.08016139665762
p4,spri,2010,1.0
p4,spri,2012,1.1491870541949198
p4,spri,2014,1.18330325984256
p4,spri,2016,1.2118784803857499
p4,spri,2018,1.23552129036821
p4,spri,2020,1.2548097272883
p4,spri,2022,1.27029129159897
p4,spri,2024,1.2824829467078
p4,spri,2026,1.29187111897699
p4,spri,2028,1.2989116977233601
p4,spri,2030,1.30403003521835
p4,spri,2032,1.307620946688
p4,spri,2034,1.31004871031301
p4,spri,2036,1.3116470672286498
p4,spri,2038,1.3127192215248502
p4,spri,2040,1.31353784024614
p4,spri,2042,1.3143450533916599
p4,spri,2044,1.3153524539152
p4,spri,2046,1.31674109772514
p4,spri,2048,1.31866150368448
p4,spri,2050,1.3212336536108602
p4,spri,2052,1.32454699227653
p4,spri,2054,1.3286604274083502
p4,spri,2056,1.3336023296878001
p4,spri,2058,1.33937053275099
p4,spri,2060,1.34593233318865
p4,spri,2062,1.35322449054611
p4,spri,2064,1.3611532273233402
p4,spri,2066,1.36959422897492
p4,spri,2068,1.37839264391005
p4,spri,2070,1.3873630834925401
p4,spri,2072,1.3962896220408503
p4,spri,2074,1.40492579682801
p4,spri,2076,1.41299460808172
p4,spri,2078,1.42018851898426
p4,spri,2080,1.42616945567255
p4,spri,2082,1.4305688072381202
p4,spri,2084,1.4329874257271298
p4,spri,2086,1.43299562614034
p4,spri,2088,1.43013318643316
p4,spri,2090,1.42390934751558
p4,spri,2092,1.4138028132522402
p4,spri,2094,1.3992617504623797
p4,spri,2096,1.3797037889198798
p4,spri,2098,1.35451602135321
p4,summ,2010,1.0
p4,summ,2012,0.9045602036832958
p4,summ,2014,0.9068404021156842
p4,summ,2016,0.905486078797867
p4,summ,2018,0.9008777085872529
p4,summ,2020,0.893378896023389
p4,summ,2022,0.8833363753279642
p4,summ,2024,0.8710800104048091
p4,summ,2026,0.856922794839894
p4,summ,2028,0.8411608519013279
p4,summ,2030,0.824073434539363
p4,summ,2032,0.805922925386392
p4,summ,2034,0.7869548367569459
p4,summ,2036,0.7673978106476981
p4,summ,2038,0.747463618737462
p4,summ,2040,0.727347162387192
p4,summ,2042,0.7072264726399828
p4,summ,2044,0.6872627102210699
p4,summ,2046,0.667600165537828
p4,summ,2048,0.6483662586797739
p4,summ,2050,0.6296715394185649
p4,summ,2052,0.6116096872079979
p4,summ,2054,0.5942575111840109
p4,summ,2056,0.577674950164684
p4,summ,2058,0.561905072650235
p4,summ,2060,0.546974076823023
p4,summ,2062,0.53289129054755
p4,summ,2064,0.519649171370456
p4,summ,2066,0.507223306520522
p4,summ,2068,0.49557241290867104
p4,summ,2070,0.48463833712796395
p4,summ,2072,0.4743460554536071
p4,summ,2074,0.4646036738429411
p4,summ,2076,0.45530242793545095
p4,summ,2078,0.446316683052762
p4,summ,2080,0.43750393419864
p4,summ,2082,0.42870480605899
p4,summ,2084,0.41974305300185905
p4,summ,2086,0.41042555907743394
p4,summ,2088,0.400542338018044
p4,summ,2090,0.389866533238155
p4,summ,2092,0.378154417834377
p4,summ,2094,0.365145394585459
p4,summ,2096,0.350561995952292
p4,summ,2098,0.33410988407790504
p4,fall,2010,1.0
p4,fall,2012,1.08330702460452
p4,fall,2014,1.09586296502233
p4,fall,2016,1.10422192413444
p4,fall,2018,1.10867115605027
p4,fall,2020,1.10949311111957
p4,fall,2022,1.1069654359323702
p4,fall,2024,1.10136097331901
p4,fall,2026,1.09294776235015
p4,fall,2028,1.08198903833673
p4,fall,2030,1.0687432328300202
p4,fall,2032,1.0534639736215698
p4,fall,2034,1.03640008474325
p4,fall,2036,1.0177955864672301
p4,fall,2038,0.99788969530598
p4,fall,2040,0.976916824012287
p4,fall,2042,0.9551065815792321
p4,fall,2044,0.9326837732402009
p4,fall,2046,0.9098684004688891
p4,fall,2048,0.88687566097929
p4,fall,2050,0.863915948725708
p4,fall,2052,0.841194853902748
p4,fall,2054,0.81891316294532
p4,fall,2056,0.7972668585286379
p4,fall,2058,0.7764471195682231
p4,fall,2060,0.756640321219897
p4,fall,2062,0.7380280348797891
p4,fall,2064,0.7207870281843309
p4,fall,2066,0.7050892650102609
p4,fall,2068,0.6911019054746189
p4,fall,2070,0.678987305934751
p4,fall,2072,0.668903018988309
p4,fall,2074,0.661001793473246
p4,fall,2076,0.655431574467822
p4,fall,2078,0.6523355032906011
p4,fall,2080,0.6518519175004499
p4,fall,2082,0.654114350896543
p4,fall,2084,0.6592515335183571
p4,fall,2086,0.6673873916456711
p4,fall,2088,0.6786410477985739
p4,fall,2090,0.6931268207374549
p4,fall,2092,0.710954225463009
p4,fall,2094,0.7322279732162359
p4,fall,2096,0.7570479714784379
p4,fall,2098,0.785509323971226
p5,wint,2010,1.0
p5,wint,2012,1.23698218078012
p5,wint,2014,1.2840522509013
p5,wint,2016,1.3229720763518702
p5,wint,2018,1.35450094169994
p5,wint,2020,1.37936739318972
p5,wint,2022,1.39826923874155
p5,wint,2024,1.4118735479519298
p5,wint,2026,1.42081665209346
p5,wint,2028,1.4257041441149099
p5,wint,2030,1.42711087864115
p5,wint,2032,1.4255809719731998
p5,wint,2034,1.42162780208821
p5,wint,2036,1.41573400863945
p5,wint,2038,1.40835149295634
p5,wint,2040,1.39990141804443
p5,wint,2042,1.3907742085853898
p5,wint,2044,1.3813295509370402
p5,wint,2046,1.3718963931333101
p5,wint,2048,1.36277294488429
p5,wint,2050,1.3542266775761798
p5,wint,2052,1.34649432427132
p5,wint,2054,1.33978187970819
p5,wint,2056,1.3342646003014
p5,wint,2058,1.33008700414168
p5,wint,2060,1.3273628709959098
p5,wint,2062,1.32617524230709
p5,wint,2064,1.32657642119435
p5,wint,2066,1.3285879724529799
p5,wint,2068,1.3322007225543602
p5,wint,2070,1.3373747596460401
p5,wint,2072,1.3440394335516799
p5,wint,2074,1.35209335577108
p5,wint,2076,1.3614043994801799
p5,wint,2078,1.3718096995310398
p5,wint,2080,1.38311565245186
p5,wint,2082,1.3950979164469701
p5,wint,2084,1.40750141139683
p5,wint,2086,1.42004031885804
p5,wint,2088,1.4323980820633302
p5,wint,2090,1.4442274059215598
p5,wint,2092,1.45515025701772
p5,wint,2094,1.46475786361294
p5,wint,2096,1.47261071564448
p5,wint,2098,1.4782385647257301
p5,spri,2010,1.0
p5,spri,2012,1.0440561237966
p5,spri,2014,1.05555673524375
p5,spri,2016,1.06485864063452
p5,spri,2018,1.0721931753087701
p5,spri,2020,1.0777802984881801
p5,spri,2022,1.08182859327618
p5,spri,2024,1.08453526665799
p5,spri,2026,1.08608614950063
p5,spri,2028,1.08665569655286
p5,spri,2030,1.0864069864452701
p5,spri,2032,1.0854917216902
p5,spri,2034,1.0840502286817901
p5,spri,2036,1.08221145769593
p5,spri,2038,1.0800929828903398
p5,spri,2040,1.07780100230447
p5,spri,2042,1.0754303378596
p5,spri,2044,1.07306443535876
p5,spri,2046,1.0707753644867701
p5,spri,2048,1.06862381881022
p5,spri,2050,1.06665911577752
p5,spri,2052,1.06491919671881
p5,spri,2054,1.06343062684606
p5,spri,2056,1.06220859525298
p5,spri,2058,1.06125691491508
p5,spri,2060,1.06056802268967
p5,spri,2062,1.0601229793158
p5,spri,2064,1.05989146941435
p5,spri,2066,1.05983180148794
p5,spri,2068,1.05989090792099
p5,spri,2070,1.0600043449797
p5,spri,2072,1.06009629281205
p5,spri,2074,1.06007955544782
p5,spri,2076,1.05985556079853
p5,spri,2078,1.05931436065753
p5,spri,2080,1.0583346306999102
p5,spri,2082,1.0567836704825602
p5,spri,2084,1.05451740344417
p5,spri,2086,1.0513803769051802
p5,spri,2088,1.04720576206782
p5,spri,2090,1.04181535401611
p5,spri,2092,1.03501957171586
p5,spri,2094,1.0266174580146301
p5,spri,2096,1.01639667964179
