year,state,sales_res,cust_res,sales_com,cust_com,sales_ind,cust_ind,sales,cust,cust_norm,rev_res,rev_com,rev_ind,rev,avg_retail_rate
2000,AL,28756115.0,1930037.0,19056898.0,313017.0,35034489.0,6252.0,83524220.0,2262753.0,1.0,2027802.0,1253946.0,1357295.0,4687257.0,0.05611853663524185
2000,AR,14870777.0,1177901.0,8746494.0,143544.0,17268195.0,25597.0,41611188.0,1362838.0,0.6022919867966146,1108516.0,518744.0,725734.0,2399365.0,0.05766153564276992
2000,AZ,24843978.0,1959669.0,21410702.0,211921.0,11975136.0,4760.0,61130045.0,2193562.0,0.9694217618980066,2096080.0,1572411.0,631474.0,4431208.0,0.07248821753689205
2000,CA,79152215.0,11102121.0,91423690.0,1368156.0,63318189.0,56342.0,241729582.0,12563177.0,5.552164553532799,8618130.0,9386478.0,4505929.0,22892222.0,0.09470178126564584
2000,CO,14028934.0,1771294.0,17989134.0,244080.0,9954783.0,3566.0,43020284.0,2116877.0,0.9355316289493374,1024815.0,998121.0,423458.0,2527778.0,0.05875781759134831
2000,CT,11645484.0,1364268.0,11932359.0,130771.0,5810692.0,5864.0,29952407.0,1505911.0,0.6655216013413748,1264461.0,1106042.0,425062.0,2852294.0,0.09522753880848374
2000,DC,1624101.0,198264.0,8331639.0,27224.0,272558.0,1.0,10615521.0,225522.0,0.09966708695116082,130381.0,629224.0,12920.0,798345.0,0.07520544681697676
2000,DE,3574848.0,335282.0,4049665.0,40616.0,3600866.0,553.0,11274290.0,377219.0,0.16670798801283215,305253.0,238539.0,134245.0,684979.0,0.060755843605229246
2000,FL,99005605.0,7169802.0,72129914.0,882205.0,18883859.0,26024.0,195842976.0,8152846.0,3.6030649390366514,7696330.0,4510745.0,913461.0,13525901.0,0.06906502993500262
2000,GA,44559990.0,3385235.0,36950986.0,410782.0,36085359.0,10343.0,119185076.0,3838644.0,1.6964485297334706,3386290.0,2401378.0,1481000.0,7403936.0,0.062121334721471334
2000,IA,12028663.0,1243488.0,8374842.0,171611.0,17126797.0,4050.0,39087867.0,1436855.0,0.635003025076091,1007251.0,550635.0,665443.0,2318828.0,0.059323472421761975
2000,ID,7006491.0,531075.0,7067854.0,92417.0,8407697.0,6126.0,22834099.0,632985.0,0.2797410941450525,377498.0,299515.0,261663.0,953202.0,0.04174467317497397
2000,IL,40146401.0,4748863.0,43855228.0,493670.0,40939212.0,5009.0,134696962.0,5282401.0,2.334501821453778,3546278.0,3206541.0,2042805.0,9345020.0,0.06937810520180848
2000,IN,28648540.0,2545743.0,20467905.0,290737.0,48040239.0,19058.0,97774925.0,2865343.0,1.2663083420947845,1966764.0,1214196.0,1829176.0,5068041.0,0.051833749808552654
2000,KS,12528341.0,1136079.0,12511075.0,186755.0,10222176.0,14391.0,35921461.0,1352816.0,0.5978628688151115,958759.0,781826.0,465006.0,2253725.0,0.06274034900751949
2000,KY,23374472.0,1765011.0,13932747.0,232298.0,37689295.0,7724.0,78316156.0,2028073.0,0.8962856308222771,1278670.0,716536.0,1135798.0,3276955.0,0.04184264355364939
2000,LA,27719176.0,1818627.0,18225348.0,218500.0,31950419.0,15491.0,80690346.0,2075163.0,0.9170965633456236,2127079.0,1307937.0,1599115.0,5229232.0,0.0648061665270341
2000,MA,17536449.0,2524810.0,21732515.0,320955.0,10076287.0,14146.0,49979428.0,2872079.0,1.2692852467768245,1848826.0,2055504.0,846315.0,4849381.0,0.09702754101147376
2000,MD,23949316.0,1986198.0,25804299.0,218342.0,10066312.0,7382.0,60677804.0,2213833.0,0.9783803181345909,1904954.0,1690690.0,416699.0,4088626.0,0.06738256381196657
2000,ME,3736802.0,650326.0,3712198.0,102433.0,4550515.0,1966.0,12162977.0,770617.0,0.34056611570065315,466584.0,379625.0,313552.0,1178477.0,0.09689050632916596
2000,MI,30707267.0,4099153.0,35867003.0,461175.0,37267697.0,13670.0,104772216.0,4583854.0,2.0257862877653903,2617706.0,2832471.0,1898271.0,7448640.0,0.07109365711993722
2000,MN,18629364.0,2051355.0,11580320.0,217384.0,28842085.0,10838.0,59782089.0,2303705.0,1.0180983076809533,1400071.0,735968.0,1319129.0,3510679.0,0.058724595589157144
2000,MO,29581354.0,2440099.0,25875305.0,316761.0,16079807.0,9541.0,72642699.0,2780510.0,1.2288172858460469,2083889.0,1507701.0,712007.0,4370246.0,0.060160842867360974
