PCA_REG,FIPS,fracdata
p9,p06077,0.05006153927326836
p9,p06079,0.01795692403070571
p9,p06081,0.0467941995810459
p9,p06083,0.028313836595726546
p9,p06085,0.11957212702152455
p9,p06087,0.016982404232359714
p9,p06089,0.011550599437166778
p9,p06091,0.00020819603683021502
p9,p06095,0.028646201941150598
p9,p06097,0.03081320370006783
p9,p06099,0.03506920504753947
p9,p06101,0.006282218701343768
p9,p06103,0.004153647280019928
p9,p06105,0.0010184673626235923
p9,p06109,0.0035392692097149865
p9,p06113,0.013760470681584232
p9,p06115,0.005290259393363804
p10,p06025,0.008949130162819525
p10,p06027,0.0009439202405807384
p10,p06029,0.04566210431915909
p10,p06037,0.4891041400779627
p10,p06051,0.0006591518938836605
p10,p06059,0.1576256738742134
p10,p06065,0.1223262414255395
p10,p06071,0.10920565056430956
p10,p06107,0.023737529069583742
p10,p06111,0.04178645837194806
p11,p06073,1.0
p12,p32001,0.030208510713258134
p12,p32005,0.058566202591850997
p12,p32007,0.06331655930899632
p12,p32009,0.0008725624328402905
p12,p32011,0.002234840255309654
p12,p32013,0.020725412940464937
p12,p32015,0.00680904035748049
p12,p32017,0.005314057885063681
p12,p32019,0.07152310881194107
p12,p32021,0.005385694908486638
p12,p32023,0.06277047380257542
p12,p32027,0.00791647827695343
p12,p32029,0.004865445705595321
p12,p32031,0.5794284305032794
p12,p32033,0.01078313359130491
p12,p32510,0.06928004791459927
p13,p32003,1.0
p14,p16009,0.02935959367812354
p14,p16017,0.14631312563931248
p14,p16021,0.03713481584844525
p14,p16055,0.5315206915513194
p14,p16057,0.11917966971565747
p14,p16061,0.010982870860359375
p14,p16069,0.12550923270678246
p15,p16001,0.4986781300166768
p15,p16003,0.004505267997693302
p15,p16013,0.02412485777964807
p15,p16015,0.007884462523963156
p15,p16023,0.0025852932466763298
p15,p16025,0.001109513567431929
p15,p16027,0.23682123875874753
p15,p16035,0.00866472623556366
p15,p16037,0.004313367933791556
p15,p16039,0.02808072660962267
p15,p16045,0.019279624694128833
p15,p16047,0.015363694456133788
p15,p16049,0.01659886847150138
p15,p16053,0.024023550131699944
p15,p16059,0.00795070213992924
p15,p16063,0.005145259581365627
p15,p16067,0.021386628949050045
p15,p16073,0.012016645625847477
p15,p16075,0.02566785118685806
p15,p16079,0.013259612537211078
p15,p16085,0.011924104985894858
p15,p16087,0.010615872570564674
p16,p16005,0.16464120964086454
p16,p16007,0.01220870259451252
p16,p16011,0.09117074835896011
p16,p16019,0.2386339683599674
p16,p16029,0.013264489556849278
p16,p16031,0.0469396168202159
p16,p16033,0.0014773556080754646
p16,p16041,0.027357193621256014
p16,p16043,0.025353809880002163
p16,p16051,0.06006793597379559
p16,p16065,0.10050681504888144
p16,p16071,0.008601119581863595
p16,p16077,0.014829516520454474
p16,p16081,0.022882223793259753
p16,p16083,0.17206529464104175
p17,p30001,0.021755865563187725
p17,p30007,0.016648125601061752
p17,p30023,0.021680482996662608
p17,p30029,0.24774366272469145
p17,p30039,0.007638766741211649
p17,p30043,0.028485472865702532
p17,p30047,0.07317362889390931
p17,p30053,0.046885672058423776
p17,p30057,0.020369283203165153
p17,p30061,0.011101796160971476
p17,p30063,0.2730516461953505
p17,p30077,0.015987957063917563
p17,p30081,0.10498507196750782
p17,p30089,0.02960250544239287
p17,p30093,0.08089006252184382
p18,p30003,0.03225324660777095
p18,p30005,0.017374983508701182
p18,p30009,0.02700092351273377
p18,p30013,0.21036923084582315
p18,p30015,0.014726418687317507
p18,p30031,0.3054636606451645
p18,p30035,0.034314347803359
p18,p30041,0.04027361865147227
p18,p30049,0.17978129426202372
p18,p30051,0.004844085660162249
p18,p30059,0.004888892207892424
p18,p30067,0.04349471158274151
p18,p30071,0.010434947115827415
p18,p30073,0.014920580394148265
p18,p30095,0.022512800981761245
p18,p30097,0.009267487622191189
p18,p30099,0.015605124873359272
p18,p30101,0.012473645037550376
p19,p30033,0.138234621541276
p19,p30105,0.861765378458724
p20,p30027,0.05817051065065647
p20,p30037,0.004161116841757384
p20,p30045,0.010235045516909857
p20,p30065,0.024516038576707762
p20,p30069,0.0025988202657907123
p20,p30075,0.008522528116331007
p20,p30087,0.040679799304978316
p20,p30103,0.0038456531100718055
p20,p30107,0.010310155929215947
p20,p30111,0.8369603316875808
p21,p56003,0.05590909964816488
p21,p56013,0.18906811758598813
p21,p56017,0.022095437679041777
p21,p56023,0.09686520677522927
p21,p56029,0.14471382154461385
p21,p56035,0.04180204948762809
p21,p56037,0.2000173033664661
p21,p56039,0.11331301789937132
p21,p56041,0.09918193528540942
p21,p56043,0.03703401072808721
p22,p56019,0.21413494251160942
p22,p56033,0.7858650574883905
p23,p56005,0.7674533997122112
p23,p56011,0.1209870825821604
p23,p56045,0.11155951770562843
p24,p56001,0.13927805615118824
p24,p56007,0.05425133600719944
p24,p56009,0.05063309890712204
p24,p56015,0.04642972213272301
p24,p56021,0.37353761374115346
p24,p56025,0.29462523285225967
p24,p56027,0.009028927379722319
p24,p56031,0.032216012828631846
p25,p49001,0.0022749204844836864
p25,p49003,0.018731611791676407
p25,p49005,0.04312494802266447
p25,p49007,0.006393251498124109
p25,p49011,0.11526337013982492
p25,p49015,0.003127897981631798
p25,p49017,0.0016096105897250418
p25,p49019,0.003032495053326785
p25,p49021,0.018992400717404916
p25,p49023,0.003814548005090248
p25,p49025,0.002508092773071268
p25,p49027,0.004131197855944717
p25,p49031,0.0004666584025972192
p25,p49035,0.37232907106105945
p25,p49037,0.00454701654016887
p25,p49039,0.009134202734360903
p25,p49041,0.006874659695557958
p25,p49045,0.024051580346369117
p25,p49049,0.2149660205524269
p25,p49053,0.06001158015807387
p25,p49055,0.0008027654296191572
p25,p49057,0.08381210016679821
p26,p49009,0.0064426694831342
p26,p49013,0.13063568552379695
p26,p49029,0.08355006931150571
p26,p49033,0.01714304574559377
p26,p49043,0.28446102052940786
p26,p49047,0.2389860716879002
p26,p49051,0.2387814377186613
p27,p04015,1.0
p28,p04003,0.02138946508180431
p28,p04005,0.024613920579499238
p28,p04007,0.009093534662981446
p28,p04009,0.00662640707214961
p28,p04011,0.0015957677876183081
p28,p04012,0.0027842788025564864
p28,p04013,0.7630274653967496
p28,p04017,0.018351499247932494
p28,p04021,0.07628547206490044
p28,p04025,0.04110798956336644
p28,p04027,0.03512419974044168
p29,p04001,1.0
p30,p04019,0.9564665569004094
p30,p04023,0.043533443099590605
p31,p35001,0.36618776874546266
p31,p35003,0.0020258907865136812
p31,p35006,0.014760604433285423
p31,p35007,0.006716227053976876
p31,p35011,0.0009122209920511886
p31,p35013,0.12027633780194923
p31,p35017,0.015143411456735477
p31,p35019,0.0024157566628784156
p31,p35021,0.00034696977019089856
p31,p35023,0.0022121359057241325
p31,p35027,0.011096516781879817
p31,p35028,0.010495971295446117
p31,p35029,0.013863587124435087
p31,p35031,0.038975727862758526
p31,p35033,0.0022783805253849924
p31,p35035,0.03721481555488828
p31,p35039,0.021816742404538517
p31,p35043,0.08219165437249784
p31,p35045,0.06569783005431516
p31,p35047,0.014742142817970101
p31,p35049,0.08427238701627174
p31,p35051,0.006245455863436174
p31,p35053,0.008856688453182701
p31,p35055,0.018799897266540657
p31,p35057,0.008311527812694968
p31,p35059,0.0022300545323537093
p31,p35061,0.04191329665263765
p32,p46019,0.06366370754636563
p32,p46033,0.05241783265748487
p32,p46047,0.043850996724266005
p32,p46081,0.1593114869883949
p32,p46103,0.6807559760834886
p33,p08001,0.11687481743206235
p33,p08005,0.14659156152805305
p33,p08013,0.07376427387484989
p33,p08014,0.01686060371369766
p33,p08019,0.002114374546028385
p33,p08031,0.15925251510067678
p33,p08035,0.082594014793459
p33,p08037,0.012473824933995745
p33,p08045,0.013913999169560707
p33,p08047,0.001314601070169882
p33,p08049,0.0035500720199036825
p33,p08057,0.00030509130915061283
p33,p08059,0.1297323008428623
p33,p08065,0.0016579686917671233
p33,p08069,0.08114869228195093
p33,p08075,0.004809608921290696
p33,p08077,0.03521756502216557
p33,p08081,0.0029513051439111005
p33,p08087,0.006493095154688904
p33,p08093,0.00396641085704245
p33,p08095,0.0010099574371882356
p33,p08097,0.0038831430896146962
p33,p08103,0.0014495754351132564
p33,p08107,0.0056163213777681775
p33,p08115,0.0005228857653527744
p33,p08117,0.006925774171994946
p33,p08119,0.005579388093828448
p33,p08121,0.0010880769286728752
p33,p08123,0.0761130068953322
p33,p08125,0.002225174397847573
p34,p08003,0.012306683108302083
p34,p08007,0.010256189041124417
p34,p08009,0.0026135060399210446
p34,p08011,0.004283204690923533
p34,p08015,0.01492985778183695
p34,p08017,0.001269565967599665
p34,p08021,0.005661356851416901
p34,p08023,0.0026960612961621474
p34,p08025,0.00447137117586947
p34,p08027,0.003752173583210492
p34,p08029,0.023547585295942
p34,p08033,0.0017827472901794945
p34,p08039,0.020176207128906685
p34,p08041,0.5487819752869725
p34,p08043,0.036934924145850596
p34,p08051,0.012852589036959468
p34,p08053,0.0005808617578765895
p34,p08055,0.0051466880467426375
p34,p08061,0.0010799120005592932
p34,p08063,0.005169000278159152
p34,p08067,0.04183543390596436
p34,p08071,0.01088316274392847
p34,p08073,0.004230399076571116
p34,p08079,0.0006872167276286412
p34,p08083,0.019467421910908746
p34,p08085,0.03210581352626968
p34,p08089,0.013829121031955579
p34,p08091,0.003744736172738321
p34,p08099,0.008921917602416861
p34,p08101,0.12615484391106643
p34,p08105,0.00848459786665318
p34,p08109,0.004812748316542139
p34,p08111,0.0005451621876101666
p34,p08113,0.006004965215231222
p35,p30011,0.025352862849533954
p35,p30017,0.21155792276964047
p35,p30019,0.029933422103861518
p35,p30021,0.15808255659121173
p35,p30025,0.053564136706613405
p35,p30055,0.03050155348424323
p35,p30079,0.019369729249889035
p35,p30083,0.2003195739014647
p35,p30085,0.19211717709720372
p35,p30091,0.06261873058144696
p35,p30109,0.016582334664891257
p36,p38001,0.007799116076184443
p36,p38007,0.003437081611793329
p36,p38011,0.010448008292184329
p36,p38013,0.007766724731151836
p36,p38015,0.35606365979010407
p36,p38021,0.017624490736075322
p36,p38023,0.007874695881260527
p36,p38025,0.014522119689618933
p36,p38029,0.011772454400184271
p36,p38033,0.006370297856412767
p36,p38037,0.008360566056749636
p36,p38041,0.008745663158803967
p36,p38047,0.006776989188488835
p36,p38051,0.009044383340771346
p36,p38053,0.04973511077840001
p36,p38057,0.02995479607848783
p36,p38059,0.12096727754344039
p36,p38061,0.034464391114694154
p36,p38065,0.006740998805119272
p36,p38075,0.008155420871543124
p36,p38085,0.013453205303542893
p36,p38087,0.002483336452499892
p36,p38089,0.11893382088306005
p36,p38105,0.13850539135942877
p37,p38003,0.021738255789626147
p37,p38005,0.011685871541915445
p37,p38009,0.012854659864492975
p37,p38017,0.37530376426283857
p37,p38019,0.007366786294800199
p37,p38027,0.004701305180488276
p37,p38031,0.006767304504562499
p37,p38035,0.14625947503097994
p37,p38039,0.004588650884336225
p37,p38043,0.004765679064003734
p37,p38045,0.008179506574182854
p37,p38049,0.010559328580394933
p37,p38055,0.019706455091169514
p37,p38063,0.006143682508006502
p37,p38067,0.013613064679659462
p37,p38069,0.007952186298018894
p37,p38071,0.02327920562627742
p37,p38073,0.011416305904694465
p37,p38077,0.0333134847192494
p37,p38079,0.024236767143569853
p37,p38081,0.007702737499396495
p37,p38083,0.0025508151343000144
p37,p38091,0.0036411477863430805
p37,p38093,0.04340409096029741
p37,p38095,0.004305003460096239
p37,p38097,0.01609950593044402
p37,p38099,0.021060318328853984
p37,p38101,0.13894901588425576
p37,p38103,0.007855625472745707
p38,p46003,0.003758524382537907
p38,p46005,0.026152381629733375
p38,p46007,0.004658491283451277
p38,p46009,0.009593264199097845
p38,p46011,0.04737682899808244
p38,p46013,0.05211191320927103
p38,p46015,0.007169645128553023
p38,p46017,0.0026301464292650635
p38,p46021,0.001887468576383665
p38,p46023,0.012532517801017044
p38,p46025,0.0052726024362021945
p38,p46027,0.020721122414646756
p38,p46029,0.03888048494265105
p38,p46031,0.005295853860693877
p38,p46035,0.027187753885039485
p38,p46037,0.007404894835174755
p38,p46039,0.00584294620167465
p38,p46041,0.00717511605196283
p38,p46043,0.0038583687347668975
p38,p46045,0.005516058527938638
p38,p46049,0.002922840831689777
p38,p46051,0.01028396827958607
p38,p46053,0.00543946560020133
p38,p46055,0.0025097861142492936
p38,p46057,0.008555156482086828
p38,p46059,0.004233126988338727
p38,p46061,0.004793896637844019
p38,p46063,0.0018149788412037127
p38,p46065,0.02420062970328447
p38,p46067,0.010136253347521261
p38,p46069,0.0016905153336305868
p38,p46071,0.003936329393356658
p38,p46073,0.0022376076746113594
p38,p46075,0.0012022354193052475
p38,p46077,0.007101258585930427
p38,p46079,0.014841247479955905
p38,p46083,0.09282789295591257
p38,p46085,0.005148138928629069
p38,p46087,0.007789227204713748
p38,p46089,0.003309908662933673
p38,p46091,0.005886713588953111
p38,p46093,0.04126854301103212
p38,p46095,0.0026096304664782843
p38,p46097,0.0031649291925737685
p38,p46099,0.2731153352718639
p38,p46101,0.008637220333233945
p38,p46102,0.018581991361411934
p38,p46105,0.003855633273061994
p38,p46107,0.0033851338598185295
p38,p46109,0.013900248653468976
p38,p46111,0.003252463967130692
p38,p46115,0.008574304714021156
p38,p46117,0.004146959944634255
p38,p46119,0.00201877073821905
p38,p46121,0.012700748695868631
p38,p46123,0.007616893117304804
p38,p46125,0.011910200263151417
p38,p46127,0.02307635494256898
p38,p46129,0.007177851513667734
p38,p46135,0.03186402566957264
p38,p46137,0.0032551994288355962
p39,p31005,0.004379314472686645
p39,p31007,0.00690315629863134
p39,p31013,0.1057818921830733
p39,p31029,0.03816687283029408
p39,p31033,0.09505805833765611
p39,p31045,0.08128167271856669
p39,p31049,0.018604604764374925
p39,p31057,0.016310203104425203
p39,p31069,0.01842504289533538
p39,p31075,0.00577590678743865
p39,p31101,0.08258848409879893
p39,p31105,0.03403694984238458
p39,p31123,0.045628666054826225
p39,p31135,0.028251067395554847
p39,p31157,0.3565799449343602
p39,p31161,0.0508259845975819
p39,p31165,0.011402178684011013
p40,p31001,0.05198824412541387
p40,p31003,0.010520971568745728
p40,p31009,0.00077244272864975
p40,p31011,0.009024677953378642
p40,p31015,0.002997613973003043
p40,p31017,0.004872588839291698
p40,p31019,0.08434705969088886
p40,p31023,0.014148603906113858
p40,p31027,0.013957587699896785
p40,p31031,0.00914531976783153
p40,p31035,0.010184179836731411
p40,p31039,0.01505341751451053
p40,p31041,0.017526574710794763
p40,p31043,0.03559101084435865
p40,p31047,0.040043028913821534
p40,p31051,0.009291095293628772
p40,p31059,0.009292770874385061
p40,p31061,0.004864210935510248
p40,p31063,0.004281108832321283
p40,p31065,0.007714373801959759
p40,p31067,0.03621935362796745
p40,p31071,0.0030813930108175495
p40,p31073,0.0030562592994731975
p40,p31077,0.0036343346603932925
p40,p31079,0.10385081969410598
p40,p31081,0.01572700097853916
p40,p31083,0.005179220117692792
p40,p31085,0.0014125145775525797
p40,p31087,0.004333051835766277
p40,p31089,0.016837911019959517
p40,p31091,0.0012298762751169554
p40,p31093,0.01094321791933084
p40,p31095,0.012023967507137974
p40,p31099,0.011182825967480329
p40,p31103,0.0013186820552003324
p40,p31107,0.014076553933593383
p40,p31111,0.057192597954451016
p40,p31113,0.0011511239795713194
p40,p31115,0.0010120507767992387
p40,p31117,0.0006350451066339594
p40,p31119,0.05920999718502433
p40,p31121,0.012843326496963847
p40,p31125,0.005680218763823542
p40,p31129,0.006802857870537928
p40,p31137,0.014974665218964893
p40,p31139,0.012253522070749721
p40,p31141,0.05737356067613035
p40,p31143,0.008669454833045133
p40,p31145,0.017799694374070054
p40,p31149,0.0021179340759507246
p40,p31151,0.023779842093269526
p40,p31159,0.02949524805297516
p40,p31163,0.004966421361643946
p40,p31167,0.009745177678583397
p40,p31169,0.00823212825565341
p40,p31171,0.0011276658489832575
p40,p31173,0.011092344606640662
p40,p31175,0.006812911355075669
p40,p31179,0.016393882119542635
p40,p31181,0.005715405959705634
p40,p31183,0.0013320867012506534
p40,p31185,0.023866972292596614
p41,p31021,0.0052966904566411925
p41,p31025,0.021329659571780457
p41,p31037,0.008288069222509948
p41,p31053,0.029292458788606077
p41,p31055,0.46185814438198697
p41,p31097,0.00419693046169393
p41,p31109,0.2562006568559338
p41,p31127,0.0055769595149371565
p41,p31131,0.012576580559590728
p41,p31133,0.0020116212972904695
p41,p31147,0.006125655276953199
p41,p31153,0.15270163582391208
p41,p31155,0.01799011558138066
p41,p31177,0.0165548222067833
p42,p27005,0.13535097327107473
p42,p27007,0.17824407678561136
p42,p27027,0.2520089929094368
p42,p27029,0.03295862877346707
p42,p27069,0.015933590822620625
p42,p27071,0.04589073999346669
p42,p27077,0.0146922618704483
p42,p27087,0.020806671662727465
p42,p27089,0.034541995734132705
p42,p27107,0.02465748160104533
p42,p27113,0.05295824446109798
p42,p27119,0.11820295536211833
p42,p27125,0.01511500547645126
p42,p27135,0.05863838127630138
p43,p27001,0.0031882860840052275
p43,p27003,0.07365508793223582
p43,p27009,0.008320208519970588
p43,p27011,0.0010325254549132558
p43,p27017,0.0073067481609206475
p43,p27019,0.02179963266577402
p43,p27021,0.006148794443748736
p43,p27025,0.011533178885988319
p43,p27031,0.0011272488785709928
p43,p27035,0.013500094723423658
p43,p27037,0.08871049310766682
p43,p27039,0.00420134507261594
p43,p27041,0.007874486647208228
p43,p27049,0.009626468614437134
p43,p27051,0.0012348161562840162
p43,p27053,0.2543516583021067
p43,p27057,0.0043578795439147425
p43,p27059,0.008409914813137978
p43,p27061,0.009044882847996198
p43,p27065,0.0032428724637401946
p43,p27067,0.008783390006839352
p43,p27075,0.002204727822677751
p43,p27079,0.005787962418883034
p43,p27085,0.0073721715425147626
p43,p27093,0.004691217693693347
p43,p27095,0.005391809795365295
p43,p27097,0.006821691985113973
p43,p27109,0.03279918955280911
p43,p27111,0.012050344696933208
p43,p27115,0.005880478305125019
p43,p27121,0.002288413559256726
p43,p27123,0.10902365035176105
p43,p27131,0.013498489241666746
p43,p27137,0.03997288341312578
p43,p27139,0.03075862223977549
p43,p27141,0.01988268744802253
p43,p27143,0.0029936214209797933
p43,p27145,0.03189831360196254
p43,p27147,0.007495392267357666
p43,p27149,0.0019466466302543405
p43,p27151,0.001956480206015419
p43,p27153,0.00506469288739472
p43,p27155,0.0006594516316511096
p43,p27157,0.00431653838867429
p43,p27159,0.0028451143584655447
p43,p27163,0.05463775515118822
p43,p27167,0.0012833819794305678
p43,p27169,0.009960007449435352
p43,p27171,0.029068250634968033
p44,p27023,0.08931565860992252
p44,p27073,0.048311553139817276
p44,p27081,0.040237943795536024
p44,p27083,0.1823681623684515
p44,p27101,0.058864346015959294
p44,p27105,0.15894963571180756
p44,p27117,0.06731380825719903
p44,p27127,0.11106453105123164
p44,p27129,0.10558575228402914
p44,p27133,0.06996646235688678
p44,p27173,0.06802214640915924
p45,p19009,0.00809002249701021
p45,p19021,0.02982038283680551
p45,p19025,0.014234706842565434
p45,p19027,0.029706964597716993
p45,p19033,0.06131189010777604
p45,p19035,0.016514557015635926
p45,p19041,0.023602479121712126
p45,p19047,0.02324786766532144
p45,p19059,0.025628215012267832
p45,p19063,0.01338191653853277
p45,p19069,0.014287826777328412
p45,p19071,0.009428070583472234
p45,p19081,0.015308590929125086
p45,p19085,0.021059900622651777
p45,p19091,0.013831282473149308
p45,p19093,0.009986547735439754
p45,p19109,0.02085890627489997
p45,p19119,0.01724387936319248
p45,p19129,0.020767023144499144
p45,p19133,0.01230946812588563
p45,p19137,0.014819026124958185
p45,p19141,0.02012096988386834
p45,p19143,0.008842315627166971
p45,p19145,0.02181793644845859
p45,p19147,0.012786111864839916
p45,p19149,0.036825035855955965
p45,p19151,0.010155957257116276
p45,p19155,0.13395411873310392
p45,p19161,0.014000691994825832
p45,p19165,0.01689788195027687
p45,p19167,0.05153064374182563
p45,p19173,0.008424534518625716
p45,p19187,0.05333097882811681
p45,p19189,0.015298541211737496
p45,p19193,0.15161721487875016
p45,p19195,0.01060245184390779
p45,p19197,0.018355090971477465
p46,p55003,0.01922285116880234
p46,p55005,0.05575665137861033
p46,p55007,0.019477055384295908
p46,p55011,0.01587523227462648
p46,p55013,0.01998307692124085
p46,p55017,0.07979983506562169
p46,p55019,0.04146751019502118
p46,p55031,0.05275393867353138
p46,p55033,0.05435793146988516
p46,p55035,0.12704482228977132
p46,p55051,0.007373115696334566
p46,p55063,0.14373040509172236
p46,p55091,0.00878854386335509
p46,p55093,0.050825328287439325
p46,p55095,0.05421949161543795
p46,p55099,0.01676793064640671
p46,p55107,0.01685505227894676
p46,p55109,0.11342997867310173
p46,p55113,0.02183411325096162
p46,p55119,0.023777045001306823
p46,p55121,0.036667466276170804
p46,p55129,0.019992624497409624
p47,p35005,0.2356847471719581
p47,p35009,0.17503956705978455
p47,p35015,0.22212619157021057
p47,p35025,0.2662261412452866
p47,p35037,0.03156612622074408
p47,p35041,0.06935722673201614
p48,p48011,0.002110331674368593
p48,p48017,0.007843456766889252
p48,p48065,0.006593782382230525
p48,p48069,0.00846198247242741
p48,p48079,0.0028872183212133662
p48,p48087,0.0030008250834550683
p48,p48111,0.00823017877573222
p48,p48117,0.021033316617456197
p48,p48129,0.003750170697029126
p48,p48153,0.006139355333263716
p48,p48165,0.025125455144263373
p48,p48169,0.006728044919425265
p48,p48179,0.024132830403464662
p48,p48189,0.03697383716593587
p48,p48195,0.005920174610150936
p48,p48205,0.006193289856752201
p48,p48211,0.0037536133261879654
p48,p48219,0.024514962240095844
p48,p48233,0.02351889487013829
p48,p48279,0.014801010296903814
p48,p48295,0.003363448688186159
p48,p48303,0.3608460605420764
p48,p48305,0.006527224885159629
p48,p48341,0.02423381419212395
p48,p48357,0.011225266143922554
p48,p48359,0.0019703314219091214
p48,p48369,0.011260839978563896
p48,p48375,0.13374270019175444
p48,p48381,0.16507865833856422
p48,p48393,0.0009145918131983516
p48,p48421,0.003210825462144276
p48,p48437,0.008041981715048994
p48,p48445,0.01348822104433303
p48,p48483,0.005653944621867351
p48,p48501,0.00872936000376394
p49,p40007,0.17726835866585983
p49,p40025,0.08001993379133591
p49,p40139,0.7427117075428042
p50,p40003,0.0021707535251934765
p50,p40005,0.0054455119955991865
p50,p40009,0.008381161509004446
p50,p40011,0.003254989786813756
p50,p40013,0.0179077661653658
p50,p40015,0.010024243249089595
p50,p40017,0.06148706880984541
p50,p40019,0.018358644218059224
p50,p40023,0.005439049156732587
p50,p40027,0.11313655636374834
p50,p40029,0.002005761050599086
p50,p40031,0.046404323563168356
p50,p40033,0.0020833151169982926
p50,p40039,0.010706643000004182
p50,p40043,0.0016791976043396821
p50,p40045,0.001430188224479485
p50,p40047,0.023542221156065014
p50,p40049,0.009809829065515318
p50,p40051,0.021102309400427233
p50,p40053,0.001570469844583932
p50,p40055,0.0020859762859433634
p50,p40057,0.0009192437870258889
p50,p40059,0.0012089310350464546
p50,p40061,0.004410697442958794
p50,p40063,0.005096138529810604
p50,p40065,0.009419397564574215
p50,p40067,0.0020673481033278676
p50,p40069,0.003916100186167776
p50,p40071,0.01662546290083382
p50,p40073,0.0057800589486938034
p50,p40075,0.003197204404006504
p50,p40077,0.0035838342350260777
p50,p40079,0.018428975111607526
p50,p40081,0.012860669177542928
p50,p40083,0.019344797395704036
p50,p40085,0.0038837859918347734
p50,p40087,0.016543346830528778
p50,p40089,0.011741077385652422
p50,p40091,0.007316313763983968
p50,p40093,0.002915120495828998
p50,p40095,0.005928324075633463
p50,p40099,0.005215130798354485
p50,p40103,0.004156365725208455
p50,p40107,0.00425672981113684
p50,p40109,0.3035918557585605
p50,p40117,0.0059842086234799495
p50,p40119,0.031169511519630114
p50,p40121,0.016587826368610677
p50,p40123,0.014508312921533912
p50,p40125,0.027759413600017945
p50,p40127,0.004111506020134405
p50,p40129,0.001287245435429967
p50,p40133,0.008959395504069118
p50,p40135,0.015019637525979661
p50,p40137,0.016396222204565578
p50,p40141,0.002690061636474438
p50,p40149,0.0041495227193497014
p50,p40151,0.003262973293648968
p50,p40153,0.0076812740764508215
p51,p40001,0.01461762201241903
p51,p40021,0.03586038341328326
p51,p40035,0.010627780710069775
p51,p40037,0.05423368166954416
p51,p40041,0.030870634722838172
p51,p40097,0.029484467929551707
p51,p40101,0.04980412205797204
p51,p40105,0.007004622312843012
p51,p40111,0.027740653538866504
p51,p40113,0.034463675427652406
