"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p28","s59","csp4_9","bin5","cap",483.604841947555
"p28","s59","csp4_9","bin5","cost",336910.509984377
"p28","s59","csp4_10","bin1","cap",215.43165400615
"p28","s59","csp4_10","bin1","cost",35012.7979768854
"p28","s59","csp4_10","bin2","cap",6001.25044307411
"p28","s59","csp4_10","bin2","cost",171210.331947979
"p28","s59","csp4_10","bin3","cap",5430.9900028944
"p28","s59","csp4_10","bin3","cost",236004.289544389
"p28","s59","csp4_10","bin4","cap",9544.76940168142
"p28","s59","csp4_10","bin4","cost",274595.100994569
"p28","s59","csp4_10","bin5","cap",9143.05275976658
"p28","s59","csp4_10","bin5","cost",318728.053481425
"p28","s59","csp4_11","bin1","cap",811.097183280904
"p28","s59","csp4_11","bin1","cost",32905.9865052977
"p28","s59","csp4_11","bin2","cap",8478.6540242821
"p28","s59","csp4_11","bin2","cost",154564.618916314
"p28","s59","csp4_11","bin3","cap",24414.986044848
"p28","s59","csp4_11","bin3","cost",209772.368441129
"p28","s59","csp4_11","bin4","cap",35312.3894657731
"p28","s59","csp4_11","bin4","cost",257459.080559558
"p28","s59","csp4_11","bin5","cap",18828.2448382497
"p28","s59","csp4_11","bin5","cost",311131.971638193
"p28","s59","csp4_12","bin1","cap",538.820555146132
"p28","s59","csp4_12","bin1","cost",21000.1920327426
"p28","s59","csp4_12","bin2","cap",382.949380141496
"p28","s59","csp4_12","bin2","cost",39842.0390517542
"p28","s59","csp4_12","bin3","cap",28.9656000852584
"p28","s59","csp4_12","bin3","cost",84812.064460973
"p28","s59","csp4_12","bin4","cap",1387.45233182907
"p28","s59","csp4_12","bin4","cost",208211.288009691
"p28","s59","csp4_12","bin5","cap",1320.10728418827
"p28","s59","csp4_12","bin5","cost",274602.821325211
"p28","sk","pumped-hydro","bin1","cap",3250
"p28","sk","pumped-hydro","bin1","cost",1420422.1829519
"p28","sk","pumped-hydro","bin2","cap",3050
"p28","sk","pumped-hydro","bin2","cost",1597217.92171923
"p28","sk","pumped-hydro","bin3","cap",2502
"p28","sk","pumped-hydro","bin3","cost",2012006.41185481
"p28","sk","pumped-hydro","bin4","cap",1400
"p28","sk","pumped-hydro","bin4","cost",3197203.58291256
"p28","sk","pumped-hydro","bin5","cap",750
"p28","sk","pumped-hydro","bin5","cost",2792773.375
"p28","sk","upv_5","bin1","cap",2078.784
"p28","sk","upv_5","bin1","cost",56810.0689191492
"p28","sk","upv_5","bin2","cap",16873.4016
"p28","sk","upv_5","bin2","cost",212635.16406054
"p28","sk","upv_5","bin3","cap",42425.3376
"p28","sk","upv_5","bin3","cost",293042.520194903
"p28","sk","upv_5","bin4","cap",55280.88
"p28","sk","upv_5","bin4","cost",364061.102015407
"p28","sk","upv_5","bin5","cap",44645.1264
"p28","sk","upv_5","bin5","cost",458618.94514786
"p28","sk","upv_6","bin1","cap",376574.0544
"p28","sk","upv_6","bin1","cost",108485.214502396
"p28","sk","upv_6","bin2","cap",524562.2208
"p28","sk","upv_6","bin2","cost",181689.233138722
"p28","sk","upv_6","bin3","cap",526327.632
"p28","sk","upv_6","bin3","cost",233973.508671202
"p28","sk","upv_6","bin4","cap",521800.9632
"p28","sk","upv_6","bin4","cost",275385.626125673
"p28","sk","upv_6","bin5","cap",471280.032
"p28","sk","upv_6","bin5","cost",342847.348568804
"p28","sk","upv_7","bin1","cap",2587.8528
"p28","sk","upv_7","bin1","cost",147062.967027751
"p28","sk","upv_7","bin2","cap",10364.112
"p28","sk","upv_7","bin2","cost",336437.024887633
"p28","sk","upv_7","bin3","cap",22189.3344
"p28","sk","upv_7","bin3","cost",372097.313062031
"p28","sk","upv_7","bin4","cap",20368.4544
"p28","sk","upv_7","bin4","cost",411700.195996183
"p28","sk","upv_7","bin5","cap",28423.0944
"p28","sk","upv_7","bin5","cost",444234.142126554
"p28","sk","dupv_5","bin1","cap",12.1824
"p28","sk","dupv_5","bin1","cost",5234.76002866514
"p28","sk","dupv_5","bin2","cap",414.4608
"p28","sk","dupv_5","bin2","cost",11685.1077929906
"p28","sk","dupv_5","bin3","cap",500.5152
"p28","sk","dupv_5","bin3","cost",30716.0709010645
"p28","sk","dupv_5","bin4","cap",263.3472
"p28","sk","dupv_5","bin4","cost",83569.4698149025
"p28","sk","dupv_5","bin5","cap",327.6288
"p28","sk","dupv_5","bin5","cost",122365.687495589
"p28","sk","dupv_6","bin1","cap",9268.4736
"p28","sk","dupv_6","bin1","cost",12874.9112600086
"p28","sk","dupv_6","bin2","cap",7124.112
"p28","sk","dupv_6","bin2","cost",34150.4755186154
"p28","sk","dupv_6","bin3","cap",9801.9072
"p28","sk","dupv_6","bin3","cost",62595.9944207641
"p28","sk","dupv_6","bin4","cap",4022.5248
"p28","sk","dupv_6","bin4","cost",106171.809970177
"p28","sk","dupv_6","bin5","cap",3321.9072
"p28","sk","dupv_6","bin5","cost",227820.73005928
"p28","sk","dupv_7","bin1","cap",32.4
"p28","sk","dupv_7","bin1","cost",4345.98203504786
"p28","sk","dupv_7","bin2","cap",21.7728
"p28","sk","dupv_7","bin2","cost",16611.5189425635
"p28","sk","dupv_7","bin3","cap",77.2416
"p28","sk","dupv_7","bin3","cost",42494.0339244678
"p28","sk","dupv_7","bin4","cap",31.6224
"p28","sk","dupv_7","bin4","cost",43338.885532167
"p28","sk","dupv_7","bin5","cap",193.6224
"p28","sk","dupv_7","bin5","cost",64344.118051708
"p28","sk","hydD","bin1","cost",5062961.505
"p28","sk","hydD","bin2","cost",5159799.651
"p28","sk","hydD","bin3","cost",5377629.886
"p28","sk","hydD","bin4","cost",5437622.188
"p28","sk","hydD","bin5","cost",5468280.077
"p28","sk","hydND","bin1","cap",44
"p28","sk","hydND","bin1","cost",5062961.505
"p28","sk","hydND","bin2","cap",41
"p28","sk","hydND","bin2","cost",5159799.651
"p28","sk","hydND","bin3","cap",24
"p28","sk","hydND","bin3","cost",5377629.886
"p28","sk","hydND","bin4","cap",25
"p28","sk","hydND","bin4","cost",5437622.188
"p28","sk","hydND","bin5","cap",23
"p28","sk","hydND","bin5","cost",5468280.077
"p28","sk","hydSD","bin1","cost",5534916.668
"p28","sk","hydSD","bin2","cost",5578017.126
"p28","sk","hydSD","bin3","cost",5609457.322
"p28","sk","hydSD","bin4","cost",5686027.234
"p28","sk","hydSD","bin5","cost",5870603.611
"p28","sk","hydSND","bin1","cap",22
"p28","sk","hydSND","bin1","cost",5534916.668
"p28","sk","hydSND","bin2","cap",23
"p28","sk","hydSND","bin2","cost",5578017.126
"p28","sk","hydSND","bin3","cap",22
"p28","sk","hydSND","bin3","cost",5609457.322
"p28","sk","hydSND","bin4","cap",22
"p28","sk","hydSND","bin4","cost",5686027.234
"p28","sk","hydSND","bin5","cap",21
"p28","sk","hydSND","bin5","cost",5870603.611
"p28","sk","hydUD","bin1","cost",1543007.413
"p28","sk","hydUD","bin2","cap",3
"p28","sk","hydUD","bin2","cost",1603787.343
"p28","sk","hydUD","bin3","cost",1745437.792
"p28","sk","hydUD","bin4","cost",398967625
"p28","sk","hydUD","bin5","cost",398967625
"p28","sk","hydUND","bin1","cap",394
"p28","sk","hydUND","bin1","cost",897636.2053
"p28","sk","hydUND","bin2","cap",1
"p28","sk","hydUND","bin2","cost",1894130.313
"p28","sk","hydUND","bin3","cap",1
"p28","sk","hydUND","bin3","cost",2031194.167
"p28","sk","hydUND","bin4","cost",2549932.161
"p28","sk","hydUND","bin5","cost",2979312.124
"p28","sk","hydNPD","bin1","cost",2764351.006
"p28","sk","hydNPD","bin2","cost",4193840.882
"p28","sk","hydNPD","bin3","cost",398967625
"p28","sk","hydNPD","bin4","cost",398967625
"p28","sk","hydNPD","bin5","cost",398967625
"p28","sk","hydNPND","bin1","cap",21
"p28","sk","hydNPND","bin1","cost",2764351.006
"p28","sk","hydNPND","bin2","cap",24
"p28","sk","hydNPND","bin2","cost",4193840.882
"p28","sk","hydNPND","bin3","cost",398967625
"p28","sk","hydNPND","bin4","cost",398967625
"p28","sk","hydNPND","bin5","cost",398967625
"p28","sk","deep-egs_pbinary_1","bin1","cap",21379.3625
"p28","sk","deep-egs_pbinary_1","bin1","cost",38434813.2879483
"p28","sk","deep-egs_pbinary_2","bin1","cap",26032.0791
"p28","sk","deep-egs_pbinary_2","bin1","cost",46419994.3799424
"p28","sk","deep-egs_pbinary_3","bin1","cap",8948.3063
"p28","sk","deep-egs_pbinary_3","bin1","cost",50346416.6475846
"p28","sk","deep-egs_pbinary_4","bin1","cap",8166.3905
"p28","sk","deep-egs_pbinary_4","bin1","cost",55409037.0715365
"p28","sk","deep-egs_pbinary_5","bin1","cap",30290.5416
"p28","sk","deep-egs_pbinary_5","bin1","cost",62123800.0417839
"p28","sk","deep-egs_pbinary_6","bin1","cap",7754.2506
"p28","sk","deep-egs_pbinary_6","bin1","cost",75380489.2788895
"p28","sk","deep-egs_pbinary_7","bin1","cap",8863.232
"p28","sk","deep-egs_pbinary_7","bin1","cost",90594587.7280545
"p28","sk","deep-egs_pflash_1","bin1","cap",568.289
"p28","sk","deep-egs_pflash_1","bin1","cost",23478329.0411301
"p28","sk","deep-egs_pflash_2","bin1","cap",4348.6451
"p28","sk","deep-egs_pflash_2","bin1","cost",26845935.8375896
"p28","sk","deep-egs_pflash_3","bin1","cap",10951.6786
"p28","sk","deep-egs_pflash_3","bin1","cost",27420942.043607
"p28","sk","deep-egs_pflash_4","bin1","cap",263.6315
"p28","sk","deep-egs_pflash_4","bin1","cost",29572932.6783801
"p28","sk","deep-egs_pflash_5","bin1","cap",32700.5817
"p28","sk","deep-egs_pflash_5","bin1","cost",33847573.0178719
"p28","sk","deep-egs_pflash_6","bin1","cap",29970.6598
"p28","sk","deep-egs_pflash_6","bin1","cost",35953974.669738
"p28","sk","deep-egs_pflash_7","bin1","cap",22833.6376
"p28","sk","deep-egs_pflash_7","bin1","cost",43056172.142039
"p28","sk","geohydro_pbinary_1","bin1","cap",14.45
"p28","sk","geohydro_pbinary_1","bin1","cost",15298996.7501273
"p28","sk","geohydro_pbinary_2","bin1","cap",11.8
"p28","sk","geohydro_pbinary_2","bin1","cost",15510214.3710426
"p28","sk","undisc_pbinary_1","bin1","cap",864.41496
"p28","sk","undisc_pbinary_1","bin1","cost",14917275.3288991
"p29","s55","wind-ons_6","bin1","cap",0.109349996
"p29","s55","wind-ons_6","bin1","cost",40794.0714359868
"p29","s55","wind-ons_7","bin1","cap",54.11610163
"p29","s55","wind-ons_7","bin1","cost",23036.0052118581
"p29","s55","wind-ons_7","bin2","cap",125.7403579
"p29","s55","wind-ons_7","bin2","cost",42818.3598610159
"p29","s55","wind-ons_7","bin3","cap",150.3805704
"p29","s55","wind-ons_7","bin3","cost",71173.1575077382
"p29","s55","wind-ons_7","bin4","cap",89.99506187
"p29","s55","wind-ons_7","bin4","cost",79399.3087570049
"p29","s55","wind-ons_7","bin5","cap",63.55665493
"p29","s55","wind-ons_7","bin5","cost",94790.3420004614
"p29","s55","wind-ons_8","bin1","cap",540.6507622
"p29","s55","wind-ons_8","bin1","cost",63349.0409621864
"p29","s55","wind-ons_8","bin2","cap",990.225111
"p29","s55","wind-ons_8","bin2","cost",109754.601103812
"p29","s55","wind-ons_8","bin3","cap",407.0128727
"p29","s55","wind-ons_8","bin3","cost",176928.200210068
"p29","s55","wind-ons_8","bin4","cap",281.1874752
"p29","s55","wind-ons_8","bin4","cost",225168.047043724
"p29","s55","wind-ons_8","bin5","cap",1199.715451
"p29","s55","wind-ons_8","bin5","cost",329382.263841204
"p29","s55","wind-ons_9","bin1","cap",5080.32878
"p29","s55","wind-ons_9","bin1","cost",47585.1663840345
"p29","s55","wind-ons_9","bin2","cap",3832.961025
"p29","s55","wind-ons_9","bin2","cost",88847.6443188949
"p29","s55","wind-ons_9","bin3","cap",4035.197757
"p29","s55","wind-ons_9","bin3","cost",152365.177844326
"p29","s55","wind-ons_9","bin4","cap",4102.448009
"p29","s55","wind-ons_9","bin4","cost",261134.58179997
"p29","s55","wind-ons_9","bin5","cap",1447.077338
"p29","s55","wind-ons_9","bin5","cost",334131.005620975
"p29","s55","wind-ons_10","bin1","cap",10032.52355
"p29","s55","wind-ons_10","bin1","cost",87240.096497013
"p29","s55","wind-ons_10","bin2","cap",7988.893274
"p29","s55","wind-ons_10","bin2","cost",166255.011140218
"p29","s55","wind-ons_10","bin3","cap",11360.10569
"p29","s55","wind-ons_10","bin3","cost",223727.481305945
"p29","s55","wind-ons_10","bin4","cap",9647.344276
"p29","s55","wind-ons_10","bin4","cost",287452.787348642
"p29","s55","wind-ons_10","bin5","cap",1690.830654
"p29","s55","wind-ons_10","bin5","cost",369674.330661025
"p29","s55","csp1_6","bin1","cap",13.2759004831314
"p29","s55","csp1_6","bin1","cost",336741.575455198
"p29","s55","csp1_6","bin2","cap",15.4483204007149
"p29","s55","csp1_6","bin2","cost",339537.61214173
"p29","s55","csp1_7","bin1","cap",10.6207203309983
"p29","s55","csp1_7","bin1","cost",89868.9235831607
"p29","s55","csp1_7","bin2","cap",13.094865860045
"p29","s55","csp1_7","bin2","cost",117361.431155967
"p29","s55","csp1_7","bin3","cap",26.3104210987687
"p29","s55","csp1_7","bin3","cost",157813.861793225
"p29","s55","csp1_7","bin4","cap",93.4744070291519
"p29","s55","csp1_7","bin4","cost",214581.781571095
"p29","s55","csp1_7","bin5","cap",48.9397942781449
"p29","s55","csp1_7","bin5","cost",326793.175741509
"p29","s55","csp1_8","bin1","cap",1588.94425807153
"p29","s55","csp1_8","bin1","cost",40988.6576779952
"p29","s55","csp1_8","bin2","cap",823.76963430345
"p29","s55","csp1_8","bin2","cost",80910.1873460847
"p29","s55","csp1_8","bin3","cap",613.406949341297
"p29","s55","csp1_8","bin3","cost",118702.574035899
"p29","s55","csp1_8","bin4","cap",656.191529799998
"p29","s55","csp1_8","bin4","cost",194594.81428031
"p29","s55","csp1_8","bin5","cap",653.958778181672
"p29","s55","csp1_8","bin5","cost",302827.682946265
"p29","s55","csp1_9","bin1","cap",2512.76587619688
"p29","s55","csp1_9","bin1","cost",49301.0007732149
"p29","s55","csp1_9","bin2","cap",8212.71367550716
"p29","s55","csp1_9","bin2","cost",104085.363016212
"p29","s55","csp1_9","bin3","cap",6107.87988336384
"p29","s55","csp1_9","bin3","cost",165946.014978838
"p29","s55","csp1_9","bin4","cap",13293.0993289471
"p29","s55","csp1_9","bin4","cost",228519.17896781
"p29","s55","csp1_9","bin5","cap",13229.5558247745
"p29","s55","csp1_9","bin5","cost",287522.946475862
"p29","s55","csp1_10","bin1","cap",3259.11291209012
"p29","s55","csp1_10","bin1","cost",64260.4766574154
"p29","s55","csp1_10","bin2","cap",7923.78180837333
"p29","s55","csp1_10","bin2","cost",103747.481190235
"p29","s55","csp1_10","bin3","cap",10693.1951311678
"p29","s55","csp1_10","bin3","cost",160690.604612668
"p29","s55","csp1_10","bin4","cap",14182.1620954037
"p29","s55","csp1_10","bin4","cost",211507.117809388
"p29","s55","csp1_10","bin5","cap",6460.2945489645
"p29","s55","csp1_10","bin5","cost",274466.194822897
"p29","s55","csp1_11","bin1","cap",68.1898505337537
"p29","s55","csp1_11","bin1","cost",47626.8413404127
"p29","s55","csp1_11","bin2","cap",166.009102171659
"p29","s55","csp1_11","bin2","cost",58700.2295834915
"p29","s55","csp1_11","bin3","cap",2.65518009662628
"p29","s55","csp1_11","bin3","cost",71089.869132729
"p29","s55","csp1_11","bin4","cap",5.79311992824078
"p29","s55","csp1_11","bin4","cost",96177.572926931
"p29","s55","csp1_11","bin5","cap",663.614012402296
"p29","s55","csp1_11","bin5","cost",167741.536734426
"p29","s55","csp2_6","bin1","cap",13.2759004831314
"p29","s55","csp2_6","bin1","cost",336741.575455198
"p29","s55","csp2_6","bin2","cap",15.4483204007149
"p29","s55","csp2_6","bin2","cost",339537.61214173
"p29","s55","csp2_7","bin1","cap",10.6207203309983
"p29","s55","csp2_7","bin1","cost",89868.9235831607
"p29","s55","csp2_7","bin2","cap",13.094865860045
"p29","s55","csp2_7","bin2","cost",117361.431155967
"p29","s55","csp2_7","bin3","cap",26.3104210987687
"p29","s55","csp2_7","bin3","cost",157813.861793225
"p29","s55","csp2_7","bin4","cap",93.4744070291519
"p29","s55","csp2_7","bin4","cost",214581.781571095
"p29","s55","csp2_7","bin5","cap",48.9397942781449
"p29","s55","csp2_7","bin5","cost",326793.175741509
"p29","s55","csp2_8","bin1","cap",1588.94425807153
"p29","s55","csp2_8","bin1","cost",40988.6576779952
"p29","s55","csp2_8","bin2","cap",823.76963430345
"p29","s55","csp2_8","bin2","cost",80910.1873460847
"p29","s55","csp2_8","bin3","cap",613.406949341297
"p29","s55","csp2_8","bin3","cost",118702.574035899
"p29","s55","csp2_8","bin4","cap",656.191529799998
"p29","s55","csp2_8","bin4","cost",194594.81428031
"p29","s55","csp2_8","bin5","cap",653.958778181672
"p29","s55","csp2_8","bin5","cost",302827.682946265
"p29","s55","csp2_9","bin1","cap",2512.76587619688
"p29","s55","csp2_9","bin1","cost",49301.0007732149
"p29","s55","csp2_9","bin2","cap",8212.71367550716
"p29","s55","csp2_9","bin2","cost",104085.363016212
"p29","s55","csp2_9","bin3","cap",6107.87988336384
"p29","s55","csp2_9","bin3","cost",165946.014978838
"p29","s55","csp2_9","bin4","cap",13293.0993289471
"p29","s55","csp2_9","bin4","cost",228519.17896781
"p29","s55","csp2_9","bin5","cap",13229.5558247745
"p29","s55","csp2_9","bin5","cost",287522.946475862
"p29","s55","csp2_10","bin1","cap",3259.11291209012
"p29","s55","csp2_10","bin1","cost",64260.4766574154
"p29","s55","csp2_10","bin2","cap",7923.78180837333
"p29","s55","csp2_10","bin2","cost",103747.481190235
"p29","s55","csp2_10","bin3","cap",10693.1951311678
"p29","s55","csp2_10","bin3","cost",160690.604612668
"p29","s55","csp2_10","bin4","cap",14182.1620954037
"p29","s55","csp2_10","bin4","cost",211507.117809388
"p29","s55","csp2_10","bin5","cap",6460.2945489645
"p29","s55","csp2_10","bin5","cost",274466.194822897
"p29","s55","csp2_11","bin1","cap",68.1898505337537
"p29","s55","csp2_11","bin1","cost",47626.8413404127
"p29","s55","csp2_11","bin2","cap",166.009102171659
"p29","s55","csp2_11","bin2","cost",58700.2295834915
"p29","s55","csp2_11","bin3","cap",2.65518009662628
"p29","s55","csp2_11","bin3","cost",71089.869132729
"p29","s55","csp2_11","bin4","cap",5.79311992824078
"p29","s55","csp2_11","bin4","cost",96177.572926931
"p29","s55","csp2_11","bin5","cap",663.614012402296
"p29","s55","csp2_11","bin5","cost",167741.536734426
"p29","s55","csp3_6","bin1","cap",13.2759004831314
"p29","s55","csp3_6","bin1","cost",336741.575455198
"p29","s55","csp3_6","bin2","cap",15.4483204007149
"p29","s55","csp3_6","bin2","cost",339537.61214173
"p29","s55","csp3_7","bin1","cap",10.6207203309983
"p29","s55","csp3_7","bin1","cost",89868.9235831607
"p29","s55","csp3_7","bin2","cap",13.094865860045
"p29","s55","csp3_7","bin2","cost",117361.431155967
"p29","s55","csp3_7","bin3","cap",26.3104210987687
"p29","s55","csp3_7","bin3","cost",157813.861793225
"p29","s55","csp3_7","bin4","cap",93.4744070291519
"p29","s55","csp3_7","bin4","cost",214581.781571095
"p29","s55","csp3_7","bin5","cap",48.9397942781449
"p29","s55","csp3_7","bin5","cost",326793.175741509
"p29","s55","csp3_8","bin1","cap",1588.94425807153
"p29","s55","csp3_8","bin1","cost",40988.6576779952
"p29","s55","csp3_8","bin2","cap",823.76963430345
"p29","s55","csp3_8","bin2","cost",80910.1873460847
"p29","s55","csp3_8","bin3","cap",613.406949341297
"p29","s55","csp3_8","bin3","cost",118702.574035899
"p29","s55","csp3_8","bin4","cap",656.191529799998
"p29","s55","csp3_8","bin4","cost",194594.81428031
"p29","s55","csp3_8","bin5","cap",653.958778181672
"p29","s55","csp3_8","bin5","cost",302827.682946265
"p29","s55","csp3_9","bin1","cap",2512.76587619688
"p29","s55","csp3_9","bin1","cost",49301.0007732149
"p29","s55","csp3_9","bin2","cap",8212.71367550716
"p29","s55","csp3_9","bin2","cost",104085.363016212
"p29","s55","csp3_9","bin3","cap",6107.87988336384
"p29","s55","csp3_9","bin3","cost",165946.014978838
"p29","s55","csp3_9","bin4","cap",13293.0993289471
"p29","s55","csp3_9","bin4","cost",228519.17896781
"p29","s55","csp3_9","bin5","cap",13229.5558247745
"p29","s55","csp3_9","bin5","cost",287522.946475862
"p29","s55","csp3_10","bin1","cap",3259.11291209012
"p29","s55","csp3_10","bin1","cost",64260.4766574154
"p29","s55","csp3_10","bin2","cap",7923.78180837333
"p29","s55","csp3_10","bin2","cost",103747.481190235
"p29","s55","csp3_10","bin3","cap",10693.1951311678
"p29","s55","csp3_10","bin3","cost",160690.604612668
"p29","s55","csp3_10","bin4","cap",14182.1620954037
"p29","s55","csp3_10","bin4","cost",211507.117809388
"p29","s55","csp3_10","bin5","cap",6460.2945489645
"p29","s55","csp3_10","bin5","cost",274466.194822897
"p29","s55","csp3_11","bin1","cap",68.1898505337537
"p29","s55","csp3_11","bin1","cost",47626.8413404127
"p29","s55","csp3_11","bin2","cap",166.009102171659
"p29","s55","csp3_11","bin2","cost",58700.2295834915
"p29","s55","csp3_11","bin3","cap",2.65518009662628
"p29","s55","csp3_11","bin3","cost",71089.869132729
"p29","s55","csp3_11","bin4","cap",5.79311992824078
"p29","s55","csp3_11","bin4","cost",96177.572926931
"p29","s55","csp3_11","bin5","cap",663.614012402296
"p29","s55","csp3_11","bin5","cost",167741.536734426
"p29","s55","csp4_6","bin1","cap",13.2759004831314
"p29","s55","csp4_6","bin1","cost",336741.575455198
"p29","s55","csp4_6","bin2","cap",15.4483204007149
"p29","s55","csp4_6","bin2","cost",339537.61214173
"p29","s55","csp4_7","bin1","cap",10.6207203309983
"p29","s55","csp4_7","bin1","cost",89868.9235831607
"p29","s55","csp4_7","bin2","cap",13.094865860045
"p29","s55","csp4_7","bin2","cost",117361.431155967
"p29","s55","csp4_7","bin3","cap",26.3104210987687
"p29","s55","csp4_7","bin3","cost",157813.861793225
"p29","s55","csp4_7","bin4","cap",93.4744070291519
"p29","s55","csp4_7","bin4","cost",214581.781571095
"p29","s55","csp4_7","bin5","cap",48.9397942781449
"p29","s55","csp4_7","bin5","cost",326793.175741509
"p29","s55","csp4_8","bin1","cap",1588.94425807153
"p29","s55","csp4_8","bin1","cost",40988.6576779952
"p29","s55","csp4_8","bin2","cap",823.76963430345
"p29","s55","csp4_8","bin2","cost",80910.1873460847
"p29","s55","csp4_8","bin3","cap",613.406949341297
"p29","s55","csp4_8","bin3","cost",118702.574035899
"p29","s55","csp4_8","bin4","cap",656.191529799998
"p29","s55","csp4_8","bin4","cost",194594.81428031
"p29","s55","csp4_8","bin5","cap",653.958778181672
"p29","s55","csp4_8","bin5","cost",302827.682946265
"p29","s55","csp4_9","bin1","cap",2512.76587619688
"p29","s55","csp4_9","bin1","cost",49301.0007732149
"p29","s55","csp4_9","bin2","cap",8212.71367550716
"p29","s55","csp4_9","bin2","cost",104085.363016212
"p29","s55","csp4_9","bin3","cap",6107.87988336384
"p29","s55","csp4_9","bin3","cost",165946.014978838
"p29","s55","csp4_9","bin4","cap",13293.0993289471
"p29","s55","csp4_9","bin4","cost",228519.17896781
"p29","s55","csp4_9","bin5","cap",13229.5558247745
"p29","s55","csp4_9","bin5","cost",287522.946475862
"p29","s55","csp4_10","bin1","cap",3259.11291209012
"p29","s55","csp4_10","bin1","cost",64260.4766574154
"p29","s55","csp4_10","bin2","cap",7923.78180837333
"p29","s55","csp4_10","bin2","cost",103747.481190235
"p29","s55","csp4_10","bin3","cap",10693.1951311678
"p29","s55","csp4_10","bin3","cost",160690.604612668
"p29","s55","csp4_10","bin4","cap",14182.1620954037
"p29","s55","csp4_10","bin4","cost",211507.117809388
"p29","s55","csp4_10","bin5","cap",6460.2945489645
"p29","s55","csp4_10","bin5","cost",274466.194822897
"p29","s55","csp4_11","bin1","cap",68.1898505337537
"p29","s55","csp4_11","bin1","cost",47626.8413404127
"p29","s55","csp4_11","bin2","cap",166.009102171659
"p29","s55","csp4_11","bin2","cost",58700.2295834915
"p29","s55","csp4_11","bin3","cap",2.65518009662628
"p29","s55","csp4_11","bin3","cost",71089.869132729
"p29","s55","csp4_11","bin4","cap",5.79311992824078
"p29","s55","csp4_11","bin4","cost",96177.572926931
"p29","s55","csp4_11","bin5","cap",663.614012402296
"p29","s55","csp4_11","bin5","cost",167741.536734426
"p29","sk","pumped-hydro","bin1","cost",398967625
"p29","sk","pumped-hydro","bin2","cost",398967625
"p29","sk","pumped-hydro","bin3","cost",398967625
"p29","sk","pumped-hydro","bin4","cost",398967625
"p29","sk","pumped-hydro","bin5","cap",750
"p29","sk","pumped-hydro","bin5","cost",2792773.375
"p29","sk","upv_5","bin1","cap",41820.3648
"p29","sk","upv_5","bin1","cost",44801.8949349464
"p29","sk","upv_5","bin2","cap",31210.0128
"p29","sk","upv_5","bin2","cost",97177.6272868815
"p29","sk","upv_5","bin3","cap",28962.7488
"p29","sk","upv_5","bin3","cost",168085.335025783
"p29","sk","upv_5","bin4","cap",33586.3584
"p29","sk","upv_5","bin4","cost",226563.832385542
"p29","sk","upv_5","bin5","cap",22027.8528
"p29","sk","upv_5","bin5","cost",318164.158704474
"p29","sk","upv_6","bin1","cap",54343.872
"p29","sk","upv_6","bin1","cost",75097.1839848071
"p29","sk","upv_6","bin2","cap",66175.8336
"p29","sk","upv_6","bin2","cost",123714.055731156
"p29","sk","upv_6","bin3","cap",67995.4176
"p29","sk","upv_6","bin3","cost",184025.009252026
"p29","sk","upv_6","bin4","cap",71041.7952
"p29","sk","upv_6","bin4","cost",241941.540885265
"p29","sk","upv_6","bin5","cap",57611.088
"p29","sk","upv_6","bin5","cost",291039.443474104
"p29","sk","hydD","bin1","cost",398967625
"p29","sk","hydD","bin2","cost",398967625
"p29","sk","hydD","bin3","cost",398967625
"p29","sk","hydD","bin4","cost",398967625
"p29","sk","hydD","bin5","cost",398967625
"p29","sk","hydND","bin1","cost",398967625
"p29","sk","hydND","bin2","cost",398967625
"p29","sk","hydND","bin3","cost",398967625
"p29","sk","hydND","bin4","cost",398967625
"p29","sk","hydND","bin5","cost",398967625
"p29","sk","hydSD","bin1","cost",398967625
"p29","sk","hydSD","bin2","cost",398967625
"p29","sk","hydSD","bin3","cost",398967625
"p29","sk","hydSD","bin4","cost",398967625
"p29","sk","hydSD","bin5","cost",398967625
"p29","sk","hydSND","bin1","cost",398967625
"p29","sk","hydSND","bin2","cost",398967625
"p29","sk","hydSND","bin3","cost",398967625
"p29","sk","hydSND","bin4","cost",398967625
"p29","sk","hydSND","bin5","cost",398967625
"p29","sk","hydUD","bin1","cost",398967625
"p29","sk","hydUD","bin2","cost",398967625
"p29","sk","hydUD","bin3","cost",398967625
"p29","sk","hydUD","bin4","cost",398967625
"p29","sk","hydUD","bin5","cost",398967625
"p29","sk","hydUND","bin1","cost",398967625
"p29","sk","hydUND","bin2","cost",398967625
"p29","sk","hydUND","bin3","cost",398967625
"p29","sk","hydUND","bin4","cost",398967625
"p29","sk","hydUND","bin5","cost",398967625
"p29","sk","hydNPD","bin1","cost",398967625
"p29","sk","hydNPD","bin2","cost",398967625
"p29","sk","hydNPD","bin3","cost",398967625
"p29","sk","hydNPD","bin4","cost",398967625
"p29","sk","hydNPD","bin5","cost",398967625
"p29","sk","hydNPND","bin1","cost",398967625
"p29","sk","hydNPND","bin2","cost",398967625
"p29","sk","hydNPND","bin3","cost",398967625
"p29","sk","hydNPND","bin4","cost",398967625
"p29","sk","hydNPND","bin5","cost",398967625
"p29","sk","deep-egs_pbinary_1","bin1","cap",296.718
"p29","sk","deep-egs_pbinary_1","bin1","cost",38434813.2879483
