,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p113,0,3.9,6.6,7.9,10.8,11.8,14.9,20.8,30.8,48,77.1,123.3,193.4,285.4,400.9,475.1,544.7,610.4,670.4,718.3,777
p114,0,5.7,9.2,11.2,15.1,16.4,20.1,28.1,43.2,69.1,112.1,177.5,273.8,396.3,547.3,662.2,771.4,873.9,968,1050.6,1145.8
p115,0.4,35.6,55.4,71.4,94.3,170,264,394.2,591,904.4,1251.9,1452.6,1571.7,1594,1615.1,1641.1,1672.4,1718.8,1769.8,1829.9,1921.3
p116,0,0,20.8,33.8,46.9,54.5,66.9,84.9,112.4,161.1,233.2,317.3,408.9,471.5,533.4,595.5,658.7,725.1,792.1,858.1,932
p117,0,0,4.5,6.9,8.9,10.1,12.8,17.2,23.9,37.4,58.8,86.4,121.3,158.2,199.5,244.7,293.2,345.6,399.3,452.7,509
p118,0,0,1.7,3.9,7.7,14.9,30.5,59.2,106.8,193.9,338.4,476.4,610.8,661.1,704.9,750.3,799.3,856.9,908.2,946.1,1016.1
p119,0.1,4.1,8.9,10.5,12.8,22,33.5,49.4,74.5,113.6,163.7,186.9,200.4,203.8,206.6,210.3,213.4,218.7,224.1,234.1,247
p12,0.4,14.2,28.2,69.1,88.1,94.2,103.7,117.3,141,189.2,273.1,357.5,414.8,438.4,456.8,478,491.2,512.6,545.5,573.9,602.5
p120,0.3,2.9,4.1,5.1,6.5,12.8,21.3,30.7,43,62.4,88.4,105.4,115.6,117.6,119.2,121.9,123.7,126.2,130.2,135.2,142.7
p121,0,8.3,28.7,79.7,112.3,114.3,128.2,151.1,185.4,212.9,270.3,318.6,351.5,354.4,357.9,362.1,367,375,388.7,405.6,431.9
p122,2.4,132,154.9,192.9,281.8,461.1,757.9,1221.7,1947.9,3084.1,4283.2,5181.5,5696.7,5755.5,5817.8,5907.2,6002.3,6149.3,6336.3,6595.8,7015.8
p123,0,75.5,173,556.5,836.3,918.2,1095.7,1331.9,1637.6,1893.9,2378.6,2778.9,3055.7,3076.5,3101.7,3137.5,3192.6,3301.7,3423.1,3559.2,3734.8
p124,0,0,0,0.1,0.2,0.3,0.9,2.1,4.7,9.5,17.5,23.6,29.3,31.1,32.5,34,35.8,37.6,38.5,40.8,44.6
p125,0.9,17.6,27.6,62.2,92.4,107.1,140,194.3,269.1,377.2,499.2,598,662.7,680.7,698.3,710.2,729,756,772.8,810.1,861.6
p126,4.6,816.9,1210.6,1625.2,2169.9,2355,2623.2,2963.2,3421.6,4038,4630.4,5107.5,5477.9,5563.7,5655.6,5763.4,5909.4,6111.3,6321.6,6538.2,6792.5
p127,3.3,107.9,273.6,652.6,1128,1185.4,1265.4,1384.6,1565.2,1913.9,2507.4,3004.9,3425.9,3640,3885.9,4264.7,4679.1,5114.7,5630.7,6166.6,6415.2
p128,7.2,16,61.1,198.1,371.7,478.1,550.2,641.3,778,1012.6,1319.6,1587.4,1794.4,1893.2,1983.8,2085.8,2184.1,2275.7,2368.6,2453.1,2497.3
p129,0.2,8.9,26,101.1,137.7,146.2,161.5,181.5,209.7,247.9,295.1,326.2,356.5,376.8,400.5,425.4,450.9,477.4,499.9,523.4,551.1
p13,0.5,29.7,55,187.3,275.4,321,381.7,462.8,570.2,723.6,924.3,1103.9,1222.5,1279.2,1320.7,1359.8,1383.9,1421.4,1464.9,1505.1,1543.9
p130,0,0,5.2,52.2,85.5,123.6,162.4,214,279.3,366.5,490.5,596.9,686.8,727.8,777.6,825.8,870.3,913.2,939.4,974.8,1036
p131,2.9,178.4,681.6,1491.9,2384.9,2557.3,2808.7,2984.7,3189.4,3456,3845.9,4158.7,4423.4,4521.8,4638.3,4757.1,4875.2,4999,5124.6,5249.5,5369.8
p132,1.4,36.6,115.2,309.2,515.6,596.2,731.1,845.6,992.4,1174.2,1466.2,1697.3,1878.3,1930.4,1992.2,2080.2,2166.2,2264.4,2368.5,2465.3,2565.9
p133,0,0,0.1,10.3,94.8,122.2,170.8,224.8,273.9,335.6,481.8,547.4,562.6,568.6,575.4,583.3,591.8,608.7,638.6,674.1,701
p134,1.4,5.6,25.2,40.7,55.8,69.8,92.5,122.6,162.7,215.6,283,358.8,429.3,490.1,555.8,623.8,691.8,760.7,822.8,884.5,950.2
p14,0,0,0.1,0.7,2.2,3.4,9.8,23.2,52.9,100.4,156.3,181.2,193,196.2,199.1,201.7,204.1,206.9,209.8,213.5,222
p15,0,0,0.4,3.7,19.2,38.8,84.3,137.4,205.5,299.1,424.4,510.6,547.9,552.8,557.4,563.3,570.1,578.9,589.3,601.4,628.2
p16,0,0,0.2,1.8,8.7,17.5,39.2,64.1,97.7,144.8,212.5,262.6,287.6,292.6,297.1,302.7,307.6,314.1,321.6,330.8,347.7
p17,0,0,0.3,1.5,3.2,4.2,6.4,10.3,17.5,32,54.8,83.2,114.4,130.5,146.4,161.3,174.4,188,201.1,215.6,232.5
p18,0,0,0.3,1.9,4,4.8,6.4,9.4,15.5,28.5,49.2,77,107.6,121,133.5,144.8,154.8,165.6,176.1,187.4,201.2
p19,0,0,0,0,0.1,0.1,0.2,0.3,0.4,0.7,1.3,1.9,2.7,3.1,3.4,3.7,4,4.2,4.4,4.6,4.9
p2,0,3.6,7.9,17.7,28.5,37.9,79.3,146.8,239.3,363.9,654.6,937.5,1029.2,1063.2,1086.1,1106.4,1126.8,1156.7,1183.9,1191.4,1209.3
p20,0,0,0.2,1,2.2,2.7,3.7,5.5,9.6,17.1,29.1,45,62.7,70,77.2,84,89.9,96.4,102.1,108.4,115.4
p21,0,0,0.1,0.5,1.2,1.8,3.3,5.6,8.7,13.1,20.7,28.1,34.9,40.9,47.2,53.9,61.1,69.3,78.7,89.5,101.3
p22,0,0,0,0,0.1,0.2,0.3,0.4,0.7,1,1.7,2.5,3.3,4.1,5,5.9,7,8.3,9.9,11.6,13.6
p23,0,0,0,0.1,0.3,0.5,0.8,1.3,2.2,3.4,5.8,8.4,10.8,13,15.1,17.5,20.2,23.5,27.2,31.4,36.3
p24,0,0,0.2,0.5,1.6,2.2,3.3,5.2,8.3,13.2,21.8,31,39.2,46.8,55.8,65.1,74.7,85.8,97.9,111.1,126.5
p25,0,0,16.7,154.9,295.2,337.9,404.3,473.6,548.8,680.2,909.9,1103.9,1226.2,1269.2,1310.2,1348.1,1381.4,1417,1451.2,1517.3,1604.9
p26,0,0,0.9,10.6,17.8,19.9,27.4,36.3,45.2,54.4,66.3,75.1,80.8,82.9,84.8,86.6,88.2,90,91.9,95.1,99.4
p27,0.4,12.7,21.7,39.7,62.8,63.7,67.9,75.6,87.6,105.4,126.7,142.3,153.9,155.7,157.7,160.4,163.5,167.4,171.6,176.6,182
p28,7.9,257.1,471,711.4,1016.5,1031.6,1094.8,1217.3,1415.4,1701.2,2042.3,2340.7,2584.1,2659.8,2731.9,2806,2882.9,2975.4,3081.1,3210.4,3348.3
p29,0,4,5,8.3,12.5,12.8,13.3,14.3,16.1,18.9,22.7,26.7,30.1,31.2,32.4,33.5,34.4,35.5,36.5,37.7,38.9
p3,0.1,1.8,4.8,11.5,19.1,26.1,45.5,81.3,127.8,198,363.8,517.6,575.2,592.9,604.5,613.7,622.4,633.3,646.4,649.8,659.6
p30,2.4,48.9,108.1,208.7,330.3,340.6,357.4,398.6,471,564.2,674.8,751.3,810.8,833.4,856.4,878.9,901.4,925.2,950.6,980,1012.7
p31,0.7,21.4,41.6,68.4,107.8,150.6,223.2,328.8,481.7,685.4,882,1033.8,1133.3,1163.7,1197.3,1234.5,1275.6,1324.2,1379.7,1439.3,1483.7
p32,0,0,5.7,9.3,12.9,14.4,17.6,22.4,29.9,41.6,57.3,70.8,82.9,86.8,90.8,95,98.7,103.4,107.9,112,118.2
p33,2.5,132.7,203.6,276.1,396.2,435.4,526.1,650.2,817.2,1048.4,1348.7,1621.7,1867,2008.9,2137.6,2216.9,2295.4,2404.1,2492.2,2593.6,2739.1
p34,0.9,34.2,88.7,120,172.8,189.6,216.4,256.4,313.7,399.4,514.9,626.8,728.1,793,850.2,869.1,887.6,913.9,934.8,957.6,993.4
p35,0,0,0.1,0.5,1.1,1.3,1.6,2.3,3.7,6.4,10.7,16.3,22.3,24.8,26.9,29,30.8,33,33.8,37.3,40.2
p36,0,0,11.8,18.8,25.5,27.9,32,38.2,47.7,63.5,88.1,112.3,133.1,136.9,141.1,145.8,151.2,158.9,162.6,176.8,189.1
p37,0,0,13.4,21.9,30.2,33.7,39.6,48.5,62.5,86.2,126.3,166.9,202,210.6,220,230,242.3,257.1,268.2,290.2,310
p38,0,0,19.5,31.4,42.9,47.8,56.4,70.2,93.3,139.1,214.9,295.1,368.8,389.1,409.8,432.4,457,486.6,506.7,551.5,590.4
p39,0,0,2.3,3.7,5.1,5.6,6.3,7.6,9.9,14.6,21.9,28.6,34.8,40,44.8,49.7,54.6,60,64,70.4,76.1
p4,0.1,0.4,2.1,3.2,6,10.2,20.7,48.8,102.4,164.5,219.7,247.6,258.7,265.8,273.4,282.2,291.8,298.4,308.2,312.6,326.7
p40,0,0,8.5,13.8,19.1,20.7,23.9,28.9,38.5,58.5,94.4,133.1,172.3,206.7,240.4,275.5,312,352.1,383.9,435.1,478.1
p41,0,0,14.5,23.1,31.5,33.8,37.5,43.2,54.5,80.3,128.8,180.9,237.1,291.5,346.1,403.6,465.3,534.5,594.6,677.3,754.1
p42,0,0,0.4,1.9,12.5,14.4,18.3,25.1,36.8,57.3,91.2,128.9,151.2,160.3,168.4,175.6,183.9,192.1,196.7,208.8,217.7
p43,0,0,15.8,80.7,588.9,616.6,673.8,780.1,969.1,1305.5,1869.5,2537.9,2883.8,2986.4,3079,3158.3,3261.3,3365.8,3417.9,3602.4,3740.3
p44,0,0,0.5,2.6,18.3,20.2,23.8,29.7,38.7,52.6,73.7,93.9,103,108.4,113.2,118.3,123.7,128.8,131.3,139.7,145.4
p45,0,0,4.5,9,18.1,19.3,21.9,26.2,33.9,48.6,77.3,110.7,148,186.5,227.9,273.4,308.4,346.3,378.3,426.9,474.2
p46,0,2.1,3.2,5,10.1,12.6,18.5,30.1,51.7,90.8,159.1,258.9,380.9,398.3,414.1,427.8,445.6,465,478.3,506.7,530.8
p47,0.1,5.7,20.6,28.9,39.8,45.8,58.3,76.3,103.1,145.2,194,236,266.6,281.9,297.8,314,330.3,347.6,367.3,396.8,419.3
p48,0,3,10.3,23,41.4,48.7,67.2,106.3,178.6,291.4,464.9,654,825.1,883.2,955.2,1040.7,1122.9,1230.1,1335.6,1477.3,1612.4
p49,0,0,0,0,0.1,0.3,1.1,2.9,6.9,14,25.1,33.7,40.2,43.7,46.8,49.8,52.1,55.3,58.5,63.9,67.6
p5,5.7,41.9,53.1,88.7,126.8,141.6,181.7,244,335.6,470.6,674.2,919,1105.3,1182.9,1266.2,1354.3,1442.2,1534.1,1633.4,1747,1885.6
p50,0,0,0.4,1,4.4,11.2,32.8,86.4,196,393.2,737.9,1166.8,1642.4,2004.8,2333.1,2627.3,2823.2,3122.3,3342.4,3711.5,3987.5
p51,0,0,0.1,0.3,1,3.6,13.4,36,79.6,158.2,297.5,457.3,633.5,764.5,884.1,992.3,1069.3,1179,1269.5,1410.6,1522.3
p52,0,0,3.7,5.4,6.8,7.1,7.7,9.1,12.3,18.3,28.6,37.2,44.5,50.9,57.3,64.4,71.8,79.2,86.9,97.7,107.3
p53,0,0,21.5,35.3,49,56,68.4,92.2,139.2,231.5,405.1,580.9,749.6,903.5,1062.9,1239.2,1434.2,1638.5,1838.7,2111.6,2343.7
p54,0.1,2.8,27.8,38.4,50.9,55.5,62.7,74,96.3,143.6,239.2,340.1,439.5,536,636.6,743.1,856.6,981.5,1079.2,1224.5,1353.3
p55,0,1.7,13.1,17.9,23.6,25.6,30.8,38.8,52.7,77.7,136,198,259.9,318.3,376.7,439.8,506.2,583,648,737.3,818.4
p56,0,0,0.4,0.9,3.5,8.1,24.5,79.1,168.3,334.2,598.9,773.9,848.6,874,894.9,914.8,925.8,952.4,971.3,1038.6,1090.9
p57,0.7,1.2,2.3,5.4,9.2,11.3,16.2,28.2,53.4,101.6,182.5,277.7,364,380.9,402.3,431.8,467.1,514.5,564.8,628,698.9
p58,3,3.3,29.4,72.9,92.2,164.7,533.1,915.4,1342,1958.6,3149.9,3805.6,4096,4279.3,4425.5,4555.2,4663.5,4778.1,4893.2,5087.1,5440.8
p59,0.2,1.2,2.2,9.2,16,22.1,36.4,69.4,129.6,221.9,343.2,453.6,545.9,585.8,623.8,662.4,699.6,741.9,787,839,894.4
p6,0.2,9.8,11.9,19.5,27.7,31.3,38.9,50.3,68.2,94.7,134,182.5,227.7,254.4,282.4,311,338.4,365.9,393.4,424,457.8
p60,0,0.4,1.6,3.9,7.4,9.7,15,24.9,41.5,66.8,103,135.6,161.2,170.5,181.1,195.2,211.3,229.8,247.4,266.6,289.6
p61,0,0.7,1.6,4.4,9,13.3,22,37.6,64.1,104.7,164.8,221.2,263.5,273.8,286.1,305.2,327,351.7,375.6,401.2,433.5
p62,0.1,0.4,1.2,3.5,7.6,11.6,20.9,36.7,63.3,102.9,159,205.8,239.9,247.1,255.6,269.6,285.7,304.3,322.4,341.7,365.8
p63,0.2,12.2,28.5,83.6,169.2,250,469.3,875.9,1577.6,2696.6,4313.9,5636.2,6601.1,6795.6,7011.6,7303.2,7700.6,8237.5,8727.2,9290.8,10037
p64,0,5.9,9.5,26.2,49.6,71.3,134.9,258.3,473.9,824.5,1341,1776.4,2122.1,2184.2,2264.9,2388.9,2529,2708.6,2889.9,3086.2,3361.6
p65,0.1,6.3,9.9,27.8,53.8,71.9,123.5,230.1,438,828.3,1445.6,2054.2,2544,2627.5,2726.5,2886.5,3084.6,3352.8,3623.6,3908.8,4311.9
p66,0,2.9,5.6,14.7,25.9,33.6,53.4,97.6,183.1,333.2,582.3,862,1113.4,1159.3,1221,1301.3,1397.7,1520.6,1654.1,1815.9,1990.5
p67,0,5.4,12.9,40.6,87.8,143.6,253,441.3,762.5,1291.6,2141.7,2944.2,3511.6,3560.9,3625.9,3732.7,3882.1,4132.7,4374.4,4621.3,4991.4
p68,0,0,1.1,6,42.6,46.1,52.4,63,80.4,110.3,159.3,216.7,245,254.1,261.4,268.4,277.2,286.9,292.8,308.5,317.9
p69,0,0,2,3.9,7.8,8.3,9.2,11,14.6,22.4,37,54.3,73.3,92.3,112.3,134.5,154.4,175,193,217.2,239.7
p7,0,1.6,3.6,5.9,7.7,8.1,8.8,9.8,11.5,14.1,18.5,23.8,29.9,33.7,37.6,41.4,45.1,48.8,52.5,56.6,61.3
p70,0,0,14.3,28,56.2,60.2,68.2,81.3,106.8,156.9,250,360,479.8,595.7,716,844.9,949.7,1059.8,1153.5,1281.2,1403.2
p71,0,0.3,2.1,2.9,3.8,4,4.5,5.3,6.8,10.1,17.1,25.3,33.6,41.1,48.2,55.9,64.6,74.9,85.1,97.6,109.5
p72,0.1,4.4,40.6,54.4,70.5,74.2,80.7,90.8,116.9,180.9,320.2,473.2,633.4,796.8,958.5,1137.3,1326.5,1544.7,1766.7,2033.1,2301
p73,0,0.2,2.1,2.8,3.6,3.9,4.3,4.9,6.3,9.3,15.4,22.7,30.6,38.4,46.5,55.5,65.5,77,88.5,101.2,114.7
p74,0,0,0.1,0.2,0.4,0.6,1.3,2.8,6,12.5,24.1,38.7,55.6,65.9,75.3,82.4,91.8,102.8,110.7,123.4,135.4
p75,0,1.1,2.4,3.6,6.7,7.8,9.9,14.2,22.6,42.7,84.1,142.9,211.1,240.3,263.8,282.6,303.8,330.8,350.1,382.1,415.6
p76,0,2.4,4.4,6.6,13.5,15.3,20.3,30.6,50.4,89.8,159.8,256,372.3,398.9,421.5,440.6,463.5,494.3,516.3,557,599.3
p77,0,0.8,1.3,2,4.2,5.5,8.2,13.4,22.6,38.8,66.2,103.5,146.5,152,157,161.6,166.8,173.7,178.8,188.7,198
p78,0,1.7,2.2,3.3,6.6,7.8,10.4,15.4,25.3,46.6,84.3,139.8,206.5,226.2,241.4,253.4,266.4,284.8,298.3,323,347.7
p79,0.1,2.4,5.3,8.1,15.5,19,26.6,41.9,74,146.2,274.9,460.7,680.8,780.2,857.6,911.3,964.3,1038.3,1094.3,1166.5,1237.7
p8,0.8,8.8,36.5,63.1,93,94.6,96.6,99.6,104.8,113.3,124.1,134.1,142.5,146.7,150.7,154.8,159,162.9,166.6,169.3,171
p80,0.4,8.4,12.5,23,53,77.9,162.5,393.2,874.1,1622.7,2871.2,3538.7,3731.1,3775.8,3815.1,3856.4,3901.7,3969.9,4033.1,4138,4306.1
p81,0.1,1,2.9,5.1,10.8,13,20.9,42.6,94.7,223.5,445.1,584.2,636.3,638.1,639.8,641.8,646,651.9,657.8,695,745.5
p82,0,0.3,0.6,1.1,2.3,2.8,4.2,7.8,16,39.9,89.1,129.2,149.4,150,150.5,151,151.7,154.6,157.5,169.1,182.2
p83,0,0.4,1.3,2.2,4.6,5.3,8.2,16.5,37.6,93.8,184.2,240.6,263.1,264.6,266,267.5,269.4,272.8,275.9,297.7,320.4
p84,0,0.9,6.1,8.4,11,11.7,13.5,16.3,22.3,34.7,59.8,87.2,113.3,138.3,163.6,191.7,221.8,256.8,288.8,328.8,369.1
p85,0,0,1.4,2.5,8.3,24.9,75.1,236.7,518.8,982.7,1616.7,1995.7,2151,2209.8,2259.3,2311.9,2355.9,2420.2,2482.3,2597.8,2760.7
p86,0,0,1.2,2.8,4.6,11.3,89.9,189.8,266,340,442.4,511.7,556.3,589.1,615.1,638,657,676.4,694.5,721.8,755.7
p87,0,0,0.4,0.8,2.6,4.2,7.6,15.7,37.9,96.6,224.6,460.4,804.5,1042.4,1240.1,1399.8,1516.8,1636.3,1750.3,1889,2039.9
p88,0,0,0.1,0.3,1,1.7,3.7,8.8,22.8,55.4,122.6,229.2,359,414.7,457.8,494.7,525.1,560.5,595.5,639.5,685.3
p89,0,0,0.8,1.4,7.7,9.4,14.4,30.6,81.2,202.8,447.8,723.1,938.9,1017.8,1105.4,1209,1318.1,1421.9,1522,1644.3,1787.6
p9,430.9,716.8,1386.5,2755.7,4140.3,4814.1,5225.9,5925.6,6965.8,8261.7,9767.7,11091.3,12169.6,12823.7,13435.7,13989.5,14502.5,14956.9,15362.5,15686,15946.2
p90,0,0,1.1,2.3,12.5,14.4,20.3,38.7,95.2,224.9,470.1,717.2,890.8,962.1,1064.4,1210.2,1371,1517.2,1644,1777.2,1917.9
p91,0.4,2.6,5.2,10.8,29.2,53.2,115.5,206.1,332.6,515.3,748.5,889.1,993.4,1027.1,1062.2,1101.2,1144.7,1194.5,1248.3,1314.3,1388.7
p92,0.1,35.8,56.5,74.3,83.6,94.8,118.8,171.8,268.1,449.6,761.5,1071.9,1376.9,1675.5,1975.8,2291.6,2635.5,3023,3464.3,3973.3,4559.7
p93,0,0,0.2,0.7,4.5,5.7,8.1,12.1,19.8,32.8,53.8,82.8,121.8,167.3,221.2,282.7,349.8,421.3,493.7,567.9,642.3
p94,0.9,21.5,29.6,36.6,46.9,54.6,68.8,91.3,126.1,181.8,270.5,379.6,514,676.8,873.9,1111.6,1397,1741.3,2150.6,2639.3,3221.3
p95,0,0,0.5,19,77.6,129.1,219.4,355.9,461.3,661.1,1000.1,1278.9,1459.6,1493.6,1530.3,1570.2,1610.5,1656.6,1700.9,1789.6,1897.6
p96,0,0,1,31.1,134.3,218,363.1,581.1,764.4,1109,1691.1,2203.3,2566.7,2670.7,2774.5,2877.1,2972.9,3080.2,3213.3,3363.7,3533.9
p97,1.6,22.7,59.3,74,94.5,201.9,334.4,487.5,676.3,949.6,1316.8,1752,2267,2650.5,3070,3516.6,3959.2,4406.3,4805.9,5177.2,5567
p98,1.3,24.5,54.2,75,94.9,196.5,315.2,449.6,615.6,887.6,1225.6,1618.5,2073.4,2404,2774.1,3176.3,3605.5,4043.2,4438.3,4785.3,5147.1
p99,0,0,7.8,24.8,61.4,101.2,212.3,475.7,983.5,1819.2,3120.3,4262.5,5121.7,5317,5498.9,5712.6,5991.3,6341.3,6663.1,6896.4,7291.3
