"i","r","timeslice","value"
"dr1_1","p10","h9",0.0526746222952276
"dr1_1","p11","h9",0.0526746222952276
"dr1_1","p9","h9",0.0526746222952276
"dr1_2","p10","h9",0.132812174777489
"dr1_2","p11","h9",0.132812174777489
"dr1_2","p9","h9",0.132812174777489
"dr1_3","p10","h9",0.990132026447242
"dr1_3","p11","h9",0.990132026447242
"dr1_3","p9","h9",0.990132026447242
"dr1_4","p10","h9",0.273852036844576
"dr1_4","p11","h9",0.273852036844576
"dr1_4","p9","h9",0.273852036844576
"dr1_5","p10","h9",0.0286951912833119
"dr1_5","p11","h9",0.0286951912833119
"dr1_5","p9","h9",0.0286951912833119
"dr1_6","p10","h9",1.00121074485895
"dr1_6","p11","h9",1.00121074485895
"dr1_6","p9","h9",1.00121074485895
"dr1_7","p10","h9",0.101730079816549
"dr1_7","p11","h9",0.101730079816549
"dr1_7","p9","h9",0.101730079816549
"dr1_8","p10","h9",0.25859378705626
"dr1_8","p11","h9",0.25859378705626
"dr1_8","p9","h9",0.25859378705626
"dr2_1","p10","h9",0.0311877864249053
"dr2_1","p11","h9",0.0311877864249053
"dr2_1","p9","h9",0.0311877864249053
"dr2_2","p10","h9",1.00974294850307
"dr2_2","p11","h9",1.00974294850307
"dr2_2","p9","h9",1.00974294850307
"dr2_3","p10","h9",0.790489484222881
"dr2_3","p11","h9",0.790489484222881
"dr2_3","p9","h9",0.790489484222881
"dr2_5","p10","h9",0.742508802772413
"dr2_5","p11","h9",0.742508802772413
"dr2_5","p9","h9",0.742508802772413
"dr2_6","p10","h9",0.456962263761942
"dr2_6","p11","h9",0.456962263761942
"dr2_6","p9","h9",0.456962263761942
"dr2_7","p10","h9",0.0146264706141443
"dr2_7","p11","h9",0.0146264706141443
"dr2_7","p9","h9",0.0146264706141443
"dr2_8","p10","h9",0.499562408252499
"dr2_8","p11","h9",0.499562408252499
"dr2_8","p9","h9",0.499562408252499
"dr2_4","p10","h9",0.516910183367498
"dr2_4","p11","h9",0.516910183367498
"dr2_4","p9","h9",0.516910183367498
"dr1_1","p60","h9",0.0200533486457249
"dr1_1","p61","h9",0.0200533486457249
"dr1_1","p62","h9",0.0200533486457249
"dr1_1","p63","h9",0.0200533486457249
"dr1_1","p64","h9",0.0200533486457249
"dr1_1","p65","h9",0.0200533486457249
"dr1_1","p67","h9",0.0200533486457249
"dr1_2","p60","h9",0.174676773057358
"dr1_2","p61","h9",0.174676773057358
"dr1_2","p62","h9",0.174676773057358
"dr1_2","p63","h9",0.174676773057358
"dr1_2","p64","h9",0.174676773057358
"dr1_2","p65","h9",0.174676773057358
"dr1_2","p67","h9",0.174676773057358
"dr1_3","p60","h9",0.49330310171835
"dr1_3","p61","h9",0.49330310171835
"dr1_3","p62","h9",0.49330310171835
"dr1_3","p63","h9",0.49330310171835
"dr1_3","p64","h9",0.49330310171835
"dr1_3","p65","h9",0.49330310171835
"dr1_3","p67","h9",0.49330310171835
"dr1_4","p60","h9",0.24936394047486
"dr1_4","p61","h9",0.24936394047486
"dr1_4","p62","h9",0.24936394047486
"dr1_4","p63","h9",0.24936394047486
"dr1_4","p64","h9",0.24936394047486
"dr1_4","p65","h9",0.24936394047486
"dr1_4","p67","h9",0.24936394047486
"dr1_9","p60","h9",0.177292366468022
"dr1_9","p61","h9",0.177292366468022
"dr1_9","p62","h9",0.177292366468022
"dr1_9","p63","h9",0.177292366468022
"dr1_9","p64","h9",0.177292366468022
"dr1_9","p65","h9",0.177292366468022
"dr1_9","p67","h9",0.177292366468022
"dr1_5","p60","h9",0.0242195694175669
"dr1_5","p61","h9",0.0242195694175669
"dr1_5","p62","h9",0.0242195694175669
"dr1_5","p63","h9",0.0242195694175669
"dr1_5","p64","h9",0.0242195694175669
"dr1_5","p65","h9",0.0242195694175669
"dr1_5","p67","h9",0.0242195694175669
"dr1_10","p60","h9",0.0398654386515269
"dr1_10","p61","h9",0.0398654386515269
"dr1_10","p62","h9",0.0398654386515269
"dr1_10","p63","h9",0.0398654386515269
"dr1_10","p64","h9",0.0398654386515269
"dr1_10","p65","h9",0.0398654386515269
"dr1_10","p67","h9",0.0398654386515269
"dr1_6","p60","h9",1.67448516922507
"dr1_6","p61","h9",1.67448516922507
"dr1_6","p62","h9",1.67448516922507
"dr1_6","p63","h9",1.67448516922507
"dr1_6","p64","h9",1.67448516922507
"dr1_6","p65","h9",1.67448516922507
"dr1_6","p67","h9",1.67448516922507
"dr1_7","p60","h9",0.0690029547790412
"dr1_7","p61","h9",0.0690029547790412
"dr1_7","p62","h9",0.0690029547790412
"dr1_7","p63","h9",0.0690029547790412
"dr1_7","p64","h9",0.0690029547790412
"dr1_7","p65","h9",0.0690029547790412
"dr1_7","p67","h9",0.0690029547790412
"dr1_8","p60","h9",0.343229471237299
"dr1_8","p61","h9",0.343229471237299
"dr1_8","p62","h9",0.343229471237299
"dr1_8","p63","h9",0.343229471237299
"dr1_8","p64","h9",0.343229471237299
"dr1_8","p65","h9",0.343229471237299
"dr1_8","p67","h9",0.343229471237299
"dr2_1","p60","h9",0.0201926509879778
"dr2_1","p61","h9",0.0201926509879778
"dr2_1","p62","h9",0.0201926509879778
"dr2_1","p63","h9",0.0201926509879778
"dr2_1","p64","h9",0.0201926509879778
"dr2_1","p65","h9",0.0201926509879778
"dr2_1","p67","h9",0.0201926509879778
"dr2_2","p60","h9",0.706638853092905
"dr2_2","p61","h9",0.706638853092905
"dr2_2","p62","h9",0.706638853092905
"dr2_2","p63","h9",0.706638853092905
"dr2_2","p64","h9",0.706638853092905
"dr2_2","p65","h9",0.706638853092905
"dr2_2","p67","h9",0.706638853092905
"dr2_3","p60","h9",0.521817531035031
"dr2_3","p61","h9",0.521817531035031
"dr2_3","p62","h9",0.521817531035031
"dr2_3","p63","h9",0.521817531035031
"dr2_3","p64","h9",0.521817531035031
"dr2_3","p65","h9",0.521817531035031
"dr2_3","p67","h9",0.521817531035031
"dr2_5","p60","h9",0.545940768510224
"dr2_5","p61","h9",0.545940768510224
"dr2_5","p62","h9",0.545940768510224
"dr2_5","p63","h9",0.545940768510224
"dr2_5","p64","h9",0.545940768510224
"dr2_5","p65","h9",0.545940768510224
"dr2_5","p67","h9",0.545940768510224
"dr2_6","p60","h9",0.482677166457368
"dr2_6","p61","h9",0.482677166457368
"dr2_6","p62","h9",0.482677166457368
"dr2_6","p63","h9",0.482677166457368
"dr2_6","p64","h9",0.482677166457368
"dr2_6","p65","h9",0.482677166457368
"dr2_6","p67","h9",0.482677166457368
"dr2_11","p60","h9",0.31286777074012
"dr2_11","p61","h9",0.31286777074012
"dr2_11","p62","h9",0.31286777074012
"dr2_11","p63","h9",0.31286777074012
"dr2_11","p64","h9",0.31286777074012
"dr2_11","p65","h9",0.31286777074012
"dr2_11","p67","h9",0.31286777074012
"dr2_7","p60","h9",0.012449394012936
"dr2_7","p61","h9",0.012449394012936
"dr2_7","p62","h9",0.012449394012936
"dr2_7","p63","h9",0.012449394012936
"dr2_7","p64","h9",0.012449394012936
"dr2_7","p65","h9",0.012449394012936
"dr2_7","p67","h9",0.012449394012936
"dr2_8","p60","h9",0.311951339287315
"dr2_8","p61","h9",0.311951339287315
"dr2_8","p62","h9",0.311951339287315
"dr2_8","p63","h9",0.311951339287315
"dr2_8","p64","h9",0.311951339287315
"dr2_8","p65","h9",0.311951339287315
"dr2_8","p67","h9",0.311951339287315
"dr2_9","p60","h9",1.10636746522132
"dr2_9","p61","h9",1.10636746522132
"dr2_9","p62","h9",1.10636746522132
"dr2_9","p63","h9",1.10636746522132
"dr2_9","p64","h9",1.10636746522132
"dr2_9","p65","h9",1.10636746522132
"dr2_9","p67","h9",1.10636746522132
"dr2_4","p60","h9",0.333910365811664
"dr2_4","p61","h9",0.333910365811664
"dr2_4","p62","h9",0.333910365811664
"dr2_4","p63","h9",0.333910365811664
"dr2_4","p64","h9",0.333910365811664
"dr2_4","p65","h9",0.333910365811664
"dr2_4","p67","h9",0.333910365811664
"dr1_1","p129","h9",0.02681868374154
"dr1_1","p130","h9",0.02681868374154
"dr1_1","p131","h9",0.02681868374154
"dr1_1","p132","h9",0.02681868374154
"dr1_1","p133","h9",0.02681868374154
"dr1_1","p134","h9",0.02681868374154
"dr1_2","p129","h9",0.145614144894399
"dr1_2","p130","h9",0.145614144894399
"dr1_2","p131","h9",0.145614144894399
"dr1_2","p132","h9",0.145614144894399
"dr1_2","p133","h9",0.145614144894399
"dr1_2","p134","h9",0.145614144894399
"dr1_3","p129","h9",0.526469910125347
"dr1_3","p130","h9",0.526469910125347
"dr1_3","p131","h9",0.526469910125347
"dr1_3","p132","h9",0.526469910125347
"dr1_3","p133","h9",0.526469910125347
"dr1_3","p134","h9",0.526469910125347
"dr1_4","p129","h9",0.24265538267636
"dr1_4","p130","h9",0.24265538267636
"dr1_4","p131","h9",0.24265538267636
"dr1_4","p132","h9",0.24265538267636
"dr1_4","p133","h9",0.24265538267636
"dr1_4","p134","h9",0.24265538267636
"dr1_6","p129","h9",1.10636928174142
"dr1_6","p130","h9",1.10636928174142
"dr1_6","p131","h9",1.10636928174142
"dr1_6","p132","h9",1.10636928174142
"dr1_6","p133","h9",1.10636928174142
"dr1_6","p134","h9",1.10636928174142
"dr1_8","p129","h9",0.260369300987391
"dr1_8","p130","h9",0.260369300987391
"dr1_8","p131","h9",0.260369300987391
"dr1_8","p132","h9",0.260369300987391
"dr1_8","p133","h9",0.260369300987391
"dr1_8","p134","h9",0.260369300987391
"dr2_1","p129","h9",0.00239568056672571
"dr2_1","p130","h9",0.00239568056672571
"dr2_1","p131","h9",0.00239568056672571
"dr2_1","p132","h9",0.00239568056672571
"dr2_1","p133","h9",0.00239568056672571
"dr2_1","p134","h9",0.00239568056672571
"dr2_2","p129","h9",3.76553226100807
"dr2_2","p130","h9",3.76553226100807
"dr2_2","p131","h9",3.76553226100807
"dr2_2","p132","h9",3.76553226100807
"dr2_2","p133","h9",3.76553226100807
"dr2_2","p134","h9",3.76553226100807
"dr2_3","p129","h9",0.552339036700334
"dr2_3","p130","h9",0.552339036700334
"dr2_3","p131","h9",0.552339036700334
"dr2_3","p132","h9",0.552339036700334
"dr2_3","p133","h9",0.552339036700334
"dr2_3","p134","h9",0.552339036700334
"dr2_5","p129","h9",0.648490470065527
"dr2_5","p130","h9",0.648490470065527
"dr2_5","p131","h9",0.648490470065527
"dr2_5","p132","h9",0.648490470065527
"dr2_5","p133","h9",0.648490470065527
"dr2_5","p134","h9",0.648490470065527
"dr2_6","p129","h9",0.530973358467912
"dr2_6","p130","h9",0.530973358467912
"dr2_6","p131","h9",0.530973358467912
"dr2_6","p132","h9",0.530973358467912
"dr2_6","p133","h9",0.530973358467912
"dr2_6","p134","h9",0.530973358467912
"dr2_7","p129","h9",0.00548010620156439
"dr2_7","p130","h9",0.00548010620156439
"dr2_7","p131","h9",0.00548010620156439
"dr2_7","p132","h9",0.00548010620156439
"dr2_7","p133","h9",0.00548010620156439
"dr2_7","p134","h9",0.00548010620156439
"dr1_5","p129","h9",0.0215127233649642
"dr1_5","p130","h9",0.0215127233649642
"dr1_5","p131","h9",0.0215127233649642
"dr1_5","p132","h9",0.0215127233649642
"dr1_5","p133","h9",0.0215127233649642
"dr1_5","p134","h9",0.0215127233649642
"dr2_4","p129","h9",0.299475867248601
"dr2_4","p130","h9",0.299475867248601
"dr2_4","p131","h9",0.299475867248601
"dr2_4","p132","h9",0.299475867248601
"dr2_4","p133","h9",0.299475867248601
"dr2_4","p134","h9",0.299475867248601
"dr1_1","p10","h10",0.290184462953339
"dr1_1","p11","h10",0.290184462953339
"dr1_1","p9","h10",0.290184462953339
"dr1_2","p10","h10",0.770050356934851
"dr1_2","p11","h10",0.770050356934851
"dr1_2","p9","h10",0.770050356934851
"dr1_3","p10","h10",1.24504230182314
"dr1_3","p11","h10",1.24504230182314
"dr1_3","p9","h10",1.24504230182314
"dr1_4","p10","h10",0.87912734128124
"dr1_4","p11","h10",0.87912734128124
"dr1_4","p9","h10",0.87912734128124
"dr1_5","p10","h10",0.0694201224099485
"dr1_5","p11","h10",0.0694201224099485
"dr1_5","p9","h10",0.0694201224099485
"dr1_6","p10","h10",1.02837556655754
"dr1_6","p11","h10",1.02837556655754
"dr1_6","p9","h10",1.02837556655754
"dr1_7","p10","h10",0.0773636882266094
"dr1_7","p11","h10",0.0773636882266094
"dr1_7","p9","h10",0.0773636882266094
"dr1_8","p10","h10",0.686599120786288
"dr1_8","p11","h10",0.686599120786288
"dr1_8","p9","h10",0.686599120786288
"dr2_1","p10","h10",0.203585132761461
"dr2_1","p11","h10",0.203585132761461
"dr2_1","p9","h10",0.203585132761461
"dr2_2","p10","h10",6.56664554921351
"dr2_2","p11","h10",6.56664554921351
"dr2_2","p9","h10",6.56664554921351
"dr2_3","p10","h10",1.22456144864151
"dr2_3","p11","h10",1.22456144864151
"dr2_3","p9","h10",1.22456144864151
"dr2_5","p10","h10",0.853091547616942
"dr2_5","p11","h10",0.853091547616942
"dr2_5","p9","h10",0.853091547616942
"dr2_6","p10","h10",1.30395452123543
"dr2_6","p11","h10",1.30395452123543
"dr2_6","p9","h10",1.30395452123543
"dr2_7","p10","h10",0.0338318949114608
"dr2_7","p11","h10",0.0338318949114608
"dr2_7","p9","h10",0.0338318949114608
"dr2_8","p10","h10",0.375617193807034
"dr2_8","p11","h10",0.375617193807034
"dr2_8","p9","h10",0.375617193807034
"dr2_4","p10","h10",0.516169009378903
"dr2_4","p11","h10",0.516169009378903
"dr2_4","p9","h10",0.516169009378903
"dr1_1","p60","h10",0.0945774648194753
"dr1_1","p61","h10",0.0945774648194753
"dr1_1","p62","h10",0.0945774648194753
"dr1_1","p63","h10",0.0945774648194753
"dr1_1","p64","h10",0.0945774648194753
"dr1_1","p65","h10",0.0945774648194753
"dr1_1","p67","h10",0.0945774648194753
"dr1_2","p60","h10",0.914686151668059
"dr1_2","p61","h10",0.914686151668059
"dr1_2","p62","h10",0.914686151668059
"dr1_2","p63","h10",0.914686151668059
"dr1_2","p64","h10",0.914686151668059
"dr1_2","p65","h10",0.914686151668059
"dr1_2","p67","h10",0.914686151668059
"dr1_3","p60","h10",0.790545536124013
"dr1_3","p61","h10",0.790545536124013
"dr1_3","p62","h10",0.790545536124013
"dr1_3","p63","h10",0.790545536124013
"dr1_3","p64","h10",0.790545536124013
"dr1_3","p65","h10",0.790545536124013
"dr1_3","p67","h10",0.790545536124013
"dr1_4","p60","h10",0.801035745420251
"dr1_4","p61","h10",0.801035745420251
"dr1_4","p62","h10",0.801035745420251
"dr1_4","p63","h10",0.801035745420251
"dr1_4","p64","h10",0.801035745420251
"dr1_4","p65","h10",0.801035745420251
"dr1_4","p67","h10",0.801035745420251
"dr1_9","p60","h10",0.582145162664223
"dr1_9","p61","h10",0.582145162664223
"dr1_9","p62","h10",0.582145162664223
"dr1_9","p63","h10",0.582145162664223
"dr1_9","p64","h10",0.582145162664223
"dr1_9","p65","h10",0.582145162664223
"dr1_9","p67","h10",0.582145162664223
"dr1_5","p60","h10",0.0363428332463672
"dr1_5","p61","h10",0.0363428332463672
"dr1_5","p62","h10",0.0363428332463672
"dr1_5","p63","h10",0.0363428332463672
"dr1_5","p64","h10",0.0363428332463672
"dr1_5","p65","h10",0.0363428332463672
"dr1_5","p67","h10",0.0363428332463672
"dr1_10","p60","h10",0.131613524543836
"dr1_10","p61","h10",0.131613524543836
"dr1_10","p62","h10",0.131613524543836
"dr1_10","p63","h10",0.131613524543836
"dr1_10","p64","h10",0.131613524543836
"dr1_10","p65","h10",0.131613524543836
"dr1_10","p67","h10",0.131613524543836
"dr1_6","p60","h10",1.74152825358183
"dr1_6","p61","h10",1.74152825358183
"dr1_6","p62","h10",1.74152825358183
"dr1_6","p63","h10",1.74152825358183
"dr1_6","p64","h10",1.74152825358183
"dr1_6","p65","h10",1.74152825358183
"dr1_6","p67","h10",1.74152825358183
"dr1_7","p60","h10",0.128712165011525
"dr1_7","p61","h10",0.128712165011525
"dr1_7","p62","h10",0.128712165011525
"dr1_7","p63","h10",0.128712165011525
"dr1_7","p64","h10",0.128712165011525
"dr1_7","p65","h10",0.128712165011525
"dr1_7","p67","h10",0.128712165011525
"dr1_8","p60","h10",0.876549848973309
"dr1_8","p61","h10",0.876549848973309
"dr1_8","p62","h10",0.876549848973309
"dr1_8","p63","h10",0.876549848973309
"dr1_8","p64","h10",0.876549848973309
"dr1_8","p65","h10",0.876549848973309
"dr1_8","p67","h10",0.876549848973309
"dr2_1","p60","h10",0.0976016431845729
"dr2_1","p61","h10",0.0976016431845729
"dr2_1","p62","h10",0.0976016431845729
"dr2_1","p63","h10",0.0976016431845729
"dr2_1","p64","h10",0.0976016431845729
"dr2_1","p65","h10",0.0976016431845729
"dr2_1","p67","h10",0.0976016431845729
"dr2_2","p60","h10",3.07376796418759
"dr2_2","p61","h10",3.07376796418759
"dr2_2","p62","h10",3.07376796418759
"dr2_2","p63","h10",3.07376796418759
"dr2_2","p64","h10",3.07376796418759
"dr2_2","p65","h10",3.07376796418759
"dr2_2","p67","h10",3.07376796418759
"dr2_3","p60","h10",0.779438323765187
"dr2_3","p61","h10",0.779438323765187
"dr2_3","p62","h10",0.779438323765187
"dr2_3","p63","h10",0.779438323765187
"dr2_3","p64","h10",0.779438323765187
"dr2_3","p65","h10",0.779438323765187
"dr2_3","p67","h10",0.779438323765187
"dr2_5","p60","h10",0.690904912540295
"dr2_5","p61","h10",0.690904912540295
"dr2_5","p62","h10",0.690904912540295
"dr2_5","p63","h10",0.690904912540295
"dr2_5","p64","h10",0.690904912540295
"dr2_5","p65","h10",0.690904912540295
"dr2_5","p67","h10",0.690904912540295
"dr2_6","p60","h10",1.30981990065581
"dr2_6","p61","h10",1.30981990065581
"dr2_6","p62","h10",1.30981990065581
"dr2_6","p63","h10",1.30981990065581
"dr2_6","p64","h10",1.30981990065581
"dr2_6","p65","h10",1.30981990065581
"dr2_6","p67","h10",1.30981990065581
"dr2_11","p60","h10",1.02940648749868
"dr2_11","p61","h10",1.02940648749868
"dr2_11","p62","h10",1.02940648749868
"dr2_11","p63","h10",1.02940648749868
"dr2_11","p64","h10",1.02940648749868
"dr2_11","p65","h10",1.02940648749868
"dr2_11","p67","h10",1.02940648749868
"dr2_7","p60","h10",0.018344257180237
"dr2_7","p61","h10",0.018344257180237
"dr2_7","p62","h10",0.018344257180237
"dr2_7","p63","h10",0.018344257180237
"dr2_7","p64","h10",0.018344257180237
"dr2_7","p65","h10",0.018344257180237
"dr2_7","p67","h10",0.018344257180237
"dr2_8","p60","h10",0.588668155750046
"dr2_8","p61","h10",0.588668155750046
"dr2_8","p62","h10",0.588668155750046
"dr2_8","p63","h10",0.588668155750046
"dr2_8","p64","h10",0.588668155750046
"dr2_8","p65","h10",0.588668155750046
"dr2_8","p67","h10",0.588668155750046
"dr2_9","p60","h10",2.81064120855455
"dr2_9","p61","h10",2.81064120855455
"dr2_9","p62","h10",2.81064120855455
"dr2_9","p63","h10",2.81064120855455
"dr2_9","p64","h10",2.81064120855455
"dr2_9","p65","h10",2.81064120855455
"dr2_9","p67","h10",2.81064120855455
"dr2_4","p60","h10",0.693087077773428
"dr2_4","p61","h10",0.693087077773428
"dr2_4","p62","h10",0.693087077773428
"dr2_4","p63","h10",0.693087077773428
