r,tech,bin,year,var,value
p10,dr2_2,bin5,2010,Cap,0
p10,dr2_2,bin5,2020,Cap,0.266511826
p10,dr2_2,bin5,2025,Cap,0.29446505
p10,dr2_2,bin5,2030,Cap,0.344408589
p10,dr2_2,bin5,2035,Cap,0.371254548
p10,dr2_2,bin5,2040,Cap,0.163137447
p10,dr2_3,bin1,2010,Cost,0
p10,dr2_3,bin1,2020,Cost,50000
p10,dr2_3,bin1,2025,Cost,50000
p10,dr2_3,bin1,2030,Cost,50000
p10,dr2_3,bin1,2035,Cost,50000
p10,dr2_3,bin1,2040,Cost,50000
p10,dr2_3,bin2,2010,Cost,0
p10,dr2_3,bin2,2020,Cost,1.00E+05
p10,dr2_3,bin2,2025,Cost,1.00E+05
p10,dr2_3,bin2,2030,Cost,1.00E+05
p10,dr2_3,bin2,2035,Cost,1.00E+05
p10,dr2_3,bin2,2040,Cost,1.00E+05
p10,dr2_3,bin3,2010,Cost,0
p10,dr2_3,bin3,2020,Cost,150000
p10,dr2_3,bin3,2025,Cost,150000
p10,dr2_3,bin3,2030,Cost,150000
p10,dr2_3,bin3,2035,Cost,150000
p10,dr2_3,bin3,2040,Cost,150000
p10,dr2_3,bin4,2010,Cost,0
p10,dr2_3,bin4,2020,Cost,2.00E+05
p10,dr2_3,bin4,2025,Cost,2.00E+05
p10,dr2_3,bin4,2030,Cost,2.00E+05
p10,dr2_3,bin4,2035,Cost,2.00E+05
p10,dr2_3,bin4,2040,Cost,2.00E+05
p10,dr2_3,bin5,2010,Cost,0
p10,dr2_3,bin5,2020,Cost,3.00E+05
p10,dr2_3,bin5,2025,Cost,3.00E+05
p10,dr2_3,bin5,2030,Cost,3.00E+05
p10,dr2_3,bin5,2035,Cost,3.00E+05
p10,dr2_3,bin5,2040,Cost,3.00E+05
p10,dr2_3,bin1,2010,Cap,0
p10,dr2_3,bin1,2020,Cap,0
p10,dr2_3,bin1,2025,Cap,0
p10,dr2_3,bin1,2030,Cap,0
p10,dr2_3,bin1,2035,Cap,0
p10,dr2_3,bin1,2040,Cap,0
p10,dr2_3,bin2,2010,Cap,0
p10,dr2_3,bin2,2020,Cap,0.020609492
p10,dr2_3,bin2,2025,Cap,0.028252212
p10,dr2_3,bin2,2030,Cap,2.08146906
p10,dr2_3,bin2,2035,Cap,9.739474395
p10,dr2_3,bin2,2040,Cap,11.87367141
p10,dr2_3,bin3,2010,Cap,0
p10,dr2_3,bin3,2020,Cap,11.89355287
p10,dr2_3,bin3,2025,Cap,13.81575101
p10,dr2_3,bin3,2030,Cap,13.01988799
p10,dr2_3,bin3,2035,Cap,8.212397667
p10,dr2_3,bin3,2040,Cap,11.38743257
p10,dr2_3,bin4,2010,Cap,0
p10,dr2_3,bin4,2020,Cap,6.68541628
p10,dr2_3,bin4,2025,Cap,10.53640758
p10,dr2_3,bin4,2030,Cap,11.00411503
p10,dr2_3,bin4,2035,Cap,11.14799697
p10,dr2_3,bin4,2040,Cap,11.34633915
p10,dr2_3,bin5,2010,Cap,0
p10,dr2_3,bin5,2020,Cap,9.294289707
p10,dr2_3,bin5,2025,Cap,8.257634997
p10,dr2_3,bin5,2030,Cap,10.09434579
p10,dr2_3,bin5,2035,Cap,11.20746418
p10,dr2_3,bin5,2040,Cap,13.41271214
p10,dr2_4,bin1,2010,Cost,0
p10,dr2_4,bin1,2020,Cost,50000
p10,dr2_4,bin1,2025,Cost,50000
p10,dr2_4,bin1,2030,Cost,50000
p10,dr2_4,bin1,2035,Cost,50000
p10,dr2_4,bin1,2040,Cost,50000
p10,dr2_4,bin2,2010,Cost,0
p10,dr2_4,bin2,2020,Cost,1.00E+05
p10,dr2_4,bin2,2025,Cost,1.00E+05
p10,dr2_4,bin2,2030,Cost,1.00E+05
p10,dr2_4,bin2,2035,Cost,1.00E+05
p10,dr2_4,bin2,2040,Cost,1.00E+05
p10,dr2_4,bin3,2010,Cost,0
p10,dr2_4,bin3,2020,Cost,150000
p10,dr2_4,bin3,2025,Cost,150000
p10,dr2_4,bin3,2030,Cost,150000
p10,dr2_4,bin3,2035,Cost,150000
p10,dr2_4,bin3,2040,Cost,150000
p10,dr2_4,bin4,2010,Cost,0
p10,dr2_4,bin4,2020,Cost,2.00E+05
p10,dr2_4,bin4,2025,Cost,2.00E+05
p10,dr2_4,bin4,2030,Cost,2.00E+05
p10,dr2_4,bin4,2035,Cost,2.00E+05
p10,dr2_4,bin4,2040,Cost,2.00E+05
p10,dr2_4,bin5,2010,Cost,0
p10,dr2_4,bin5,2020,Cost,3.00E+05
p10,dr2_4,bin5,2025,Cost,3.00E+05
p10,dr2_4,bin5,2030,Cost,3.00E+05
p10,dr2_4,bin5,2035,Cost,3.00E+05
p10,dr2_4,bin5,2040,Cost,3.00E+05
p10,dr2_4,bin1,2010,Cap,0
p10,dr2_4,bin1,2020,Cap,0
p10,dr2_4,bin1,2025,Cap,0
p10,dr2_4,bin1,2030,Cap,0
p10,dr2_4,bin1,2035,Cap,0
p10,dr2_4,bin1,2040,Cap,0
p10,dr2_4,bin2,2010,Cap,0
p10,dr2_4,bin2,2020,Cap,0
p10,dr2_4,bin2,2025,Cap,0
p10,dr2_4,bin2,2030,Cap,0
p10,dr2_4,bin2,2035,Cap,0
p10,dr2_4,bin2,2040,Cap,0
p10,dr2_4,bin3,2010,Cap,0
p10,dr2_4,bin3,2020,Cap,0
p10,dr2_4,bin3,2025,Cap,0
p10,dr2_4,bin3,2030,Cap,0
p10,dr2_4,bin3,2035,Cap,0
p10,dr2_4,bin3,2040,Cap,0
p10,dr2_4,bin4,2010,Cap,0
p10,dr2_4,bin4,2020,Cap,0
p10,dr2_4,bin4,2025,Cap,0
p10,dr2_4,bin4,2030,Cap,0
p10,dr2_4,bin4,2035,Cap,0
p10,dr2_4,bin4,2040,Cap,0
p10,dr2_4,bin5,2010,Cap,0
p10,dr2_4,bin5,2020,Cap,0
p10,dr2_4,bin5,2025,Cap,3.431879754
p10,dr2_4,bin5,2030,Cap,46.14569173
p10,dr2_4,bin5,2035,Cap,53.16978686
p10,dr2_4,bin5,2040,Cap,59.28341637
p10,dr2_5,bin1,2010,Cost,0
p10,dr2_5,bin1,2020,Cost,50000
p10,dr2_5,bin1,2025,Cost,50000
p10,dr2_5,bin1,2030,Cost,50000
p10,dr2_5,bin1,2035,Cost,50000
p10,dr2_5,bin1,2040,Cost,50000
p10,dr2_5,bin2,2010,Cost,0
p10,dr2_5,bin2,2020,Cost,1.00E+05
p10,dr2_5,bin2,2025,Cost,1.00E+05
p10,dr2_5,bin2,2030,Cost,1.00E+05
p10,dr2_5,bin2,2035,Cost,1.00E+05
p10,dr2_5,bin2,2040,Cost,1.00E+05
p10,dr2_5,bin3,2010,Cost,0
p10,dr2_5,bin3,2020,Cost,150000
p10,dr2_5,bin3,2025,Cost,150000
p10,dr2_5,bin3,2030,Cost,150000
p10,dr2_5,bin3,2035,Cost,150000
p10,dr2_5,bin3,2040,Cost,150000
p10,dr2_5,bin4,2010,Cost,0
p10,dr2_5,bin4,2020,Cost,2.00E+05
p10,dr2_5,bin4,2025,Cost,2.00E+05
p10,dr2_5,bin4,2030,Cost,2.00E+05
p10,dr2_5,bin4,2035,Cost,2.00E+05
p10,dr2_5,bin4,2040,Cost,2.00E+05
p10,dr2_5,bin5,2010,Cost,0
p10,dr2_5,bin5,2020,Cost,3.00E+05
p10,dr2_5,bin5,2025,Cost,3.00E+05
p10,dr2_5,bin5,2030,Cost,3.00E+05
p10,dr2_5,bin5,2035,Cost,3.00E+05
p10,dr2_5,bin5,2040,Cost,3.00E+05
p10,dr2_5,bin1,2010,Cap,0
p10,dr2_5,bin1,2020,Cap,0
p10,dr2_5,bin1,2025,Cap,0
p10,dr2_5,bin1,2030,Cap,0
p10,dr2_5,bin1,2035,Cap,0
p10,dr2_5,bin1,2040,Cap,0
p10,dr2_5,bin2,2010,Cap,0
p10,dr2_5,bin2,2020,Cap,0
p10,dr2_5,bin2,2025,Cap,0
p10,dr2_5,bin2,2030,Cap,0.004887287
p10,dr2_5,bin2,2035,Cap,0.005828499
p10,dr2_5,bin2,2040,Cap,0.010111732
p10,dr2_5,bin3,2010,Cap,0
p10,dr2_5,bin3,2020,Cap,0.007267307
p10,dr2_5,bin3,2025,Cap,0.059039779
p10,dr2_5,bin3,2030,Cap,0.102540523
p10,dr2_5,bin3,2035,Cap,0.214725935
p10,dr2_5,bin3,2040,Cap,0.271639034
p10,dr2_5,bin4,2010,Cap,0
p10,dr2_5,bin4,2020,Cap,0.147408552
p10,dr2_5,bin4,2025,Cap,0.651864348
p10,dr2_5,bin4,2030,Cap,2.077224031
p10,dr2_5,bin4,2035,Cap,3.400683112
p10,dr2_5,bin4,2040,Cap,4.429839252
p10,dr2_5,bin5,2010,Cap,0
p10,dr2_5,bin5,2020,Cap,3.687658448
p10,dr2_5,bin5,2025,Cap,3.757500941
p10,dr2_5,bin5,2030,Cap,2.649148593
p10,dr2_5,bin5,2035,Cap,1.666181085
p10,dr2_5,bin5,2040,Cap,1.227557129
p10,dr2_6,bin1,2010,Cost,0
p10,dr2_6,bin1,2020,Cost,50000
p10,dr2_6,bin1,2025,Cost,50000
p10,dr2_6,bin1,2030,Cost,50000
p10,dr2_6,bin1,2035,Cost,50000
p10,dr2_6,bin1,2040,Cost,50000
p10,dr2_6,bin2,2010,Cost,0
p10,dr2_6,bin2,2020,Cost,1.00E+05
p10,dr2_6,bin2,2025,Cost,1.00E+05
p10,dr2_6,bin2,2030,Cost,1.00E+05
p10,dr2_6,bin2,2035,Cost,1.00E+05
p10,dr2_6,bin2,2040,Cost,1.00E+05
p10,dr2_6,bin3,2010,Cost,0
p10,dr2_6,bin3,2020,Cost,150000
p10,dr2_6,bin3,2025,Cost,150000
p10,dr2_6,bin3,2030,Cost,150000
p10,dr2_6,bin3,2035,Cost,150000
p10,dr2_6,bin3,2040,Cost,150000
p10,dr2_6,bin4,2010,Cost,0
p10,dr2_6,bin4,2020,Cost,2.00E+05
p10,dr2_6,bin4,2025,Cost,2.00E+05
p10,dr2_6,bin4,2030,Cost,2.00E+05
p10,dr2_6,bin4,2035,Cost,2.00E+05
p10,dr2_6,bin4,2040,Cost,2.00E+05
p10,dr2_6,bin5,2010,Cost,0
p10,dr2_6,bin5,2020,Cost,3.00E+05
p10,dr2_6,bin5,2025,Cost,3.00E+05
p10,dr2_6,bin5,2030,Cost,3.00E+05
p10,dr2_6,bin5,2035,Cost,3.00E+05
p10,dr2_6,bin5,2040,Cost,3.00E+05
p10,dr2_6,bin1,2010,Cap,0
p10,dr2_6,bin1,2020,Cap,0
p10,dr2_6,bin1,2025,Cap,0.219117455
p10,dr2_6,bin1,2030,Cap,0.275339215
p10,dr2_6,bin1,2035,Cap,0.590470042
p10,dr2_6,bin1,2040,Cap,0.741347031
p10,dr2_6,bin2,2010,Cap,0
p10,dr2_6,bin2,2020,Cap,2.188346061
p10,dr2_6,bin2,2025,Cap,2.30890965
p10,dr2_6,bin2,2030,Cap,2.699283223
p10,dr2_6,bin2,2035,Cap,2.95844161
p10,dr2_6,bin2,2040,Cap,4.499311324
p10,dr2_6,bin3,2010,Cap,0
p10,dr2_6,bin3,2020,Cap,2.662189727
p10,dr2_6,bin3,2025,Cap,2.877812338
p10,dr2_6,bin3,2030,Cap,2.735692656
p10,dr2_6,bin3,2035,Cap,2.64245344
p10,dr2_6,bin3,2040,Cap,1.745842744
p10,dr2_6,bin4,2010,Cap,0
p10,dr2_6,bin4,2020,Cap,1.085871923
p10,dr2_6,bin4,2025,Cap,1.132176608
p10,dr2_6,bin4,2030,Cap,1.104513575
p10,dr2_6,bin4,2035,Cap,1.22075348
p10,dr2_6,bin4,2040,Cap,1.36103293
p10,dr2_6,bin5,2010,Cap,0
p10,dr2_6,bin5,2020,Cap,2.204781462
p10,dr2_6,bin5,2025,Cap,2.560033572
p10,dr2_6,bin5,2030,Cap,3.022098002
p10,dr2_6,bin5,2035,Cap,3.155428991
p10,dr2_6,bin5,2040,Cap,3.355112644
p10,dr2_7,bin1,2010,Cost,0
p10,dr2_7,bin1,2020,Cost,50000
p10,dr2_7,bin1,2025,Cost,50000
p10,dr2_7,bin1,2030,Cost,50000
p10,dr2_7,bin1,2035,Cost,50000
p10,dr2_7,bin1,2040,Cost,50000
p10,dr2_7,bin2,2010,Cost,0
p10,dr2_7,bin2,2020,Cost,1.00E+05
p10,dr2_7,bin2,2025,Cost,1.00E+05
p10,dr2_7,bin2,2030,Cost,1.00E+05
p10,dr2_7,bin2,2035,Cost,1.00E+05
p10,dr2_7,bin2,2040,Cost,1.00E+05
p10,dr2_7,bin3,2010,Cost,0
p10,dr2_7,bin3,2020,Cost,150000
p10,dr2_7,bin3,2025,Cost,150000
p10,dr2_7,bin3,2030,Cost,150000
p10,dr2_7,bin3,2035,Cost,150000
p10,dr2_7,bin3,2040,Cost,150000
p10,dr2_7,bin4,2010,Cost,0
p10,dr2_7,bin4,2020,Cost,2.00E+05
p10,dr2_7,bin4,2025,Cost,2.00E+05
p10,dr2_7,bin4,2030,Cost,2.00E+05
p10,dr2_7,bin4,2035,Cost,2.00E+05
p10,dr2_7,bin4,2040,Cost,2.00E+05
p10,dr2_7,bin5,2010,Cost,0
p10,dr2_7,bin5,2020,Cost,3.00E+05
p10,dr2_7,bin5,2025,Cost,3.00E+05
p10,dr2_7,bin5,2030,Cost,3.00E+05
p10,dr2_7,bin5,2035,Cost,3.00E+05
p10,dr2_7,bin5,2040,Cost,3.00E+05
p10,dr2_7,bin1,2010,Cap,0
p10,dr2_7,bin1,2020,Cap,0
p10,dr2_7,bin1,2025,Cap,0
p10,dr2_7,bin1,2030,Cap,0
p10,dr2_7,bin1,2035,Cap,0
p10,dr2_7,bin1,2040,Cap,0
p10,dr2_7,bin2,2010,Cap,0
p10,dr2_7,bin2,2020,Cap,232.3308955
p10,dr2_7,bin2,2025,Cap,333.3544474
p10,dr2_7,bin2,2030,Cap,404.9370481
p10,dr2_7,bin2,2035,Cap,463.4554758
p10,dr2_7,bin2,2040,Cap,681.6896806
p10,dr2_7,bin3,2010,Cap,0
p10,dr2_7,bin3,2020,Cap,363.3098987
p10,dr2_7,bin3,2025,Cap,548.5445009
p10,dr2_7,bin3,2030,Cap,532.7976507
p10,dr2_7,bin3,2035,Cap,692.8273404
p10,dr2_7,bin3,2040,Cap,619.1143219
p10,dr2_7,bin4,2010,Cap,0
p10,dr2_7,bin4,2020,Cap,440.3183068
p10,dr2_7,bin4,2025,Cap,317.2947587
p10,dr2_7,bin4,2030,Cap,311.5467519
p10,dr2_7,bin4,2035,Cap,148.9238516
p10,dr2_7,bin4,2040,Cap,168.3372623
p10,dr2_7,bin5,2010,Cap,0
p10,dr2_7,bin5,2020,Cap,227.3417493
p10,dr2_7,bin5,2025,Cap,187.5451445
p10,dr2_7,bin5,2030,Cap,145.5029535
p10,dr2_7,bin5,2035,Cap,151.3123577
p10,dr2_7,bin5,2040,Cap,100.086892
p10,dr2_8,bin1,2010,Cost,0
p10,dr2_8,bin1,2020,Cost,50000
p10,dr2_8,bin1,2025,Cost,50000
p10,dr2_8,bin1,2030,Cost,50000
p10,dr2_8,bin1,2035,Cost,50000
p10,dr2_8,bin1,2040,Cost,50000
p10,dr2_8,bin2,2010,Cost,0
p10,dr2_8,bin2,2020,Cost,1.00E+05
p10,dr2_8,bin2,2025,Cost,1.00E+05
p10,dr2_8,bin2,2030,Cost,1.00E+05
p10,dr2_8,bin2,2035,Cost,1.00E+05
p10,dr2_8,bin2,2040,Cost,1.00E+05
p10,dr2_8,bin3,2010,Cost,0
p10,dr2_8,bin3,2020,Cost,150000
p10,dr2_8,bin3,2025,Cost,150000
p10,dr2_8,bin3,2030,Cost,150000
p10,dr2_8,bin3,2035,Cost,150000
p10,dr2_8,bin3,2040,Cost,150000
p10,dr2_8,bin4,2010,Cost,0
p10,dr2_8,bin4,2020,Cost,2.00E+05
p10,dr2_8,bin4,2025,Cost,2.00E+05
p10,dr2_8,bin4,2030,Cost,2.00E+05
p10,dr2_8,bin4,2035,Cost,2.00E+05
p10,dr2_8,bin4,2040,Cost,2.00E+05
p10,dr2_8,bin5,2010,Cost,0
p10,dr2_8,bin5,2020,Cost,3.00E+05
p10,dr2_8,bin5,2025,Cost,3.00E+05
p10,dr2_8,bin5,2030,Cost,3.00E+05
p10,dr2_8,bin5,2035,Cost,3.00E+05
p10,dr2_8,bin5,2040,Cost,3.00E+05
p10,dr2_8,bin1,2010,Cap,0
p10,dr2_8,bin1,2020,Cap,0
p10,dr2_8,bin1,2025,Cap,0
p10,dr2_8,bin1,2030,Cap,0
p10,dr2_8,bin1,2035,Cap,0
p10,dr2_8,bin1,2040,Cap,0
p10,dr2_8,bin2,2010,Cap,0
p10,dr2_8,bin2,2020,Cap,0.043613353
p10,dr2_8,bin2,2025,Cap,0.050559602
p10,dr2_8,bin2,2030,Cap,0.054658897
p10,dr2_8,bin2,2035,Cap,0.074654235
p10,dr2_8,bin2,2040,Cap,0.083180542
p10,dr2_8,bin3,2010,Cap,0
p10,dr2_8,bin3,2020,Cap,0.053801253
p10,dr2_8,bin3,2025,Cap,0.052111968
p10,dr2_8,bin3,2030,Cap,0.048030353
p10,dr2_8,bin3,2035,Cap,0.033324334
p10,dr2_8,bin3,2040,Cap,0.033272432
p10,dr2_8,bin4,2010,Cap,0
p10,dr2_8,bin4,2020,Cap,0.036309442
p10,dr2_8,bin4,2025,Cap,0.040284489
p10,dr2_8,bin4,2030,Cap,0.042078824
p10,dr2_8,bin4,2035,Cap,0.06643812
p10,dr2_8,bin4,2040,Cap,0.071649743
p10,dr2_8,bin5,2010,Cap,0
p10,dr2_8,bin5,2020,Cap,0.023656
p10,dr2_8,bin5,2025,Cap,0.022911105
p10,dr2_8,bin5,2030,Cap,0.021111081
p10,dr2_8,bin5,2035,Cap,0.000194532
p10,dr2_8,bin5,2040,Cap,0
p10,dr2_9,bin1,2020,Cost,0
p10,dr2_9,bin1,2025,Cost,50000
p10,dr2_9,bin1,2030,Cost,50000
p10,dr2_9,bin1,2035,Cost,50000
p10,dr2_9,bin1,2040,Cost,50000
p10,dr2_9,bin2,2020,Cost,0
p10,dr2_9,bin2,2025,Cost,1.00E+05
p10,dr2_9,bin2,2030,Cost,1.00E+05
p10,dr2_9,bin2,2035,Cost,1.00E+05
p10,dr2_9,bin2,2040,Cost,1.00E+05
p10,dr2_9,bin3,2020,Cost,0
p10,dr2_9,bin3,2025,Cost,150000
p10,dr2_9,bin3,2030,Cost,150000
p10,dr2_9,bin3,2035,Cost,150000
p10,dr2_9,bin3,2040,Cost,150000
p10,dr2_9,bin4,2020,Cost,0
p10,dr2_9,bin4,2025,Cost,2.00E+05
p10,dr2_9,bin4,2030,Cost,2.00E+05
p10,dr2_9,bin4,2035,Cost,2.00E+05
p10,dr2_9,bin4,2040,Cost,2.00E+05
p10,dr2_9,bin5,2020,Cost,0
p10,dr2_9,bin5,2025,Cost,3.00E+05
p10,dr2_9,bin5,2030,Cost,3.00E+05
p10,dr2_9,bin5,2035,Cost,3.00E+05
p10,dr2_9,bin5,2040,Cost,3.00E+05
p10,dr2_9,bin1,2020,Cap,0
p10,dr2_9,bin1,2025,Cap,0
p10,dr2_9,bin1,2030,Cap,0
p10,dr2_9,bin1,2035,Cap,0
p10,dr2_9,bin1,2040,Cap,0
p10,dr2_9,bin2,2020,Cap,0
p10,dr2_9,bin2,2025,Cap,0
p10,dr2_9,bin2,2030,Cap,0
p10,dr2_9,bin2,2035,Cap,0
p10,dr2_9,bin2,2040,Cap,0
p10,dr2_9,bin3,2020,Cap,0
p10,dr2_9,bin3,2025,Cap,0
p10,dr2_9,bin3,2030,Cap,0
p10,dr2_9,bin3,2035,Cap,0
p10,dr2_9,bin3,2040,Cap,0
p10,dr2_9,bin4,2020,Cap,0
p10,dr2_9,bin4,2025,Cap,0
p10,dr2_9,bin4,2030,Cap,0
p10,dr2_9,bin4,2035,Cap,0
p10,dr2_9,bin4,2040,Cap,0
p10,dr2_9,bin5,2020,Cap,0
p10,dr2_9,bin5,2025,Cap,0
p10,dr2_9,bin5,2030,Cap,0
p10,dr2_9,bin5,2035,Cap,0
p10,dr2_9,bin5,2040,Cap,0
p11,dr2_1,bin1,2010,Cost,0
p11,dr2_1,bin1,2020,Cost,50000
p11,dr2_1,bin1,2025,Cost,50000
p11,dr2_1,bin1,2030,Cost,50000
p11,dr2_1,bin1,2035,Cost,50000
p11,dr2_1,bin1,2040,Cost,50000
p11,dr2_1,bin2,2010,Cost,0
p11,dr2_1,bin2,2020,Cost,1.00E+05
p11,dr2_1,bin2,2025,Cost,1.00E+05
p11,dr2_1,bin2,2030,Cost,1.00E+05
p11,dr2_1,bin2,2035,Cost,1.00E+05
p11,dr2_1,bin2,2040,Cost,1.00E+05
p11,dr2_1,bin3,2010,Cost,0
p11,dr2_1,bin3,2020,Cost,150000
p11,dr2_1,bin3,2025,Cost,150000
p11,dr2_1,bin3,2030,Cost,150000
p11,dr2_1,bin3,2035,Cost,150000
p11,dr2_1,bin3,2040,Cost,150000
p11,dr2_1,bin4,2010,Cost,0
p11,dr2_1,bin4,2020,Cost,2.00E+05
p11,dr2_1,bin4,2025,Cost,2.00E+05
