i,hour,year,p1
dr1_1,235,2012,0
dr1_1,236,2012,0
dr1_1,237,2012,0
dr1_1,238,2012,0
dr1_1,239,2012,0
dr1_1,240,2012,0
dr1_1,241,2012,0
dr1_1,242,2012,0
dr1_1,243,2012,0
dr1_1,244,2012,0
dr1_1,245,2012,0
dr1_1,246,2012,0
dr1_1,247,2012,0
dr1_1,248,2012,0
dr1_1,249,2012,0
dr1_1,250,2012,0
dr1_1,251,2012,0
dr1_1,252,2012,0
dr1_1,253,2012,0
dr1_1,254,2012,0
dr1_1,255,2012,0
dr1_1,256,2012,0
dr1_1,257,2012,0
dr1_1,258,2012,0
dr1_1,259,2012,0
dr1_1,260,2012,0
dr1_1,261,2012,0
dr1_1,262,2012,0
dr1_1,263,2012,0
dr1_1,264,2012,0
dr1_1,265,2012,0
dr1_1,266,2012,0
dr1_1,267,2012,0
dr1_1,268,2012,0
dr1_1,269,2012,0
dr1_1,270,2012,0
dr1_1,271,2012,0
dr1_1,272,2012,0
dr1_1,273,2012,0
dr1_1,274,2012,0
dr1_1,275,2012,0
dr1_1,276,2012,0
dr1_1,277,2012,0
dr1_1,278,2012,0
dr1_1,279,2012,0
dr1_1,280,2012,0
dr1_1,281,2012,0
dr1_1,282,2012,0
dr1_1,283,2012,0
dr1_1,284,2012,0
dr1_1,285,2012,0
dr1_1,286,2012,0
dr1_1,287,2012,0
dr1_1,288,2012,0
dr1_1,289,2012,0
dr1_1,290,2012,0
dr1_1,291,2012,0
dr1_1,292,2012,0
dr1_1,293,2012,0
dr1_1,294,2012,0
dr1_1,295,2012,0
dr1_1,296,2012,0
dr1_1,297,2012,0
dr1_1,298,2012,0
dr1_1,299,2012,0
dr1_1,300,2012,0
dr1_1,301,2012,0
dr1_1,302,2012,0
dr1_1,303,2012,0
dr1_1,304,2012,0
dr1_1,305,2012,0
dr1_1,306,2012,0
dr1_1,307,2012,0
dr1_1,308,2012,0
dr1_1,309,2012,0
dr1_1,310,2012,0
dr1_1,311,2012,0
dr1_1,312,2012,0
dr1_1,313,2012,0
dr1_1,314,2012,0
dr1_1,315,2012,0
dr1_1,316,2012,0
dr1_1,317,2012,0
dr1_1,318,2012,0
dr1_1,319,2012,0
dr1_1,320,2012,0
dr1_1,321,2012,0
dr1_1,322,2012,0
dr1_1,323,2012,0
dr1_1,324,2012,0
dr1_1,325,2012,0
dr1_1,326,2012,0
dr1_1,327,2012,0
dr1_1,328,2012,0
dr1_1,329,2012,0
dr1_1,330,2012,0
dr1_1,331,2012,0
dr1_1,332,2012,0
dr1_1,333,2012,0
dr1_1,334,2012,0
dr1_1,335,2012,0
dr1_1,336,2012,0
dr1_1,337,2012,0
dr1_1,338,2012,0
dr1_1,339,2012,0
dr1_1,340,2012,0
dr1_1,341,2012,0
dr1_1,342,2012,0
dr1_1,343,2012,0
dr1_1,344,2012,0
dr1_1,345,2012,0
dr1_1,346,2012,0
dr1_1,347,2012,0
dr1_1,348,2012,0
dr1_1,349,2012,0
dr1_1,350,2012,0
dr1_1,351,2012,0
dr1_1,352,2012,0
dr1_1,353,2012,0
dr1_1,354,2012,0
dr1_1,355,2012,0
dr1_1,356,2012,0
dr1_1,357,2012,0
dr1_1,358,2012,0
dr1_1,359,2012,0
dr1_1,360,2012,0
dr1_1,361,2012,0
dr1_1,362,2012,0
dr1_1,363,2012,0
dr1_1,364,2012,0
dr1_1,365,2012,0
dr1_1,366,2012,0
dr1_1,367,2012,0
dr1_1,368,2012,0
dr1_1,369,2012,0
dr1_1,370,2012,0
dr1_1,371,2012,0
dr1_1,372,2012,0
dr1_1,373,2012,0
dr1_1,374,2012,0
dr1_1,375,2012,0
dr1_1,376,2012,0
dr1_1,377,2012,0
dr1_1,378,2012,0
dr1_1,379,2012,0
dr1_1,380,2012,0
dr1_1,381,2012,0
dr1_1,382,2012,0
dr1_1,383,2012,0
dr1_1,384,2012,0
dr1_1,385,2012,0
dr1_1,386,2012,0
dr1_1,387,2012,0
dr1_1,388,2012,0
dr1_1,389,2012,0
dr1_1,390,2012,0
dr1_1,391,2012,0
dr1_1,392,2012,0
dr1_1,393,2012,0
dr1_1,394,2012,0
dr1_1,395,2012,0
dr1_1,396,2012,0
dr1_1,397,2012,0
dr1_1,398,2012,0
dr1_1,399,2012,0
dr1_1,400,2012,0
dr1_1,401,2012,0
dr1_1,402,2012,0
dr1_1,403,2012,0
dr1_1,404,2012,0
dr1_1,405,2012,0
dr1_1,406,2012,0
dr1_1,407,2012,0
dr1_1,408,2012,0
dr1_1,409,2012,0
dr1_1,410,2012,0
dr1_1,411,2012,0
dr1_1,412,2012,0
dr1_1,413,2012,0
dr1_1,414,2012,0
dr1_1,415,2012,0
dr1_1,416,2012,0
dr1_1,417,2012,0
dr1_1,418,2012,0
dr1_1,419,2012,0
dr1_1,420,2012,0
dr1_1,421,2012,0
dr1_1,422,2012,0
dr1_1,423,2012,0
dr1_1,424,2012,0
dr1_1,425,2012,0
dr1_1,426,2012,0
dr1_1,427,2012,0
dr1_1,428,2012,0
dr1_1,429,2012,0
dr1_1,430,2012,0
dr1_1,431,2012,0
dr1_1,432,2012,0
dr1_1,433,2012,0
dr1_1,434,2012,0
dr1_1,435,2012,0
dr1_1,436,2012,0
dr1_1,437,2012,0
dr1_1,438,2012,0
dr1_1,439,2012,0
dr1_1,440,2012,0
dr1_1,441,2012,0
dr1_1,442,2012,0
dr1_1,443,2012,0
dr1_1,444,2012,0
dr1_1,445,2012,0
dr1_1,446,2012,0
dr1_1,447,2012,0
dr1_1,448,2012,0
dr1_1,449,2012,0
dr1_1,450,2012,0
dr1_1,451,2012,0
dr1_1,452,2012,0
dr1_1,453,2012,0
dr1_1,454,2012,0
dr1_1,455,2012,0
dr1_1,456,2012,0
dr1_1,457,2012,0
dr1_1,458,2012,0
dr1_1,459,2012,0
dr1_1,460,2012,0
dr1_1,461,2012,0
dr1_1,462,2012,0
dr1_1,463,2012,0
dr1_1,464,2012,0
dr1_1,465,2012,0
dr1_1,466,2012,0
dr1_1,467,2012,0
dr1_1,468,2012,0
dr1_1,469,2012,0
dr1_1,470,2012,0
dr1_1,471,2012,0
dr1_1,472,2012,0
dr1_1,473,2012,0
dr1_1,474,2012,0
dr1_1,475,2012,0
dr1_1,476,2012,0
dr1_1,477,2012,0
dr1_1,478,2012,0
dr1_1,479,2012,0
dr1_1,480,2012,0
dr1_1,481,2012,0
dr1_1,482,2012,0
dr1_1,483,2012,0
dr1_1,484,2012,0
dr1_1,485,2012,0
dr1_1,486,2012,0
dr1_1,487,2012,0
dr1_1,488,2012,0
dr1_1,489,2012,0
dr1_1,490,2012,0
dr1_1,491,2012,0
dr1_1,492,2012,0
dr1_1,493,2012,0
dr1_1,494,2012,0
dr1_1,495,2012,0
dr1_1,496,2012,0
dr1_1,497,2012,0
dr1_1,498,2012,0
dr1_1,499,2012,0
dr1_1,500,2012,0
dr1_1,501,2012,0
dr1_1,502,2012,0
dr1_1,503,2012,0
dr1_1,504,2012,0
dr1_1,505,2012,0
dr1_1,506,2012,0
dr1_1,507,2012,0
dr1_1,508,2012,0
dr1_1,509,2012,0
dr1_1,510,2012,0
dr1_1,511,2012,0
dr1_1,512,2012,0
dr1_1,513,2012,0
dr1_1,514,2012,0
dr1_1,515,2012,0
dr1_1,516,2012,0
dr1_1,517,2012,0
dr1_1,518,2012,0
dr1_1,519,2012,0
dr1_1,520,2012,0
dr1_1,521,2012,0
dr1_1,522,2012,0
dr1_1,523,2012,0
dr1_1,524,2012,0
dr1_1,525,2012,0
dr1_1,526,2012,0
dr1_1,527,2012,0
dr1_1,528,2012,0
dr1_1,529,2012,0
dr1_1,530,2012,0
dr1_1,531,2012,0
dr1_1,532,2012,0
dr1_1,533,2012,0
dr1_1,534,2012,0
dr1_1,535,2012,0
dr1_1,536,2012,0
dr1_1,537,2012,0
dr1_1,538,2012,0
dr1_1,539,2012,0
dr1_1,540,2012,0
dr1_1,541,2012,0
dr1_1,542,2012,0
dr1_1,543,2012,0
dr1_1,544,2012,0
dr1_1,545,2012,0
dr1_1,546,2012,0
dr1_1,547,2012,0
dr1_1,548,2012,0
dr1_1,549,2012,0
dr1_1,550,2012,0
dr1_1,551,2012,0
dr1_1,552,2012,0
dr1_1,553,2012,0
dr1_1,554,2012,0
dr1_1,555,2012,0
dr1_1,556,2012,0
dr1_1,557,2012,0
dr1_1,558,2012,0
dr1_1,559,2012,0
dr1_1,560,2012,0
dr1_1,561,2012,0
dr1_1,562,2012,0
dr1_1,563,2012,0
dr1_1,564,2012,0
dr1_1,565,2012,0
dr1_1,566,2012,0
dr1_1,567,2012,0
dr1_1,568,2012,0
dr1_1,569,2012,0
dr1_1,570,2012,0
dr1_1,571,2012,0
dr1_1,572,2012,0
dr1_1,573,2012,0
dr1_1,574,2012,0
dr1_1,575,2012,0
dr1_1,576,2012,0
dr1_1,577,2012,0
dr1_1,578,2012,0
dr1_1,579,2012,0
dr1_1,580,2012,0
dr1_1,581,2012,0
dr1_1,582,2012,0
dr1_1,583,2012,0
dr1_1,584,2012,0
dr1_1,585,2012,0
dr1_1,586,2012,0
dr1_1,587,2012,0
dr1_1,588,2012,0
dr1_1,589,2012,0
dr1_1,590,2012,0
dr1_1,591,2012,0
dr1_1,592,2012,0
dr1_1,593,2012,0
dr1_1,594,2012,0
dr1_1,595,2012,0
dr1_1,596,2012,0
dr1_1,597,2012,0
dr1_1,598,2012,0
dr1_1,599,2012,0
dr1_1,600,2012,0
dr1_1,601,2012,0
dr1_1,602,2012,0
dr1_1,603,2012,0
dr1_1,604,2012,0
dr1_1,605,2012,0
dr1_1,606,2012,0
dr1_1,607,2012,0
dr1_1,608,2012,0
dr1_1,609,2012,0
dr1_1,610,2012,0
dr1_1,611,2012,0
dr1_1,612,2012,0
dr1_1,613,2012,0
dr1_1,614,2012,0
dr1_1,615,2012,0
dr1_1,616,2012,0
dr1_1,617,2012,0
dr1_1,618,2012,0
dr1_1,619,2012,0
dr1_1,620,2012,0
dr1_1,621,2012,0
dr1_1,622,2012,0
dr1_1,623,2012,0
dr1_1,624,2012,0
dr1_1,625,2012,0
dr1_1,626,2012,0
dr1_1,627,2012,0
dr1_1,628,2012,0
dr1_1,629,2012,0
dr1_1,630,2012,0
dr1_1,631,2012,0
dr1_1,632,2012,0
dr1_1,633,2012,0
dr1_1,634,2012,0
dr1_1,635,2012,0
dr1_1,636,2012,0
dr1_1,637,2012,0
dr1_1,638,2012,0
dr1_1,639,2012,0
dr1_1,640,2012,0
dr1_1,641,2012,0
dr1_1,642,2012,0
dr1_1,643,2012,0
dr1_1,644,2012,0
dr1_1,645,2012,0
dr1_1,646,2012,0
dr1_1,647,2012,0
dr1_1,648,2012,0
dr1_1,649,2012,0
dr1_1,650,2012,0
dr1_1,651,2012,0
dr1_1,652,2012,0
dr1_1,653,2012,0
dr1_1,654,2012,0
dr1_1,655,2012,0
dr1_1,656,2012,0
dr1_1,657,2012,0
dr1_1,658,2012,0
dr1_1,659,2012,0
dr1_1,660,2012,0
dr1_1,661,2012,0
dr1_1,662,2012,0
dr1_1,663,2012,0
dr1_1,664,2012,0
dr1_1,665,2012,0
dr1_1,666,2012,0
dr1_1,667,2012,0
dr1_1,668,2012,0
dr1_1,669,2012,0
dr1_1,670,2012,0
dr1_1,671,2012,0
dr1_1,672,2012,0
dr1_1,673,2012,0
dr1_1,674,2012,0
dr1_1,675,2012,0
dr1_1,676,2012,0
dr1_1,677,2012,0
dr1_1,678,2012,0
dr1_1,679,2012,0
dr1_1,680,2012,0
dr1_1,681,2012,0
dr1_1,682,2012,0
dr1_1,683,2012,0
dr1_1,684,2012,0
dr1_1,685,2012,0
dr1_1,686,2012,0
dr1_1,687,2012,0
dr1_1,688,2012,0
dr1_1,689,2012,0
dr1_1,690,2012,0
dr1_1,691,2012,0
dr1_1,692,2012,0
dr1_1,693,2012,0
dr1_1,694,2012,0
dr1_1,695,2012,0
dr1_1,696,2012,0
dr1_1,697,2012,0
dr1_1,698,2012,0
dr1_1,699,2012,0
dr1_1,700,2012,0
dr1_1,701,2012,0
dr1_1,702,2012,0
dr1_1,703,2012,0
dr1_1,704,2012,0
dr1_1,705,2012,0
dr1_1,706,2012,0
dr1_1,707,2012,0
dr1_1,708,2012,0
dr1_1,709,2012,0
dr1_1,710,2012,0
dr1_1,711,2012,0
dr1_1,712,2012,0
dr1_1,713,2012,0
dr1_1,714,2012,0
dr1_1,715,2012,0
dr1_1,716,2012,0
dr1_1,717,2012,0
dr1_1,718,2012,0
dr1_1,719,2012,0
dr1_1,720,2012,0
dr1_1,721,2012,0
dr1_1,722,2012,0
dr1_1,723,2012,0
dr1_1,724,2012,0
dr1_1,725,2012,0
dr1_1,726,2012,0
dr1_1,727,2012,0
dr1_1,728,2012,0
dr1_1,729,2012,0
dr1_1,730,2012,0
dr1_1,731,2012,0
dr1_1,732,2012,0
dr1_1,733,2012,0
dr1_1,734,2012,0
dr1_1,735,2012,0
dr1_1,736,2012,0
dr1_1,737,2012,0
dr1_1,738,2012,0
dr1_1,739,2012,0
dr1_1,740,2012,0
dr1_1,741,2012,0
dr1_1,742,2012,0
dr1_1,743,2012,0
dr1_1,744,2012,0
dr1_1,745,2012,0
dr1_1,746,2012,0
dr1_1,747,2012,0
dr1_1,748,2012,0
dr1_1,749,2012,0
dr1_1,750,2012,0
dr1_1,751,2012,0
dr1_1,752,2012,0
dr1_1,753,2012,0
dr1_1,754,2012,0
dr1_1,755,2012,0
dr1_1,756,2012,0
dr1_1,757,2012,0
dr1_1,758,2012,0
dr1_1,759,2012,0
dr1_1,760,2012,0
dr1_1,761,2012,0
dr1_1,762,2012,0
dr1_1,763,2012,0
dr1_1,764,2012,0
dr1_1,765,2012,0
dr1_1,766,2012,0
dr1_1,767,2012,0
dr1_1,768,2012,0
dr1_1,769,2012,0
dr1_1,770,2012,0
dr1_1,771,2012,0
dr1_1,772,2012,0
dr1_1,773,2012,0
dr1_1,774,2012,0
dr1_1,775,2012,0
dr1_1,776,2012,0
dr1_1,777,2012,0
dr1_1,778,2012,0
dr1_1,779,2012,0
dr1_1,780,2012,0
dr1_1,781,2012,0
dr1_1,782,2012,0
dr1_1,783,2012,0
dr1_1,784,2012,0
dr1_1,785,2012,0
dr1_1,786,2012,0
dr1_1,787,2012,0
dr1_1,788,2012,0
dr1_1,789,2012,0
dr1_1,790,2012,0
dr1_1,791,2012,0
dr1_1,792,2012,0
dr1_1,793,2012,0
dr1_1,794,2012,0
dr1_1,795,2012,0
dr1_1,796,2012,0
dr1_1,797,2012,0
dr1_1,798,2012,0
dr1_1,799,2012,0
dr1_1,800,2012,0
dr1_1,801,2012,0
dr1_1,802,2012,0
dr1_1,803,2012,0
dr1_1,804,2012,0
dr1_1,805,2012,0
dr1_1,806,2012,0
dr1_1,807,2012,0
dr1_1,808,2012,0
dr1_1,809,2012,0
dr1_1,810,2012,0
dr1_1,811,2012,0
dr1_1,812,2012,0
dr1_1,813,2012,0
dr1_1,814,2012,0
dr1_1,815,2012,0
dr1_1,816,2012,0
dr1_1,817,2012,0
dr1_1,818,2012,0
dr1_1,819,2012,0
dr1_1,820,2012,0
dr1_1,821,2012,0
dr1_1,822,2012,0
dr1_1,823,2012,0
dr1_1,824,2012,0
dr1_1,825,2012,0
dr1_1,826,2012,0
dr1_1,827,2012,0
dr1_1,828,2012,0
dr1_1,829,2012,0
dr1_1,830,2012,0
dr1_1,831,2012,0
dr1_1,832,2012,0
dr1_1,833,2012,0
dr1_1,834,2012,0
dr1_1,835,2012,0
dr1_1,836,2012,0
dr1_1,837,2012,0
dr1_1,838,2012,0
dr1_1,839,2012,0
dr1_1,840,2012,0
dr1_1,841,2012,0
dr1_1,842,2012,0
dr1_1,843,2012,0
dr1_1,844,2012,0
dr1_1,845,2012,0
dr1_1,846,2012,0
dr1_1,847,2012,0
dr1_1,848,2012,0
dr1_1,849,2012,0
dr1_1,850,2012,0
dr1_1,851,2012,0
dr1_1,852,2012,0
dr1_1,853,2012,0
dr1_1,854,2012,0
dr1_1,855,2012,0
dr1_1,856,2012,0
dr1_1,857,2012,0
dr1_1,858,2012,0
dr1_1,859,2012,0
dr1_1,860,2012,0
dr1_1,861,2012,0
dr1_1,862,2012,0
dr1_1,863,2012,0
dr1_1,864,2012,0
dr1_1,865,2012,0
dr1_1,866,2012,0
dr1_1,867,2012,0
dr1_1,868,2012,0
dr1_1,869,2012,0
dr1_1,870,2012,0
dr1_1,871,2012,0
dr1_1,872,2012,0
dr1_1,873,2012,0
dr1_1,874,2012,0
dr1_1,875,2012,0
dr1_1,876,2012,0
dr1_1,877,2012,0
dr1_1,878,2012,0
dr1_1,879,2012,0
dr1_1,880,2012,0
dr1_1,881,2012,0
dr1_1,882,2012,0
dr1_1,883,2012,0
dr1_1,884,2012,0
dr1_1,885,2012,0
dr1_1,886,2012,0
dr1_1,887,2012,0
dr1_1,888,2012,0
dr1_1,889,2012,0
dr1_1,890,2012,0
dr1_1,891,2012,0
dr1_1,892,2012,0
dr1_1,893,2012,0
dr1_1,894,2012,0
dr1_1,895,2012,0
dr1_1,896,2012,0
dr1_1,897,2012,0
dr1_1,898,2012,0
dr1_1,899,2012,0
dr1_1,900,2012,0
dr1_1,901,2012,0
dr1_1,902,2012,0
dr1_1,903,2012,0
dr1_1,904,2012,0
dr1_1,905,2012,0
dr1_1,906,2012,0
dr1_1,907,2012,0
dr1_1,908,2012,0
dr1_1,909,2012,0
dr1_1,910,2012,0
dr1_1,911,2012,0
dr1_1,912,2012,0
dr1_1,913,2012,0
dr1_1,914,2012,0
dr1_1,915,2012,0
dr1_1,916,2012,0
dr1_1,917,2012,0
dr1_1,918,2012,0
dr1_1,919,2012,0
dr1_1,920,2012,0
dr1_1,921,2012,0
dr1_1,922,2012,0
dr1_1,923,2012,0
dr1_1,924,2012,0
dr1_1,925,2012,0
dr1_1,926,2012,0
dr1_1,927,2012,0
dr1_1,928,2012,0
dr1_1,929,2012,0
dr1_1,930,2012,0
dr1_1,931,2012,0
dr1_1,932,2012,0
dr1_1,933,2012,0
dr1_1,934,2012,0
dr1_1,935,2012,0
dr1_1,936,2012,0
dr1_1,937,2012,0
dr1_1,938,2012,0
dr1_1,939,2012,0
dr1_1,940,2012,0
dr1_1,941,2012,0
dr1_1,942,2012,0
dr1_1,943,2012,0
dr1_1,944,2012,0
dr1_1,945,2012,0
dr1_1,946,2012,0
dr1_1,947,2012,0
dr1_1,948,2012,0
dr1_1,949,2012,0
dr1_1,950,2012,0
dr1_1,951,2012,0
dr1_1,952,2012,0
dr1_1,953,2012,0
dr1_1,954,2012,0
dr1_1,955,2012,0
dr1_1,956,2012,0
dr1_1,957,2012,0
dr1_1,958,2012,0
dr1_1,959,2012,0
dr1_1,960,2012,0
dr1_1,961,2012,0
dr1_1,962,2012,0
dr1_1,963,2012,0
dr1_1,964,2012,0
dr1_1,965,2012,0
dr1_1,966,2012,0
dr1_1,967,2012,0
dr1_1,968,2012,0
dr1_1,969,2012,0
dr1_1,970,2012,0
dr1_1,971,2012,0
dr1_1,972,2012,0
dr1_1,973,2012,0
dr1_1,974,2012,0
dr1_1,975,2012,0
dr1_1,976,2012,0
dr1_1,977,2012,0
dr1_1,978,2012,0
dr1_1,979,2012,0
dr1_1,980,2012,0
dr1_1,981,2012,0
dr1_1,982,2012,0
dr1_1,983,2012,0
dr1_1,984,2012,0
dr1_1,985,2012,0
dr1_1,986,2012,0
dr1_1,987,2012,0
dr1_1,988,2012,0
dr1_1,989,2012,0
dr1_1,990,2012,0
dr1_1,991,2012,0
dr1_1,992,2012,0
dr1_1,993,2012,0
dr1_1,994,2012,0
dr1_1,995,2012,0
dr1_1,996,2012,0
dr1_1,997,2012,0
dr1_1,998,2012,0
dr1_1,999,2012,0
dr1_1,1000,2012,0
dr1_1,1001,2012,0
dr1_1,1002,2012,0
dr1_1,1003,2012,0
dr1_1,1004,2012,0
dr1_1,1005,2012,0
dr1_1,1006,2012,0
dr1_1,1007,2012,0
dr1_1,1008,2012,0
dr1_1,1009,2012,0
dr1_1,1010,2012,0
dr1_1,1011,2012,0
dr1_1,1012,2012,0
dr1_1,1013,2012,0
dr1_1,1014,2012,0
dr1_1,1015,2012,0
dr1_1,1016,2012,0
dr1_1,1017,2012,0
dr1_1,1018,2012,0
dr1_1,1019,2012,0
dr1_1,1020,2012,0
dr1_1,1021,2012,0
dr1_1,1022,2012,0
dr1_1,1023,2012,0
dr1_1,1024,2012,0
dr1_1,1025,2012,0
dr1_1,1026,2012,0
dr1_1,1027,2012,0
dr1_1,1028,2012,0
dr1_1,1029,2012,0
dr1_1,1030,2012,0
dr1_1,1031,2012,0
dr1_1,1032,2012,0
dr1_1,1033,2012,0
dr1_1,1034,2012,0
dr1_1,1035,2012,0
dr1_1,1036,2012,0
dr1_1,1037,2012,0
dr1_1,1038,2012,0
dr1_1,1039,2012,0
dr1_1,1040,2012,0
dr1_1,1041,2012,0
dr1_1,1042,2012,0
dr1_1,1043,2012,0
dr1_1,1044,2012,0
dr1_1,1045,2012,0
dr1_1,1046,2012,0
dr1_1,1047,2012,0
dr1_1,1048,2012,0
dr1_1,1049,2012,0
dr1_1,1050,2012,0
dr1_1,1051,2012,0
dr1_1,1052,2012,0
dr1_1,1053,2012,0
dr1_1,1054,2012,0
dr1_1,1055,2012,0
dr1_1,1056,2012,0
dr1_1,1057,2012,0
dr1_1,1058,2012,0
dr1_1,1059,2012,0
dr1_1,1060,2012,0
dr1_1,1061,2012,0
dr1_1,1062,2012,0
dr1_1,1063,2012,0
dr1_1,1064,2012,0
dr1_1,1065,2012,0
dr1_1,1066,2012,0
dr1_1,1067,2012,0
dr1_1,1068,2012,0
dr1_1,1069,2012,0
