"i","r","timeslice","value"
"dr2_6","p63","h9",0.484588333754654
"dr2_6","p64","h9",0.484588333754654
"dr2_6","p65","h9",0.484588333754654
"dr2_6","p67","h9",0.484588333754654
"dr2_11","p60","h9",0.313239637159563
"dr2_11","p61","h9",0.313239637159563
"dr2_11","p62","h9",0.313239637159563
"dr2_11","p63","h9",0.313239637159563
"dr2_11","p64","h9",0.313239637159563
"dr2_11","p65","h9",0.313239637159563
"dr2_11","p67","h9",0.313239637159563
"dr2_7","p60","h9",0.0126492453690234
"dr2_7","p61","h9",0.0126492453690234
"dr2_7","p62","h9",0.0126492453690234
"dr2_7","p63","h9",0.0126492453690234
"dr2_7","p64","h9",0.0126492453690234
"dr2_7","p65","h9",0.0126492453690234
"dr2_7","p67","h9",0.0126492453690234
"dr2_8","p60","h9",0.31736725720686
"dr2_8","p61","h9",0.31736725720686
"dr2_8","p62","h9",0.31736725720686
"dr2_8","p63","h9",0.31736725720686
"dr2_8","p64","h9",0.31736725720686
"dr2_8","p65","h9",0.31736725720686
"dr2_8","p67","h9",0.31736725720686
"dr2_9","p60","h9",1.0704133100703
"dr2_9","p61","h9",1.0704133100703
"dr2_9","p62","h9",1.0704133100703
"dr2_9","p63","h9",1.0704133100703
"dr2_9","p64","h9",1.0704133100703
"dr2_9","p65","h9",1.0704133100703
"dr2_9","p67","h9",1.0704133100703
"dr2_4","p60","h9",0.347651279067108
"dr2_4","p61","h9",0.347651279067108
"dr2_4","p62","h9",0.347651279067108
"dr2_4","p63","h9",0.347651279067108
"dr2_4","p64","h9",0.347651279067108
"dr2_4","p65","h9",0.347651279067108
"dr2_4","p67","h9",0.347651279067108
"dr2_1","p129","h9",0.00285977302136633
"dr2_1","p130","h9",0.00285977302136633
"dr2_1","p131","h9",0.00285977302136633
"dr2_1","p132","h9",0.00285977302136633
"dr2_1","p133","h9",0.00285977302136633
"dr2_1","p134","h9",0.00285977302136633
"dr2_2","p129","h9",4.49404917186152
"dr2_2","p130","h9",4.49404917186152
"dr2_2","p131","h9",4.49404917186152
"dr2_2","p132","h9",4.49404917186152
"dr2_2","p133","h9",4.49404917186152
"dr2_2","p134","h9",4.49404917186152
"dr2_3","p129","h9",0.58860062447249
"dr2_3","p130","h9",0.58860062447249
"dr2_3","p131","h9",0.58860062447249
"dr2_3","p132","h9",0.58860062447249
"dr2_3","p133","h9",0.58860062447249
"dr2_3","p134","h9",0.58860062447249
"dr2_5","p129","h9",0.651897808789067
"dr2_5","p130","h9",0.651897808789067
"dr2_5","p131","h9",0.651897808789067
"dr2_5","p132","h9",0.651897808789067
"dr2_5","p133","h9",0.651897808789067
"dr2_5","p134","h9",0.651897808789067
"dr2_6","p129","h9",0.552111337362718
"dr2_6","p130","h9",0.552111337362718
"dr2_6","p131","h9",0.552111337362718
"dr2_6","p132","h9",0.552111337362718
"dr2_6","p133","h9",0.552111337362718
"dr2_6","p134","h9",0.552111337362718
"dr2_7","p129","h9",0.00555849844919458
"dr2_7","p130","h9",0.00555849844919458
"dr2_7","p131","h9",0.00555849844919458
"dr2_7","p132","h9",0.00555849844919458
"dr2_7","p133","h9",0.00555849844919458
"dr2_7","p134","h9",0.00555849844919458
"dr2_4","p129","h9",0.42390880959698
"dr2_4","p130","h9",0.42390880959698
"dr2_4","p131","h9",0.42390880959698
"dr2_4","p132","h9",0.42390880959698
"dr2_4","p133","h9",0.42390880959698
"dr2_4","p134","h9",0.42390880959698
"dr2_1","p10","h10",0.207754055236332
"dr2_1","p11","h10",0.207754055236332
"dr2_1","p9","h10",0.207754055236332
"dr2_2","p10","h10",6.48173409037535
"dr2_2","p11","h10",6.48173409037535
"dr2_2","p9","h10",6.48173409037535
"dr2_3","p10","h10",1.23321786466597
"dr2_3","p11","h10",1.23321786466597
"dr2_3","p9","h10",1.23321786466597
"dr2_5","p10","h10",0.856887466161389
"dr2_5","p11","h10",0.856887466161389
"dr2_5","p9","h10",0.856887466161389
"dr2_6","p10","h10",1.31413548754878
"dr2_6","p11","h10",1.31413548754878
"dr2_6","p9","h10",1.31413548754878
"dr2_7","p10","h10",0.03469085987125
"dr2_7","p11","h10",0.03469085987125
"dr2_7","p9","h10",0.03469085987125
"dr2_8","p10","h10",0.378984375139117
"dr2_8","p11","h10",0.378984375139117
"dr2_8","p9","h10",0.378984375139117
"dr2_4","p10","h10",0.531149971264044
"dr2_4","p11","h10",0.531149971264044
"dr2_4","p9","h10",0.531149971264044
"dr2_1","p60","h10",0.0996878845676003
"dr2_1","p61","h10",0.0996878845676003
"dr2_1","p62","h10",0.0996878845676003
"dr2_1","p63","h10",0.0996878845676003
"dr2_1","p64","h10",0.0996878845676003
"dr2_1","p65","h10",0.0996878845676003
"dr2_1","p67","h10",0.0996878845676003
"dr2_2","p60","h10",3.09210418684438
"dr2_2","p61","h10",3.09210418684438
"dr2_2","p62","h10",3.09210418684438
"dr2_2","p63","h10",3.09210418684438
"dr2_2","p64","h10",3.09210418684438
"dr2_2","p65","h10",3.09210418684438
"dr2_2","p67","h10",3.09210418684438
"dr2_3","p60","h10",0.793981413053666
"dr2_3","p61","h10",0.793981413053666
"dr2_3","p62","h10",0.793981413053666
"dr2_3","p63","h10",0.793981413053666
"dr2_3","p64","h10",0.793981413053666
"dr2_3","p65","h10",0.793981413053666
"dr2_3","p67","h10",0.793981413053666
"dr2_5","p60","h10",0.693304566791367
"dr2_5","p61","h10",0.693304566791367
"dr2_5","p62","h10",0.693304566791367
"dr2_5","p63","h10",0.693304566791367
"dr2_5","p64","h10",0.693304566791367
"dr2_5","p65","h10",0.693304566791367
"dr2_5","p67","h10",0.693304566791367
"dr2_6","p60","h10",1.32180524701491
"dr2_6","p61","h10",1.32180524701491
"dr2_6","p62","h10",1.32180524701491
"dr2_6","p63","h10",1.32180524701491
"dr2_6","p64","h10",1.32180524701491
"dr2_6","p65","h10",1.32180524701491
"dr2_6","p67","h10",1.32180524701491
"dr2_11","p60","h10",1.03063001302755
"dr2_11","p61","h10",1.03063001302755
"dr2_11","p62","h10",1.03063001302755
"dr2_11","p63","h10",1.03063001302755
"dr2_11","p64","h10",1.03063001302755
"dr2_11","p65","h10",1.03063001302755
"dr2_11","p67","h10",1.03063001302755
"dr2_7","p60","h10",0.018597170342921
"dr2_7","p61","h10",0.018597170342921
"dr2_7","p62","h10",0.018597170342921
"dr2_7","p63","h10",0.018597170342921
"dr2_7","p64","h10",0.018597170342921
"dr2_7","p65","h10",0.018597170342921
"dr2_7","p67","h10",0.018597170342921
"dr2_8","p60","h10",0.598709782108163
"dr2_8","p61","h10",0.598709782108163
"dr2_8","p62","h10",0.598709782108163
"dr2_8","p63","h10",0.598709782108163
"dr2_8","p64","h10",0.598709782108163
"dr2_8","p65","h10",0.598709782108163
"dr2_8","p67","h10",0.598709782108163
"dr2_9","p60","h10",2.71930245062569
"dr2_9","p61","h10",2.71930245062569
"dr2_9","p62","h10",2.71930245062569
"dr2_9","p63","h10",2.71930245062569
"dr2_9","p64","h10",2.71930245062569
"dr2_9","p65","h10",2.71930245062569
"dr2_9","p67","h10",2.71930245062569
"dr2_4","p60","h10",0.717154518827677
"dr2_4","p61","h10",0.717154518827677
"dr2_4","p62","h10",0.717154518827677
"dr2_4","p63","h10",0.717154518827677
"dr2_4","p64","h10",0.717154518827677
"dr2_4","p65","h10",0.717154518827677
"dr2_4","p67","h10",0.717154518827677
"dr2_1","p129","h10",0.0112979667354336
"dr2_1","p130","h10",0.0112979667354336
"dr2_1","p131","h10",0.0112979667354336
"dr2_1","p132","h10",0.0112979667354336
"dr2_1","p133","h10",0.0112979667354336
"dr2_1","p134","h10",0.0112979667354336
"dr2_2","p129","h10",27.4995079623201
"dr2_2","p130","h10",27.4995079623201
"dr2_2","p131","h10",27.4995079623201
"dr2_2","p132","h10",27.4995079623201
"dr2_2","p133","h10",27.4995079623201
"dr2_2","p134","h10",27.4995079623201
"dr2_3","p129","h10",0.979732564238371
"dr2_3","p130","h10",0.979732564238371
"dr2_3","p131","h10",0.979732564238371
"dr2_3","p132","h10",0.979732564238371
"dr2_3","p133","h10",0.979732564238371
"dr2_3","p134","h10",0.979732564238371
"dr2_5","p129","h10",0.793515113983897
"dr2_5","p130","h10",0.793515113983897
"dr2_5","p131","h10",0.793515113983897
"dr2_5","p132","h10",0.793515113983897
"dr2_5","p133","h10",0.793515113983897
"dr2_5","p134","h10",0.793515113983897
"dr2_6","p129","h10",1.46326526849706
"dr2_6","p130","h10",1.46326526849706
"dr2_6","p131","h10",1.46326526849706
"dr2_6","p132","h10",1.46326526849706
"dr2_6","p133","h10",1.46326526849706
"dr2_6","p134","h10",1.46326526849706
"dr2_7","p129","h10",0.0048341217586144
"dr2_7","p130","h10",0.0048341217586144
"dr2_7","p131","h10",0.0048341217586144
"dr2_7","p132","h10",0.0048341217586144
"dr2_7","p133","h10",0.0048341217586144
"dr2_7","p134","h10",0.0048341217586144
"dr2_4","p129","h10",0.755701668715409
"dr2_4","p130","h10",0.755701668715409
"dr2_4","p131","h10",0.755701668715409
"dr2_4","p132","h10",0.755701668715409
"dr2_4","p133","h10",0.755701668715409
"dr2_4","p134","h10",0.755701668715409
"dr2_1","p10","h11",0.369466769673085
"dr2_1","p11","h11",0.369466769673085
"dr2_1","p9","h11",0.369466769673085
"dr2_2","p10","h11",1.43924366598859
"dr2_2","p11","h11",1.43924366598859
"dr2_2","p9","h11",1.43924366598859
"dr2_3","p10","h11",1.34246626760649
"dr2_3","p11","h11",1.34246626760649
"dr2_3","p9","h11",1.34246626760649
"dr2_5","p10","h11",0.863678353970738
"dr2_5","p11","h11",0.863678353970738
"dr2_5","p9","h11",0.863678353970738
"dr2_6","p10","h11",1.3975334130793
"dr2_6","p11","h11",1.3975334130793
"dr2_6","p9","h11",1.3975334130793
"dr2_7","p10","h11",0.134728363028337
"dr2_7","p11","h11",0.134728363028337
"dr2_7","p9","h11",0.134728363028337
"dr2_8","p10","h11",0.863643428388189
"dr2_8","p11","h11",0.863643428388189
"dr2_8","p9","h11",0.863643428388189
"dr2_4","p10","h11",0.503893981209223
"dr2_4","p11","h11",0.503893981209223
"dr2_4","p9","h11",0.503893981209223
"dr2_1","p60","h11",0.170541333935853
"dr2_1","p61","h11",0.170541333935853
"dr2_1","p62","h11",0.170541333935853
"dr2_1","p63","h11",0.170541333935853
"dr2_1","p64","h11",0.170541333935853
"dr2_1","p65","h11",0.170541333935853
"dr2_1","p67","h11",0.170541333935853
"dr2_2","p60","h11",1.76443151732197
"dr2_2","p61","h11",1.76443151732197
"dr2_2","p62","h11",1.76443151732197
"dr2_2","p63","h11",1.76443151732197
"dr2_2","p64","h11",1.76443151732197
"dr2_2","p65","h11",1.76443151732197
"dr2_2","p67","h11",1.76443151732197
"dr2_3","p60","h11",0.855841124003242
"dr2_3","p61","h11",0.855841124003242
"dr2_3","p62","h11",0.855841124003242
"dr2_3","p63","h11",0.855841124003242
"dr2_3","p64","h11",0.855841124003242
"dr2_3","p65","h11",0.855841124003242
"dr2_3","p67","h11",0.855841124003242
"dr2_5","p60","h11",0.714548537440925
"dr2_5","p61","h11",0.714548537440925
"dr2_5","p62","h11",0.714548537440925
"dr2_5","p63","h11",0.714548537440925
"dr2_5","p64","h11",0.714548537440925
"dr2_5","p65","h11",0.714548537440925
"dr2_5","p67","h11",0.714548537440925
"dr2_6","p60","h11",1.2009758943075
"dr2_6","p61","h11",1.2009758943075
"dr2_6","p62","h11",1.2009758943075
"dr2_6","p63","h11",1.2009758943075
"dr2_6","p64","h11",1.2009758943075
"dr2_6","p65","h11",1.2009758943075
"dr2_6","p67","h11",1.2009758943075
"dr2_11","p60","h11",0.976748997558289
"dr2_11","p61","h11",0.976748997558289
"dr2_11","p62","h11",0.976748997558289
"dr2_11","p63","h11",0.976748997558289
"dr2_11","p64","h11",0.976748997558289
"dr2_11","p65","h11",0.976748997558289
"dr2_11","p67","h11",0.976748997558289
"dr2_7","p60","h11",0.0762521613352774
"dr2_7","p61","h11",0.0762521613352774
"dr2_7","p62","h11",0.0762521613352774
"dr2_7","p63","h11",0.0762521613352774
"dr2_7","p64","h11",0.0762521613352774
"dr2_7","p65","h11",0.0762521613352774
"dr2_7","p67","h11",0.0762521613352774
"dr2_8","p60","h11",0.771932354822409
"dr2_8","p61","h11",0.771932354822409
"dr2_8","p62","h11",0.771932354822409
"dr2_8","p63","h11",0.771932354822409
"dr2_8","p64","h11",0.771932354822409
"dr2_8","p65","h11",0.771932354822409
"dr2_8","p67","h11",0.771932354822409
"dr2_9","p60","h11",1.9188562557289
"dr2_9","p61","h11",1.9188562557289
"dr2_9","p62","h11",1.9188562557289
"dr2_9","p63","h11",1.9188562557289
"dr2_9","p64","h11",1.9188562557289
"dr2_9","p65","h11",1.9188562557289
"dr2_9","p67","h11",1.9188562557289
"dr2_4","p60","h11",0.786696887702185
"dr2_4","p61","h11",0.786696887702185
"dr2_4","p62","h11",0.786696887702185
"dr2_4","p63","h11",0.786696887702185
"dr2_4","p64","h11",0.786696887702185
"dr2_4","p65","h11",0.786696887702185
"dr2_4","p67","h11",0.786696887702185
"dr2_1","p129","h11",0.0172229657607089
"dr2_1","p130","h11",0.0172229657607089
"dr2_1","p131","h11",0.0172229657607089
"dr2_1","p132","h11",0.0172229657607089
"dr2_1","p133","h11",0.0172229657607089
"dr2_1","p134","h11",0.0172229657607089
"dr2_2","p129","h11",18.0061056097597
"dr2_2","p130","h11",18.0061056097597
"dr2_2","p131","h11",18.0061056097597
"dr2_2","p132","h11",18.0061056097597
"dr2_2","p133","h11",18.0061056097597
"dr2_2","p134","h11",18.0061056097597
"dr2_3","p129","h11",1.07548562589763
"dr2_3","p130","h11",1.07548562589763
"dr2_3","p131","h11",1.07548562589763
"dr2_3","p132","h11",1.07548562589763
"dr2_3","p133","h11",1.07548562589763
"dr2_3","p134","h11",1.07548562589763
"dr2_5","p129","h11",0.794012312575011
"dr2_5","p130","h11",0.794012312575011
"dr2_5","p131","h11",0.794012312575011
"dr2_5","p132","h11",0.794012312575011
"dr2_5","p133","h11",0.794012312575011
"dr2_5","p134","h11",0.794012312575011
"dr2_6","p129","h11",1.37238156590588
"dr2_6","p130","h11",1.37238156590588
"dr2_6","p131","h11",1.37238156590588
"dr2_6","p132","h11",1.37238156590588
"dr2_6","p133","h11",1.37238156590588
"dr2_6","p134","h11",1.37238156590588
"dr2_7","p129","h11",0.0061963612631208
"dr2_7","p130","h11",0.0061963612631208
"dr2_7","p131","h11",0.0061963612631208
"dr2_7","p132","h11",0.0061963612631208
"dr2_7","p133","h11",0.0061963612631208
"dr2_7","p134","h11",0.0061963612631208
"dr2_4","p129","h11",0.875066201079344
"dr2_4","p130","h11",0.875066201079344
"dr2_4","p131","h11",0.875066201079344
"dr2_4","p132","h11",0.875066201079344
"dr2_4","p133","h11",0.875066201079344
"dr2_4","p134","h11",0.875066201079344
"dr2_1","p10","h12",0.146304378735025
"dr2_1","p11","h12",0.146304378735025
"dr2_1","p9","h12",0.146304378735025
"dr2_2","p10","h12",3.70667950423877
"dr2_2","p11","h12",3.70667950423877
"dr2_2","p9","h12",3.70667950423877
"dr2_3","p10","h12",0.949070533604702
"dr2_3","p11","h12",0.949070533604702
"dr2_3","p9","h12",0.949070533604702
"dr2_5","p10","h12",0.854177949313967
"dr2_5","p11","h12",0.854177949313967
"dr2_5","p9","h12",0.854177949313967
"dr2_6","p10","h12",1.05160820957485
"dr2_6","p11","h12",1.05160820957485
"dr2_6","p9","h12",1.05160820957485
"dr2_7","p10","h12",0.0626237658672571
"dr2_7","p11","h12",0.0626237658672571
"dr2_7","p9","h12",0.0626237658672571
"dr2_8","p10","h12",1.02021694284858
"dr2_8","p11","h12",1.02021694284858
"dr2_8","p9","h12",1.02021694284858
"dr2_4","p10","h12",0.911511430721971
"dr2_4","p11","h12",0.911511430721971
"dr2_4","p9","h12",0.911511430721971
"dr2_1","p60","h12",0.079056145568266
"dr2_1","p61","h12",0.079056145568266
"dr2_1","p62","h12",0.079056145568266
"dr2_1","p63","h12",0.079056145568266
"dr2_1","p64","h12",0.079056145568266
"dr2_1","p65","h12",0.079056145568266
"dr2_1","p67","h12",0.079056145568266
"dr2_2","p60","h12",2.08560387651671
"dr2_2","p61","h12",2.08560387651671
"dr2_2","p62","h12",2.08560387651671
"dr2_2","p63","h12",2.08560387651671
"dr2_2","p64","h12",2.08560387651671
"dr2_2","p65","h12",2.08560387651671
"dr2_2","p67","h12",2.08560387651671
"dr2_3","p60","h12",0.618186099446811
"dr2_3","p61","h12",0.618186099446811
"dr2_3","p62","h12",0.618186099446811
"dr2_3","p63","h12",0.618186099446811
"dr2_3","p64","h12",0.618186099446811
"dr2_3","p65","h12",0.618186099446811
"dr2_3","p67","h12",0.618186099446811
"dr2_5","p60","h12",0.680558369135688
"dr2_5","p61","h12",0.680558369135688
"dr2_5","p62","h12",0.680558369135688
"dr2_5","p63","h12",0.680558369135688
"dr2_5","p64","h12",0.680558369135688
"dr2_5","p65","h12",0.680558369135688
"dr2_5","p67","h12",0.680558369135688
"dr2_6","p60","h12",0.908022256493775
"dr2_6","p61","h12",0.908022256493775
"dr2_6","p62","h12",0.908022256493775
"dr2_6","p63","h12",0.908022256493775
"dr2_6","p64","h12",0.908022256493775
"dr2_6","p65","h12",0.908022256493775
"dr2_6","p67","h12",0.908022256493775
"dr2_11","p60","h12",0.818571652964229
"dr2_11","p61","h12",0.818571652964229
"dr2_11","p62","h12",0.818571652964229
"dr2_11","p63","h12",0.818571652964229
"dr2_11","p64","h12",0.818571652964229
"dr2_11","p65","h12",0.818571652964229
"dr2_11","p67","h12",0.818571652964229
"dr2_7","p60","h12",0.0476529737431984
"dr2_7","p61","h12",0.0476529737431984
"dr2_7","p62","h12",0.0476529737431984
"dr2_7","p63","h12",0.0476529737431984
"dr2_7","p64","h12",0.0476529737431984
"dr2_7","p65","h12",0.0476529737431984
"dr2_7","p67","h12",0.0476529737431984
"dr2_8","p60","h12",0.639142466286473
"dr2_8","p61","h12",0.639142466286473
"dr2_8","p62","h12",0.639142466286473
"dr2_8","p63","h12",0.639142466286473
"dr2_8","p64","h12",0.639142466286473
"dr2_8","p65","h12",0.639142466286473
"dr2_8","p67","h12",0.639142466286473
"dr2_9","p60","h12",2.41735084604822
"dr2_9","p61","h12",2.41735084604822
"dr2_9","p62","h12",2.41735084604822
"dr2_9","p63","h12",2.41735084604822
"dr2_9","p64","h12",2.41735084604822
"dr2_9","p65","h12",2.41735084604822
"dr2_9","p67","h12",2.41735084604822
"dr2_4","p60","h12",0.610157504079178
"dr2_4","p61","h12",0.610157504079178
"dr2_4","p62","h12",0.610157504079178
"dr2_4","p63","h12",0.610157504079178
"dr2_4","p64","h12",0.610157504079178
"dr2_4","p65","h12",0.610157504079178
"dr2_4","p67","h12",0.610157504079178
"dr2_1","p129","h12",0.00888950219321072
"dr2_1","p130","h12",0.00888950219321072
"dr2_1","p131","h12",0.00888950219321072
"dr2_1","p132","h12",0.00888950219321072
"dr2_1","p133","h12",0.00888950219321072
"dr2_1","p134","h12",0.00888950219321072
"dr2_2","p129","h12",21.2111663694909
"dr2_2","p130","h12",21.2111663694909
"dr2_2","p131","h12",21.2111663694909
"dr2_2","p132","h12",21.2111663694909
"dr2_2","p133","h12",21.2111663694909
"dr2_2","p134","h12",21.2111663694909
"dr2_3","p129","h12",0.728229316557766
"dr2_3","p130","h12",0.728229316557766
"dr2_3","p131","h12",0.728229316557766
"dr2_3","p132","h12",0.728229316557766
"dr2_3","p133","h12",0.728229316557766
"dr2_3","p134","h12",0.728229316557766
"dr2_5","p129","h12",0.787660809680863
"dr2_5","p130","h12",0.787660809680863
"dr2_5","p131","h12",0.787660809680863
"dr2_5","p132","h12",0.787660809680863
"dr2_5","p133","h12",0.787660809680863
"dr2_5","p134","h12",0.787660809680863
"dr2_6","p129","h12",0.949319387312597
"dr2_6","p130","h12",0.949319387312597
"dr2_6","p131","h12",0.949319387312597
"dr2_6","p132","h12",0.949319387312597
"dr2_6","p133","h12",0.949319387312597
"dr2_6","p134","h12",0.949319387312597
"dr2_7","p129","h12",0.00643233621580426
"dr2_7","p130","h12",0.00643233621580426
"dr2_7","p131","h12",0.00643233621580426
"dr2_7","p132","h12",0.00643233621580426
"dr2_7","p133","h12",0.00643233621580426
"dr2_7","p134","h12",0.00643233621580426
"dr2_4","p129","h12",0.852482793321423
"dr2_4","p130","h12",0.852482793321423
"dr2_4","p131","h12",0.852482793321423
"dr2_4","p132","h12",0.852482793321423
"dr2_4","p133","h12",0.852482793321423
"dr2_4","p134","h12",0.852482793321423
"dr2_1","p10","h13",0.0491788161047108
"dr2_1","p11","h13",0.0491788161047108
"dr2_1","p9","h13",0.0491788161047108
"dr2_2","p10","h13",1.68829531691236
"dr2_2","p11","h13",1.68829531691236
"dr2_2","p9","h13",1.68829531691236
"dr2_3","p10","h13",0.805418483660605
"dr2_3","p11","h13",0.805418483660605
"dr2_3","p9","h13",0.805418483660605
"dr2_5","p10","h13",0.75345440969069
"dr2_5","p11","h13",0.75345440969069
"dr2_5","p9","h13",0.75345440969069
"dr2_6","p10","h13",0.454515511103305
"dr2_6","p11","h13",0.454515511103305
"dr2_6","p9","h13",0.454515511103305
"dr2_7","p10","h13",0.0353338011586528
"dr2_7","p11","h13",0.0353338011586528
"dr2_7","p9","h13",0.0353338011586528
"dr2_8","p10","h13",0.555130295022505
"dr2_8","p11","h13",0.555130295022505
"dr2_8","p9","h13",0.555130295022505
"dr2_4","p10","h13",0.499766494213756
"dr2_4","p11","h13",0.499766494213756
"dr2_4","p9","h13",0.499766494213756
"dr2_1","p60","h13",0.0524132671668406
"dr2_1","p61","h13",0.0524132671668406
"dr2_1","p62","h13",0.0524132671668406
"dr2_1","p63","h13",0.0524132671668406
"dr2_1","p64","h13",0.0524132671668406
"dr2_1","p65","h13",0.0524132671668406
"dr2_1","p67","h13",0.0524132671668406
"dr2_2","p60","h13",0.280039799472934
"dr2_2","p61","h13",0.280039799472934
"dr2_2","p62","h13",0.280039799472934
"dr2_2","p63","h13",0.280039799472934
"dr2_2","p64","h13",0.280039799472934
"dr2_2","p65","h13",0.280039799472934
"dr2_2","p67","h13",0.280039799472934
"dr2_3","p60","h13",0.542215593888215
"dr2_3","p61","h13",0.542215593888215
"dr2_3","p62","h13",0.542215593888215
"dr2_3","p63","h13",0.542215593888215
"dr2_3","p64","h13",0.542215593888215
"dr2_3","p65","h13",0.542215593888215
"dr2_3","p67","h13",0.542215593888215
"dr2_5","p60","h13",0.595275134795397
"dr2_5","p61","h13",0.595275134795397
"dr2_5","p62","h13",0.595275134795397
"dr2_5","p63","h13",0.595275134795397
"dr2_5","p64","h13",0.595275134795397
"dr2_5","p65","h13",0.595275134795397
"dr2_5","p67","h13",0.595275134795397
"dr2_6","p60","h13",0.456060192702759
"dr2_6","p61","h13",0.456060192702759
"dr2_6","p62","h13",0.456060192702759
"dr2_6","p63","h13",0.456060192702759
"dr2_6","p64","h13",0.456060192702759
"dr2_6","p65","h13",0.456060192702759
"dr2_6","p67","h13",0.456060192702759
"dr2_11","p60","h13",0.273515511877682
"dr2_11","p61","h13",0.273515511877682
"dr2_11","p62","h13",0.273515511877682
"dr2_11","p63","h13",0.273515511877682
"dr2_11","p64","h13",0.273515511877682
"dr2_11","p65","h13",0.273515511877682
"dr2_11","p67","h13",0.273515511877682
"dr2_7","p60","h13",0.0738218724293829
"dr2_7","p61","h13",0.0738218724293829
"dr2_7","p62","h13",0.0738218724293829
"dr2_7","p63","h13",0.0738218724293829
"dr2_7","p64","h13",0.0738218724293829
"dr2_7","p65","h13",0.0738218724293829
"dr2_7","p67","h13",0.0738218724293829
"dr2_8","p60","h13",0.357183019457585
"dr2_8","p61","h13",0.357183019457585
"dr2_8","p62","h13",0.357183019457585
"dr2_8","p63","h13",0.357183019457585
"dr2_8","p64","h13",0.357183019457585
"dr2_8","p65","h13",0.357183019457585
"dr2_8","p67","h13",0.357183019457585
"dr2_9","p60","h13",0.877183895245966
"dr2_9","p61","h13",0.877183895245966
"dr2_9","p62","h13",0.877183895245966
"dr2_9","p63","h13",0.877183895245966
"dr2_9","p64","h13",0.877183895245966
"dr2_9","p65","h13",0.877183895245966
"dr2_9","p67","h13",0.877183895245966
"dr2_4","p60","h13",0.344720836992928
"dr2_4","p61","h13",0.344720836992928
"dr2_4","p62","h13",0.344720836992928
"dr2_4","p63","h13",0.344720836992928
"dr2_4","p64","h13",0.344720836992928
"dr2_4","p65","h13",0.344720836992928
"dr2_4","p67","h13",0.344720836992928
"dr2_1","p129","h13",0.00903017422353259
"dr2_1","p130","h13",0.00903017422353259
"dr2_1","p131","h13",0.00903017422353259
"dr2_1","p132","h13",0.00903017422353259
"dr2_1","p133","h13",0.00903017422353259
"dr2_1","p134","h13",0.00903017422353259
"dr2_2","p129","h13",3.44490258600291
"dr2_2","p130","h13",3.44490258600291
"dr2_2","p131","h13",3.44490258600291
"dr2_2","p132","h13",3.44490258600291
"dr2_2","p133","h13",3.44490258600291
"dr2_2","p134","h13",3.44490258600291
"dr2_3","p129","h13",0.602968576627212
"dr2_3","p130","h13",0.602968576627212
"dr2_3","p131","h13",0.602968576627212
"dr2_3","p132","h13",0.602968576627212
"dr2_3","p133","h13",0.602968576627212
"dr2_3","p134","h13",0.602968576627212
"dr2_5","p129","h13",0.670596228705698
"dr2_5","p130","h13",0.670596228705698
"dr2_5","p131","h13",0.670596228705698
