,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p114,0,5.7,9.2,11.2,15.1,16.4,20.1,29.3,45.9,73.8,119.3,188.9,289,416.9,574.2,693,805.4,910.3,1006.2,1089.7,1185.9
p115,0.4,35.6,55.4,71.4,94.3,170,264,410.3,627.6,965.7,1332.7,1545.9,1658.7,1677,1694.5,1717.5,1746.2,1790.3,1839.6,1898,1988.6
p116,0,0,20.8,33.8,46.9,54.5,66.9,88.4,119.4,172,248.2,337.7,431.5,496,559.6,623.2,687.7,755.3,823.3,890,964.7
p117,0,0,4.5,6.9,8.9,10.1,12.8,17.9,25.4,39.9,62.6,92,128,166.4,209.3,256.1,306.1,360,415.1,469.5,526.8
p118,0,0,1.7,3.9,7.7,14.9,30.5,61.6,113.4,207,360.2,507,644.6,695.5,739.5,785.2,834.5,892.6,944,981.3,1051.7
p119,0.1,4.1,8.9,10.5,12.8,22,33.5,51.4,79.1,121.3,174.3,198.9,211.5,214.4,216.8,220.1,222.8,227.8,232.9,242.8,255.7
p12,0.4,14.2,28.2,69.1,88.1,94.2,103.7,122.1,149.7,202,290.7,380.5,437.8,461.2,479.2,500.2,512.9,533.9,567,595.3,623.6
p120,0.3,2.9,4.1,5.1,6.5,12.8,21.3,32,45.7,66.6,94.1,112.2,122,123.7,125.1,127.6,129.2,131.5,135.3,140.2,147.7
p121,0,8.3,28.7,79.7,112.3,114.3,128.2,157.3,196.9,227.3,287.7,339.1,371,372.9,375.5,378.9,383.2,390.6,404,420.7,447
p122,2.4,132,154.9,192.9,281.8,461.1,757.9,1271.7,2068.7,3293.2,4559.6,5514.5,6012.1,6055.1,6103.7,6182,6267,6405.2,6586.3,6841.3,7261.6
p123,0,75.5,173,556.5,836.3,918.2,1095.7,1386.5,1739.1,2022.3,2532.1,2957.5,3224.9,3236.7,3254.1,3283.5,3333.4,3439.1,3558.1,3691.7,3865.6
p124,0,0,0,0.1,0.2,0.3,0.9,2.2,5,10.1,18.6,25.1,30.9,32.7,34.1,35.6,37.4,39.2,40,42.3,46.2
p125,0.9,17.6,27.6,62.2,92.4,107.1,140,202.3,285.8,402.8,531.4,636.4,699.4,716.1,732.6,743.2,761.1,787.5,803.3,840.2,891.8
p126,4.6,816.9,1210.6,1625.2,2169.9,2355,2623.2,3084.6,3633.7,4311.8,4929.2,5435.7,5781.2,5853.4,5933.5,6031.5,6170,6365.6,6571,6781.5,7030.5
p127,3.3,107.9,273.6,652.6,1128,1185.4,1265.4,1441.3,1662.2,2043.7,2669.2,3198,3615.6,3829.5,4076.8,4463.1,4885.4,5327.5,5852.8,6396.1,6639.9
p128,7.2,16,61.1,198.1,371.7,478.1,550.2,667.6,826.2,1081.3,1404.8,1689.4,1893.8,1991.8,2081.3,2182.8,2280.4,2370.4,2462,2544.4,2584.8
p129,0.2,8.9,26,101.1,137.7,146.2,161.5,188.9,222.7,264.7,314.1,347.2,376.2,396.4,420.2,445.2,470.8,497.3,519.6,542.9,570.4
p13,0.5,29.7,55,187.3,275.4,321,381.7,481.8,605.6,772.7,983.9,1174.8,1290.2,1345.8,1385.6,1423.1,1444.9,1480.5,1522.7,1561.1,1598
p130,0,0,5.2,52.2,85.5,123.6,162.4,222.8,296.6,391.4,522.2,635.3,724.8,765.7,815.8,864.2,908.7,951.2,976.5,1011.1,1072.3
p131,2.9,178.4,681.6,1491.9,2384.9,2557.3,2808.7,3107,3387.2,3690.3,4094.1,4426,4668.3,4757.2,4866.2,4978.4,5090.2,5207,5326.8,5444.9,5557.9
p132,1.4,36.6,115.2,309.2,515.6,596.2,731.1,880.2,1053.9,1253.8,1560.8,1806.4,1982.3,2030.9,2090.1,2177,2261.7,2358.6,2461.9,2557,2655.8
p133,0,0,0.1,10.3,94.8,122.2,170.8,234,290.9,358.4,512.9,582.6,593.8,598.2,603.7,610.4,617.9,634,663.8,699.2,725.6
p134,1.4,5.6,25.2,40.7,55.8,69.8,92.5,127.6,172.8,230.2,301.3,381.9,453.1,515.6,583.1,652.8,722.3,792.4,855.3,917.4,983.5
p14,0,0,0.1,0.7,2.2,3.4,9.8,24.2,56.2,107.2,166.4,192.8,203.7,206.4,208.9,211.1,213.1,215.5,218.1,221.4,229.8
p15,0,0,0.4,3.7,19.2,38.8,84.3,143,218.2,319.4,451.8,543.4,578.2,581.6,584.8,589.5,595.2,603,612.5,623.8,650.2
p16,0,0,0.2,1.8,8.7,17.5,39.2,66.7,103.8,154.6,226.2,279.5,303.5,307.8,311.7,316.8,321.2,327.2,334.3,343.1,359.9
p17,0,0,0.3,1.5,3.2,4.2,6.4,10.7,18.6,34.2,58.3,88.5,120.7,137.3,153.6,168.8,182.1,195.8,209,223.6,240.6
p18,0,0,0.3,1.9,4,4.8,6.4,9.8,16.5,30.4,52.4,81.9,113.6,127.3,140.1,151.5,161.6,172.5,183,194.4,208.2
p19,0,0,0,0,0.1,0.1,0.2,0.3,0.4,0.7,1.4,2,2.8,3.3,3.6,3.9,4.2,4.4,4.6,4.8,5.1
p2,0,3.6,7.9,17.7,28.5,37.9,79.3,152.8,254.1,388.6,696.8,997.7,1086.2,1118.6,1139.5,1157.9,1176.5,1204.8,1230.6,1235.7,1251.7
p20,0,0,0.2,1,2.2,2.7,3.7,5.7,10.2,18.3,31,47.9,66.2,73.6,81,87.9,93.9,100.4,106.1,112.4,119.4
p21,0,0,0.1,0.5,1.2,1.8,3.3,5.8,9.2,14,22,29.9,36.8,43,49.5,56.4,63.8,72.2,81.8,92.8,104.8
p22,0,0,0,0,0.1,0.2,0.3,0.4,0.7,1.1,1.8,2.7,3.5,4.3,5.2,6.2,7.3,8.6,10.3,12,14.1
p23,0,0,0,0.1,0.3,0.5,0.8,1.4,2.3,3.6,6.2,8.9,11.4,13.7,15.8,18.3,21.1,24.5,28.3,32.6,37.6
p24,0,0,0.2,0.5,1.6,2.2,3.3,5.4,8.8,14.1,23.2,33,41.4,49.2,58.5,68.1,78,89.4,101.8,115.2,130.9
p25,0,0,16.7,154.9,295.2,337.9,404.3,493,582.8,726.3,968.6,1174.8,1294.1,1335.3,1374.6,1410.8,1442.3,1476,1508.4,1573.8,1661.1
p26,0,0,0.9,10.6,17.8,19.9,27.4,37.8,48,58.1,70.6,79.9,85.3,87.2,89,90.6,92.1,93.7,95.5,98.6,102.9
p27,0.4,12.7,21.7,39.7,62.8,63.7,67.9,78.7,93,112.5,134.9,151.4,162.4,163.8,165.4,167.9,170.7,174.4,178.4,183.2,188.4
p28,7.9,257.1,471,711.4,1016.5,1031.6,1094.8,1267.2,1503.2,1816.5,2174.1,2491.1,2727.2,2798.3,2866.1,2936.5,3010,3099.2,3202.6,3329.9,3465.6
p29,0,4,5,8.3,12.5,12.8,13.3,14.9,17.1,20.2,24.2,28.4,31.8,32.8,34,35.1,35.9,37,37.9,39.1,40.3
p3,0.1,1.8,4.8,11.5,19.1,26.1,45.5,84.6,135.7,211.4,387.3,550.9,607,623.8,634.2,642.3,649.8,659.7,671.9,674,682.7
p30,2.4,48.9,108.1,208.7,330.3,340.6,357.4,414.9,500.2,602.5,718.3,799.6,855.7,876.8,898.5,919.8,941.2,963.7,988.1,1016.5,1048.2
p31,0.7,21.4,41.6,68.4,107.8,150.6,223.2,342.3,511.6,731.9,938.9,1100.2,1196,1224.3,1256.1,1291.9,1331.9,1379.3,1434.1,1492.9,1535.7
p32,0,0,5.7,9.3,12.9,14.4,17.6,23.3,31.8,44.4,61,75.3,87.5,91.3,95.3,99.4,103.1,107.7,112.2,116.2,122.3
p33,2.5,132.7,203.6,276.1,396.2,435.4,526.1,676.8,867.9,1119.5,1435.7,1725.9,1970.4,2113.5,2242.6,2320,2396.6,2504.1,2590.5,2690.1,2835.1
p34,0.9,34.2,88.7,120,172.8,189.6,216.4,266.9,333.2,426.5,548.1,667.1,768.4,834.3,892,909.5,926.7,951.9,971.7,993.2,1028.2
p35,0,0,0.1,0.5,1.1,1.3,1.6,2.4,3.9,6.8,11.4,17.3,23.5,26.1,28.2,30.3,32.2,34.4,35.1,38.7,41.6
p36,0,0,11.8,18.8,25.5,27.9,32,39.8,50.7,67.8,93.8,119.5,140.5,144,148,152.6,157.9,165.5,169,183.4,195.7
p37,0,0,13.4,21.9,30.2,33.7,39.6,50.5,66.4,92,134.5,177.6,213.2,221.6,230.8,240.7,253,267.8,278.8,301,320.9
p38,0,0,19.5,31.4,42.9,47.8,56.4,73.1,99.1,148.5,228.8,314.1,389.2,409.4,429.9,452.5,477.2,506.8,526.7,572,611.1
p39,0,0,2.3,3.7,5.1,5.6,6.3,7.9,10.5,15.6,23.3,30.4,36.7,42.1,47,52,57,62.5,66.5,73,78.8
p4,0.1,0.4,2.1,3.2,6,10.2,20.7,50.8,108.7,175.7,233.9,263.5,273,279.6,286.8,295.3,304.7,310.8,320.4,324.2,338.1
p40,0,0,8.5,13.8,19.1,20.7,23.9,30.1,40.9,62.5,100.5,141.7,181.8,217.5,252.2,288.3,325.8,366.8,399,451.3,494.8
p41,0,0,14.5,23.1,31.5,33.8,37.5,45,57.9,85.7,137.1,192.5,250.2,306.7,363.1,422.4,485.8,556.7,618.1,702.5,780.5
p42,0,0,0.4,1.9,12.5,14.4,18.3,26.1,39.1,61.2,97.1,137.2,159.6,168.6,176.7,183.8,192,200.1,204.5,216.6,225.3
p43,0,0,15.8,80.7,588.9,616.6,673.8,812.1,1029.2,1394,1990.1,2701,3043.5,3141.9,3230.3,3305.2,3405.1,3505.9,3552.7,3736.5,3871.3
p44,0,0,0.5,2.6,18.3,20.2,23.8,30.9,41.1,56.2,78.5,99.9,108.7,114,118.8,123.8,129.2,134.2,136.5,144.9,150.5
p45,0,0,4.5,9,18.1,19.3,21.9,27.3,36,51.9,82.3,117.8,156.2,196.2,239.1,286.1,322,360.7,393.2,442.8,490.8
p46,0,2.1,3.2,5,10.1,12.6,18.5,31.3,54.9,97,169.4,275.5,402,419,434.4,447.7,465.3,484.3,497.2,525.6,549.4
p47,0.1,5.7,20.6,28.9,39.8,45.8,58.3,79.4,109.5,155,206.5,251.2,281.4,296.6,312.4,328.6,344.9,362.1,381.8,411.6,434
p48,0,3,10.3,23,41.4,48.7,67.2,110.7,189.7,311.2,494.9,696,870.8,929.2,1002.1,1089.1,1172.4,1281.3,1388.3,1532.3,1668.9
p49,0,0,0,0,0.1,0.3,1.1,3,7.3,14.9,26.7,35.9,42.4,46,49.1,52.1,54.4,57.6,60.8,66.3,70
p5,5.7,41.9,53.1,88.7,126.8,141.6,181.7,254,356.4,502.5,717.7,978.1,1166.5,1244.5,1328.4,1417.3,1505.8,1597.9,1697.8,1812,1951.7
p50,0,0,0.4,1,4.4,11.2,32.8,89.9,208.2,419.9,785.5,1241.8,1733.3,2109.2,2447.7,2749.5,2947.7,3252.2,3474.3,3849.6,4127.2
p51,0,0,0.1,0.3,1,3.6,13.4,37.5,84.5,168.9,316.7,486.7,668.6,804.3,927.5,1038.5,1116.5,1228.1,1319.6,1463.1,1575.6
p52,0,0,3.7,5.4,6.8,7.1,7.7,9.5,13.1,19.5,30.4,39.6,47,53.5,60.1,67.4,75,82.5,90.3,101.3,111.1
p53,0,0,21.5,35.3,49,56,68.4,96,147.8,247.2,431.2,618.2,791.1,950.5,1115.1,1296.9,1497.4,1706.7,1911.2,2190.2,2425.8
p54,0.1,2.8,27.8,38.4,50.9,55.5,62.7,77,102.3,153.3,254.6,362,463.8,563.9,667.9,777.7,894.4,1022.3,1121.8,1270.1,1400.7
p55,0,1.7,13.1,17.9,23.6,25.6,30.8,40.4,56,83,144.8,210.7,274.3,334.9,395.2,460.3,528.5,607.3,673.6,764.7,847.1
p56,0,0,0.4,0.9,3.5,8.1,24.5,82.3,178.7,356.9,637.5,823.6,895.6,919.5,938.9,957.4,966.6,992,1009.6,1077.3,1129.1
p57,0.7,1.2,2.3,5.4,9.2,11.3,16.2,29.4,56.7,108.5,194.3,295.5,384.2,400.7,422.1,451.9,487.7,535.9,587.1,651.4,723.4
p58,3,3.3,29.4,72.9,92.2,164.7,533.1,952.9,1425.2,2091.4,3353.2,4050.2,4322.8,4502.1,4643,4767.1,4869.2,4976.9,5086.2,5276.4,5631.4
p59,0.2,1.2,2.2,9.2,16,22.1,36.4,72.2,137.6,236.9,365.3,482.7,576.1,616.3,654.5,693.2,730.5,772.8,818,870.2,925.7
p6,0.2,9.8,11.9,19.5,27.7,31.3,38.9,52.4,72.4,101.1,142.6,194.2,240.3,267.6,296.3,325.5,353.3,381.1,408.9,439.8,473.8
p60,0,0.4,1.6,3.9,7.4,9.7,15,25.9,44.1,71.3,109.6,144.3,170.1,179.4,190,204.3,220.6,239.4,257.2,276.5,299.7
p61,0,0.7,1.6,4.4,9,13.3,22,39.1,68.1,111.8,175.4,235.4,278.1,288.1,300.2,319.4,341.4,366.3,390.4,416.1,448.7
p62,0.1,0.4,1.2,3.5,7.6,11.6,20.9,38.2,67.2,109.9,169.3,219,253.2,260,268.2,282.1,298.3,317,335.1,354.4,378.6
p63,0.2,12.2,28.5,83.6,169.2,250,469.3,911.8,1675.4,2879.4,4592.3,5998.4,6966.6,7149.4,7356.1,7643,8040.2,8580.3,9071.5,9636.6,10388.6
p64,0,5.9,9.5,26.2,49.6,71.3,134.9,268.9,503.3,880.4,1427.5,1890.6,2239.6,2297.9,2376.2,2500,2640.5,2821.3,3003.9,3201.1,3479.4
p65,0.1,6.3,9.9,27.8,53.8,71.9,123.5,239.5,465.2,884.5,1538.9,2186.2,2684.9,2764.3,2860.5,3020.8,3220.6,3492.3,3766.5,4054.3,4463
p66,0,2.9,5.6,14.7,25.9,33.6,53.4,101.6,194.5,355.8,619.9,917.4,1175,1219.7,1281,1361.8,1459.3,1583.9,1719.4,1883.5,2060.2
p67,0,5.4,12.9,40.6,87.8,143.6,253,459.4,809.8,1379.2,2279.9,3133.4,3706,3746.3,3804.1,3906.4,4053.3,4304.7,4547,4793.3,5166.3
p68,0,0,1.1,6,42.6,46.1,52.4,65.6,85.4,117.8,169.6,230.6,258.6,267.3,274.2,280.9,289.4,298.8,304.4,320,329
p69,0,0,2,3.9,7.8,8.3,9.2,11.5,15.5,23.9,39.4,57.8,77.4,97.1,117.8,140.8,161.2,182.3,200.6,225.3,248.1
p7,0,1.6,3.6,5.9,7.7,8.1,8.8,10.2,12.2,15.1,19.7,25.3,31.6,35.5,39.4,43.3,47.1,50.8,54.6,58.7,63.4
p70,0,0,14.3,28,56.2,60.2,68.2,84.6,113.4,167.5,266.1,383.1,506.4,626.7,751.2,884.2,991.6,1103.9,1199,1328.9,1452.4
p71,0,0.3,2.1,2.9,3.8,4,4.5,5.5,7.2,10.8,18.2,26.9,35.5,43.2,50.6,58.5,67.4,78,88.5,101.2,113.3
p72,0.1,4.4,40.6,54.4,70.5,74.2,80.7,94.5,124.1,193.2,340.9,503.6,668.5,838.3,1005.6,1190.2,1385,1609,1836.4,2108.8,2381.6
p73,0,0.2,2.1,2.8,3.6,3.9,4.3,5.1,6.7,9.9,16.4,24.2,32.3,40.4,48.8,58.1,68.4,80.2,92,105,118.7
p74,0,0,0.1,0.2,0.4,0.6,1.3,2.9,6.4,13.3,25.7,41.2,58.7,69.3,79,86.2,95.8,107.1,115.1,128,140.1
p75,0,1.1,2.4,3.6,6.7,7.8,9.9,14.8,24,45.6,89.5,152.1,222.8,252.8,276.8,295.7,317.2,344.6,363.9,396.3,430.2
p76,0,2.4,4.4,6.6,13.5,15.3,20.3,31.9,53.5,95.9,170.1,272.5,392.9,419.7,442.2,461.1,483.9,514.9,536.7,577.7,620.3
p77,0,0.8,1.3,2,4.2,5.5,8.2,13.9,24,41.4,70.5,110.2,154.6,159.9,164.7,169.1,174.2,180.9,185.9,195.7,204.9
p78,0,1.7,2.2,3.3,6.6,7.8,10.4,16,26.9,49.8,89.7,148.8,217.9,238,253.3,265.2,278.1,296.7,310.1,335,359.9
p79,0.1,2.4,5.3,8.1,15.5,19,26.6,43.6,78.6,156.1,292.6,490.3,718.5,820.8,899.7,953.7,1006.8,1081.5,1137.5,1209.9,1281.1
p8,0.8,8.8,36.5,63.1,93,94.6,96.6,103.7,111.3,121,132.1,142.7,150.4,154.3,158.1,162,166,169.7,173.2,175.6,177
p80,0.4,8.4,12.5,23,53,77.9,162.5,409.3,928.3,1732.7,3056.5,3766.1,3937.7,3972.4,4002.6,4035.8,4073.8,4135.1,4192.2,4292,4457
p81,0.1,1,2.9,5.1,10.8,13,20.9,44.3,100.6,238.7,473.8,621.7,671.5,671.3,671.2,671.7,674.5,679,683.7,720.9,771.6
p82,0,0.3,0.6,1.1,2.3,2.8,4.2,8.1,17,42.6,94.8,137.5,157.7,157.8,157.9,158,158.4,161,163.7,175.4,188.6
p83,0,0.4,1.3,2.2,4.6,5.3,8.2,17.2,39.9,100.2,196.1,256.1,277.7,278.4,279.1,279.9,281.3,284.2,286.8,308.8,331.6
p84,0,0.9,6.1,8.4,11,11.7,13.5,17,23.7,37.1,63.7,92.8,119.6,145.5,171.6,200.6,231.6,267.5,300.2,341,382
p85,0,0,1.4,2.5,8.3,24.9,75.1,246.4,551,1049.3,1721,2124,2270.1,2324.8,2370.3,2419.5,2459.8,2520.9,2580.2,2694.5,2857.4
p86,0,0,1.2,2.8,4.6,11.3,89.9,197.6,282.5,363.1,470.9,544.6,587.1,619.8,645.3,667.7,686,704.5,721.9,748.7,782.2
p87,0,0,0.4,0.8,2.6,4.2,7.6,16.3,40.2,103.1,239.1,490,849,1096.7,1301,1464.9,1583.7,1704.4,1819.3,1959.3,2111.4
p88,0,0,0.1,0.3,1,1.7,3.7,9.2,24.2,59.2,130.5,243.9,378.9,436.3,480.3,517.7,548.3,583.8,619,663.3,709.3
p89,0,0,0.8,1.4,7.7,9.4,14.4,31.9,86.2,216.6,476.7,769.6,990.9,1070.8,1159.7,1265.2,1376.2,1481.1,1582,1705.5,1850.2
p9,430.9,716.8,1386.5,2755.7,4140.3,4814.1,5225.9,6168.3,7397.7,8821.9,10398,11804.1,12843.4,13491.3,14095.9,14640.4,15142,15579.3,15968.5,16269.8,16504.9
p90,0,0,1.1,2.3,12.5,14.4,20.3,40.3,101.1,240.1,500.4,763.3,940.1,1012.2,1116.7,1266.5,1431.5,1580.3,1708.9,1843.3,1985.1
p91,0.4,2.6,5.2,10.8,29.2,53.2,115.5,214.5,353.2,550.2,796.8,946.2,1048.4,1080.6,1114.4,1152.4,1195.2,1244.2,1297.5,1363.2,1437.4
p92,0.1,35.8,56.5,74.3,83.6,94.8,118.8,178.8,284.7,480.1,810.6,1140.8,1453.1,1762.7,2072.9,2398.2,2751.7,3148.8,3601,4121.2,4719.4
p93,0,0,0.2,0.7,4.5,5.7,8.1,12.6,21,35,57.3,88.1,128.5,176,232.1,295.9,365.2,438.8,513.2,589,664.8
p94,0.9,21.5,29.6,36.6,46.9,54.6,68.8,95,133.9,194.1,288,404,542.5,712,916.8,1163.3,1458.6,1813.8,2235.4,2737.5,3334.2
p95,0,0,0.5,19,77.6,129.1,219.4,370.5,489.9,705.9,1064.6,1361.1,1540.4,1571.4,1605.5,1643.3,1681.5,1725.5,1768,1856.2,1964.1
p96,0,0,1,31.1,134.3,218,363.1,604.9,811.8,1184.2,1800.2,2344.9,2708.8,2809.7,2910.8,3011,3104,3208.4,3340.1,3488.9,3657.7
p97,1.6,22.7,59.3,74,94.5,201.9,334.4,507.5,718.2,1014,1401.8,1864.6,2392.5,2788.5,3220.9,3680.2,4133.8,4589.7,4995.5,5369.9,5762
p98,1.3,24.5,54.2,75,94.9,196.5,315.2,468,653.8,947.8,1304.7,1722.5,2188.2,2529.2,2910.4,3324.1,3764.5,4211.4,4613.4,4963.4,5327.4
p99,0,0,7.8,24.8,61.4,101.2,212.3,495.2,1044.5,1942.5,3321.7,4536.4,5405.3,5593.8,5769.1,5978.4,6255.5,6605.2,6925.9,7153.1,7546.7
