Residential Technology Equipment Class Description File
Last Modified: August 2014 Tech Update
Definition:    Pointers and flags for major equipment types
Units:         None
Source:        None        
Comments:      Number classes 1, 2 , 3, ... must match RSM(EQP and SHL) class numbers
               Do not add equipment classes
               Do not change equipment class names
               RTxxxxxx are RESD variable names
	       Must be sorted by column one, then column two
               Source: Navigant Consulting, Fourth DRAFT EIA - Technology Forecast Updates – Residential and Commercial Building Technologies – Reference Case  


                                                                                                          +---------------------------------------------------+
                                                                                                          ºFuel Choice Model Logit Parameters for Technologiesº
                                                                               +------------------------+ º
     End    Equip     Type     Gen      Repl            Major   Furn   Base    ºEquip. Life Parameters    ºNew Construction Only   Replacement Equipment         Eq Class
     Use    Class     Ptr      Ptr      Eqpt    Fuel    Fuel?   Fan?   Eff     º Alpha    Min      Max    º  Beta      Sw Fact     Beta     Bias                 Name
          RTCLEQCL RTCLTYPT RTCLPNTR RTCLREPL  RTFUEL RTMAJORF  RTFAN RTBASEFF ºRTALPHA RTMINLIF RTMAXLIF º  RTFCBETA  RTSWFACT    RTSWBETA RTSWBIAS             RTCLNAME

1	1	1	2	3	4	1	0	 0.990 	0.5	10	25	3.37	19.5	-0.00108	0.2	-0.00172	-0.47		'ELEC_RAD'
1	2	2	2	0	4	1	0	 2.230 	0.5	7	21	2.88	15.9	-0.00108	0.2	-0.00172	-0.10		'ELEC_HP'
1	3	7	1	0	3	1	1	 0.780 	0.5	10	25	3.37	19.5	-0.00108	0.0	-0.00172	0.000		'NG_FA'
1	4	11	1	0	3	1	1	 0.800 	0.3	20	30	7.21	26.3	-0.00108	0.0	-0.00172	0.000		'NG_RAD'
1	5	14	2	0	5	1	0	 0.800 	0.3	10	25	3.37	19.5	-0.00108	0.2	-0.00172	-0.27		'KERO_FA'
1	6	18	4	3	2	1	1	 0.780 	0.5	10	25	3.37	19.5	-0.00108	0.2	-0.00172	-0.03		'LPG_FA'
1	7	22	3	3	1	1	1	 0.800 	0.3	10	25	3.37	19.5	-0.00108	0.2	-0.00172	-0.03		'DIST_FA'
1	8	25	3	0	1	1	1	 0.800 	0.3	20	30	7.21	26.3	-0.00108	0.2	-0.00172	-0.03		'DIST_RAD'
1	9	28	2	3	6	1	1	 0.650 	0.3	20	30	7.21	26.3	-0.00108	0.3	-0.00172	-0.27		'WOOD_HT'
1	10	29	2	0	4	1	0	 3.000 	0.5	10	30	2.89	22.7	-0.00108	0.0	-0.00172	-0.10		'GEO_HP'
1	11	31	1	0	3	1	1	 1.300 	0.5	7	21	2.88	15.9	-0.00108	0.0	-0.00172	-0.10		'NG_HP'
2	1	1	0	0	4	0	0	 2.700 	0.7	8	16	4.33	13.1	0.000000	0.1	-0.00172	0.000		'ROOM_AIR'
2	2	4	0	0	4	0	0	 3.340 	0.7	7	21	2.88	15.9	0.000000	0.0	-0.00172	0.000		'CENT_AIR'
2	3	8	2	0	4	0	0	 3.520 	0.5	7	21	2.88	15.9	0.000000	0.0	0.000000	0.000		'ELEC_HP'
2	4	12	10	0	4	0	0	 12.30 	0.5	10	30	2.89	22.7	0.000000	0.0	0.000000	0.000		'GEO_HP'
2	5	14	11	0	3	0	0	 0.600 	0.5	7	21	2.88	15.9	0.000000	0.0	0.000000	0.000		'NG_HP'
3	1	1	0	0	4	0	0	 0.260 	0.7	11	18	5.98	15.4	0.000000	0.0	-0.00172	0.000		'CL_WASH'
4	1	1	0	0	4	0	0	 0.690 	0.7	11	18	5.98	15.4	0.000000	0.0	-0.00172	0.000		'DS_WASH'
5	1	1	1	3	3	0	0	 0.591 	0.7	4	14	2.61	10.4	0.000000	0.1	-0.00172	-0.05		'NG_WH'
5	2	5	3	0	4	0	0	 0.892 	0.7	10	22	3.86	17.6	0.000000	0.4	-0.00172	-0.05		'ELEC_WH'
5	3	10	3	0	1	0	0	 0.500 	0.7	4	14	2.61	10.4	0.000000	0.5	-0.00172	-0.17		'DIST_WH'
5	4	13	2	0	2	0	0	 0.591 	0.7	4	14	2.61	10.4	0.000000	0.5	-0.00172	-0.27		'LPG_WH'
5	5	17	3	0	4	0	0	 1.000 	0.7	10	30	2.89	22.7	0.000000	0.0	-0.00172	4.700		'SOLAR_WH'
6	1	1	0	0	3	0	0	 0.385 	0.7	16	21	10.68	19.1	0.000000	0.0	-0.00172	0.000		'NG_STV'
6	2	3	0	0	2	0	0	 0.385 	0.7	16	21	10.68	19.1	0.000000	0.2	-0.00172	-0.07		'LPG_STV'
6	3	5	0	0	4	0	0	 601.0 	0.7	16	21	10.68	19.1	0.000000	0.2	-0.00172	-0.01		'ELEC_STV'
7	1	1	0	0	3	0	0	 3.140 	0.7	11	20	4.97	16.7	0.000000	0.0	-0.00172	0.000		'NG_DRY'
7	2	3	0	0	4	0	0	 3.550 	0.7	11	20	4.97	16.7	0.000000	0.2	-0.00172	-0.02		'ELEC_DRY'
8	1	1	0	0	4	0	0	 659.0 	0.7	7	26	2.51	19.1	0.000000	0.0	-0.00172	0.000		'REFR'
9	1	1	0	0	4	0	0	 568.0 	0.7	11	31	3.09	23.6	0.000000	0.0	-0.00172	0.000		'FREZ'
