wst,r,szn,t,Value
fsu,p1,wint,2010,0.392890277689291
fsu,p1,wint,2012,0.39564761683221505
fsu,p1,wint,2014,0.39780373275003605
fsu,p1,wint,2016,0.39945557138865595
fsu,p1,wint,2018,0.400692530268549
fsu,p1,wint,2020,0.40159671964189997
fsu,p1,wint,2022,0.402243236764734
fsu,p1,wint,2024,0.40270044509266495
fsu,p1,wint,2026,0.40303025161771605
fsu,p1,wint,2028,0.40328837680697904
fsu,p1,wint,2030,0.40352461269120293
fsu,p1,wint,2032,0.4037830655953579
fsu,p1,wint,2034,0.404102380818484
fsu,p1,wint,2036,0.404515947272079
fsu,p1,wint,2038,0.40505208069085097
fsu,p1,wint,2040,0.40573418455224397
fsu,p1,wint,2042,0.4065808882968421
fsu,p1,wint,2044,0.40760616284455004
fsu,p1,wint,2046,0.408819413764796
fsu,p1,wint,2048,0.41022555279486
fsu,p1,wint,2050,0.41182504872024106
fsu,p1,wint,2052,0.41361395894457303
fsu,p1,wint,2054,0.415583943393016
fsu,p1,wint,2056,0.417722262720019
fsu,p1,wint,2058,0.42001176313606603
fsu,p1,wint,2060,0.42243085053361296
fsu,p1,wint,2062,0.4249534569828621
fsu,p1,wint,2064,0.427549003084803
fsu,p1,wint,2066,0.430182360110956
fsu,p1,wint,2068,0.43281381632306204
fsu,p1,wint,2070,0.43539905234498405
fsu,p1,wint,2072,0.4378891309434871
fsu,p1,wint,2074,0.440230507050587
fsu,p1,wint,2076,0.44236506431005607
fsu,p1,wint,2078,0.44423018483213
fsu,p1,wint,2080,0.445758859166747
fsu,p1,wint,2082,0.446879843725496
fsu,p1,wint,2084,0.447517872960634
fsu,p1,wint,2086,0.447593933507349
fsu,p1,wint,2088,0.44702560717233003
fsu,p1,wint,2090,0.445727489066471
fsu,p1,wint,2092,0.44361168629310493
fsu,p1,wint,2094,0.44058840138111505
fsu,p1,wint,2096,0.43656660306851297
fsu,p1,wint,2098,0.431454785082355
fsu,p1,spri,2010,0.31804182453351004
fsu,p1,spri,2012,0.317198492128928
fsu,p1,spri,2014,0.31664199413096195
fsu,p1,spri,2016,0.31633163293064803
fsu,p1,spri,2018,0.316229562496252
fsu,p1,spri,2020,0.316300690890146
fsu,p1,spri,2022,0.316512575190177
fsu,p1,spri,2024,0.316835312241162
fsu,p1,spri,2026,0.317241428102154
fsu,p1,spri,2028,0.31770576855915195
fsu,p1,spri,2030,0.318205392638062
fsu,p1,spri,2032,0.31871947067494394
fsu,p1,spri,2034,0.319229188174747
fsu,p1,spri,2036,0.319717656410272
fsu,p1,spri,2038,0.32016983047435
fsu,p1,spri,2040,0.320572435294325
fsu,p1,spri,2042,0.32091389994334
fsu,p1,spri,2044,0.32118430043234697
fsu,p1,spri,2046,0.321375311035084
fsu,p1,spri,2048,0.321480164080857
fsu,p1,spri,2050,0.32149361804246
fsu,p1,spri,2052,0.32141193364501897
fsu,p1,spri,2054,0.321232857622265
fsu,p1,spri,2056,0.32095561364661895
fsu,p1,spri,2058,0.32058089985548904
fsu,p1,spri,2060,0.32011089228608397
fsu,p1,spri,2062,0.319549253412782
fsu,p1,spri,2064,0.31890114485325394
fsu,p1,spri,2066,0.31817324317142404
fsu,p1,spri,2068,0.317373757556746
fsu,p1,spri,2070,0.316512448001183
fsu,p1,spri,2072,0.315600642429263
fsu,p1,spri,2074,0.31465125106575204
fsu,p1,spri,2076,0.313678776153969
fsu,p1,spri,2078,0.312699314971198
fsu,p1,spri,2080,0.31173055393321303
fsu,p1,spri,2082,0.31079175144641696
fsu,p1,spri,2084,0.30990370706369
fsu,p1,spri,2086,0.309088714440728
fsu,p1,spri,2088,0.308370495586205
fsu,p1,spri,2090,0.30777411396554305
fsu,p1,spri,2092,0.307325864168302
fsu,p1,spri,2094,0.30705313609689
fsu,p1,spri,2096,0.306984251991435
fsu,p1,spri,2098,0.30714827508172604
fsu,p1,summ,2010,0.172400919662299
fsu,p1,summ,2012,0.17031905680745496
fsu,p1,summ,2014,0.168565582290389
fsu,p1,summ,2016,0.16709138110272198
fsu,p1,summ,2018,0.16585113975493398
fsu,p1,summ,2020,0.164803223953574
fsu,p1,summ,2022,0.163909548666614
fsu,p1,summ,2024,0.163135444793225
fsu,p1,summ,2026,0.162449525941
fsu,p1,summ,2028,0.161823558181949
fsu,p1,summ,2030,0.161232335104209
fsu,p1,summ,2032,0.16065355999321698
fsu,p1,summ,2034,0.160067736557126
fsu,p1,summ,2036,0.15945806924884398
fsu,p1,summ,2038,0.158810373923513
fsu,p1,summ,2040,0.15811299929770903
fsu,p1,summ,2042,0.157356759437833
fsu,p1,summ,2044,0.15653487729282298
fsu,p1,summ,2046,0.155642939094009
fsu,p1,summ,2048,0.15467885926633
