r,szn,t,Value
p2,wint,2036,1.3305137282348702
p2,wint,2038,1.33531360093775
p2,wint,2040,1.3391651001101101
p2,wint,2042,1.3422088486284598
p2,wint,2044,1.3445808281171798
p2,wint,2046,1.3464123789486298
p2,wint,2048,1.34783020024304
p2,wint,2050,1.3489563498686101
p2,wint,2052,1.3499082444414299
p2,wint,2054,1.3507986593255201
p2,wint,2056,1.35173572863282
p2,wint,2058,1.3528229452232199
p2,wint,2060,1.35415916070449
p2,wint,2062,1.3558385854323602
p2,wint,2064,1.3579507885104498
p2,wint,2066,1.36058069779033
p2,wint,2068,1.36380859987147
p2,wint,2070,1.36771014010129
p2,wint,2072,1.37235632257511
p2,wint,2074,1.37781351013618
p2,wint,2076,1.3841434243756598
p2,wint,2078,1.3914031456326699
p2,wint,2080,1.3996451129942
p2,wint,2082,1.4089171242952099
p2,wint,2084,1.4192623361185601
p2,wint,2086,1.4307192637950301
p2,wint,2088,1.44332178140333
p2,wint,2090,1.4570991217700902
p2,wint,2092,1.4720758764698703
p2,wint,2094,1.4882719958251398
p2,wint,2096,1.5057027889063002
p2,wint,2098,1.52437892353167
p2,spri,2010,1.0
p2,spri,2012,1.02588853372462
p2,spri,2014,1.0341008873448
p2,spri,2016,1.04215395196331
p2,spri,2018,1.0500044111879
p2,spri,2020,1.0576132125052098
p2,spri,2022,1.0649455672807702
p2,spri,2024,1.0719709507589699
p2,spri,2026,1.07866310206309
p2,spri,2028,1.0850000241953
p2,spri,2030,1.09096398403664
p2,spri,2032,1.0965415123470301
p2,spri,2034,1.10172340376527
p2,spri,2036,1.10650471680906
p2,spri,2038,1.1108847738749499
p2,spri,2040,1.1148671612383998
p2,spri,2042,1.11845972905373
p2,spri,2044,1.12167459135415
p2,spri,2046,1.1245281260517501
p2,spri,2048,1.12704097493749
p2,spri,2050,1.12923804368124
p2,spri,2052,1.1311485018317098
p2,spri,2054,1.13280578281653
p2,spri,2056,1.13424758394219
p2,spri,2058,1.13551586639405
p2,spri,2060,1.13665685523637
p2,spri,2062,1.1377210394123
p2,spri,2064,1.1387631717438302
p2,spri,2066,1.13984226893189
p2,spri,2068,1.14102161155622
p2,spri,2070,1.1423687440755101
p2,spri,2072,1.14395547482729
p2,spri,2074,1.14585787602797
p2,spri,2076,1.1481562837728603
p2,spri,2078,1.1509352980361298
p2,spri,2080,1.15428378267086
p2,spri,2082,1.15829486540899
p2,spri,2084,1.1630659378613302
p2,spri,2086,1.1686986555176
p2,spri,2088,1.17529893774637
p2,spri,2090,1.18297696779512
p2,spri,2092,1.1918471927902
p2,spri,2094,1.2020283237368201
p2,spri,2096,1.2136433355191
p2,spri,2098,1.22681946690003
p2,summ,2010,1.0
p2,summ,2012,0.926161523948185
p2,summ,2014,0.9334388693694471
p2,summ,2016,0.936542796678658
p2,summ,2018,0.9360683185382209
p2,summ,2020,0.932578131904966
p2,summ,2022,0.9266026180301509
p2,summ,2024,0.9186398424594631
p2,summ,2026,0.909155555033015
p2,summ,2028,0.89858318988535
p2,summ,2030,0.8873238654454381
p2,summ,2032,0.875746384436678
p2,summ,2034,0.864187233876895
p2,summ,2036,0.8529505850783441
p2,summ,2038,0.842308293647708
p2,summ,2040,0.8324998994860959
p2,summ,2042,0.823732626789047
p2,summ,2044,0.8161813840465278
p2,summ,2046,0.809988764042932
p2,summ,2048,0.805265043857083
p2,summ,2050,0.802088184862231
p2,summ,2052,0.8005038327260541
p2,summ,2054,0.800525317410658
p2,summ,2056,0.8021336531725791
p2,summ,2058,0.805277538562779
p2,summ,2060,0.8098733564266479
p2,summ,2062,0.815805173904005
p2,summ,2064,0.822924742429097
p2,summ,2066,0.831051497730597
p2,summ,2068,0.839972559831609
p2,summ,2070,0.849442733049664
p2,summ,2072,0.8591845059967199
p2,summ,2074,0.8688880515791642
p2,summ,2076,0.87821122699781
p2,summ,2078,0.886779573747902
p2,summ,2080,0.894186317619109
p2,summ,2082,0.8999923686955319
p2,summ,2084,0.9037263213556959
p2,summ,2086,0.9048844542725551
p2,summ,2088,0.9029307304134959
p2,summ,2090,0.8972967970403259
p2,summ,2092,0.887381985709283
p2,summ,2094,0.872553312271038
p2,summ,2096,0.852145476870682
p2,summ,2098,0.825460863947741
p2,fall,2010,1.0
p2,fall,2012,1.00583607916671
p2,fall,2014,1.01346919145959
p2,fall,2016,1.01895336428601
p2,fall,2018,1.02258243154613
p2,fall,2020,1.02463246194378
p2,fall,2022,1.0253617589864699
p2,fall,2024,1.0250108609853799
p2,fall,2026,1.02380254105539
p2,fall,2028,1.02194180711502
p2,fall,2030,1.0196159018865099
p2,fall,2032,1.01699430289573
p2,fall,2034,1.01422872247226
p2,fall,2036,1.0114531077493398
p2,fall,2038,1.0087836406639001
p2,fall,2040,1.00631873795654
p2,fall,2042,1.00413905117154
p2,fall,2044,1.00230746665683
p2,fall,2046,1.0008691055640602
p2,fall,2048,0.999851323848532
p2,fall,2050,0.999263712269222
p2,fall,2052,0.999098096388792
p2,fall,2054,0.9993285365735759
p2,fall,2056,0.999911327993586
p2,fall,2058,1.00078500062251
p2,fall,2060,1.0018703192377199
p2,fall,2062,1.00307028342024
p2,fall,2064,1.0042701275548
p2,fall,2066,1.0053373208298
p2,fall,2068,1.0061215672373
p2,fall,2070,1.00645480557305
p2,fall,2072,1.00615120943648
p2,fall,2074,1.00500718723069
p2,fall,2076,1.00280138216244
p2,fall,2078,0.9992946722422099
p2,fall,2080,0.994230170284114
p2,fall,2082,0.987333223905963
p2,fall,2084,0.97831141552924
p2,fall,2086,0.9668545623791059
p2,fall,2088,0.9526347164843969
p2,fall,2090,0.9353061646776261
p2,fall,2092,0.914505428594984
p2,fall,2094,0.8898512646763371
p2,fall,2096,0.8609446641652271
p2,fall,2098,0.8273688531088729
p3,wint,2010,1.0
p3,wint,2012,1.1556678650269099
p3,wint,2014,1.1900771474979999
p3,wint,2016,1.22137416873419
p3,wint,2018,1.24972136982125
p3,wint,2020,1.2752790291942901
p3,wint,2022,1.29820526263775
p3,wint,2024,1.3186560232853999
p3,wint,2026,1.33678510162035
p3,wint,2028,1.3527441254750499
p3,wint,2030,1.36668256003127
p3,wint,2032,1.37874770782013
p3,wint,2034,1.38908470872208
p3,wint,2036,1.3978365399668797
p3,wint,2038,1.4051440161336597
p3,wint,2040,1.41114578915086
p3,wint,2042,1.41597834829627
p3,wint,2044,1.41977602019701
p3,wint,2046,1.42267096882952
p3,wint,2048,1.42479319551959
p3,wint,2050,1.42627053894234
p3,wint,2052,1.4272286751222198
p3,wint,2054,1.4277911174330198
p3,wint,2056,1.4280792165978602
p3,wint,2058,1.4282121606891998
p3,wint,2060,1.42830697512883
p3,wint,2062,1.4284785226878702
p3,wint,2064,1.42883950348678
p3,wint,2066,1.4295004549953503
p3,wint,2068,1.43056975203271
p3,wint,2070,1.4321536067673302
p3,wint,2072,1.4343560687169798
p3,wint,2074,1.4372790247488099
p3,wint,2076,1.44102219907928
p3,wint,2078,1.44568315327418
p3,wint,2080,1.45135728624865
p3,wint,2082,1.45813783426716
p3,wint,2084,1.46611587094349
p3,wint,2086,1.47538030724079
p3,wint,2088,1.4860178914715299
p3,wint,2090,1.4981132092975
p3,wint,2092,1.5117486837298402
p3,wint,2094,1.52700457512903
p3,wint,2096,1.54395898120487
p3,wint,2098,1.5626878370165
p3,spri,2010,1.0
p3,spri,2012,1.0419221065620698
p3,spri,2014,1.05823326199289
p3,spri,2016,1.0739399324529202
p3,spri,2018,1.08899943283382
p3,spri,2020,1.1033745759312301
p3,spri,2022,1.11703367244479
p3,spri,2024,1.1299505309781102
p3,spri,2026,1.1421044580388
p3,spri,2028,1.15348025803843
p3,spri,2030,1.16406823329257
p3,spri,2032,1.17386418402077
p3,spri,2034,1.18286940834656
p3,spri,2036,1.19109070229747
p3,spri,2038,1.198540359805
p3,spri,2040,1.20523617270463
p3,spri,2042,1.21120143073583
p3,spri,2044,1.21646492154205
p3,spri,2046,1.22106093067073
p3,spri,2048,1.2250292415733
p3,spri,2050,1.2284151356051498
p3,spri,2052,1.2312693920256799
p3,spri,2054,1.23364828799826
p3,spri,2056,1.2356135985902401
p3,spri,2058,1.23723259677296
p3,spri,2060,1.23857805342175
p3,spri,2062,1.23972823731592
p3,spri,2064,1.24076691513875
p3,spri,2066,1.24178335147752
p3,spri,2068,1.24287230882349
p3,spri,2070,1.2441340475718998
p3,spri,2072,1.24567432602199
p3,spri,2074,1.24760440037695
p3,spri,2076,1.25004102474398
p3,spri,2078,1.25310645113427
p3,spri,2080,1.25692842946297
p3,spri,2082,1.2616402075492301
p3,spri,2084,1.2673805311161699
p3,spri,2086,1.27429364379092
p3,spri,2088,1.2825292871045701
p3,spri,2090,1.29224270049219
p3,spri,2092,1.30359462129285
p3,spri,2094,1.3167512847496101
p3,spri,2096,1.33188442400949
p3,spri,2098,1.3491712701235101
p3,summ,2010,1.0
p3,summ,2012,0.906429151929228
p3,summ,2014,0.9154836852000551
p3,summ,2016,0.920043468176579
p3,summ,2018,0.9207577465576691
p3,summ,2020,0.9182399310640541
p3,summ,2022,0.913067597438319
p3,summ,2024,0.905782486444912
p3,summ,2026,0.896890503870137
p3,summ,2028,0.886861720522157
p3,summ,2030,0.876130372230995
p3,summ,2032,0.865094859848532
p3,summ,2034,0.8541177492485079
p3,summ,2036,0.843525771326522
p3,summ,2038,0.8336098220000319
p3,summ,2040,0.8246249622083549
p3,summ,2042,0.8167904179126669
p3,summ,2044,0.810289580096002
p3,summ,2046,0.8052700047632522
p3,summ,2048,0.801843412941172
p3,summ,2050,0.800085690678371
p3,summ,2052,0.8000368890453191
p3,summ,2054,0.801701224134346
p3,summ,2056,0.8050470770596379
p3,summ,2058,0.810006993957243
p3,summ,2060,0.8164776859850659
p3,summ,2062,0.824320029322872
p3,summ,2064,0.833359065172282
p3,summ,2066,0.843383999756779
p3,summ,2068,0.8541482043217049
p3,summ,2070,0.865369215134258
p3,summ,2072,0.876728733483498
p3,summ,2074,0.887872625680342
p3,summ,2076,0.898410923057566
p3,summ,2078,0.9079178219698051
p3,summ,2080,0.915931683793555
p3,summ,2082,0.9219550349271659
p3,summ,2084,0.9254545667908509
p3,summ,2086,0.925861135826681
p3,summ,2088,0.922569763498586
p3,summ,2090,0.9149396362923521
p3,summ,2092,0.902294105715631
p3,summ,2094,0.8839206882979229
p3,summ,2096,0.8590710655905959
p3,summ,2098,0.8269610841668771
p3,fall,2010,1.0
p3,fall,2012,1.0262316746984699
p3,fall,2014,1.0339912190634901
p3,fall,2016,1.03905424230479
p3,fall,2018,1.04177792230341
p3,fall,2020,1.04249917052706
p3,fall,2022,1.04153463203011
p3,fall,2024,1.0391806854536
p3,fall,2026,1.03571344302523
p3,fall,2028,1.03138875055935
p3,fall,2030,1.026442187457
p3,fall,2032,1.0210890667058499
p3,fall,2034,1.0155244348802601
p3,fall,2036,1.00992307214124
p3,fall,2038,1.0044394922364699
p3,fall,2040,0.999207942500286
p3,fall,2042,0.9943424038536899
p3,fall,2044,0.9899365908043459
p3,fall,2046,0.986063951446583
p3,fall,2048,0.982777667461391
p3,fall,2050,0.9801106541164241
p3,fall,2052,0.978075560265999
p3,fall,2054,0.976664768351096
p3,fall,2056,0.975850394399357
p3,fall,2058,0.975584288025088
p3,fall,2060,0.975798032429257
p3,fall,2062,0.976402944399496
p3,fall,2064,0.977290074310101
p3,fall,2066,0.978330206122027
p3,fall,2068,0.9793738573828951
p3,fall,2070,0.9802512792269901
p3,fall,2072,0.980772456375258
p3,fall,2074,0.9807271071353071
p3,fall,2076,0.97988468340141
p3,fall,2078,0.977994370654503
p3,fall,2080,0.974785087962185
p3,fall,2082,0.969965487978715
p3,fall,2084,0.9632239569450178
p3,fall,2086,0.954228614688683
p3,fall,2088,0.942627314623958
p3,fall,2090,0.9280476437517579
p3,fall,2092,0.9100969226596558
p3,fall,2094,0.888362205521895
p3,fall,2096,0.8624102800993749
p3,fall,2098,0.831787667739662
p4,wint,2010,1.0
p4,wint,2012,1.12863675848087
p4,wint,2014,1.1605992067989799
p4,wint,2016,1.19049443406127
p4,wint,2018,1.21835997528553
p4,wint,2020,1.24423666539871
p4,wint,2022,1.26816863923696
p4,wint,2024,1.29020333154557
p4,wint,2026,1.3103914769790501
p4,wint,2028,1.3287871101010602
p4,wint,2030,1.3454475653844398
p4,wint,2032,1.3604334772112
p4,wint,2034,1.37380877987253
p4,wint,2036,1.38564070756881
p4,wint,2038,1.39599979440959
p4,wint,2040,1.40495987441357
p4,wint,2042,1.4125980815086498
p4,wint,2044,1.41899484953192
p4,wint,2046,1.4242339122296102
p4,wint,2048,1.4284023032571498
p4,wint,2050,1.4315903561791399
p4,wint,2052,1.4338917044693602
p4,wint,2054,1.4354032815107598
p4,wint,2056,1.43622532059547
p4,wint,2058,1.4364613549247802
p4,wint,2060,1.43621821760919
p4,wint,2062,1.43560604166835
p4,wint,2064,1.4347382600310798
p4,wint,2066,1.4337316055354
p4,wint,2068,1.4327061109285
p4,wint,2070,1.43178510886672
p4,wint,2072,1.43109523191561
p4,wint,2074,1.4307664125498798
p4,wint,2076,1.43093188315342
p4,wint,2078,1.43172817601928
p4,wint,2080,1.43329512334972
p4,wint,2082,1.4357758572561399
p4,wint,2084,1.4393168097591298
p4,wint,2086,1.44406771278848
p4,wint,2088,1.45018159818311
p4,wint,2090,1.45781479769115
p4,wint,2092,1.4671269429698899
p4,wint,2094,1.47828096558581
p4,wint,2096,1.49144309701455
p4,wint,2098,1.50678286864094
p4,spri,2010,1.0
p4,spri,2012,1.0367422407291
p4,spri,2014,1.0552710808123
p4,spri,2016,1.07304063518648
p4,spri,2018,1.09001964701123
p4,spri,2020,1.10618173365999
p4,spri,2022,1.12150538672003
p4,spri,2024,1.13597397199247
p4,spri,2026,1.1495757294922702
p4,spri,2028,1.16230377344822
p4,spri,2030,1.17415609230296
p4,spri,2032,1.18513554871299
p4,spri,2034,1.1952498795486002
p4,spri,2036,1.20451169589397
p4,spri,2038,1.2129384830471002
p4,spri,2040,1.2205526005198302
p4,spri,2042,1.2273812820378502
p4,spri,2044,1.2334566355406698
p4,spri,2046,1.23881564318167
p4,spri,2048,1.24350016132805
p4,spri,2050,1.24755692056085
p4,spri,2052,1.25103752567496
p4,spri,2054,1.2539984556791202
p4,spri,2056,1.25650106379588
p4,spri,2058,1.25861157746166
p4,spri,2060,1.2604010983266998
p4,spri,2062,1.26194560225511
p4,spri,2064,1.2633259393248
p4,spri,2066,1.26462783382755
p4,spri,2068,1.26594188426898
p4,spri,2070,1.26736356336854
p4,spri,2072,1.26899321805951
p4,spri,2074,1.2709360694890501
p4,spri,2076,1.2733022130181102
p4,spri,2078,1.27620661822152
p4,spri,2080,1.2797691288879398
p4,spri,2082,1.28411446301986
p4,spri,2084,1.2893722128336298
p4,spri,2086,1.2956768447594098
p4,spri,2088,1.30316769944123
p4,spri,2090,1.31198899173696
p4,spri,2092,1.3222898107182801
p4,spri,2094,1.33422411967075
p4,spri,2096,1.34795075609375
p4,spri,2098,1.3636334317004999
p4,summ,2010,1.0
p4,summ,2012,0.883614244840395
p4,summ,2014,0.8937646531657049
p4,summ,2016,0.899312134444357
p4,summ,2018,0.900904962790021
p4,summ,2020,0.8991562645467809
p4,summ,2022,0.8946440182891321
p4,summ,2024,0.887911054821987
p4,summ,2026,0.8794650571806669
p4,summ,2028,0.8697785606309101
p4,summ,2030,0.8592889526688691
p4,summ,2032,0.8483984730211049
p4,summ,2034,0.8374742136445992
p4,summ,2036,0.8268481187267409
p4,summ,2038,0.816816984685335
p4,summ,2040,0.807642460168601
p4,summ,2042,0.79955104605517
p4,summ,2044,0.792734095454088
p4,summ,2046,0.787347813704813
p4,summ,2048,0.7835132583772192
p4,summ,2050,0.7813163392715899
p4,summ,2052,0.780807818418626
p4,summ,2054,0.782003310079442
p4,summ,2056,0.784883280745562
p4,summ,2058,0.789393049138927
p4,summ,2060,0.79544278621189
p4,summ,2062,0.8029075151472191
p4,summ,2064,0.8116271113580941
p4,summ,2066,0.8214063024881099
p4,summ,2068,0.832014668411272
p4,summ,2070,0.8431866412320029
p4,summ,2072,0.8546215052851379
p4,summ,2074,0.8659833971359241
p4,summ,2076,0.8769013055800229
p4,summ,2078,0.886969071643509
p4,summ,2080,0.8957453885828729
p4,summ,2082,0.902753801885016
p4,summ,2084,0.907482709267252
p4,summ,2086,0.909385360677312
p4,summ,2088,0.9078798582933392
p4,summ,2090,0.902349156523887
p4,summ,2092,0.8921410620079291
p4,summ,2094,0.876568233614846
p4,summ,2096,0.854908182444435
p4,summ,2098,0.826403271826905
p4,fall,2010,1.0
p4,fall,2012,1.01607793940737
p4,fall,2014,1.0234270323663002
p4,fall,2016,1.02842177059163
p4,fall,2018,1.03136262723122
p4,fall,2020,1.03253326349159
p4,fall,2022,1.0322005286379599
p4,fall,2024,1.03061445999422
p4,fall,2026,1.02800828294295
p4,fall,2028,1.0245984109254
p4,fall,2030,1.02058444544151
p4,fall,2032,1.0161491760499
p4,fall,2034,1.01145858036786
p4,fall,2036,1.00666182407138
p4,fall,2038,1.0018912608950998
p4,fall,2040,0.9972624326323759
p4,fall,2042,0.9928740691352179
p4,fall,2044,0.98880808831433
p4,fall,2046,0.9851295961390899
p4,fall,2048,0.9818868866375609
p4,fall,2050,0.979111441896484
p4,fall,2052,0.976817932061282
p4,fall,2054,0.975004215336057
p4,fall,2056,0.973651337983593
p4,fall,2058,0.972723534325354
p4,fall,2060,0.972168226741485
p4,fall,2062,0.97191602567081
p4,fall,2064,0.9718807296108359
p4,fall,2066,0.971959325117748
p4,fall,2068,0.9720319868064141
p4,fall,2070,0.971962077350381
p4,fall,2072,0.9715961474818761
p4,fall,2074,0.9707639359918091
p4,fall,2076,0.9692783697297691
p4,fall,2078,0.9669355636040241
p4,fall,2080,0.9635148205815249
p4,fall,2082,0.958778631687905
p4,fall,2084,0.952472676007471
p4,fall,2086,0.9443258206832181
p4,fall,2088,0.9340501209168192
p4,fall,2090,0.9213408199686239
p4,fall,2092,0.9058763491576691
p4,fall,2094,0.887318327861668
p4,fall,2096,0.8653115635170141
p4,fall,2098,0.839484051618784
p5,wint,2010,1.0
p5,wint,2012,1.08206334479788
p5,wint,2014,1.09756819427381
p5,wint,2016,1.1120346899608797
p5,wint,2018,1.12548531082738
p5,wint,2020,1.1379455507760101
p5,wint,2022,1.14944391864396
p5,wint,2024,1.1600119382028202
p5,wint,2026,1.1696841481586102
p5,wint,2028,1.1784981021518202
p5,wint,2030,1.18649436875733
p5,wint,2032,1.19371653148451
p5,wint,2034,1.20021118877711
p5,wint,2036,1.20602795401336
p5,wint,2038,1.2112194555059
p5,wint,2040,1.2158413365018201
p5,wint,2042,1.2199522551826298
p5,wint,2044,1.22361388466429
p5,wint,2046,1.2268909129971899
p5,wint,2048,1.2298510431661598
p5,wint,2050,1.23256499309045
p5,wint,2052,1.23510649562377
p5,wint,2054,1.23755229855426
p5,wint,2056,1.23998216460447
p5,wint,2058,1.2424788714314199
p5,wint,2060,1.24512821162654
p5,wint,2062,1.24801899271572
p5,wint,2064,1.25124303715926
p5,wint,2066,1.2548951823519199
p5,wint,2068,1.2590732806228702
p5,wint,2070,1.26387819923574
p5,wint,2072,1.26941382038858
p5,wint,2074,1.2757870412138899
p5,wint,2076,1.28310777377858
p5,wint,2078,1.2914889450840301
p5,wint,2080,1.30104649706603
p5,wint,2082,1.31189938659481
p5,wint,2084,1.3241695854750501
p5,wint,2086,1.33798208044585
p5,wint,2088,1.35346487318075
p5,wint,2090,1.37074898028772
p5,wint,2092,1.38996843330919
p5,wint,2094,1.411260278722
p5,wint,2096,1.4347645779374298
p5,wint,2098,1.4606244073012
p5,spri,2010,1.0
p5,spri,2012,0.9971599087547091
p5,spri,2014,0.998349244863539
p5,spri,2016,1.00064543393783
p5,spri,2018,1.00386647568137
p5,spri,2020,1.00784117609755
p5,spri,2022,1.0124091474893901
p5,spri,2024,1.01742080845954
p5,spri,2026,1.0227373839102398
p5,spri,2028,1.0282309050434
p5,spri,2030,1.0337842093605
p5,spri,2032,1.03929094066267
p5,spri,2034,1.04465554905066
p5,spri,2036,1.04979329092483
p5,spri,2038,1.05463022898517
p5,spri,2040,1.05910323223129
p5,spri,2042,1.06315997596241
p5,spri,2044,1.06675894177738
p5,spri,2046,1.06986941757468
p5,spri,2048,1.07247149755239
p5,spri,2050,1.0745560822082199
p5,spri,2052,1.0761248783395099
p5,spri,2054,1.07719039904321
p5,spri,2056,1.0777759637159001
p5,spri,2058,1.07791569805376
p5,spri,2060,1.07765453405261
p5,spri,2062,1.07704821000789
p5,spri,2064,1.07616327051466
p5,spri,2066,1.0750770664676
p5,spri,2068,1.073877755061
p5,spri,2070,1.07266429978878
p5,spri,2072,1.07154647044448
p5,spri,2074,1.07064484312127
p5,spri,2076,1.07009080021193
p5,spri,2078,1.07002653040886
p5,spri,2080,1.07060502870408
p5,spri,2082,1.07199009638924
p5,spri,2084,1.0743563410556
p5,spri,2086,1.0778891765940601
p5,spri,2088,1.08278482319511
p5,spri,2090,1.08925030734889
p5,spri,2092,1.09750346184514
p5,spri,2094,1.10777292577323
p5,spri,2096,1.1202981445221598
