t,i,r,rs,value
2035,DISTPV,Sikkim,140,2.124212017
2035,DISTPV,Tamil_Nadu,100,208.7876266
2035,DISTPV,Telangana,109,154.429816
2035,DISTPV,Tripura,145,3.553003467
2035,DISTPV,Uttar_Pradesh,120,325.8934035
2035,DISTPV,Uttarakhand,116,41.14666667
2035,DISTPV,West_Bengal,112,140.6289937
2036,DISTPV,Andhra_Pradesh,1,178.4069058
2036,DISTPV,Arunachal_Pradesh,144,2.771127225
2036,DISTPV,Assam,141,33.59071124
2036,DISTPV,Bihar,130,147.1721904
2036,DISTPV,Chandigarh,122,6.585
2036,DISTPV,Chhattisgarh,133,84.08416856
2036,DISTPV,Dadra_Nagar_Haveli,137,12.79165665
2036,DISTPV,Delhi,138,60.49235782
2036,DISTPV,Goa,117,7.658046154
2036,DISTPV,Gujarat,19,564.105
2036,DISTPV,Haryana,123,185.6366667
2036,DISTPV,Himachal_Pradesh,124,18.51288946
2036,DISTPV,Jammu_Kashmir,127,48.98704516
2036,DISTPV,Jharkhand,125,47.03333432
2036,DISTPV,Karnataka,33,93.02980494
2036,DISTPV,Kerala,134,106.8933333
2036,DISTPV,Madhya_Pradesh,53,233.4578024
2036,DISTPV,Maharashtra,65,372.85
2036,DISTPV,Manipur,146,3.006430465
2036,DISTPV,Meghalaya,147,3.181519371
2036,DISTPV,Mizoram,142,3.701576712
2036,DISTPV,Nagaland,143,1.658789005
2036,DISTPV,Odisha,114,59.51175504
2036,DISTPV,Puducherry,139,2.729490033
2036,DISTPV,Punjab,129,120.7498162
2036,DISTPV,Rajasthan,94,276.8833333
2036,DISTPV,Sikkim,140,2.124212017
2036,DISTPV,Tamil_Nadu,99,208.7876266
2036,DISTPV,Telangana,111,154.429816
2036,DISTPV,Tripura,145,3.553003467
2036,DISTPV,Uttar_Pradesh,120,325.8934035
2036,DISTPV,Uttarakhand,116,41.14666667
2036,DISTPV,West_Bengal,112,140.6289937
2037,DISTPV,Andhra_Pradesh,2,178.4069058
2037,DISTPV,Arunachal_Pradesh,144,2.771127225
2037,DISTPV,Assam,141,33.59071124
2037,DISTPV,Bihar,130,147.1721904
2037,DISTPV,Chandigarh,122,6.585
2037,DISTPV,Chhattisgarh,133,84.08416856
2037,DISTPV,Dadra_Nagar_Haveli,137,12.79165665
2037,DISTPV,Delhi,138,60.49235782
2037,DISTPV,Goa,117,7.658046154
2037,DISTPV,Gujarat,18,564.105
2037,DISTPV,Haryana,123,185.6366667
2037,DISTPV,Himachal_Pradesh,124,18.51288946
2037,DISTPV,Jammu_Kashmir,128,48.98704516
2037,DISTPV,Jharkhand,125,47.03333432
2037,DISTPV,Karnataka,37,93.02980494
2037,DISTPV,Kerala,134,106.8933333
2037,DISTPV,Madhya_Pradesh,51,233.4578024
2037,DISTPV,Maharashtra,67,372.85
2037,DISTPV,Manipur,146,3.006430465
2037,DISTPV,Meghalaya,147,3.181519371
2037,DISTPV,Mizoram,142,3.701576712
2037,DISTPV,Nagaland,143,1.658789005
2037,DISTPV,Odisha,113,59.51175504
2037,DISTPV,Puducherry,139,2.729490033
2037,DISTPV,Punjab,129,120.7498162
2037,DISTPV,Rajasthan,88,276.8833333
2037,DISTPV,Sikkim,140,2.124212017
2037,DISTPV,Tamil_Nadu,100,208.7876266
2037,DISTPV,Telangana,109,154.429816
2037,DISTPV,Tripura,145,3.553003467
2037,DISTPV,Uttar_Pradesh,120,325.8934035
2037,DISTPV,Uttarakhand,116,41.14666667
2037,DISTPV,West_Bengal,112,140.6289937
2038,DISTPV,Andhra_Pradesh,4,180.3463259
2038,DISTPV,Arunachal_Pradesh,144,3.035643915
2038,DISTPV,Assam,141,38.25110294
2038,DISTPV,Bihar,130,179.7540534
2038,DISTPV,Chandigarh,122,6.585
2038,DISTPV,Chhattisgarh,131,83.8172809
2038,DISTPV,Dadra_Nagar_Haveli,137,15.38462504
2038,DISTPV,Delhi,138,74.65365489
2038,DISTPV,Goa,117,8.780346021
2038,DISTPV,Gujarat,22,564.105
2038,DISTPV,Haryana,123,185.6366667
2038,DISTPV,Himachal_Pradesh,124,20.4707517
2038,DISTPV,Jammu_Kashmir,128,48.51253514
2038,DISTPV,Jharkhand,125,52.85108065
2038,DISTPV,Karnataka,36,105.9045727
2038,DISTPV,Kerala,135,106.8933333
2038,DISTPV,Madhya_Pradesh,49,271.1735001
2038,DISTPV,Maharashtra,60,372.85
2038,DISTPV,Manipur,146,3.545368791
2038,DISTPV,Meghalaya,147,3.223040015
2038,DISTPV,Mizoram,142,4.822801194
2038,DISTPV,Nagaland,143,1.813094959
2038,DISTPV,Odisha,114,58.90150739
2038,DISTPV,Puducherry,139,2.988966234
2038,DISTPV,Punjab,129,133.9381454
2038,DISTPV,Rajasthan,88,276.8833333
2038,DISTPV,Sikkim,140,2.750357157
2038,DISTPV,Tamil_Nadu,99,205.530877
2038,DISTPV,Telangana,110,190.0678429
2038,DISTPV,Tripura,145,3.605253518
2038,DISTPV,Uttar_Pradesh,119,320.8383828
2038,DISTPV,Uttarakhand,116,41.14666667
2038,DISTPV,West_Bengal,112,150.2999903
2039,DISTPV,Andhra_Pradesh,4,180.3463259
2039,DISTPV,Arunachal_Pradesh,144,3.035643915
2039,DISTPV,Assam,141,38.25110294
2039,DISTPV,Bihar,130,179.7540534
2039,DISTPV,Chandigarh,122,6.585
2039,DISTPV,Chhattisgarh,131,83.8172809
2039,DISTPV,Dadra_Nagar_Haveli,137,15.38462504
2039,DISTPV,Delhi,138,74.65365489
2039,DISTPV,Goa,117,8.780346021
2039,DISTPV,Gujarat,23,564.105
2039,DISTPV,Haryana,123,185.6366667
2039,DISTPV,Himachal_Pradesh,124,20.4707517
2039,DISTPV,Jammu_Kashmir,127,48.51253514
2039,DISTPV,Jharkhand,125,52.85108065
2039,DISTPV,Karnataka,30,105.9045727
2039,DISTPV,Kerala,134,106.8933333
2039,DISTPV,Madhya_Pradesh,43,271.1735001
2039,DISTPV,Maharashtra,72,372.85
2039,DISTPV,Manipur,146,3.545368791
2039,DISTPV,Meghalaya,147,3.223040015
2039,DISTPV,Mizoram,142,4.822801194
2039,DISTPV,Nagaland,143,1.813094959
2039,DISTPV,Odisha,114,58.90150739
2039,DISTPV,Puducherry,139,2.988966234
2039,DISTPV,Punjab,129,133.9381454
2039,DISTPV,Rajasthan,82,276.8833333
2039,DISTPV,Sikkim,140,2.750357157
2039,DISTPV,Tamil_Nadu,99,205.530877
2039,DISTPV,Telangana,109,190.0678429
2039,DISTPV,Tripura,145,3.605253518
2039,DISTPV,Uttar_Pradesh,119,320.8383828
2039,DISTPV,Uttarakhand,116,41.14666667
2039,DISTPV,West_Bengal,112,150.2999903
2040,DISTPV,Andhra_Pradesh,9,541.0389777
2040,DISTPV,Arunachal_Pradesh,144,9.106931745
2040,DISTPV,Assam,141,114.7533088
2040,DISTPV,Bihar,130,539.2621603
2040,DISTPV,Chandigarh,122,6.585
2040,DISTPV,Chhattisgarh,132,251.4518427
2040,DISTPV,Dadra_Nagar_Haveli,137,46.15387512
2040,DISTPV,Delhi,138,223.9609647
2040,DISTPV,Goa,117,26.34103806
2040,DISTPV,Gujarat,23,564.105
2040,DISTPV,Haryana,123,185.6366667
2040,DISTPV,Himachal_Pradesh,124,61.41225509
2040,DISTPV,Jammu_Kashmir,128,145.5376054
2040,DISTPV,Jharkhand,125,158.5532419
2040,DISTPV,Karnataka,34,317.713718
2040,DISTPV,Kerala,134,106.8933333
2040,DISTPV,Madhya_Pradesh,49,813.5205004
2040,DISTPV,Maharashtra,59,372.85
2040,DISTPV,Manipur,146,10.63610637
2040,DISTPV,Meghalaya,147,9.669120045
2040,DISTPV,Mizoram,142,14.46840358
2040,DISTPV,Nagaland,143,5.439284878
2040,DISTPV,Odisha,114,176.7045222
2040,DISTPV,Puducherry,139,8.966898701
2040,DISTPV,Punjab,129,401.8144363
2040,DISTPV,Rajasthan,78,276.8833333
2040,DISTPV,Sikkim,140,8.251071471
2040,DISTPV,Tamil_Nadu,103,616.5926309
2040,DISTPV,Telangana,109,570.2035288
2040,DISTPV,Tripura,145,10.81576055
2040,DISTPV,Uttar_Pradesh,120,962.5151485
2040,DISTPV,Uttarakhand,116,41.14666667
2040,DISTPV,West_Bengal,112,450.8999708
