Andhra_Pradesh,biomass,578
Arunachal_Pradesh,biomass,8
Assam,biomass,212
Bihar,biomass,619
Chandigarh,biomass,0.1
Chhattisgarh,biomass,300
Dadra_Nagar_Haveli,biomass,0.1
Delhi,biomass,0.1
Daman_Diu,biomass,0.1
Goa,biomass,26
Gujarat,biomass,1221
Haryana,biomass,1333
Himachal_Pradesh,biomass,142
Jammu_Kashmir,biomass,43
Jharkhand,biomass,90
Karnataka,biomass,2000
Kerala,biomass,1044
Madhya_Pradesh,biomass,1364
Maharashtra,biomass,3000
Manipur,biomass,13
Meghalaya,biomass,11
Mizoram,biomass,1
Nagaland,biomass,10
Odisha,biomass,246
Puducherry,biomass,0.1
Punjab,biomass,3172
Rajasthan,biomass,1039
Sikkim,biomass,2
Tamil_Nadu,biomass,1070
Telangana,biomass,200
Tripura,biomass,3
Uttar_Pradesh,biomass,4000
Uttarakhand,biomass,24
West_Bengal,biomass,396
Andhra_Pradesh,hydro_pondage,1300
Arunachal_Pradesh,hydro_pondage,405
Assam,hydro_pondage,25
Bihar,hydro_pondage,0.1
Chandigarh,hydro_pondage,0.1
Chhattisgarh,hydro_pondage,0.1
Dadra_Nagar_Haveli,hydro_pondage,0.1
Daman_Diu,hydro_pondage,0.1
Delhi,hydro_pondage,0.1
Goa,hydro_pondage,0.1
Gujarat,hydro_pondage,250
Haryana,hydro_pondage,0.1
Himachal_Pradesh,hydro_pondage,6788
Jammu_Kashmir,hydro_pondage,1710.5
Jharkhand,hydro_pondage,143.2
Karnataka,hydro_pondage,507.4
Kerala,hydro_pondage,50.8
Madhya_Pradesh,hydro_pondage,1500
Maharashtra,hydro_pondage,205
Manipur,hydro_pondage,0.1
Meghalaya,hydro_pondage,20
Mizoram,hydro_pondage,0.1
Nagaland,hydro_pondage,0.1
Odisha,hydro_pondage,114.75
Puducherry,hydro_pondage,0.1
Punjab,hydro_pondage,0.1
Rajasthan,hydro_pondage,0.1
Sikkim,hydro_pondage,636
Tamil_Nadu,hydro_pondage,700
Telangana,hydro_pondage,3000
Tripura,hydro_pondage,0.1
Uttar_Pradesh,hydro_pondage,102.6
Uttarakhand,hydro_pondage,760
West_Bengal,hydro_pondage,132
Andhra_Pradesh,hydro_pumped,1500
Arunachal_Pradesh,hydro_pumped,0.1
Assam,hydro_pumped,2100
Bihar,hydro_pumped,0.1
Chandigarh,hydro_pumped,0.1
Chhattisgarh,hydro_pumped,5000
Dadra_Nagar_Haveli,hydro_pumped,0.1
Daman_Diu,hydro_pumped,0.1
Delhi,hydro_pumped,0.1
Goa,hydro_pumped,0.1
Gujarat,hydro_pumped,1440
Haryana,hydro_pumped,0.1
Himachal_Pradesh,hydro_pumped,3600
Jammu_Kashmir,hydro_pumped,1650
Jharkhand,hydro_pumped,2800
Karnataka,hydro_pumped,7900
Kerala,hydro_pumped,4400
Madhya_Pradesh,hydro_pumped,6150
Maharashtra,hydro_pumped,27094
Manipur,hydro_pumped,4350
Meghalaya,hydro_pumped,0.1
Mizoram,hydro_pumped,10450
Nagaland,hydro_pumped,0.1
Odisha,hydro_pumped,2500
Puducherry,hydro_pumped,0.1
Punjab,hydro_pumped,0.1
Rajasthan,hydro_pumped,3780
Sikkim,hydro_pumped,0.1
Tamil_Nadu,hydro_pumped,3100
Telangana,hydro_pumped,1605.6
Tripura,hydro_pumped,0.1
Uttar_Pradesh,hydro_pumped,0.1
Uttarakhand,hydro_pumped,4035
West_Bengal,hydro_pumped,3825
Andhra_Pradesh,hydro_ror,0.1
Arunachal_Pradesh,hydro_ror,37103
Assam,hydro_ror,237
Bihar,hydro_ror,70
Chandigarh,hydro_ror,0.1
Chhattisgarh,hydro_ror,489
Dadra_Nagar_Haveli,hydro_ror,0.1
Daman_Diu,hydro_ror,0.1
Delhi,hydro_ror,0.1
Goa,hydro_ror,0.1
Gujarat,hydro_ror,240
Haryana,hydro_ror,64
Himachal_Pradesh,hydro_ror,9404.1
Jammu_Kashmir,hydro_ror,12060.5
Jharkhand,hydro_ror,7.7
Karnataka,hydro_ror,281.2
Kerala,hydro_ror,163.5
Madhya_Pradesh,hydro_ror,553
Maharashtra,hydro_ror,213.5
Manipur,hydro_ror,933
Meghalaya,hydro_ror,1903
Mizoram,hydro_ror,64.30426716
Nagaland,hydro_ror,808
Odisha,hydro_ror,82.55
Puducherry,hydro_ror,0.1
Punjab,hydro_ror,494
Rajasthan,hydro_ror,35.5
Sikkim,hydro_ror,1277
Tamil_Nadu,hydro_ror,660
Telangana,hydro_ror,120
Tripura,hydro_ror,15
Uttar_Pradesh,hydro_ror,320.4
Uttarakhand,hydro_ror,12170
West_Bengal,hydro_ror,293.1
Andhra_Pradesh,hydro_storage,3700
Arunachal_Pradesh,hydro_storage,12820
Assam,hydro_storage,418
Bihar,hydro_storage,0.1
Chandigarh,hydro_storage,0.1
Chhattisgarh,hydro_storage,1753
Dadra_Nagar_Haveli,hydro_storage,0.1
Daman_Diu,hydro_storage,0.1
Delhi,hydro_storage,0.1
Goa,hydro_storage,55
Gujarat,hydro_storage,1500
Haryana,hydro_storage,0.1
Himachal_Pradesh,hydro_storage,2627.9
Jammu_Kashmir,hydro_storage,375
Jharkhand,hydro_storage,134.6
Karnataka,hydro_storage,4320
Kerala,hydro_storage,2483.265008
Madhya_Pradesh,hydro_storage,1549.5
Maharashtra,hydro_storage,2986.6
Manipur,hydro_storage,851
Meghalaya,hydro_storage,471
Mizoram,hydro_storage,2131.695733
Nagaland,hydro_storage,766
Odisha,hydro_storage,2367.7
Puducherry,hydro_storage,0.1
Punjab,hydro_storage,20000
Rajasthan,hydro_storage,460.5
Sikkim,hydro_storage,2373
Tamil_Nadu,hydro_storage,520
Telangana,hydro_storage,582
Tripura,hydro_storage,0.1
Uttar_Pradesh,hydro_storage,300
Uttarakhand,hydro_storage,4245
West_Bengal,hydro_storage,797
Andhra_Pradesh,whr,423
Arunachal_Pradesh,whr,0.1
Assam,whr,37.5
Bihar,whr,373
Chandigarh,whr,0.1
Chhattisgarh,whr,24
Dadra_Nagar_Haveli,whr,0.1
Daman_Diu,whr,0.1
Delhi,whr,131
Goa,whr,0.1
Gujarat,whr,462
Haryana,whr,374
Himachal_Pradesh,whr,2
Jammu_Kashmir,whr,0.1
Jharkhand,whr,10
Karnataka,whr,450
Kerala,whr,36
Madhya_Pradesh,whr,78
Maharashtra,whr,1537
Manipur,whr,2
Meghalaya,whr,2
Mizoram,whr,2
Nagaland,whr,0.1
Odisha,whr,22
Puducherry,whr,3
Punjab,whr,345
Rajasthan,whr,62
Sikkim,whr,0.1
Tamil_Nadu,whr,601
Telangana,whr,0.1
Tripura,whr,2
Uttar_Pradesh,whr,1426
Uttarakhand,whr,5
West_Bengal,whr,148
Andhra_Pradesh,nuclear,7248
Arunachal_Pradesh,nuclear,0.1
Assam,nuclear,0.1
Bihar,nuclear,0.1
Chandigarh,nuclear,0.1
Chhattisgarh,nuclear,0.1
Dadra_Nagar_Haveli,nuclear,0.1
Delhi,nuclear,0.1
Daman_Diu,nuclear,0.1
Goa,nuclear,0.1
Gujarat,nuclear,7840
Haryana,nuclear,2800
Himachal_Pradesh,nuclear,0.1
Jammu_Kashmir,nuclear,0.1
Jharkhand,nuclear,0.1
Karnataka,nuclear,2500
Kerala,nuclear,0.1
Madhya_Pradesh,nuclear,4200
Maharashtra,nuclear,11300
Manipur,nuclear,0.1
Meghalaya,nuclear,0.1
Mizoram,nuclear,0.1
Nagaland,nuclear,0.1
Odisha,nuclear,0.1
