CCGT-GAS,LT,55
COGENERATION-BAGASSE,LT,45
CT-GAS,LT,55
DIESEL,LT,55
HYDRO-PONDAGE,LT,100
HYDRO-PUMPED,LT,100
HYDRO-ROR,LT,100
HYDRO-STORAGE,LT,100
NUCLEAR,LT,70
SUBCRITICAL-COAL,LT,70
SUBCRITICAL-LIGNITE,LT,70
SUBCRITICAL-OIL,LT,70
SUPERCRITICAL-COAL,LT,70
WHR,LT,45
UPV,LT,30
DISTPV,LT,30
WIND,LT,24
BATTERY_2,LT,15
BATTERY_4,LT,15
BATTERY_6,LT,15
BATTERY_8,LT,15
BATTERY_10,LT,15
CCGT-GAS,DepSched,12
COGENERATION-BAGASSE,DepSched,12
CT-GAS,DepSched,12
DIESEL,DepSched,12
HYDRO-PONDAGE,DepSched,12
HYDRO-PUMPED,DepSched,12
HYDRO-ROR,DepSched,12
HYDRO-STORAGE,DepSched,12
NUCLEAR,DepSched,12
SUBCRITICAL-COAL,DepSched,12
SUBCRITICAL-LIGNITE,DepSched,12
SUBCRITICAL-OIL,DepSched,12
SUPERCRITICAL-COAL,DepSched,12
WHR,DepSched,12
UPV,DepSched,12
DISTPV,DepSched,12
WIND,DepSched,12
BATTERY_2,DepSched,12
BATTERY_4,DepSched,12
BATTERY_6,DepSched,12
BATTERY_8,DepSched,12
BATTERY_10,DepSched,12
CCGT-GAS,FLT,15
COGENERATION-BAGASSE,FLT,15
CT-GAS,FLT,15
DIESEL,FLT,15
HYDRO-PONDAGE,FLT,15
HYDRO-PUMPED,FLT,30
HYDRO-ROR,FLT,15
HYDRO-STORAGE,FLT,15
NUCLEAR,FLT,20
SUBCRITICAL-COAL,FLT,20
SUBCRITICAL-LIGNITE,FLT,20
SUBCRITICAL-OIL,FLT,15
SUPERCRITICAL-COAL,FLT,20
WHR,FLT,15
UPV,FLT,15
DISTPV,FLT,15
WIND,FLT,15
BATTERY_2,FLT,10
BATTERY_4,FLT,10
BATTERY_6,FLT,10
BATTERY_8,FLT,10
BATTERY_10,FLT,10
CCGT-GAS,CS,8
COGENERATION-BAGASSE,CS,4
CT-GAS,CS,8
DIESEL,CS,8
HYDRO-PONDAGE,CS,4
HYDRO-PUMPED,CS,6
HYDRO-ROR,CS,4
HYDRO-STORAGE,CS,6
NUCLEAR,CS,7
SUBCRITICAL-COAL,CS,5
SUBCRITICAL-LIGNITE,CS,5
SUBCRITICAL-OIL,CS,8
SUPERCRITICAL-COAL,CS,5
WHR,CS,4
UPV,CS,2
DISTPV,CS,1
WIND,CS,3
BATTERY_2,CS,1
BATTERY_4,CS,1
BATTERY_6,CS,1
BATTERY_8,CS,1
BATTERY_10,CS,1
NEPAL_STORAGE,LT,100
NEPAL_STORAGE,DepSched,12
NEPAL_STORAGE,FLT,15
NEPAL_STORAGE,CS,6
UPV_H2,LT,30
DISTPV_H2,LT,30
WIND_H2,LT,24
UPV_H2,DepSched,12
DISTPV_H2,DepSched,12
WIND_H2,DepSched,12
UPV_H2,FLT,15
DISTPV_H2,FLT,15
WIND_H2,FLT,15
UPV_H2,CS,2
DISTPV_H2,CS,1
WIND_H2,CS,3
