r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p27117,0.00325,0.0065,0.021,0.024,0.021,0.037,0.094,0.509932558,0.683295908,0.903851297,1.171271208,1.507804302,1.652,1.858,2.117,2.393,2.704,3.07,3.509,4.042,4.687
p27127,0.00925,0.0185,0.06,0.068,0.049,0.095,0.294,1.414321963,1.957579115,2.622042047,3.420378884,4.370496139,4.715,5.199,5.726,6.276,6.882,7.547,8.255,9.026,9.881
p27129,0.00925,0.0185,0.06,0.126,0.308,0.502,0.877,2.735650214,2.865810943,2.992097106,3.141186981,3.321442139,3.148,3.423,3.823,4.383,5.153,6.165,7.44,8.969,10.718
p27133,0.0005,0.001,0.003,0.006,0.013,0.021,0.038,0.119563345,0.124139163,0.127718118,0.135702837,0.158538707,0.176,0.215,0.274,0.358,0.507,0.712,0.982,1.327,1.743
p27173,0.00025,0.0005,0.002,0.004,0.009,0.015,0.027,0.08584035,0.089125553,0.091695059,0.094547059,0.096697368,0.087,0.088,0.088,0.089,0.091,0.093,0.095,0.099,0.105
p19009,0.00025,0.0005,0.002,0.002,0.004,0.007,0.02,0.011240998,0.012732222,0.013099294,0.014460138,0.017990208,0.019,0.021,0.023,0.028,0.033,0.039,0.047,0.055,0.062
p19021,0,0,0,0,0,0,0,0,0,0,0,0.001124388,0.002,0.003,0.005,0.008,0.011,0.015,0.019,0.024,0.03
p19025,0.00075,0.0015,0.006,0.009,0.018,0.029,0.046,0.01941627,0.02122037,0.024015373,0.02669564,0.031482864,0.035,0.038,0.042,0.047,0.057,0.069,0.089,0.117,0.15
p19027,0,0,0,0,0,0,0.002,0,0,0,0,0.001124388,0.002,0.003,0.004,0.005,0.008,0.011,0.016,0.023,0.033
p19033,0.22325,0.4465,1.673,3.164,6.406,9.75,16.52,9.776602763,10.57941537,11.51100474,12.79277318,14.36967859,13.862,14.196,14.52,14.917,15.318,15.893,16.454,17.149,18.125
p19035,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.006,0.007,0.01,0.012
p19041,0.00025,0.0005,0.002,0.002,0.004,0.007,0.016,0.008175271,0.009549166,0.009824471,0.012235502,0.014617044,0.018,0.02,0.026,0.035,0.045,0.056,0.067,0.08,0.098
p19047,0.0005,0.001,0.004,0.006,0.009,0.015,0.044,0.022481997,0.024403425,0.026198588,0.030032595,0.03373164,0.035,0.038,0.042,0.05,0.061,0.072,0.087,0.101,0.129
p19059,0.0355,0.071,0.266,0.483,0.978,1.504,2.885,1.863961894,2.032911428,2.209414281,2.380361239,2.573724122,2.399,2.433,2.467,2.481,2.507,2.578,2.616,2.72,2.807
p19063,0.00025,0.0005,0.002,0.002,0.002,0.003,0.011,0,0,0,0,0.001124388,0.002,0.003,0.004,0.006,0.008,0.011,0.016,0.02,0.025
p19069,0,0,0,0,0,0,0,0,0,0,0.001112318,0.002248776,0.003,0.005,0.007,0.011,0.014,0.018,0.022,0.026,0.031
p19071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002
p19081,0.00175,0.0035,0.013,0.026,0.059,0.085,0.04,0.023503905,0.027586481,0.033839843,0.043380415,0.058468176,0.063,0.065,0.067,0.071,0.075,0.082,0.089,0.099,0.121
p19085,0.0115,0.023,0.086,0.204,0.475,0.646,0.194,0.120585254,0.150664626,0.18775655,0.231362214,0.282221387,0.279,0.28,0.282,0.285,0.289,0.297,0.313,0.337,0.371
p19091,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.005,0.007
p19093,0.00075,0.0015,0.006,0.007,0.015,0.024,0.07,0.037810631,0.040318703,0.043664314,0.05339128,0.06746328,0.08,0.096,0.114,0.141,0.172,0.204,0.251,0.299,0.362
p19109,0.027,0.054,0.202,0.396,0.838,1.165,0.768,0.399566393,0.459421006,0.549078747,0.67517723,0.888266517,0.973,1.107,1.247,1.392,1.543,1.693,1.847,2.006,2.207
p19119,0.00075,0.0015,0.006,0.007,0.017,0.024,0.046,0.023503905,0.025464444,0.028381804,0.032257232,0.038229192,0.042,0.048,0.052,0.057,0.08,0.109,0.141,0.174,0.212
p19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001
p19133,0.00025,0.0005,0.002,0.002,0.004,0.005,0.015,0.007153363,0.008488148,0.008732863,0.011123183,0.014617044,0.02,0.022,0.029,0.039,0.051,0.064,0.077,0.091,0.108
p19137,0.01525,0.0305,0.114,0.279,0.58,0.786,0.278,0.159417794,0.18249518,0.216138354,0.261394809,0.330570071,0.342,0.348,0.363,0.392,0.43,0.472,0.53,0.598,0.678
p19141,0.00175,0.0035,0.013,0.028,0.053,0.077,0.093,0.054161173,0.059417035,0.065496471,0.072300692,0.09557298,0.119,0.128,0.151,0.178,0.222,0.267,0.324,0.39,0.463
p19143,0.001,0.002,0.007,0.011,0.022,0.034,0.086,0.041898266,0.047745832,0.056763608,0.068963737,0.086577876,0.097,0.114,0.131,0.148,0.168,0.184,0.208,0.239,0.287
p19145,0.04,0.08,0.3,0.582,1.213,1.64,0.559,0.331098494,0.360746287,0.398436864,0.451601244,0.526213582,0.529,0.561,0.594,0.629,0.671,0.715,0.755,0.806,0.864
p19147,0,0,0,0,0,0,0,0,0,0,0.002224637,0.008995104,0.018,0.018,0.025,0.043,0.065,0.088,0.11,0.13,0.151
p19149,0.00225,0.0045,0.017,0.024,0.042,0.07,0.207,0.119563345,0.130505274,0.143000628,0.155724567,0.215882495,0.269,0.298,0.37,0.464,0.579,0.709,0.879,1.088,1.317
p19151,0,0,0,0,0,0,0,0,0,0,0,0.001124388,0.001,0.002,0.003,0.005,0.007,0.009,0.012,0.015,0.019
p19155,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,0.004,0.006,0.01,0.015,0.024,0.036
p19161,0.0055,0.011,0.041,0.076,0.158,0.213,0.06,0.033722995,0.03501361,0.038206275,0.04671737,0.059592564,0.058,0.058,0.059,0.06,0.061,0.063,0.066,0.073,0.083
p19165,0.00175,0.0035,0.013,0.026,0.055,0.08,0.079,0.035766813,0.041379721,0.04584753,0.056728235,0.074209608,0.08,0.085,0.091,0.097,0.105,0.118,0.139,0.167,0.203
p19167,0.0035,0.007,0.026,0.041,0.081,0.124,0.284,0.161461611,0.18249518,0.211771922,0.251383944,0.317077415,0.347,0.402,0.462,0.531,0.595,0.653,0.731,0.892,1.084
p19173,0.028,0.056,0.21,0.416,0.851,1.154,0.458,0.259564869,0.279047863,0.30892502,0.374851279,0.47674051,0.503,0.55,0.606,0.663,0.721,0.776,0.83,0.899,0.979
p19187,0.0005,0.001,0.004,0.009,0.02,0.029,0.009,0.005109545,0.006366111,0.007641255,0.011123183,0.014617044,0.015,0.016,0.017,0.018,0.019,0.021,0.023,0.027,0.033
p19189,0.00525,0.0105,0.039,0.067,0.136,0.201,0.291,0.177812154,0.194166384,0.224871216,0.275854947,0.360928547,0.412,0.456,0.512,0.585,0.662,0.742,0.833,0.921,1.024
p19193,0.001,0.002,0.007,0.011,0.018,0.031,0.088,0,0,0.001091608,0.002224637,0.004497552,0.007,0.012,0.018,0.025,0.036,0.051,0.072,0.105,0.152
p19195,0.011,0.022,0.082,0.145,0.306,0.481,0.976,0.591685272,0.644038224,0.717186355,0.799756884,0.928744484,0.928,0.97,1.025,1.087,1.167,1.255,1.333,1.434,1.547
p19197,0.001,0.002,0.007,0.015,0.033,0.046,0.037,0.020438179,0.022281388,0.026198588,0.031144913,0.038229192,0.041,0.043,0.046,0.051,0.057,0.066,0.076,0.09,0.108
p55003,0.0065,0.013,0.037,0.073,0.151,0.308,0.537,0.294309773,0.443505729,0.78049961,1.264705948,1.940693681,2.506,3.392,4.437,5.606,6.883,8.228,9.614,11.028,12.477
p55005,0.02675,0.0535,0.153,0.252,0.52,0.998,1.591,0.937090492,1.057835435,1.451838435,2.003285323,3.178644864,4.143,5.536,7.133,8.904,11.507,14.293,17.263,20.405,23.773
p55007,0.009,0.018,0.051,0.09,0.151,0.308,0.537,0.36379958,0.422285359,0.611300394,1.180169755,1.99129114,2.708,3.739,4.94,6.267,7.711,9.236,10.81,12.458,14.219
p55011,0.0065,0.013,0.037,0.062,0.126,0.243,0.39,0.230951419,0.30239027,0.404986511,0.545035985,0.735349749,0.866,1.104,1.378,1.678,1.989,2.322,2.662,3.018,3.382
p55013,0.0105,0.021,0.06,0.11,0.227,0.466,0.809,0.441464659,0.675868778,1.020653336,1.617310861,2.451165831,3.145,4.238,5.511,6.931,8.493,10.181,11.907,13.647,15.399
p55017,0.0355,0.071,0.203,0.343,0.663,1.231,1.865,1.284539529,1.386751167,1.785870436,2.322520686,3.732968146,4.873,6.086,7.908,9.949,12.135,14.413,16.844,19.374,22.018
p55019,0.0165,0.033,0.094,0.154,0.27,0.512,0.811,0.566137549,0.600536466,0.761942277,0.981064772,1.67758689,2.269,2.626,3.511,4.489,5.538,6.635,7.924,9.315,10.77
p55031,0.0155,0.031,0.089,0.19,0.407,1.06,1.836,0.815483329,1.164998303,1.67234322,2.385922831,3.375412763,4.145,5.462,7.019,8.783,10.715,12.757,14.88,17,19.088
p55033,0.02775,0.0555,0.159,0.27,0.527,1.063,1.824,1.246728898,1.469510609,2.206139457,3.251306497,4.680827226,5.685,7.237,8.988,10.874,12.855,14.889,16.97,19.255,21.696
p55035,0.05775,0.1155,0.33,0.539,1.031,1.94,2.978,2.002941509,2.229199848,2.914592949,3.840835215,5.945763721,7.48,9.08,11.578,14.324,17.251,20.353,23.626,27.005,30.467
p55051,0.00425,0.0085,0.024,0.048,0.082,0.185,0.36,0.288178319,0.346953046,0.449742433,0.585079445,0.901759173,1.143,1.383,1.755,2.151,2.571,3.014,3.469,3.939,4.428
p55063,0.05525,0.1105,0.316,0.525,1.026,1.957,3.093,1.949802244,2.378803456,3.650336638,5.443685937,7.95504507,9.825,12.852,16.322,20.125,24.11,28.283,32.552,37.109,41.812
p55091,0.00475,0.0095,0.027,0.054,0.137,0.252,0.379,0.222776147,0.306634344,0.427910276,0.597314947,0.842166609,1.016,1.316,1.666,2.059,2.484,2.937,3.421,3.921,4.425
p55093,0.03,0.06,0.172,0.324,0.879,1.631,2.44,1.444979231,2.004263929,2.98008942,4.411454521,6.425877396,7.758,9.876,12.347,15.071,18.006,21.153,24.442,27.959,31.633
p55095,0.0295,0.059,0.169,0.273,0.489,0.918,1.434,1.000448845,1.06101849,1.11998965,1.466035567,2.523126662,3.435,4.282,5.604,7.058,8.605,10.493,12.436,14.451,16.509
p55099,0.0085,0.017,0.049,0.103,0.206,0.568,1.343,1.220159266,1.619114216,2.104619927,2.928734179,3.934233597,4.449,5.172,5.956,6.769,7.605,8.499,9.405,10.409,11.495
p55107,0.0095,0.019,0.054,0.1,0.232,0.434,0.675,0.400588302,0.451993877,0.676796865,0.995524911,1.522421346,1.939,2.581,3.326,4.148,5.02,5.938,6.907,7.921,8.971
p55109,0.0605,0.121,0.346,0.547,1.042,1.888,2.809,1.919144976,2.036094483,2.439743536,3.052201514,4.562766487,5.742,7.204,9.115,11.237,13.538,15.946,18.425,21.063,23.797
p55113,0.011,0.022,0.063,0.128,0.272,0.558,0.969,0.515042102,0.739529888,1.066500866,1.533886986,2.406190311,3.152,4.273,5.594,7.088,8.74,10.517,12.369,14.256,16.15
p55119,0.00725,0.0145,0.041,0.073,0.113,0.231,0.402,0.290222137,0.309817399,0.331848785,0.433804151,1.119890444,1.773,2.393,3.269,4.237,5.287,6.395,7.541,8.721,9.926
p55121,0.01275,0.0255,0.073,0.119,0.203,0.389,0.62,0.435333205,0.459421006,0.668064002,0.961043042,1.361633863,1.661,2.161,2.734,3.363,4.031,4.721,5.446,6.197,6.995
p55129,0.00875,0.0175,0.05,0.088,0.152,0.313,0.544,0.389347303,0.466848136,0.573094119,0.903202489,1.370628967,1.748,2.309,2.959,3.684,4.464,5.487,6.549,7.645,8.792
p35005,0.314,0.628,1.986,3.191,5.145,8.215,13.454,14.63782356,19.40284514,24.39525215,30.08598636,31.25798628,28.336,28.336,28.336,28.337,28.517,28.885,29.582,30.318,31.28
p35009,0.226,0.452,1.43,2.322,4.092,5.899,7.961,8.61980185,11.31364016,14.79674435,19.50338971,20.64488799,19.044,19.143,19.239,19.368,19.529,19.625,20.045,20.718,21.443
p35015,0.27475,0.5495,1.738,2.785,4.827,7.666,11.618,12.57050179,16.00546393,20.00480539,25.43538339,26.43098862,24.005,24.049,24.143,24.225,24.281,24.717,25.145,25.911,27.01
p35025,0.26975,0.5395,1.706,2.626,4.33,6.511,9.204,8.93659362,11.71894923,15.18535675,20.51559939,22.41017714,20.955,21.092,21.233,21.449,21.724,21.883,22.323,23.59,24.887
p35037,0.03875,0.0775,0.245,0.211,0.252,0.269,0.308,0.264674414,0.416980267,0.959523297,1.883154943,2.279134467,2.348,2.416,2.502,2.589,2.682,2.778,2.863,3.014,3.141
p35041,0.049,0.098,0.31,0.27,0.256,0.275,0.313,0.320879405,0.352258139,0.418085805,0.612887403,0.927620096,1.082,1.088,1.115,1.179,1.267,1.349,1.493,1.731,1.995
p48011,0.0005,0.001,0.004,0.005,0.004,0.004,0.004,0.004087636,0.005305092,0.008732863,0.017797093,0.042726744,0.078,0.112,0.151,0.189,0.218,0.248,0.272,0.298,0.324
p48017,0.00225,0.0045,0.017,0.02,0.014,0.015,0.015,0.013284816,0.015915277,0.02510698,0.05339128,0.116936352,0.2,0.298,0.4,0.491,0.568,0.634,0.696,0.759,0.825
p48065,0.00225,0.0045,0.017,0.023,0.021,0.025,0.027,0.020438179,0.033952592,0.064404863,0.134590519,0.278848223,0.458,0.659,0.864,1.046,1.209,1.352,1.47,1.595,1.698
p48069,0.0025,0.005,0.019,0.024,0.019,0.023,0.025,0.024525814,0.037135647,0.066588079,0.135702837,0.288967715,0.473,0.651,0.83,0.987,1.114,1.219,1.291,1.352,1.442
p48079,0.001,0.002,0.008,0.009,0.006,0.007,0.007,0.006131454,0.008488148,0.016374118,0.036706505,0.086577876,0.155,0.227,0.306,0.377,0.44,0.491,0.538,0.584,0.628
p48087,0.00125,0.0025,0.009,0.014,0.015,0.023,0.028,0.034744904,0.051989906,0.076412549,0.111231834,0.167533811,0.211,0.249,0.289,0.329,0.371,0.414,0.455,0.498,0.553
p48111,0.00225,0.0045,0.017,0.023,0.019,0.022,0.025,0.022481997,0.033952592,0.060038432,0.123467335,0.269853119,0.454,0.625,0.802,0.958,1.08,1.182,1.279,1.356,1.436
p48117,0.0055,0.011,0.042,0.052,0.043,0.047,0.051,0.044963993,0.068966202,0.130992942,0.283641176,0.61728901,1.038,1.473,1.917,2.313,2.651,2.886,3.126,3.296,3.567
p48129,0.0015,0.003,0.011,0.014,0.01,0.012,0.011,0.010219089,0.012732222,0.018557333,0.03336955,0.062965728,0.109,0.152,0.2,0.248,0.298,0.352,0.401,0.46,0.545
p48153,0.0035,0.007,0.026,0.041,0.043,0.06,0.071,0.079708897,0.136871385,0.254344628,0.482746158,0.874773861,1.225,1.524,1.773,1.949,2.121,2.288,2.451,2.648,2.913
p48165,0.012,0.024,0.091,0.24,0.359,0.769,1.58,2.588495327,4.361847014,6.567112803,8.957499561,11.51260869,11.875,11.906,11.982,12.411,13.091,13.878,14.026,14.204,16.596
p48169,0.00175,0.0035,0.013,0.017,0.014,0.015,0.015,0.012262907,0.019098333,0.036023059,0.078974602,0.172031363,0.292,0.438,0.601,0.75,0.874,0.978,1.067,1.176,1.286
p48179,0.00825,0.0165,0.062,0.087,0.075,0.094,0.103,0.097081349,0.149603607,0.25325302,0.461612109,0.897261621,1.417,1.998,2.6,3.135,3.573,3.897,4.26,4.627,4.919
p48189,0.02275,0.0455,0.172,0.203,0.174,0.206,0.216,0.189053153,0.297085177,0.557811609,1.140126295,2.319612435,3.628,4.828,5.956,6.946,7.793,8.515,9.228,10.023,10.818
p48195,0.002,0.004,0.015,0.021,0.019,0.025,0.027,0.024525814,0.041379721,0.077504157,0.157949204,0.323823743,0.513,0.708,0.9,1.069,1.203,1.323,1.419,1.521,1.638
p48205,0.002,0.004,0.015,0.031,0.039,0.047,0.053,0.061314536,0.09867472,0.163741177,0.280304221,0.486860002,0.671,0.819,0.953,1.063,1.163,1.274,1.366,1.476,1.607
p48211,0.0015,0.003,0.011,0.014,0.01,0.012,0.011,0.010219089,0.01379324,0.022923765,0.04671737,0.10119492,0.173,0.249,0.334,0.418,0.487,0.539,0.591,0.643,0.697
p48219,0.008,0.016,0.061,0.073,0.062,0.069,0.072,0.0572269,0.093369627,0.18775655,0.405996193,0.875898249,1.486,2.185,2.908,3.569,4.075,4.586,4.943,5.448,5.941
p48233,0.00775,0.0155,0.059,0.078,0.067,0.078,0.088,0.071533625,0.114589997,0.247794981,0.57506858,1.317782731,2.262,3.223,4.237,5.072,5.831,6.46,6.954,7.52,8.063
p48279,0.0055,0.011,0.042,0.049,0.039,0.042,0.041,0.038832539,0.054111943,0.090603451,0.176858615,0.368799263,0.61,0.891,1.194,1.492,1.724,1.924,2.114,2.28,2.514
p48295,0.001,0.002,0.008,0.011,0.009,0.012,0.012,0.00919718,0.014854259,0.027290196,0.058952872,0.127055844,0.217,0.325,0.442,0.539,0.625,0.687,0.755,0.826,0.888
p48303,0.1485,0.297,1.123,1.244,0.922,0.989,0.925,0.779716516,0.981442104,1.427823063,2.659553142,5.518496283,9.215,13.145,17.46,21.251,24.503,27.596,30.073,32.745,34.676
p48305,0.002,0.004,0.015,0.02,0.015,0.018,0.019,0.017372452,0.026525462,0.054580392,0.12013038,0.269853119,0.465,0.664,0.887,1.095,1.263,1.414,1.541,1.67,1.819
p48341,0.00625,0.0125,0.047,0.063,0.05,0.059,0.065,0.061314536,0.089125553,0.150641883,0.280304221,0.53858185,0.869,1.22,1.595,1.97,2.238,2.503,2.69,2.958,3.222
p48357,0.003,0.006,0.023,0.029,0.023,0.026,0.029,0.027591541,0.038196666,0.07095451,0.149050657,0.319326191,0.538,0.774,1.028,1.259,1.442,1.609,1.747,1.916,2.091
p48359,0.00075,0.0015,0.006,0.006,0.005,0.006,0.007,0.006131454,0.008488148,0.016374118,0.03336955,0.070836444,0.115,0.165,0.214,0.257,0.292,0.315,0.34,0.37,0.393
p48369,0.00275,0.0055,0.021,0.029,0.024,0.028,0.032,0.029635359,0.045623795,0.085145412,0.17352166,0.366550487,0.593,0.815,1.027,1.212,1.357,1.483,1.615,1.697,1.791
p48375,0.06225,0.1245,0.471,0.757,0.916,1.57,1.942,2.447471895,3.856802213,5.500611937,7.976434788,11.72624241,14.621,17.538,20.349,22.77,24.95,27.076,28.499,30.445,32.143
p48381,0.04175,0.0835,0.316,0.421,0.359,0.431,0.47,0.426136025,0.657831464,1.202951846,2.438201793,5.049626489,8.275,11.739,15.267,18.283,20.901,23.141,24.841,26.679,28.987
p48393,0.00025,0.0005,0.002,0.003,0.003,0.003,0.004,0.003065727,0.004244074,0.007641255,0.016684775,0.035980416,0.061,0.09,0.122,0.149,0.171,0.187,0.205,0.226,0.248
p48421,0.001,0.002,0.008,0.009,0.008,0.01,0.012,0.011240998,0.018037314,0.033839843,0.070076055,0.142797275,0.224,0.304,0.381,0.455,0.515,0.565,0.601,0.645,0.702
p48437,0.0025,0.005,0.019,0.023,0.015,0.016,0.016,0.015328634,0.019098333,0.026198588,0.061177508,0.139424111,0.261,0.36,0.471,0.573,0.681,0.796,0.904,1.014,1.132
p48445,0.0045,0.009,0.034,0.044,0.039,0.047,0.049,0.055183082,0.080637405,0.12662651,0.219126712,0.408152842,0.62,0.828,1.073,1.305,1.496,1.665,1.816,1.983,2.18
p48483,0.002,0.004,0.015,0.02,0.015,0.018,0.017,0.017372452,0.023342407,0.037114667,0.0667391,0.151792379,0.262,0.365,0.49,0.613,0.711,0.804,0.894,0.97,1.064
p48501,0.00225,0.0045,0.017,0.024,0.022,0.026,0.031,0.025547723,0.04244074,0.082962196,0.175746297,0.363177323,0.573,0.781,0.978,1.145,1.272,1.381,1.523,1.636,1.762
p40007,0,0,0,0.002,0.004,0.009,0.023,0.030657268,0.05623398,0.091695059,0.151275294,0.234997091,0.281,0.324,0.386,0.475,0.602,0.782,1.032,1.147,1.298
p40025,0.00125,0.0025,0.016,0.014,0.013,0.072,0.366,0.369931034,0.456237951,0.555628394,0.674064912,0.812932521,0.842,0.9,0.967,1.045,1.132,1.221,1.318,1.326,1.341
p40139,0.003,0.006,0.037,0.039,0.04,0.231,1.175,0.972857304,1.254123856,1.587197808,1.994386777,2.479275531,2.626,2.798,3.023,3.292,3.735,4.313,5.037,5.267,5.56
p40003,0,0,0,0,0.001,0.002,0.007,0.006131454,0.006366111,0.008732863,0.018909412,0.040477968,0.064,0.095,0.147,0.233,0.365,0.55,0.799,0.899,1.035
p40005,0.00025,0.0005,0.003,0.002,0.001,0.006,0.021,0.018394361,0.020159351,0.042572706,0.077862284,0.149543603,0.227,0.34,0.527,0.794,1.164,1.664,2.32,2.6,2.955
p40009,0.0005,0.001,0.006,0.005,0.008,0.03,0.106,0.079708897,0.124139163,0.206313883,0.348155639,0.588054922,0.8,1.075,1.474,2.037,2.828,3.915,5.351,5.921,6.608
p40011,0,0,0,0.002,0.001,0.003,0.009,0.008175271,0.011671203,0.017465726,0.04004346,0.082080324,0.141,0.214,0.319,0.461,0.679,1.011,1.445,1.685,2.084
p40013,0.0005,0.001,0.006,0.009,0.026,0.066,0.163,0.141023433,0.14748157,0.259802667,0.59509031,1.177234232,1.597,1.75,2.107,2.798,3.787,5.298,7.465,8.324,9.47
p40015,0.0415,0.083,0.518,0.724,0.946,6.35,25.441,23.49470828,25.34348766,27.22797451,29.23617515,31.52446624,29.552,29.847,30.257,30.777,31.389,32.182,33.313,34.17,35.226
p40017,0.001,0.002,0.012,0.008,0.006,0.024,0.093,0.078686988,0.088064535,0.102611138,0.175746297,0.396908962,0.761,1.099,1.664,2.766,4.619,7.539,11.537,12.982,15.184
p40019,0.0005,0.001,0.006,0.014,0.057,0.099,0.171,0.149198704,0.157030737,0.17247404,0.659604773,1.418977651,1.937,2.082,2.32,2.884,3.685,5.051,6.913,7.943,9.234
p40023,0.00025,0.0005,0.003,0.002,0.001,0.004,0.015,0.012262907,0.01379324,0.01528251,0.025583322,0.07308522,0.153,0.218,0.335,0.555,0.988,1.598,2.43,2.823,3.356
p40027,0.002,0.004,0.025,0.019,0.012,0.052,0.201,0.169636883,0.209020643,0.313291452,0.627347542,1.485316542,2.535,3.823,6.068,9.331,13.755,20.093,28.261,31.347,36.757
p40029,0,0,0,0,0.001,0.002,0.007,0.006131454,0.007427129,0.008732863,0.014460138,0.031482864,0.049,0.053,0.057,0.061,0.084,0.117,0.208,0.241,0.286
p40031,0.034,0.068,0.424,0.473,0.508,2.992,14.834,13.53007427,15.02614386,17.3489235,20.18412853,23.8100402,23.895,23.993,24.563,25.548,27.179,29.468,32.209,32.463,33.099
p40033,0,0,0,0.002,0.002,0.007,0.021,0.021460088,0.026525462,0.034931451,0.0667391,0.121433904,0.166,0.209,0.274,0.367,0.502,0.7,0.972,1.09,1.243
p40039,0.00025,0.0005,0.003,0.005,0.02,0.035,0.064,0.056204991,0.062600091,0.078595765,0.151275294,0.396908962,0.577,0.629,0.691,0.758,0.823,0.917,1.286,1.745,2.278
p40043,0,0,0,0.002,0.002,0.007,0.021,0.026569632,0.037135647,0.053488784,0.084536194,0.136050947,0.174,0.215,0.278,0.377,0.515,0.705,0.962,1.138,1.36
p40045,0.0005,0.001,0.006,0.041,0.188,0.323,0.539,0.435333205,0.472153228,0.518513727,0.577293216,0.654393814,0.664,0.749,0.869,1.037,1.266,1.57,1.948,2.092,2.255
p40047,0.001,0.002,0.012,0.03,0.151,0.257,0.427,0.37401867,0.398942952,0.430093491,0.649593908,1.50892869,2.004,2.421,3.27,4.531,6.357,8.808,12.028,13.976,16.656
p40049,0.00025,0.0005,0.003,0.003,0.002,0.01,0.038,0.033722995,0.036074629,0.042572706,0.144601384,0.324948131,0.542,0.847,1.318,2.064,3.115,4.551,6.455,7.146,8.054
p40051,0.002,0.004,0.025,0.078,0.401,0.663,1.028,0.901323679,0.937940346,1.004279218,1.339231277,2.679416594,3.131,3.322,3.771,4.416,5.335,6.601,8.669,9.935,11.511
p40053,0,0,0,0,0.001,0.002,0.008,0.007153363,0.008488148,0.012007686,0.025583322,0.053970624,0.087,0.138,0.216,0.327,0.478,0.681,0.943,1.049,1.186
p40055,0.00625,0.0125,0.078,0.103,0.122,0.836,3.986,3.414197745,3.628683237,3.839184795,4.04438947,4.339013275,4.084,4.12,4.168,4.221,4.314,4.483,4.721,4.753,4.787
p40057,0.004,0.008,0.05,0.06,0.068,0.447,2.211,2.045861684,2.163416702,2.302200948,2.45377425,2.613077702,2.43,2.435,2.458,2.497,2.544,2.616,2.752,2.764,2.776
p40059,0.00025,0.0005,0.003,0.016,0.083,0.147,0.253,0.213578967,0.241912216,0.280543216,0.330358546,0.399157738,0.422,0.491,0.589,0.727,0.913,1.16,1.477,1.612,1.763
p40061,0.00025,0.0005,0.003,0.002,0.004,0.016,0.04,0.037810631,0.044562777,0.066588079,0.132365882,0.224877599,0.304,0.347,0.409,0.503,0.728,1.054,1.5,1.732,2.056
p40063,0,0,0,0.002,0.002,0.004,0.015,0.017372452,0.023342407,0.03056502,0.038931142,0.080955936,0.125,0.14,0.188,0.274,0.428,0.645,0.96,1.077,1.249
p40065,0.008,0.016,0.1,0.1,0.095,0.521,2.595,2.829665836,3.420723613,4.129552482,4.995421648,6.076192729,6.329,6.94,7.712,8.682,9.952,11.608,13.705,14.266,14.958
p40067,0,0,0,0.002,0.002,0.006,0.02,0.020438179,0.025464444,0.037114667,0.072300692,0.12368268,0.175,0.218,0.283,0.385,0.572,0.845,1.216,1.367,1.565
p40069,0,0,0,0.002,0.001,0.005,0.015,0.015328634,0.02122037,0.042572706,0.077862284,0.132677783,0.183,0.257,0.365,0.518,0.734,1.065,1.5,1.666,1.891
p40071,0.00075,0.0015,0.009,0.006,0.006,0.024,0.094,0.07664317,0.106101849,0.162649569,0.255833217,0.554323282,0.899,1.402,2.204,3.328,4.833,6.808,9.338,10.145,11.143
p40073,0.00025,0.0005,0.003,0.002,0.001,0.006,0.022,0.01941627,0.02122037,0.024015373,0.081199239,0.175404527,0.279,0.449,0.702,1.06,1.551,2.207,3.056,3.394,3.819
p40075,0.00025,0.0005,0.003,0.002,0.003,0.008,0.028,0.027591541,0.039257684,0.055672,0.102333287,0.190021571,0.276,0.388,0.552,0.783,1.109,1.567,2.201,2.447,2.753
p40077,0,0,0,0.002,0.003,0.011,0.026,0.023503905,0.027586481,0.033839843,0.062289827,0.12930462,0.188,0.194,0.217,0.303,0.45,0.68,1.04,1.192,1.414
p40079,0.0005,0.001,0.006,0.009,0.033,0.058,0.107,0.090949895,0.095491664,0.099336314,0.211340484,0.49360633,0.675,0.682,0.718,0.92,1.2,2.015,3.453,3.971,4.669
p40081,0.0005,0.001,0.006,0.011,0.041,0.072,0.131,0.113431892,0.119895089,0.12662651,0.403771556,0.808434969,1.079,1.288,1.592,2.115,2.903,4.086,5.72,6.42,7.412
p40083,0.00025,0.0005,0.003,0.003,0.002,0.008,0.031,0.026569632,0.029708518,0.033839843,0.076749965,0.165285035,0.301,0.427,0.622,0.99,1.679,2.842,4.424,4.958,5.702
p40085,0.00025,0.0005,0.003,0.003,0.01,0.019,0.035,0.030657268,0.031830555,0.044755922,0.111231834,0.239494643,0.328,0.395,0.506,0.684,0.936,1.298,1.789,2.019,2.306
p40087,0.00075,0.0015,0.009,0.009,0.013,0.042,0.134,0.171680701,0.263132586,0.487948707,0.838688025,1.359385087,1.784,2.296,3.02,4.035,5.459,7.385,9.902,11.141,12.635
