*tech,region,sc_point_gid,year,capacity
wind-ons_6,i24141,24141,2010,2.0
wind-ons_9,i24269,24269,2010,28.071
wind-ons_4,i24291,24291,2010,24.0
wind-ons_7,i24512,24512,2010,0.931
wind-ons_6,i24647,24647,2010,2.479
wind-ons_5,i24648,24648,2010,45.5
wind-ons_6,i24892,24892,2010,0.931
wind-ons_6,i24893,24893,2010,0.931
wind-ons_6,i24894,24894,2010,0.931
wind-ons_6,i24948,24948,2010,0.8
wind-ons_6,i24949,24949,2010,0.7
wind-ons_6,i25272,25272,2010,0.969
wind-ons_6,i25273,25273,2010,0.969
wind-ons_6,i25274,25274,2010,0.969
wind-ons_6,i25275,25275,2010,0.931
wind-ons_6,i25329,25329,2010,0.7
wind-ons_5,i25652,25652,2010,0.969
wind-ons_6,i25653,25653,2010,0.969
wind-ons_6,i25654,25654,2010,0.969
wind-ons_6,i25655,25655,2010,0.931
wind-ons_6,i25656,25656,2010,0.931
wind-ons_6,i25657,25657,2010,0.017
wind-ons_3,i26032,26032,2010,2.95
wind-ons_5,i26033,26033,2010,1.9
wind-ons_6,i26034,26034,2010,0.969
wind-ons_6,i26035,26035,2010,0.969
wind-ons_6,i26036,26036,2010,0.969
wind-ons_6,i26037,26037,2010,0.931
wind-ons_6,i26038,26038,2010,0.017
wind-ons_7,i26086,26086,2010,0.1
wind-ons_5,i26187,26187,2010,5.2
wind-ons_5,i26392,26392,2010,40.5
wind-ons_5,i26394,26394,2010,25.0
wind-ons_4,i26413,26413,2010,8.4
wind-ons_5,i26414,26414,2010,1.683
wind-ons_6,i26415,26415,2010,1.3
wind-ons_6,i26416,26416,2010,0.969
wind-ons_6,i26417,26417,2010,0.969
wind-ons_6,i26418,26418,2010,0.931
wind-ons_6,i26420,26420,2010,1.7
wind-ons_6,i26466,26466,2010,0.1
wind-ons_5,i26484,26484,2010,59.0
wind-ons_8,i26665,26665,2010,21.0
wind-ons_4,i26794,26794,2010,2.8
wind-ons_5,i26795,26795,2010,2.1
wind-ons_6,i26796,26796,2010,2.1
wind-ons_6,i26797,26797,2010,0.969
wind-ons_6,i26798,26798,2010,0.931
wind-ons_6,i26799,26799,2010,0.017
wind-ons_6,i26800,26800,2010,1.7
wind-ons_6,i26813,26813,2010,1.6
wind-ons_6,i26962,26962,2010,1.8
wind-ons_8,i27045,27045,2010,21.0
wind-ons_4,i27171,27171,2010,50.4
wind-ons_3,i27172,27172,2010,103.5
wind-ons_4,i27173,27173,2010,8.85
wind-ons_3,i27174,27174,2010,3.9
wind-ons_4,i27175,27175,2010,4.2
wind-ons_5,i27176,27176,2010,4.2
wind-ons_6,i27177,27177,2010,0.969
wind-ons_6,i27178,27178,2010,0.931
wind-ons_6,i27179,27179,2010,0.017
wind-ons_6,i27259,27259,2010,52.8
wind-ons_6,i27308,27308,2010,30.0
wind-ons_6,i27309,27309,2010,34.5
wind-ons_6,i27310,27310,2010,11.5
wind-ons_7,i27450,27450,2010,64.5
wind-ons_3,i27552,27552,2010,150.0
wind-ons_3,i27553,27553,2010,21.9
wind-ons_4,i27554,27554,2010,21.9
wind-ons_4,i27555,27555,2010,2.1
wind-ons_4,i27556,27556,2010,4.2
wind-ons_4,i27557,27557,2010,1.5
wind-ons_5,i27558,27558,2010,0.931
wind-ons_6,i27560,27560,2010,0.017
wind-ons_6,i27640,27640,2010,69.0
wind-ons_7,i27705,27705,2010,1.7
wind-ons_8,i27809,27809,2010,18.9
wind-ons_9,i27810,27810,2010,10.5
wind-ons_3,i27933,27933,2010,49.5
wind-ons_4,i27934,27934,2010,103.5
wind-ons_4,i27935,27935,2010,2.0
wind-ons_4,i27936,27936,2010,2.0
wind-ons_3,i27937,27937,2010,1.683
wind-ons_4,i27938,27938,2010,0.931
wind-ons_5,i27939,27939,2010,0.9
wind-ons_5,i27940,27940,2010,0.05
wind-ons_8,i28187,28187,2010,10.5
wind-ons_4,i28297,28297,2010,51.0
wind-ons_5,i28312,28312,2010,5.2
wind-ons_4,i28313,28313,2010,51.0
wind-ons_4,i28316,28316,2010,2.0
wind-ons_4,i28317,28317,2010,2.0
wind-ons_4,i28318,28318,2010,1.0
wind-ons_4,i28319,28319,2010,49.95
wind-ons_2,i28320,28320,2010,0.9
wind-ons_5,i28335,28335,2010,8.0
wind-ons_6,i28365,28365,2010,145.2
wind-ons_6,i28673,28673,2010,1.3
wind-ons_5,i28692,28692,2010,2.0
wind-ons_4,i28693,28693,2010,9.2
wind-ons_4,i28694,28694,2010,85.5
wind-ons_4,i28695,28695,2010,12.0
wind-ons_4,i28696,28696,2010,2.0
wind-ons_4,i28697,28697,2010,1.683
wind-ons_4,i28698,28698,2010,1.3
wind-ons_4,i28699,28699,2010,1.3
wind-ons_3,i28700,28700,2010,15.6
wind-ons_4,i28701,28701,2010,1.2
wind-ons_4,i28702,28702,2010,0.02
wind-ons_5,i28715,28715,2010,32.0
wind-ons_6,i28716,28716,2010,3.0
wind-ons_7,i28744,28744,2010,0.1
wind-ons_6,i29053,29053,2010,1.3
wind-ons_5,i29073,29073,2010,2.0
wind-ons_5,i29074,29074,2010,205.5
wind-ons_3,i29075,29075,2010,10.4
wind-ons_4,i29076,29076,2010,2.0
wind-ons_4,i29077,29077,2010,1.683
wind-ons_5,i29078,29078,2010,1.3
wind-ons_5,i29079,29079,2010,1.3
wind-ons_4,i29080,29080,2010,1.0
wind-ons_4,i29082,29082,2010,19.98
wind-ons_5,i29097,29097,2010,100.5
wind-ons_6,i29124,29124,2010,30.0
wind-ons_5,i29125,29125,2010,67.7
wind-ons_7,i29188,29188,2010,3.794
wind-ons_6,i29191,29191,2010,112.0
wind-ons_5,i29244,29244,2010,1.5
wind-ons_5,i29452,29452,2010,2.0
wind-ons_5,i29453,29453,2010,2.0
wind-ons_4,i29457,29457,2010,2.0
wind-ons_5,i29458,29458,2010,4.0
wind-ons_5,i29459,29459,2010,2.0
wind-ons_4,i29460,29460,2010,1.3
wind-ons_4,i29461,29461,2010,99.0
wind-ons_5,i29462,29462,2010,100.5
wind-ons_5,i29465,29465,2010,0.9
wind-ons_4,i29476,29476,2010,100.5
wind-ons_5,i29477,29477,2010,100.6
wind-ons_6,i29504,29504,2010,99.0
wind-ons_6,i29505,29505,2010,0.1
wind-ons_7,i29568,29568,2010,8.117
wind-ons_6,i29569,29569,2010,8.089
wind-ons_5,i29572,29572,2010,6.6
wind-ons_5,i29573,29573,2010,126.0
wind-ons_7,i29621,29621,2010,1.5
wind-ons_6,i29832,29832,2010,11.6
wind-ons_6,i29834,29834,2010,2.0
wind-ons_4,i29837,29837,2010,4.0
wind-ons_4,i29838,29838,2010,4.0
wind-ons_5,i29839,29839,2010,8.4
wind-ons_4,i29841,29841,2010,0.9
wind-ons_5,i29844,29844,2010,2.1
wind-ons_5,i29845,29845,2010,0.9
wind-ons_5,i29846,29846,2010,1.3
wind-ons_6,i29847,29847,2010,1.3
wind-ons_5,i29856,29856,2010,9.8
wind-ons_5,i29857,29857,2010,98.9
wind-ons_6,i29958,29958,2010,37.5
wind-ons_6,i30212,30212,2010,3.8
wind-ons_6,i30213,30213,2010,2.0
wind-ons_6,i30214,30214,2010,2.0
wind-ons_5,i30215,30215,2010,1.683
wind-ons_5,i30216,30216,2010,1.5
wind-ons_5,i30217,30217,2010,4.0
wind-ons_5,i30218,30218,2010,4.0
wind-ons_5,i30220,30220,2010,2.0
wind-ons_5,i30221,30221,2010,0.9
wind-ons_5,i30224,30224,2010,1.7
wind-ons_5,i30225,30225,2010,1.7
wind-ons_6,i30236,30236,2010,13.5
wind-ons_6,i30264,30264,2010,54.0
wind-ons_6,i30332,30332,2010,100.5
wind-ons_6,i30338,30338,2010,87.5
wind-ons_1,i30529,30529,2010,99.0
wind-ons_5,i30598,30598,2010,98.2
wind-ons_5,i30599,30599,2010,43.5
wind-ons_5,i30601,30601,2010,10.5
wind-ons_5,i30612,30612,2010,3.8
wind-ons_6,i30614,30614,2010,28.0
wind-ons_6,i30617,30617,2010,300.0
wind-ons_5,i30618,30618,2010,99.0
wind-ons_1,i30908,30908,2010,99.0
wind-ons_1,i30909,30909,2010,99.0
wind-ons_1,i30910,30910,2010,39.0
wind-ons_5,i30977,30977,2010,2.0
wind-ons_5,i30978,30978,2010,49.6
wind-ons_5,i30979,30979,2010,100.0
wind-ons_5,i30987,30987,2010,10.5
wind-ons_5,i30988,30988,2010,66.0
wind-ons_4,i30989,30989,2010,20.0
wind-ons_5,i30991,30991,2010,80.0
wind-ons_5,i30992,30992,2010,80.0
wind-ons_6,i30994,30994,2010,132.0
wind-ons_3,i31286,31286,2010,17.0
wind-ons_5,i31356,31356,2010,1.2
wind-ons_6,i31358,31358,2010,0.6
wind-ons_4,i31369,31369,2010,199.0
wind-ons_6,i31376,31376,2010,0.5
wind-ons_5,i31749,31749,2010,150.0
wind-ons_6,i32121,32121,2010,0.21
wind-ons_5,i32122,32122,2010,20.79
wind-ons_5,i32127,32127,2010,2.3
wind-ons_5,i32130,32130,2010,98.0
wind-ons_5,i32131,32131,2010,42.0
wind-ons_6,i32152,32152,2010,30.0
wind-ons_6,i32517,32517,2010,80.0
wind-ons_3,i32623,32623,2010,100.5
wind-ons_7,i32633,32633,2010,64.5
wind-ons_4,i33243,33243,2010,8.91
wind-ons_6,i33258,33258,2010,76.5
wind-ons_6,i33278,33278,2010,0.9
wind-ons_3,i33623,33623,2010,8.91
wind-ons_3,i33624,33624,2010,54.27
wind-ons_5,i33638,33638,2010,104.3
wind-ons_4,i33639,33639,2010,0.7
wind-ons_5,i33653,33653,2010,199.7
wind-ons_7,i33658,33658,2010,0.9
wind-ons_7,i33772,33772,2010,24.0
wind-ons_7,i33948,33948,2010,2.5
wind-ons_2,i34004,34004,2010,8.91
wind-ons_5,i34018,34018,2010,0.7
wind-ons_5,i34019,34019,2010,160.5
wind-ons_5,i34022,34022,2010,62.2
wind-ons_5,i34023,34023,2010,124.5
wind-ons_5,i34030,34030,2010,150.0
wind-ons_5,i34031,34031,2010,16.2
wind-ons_6,i34055,34055,2010,100.5
wind-ons_3,i34368,34368,2010,59.4
wind-ons_5,i34399,34399,2010,15.0
wind-ons_5,i34403,34403,2010,79.4
wind-ons_5,i34410,34410,2010,35.0
wind-ons_1,i35085,35085,2010,99.0
wind-ons_6,i35290,35290,2010,26.0
wind-ons_1,i35464,35464,2010,19.5
wind-ons_1,i35465,35465,2010,4.9
wind-ons_2,i35466,35466,2010,1.3
wind-ons_6,i35542,35542,2010,159.1
wind-ons_5,i35552,35552,2010,150.0
wind-ons_6,i35670,35670,2010,102.0
wind-ons_6,i35816,35816,2010,48.861
wind-ons_1,i35845,35845,2010,24.8
wind-ons_1,i35846,35846,2010,25.0
wind-ons_2,i35847,35847,2010,28.8
wind-ons_5,i35920,35920,2010,105.0
wind-ons_6,i35925,35925,2010,14.553
wind-ons_5,i35933,35933,2010,150.0
wind-ons_6,i36195,36195,2010,142.2
wind-ons_5,i36196,36196,2010,64.08
wind-ons_1,i36224,36224,2010,1.8
wind-ons_1,i36225,36225,2010,32.619
wind-ons_1,i36226,36226,2010,25.0
wind-ons_1,i36227,36227,2010,99.0
wind-ons_6,i36305,36305,2010,0.147
wind-ons_7,i36378,36378,2010,1.8
wind-ons_5,i36575,36575,2010,15.92
wind-ons_6,i36576,36576,2010,12.139
wind-ons_1,i36605,36605,2010,16.8
wind-ons_1,i36606,36606,2010,8.781
wind-ons_6,i36722,36722,2010,76.2
wind-ons_6,i36723,36723,2010,217.5
wind-ons_7,i36757,36757,2010,1.8
wind-ons_7,i36758,36758,2010,1.8
wind-ons_6,i37100,37100,2010,2.5
wind-ons_6,i37101,37101,2010,80.0
wind-ons_7,i37138,37138,2010,1.8
wind-ons_6,i37480,37480,2010,2.5
wind-ons_7,i37854,37854,2010,1.5
wind-ons_6,i38234,38234,2010,1.5
wind-ons_7,i38238,38238,2010,8.4
wind-ons_7,i38244,38244,2010,10.5
wind-ons_5,i38315,38315,2010,70.0
wind-ons_1,i38512,38512,2010,29.4
wind-ons_1,i38513,38513,2010,42.0
wind-ons_5,i38522,38522,2010,10.5
wind-ons_5,i38580,38580,2010,165.2
wind-ons_4,i38584,38584,2010,174.8
wind-ons_6,i38618,38618,2010,53.0
wind-ons_7,i38624,38624,2010,99.0
wind-ons_7,i38625,38625,2010,51.0
wind-ons_5,i38695,38695,2010,80.0
wind-ons_7,i38999,38999,2010,72.0
wind-ons_7,i39004,39004,2010,49.5
wind-ons_7,i39005,39005,2010,102.0
wind-ons_1,i39074,39074,2010,62.5
wind-ons_6,i39273,39273,2010,9.9
wind-ons_6,i39274,39274,2010,15.4
wind-ons_5,i39275,39275,2010,5.2
wind-ons_6,i39378,39378,2010,150.0
wind-ons_5,i39659,39659,2010,221.0
wind-ons_6,i39663,39663,2010,199.5
wind-ons_4,i39665,39665,2010,201.0
wind-ons_5,i39666,39666,2010,60.0
wind-ons_6,i39667,39667,2010,151.8
wind-ons_6,i39668,39668,2010,22.5
wind-ons_5,i39833,39833,2010,29.4
wind-ons_6,i39865,39865,2010,4.717
wind-ons_6,i40039,40039,2010,79.5
wind-ons_7,i40045,40045,2010,29.7
wind-ons_6,i40212,40212,2010,9.0
wind-ons_6,i40214,40214,2010,52.5
wind-ons_6,i40245,40245,2010,2.783
wind-ons_10,i40366,40366,2010,18.9
wind-ons_6,i40470,40470,2010,0.7
wind-ons_6,i40471,40471,2010,0.7
wind-ons_7,i40533,40533,2010,130.5
wind-ons_7,i40535,40535,2010,106.0
wind-ons_6,i40590,40590,2010,15.0
wind-ons_6,i40592,40592,2010,30.0
wind-ons_5,i40593,40593,2010,37.8
wind-ons_7,i40913,40913,2010,99.0
wind-ons_6,i40914,40914,2010,201.3
wind-ons_7,i40915,40915,2010,100.0
wind-ons_7,i40917,40917,2010,199.7
wind-ons_8,i40971,40971,2010,10.4
wind-ons_5,i40972,40972,2010,34.5
wind-ons_10,i41050,41050,2010,16.2
wind-ons_7,i41052,41052,2010,40.923
wind-ons_7,i41294,41294,2010,100.0
wind-ons_7,i41295,41295,2010,100.0
wind-ons_7,i41431,41431,2010,150.0
wind-ons_8,i41433,41433,2010,21.965
wind-ons_6,i41664,41664,2010,198.0
wind-ons_6,i41665,41665,2010,198.0
wind-ons_8,i41809,41809,2010,15.5
wind-ons_7,i41811,41811,2010,150.0
wind-ons_6,i41812,41812,2010,145.8
wind-ons_8,i41813,41813,2010,0.087
wind-ons_9,i41814,41814,2010,13.1
wind-ons_6,i41998,41998,2010,146.0
wind-ons_7,i42040,42040,2010,100.5
wind-ons_9,i42193,42193,2010,0.024
wind-ons_6,i42378,42378,2010,50.4
wind-ons_9,i42570,42570,2010,12.1
wind-ons_9,i42571,42571,2010,24.0
wind-ons_10,i42572,42572,2010,38.0
wind-ons_10,i42573,42573,2010,6.221
wind-ons_6,i42758,42758,2010,5.0
wind-ons_10,i42950,42950,2010,18.0
wind-ons_9,i42953,42953,2010,14.681
wind-ons_10,i42954,42954,2010,10.9
wind-ons_10,i42955,42955,2010,1.2
wind-ons_6,i43144,43144,2010,50.4
wind-ons_1,i43252,43252,2010,164.0
wind-ons_9,i43331,43331,2010,248.623
wind-ons_8,i43332,43332,2010,83.877
wind-ons_10,i43334,43334,2010,21.0
wind-ons_10,i43335,43335,2010,10.5
wind-ons_7,i43630,43630,2010,66.0
wind-ons_1,i43632,43632,2010,100.0
wind-ons_10,i43709,43709,2010,3.24
wind-ons_10,i43710,43710,2010,11.779
wind-ons_10,i43713,43713,2010,6.319
wind-ons_10,i43714,43714,2010,10.9
wind-ons_10,i43715,43715,2010,1.2
wind-ons_6,i43905,43905,2010,56.7
wind-ons_10,i44090,44090,2010,5.52
wind-ons_10,i44091,44091,2010,18.0
wind-ons_10,i44094,44094,2010,10.5
wind-ons_10,i44470,44470,2010,2.43
wind-ons_10,i44471,44471,2010,4.14
wind-ons_10,i44472,44472,2010,4.14
wind-ons_10,i44473,44473,2010,2.43
wind-ons_7,i45451,45451,2010,1.7
wind-ons_8,i45674,45674,2010,203.5
wind-ons_4,i46163,46163,2010,105.0
wind-ons_10,i46373,46373,2010,17.0
wind-ons_4,i46543,46543,2010,96.0
wind-ons_6,i48059,48059,2010,100.8
wind-ons_3,i48439,48439,2010,148.5
wind-ons_5,i49558,49558,2010,99.0
wind-ons_7,i51067,51067,2010,4.0
wind-ons_7,i51068,51068,2010,1.5
wind-ons_4,i51847,51847,2010,100.5
wind-ons_3,i52207,52207,2010,162.0
wind-ons_4,i52585,52585,2010,75.0
wind-ons_2,i52983,52983,2010,112.2
wind-ons_2,i53390,53390,2010,150.0
wind-ons_3,i54136,54136,2010,50.0
wind-ons_10,i54366,54366,2010,7.4
wind-ons_10,i54367,54367,2010,14.1
wind-ons_10,i54368,54368,2010,21.2
wind-ons_8,i54370,54370,2010,13.6
wind-ons_5,i54517,54517,2010,44.0
wind-ons_10,i54745,54745,2010,3.0
wind-ons_10,i54746,54746,2010,22.0
wind-ons_10,i54747,54747,2010,46.9
wind-ons_7,i54749,54749,2010,76.9
wind-ons_9,i54752,54752,2010,0.1
wind-ons_10,i55125,55125,2010,8.7
wind-ons_10,i55126,55126,2010,29.0
wind-ons_1,i55130,55130,2010,135.0
wind-ons_9,i55132,55132,2010,8.3
wind-ons_10,i55504,55504,2010,2.4
wind-ons_10,i55505,55505,2010,18.4
wind-ons_10,i55511,55511,2010,88.5
wind-ons_10,i55884,55884,2010,1.8
wind-ons_7,i55885,55885,2010,17.3
wind-ons_2,i55886,55886,2010,59.6
wind-ons_10,i55892,55892,2010,25.3
wind-ons_4,i56265,56265,2010,6.5
wind-ons_7,i56266,56266,2010,23.1
wind-ons_10,i56272,56272,2010,15.0
wind-ons_6,i56408,56408,2010,18.9
wind-ons_7,i56645,56645,2010,1.6
wind-ons_7,i56646,56646,2010,15.3
wind-ons_8,i56647,56647,2010,28.7
wind-ons_8,i56648,56648,2010,67.0
wind-ons_9,i56650,56650,2010,59.0
wind-ons_9,i56651,56651,2010,15.0
wind-ons_9,i56652,56652,2010,3.5
wind-ons_5,i56789,56789,2010,25.5
wind-ons_5,i56790,56790,2010,25.5
wind-ons_8,i56900,56900,2010,0.7
wind-ons_4,i57026,57026,2010,1.5
wind-ons_5,i57027,57027,2010,4.5
wind-ons_8,i57028,57028,2010,7.5
wind-ons_10,i57030,57030,2010,4.2
wind-ons_9,i57031,57031,2010,3.7
wind-ons_4,i57168,57168,2010,120.0
wind-ons_4,i57169,57169,2010,94.5
wind-ons_2,i57171,57171,2010,25.5
wind-ons_8,i57280,57280,2010,27.0
wind-ons_8,i57281,57281,2010,0.7
wind-ons_4,i57531,57531,2010,10.0
wind-ons_3,i57532,57532,2010,10.0
wind-ons_3,i57535,57535,2010,114.0
wind-ons_4,i57536,57536,2010,79.8
wind-ons_5,i57550,57550,2010,25.5
wind-ons_10,i57660,57660,2010,0.7
wind-ons_4,i57916,57916,2010,3.0
wind-ons_2,i57929,57929,2010,101.2
wind-ons_4,i59051,59051,2010,10.0
wind-ons_3,i59052,59052,2010,10.0
wind-ons_3,i59431,59431,2010,49.5
wind-ons_3,i59432,59432,2010,10.0
wind-ons_3,i59809,59809,2010,8.8
wind-ons_4,i59810,59810,2010,10.0
wind-ons_10,i60076,60076,2010,9.1
wind-ons_10,i60077,60077,2010,9.6
wind-ons_7,i60078,60078,2010,19.0
wind-ons_9,i60079,60079,2010,16.1
wind-ons_9,i60080,60080,2010,9.4
wind-ons_9,i60081,60081,2010,3.0
wind-ons_10,i60456,60456,2010,20.5
wind-ons_10,i60457,60457,2010,15.066
wind-ons_9,i60459,60459,2010,30.087
wind-ons_8,i60460,60460,2010,15.684
wind-ons_9,i60461,60461,2010,16.0
wind-ons_9,i60836,60836,2010,29.9
wind-ons_6,i60837,60837,2010,38.9
wind-ons_5,i60839,60839,2010,45.0
wind-ons_8,i60840,60840,2010,11.881
wind-ons_9,i60841,60841,2010,7.332
wind-ons_10,i61216,61216,2010,20.5
wind-ons_7,i61217,61217,2010,31.0
wind-ons_7,i61220,61220,2010,43.4
wind-ons_7,i61221,61221,2010,22.2
wind-ons_4,i61327,61327,2010,0.161
wind-ons_1,i61333,61333,2010,79.5
wind-ons_1,i61336,61336,2010,80.0
wind-ons_2,i61349,61349,2010,123.0
wind-ons_4,i61353,61353,2010,40.5
wind-ons_10,i61596,61596,2010,16.5
wind-ons_10,i61597,61597,2010,30.75
wind-ons_8,i61598,61598,2010,0.632
wind-ons_7,i61600,61600,2010,34.5
wind-ons_7,i61601,61601,2010,20.0
wind-ons_8,i61602,61602,2010,3.4
wind-ons_8,i61647,61647,2010,63.0
wind-ons_1,i61707,61707,2010,160.839
wind-ons_2,i61714,61714,2010,10.0
wind-ons_6,i61725,61725,2010,98.9
wind-ons_3,i61734,61734,2010,106.5
wind-ons_10,i61976,61976,2010,5.9
wind-ons_10,i61977,61977,2010,11.6
wind-ons_8,i61978,61978,2010,14.368
wind-ons_10,i61979,61979,2010,22.4
wind-ons_10,i61980,61980,2010,11.7
wind-ons_9,i61981,61981,2010,6.5
wind-ons_10,i62357,62357,2010,5.4
wind-ons_7,i62358,62358,2010,7.3
wind-ons_10,i62359,62359,2010,8.0
wind-ons_3,i62459,62459,2010,20.0
wind-ons_4,i62827,62827,2010,90.0
wind-ons_1,i62839,62839,2010,60.0
wind-ons_6,i63959,63959,2010,100.0
wind-ons_4,i63974,63974,2010,204.0
wind-ons_1,i64014,64014,2010,74.3
wind-ons_2,i64015,64015,2010,151.4
wind-ons_4,i64016,64016,2010,99.0
wind-ons_5,i64741,64741,2010,0.6
wind-ons_5,i65120,65120,2010,0.6
wind-ons_5,i65121,65121,2010,0.7
wind-ons_5,i65778,65778,2010,50.0
wind-ons_6,i66634,66634,2010,30.0
wind-ons_3,i66635,66635,2010,90.0
wind-ons_2,i66656,66656,2010,57.0
wind-ons_1,i67796,67796,2010,150.0
wind-ons_5,i68203,68203,2010,112.5
wind-ons_5,i70834,70834,2010,84.0
wind-ons_5,i70835,70835,2010,160.0
wind-ons_5,i70856,70856,2010,120.0
wind-ons_4,i71211,71211,2010,180.0
wind-ons_6,i71976,71976,2010,130.5
wind-ons_4,i71977,71977,2010,120.0
wind-ons_3,i71978,71978,2010,63.0
wind-ons_2,i71988,71988,2010,162.3
wind-ons_3,i72358,72358,2010,249.0
wind-ons_3,i72367,72367,2010,200.0
wind-ons_6,i72737,72737,2010,73.5
wind-ons_3,i72738,72738,2010,209.0
wind-ons_3,i72739,72739,2010,197.0
wind-ons_5,i72741,72741,2010,37.5
wind-ons_5,i72746,72746,2010,200.0
wind-ons_6,i73117,73117,2010,75.0
wind-ons_4,i73118,73118,2010,126.5
wind-ons_4,i73120,73120,2010,98.8
wind-ons_2,i73121,73121,2010,152.0
wind-ons_2,i73122,73122,2010,101.2
wind-ons_5,i73123,73123,2010,120.6
wind-ons_5,i73489,73489,2010,120.0
wind-ons_7,i73493,73493,2010,7.0
wind-ons_2,i73499,73499,2010,241.0
wind-ons_2,i73500,73500,2010,144.0
wind-ons_1,i73502,73502,2010,232.5
wind-ons_1,i73503,73503,2010,170.2
wind-ons_2,i73504,73504,2010,114.0
wind-ons_4,i73515,73515,2010,26.453
wind-ons_3,i73872,73872,2010,121.9
wind-ons_5,i73873,73873,2010,34.3
wind-ons_5,i73880,73880,2010,80.5
wind-ons_3,i73882,73882,2010,223.5
wind-ons_1,i73883,73883,2010,299.0
wind-ons_5,i73895,73895,2010,26.347
wind-ons_7,i74216,74216,2010,1.3
wind-ons_6,i74240,74240,2010,0.925
wind-ons_5,i74241,74241,2010,91.575
wind-ons_6,i74242,74242,2010,0.6
wind-ons_4,i74252,74252,2010,142.5
