i,v,p10,p103,p11,p122,p126,p127,p131,p132,p28,p3,p33,p51,p71,p73,p85,p9,p92,p94,p95,p96,p97,p99
pumped-hydro,init-1,0.96,1.00,1.00,0.98,0.93,1.00,0.97,0.41,0.82,1.00,0.86,1.00,0.53,0.98,0.41,0.81,1.00,0.66,1.00,1.00,1.00,0.84
