region,year,capacity
s215,2011,102.0
s218,2020,130.0
s335,2022,130.0
s335,2014,8.383
s349,2010,1.7
s123,2012,230.0
s176,2016,213.0
s176,2021,192.368
s176,2015,196.0
s215,2021,251.678
s215,2019,160.741
s215,2012,187.407
s217,2012,5.25
s217,2019,2.511
s345,2019,10.323
s349,2012,0.546
s46,2011,177.0
s110,2018,40.0
s176,2010,148.8
s193,2011,162.0
s215,2014,2.843
s215,2020,318.6
s343,2015,1.0
s346,2019,2.114
s123,2010,200.0
s176,2020,2.5
s217,2021,27.017
s333,2023,205.955
s335,2023,425.333
s176,2012,36.0
s177,2021,7.63
s132,2020,1075.499
s132,2011,33.5
s177,2018,200.1
s177,2019,20.1
s217,2017,0.073
s333,2018,78.4
s74,2020,836.399
s111,2020,186.187
s132,2010,2.0
s132,2016,551.4
s177,2011,4.7
s333,2021,124.001
s20,2010,101.201
s74,2010,311.0
s113,2020,31.237
s132,2015,502.0
s333,2012,15.0
s111,2015,80.0
s132,2019,700.301
s333,2014,2.649
s74,2016,80.0
s255,2019,90.0
s177,2012,34.0
s320,2014,1.118
s116,2014,75.0
s116,2011,3.0
s118,2020,2.576
s132,2021,282.697
s212,2021,3.79
s324,2012,140.8
s118,2012,40.001
s133,2012,0.9
s194,2017,98.0
s213,2021,35.512
s323,2012,69.0
s116,2016,435.8
s182,2011,40.8
s74,2021,503.201
s132,2012,179.0
s182,2021,61.501
s178,2016,3.0
s74,2025,1193.31
s118,2019,480.601
s118,2021,298.0
s132,2014,251.0
s178,2018,233.169
s133,2014,140.8
s133,2018,57.63
s71,2025,306.69
s74,2026,1499.998
s178,2010,3.0
s178,2017,24.0
s234,2012,1.0
s325,2021,80.0
s329,2012,0.1
s118,2022,244.012
s118,2018,202.5
s134,2011,100.0
s180,2012,368.9
s180,2016,53.0
s178,2012,105.6
s178,2013,44.6
s227,2021,6.731
s116,2022,55.988
s180,2018,625.5
s180,2017,175.4
s182,2012,0.7
s118,2015,80.2
s118,2014,206.5
s118,2011,120.4
s119,2022,75.0
s134,2015,45.709
s178,2011,119.6
s183,2012,5.9
s118,2017,9.573
s119,2017,33.73
s134,2021,200.0
s199,2012,109.5
s322,2012,292.6
s180,2010,3.0
s178,2020,252.5
s200,2019,194.3
s200,2011,239.4
s180,2015,82.891
s178,2019,311.5
s200,2018,331.0
s228,2016,100.8
s228,2011,400.999
s228,2017,66.002
s322,2011,38.0
s114,2018,30.0
s116,2012,79.9
s180,2020,45.857
s179,2018,174.6
s228,2020,125.1
s228,2018,109.5
s48,2010,1.5
s48,2016,1.7
s117,2017,95.895
s179,2020,14.143
s200,2012,281.0
s200,2021,14.483
s207,2021,8.366
s326,2011,3.2
s22,2012,1.0
s200,2020,100.068
s207,2012,72.066
s207,2020,217.548
s207,2010,499.999
s228,2021,242.339
s25,2011,65.675
s25,2010,27.97
s22,2010,3.28
s23,2010,0.316
s85,2020,171.7
s180,2011,443.9
s180,2019,398.801
s179,2014,119.6
s200,2022,97.747
s203,2021,250.942
s203,2012,62.206
s209,2016,184.0
s207,2015,175.0
s221,2010,286.966
s22,2011,0.899
s85,2021,145.0
s85,2011,248.3
s117,2018,9.4
s180,2021,254.1
s221,2020,500.6
s25,2012,26.122
s85,2014,62.6
s117,2020,319.296
s119,2020,75.701
s181,2011,1.5
s203,2022,255.546
s209,2011,300.8
s221,2017,100.0
s322,2022,79.901
s85,2012,71.0
s208,2012,58.028
s208,2019,210.473
s221,2016,150.0
s221,2018,200.4
s221,2021,302.4
s222,2010,14.234
s228,2013,3.4
s229,2021,7.46
s85,2013,25.1
s203,2011,150.001
s208,2022,362.206
s208,2020,130.816
s209,2020,50.18
s322,2016,38.3
s26,2012,282.578
s80,2022,106.666
s117,2016,1.7
s117,2022,73.4
s181,2021,7.9
s202,2020,150.316
s226,2012,200.0
s226,2020,130.0
s226,2017,119.7
s252,2012,50.399
s253,2014,40.0
s26,2011,117.625
s24,2010,5.234
s79,2022,2.794
s117,2021,385.699
s134,2020,112.4
s209,2015,98.0
s226,2010,1.0
s250,2011,86.81
s253,2011,52.138
s85,2022,1.045
s144,2021,96.2
s144,2020,478.5
s226,2021,197.667
s226,2014,200.0
s253,2015,30.0
s308,2021,39.077
s308,2011,52.697
s36,2012,150.002
s144,2017,300.0
s184,2020,400.0
s202,2021,306.207
s209,2012,200.0
s224,2021,2.333
s253,2010,70.0
s250,2021,75.923
s24,2022,17.0
s81,2022,64.126
s203,2019,146.415
s209,2017,0.1
s224,2022,150.0
s250,2016,57.267
s82,2022,6.365
s119,2010,60.0
s203,2020,213.08
s208,2017,278.0
s308,2016,45.732
s26,2022,72.942
s26,2021,4.331
s117,2013,74.8
s202,2011,1.5
s210,2020,235.993
s249,2011,11.153
s25,2015,28.091
s26,2015,57.809
s144,2010,150.0
s210,2019,33.311
s140,2021,300.6
s140,2016,78.123
s25,2021,51.869
s25,2022,41.558
s144,2016,195.8
s201,2023,44.5
s26,2017,46.0
s48,2011,102.0
s86,2011,252.0
s140,2020,300.0
s26,2010,1.0
s86,2012,400.0
s86,2014,200.6
s28,2012,55.756
s86,2018,600.0
s86,2010,51.0
s86,2015,150.0
s135,2020,195.798
s135,2019,275.6
s83,2015,250.0
s86,2020,787.0
s27,2012,3.2
s86,2021,104.0
s249,2020,56.201
s29,2014,91.999
s27,2014,1.8
s27,2018,2.8
s137,2015,200.5
s29,2019,77.108
s29,2018,180.872
s27,2011,1.6
s27,2015,22.3
s249,2010,100.5
s29,2022,5.6
s137,2012,201.0
s135,2015,85.706
s29,2017,3.8
s136,2015,163.594
s138,2019,299.301
s52,2016,62.1
s30,2021,0.121
s28,2021,27.605
s141,2020,200.1
s29,2012,388.51
s141,2016,20.176
s29,2021,210.174
s28,2015,79.2
s143,2016,172.7
s30,2019,55.792
s243,2023,16.5
s244,2023,54.575
s29,2011,191.294
s30,2012,646.825
s30,2014,137.927
s28,2014,0.073
s28,2011,0.51
s87,2013,8.0
s87,2012,14.5
s84,2012,14.5
s135,2012,60.397
s136,2012,777.358
s136,2010,60.5
s29,2015,99.0
s87,2016,60.8
s87,2019,59.4
s87,2017,75.0
s143,2019,199.3
s30,2011,377.579
s136,2017,658.8
s135,2013,120.014
s136,2021,558.596
s143,2021,300.999
s294,2016,208.0
s136,2013,129.786
s136,2016,553.352
s136,2018,243.5
s139,2016,54.948
s139,2011,37.287
s139,2021,65.804
s147,2021,149.398
s139,2012,408.046
s141,2011,162.713
s147,2020,149.4
s288,2023,0.923
s53,2020,350.0
s139,2015,150.0
s155,2016,561.801
s155,2015,397.8
s157,2022,79.951
s31,2011,60.042
s155,2017,154.5
s155,2021,383.585
s155,2022,120.05
s31,2012,207.319
s152,2016,198.001
s152,2012,120.0
s152,2020,200.0
s157,2015,150.4
s152,2015,499.701
s153,2020,398.4
s153,2021,388.778
s155,2012,262.851
s155,2018,534.337
s157,2018,10.762
s157,2012,32.149
s33,2012,253.814
s150,2012,260.6
s150,2022,1367.0
s53,2011,10.0
s54,2012,99.2
s150,2014,1510.4
s155,2020,248.2
s33,2011,141.076
s153,2010,251.0
s153,2016,225.0
s153,2018,198.6
s153,2014,496.6
s156,2021,66.436
s156,2018,381.379
s156,2023,523.641
s150,2010,20.0
s153,2012,359.5
s155,2023,15.601
s150,2015,645.8
s89,2010,11.178
s150,2011,82.4
s153,2011,130.0
s156,2012,399.301
s156,2016,426.192
s88,2010,91.222
s153,2022,533.538
s156,2017,99.099
s33,2021,108.0
s156,2010,99.201
s154,2022,465.463
s31,2018,6.294
s33,2018,11.835
s54,2010,65.1
s150,2019,210.1
s150,2016,374.0
s154,2023,180.762
s156,2011,100.8
s33,2017,134.033
s92,2021,1358.2
s154,2015,174.0
s154,2018,47.92
s93,2021,145.0
s154,2012,148.8
s154,2011,99.8
s154,2021,467.499
s92,2017,298.0
s148,2014,34.8
s148,2017,354.2
s148,2019,220.5
s150,2017,439.0
s90,2021,100.0
s148,2018,0.607
s149,2016,530.4
s150,2023,299.999
s93,2018,50.292
s154,2016,229.708
s165,2015,727.578
s158,2021,93.101
s158,2019,100.0
s32,2012,89.371
s154,2014,150.0
s158,2020,303.5
s149,2015,521.723
s165,2012,165.4
s32,2017,8.967
s149,2018,621.777
s149,2017,357.0
s165,2019,1021.9
s148,2015,250.0
s148,2020,522.0
s149,2019,478.001
s165,2016,611.318
s148,2016,50.0
s149,2023,105.389
s165,2021,1353.1
s165,2023,314.611
s165,2011,10.0
s165,2020,911.699
s165,2018,56.624
s168,2016,125.0
s149,2010,5.778
s165,2010,1.722
s167,2014,67.6
s167,2015,514.1
s168,2021,180.1
s149,2014,3.0
s149,2021,338.401
s167,2011,198.0
s167,2012,311.0
s165,2017,503.0
s167,2016,217.048
s167,2022,498.2
s148,2021,249.8
s148,2012,27.3
s149,2012,61.2
s59,2015,30.0
s90,2011,50.4
s165,2014,211.0
s165,2022,201.801
s164,2020,160.7
s167,2021,217.63
s166,2021,1763.342
s167,2017,100.5
s164,2016,8.633
s164,2021,606.028
s164,2018,496.7
s164,2015,207.2
s166,2022,274.585
s164,2022,168.715
s169,2018,360.0
s169,2021,302.4
s169,2020,480.0
s166,2019,801.9
s169,2013,150.0
s166,2018,148.4
s163,2011,132.0
s166,2017,149.3
s166,2012,72.317
s172,2012,123.182
s174,2020,293.801
s172,2022,364.307
s174,2019,497.179
s172,2021,422.698
s174,2021,1118.003
s172,2019,936.52
s174,2022,125.293
s174,2010,401.701
s172,2010,150.0
s174,2017,550.775
s172,2016,650.0
s172,2015,647.444
s174,2012,609.101
s174,2014,188.0
s174,2018,201.0
s172,2020,252.0
s174,2015,155.255
s172,2017,21.525
