tech,region,year,capacity
wind-ons_10,i44873,2017,0.7776
wind-ons_10,i44874,2017,1.4823
wind-ons_9,i45138,2017,4.2282
wind-ons_9,i45139,2017,1.944
wind-ons_7,i45147,2017,7.6545
wind-ons_6,i45148,2017,0.486
wind-ons_6,i45149,2017,0.243
wind-ons_10,i45225,2017,0.6075
wind-ons_10,i45239,2017,2.2648
wind-ons_10,i45240,2017,0.1215
wind-ons_10,i45241,2017,0.3402
wind-ons_10,i45242,2017,1.4337
wind-ons_10,i45243,2017,0.0972
wind-ons_10,i45252,2017,0.0729
wind-ons_7,i45452,2017,1.7
wind-ons_9,i45519,2017,0.8505
wind-ons_6,i45527,2017,0.4186
wind-ons_1,i45531,2017,0.0243
wind-ons_5,i45532,2017,0.1215
wind-ons_10,i45606,2017,3.645
wind-ons_10,i45618,2017,8.7966
wind-ons_10,i45619,2017,3.1833
wind-ons_10,i45620,2017,3.4992
wind-ons_10,i45621,2017,0.1944
wind-ons_10,i45622,2017,0.7047
wind-ons_10,i45623,2017,0.0729
wind-ons_10,i45624,2017,0.6804
wind-ons_10,i45631,2017,4.0581
wind-ons_10,i45632,2017,0.729
wind-ons_10,i45634,2017,0.5346
wind-ons_8,i45674,2017,203.5
wind-ons_6,i45782,2017,9.4041
wind-ons_6,i45783,2017,6.1722
wind-ons_9,i45899,2017,0.4131
wind-ons_7,i45911,2017,0.2916
wind-ons_9,i45912,2017,0.0972
wind-ons_9,i45913,2017,0.0243
wind-ons_10,i45995,2017,4.1067
wind-ons_10,i45998,2017,16.9036
wind-ons_10,i46000,2017,8.3835
wind-ons_10,i46001,2017,0.1701
wind-ons_10,i46002,2017,0.0243
wind-ons_10,i46003,2017,1.2879
wind-ons_10,i46004,2017,0.3159
wind-ons_10,i46011,2017,0.0486
wind-ons_4,i46162,2017,48.843
wind-ons_3,i46163,2017,26.3412
wind-ons_4,i46164,2017,18.711
wind-ons_9,i46279,2017,0.5589
wind-ons_9,i46280,2017,0.486
wind-ons_7,i46292,2017,1.0935
wind-ons_8,i46293,2017,0.243
wind-ons_10,i46370,2017,5.4918
wind-ons_10,i46371,2017,8.4807
wind-ons_10,i46372,2017,0.6075
wind-ons_9,i46373,2017,14.1617
wind-ons_10,i46375,2017,1.7496
wind-ons_10,i46376,2017,18.954
wind-ons_10,i46377,2017,21.2
wind-ons_10,i46378,2017,4.3984
wind-ons_10,i46379,2017,9.9098
wind-ons_10,i46380,2017,21.8121
wind-ons_10,i46381,2017,4.4469
wind-ons_10,i46382,2017,0.1701
wind-ons_10,i46383,2017,2.0898
wind-ons_10,i46384,2017,0.3645
wind-ons_4,i46542,2017,12.5385
wind-ons_4,i46543,2017,17.2773
wind-ons_3,i46544,2017,38.9772
wind-ons_9,i46660,2017,0.3645
wind-ons_10,i46752,2017,0.8748
wind-ons_10,i46753,2017,0.5346
wind-ons_10,i46754,2017,5.6144
wind-ons_10,i46755,2017,0.1366
wind-ons_10,i46757,2017,8.6892
wind-ons_10,i46758,2017,2.4057
wind-ons_10,i46759,2017,0.0503
wind-ons_10,i46760,2017,18.114
wind-ons_10,i46762,2017,0.6561
wind-ons_10,i46763,2017,1.9683
wind-ons_10,i46764,2017,0.3159
wind-ons_6,i46922,2017,7.8639
wind-ons_5,i46923,2017,14.8716
wind-ons_9,i47041,2017,0.7047
wind-ons_10,i47131,2017,0.7776
wind-ons_10,i47132,2017,0.5832
wind-ons_10,i47133,2017,1.046
wind-ons_10,i47135,2017,21.8056
wind-ons_10,i47136,2017,22.7
wind-ons_10,i47137,2017,25.3
wind-ons_10,i47138,2017,15.2957
wind-ons_10,i47139,2017,28.9102
wind-ons_10,i47140,2017,3.8637
wind-ons_10,i47141,2017,23.3244
wind-ons_10,i47142,2017,4.131
wind-ons_10,i47152,2017,0.0486
wind-ons_10,i47153,2017,4.7385
wind-ons_8,i47422,2017,0.2187
wind-ons_10,i47510,2017,1.701
wind-ons_10,i47511,2017,1.7496
wind-ons_10,i47512,2017,0.0972
wind-ons_10,i47514,2017,0.1944
wind-ons_10,i47515,2017,15.066
wind-ons_10,i47516,2017,29.0
wind-ons_10,i47517,2017,18.0897
wind-ons_10,i47518,2017,23.6844
wind-ons_9,i47520,2017,7.6302
wind-ons_10,i47522,2017,19.0676
wind-ons_10,i47523,2017,5.9049
wind-ons_10,i47533,2017,0.8991
wind-ons_10,i47534,2017,4.0095
wind-ons_8,i47803,2017,0.7776
wind-ons_10,i47886,2017,0.8505
wind-ons_10,i47887,2017,0.3402
wind-ons_9,i47889,2017,3.402
wind-ons_10,i47890,2017,5.4675
wind-ons_10,i47891,2017,1.5552
wind-ons_10,i47893,2017,2.6244
wind-ons_10,i47894,2017,2.0655
wind-ons_10,i47895,2017,14.6043
wind-ons_10,i47896,2017,28.3052
wind-ons_10,i47897,2017,28.3359
wind-ons_10,i47898,2017,39.2698
wind-ons_9,i47899,2017,21.7724
wind-ons_9,i47900,2017,0.2673
wind-ons_10,i47902,2017,13.0977
wind-ons_10,i47903,2017,0.5589
wind-ons_10,i47904,2017,1.701
wind-ons_6,i48058,2017,8.2413
wind-ons_6,i48059,2017,9.477
wind-ons_6,i48060,2017,6.8769
wind-ons_3,i48184,2017,24.6645
wind-ons_10,i48186,2017,0.3402
wind-ons_7,i48266,2017,0.2673
wind-ons_10,i48268,2017,0.0486
wind-ons_10,i48269,2017,4.2768
wind-ons_9,i48270,2017,14.9931
wind-ons_10,i48272,2017,1.0206
wind-ons_10,i48273,2017,0.0243
wind-ons_10,i48274,2017,12.4659
wind-ons_10,i48275,2017,14.3856
wind-ons_10,i48276,2017,43.4
wind-ons_10,i48277,2017,28.3824
wind-ons_10,i48278,2017,32.5863
wind-ons_9,i48280,2017,0.3402
wind-ons_10,i48281,2017,0.486
wind-ons_3,i48439,2017,148.5
wind-ons_3,i48440,2017,57.5424
wind-ons_1,i48565,2017,2.6985
wind-ons_10,i48566,2017,0.5832
wind-ons_10,i48567,2017,0.0243
wind-ons_9,i48646,2017,0.0729
wind-ons_10,i48649,2017,0.1944
wind-ons_9,i48650,2017,5.2245
wind-ons_10,i48651,2017,1.3608
wind-ons_10,i48652,2017,11.9799
wind-ons_10,i48653,2017,0.6075
wind-ons_10,i48655,2017,2.4786
wind-ons_10,i48656,2017,16.281
wind-ons_10,i48659,2017,20.9952
wind-ons_4,i48819,2017,14.1669
wind-ons_3,i48820,2017,4.4955
wind-ons_10,i49029,2017,0.0486
wind-ons_10,i49030,2017,4.3497
wind-ons_10,i49031,2017,15.9651
wind-ons_10,i49032,2017,11.9799
wind-ons_10,i49033,2017,2.43
wind-ons_10,i49034,2017,0.9477
wind-ons_10,i49037,2017,3.0766
wind-ons_10,i49038,2017,24.9075
wind-ons_10,i49407,2017,0.0486
wind-ons_10,i49410,2017,0.6804
wind-ons_10,i49411,2017,4.5684
wind-ons_10,i49412,2017,4.1067
wind-ons_10,i49413,2017,5.2488
wind-ons_10,i49414,2017,0.1701
wind-ons_10,i49417,2017,6.8283
wind-ons_5,i49557,2017,11.7144
wind-ons_5,i49558,2017,87.2856
wind-ons_10,i49787,2017,0.1215
wind-ons_10,i49790,2017,1.1421
wind-ons_10,i49791,2017,6.0021
wind-ons_10,i49792,2017,13.4211
wind-ons_10,i49793,2017,1.4823
wind-ons_10,i49808,2017,0.243
wind-ons_9,i49813,2017,0.3888
wind-ons_10,i50170,2017,0.0972
wind-ons_10,i50171,2017,11.2752
wind-ons_10,i50172,2017,16.1595
wind-ons_9,i50194,2017,35.7696
wind-ons_10,i50195,2017,1.5309
wind-ons_10,i50550,2017,0.1944
wind-ons_10,i50575,2017,55.3068
wind-ons_7,i51067,2017,4.0
wind-ons_7,i51068,2017,1.5
wind-ons_10,i51320,2017,14.3505
wind-ons_10,i51321,2017,27.4104
wind-ons_4,i51847,2017,3.1104
wind-ons_4,i51848,2017,24.0522
wind-ons_3,i52207,2017,162.0
wind-ons_3,i52585,2017,75.0
wind-ons_3,i52607,2017,73.3374
wind-ons_4,i52628,2017,0.8505
wind-ons_2,i52983,2017,112.0
wind-ons_1,i53390,2017,51.3216
wind-ons_5,i53767,2017,0.6561
wind-ons_2,i54136,2017,50.0
wind-ons_5,i54146,2017,0.0243
wind-ons_5,i54147,2017,2.9403
wind-ons_4,i54517,2017,49.7
wind-ons_5,i54526,2017,6.1722
wind-ons_5,i54527,2017,1.8711
wind-ons_5,i54907,2017,2.6516
wind-ons_4,i55669,2017,16.0069
wind-ons_3,i55670,2017,33.4368
wind-ons_5,i55671,2017,34.0686
wind-ons_9,i56138,2017,0.4617
wind-ons_9,i56139,2017,0.0972
wind-ons_9,i56140,2017,0.0243
wind-ons_8,i56141,2017,0.0972
wind-ons_8,i56142,2017,0.0729
wind-ons_6,i56408,2017,18.9
wind-ons_7,i56410,2017,2.9253
wind-ons_9,i56518,2017,1.3851
wind-ons_9,i56519,2017,0.3888
wind-ons_9,i56520,2017,0.243
wind-ons_10,i56522,2017,0.0972
wind-ons_10,i56523,2017,0.2916
wind-ons_4,i56788,2017,61.9893
wind-ons_5,i56789,2017,4.9268
wind-ons_6,i56790,2017,18.5409
wind-ons_5,i56791,2017,25.5
wind-ons_9,i56897,2017,0.7
wind-ons_9,i56898,2017,1.0935
wind-ons_8,i56899,2017,0.1701
wind-ons_9,i56900,2017,0.0972
wind-ons_10,i56902,2017,0.0243
wind-ons_4,i57167,2017,0.0066
wind-ons_4,i57168,2017,58.0041
wind-ons_4,i57169,2017,89.5732
wind-ons_2,i57171,2017,6.9591
wind-ons_9,i57277,2017,2.3841
wind-ons_10,i57278,2017,0.243
wind-ons_9,i57279,2017,0.3402
wind-ons_7,i57280,2017,10.5219
wind-ons_9,i57281,2017,0.0972
wind-ons_4,i57531,2017,10.0
wind-ons_3,i57532,2017,10.0
wind-ons_3,i57534,2017,9.3798
wind-ons_3,i57535,2017,114.0
wind-ons_3,i57536,2017,3.0
wind-ons_5,i57549,2017,25.5
wind-ons_2,i57551,2017,22.5747
wind-ons_9,i57657,2017,0.7
wind-ons_8,i57658,2017,0.5589
wind-ons_10,i57659,2017,0.1458
wind-ons_3,i57914,2017,14.6325
wind-ons_3,i57915,2017,55.7877
wind-ons_3,i57928,2017,8.5293
wind-ons_1,i57929,2017,8.4564
wind-ons_9,i58038,2017,5.5404
wind-ons_10,i58039,2017,2.6244
wind-ons_10,i58041,2017,0.0972
wind-ons_3,i58310,2017,3.159
wind-ons_10,i58418,2017,0.2383
wind-ons_10,i58419,2017,0.0729
wind-ons_10,i58420,2017,0.0729
wind-ons_10,i58421,2017,0.2187
wind-ons_1,i58689,2017,81.0553
wind-ons_3,i59050,2017,10.0
wind-ons_3,i59051,2017,8.1171
wind-ons_3,i59052,2017,10.0
wind-ons_3,i59431,2017,41.3829
wind-ons_4,i59432,2017,10.0
wind-ons_3,i59809,2017,8.8
wind-ons_4,i59810,2017,10.0
wind-ons_6,i60192,2017,5.0499
wind-ons_7,i60193,2017,0.1458
wind-ons_7,i60194,2017,2.4057
wind-ons_5,i60571,2017,6.1479
wind-ons_6,i60572,2017,2.0412
wind-ons_5,i60573,2017,3.9317
wind-ons_3,i60574,2017,1.1421
wind-ons_4,i60575,2017,6.0507
wind-ons_4,i60592,2017,38.8314
wind-ons_6,i60950,2017,1.6281
wind-ons_6,i60951,2017,2.7459
wind-ons_5,i60952,2017,4.86
wind-ons_2,i60953,2017,2.6001
wind-ons_1,i60956,2017,3.1831
wind-ons_2,i60965,2017,20.1923
wind-ons_5,i60969,2017,25.2897
wind-ons_4,i61327,2017,32.7078
wind-ons_6,i61330,2017,23.7897
wind-ons_6,i61331,2017,6.5367
wind-ons_2,i61332,2017,7.2414
wind-ons_1,i61336,2017,80.0
wind-ons_2,i61349,2017,97.7103
wind-ons_5,i61351,2017,1.6686
wind-ons_8,i61647,2017,63.0
wind-ons_1,i61706,2017,128.1312
wind-ons_1,i61717,2017,4.9942
wind-ons_6,i61725,2017,30.0348
wind-ons_5,i61726,2017,48.6729
wind-ons_5,i61732,2017,12.636
wind-ons_2,i62086,2017,0.161
wind-ons_4,i62112,2017,18.6624
wind-ons_10,i62361,2017,0.1215
wind-ons_3,i62459,2017,20.0
wind-ons_4,i62493,2017,25.7268
wind-ons_5,i62494,2017,28.9899
wind-ons_5,i62495,2017,20.4849
wind-ons_2,i62827,2017,90.0
wind-ons_1,i62839,2017,60.0
wind-ons_6,i63233,2017,5.0058
wind-ons_5,i63254,2017,26.1468
wind-ons_5,i63255,2017,2.0673
wind-ons_5,i63256,2017,11.7369
wind-ons_6,i63257,2017,2.8823
wind-ons_4,i63633,2017,43.4484
wind-ons_2,i63634,2017,16.6941
wind-ons_2,i63635,2017,41.9173
wind-ons_4,i63637,2017,4.7628
wind-ons_10,i63891,2017,1.2879
wind-ons_10,i63892,2017,41.7137
wind-ons_6,i63959,2017,100.0
wind-ons_4,i63974,2017,204.0
wind-ons_1,i64013,2017,1.8225
wind-ons_1,i64014,2017,29.0385
wind-ons_1,i64015,2017,109.0827
wind-ons_5,i64017,2017,2.8917
wind-ons_4,i64018,2017,3.9366
wind-ons_10,i64271,2017,6.561
wind-ons_4,i64395,2017,6.7068
wind-ons_5,i64396,2017,9.9387
wind-ons_6,i64397,2017,5.0787
wind-ons_5,i64398,2017,5.4432
wind-ons_10,i64651,2017,0.4131
wind-ons_5,i64741,2017,0.6
wind-ons_6,i64775,2017,0.2187
wind-ons_5,i64777,2017,0.486
wind-ons_5,i65120,2017,0.6
wind-ons_5,i65121,2017,0.7
wind-ons_10,i66548,2017,0.0243
wind-ons_6,i66634,2017,30.0
wind-ons_3,i66635,2017,90.0
wind-ons_1,i66656,2017,57.0
wind-ons_1,i67416,2017,53.2374
wind-ons_1,i67797,2017,43.2297
wind-ons_6,i67822,2017,30.5451
wind-ons_7,i67823,2017,29.7675
wind-ons_7,i67825,2017,0.3555
wind-ons_2,i68176,2017,43.3755
wind-ons_2,i68177,2017,10.1574
wind-ons_5,i68202,2017,17.8848
wind-ons_7,i68205,2017,26.487
wind-ons_3,i68582,2017,7.4601
wind-ons_4,i70835,2017,108.6696
wind-ons_5,i70856,2017,102.8862
wind-ons_5,i70857,2017,17.1138
wind-ons_4,i71211,2017,180.0
wind-ons_6,i71213,2017,84.0
wind-ons_3,i71215,2017,51.3304
wind-ons_5,i71227,2017,65.8044
wind-ons_4,i71228,2017,29.1114
wind-ons_6,i71229,2017,34.1418
wind-ons_6,i71595,2017,42.1605
wind-ons_4,i71598,2017,57.2331
wind-ons_6,i71606,2017,10.3761
wind-ons_5,i71607,2017,6.4152
wind-ons_2,i71608,2017,14.2155
wind-ons_6,i71609,2017,2.2356
wind-ons_7,i71974,2017,88.3395
wind-ons_3,i71978,2017,62.7669
wind-ons_4,i71979,2017,63.0
wind-ons_6,i71982,2017,26.6367
wind-ons_5,i71984,2017,14.6772
wind-ons_5,i71985,2017,4.9572
wind-ons_6,i71986,2017,0.243
wind-ons_3,i71987,2017,14.9312
wind-ons_2,i71988,2017,70.8588
wind-ons_3,i72358,2017,245.0412
wind-ons_4,i72359,2017,104.66
wind-ons_4,i72360,2017,30.132
wind-ons_5,i72361,2017,44.4313
wind-ons_6,i72362,2017,36.4101
wind-ons_6,i72363,2017,11.918
wind-ons_6,i72364,2017,5.9049
wind-ons_6,i72365,2017,0.4131
wind-ons_2,i72367,2017,153.8919
wind-ons_1,i72368,2017,31.1769
wind-ons_6,i72737,2017,33.8684
wind-ons_4,i72738,2017,3.9588
wind-ons_3,i72739,2017,31.9259
wind-ons_4,i72740,2017,20.6099
wind-ons_6,i72741,2017,30.6909
wind-ons_6,i72742,2017,43.5456
wind-ons_6,i72743,2017,18.5166
wind-ons_6,i72744,2017,26.2683
wind-ons_6,i72745,2017,4.8357
wind-ons_6,i73113,2017,19.9873
wind-ons_7,i73115,2017,10.4976
wind-ons_7,i73116,2017,10.3032
wind-ons_6,i73117,2017,47.6037
wind-ons_4,i73118,2017,177.0741
wind-ons_2,i73119,2017,92.34
wind-ons_3,i73120,2017,57.1536
wind-ons_2,i73121,2017,15.166
wind-ons_1,i73122,2017,155.034
wind-ons_5,i73123,2017,18.4437
wind-ons_5,i73124,2017,22.9635
wind-ons_5,i73489,2017,107.7705
wind-ons_7,i73494,2017,14.3127
wind-ons_7,i73496,2017,36.0855
wind-ons_6,i73497,2017,45.0279
wind-ons_5,i73498,2017,17.0828
wind-ons_2,i73499,2017,235.71
wind-ons_2,i73500,2017,5.29
wind-ons_1,i73502,2017,232.5
wind-ons_1,i73503,2017,103.3365
wind-ons_2,i73504,2017,9.0882
wind-ons_5,i73514,2017,19.1994
wind-ons_6,i73861,2017,0.6
wind-ons_5,i73869,2017,12.2295
wind-ons_3,i73872,2017,121.9
wind-ons_6,i73874,2017,30.612
wind-ons_8,i73876,2017,64.5024
wind-ons_7,i73877,2017,28.6113
wind-ons_4,i73878,2017,80.5
wind-ons_5,i73880,2017,169.5
wind-ons_2,i73882,2017,47.9081
wind-ons_1,i73883,2017,251.0919
wind-ons_2,i73884,2017,45.7083
wind-ons_4,i73895,2017,30.06
wind-ons_3,i73896,2017,10.7406
wind-ons_6,i74240,2017,0.925
wind-ons_5,i74241,2017,91.575
wind-ons_4,i74252,2017,142.5
wind-ons_2,i74253,2017,28.188
wind-ons_3,i74254,2017,69.012
wind-ons_6,i74256,2017,0.035
wind-ons_8,i74257,2017,0.08
wind-ons_5,i74258,2017,0.035
wind-ons_5,i74259,2017,98.8
wind-ons_6,i74260,2017,117.9172
wind-ons_6,i74261,2017,70.5048
wind-ons_6,i74262,2017,47.1906
wind-ons_4,i74263,2017,72.9729
wind-ons_5,i74264,2017,44.6634
wind-ons_6,i74265,2017,8.4564
wind-ons_6,i74621,2017,59.4
wind-ons_2,i74632,2017,90.0
wind-ons_3,i74633,2017,55.188
wind-ons_4,i74634,2017,199.5
wind-ons_3,i74635,2017,214.5
wind-ons_2,i74636,2017,149.5
wind-ons_3,i74637,2017,64.9053
wind-ons_8,i74638,2017,4.6247
wind-ons_6,i74640,2017,37.5
wind-ons_7,i74641,2017,39.9006
wind-ons_7,i74642,2017,110.4435
wind-ons_7,i74643,2017,43.0353
wind-ons_6,i74644,2017,1.7001
wind-ons_4,i74645,2017,37.6893
wind-ons_4,i75013,2017,115.5
wind-ons_5,i75015,2017,186.0
wind-ons_3,i75016,2017,112.5
wind-ons_2,i75017,2017,79.92
wind-ons_2,i77285,2017,221.0085
wind-ons_5,i77286,2017,2.438
wind-ons_7,i77665,2017,54.5535
wind-ons_6,i77666,2017,75.0
wind-ons_2,i78057,2017,150.0
wind-ons_4,i78423,2017,82.0
wind-ons_7,i78424,2017,78.0
wind-ons_2,i78425,2017,82.5
wind-ons_3,i78426,2017,167.7
wind-ons_1,i78804,2017,150.0
wind-ons_7,i90242,2017,37.7478
wind-ons_7,i90622,2017,142.2522
wind-ons_6,i93661,2017,39.6168
wind-ons_6,i93662,2017,201.6
wind-ons_6,i94041,2017,190.3905
wind-ons_6,i94042,2017,53.1927
wind-ons_4,i7317,2018,85.6575
wind-ons_5,i7696,2018,15.7425
wind-ons_4,i7697,2018,104.2
wind-ons_7,i8347,2018,1.1806
wind-ons_7,i8348,2018,6.8526
wind-ons_6,i8405,2018,7.9218
wind-ons_9,i8406,2018,9.6471
wind-ons_8,i8407,2018,26.4311
wind-ons_7,i8727,2018,5.5161
wind-ons_7,i8728,2018,6.1965
wind-ons_8,i8785,2018,10.4976
wind-ons_6,i8786,2018,11.8827
wind-ons_7,i9107,2018,5.3703
wind-ons_6,i9108,2018,5.4675
wind-ons_8,i9165,2018,23.6682
wind-ons_6,i9166,2018,40.1922
wind-ons_10,i9167,2018,6.498
wind-ons_6,i9488,2018,8.6265
wind-ons_8,i9489,2018,2.7899
wind-ons_6,i9545,2018,37.2276
wind-ons_4,i9546,2018,98.6337
wind-ons_4,i10060,2018,14.1588
wind-ons_4,i10440,2018,118.5
wind-ons_3,i10441,2018,40.5
wind-ons_7,i10810,2018,125.6067
wind-ons_6,i10811,2018,23.3933
wind-ons_4,i10820,2018,26.3412
wind-ons_8,i11499,2018,0.0243
wind-ons_6,i11501,2018,1.0206
wind-ons_6,i11880,2018,2.916
wind-ons_6,i11881,2018,0.3645
wind-ons_9,i12219,2018,7.2
wind-ons_8,i12258,2018,2.9979
wind-ons_8,i12259,2018,0.6318
wind-ons_4,i12322,2018,1.8468
wind-ons_6,i12324,2018,4.7142
wind-ons_6,i12325,2018,7.1858
wind-ons_7,i12530,2018,0.3081
wind-ons_6,i12531,2018,11.4696
wind-ons_6,i12579,2018,60.7756
wind-ons_8,i12600,2018,68.6232
wind-ons_8,i12639,2018,1.0449
wind-ons_5,i12701,2018,1.6767
wind-ons_3,i12702,2018,115.5
wind-ons_3,i12703,2018,0.0729
wind-ons_6,i12910,2018,6.4152
wind-ons_5,i12911,2018,34.9677
wind-ons_10,i12958,2018,38.5884
wind-ons_8,i12959,2018,11.9799
wind-ons_8,i12960,2018,11.5668
wind-ons_7,i12978,2018,120.8439
wind-ons_7,i12980,2018,31.2984
wind-ons_3,i13082,2018,2.5803
wind-ons_3,i13083,2018,0.9233
wind-ons_6,i13290,2018,2.5515
wind-ons_5,i13291,2018,1.2879
wind-ons_10,i13338,2018,6.2694
wind-ons_9,i13339,2018,7.047
wind-ons_8,i13340,2018,13.3893
wind-ons_10,i13341,2018,6.0021
wind-ons_7,i13342,2018,142.3251
wind-ons_8,i13350,2018,80.4816
wind-ons_10,i13351,2018,29.5928
wind-ons_8,i13357,2018,23.3955
wind-ons_7,i13358,2018,28.5561
wind-ons_5,i13359,2018,63.8118
wind-ons_6,i13360,2018,20.898
wind-ons_7,i13717,2018,16.4637
wind-ons_7,i13718,2018,45.684
wind-ons_6,i13719,2018,142.4952
wind-ons_7,i13720,2018,44.2407
wind-ons_7,i13721,2018,98.9
wind-ons_6,i13722,2018,204.0
wind-ons_7,i13723,2018,56.6749
wind-ons_10,i13729,2018,14.5184
wind-ons_8,i13730,2018,89.7648
wind-ons_8,i13731,2018,57.5424
wind-ons_9,i13738,2018,0.9963
wind-ons_5,i13740,2018,1.5768
wind-ons_7,i13895,2018,0.243
wind-ons_8,i14097,2018,10.2546
wind-ons_7,i14098,2018,67.6389
wind-ons_7,i14099,2018,96.5722
wind-ons_7,i14100,2018,66.7278
wind-ons_7,i14101,2018,54.8694
wind-ons_7,i14102,2018,33.1285
wind-ons_9,i14104,2018,11.0565
wind-ons_10,i14105,2018,2.8917
wind-ons_10,i14107,2018,5.0
wind-ons_10,i14110,2018,25.0
wind-ons_7,i14111,2018,69.0849
wind-ons_7,i14112,2018,53.7151
wind-ons_10,i14477,2018,29.8263
wind-ons_7,i14478,2018,57.7611
wind-ons_5,i14480,2018,221.0
wind-ons_9,i14484,2018,42.2883
wind-ons_9,i14485,2018,2.4543
wind-ons_9,i14486,2018,8.3
wind-ons_10,i14487,2018,10.0
wind-ons_10,i14488,2018,2.0898
wind-ons_10,i14490,2018,17.5579
wind-ons_7,i14493,2018,98.9
wind-ons_10,i14494,2018,17.3259
wind-ons_10,i14495,2018,7.8489
wind-ons_6,i14654,2018,3.7665
wind-ons_6,i14655,2018,12.5388
wind-ons_6,i14656,2018,4.2039
wind-ons_7,i14657,2018,1.8421
wind-ons_9,i14857,2018,45.1737
wind-ons_7,i14858,2018,25.8102
wind-ons_8,i14861,2018,49.5552
wind-ons_8,i14865,2018,72.0
wind-ons_9,i14866,2018,9.9
wind-ons_9,i14868,2018,9.9
wind-ons_8,i14873,2018,0.2187
wind-ons_9,i14874,2018,0.0486
wind-ons_7,i15035,2018,0.4374
wind-ons_6,i15036,2018,1.9683
wind-ons_1,i15175,2018,66.0
wind-ons_9,i15237,2018,9.3798
wind-ons_6,i15239,2018,33.777
wind-ons_7,i15240,2018,41.2128
wind-ons_8,i15241,2018,76.302
wind-ons_8,i15244,2018,93.354
wind-ons_8,i15247,2018,10.0
wind-ons_9,i15248,2018,4.5102
wind-ons_6,i15362,2018,13.2267
wind-ons_5,i15382,2018,2.9898
wind-ons_4,i15383,2018,46.5102
wind-ons_9,i15617,2018,4.3656
wind-ons_8,i15618,2018,76.5
wind-ons_8,i15622,2018,24.198
wind-ons_9,i15623,2018,95.0616
wind-ons_9,i15624,2018,9.9
wind-ons_8,i15625,2018,1.7
wind-ons_8,i15626,2018,3.3
wind-ons_3,i15742,2018,50.6
wind-ons_5,i15743,2018,27.2403
wind-ons_4,i15745,2018,49.5
wind-ons_5,i15746,2018,18.0
wind-ons_5,i15762,2018,78.6105
wind-ons_4,i15763,2018,41.3895
wind-ons_7,i16000,2018,25.2
wind-ons_8,i16001,2018,1.5384
wind-ons_6,i16069,2018,135.0
wind-ons_4,i16122,2018,7.0713
wind-ons_3,i16123,2018,0.4617
wind-ons_4,i16126,2018,31.5
wind-ons_5,i16142,2018,48.0
wind-ons_5,i16143,2018,131.463
wind-ons_9,i16380,2018,19.0755
wind-ons_9,i16381,2018,5.5245
wind-ons_4,i16523,2018,17.037
wind-ons_6,i16532,2018,0.931
wind-ons_6,i16910,2018,0.7
wind-ons_6,i16912,2018,0.969
wind-ons_6,i17290,2018,0.7
wind-ons_6,i17465,2018,4.5
wind-ons_6,i17848,2018,0.7578
wind-ons_7,i17849,2018,0.486
wind-ons_6,i17850,2018,1.3851
wind-ons_7,i17915,2018,44.7857
wind-ons_6,i18228,2018,0.5346
wind-ons_7,i18295,2018,55.9143
wind-ons_6,i18607,2018,0.2187
wind-ons_5,i18609,2018,1.1178
wind-ons_3,i18763,2018,30.0
wind-ons_3,i19176,2018,34.6275
wind-ons_5,i19177,2018,13.8306
wind-ons_5,i19557,2018,13.0419
wind-ons_7,i19708,2018,8.4807
wind-ons_8,i19709,2018,0.0486
wind-ons_7,i20026,2018,0.8505
wind-ons_8,i20087,2018,17.5446
wind-ons_8,i20088,2018,0.0486
wind-ons_8,i20089,2018,0.0243
wind-ons_3,i20316,2018,76.8708
wind-ons_6,i20405,2018,0.9495
wind-ons_8,i20469,2018,0.4131
wind-ons_3,i20695,2018,11.664
wind-ons_2,i20696,2018,91.4652
wind-ons_8,i20846,2018,3.159
wind-ons_8,i20847,2018,0.0486
wind-ons_8,i20848,2018,1.0818
wind-ons_8,i20849,2018,2.1384
wind-ons_7,i20850,2018,0.5346
wind-ons_8,i21225,2018,15.3333
wind-ons_8,i21226,2018,1.5309
wind-ons_8,i21227,2018,0.972
wind-ons_8,i21228,2018,0.3159
wind-ons_8,i21229,2018,1.4094
wind-ons_7,i21230,2018,0.0729
wind-ons_6,i21231,2018,1.3608
wind-ons_8,i21605,2018,4.7142
wind-ons_8,i21606,2018,0.1944
wind-ons_8,i21607,2018,0.8262
wind-ons_8,i21608,2018,0.7047
wind-ons_8,i21609,2018,0.0486
wind-ons_7,i21610,2018,1.0449
wind-ons_7,i21611,2018,1.4094
wind-ons_7,i21612,2018,0.5103
wind-ons_8,i21985,2018,3.5964
wind-ons_8,i21986,2018,0.5346
wind-ons_8,i21987,2018,6.5367
wind-ons_7,i21989,2018,0.1458
wind-ons_7,i21990,2018,0.729
wind-ons_7,i21991,2018,0.243
wind-ons_7,i21992,2018,3.4749
wind-ons_7,i21993,2018,3.7179
wind-ons_7,i21994,2018,2.0655
wind-ons_8,i21995,2018,0.2673
wind-ons_8,i21998,2018,0.0729
wind-ons_5,i22235,2018,0.4
wind-ons_8,i22364,2018,0.5832
wind-ons_8,i22365,2018,0.9963
wind-ons_8,i22366,2018,2.187
wind-ons_8,i22367,2018,1.215
wind-ons_8,i22368,2018,0.1701
wind-ons_7,i22369,2018,0.0729
wind-ons_7,i22370,2018,5.2245
wind-ons_7,i22371,2018,2.2599
wind-ons_7,i22372,2018,0.5832
wind-ons_7,i22373,2018,0.3645
wind-ons_7,i22374,2018,1.5552
