*tech,region,sc_point_gid,year,capacity
wind-ons_9,s16,14485,2010,49.5
wind-ons_9,s16,14486,2010,72.0
wind-ons_10,s16,14487,2010,10.0
wind-ons_7,s16,14493,2010,98.9
wind-ons_6,s99,14601,2010,4.5
wind-ons_9,s16,14857,2010,45.8
wind-ons_8,s16,14864,2010,82.5
wind-ons_8,s16,14865,2010,49.2
wind-ons_9,s16,14866,2010,9.9
wind-ons_8,s16,14867,2010,10.0
wind-ons_7,s100,14981,2010,2.6
wind-ons_1,s355,15175,2010,66.0
wind-ons_9,s16,15237,2010,75.0
wind-ons_8,s16,15244,2010,18.0
wind-ons_7,s100,15361,2010,4.0
wind-ons_4,s99,15383,2010,49.5
wind-ons_8,s16,15618,2010,55.0
wind-ons_9,s16,15623,2010,71.5
wind-ons_8,s16,15624,2010,25.1
wind-ons_8,s16,15625,2010,9.9
wind-ons_3,s100,15742,2010,50.6
wind-ons_3,s100,15743,2010,44.0
wind-ons_4,s100,15745,2010,49.5
wind-ons_5,s100,15746,2010,18.0
wind-ons_5,s99,15762,2010,88.0
wind-ons_4,s99,15763,2010,32.0
wind-ons_7,s125,15794,2010,25.0
wind-ons_9,s16,16003,2010,9.9
wind-ons_8,s16,16013,2010,15.5
wind-ons_10,s16,16014,2010,25.0
wind-ons_6,s66,16068,2010,8.5
wind-ons_6,s66,16069,2010,126.5
wind-ons_4,s100,16126,2010,31.5
wind-ons_5,s102,16142,2010,48.0
wind-ons_5,s102,16143,2010,143.0
wind-ons_6,s120,16159,2010,0.017
wind-ons_7,s356,16330,2010,4.5
wind-ons_10,s16,16379,2010,25.2
wind-ons_9,s16,16383,2010,3.3
wind-ons_8,s16,16384,2010,8.3
wind-ons_4,s102,16523,2010,5.5
wind-ons_9,s17,16760,2010,24.6
wind-ons_8,s16,16764,2010,5.0
wind-ons_8,s16,16765,2010,6.6
wind-ons_9,s356,17084,2010,4.5
wind-ons_9,s16,17146,2010,1.7
wind-ons_6,s16,17915,2010,40.2
wind-ons_5,s102,18036,2010,61.5
wind-ons_6,s19,18295,2010,60.5
wind-ons_6,s121,18430,2010,0.7
wind-ons_6,s121,18431,2010,0.931
wind-ons_6,s121,18432,2010,0.969
wind-ons_5,s338,18576,2010,27.5
wind-ons_3,s96,18763,2010,30.0
wind-ons_6,s121,18810,2010,0.7
wind-ons_6,s121,18811,2010,0.017
wind-ons_6,s121,18812,2010,0.017
wind-ons_6,s338,18954,2010,60.5
wind-ons_5,s338,18956,2010,46.0
wind-ons_6,s338,18957,2010,82.5
wind-ons_6,s121,19191,2010,0.05
wind-ons_7,s124,19211,2010,0.017
wind-ons_7,s124,19212,2010,0.017
wind-ons_7,s211,19264,2010,1.8
wind-ons_7,s121,19573,2010,0.4
wind-ons_5,s338,19714,2010,23.5
wind-ons_5,s338,19715,2010,49.5
wind-ons_7,s121,19951,2010,0.9
wind-ons_7,s121,19952,2010,0.9
wind-ons_7,s121,19953,2010,0.9
wind-ons_7,s338,20093,2010,81.0
wind-ons_5,s338,20095,2010,15.0
wind-ons_3,s101,20316,2010,48.0
wind-ons_6,s121,20331,2010,0.9
wind-ons_6,s121,20332,2010,0.931
wind-ons_6,s121,20333,2010,0.931
wind-ons_6,s124,20348,2010,0.9
wind-ons_2,s101,20696,2010,132.0
wind-ons_6,s121,20711,2010,0.931
wind-ons_6,s121,20712,2010,0.931
wind-ons_6,s124,20728,2010,0.9
wind-ons_7,s126,20733,2010,0.02
wind-ons_5,s121,21853,2010,0.931
wind-ons_5,s121,21854,2010,0.931
wind-ons_5,s121,21855,2010,0.931
wind-ons_5,s124,21861,2010,0.931
wind-ons_7,s337,21990,2010,6.6
wind-ons_5,s121,22233,2010,0.931
wind-ons_5,s121,22234,2010,0.931
wind-ons_6,s121,22235,2010,0.931
wind-ons_5,s124,22240,2010,0.931
wind-ons_7,s337,22371,2010,16.5
wind-ons_6,s121,22610,2010,0.969
wind-ons_6,s121,22611,2010,0.969
wind-ons_5,s121,22612,2010,0.969
wind-ons_4,s121,22613,2010,0.969
wind-ons_5,s121,22614,2010,0.969
wind-ons_5,s121,22615,2010,0.969
wind-ons_6,s121,22616,2010,0.931
wind-ons_7,s337,22748,2010,33.0
wind-ons_7,s337,22749,2010,45.5
wind-ons_6,s121,22990,2010,0.969
wind-ons_6,s121,22991,2010,0.969
wind-ons_6,s121,22992,2010,0.969
wind-ons_5,s121,22993,2010,0.969
wind-ons_5,s121,22994,2010,0.969
wind-ons_5,s121,22995,2010,0.969
wind-ons_6,s121,22996,2010,0.969
wind-ons_6,s121,22997,2010,1.0
wind-ons_7,s337,23130,2010,2.5
wind-ons_6,s121,23372,2010,1.0
wind-ons_6,s121,23373,2010,1.3
wind-ons_6,s121,23374,2010,1.3
wind-ons_5,s121,23375,2010,1.3
wind-ons_6,s121,23376,2010,1.3
wind-ons_6,s121,23378,2010,1.2
wind-ons_6,s121,23379,2010,1.3
wind-ons_6,s337,23511,2010,30.55
wind-ons_4,s354,23530,2010,24.0
wind-ons_7,s121,23753,2010,1.683
wind-ons_6,s121,23754,2010,1.683
wind-ons_6,s121,23755,2010,1.683
wind-ons_6,s121,23756,2010,1.5
wind-ons_6,s121,23757,2010,1.3
wind-ons_6,s121,23758,2010,1.3
wind-ons_6,s121,23759,2010,1.3
wind-ons_8,s192,23803,2010,0.7
wind-ons_6,s337,23887,2010,68.5
wind-ons_8,s337,23890,2010,33.0
wind-ons_6,s337,23891,2010,45.5
wind-ons_7,s337,23892,2010,16.5
wind-ons_6,s122,24135,2010,1.9
wind-ons_6,s122,24136,2010,1.683
wind-ons_6,s122,24137,2010,1.683
wind-ons_6,s122,24138,2010,1.5
wind-ons_6,s122,24139,2010,2.0
wind-ons_8,s193,24182,2010,0.1
wind-ons_8,s192,24183,2010,0.7
wind-ons_7,s337,24272,2010,30.55
wind-ons_7,s338,24273,2010,11.5
wind-ons_6,s121,24520,2010,2.0
wind-ons_8,s193,24562,2010,0.1
wind-ons_6,s337,24652,2010,30.0
wind-ons_6,s121,24900,2010,1.7
wind-ons_6,s121,24901,2010,1.7
wind-ons_3,s109,25268,2010,50.4
wind-ons_5,s197,25328,2010,0.8
wind-ons_6,s337,25793,2010,34.5
wind-ons_4,s352,25806,2010,5.2
wind-ons_3,s122,26032,2010,8.4
wind-ons_6,s122,26039,2010,2.0
wind-ons_6,s128,26044,2010,1.6
wind-ons_4,s110,26392,2010,40.5
wind-ons_2,s110,26394,2010,25.0
wind-ons_3,s123,26413,2010,8.85
wind-ons_4,s123,26414,2010,5.2
wind-ons_6,s122,26417,2010,2.95
wind-ons_6,s122,26418,2010,2.0
wind-ons_6,s122,26419,2010,2.0
wind-ons_6,s122,26420,2010,2.0
wind-ons_7,s128,26424,2010,1.7
wind-ons_7,s128,26425,2010,1.7
wind-ons_5,s214,26484,2010,59.0
wind-ons_3,s123,26794,2010,21.9
wind-ons_6,s123,26797,2010,3.9
wind-ons_6,s122,26798,2010,2.1
wind-ons_6,s122,26799,2010,2.0
wind-ons_6,s122,26800,2010,2.0
wind-ons_6,s122,26801,2010,2.0
wind-ons_7,s44,27044,2010,21.0
wind-ons_9,s44,27048,2010,21.0
wind-ons_3,s123,27174,2010,21.9
wind-ons_4,s123,27176,2010,4.2
wind-ons_6,s123,27177,2010,4.2
wind-ons_6,s122,27178,2010,2.8
wind-ons_6,s122,27179,2010,2.0
wind-ons_6,s122,27180,2010,2.0
wind-ons_7,s122,27181,2010,2.0
wind-ons_6,s218,27259,2010,52.8
wind-ons_3,s334,27308,2010,37.5
wind-ons_9,s44,27430,2010,10.5
wind-ons_6,s47,27450,2010,64.5
wind-ons_3,s123,27552,2010,150.0
wind-ons_2,s123,27553,2010,44.0
wind-ons_5,s123,27557,2010,4.2
wind-ons_6,s122,27558,2010,2.1
wind-ons_6,s122,27559,2010,2.0
wind-ons_6,s122,27560,2010,2.0
wind-ons_6,s218,27640,2010,69.0
wind-ons_8,s44,27809,2010,18.9
wind-ons_7,s110,27912,2010,1.3
wind-ons_5,s123,27932,2010,59.5
wind-ons_2,s123,27933,2010,49.5
wind-ons_3,s123,27934,2010,103.5
wind-ons_4,s176,27938,2010,2.1
wind-ons_5,s176,27939,2010,2.0
wind-ons_6,s176,27946,2010,8.0
wind-ons_6,s196,27985,2010,49.5
wind-ons_8,s44,28187,2010,10.5
wind-ons_3,s110,28297,2010,44.0
wind-ons_4,s123,28313,2010,51.0
wind-ons_3,s176,28319,2010,49.95
wind-ons_2,s176,28320,2010,15.6
wind-ons_3,s176,28321,2010,2.0
wind-ons_6,s176,28326,2010,9.8
wind-ons_5,s128,28335,2010,33.0
wind-ons_6,s193,28365,2010,93.5
wind-ons_4,s110,28677,2010,7.0
wind-ons_3,s123,28694,2010,85.5
wind-ons_3,s176,28701,2010,19.98
wind-ons_5,s176,28705,2010,3.0
wind-ons_6,s176,28706,2010,32.0
wind-ons_6,s176,28708,2010,5.4
wind-ons_6,s176,28709,2010,49.5
wind-ons_5,s193,28745,2010,2.2
wind-ons_4,s123,29074,2010,88.0
wind-ons_3,s123,29075,2010,117.5
wind-ons_3,s123,29076,2010,10.4
wind-ons_4,s123,29077,2010,9.2
wind-ons_5,s176,29078,2010,4.0
wind-ons_5,s176,29079,2010,2.0
wind-ons_6,s176,29088,2010,44.0
wind-ons_5,s193,29123,2010,0.1
wind-ons_5,s193,29124,2010,12.7
wind-ons_5,s193,29125,2010,55.0
wind-ons_6,s333,29191,2010,55.0
wind-ons_4,s333,29192,2010,100.5
wind-ons_5,s123,29454,2010,12.0
wind-ons_4,s123,29457,2010,4.0
wind-ons_5,s123,29458,2010,4.0
wind-ons_4,s176,29460,2010,2.1
wind-ons_4,s176,29461,2010,99.0
wind-ons_4,s176,29462,2010,100.5
wind-ons_4,s176,29476,2010,100.5
wind-ons_5,s176,29477,2010,49.5
wind-ons_5,s193,29503,2010,30.0
wind-ons_6,s193,29504,2010,99.0
wind-ons_6,s333,29571,2010,57.0
wind-ons_4,s333,29572,2010,126.0
wind-ons_6,s123,29832,2010,11.6
wind-ons_4,s123,29838,2010,4.0
wind-ons_5,s176,29839,2010,8.4
wind-ons_5,s176,29846,2010,13.5
wind-ons_5,s176,29857,2010,51.1
wind-ons_5,s193,29884,2010,0.1
wind-ons_5,s123,30215,2010,3.8
wind-ons_5,s123,30216,2010,2.0
wind-ons_5,s176,30220,2010,4.0
wind-ons_5,s176,30237,2010,67.5
wind-ons_5,s193,30264,2010,54.0
wind-ons_1,s74,30529,2010,99.0
wind-ons_7,s111,30573,2010,1.3
wind-ons_6,s132,30594,2010,49.6
wind-ons_5,s132,30598,2010,98.2
wind-ons_4,s132,30609,2010,3.8
wind-ons_5,s132,30613,2010,28.0
wind-ons_5,s132,30614,2010,33.0
wind-ons_6,s177,30616,2010,69.0
wind-ons_5,s177,30617,2010,231.0
wind-ons_5,s177,30618,2010,99.0
wind-ons_7,s333,30706,2010,38.0
wind-ons_7,s333,30707,2010,49.5
wind-ons_1,s74,30908,2010,99.0
wind-ons_1,s74,30909,2010,99.0
wind-ons_1,s74,30910,2010,39.0
wind-ons_5,s132,30979,2010,100.0
wind-ons_5,s132,30987,2010,10.5
wind-ons_5,s132,30988,2010,66.0
wind-ons_4,s132,30989,2010,20.0
wind-ons_4,s132,30990,2010,36.0
wind-ons_5,s132,30991,2010,44.0
wind-ons_5,s132,30992,2010,80.0
wind-ons_6,s132,30994,2010,99.0
wind-ons_3,s74,31286,2010,17.0
wind-ons_6,s132,31352,2010,2.0
wind-ons_5,s132,31365,2010,10.5
wind-ons_4,s132,31369,2010,199.0
wind-ons_6,s333,31464,2010,20.0
wind-ons_5,s132,31743,2010,20.79
wind-ons_5,s132,31748,2010,0.5
wind-ons_5,s132,31749,2010,150.0
wind-ons_6,s132,31753,2010,3.5
wind-ons_5,s132,32122,2010,43.5
wind-ons_5,s132,32125,2010,1.2
wind-ons_5,s132,32127,2010,2.3
wind-ons_5,s132,32131,2010,66.0
wind-ons_5,s132,32133,2010,38.5
wind-ons_6,s133,32136,2010,80.0
wind-ons_6,s194,32152,2010,30.0
wind-ons_5,s324,32253,2010,64.5
wind-ons_6,s132,32508,2010,32.0
wind-ons_1,s323,32623,2010,100.5
wind-ons_6,s132,32885,2010,0.6
wind-ons_6,s132,32886,2010,0.21
wind-ons_5,s118,33243,2010,8.91
wind-ons_4,s132,33259,2010,76.5
wind-ons_6,s132,33265,2010,0.7
wind-ons_2,s118,33623,2010,8.91
wind-ons_2,s118,33624,2010,54.27
wind-ons_5,s132,33638,2010,104.3
wind-ons_4,s132,33652,2010,16.2
wind-ons_5,s132,33653,2010,187.0
wind-ons_5,s324,33772,2010,24.0
wind-ons_7,s74,33948,2010,2.5
wind-ons_2,s118,34004,2010,8.91
wind-ons_5,s132,34019,2010,160.5
wind-ons_5,s132,34023,2010,124.5
wind-ons_5,s132,34025,2010,79.4
wind-ons_5,s132,34030,2010,150.0
wind-ons_5,s132,34033,2010,12.7
wind-ons_6,s199,34055,2010,100.5
wind-ons_3,s116,34368,2010,59.4
wind-ons_5,s132,34399,2010,15.0
wind-ons_5,s132,34405,2010,62.2
wind-ons_6,s132,34406,2010,0.147
wind-ons_5,s178,34410,2010,35.0
wind-ons_6,s133,34416,2010,0.9
wind-ons_6,s133,34417,2010,0.9
wind-ons_9,s20,34594,2010,1.2
wind-ons_10,s20,34595,2010,1.2
wind-ons_6,s132,34777,2010,0.7
wind-ons_10,s22,34971,2010,2.43
wind-ons_9,s20,34972,2010,4.14
wind-ons_9,s20,34973,2010,4.14
wind-ons_9,s20,34974,2010,3.24
wind-ons_9,s20,34975,2010,2.43
wind-ons_1,s74,35086,2010,1.3
wind-ons_7,s321,35270,2010,15.0
wind-ons_7,s321,35271,2010,10.4
wind-ons_7,s321,35274,2010,9.0
wind-ons_10,s24,35365,2010,0.1
wind-ons_1,s74,35464,2010,99.0
wind-ons_1,s74,35465,2010,19.5
wind-ons_1,s74,35466,2010,4.9
wind-ons_4,s134,35541,2010,21.6
wind-ons_5,s134,35542,2010,55.0
wind-ons_5,s180,35545,2010,14.553
wind-ons_5,s178,35552,2010,150.0
wind-ons_7,s255,35657,2010,29.4
wind-ons_5,s325,35670,2010,82.5
wind-ons_6,s71,35816,2010,48.861
wind-ons_1,s74,35845,2010,24.8
wind-ons_1,s74,35846,2010,25.0
wind-ons_1,s74,35847,2010,28.8
wind-ons_4,s134,35920,2010,105.0
wind-ons_5,s134,35922,2010,82.5
wind-ons_5,s178,35933,2010,150.0
wind-ons_5,s325,36050,2010,19.5
wind-ons_10,s22,36111,2010,10.5
wind-ons_6,s71,36195,2010,142.2
wind-ons_4,s71,36196,2010,64.08
wind-ons_1,s74,36224,2010,1.8
wind-ons_1,s74,36225,2010,32.619
wind-ons_1,s74,36226,2010,25.0
wind-ons_1,s74,36227,2010,99.0
wind-ons_6,s199,36342,2010,76.2
wind-ons_5,s71,36575,2010,15.92
wind-ons_6,s71,36576,2010,12.139
wind-ons_1,s74,36605,2010,16.8
wind-ons_2,s74,36606,2010,8.781
wind-ons_6,s199,36722,2010,85.5
wind-ons_6,s199,36723,2010,132.0
wind-ons_5,s325,36810,2010,26.0
wind-ons_10,s24,36885,2010,5.52
wind-ons_7,s199,37094,2010,1.5
wind-ons_6,s199,37100,2010,80.0
wind-ons_7,s199,37476,2010,1.5
wind-ons_6,s200,37480,2010,2.5
wind-ons_7,s200,37859,2010,2.5
wind-ons_7,s207,37865,2010,33.0
wind-ons_7,s200,38237,2010,8.4
wind-ons_7,s207,38245,2010,22.0
wind-ons_1,s322,38315,2010,70.0
wind-ons_1,s74,38512,2010,29.4
wind-ons_1,s74,38513,2010,42.0
wind-ons_5,s114,38522,2010,10.5
wind-ons_4,s134,38579,2010,11.2
wind-ons_5,s134,38580,2010,154.0
wind-ons_4,s180,38584,2010,174.8
wind-ons_6,s200,38617,2010,25.5
wind-ons_6,s200,38618,2010,72.0
wind-ons_7,s200,38619,2010,27.5
wind-ons_6,s207,38624,2010,99.0
wind-ons_6,s207,38625,2010,102.0
wind-ons_7,s207,38626,2010,29.0
wind-ons_1,s322,38695,2010,80.0
wind-ons_5,s254,38701,2010,37.8
wind-ons_5,s326,38702,2010,34.5
wind-ons_7,s207,39007,2010,16.5
wind-ons_7,s221,39013,2010,44.0
wind-ons_1,s322,39074,2010,62.5
wind-ons_5,s85,39274,2010,15.4
wind-ons_6,s200,39378,2010,150.0
wind-ons_7,s221,39393,2010,55.0
wind-ons_4,s326,39463,2010,30.0
wind-ons_8,s85,39653,2010,5.2
wind-ons_8,s85,39654,2010,9.9
wind-ons_4,s85,39659,2010,221.0
wind-ons_6,s85,39663,2010,199.5
wind-ons_4,s85,39665,2010,201.0
wind-ons_5,s85,39666,2010,60.0
wind-ons_5,s85,39667,2010,151.8
wind-ons_6,s85,39668,2010,22.5
wind-ons_6,s200,39758,2010,45.5
wind-ons_7,s209,39769,2010,10.5
wind-ons_7,s221,39773,2010,28.5
wind-ons_7,s221,39774,2010,71.5
wind-ons_2,s322,39833,2010,8.5
wind-ons_1,s322,39834,2010,44.0
wind-ons_5,s85,40039,2010,79.5
wind-ons_6,s85,40045,2010,29.7
wind-ons_7,s221,40153,2010,39.5
wind-ons_7,s221,40154,2010,60.5
wind-ons_10,s49,40366,2010,18.9
wind-ons_7,s221,40533,2010,130.5
wind-ons_6,s221,40535,2010,106.0
wind-ons_7,s332,40622,2010,7.5
wind-ons_6,s221,40914,2010,201.3
wind-ons_6,s221,40915,2010,100.0
wind-ons_7,s221,40916,2010,62.2
wind-ons_7,s222,40917,2010,137.5
wind-ons_7,s24,41068,2010,10.9
wind-ons_6,s119,41234,2010,0.7
wind-ons_6,s200,41270,2010,1.7
wind-ons_7,s208,41285,2010,82.5
wind-ons_7,s25,41431,2010,143.0
wind-ons_6,s25,41432,2010,77.0
wind-ons_6,s119,41614,2010,0.7
wind-ons_8,s203,41657,2010,55.0
wind-ons_6,s208,41664,2010,55.0
wind-ons_6,s208,41665,2010,143.0
wind-ons_6,s208,41666,2010,82.5
wind-ons_5,s250,41728,2010,27.5
wind-ons_7,s25,41811,2010,7.0
wind-ons_6,s25,41812,2010,150.0
wind-ons_6,s144,41998,2010,146.0
wind-ons_6,s208,42045,2010,33.0
wind-ons_10,s26,42197,2010,22.0
wind-ons_10,s28,42590,2010,10.5
wind-ons_6,s144,42761,2010,50.4
wind-ons_7,s25,42951,2010,82.5
wind-ons_7,s25,42952,2010,33.0
wind-ons_6,s144,43141,2010,5.0
wind-ons_6,s144,43144,2010,50.4
wind-ons_1,s250,43252,2010,110.0
wind-ons_5,s250,43253,2010,54.0
wind-ons_8,s25,43331,2010,55.0
wind-ons_7,s25,43332,2010,99.0
wind-ons_10,s27,43719,2010,44.0
wind-ons_10,s27,43723,2010,16.2
wind-ons_5,s144,43905,2010,56.7
wind-ons_10,s26,44093,2010,55.0
wind-ons_10,s25,44471,2010,8.0
wind-ons_10,s26,44473,2010,46.8
wind-ons_10,s27,44483,2010,13.1
wind-ons_10,s27,44484,2010,10.9
wind-ons_7,s250,44768,2010,49.5
wind-ons_10,s27,44863,2010,12.1
wind-ons_10,s25,45612,2010,19.0
wind-ons_10,s26,45620,2010,15.5
wind-ons_10,s27,45621,2010,13.6
wind-ons_8,s48,45674,2010,203.5
wind-ons_9,s249,45900,2010,38.5
wind-ons_10,s25,45989,2010,38.0
wind-ons_10,s27,46001,2010,14.1
wind-ons_4,s137,46162,2010,66.5
wind-ons_3,s137,46163,2010,38.5
wind-ons_10,s25,46370,2010,24.0
wind-ons_10,s26,46377,2010,18.0
wind-ons_10,s26,46381,2010,15.3
wind-ons_10,s27,46382,2010,17.3
wind-ons_4,s137,46542,2010,33.0
wind-ons_3,s137,46544,2010,44.0
wind-ons_10,s29,46752,2010,21.0
wind-ons_10,s26,46754,2010,21.0
wind-ons_8,s249,47042,2010,27.5
wind-ons_6,s249,47046,2010,23.0
wind-ons_10,s29,47132,2010,18.0
wind-ons_10,s26,47134,2010,18.0
wind-ons_10,s27,47139,2010,22.0
wind-ons_10,s29,47513,2010,17.0
wind-ons_10,s27,47516,2010,18.4
wind-ons_5,s137,47680,2010,16.5
wind-ons_10,s27,47896,2010,23.1
wind-ons_10,s29,48274,2010,21.2
wind-ons_10,s27,48275,2010,29.0
wind-ons_10,s27,48277,2010,21.9
wind-ons_10,s27,48278,2010,22.0
wind-ons_3,s137,48439,2010,148.5
wind-ons_3,s137,48440,2010,99.0
wind-ons_10,s27,48656,2010,33.0
wind-ons_5,s138,48818,2010,2.5
wind-ons_3,s138,48820,2010,1.8
wind-ons_5,s135,49557,2010,5.5
wind-ons_5,s135,49558,2010,93.5
wind-ons_7,s87,51067,2010,4.0
wind-ons_7,s87,51068,2010,1.5
wind-ons_10,s29,51700,2010,8.5
wind-ons_10,s29,51701,2010,82.5
wind-ons_10,s30,52080,2010,44.0
wind-ons_3,s87,52207,2010,162.0
wind-ons_3,s136,52226,2010,49.5
wind-ons_3,s136,52229,2010,49.5
wind-ons_3,s87,52585,2010,75.0
wind-ons_3,s136,52609,2010,1.5
wind-ons_2,s136,52983,2010,112.2
wind-ons_1,s139,53390,2010,66.0
wind-ons_1,s141,53391,2010,33.0
wind-ons_3,s139,53758,2010,5.5
wind-ons_3,s136,54517,2010,50.0
wind-ons_5,s139,54526,2010,51.0
wind-ons_6,s136,54897,2010,38.5
wind-ons_5,s153,56408,2010,18.9
wind-ons_7,s153,56409,2010,25.5
wind-ons_7,s153,56410,2010,25.5
wind-ons_7,s153,56411,2010,25.5
wind-ons_4,s153,56788,2010,48.5
wind-ons_3,s153,56789,2010,39.5
wind-ons_8,s281,56899,2010,0.7
wind-ons_4,s153,57168,2010,71.5
wind-ons_3,s153,57169,2010,55.0
wind-ons_9,s281,57279,2010,0.7
wind-ons_7,s281,57280,2010,27.0
wind-ons_8,s281,57281,2010,0.7
wind-ons_4,s150,57530,2010,10.0
wind-ons_3,s150,57537,2010,114.0
wind-ons_2,s150,57538,2010,79.8
wind-ons_3,s153,57550,2010,25.5
wind-ons_4,s150,57910,2010,10.0
wind-ons_9,s33,58195,2010,7.5
wind-ons_1,s153,58308,2010,77.0
wind-ons_1,s153,58689,2010,24.2
wind-ons_3,s150,59051,2010,10.0
wind-ons_3,s150,59052,2010,10.0
wind-ons_3,s150,59056,2010,3.0
wind-ons_1,s153,59067,2010,40.5
wind-ons_1,s153,59074,2010,73.5
wind-ons_3,s150,59431,2010,49.5
wind-ons_4,s150,59432,2010,10.0
wind-ons_3,s153,59448,2010,19.3
wind-ons_6,s153,59450,2010,55.0
wind-ons_2,s153,59451,2010,33.0
wind-ons_4,s150,59810,2010,10.0
wind-ons_5,s150,59811,2010,8.8
wind-ons_6,s153,59825,2010,60.5
wind-ons_3,s153,59827,2010,5.4
wind-ons_10,s33,60857,2010,1.6
wind-ons_2,s150,60954,2010,35.5
wind-ons_4,s150,61327,2010,160.839
wind-ons_2,s150,61332,2010,44.0
wind-ons_1,s150,61336,2010,80.0
wind-ons_1,s153,61347,2010,29.5
wind-ons_2,s153,61348,2010,38.5
wind-ons_8,s54,61647,2010,63.0
wind-ons_1,s150,61706,2010,0.161
wind-ons_1,s150,61715,2010,10.0
wind-ons_2,s154,61727,2010,55.0
wind-ons_1,s154,61728,2010,55.0
wind-ons_7,s154,62105,2010,33.0
wind-ons_2,s93,62445,2010,13.0
wind-ons_10,s33,62748,2010,20.0
wind-ons_10,s33,62749,2010,8.0
wind-ons_10,s33,62751,2010,4.2
wind-ons_10,s33,62752,2010,3.0
wind-ons_10,s33,62753,2010,2.4
wind-ons_2,s93,62827,2010,77.0
wind-ons_1,s148,62839,2010,60.0
wind-ons_1,s148,62840,2010,20.0
wind-ons_6,s154,62865,2010,44.0
wind-ons_3,s154,62872,2010,52.4
wind-ons_7,s32,63117,2010,88.5
wind-ons_7,s32,63118,2010,67.0
wind-ons_10,s33,63129,2010,6.5
wind-ons_10,s33,63131,2010,3.5
wind-ons_10,s33,63133,2010,1.8
wind-ons_3,s154,63252,2010,49.5
wind-ons_10,s32,63497,2010,59.6
wind-ons_10,s32,63501,2010,45.0
wind-ons_10,s33,63504,2010,33.0
wind-ons_10,s32,63875,2010,59.0
wind-ons_10,s32,63876,2010,46.9
wind-ons_7,s32,63878,2010,4.9
wind-ons_10,s32,63879,2010,38.5
wind-ons_10,s32,63880,2010,42.6
wind-ons_10,s33,63881,2010,38.9
wind-ons_6,s92,63959,2010,100.0
wind-ons_4,s148,63974,2010,204.0
wind-ons_1,s154,64014,2010,49.5
wind-ons_8,s32,64257,2010,30.75
wind-ons_8,s32,64258,2010,31.0
wind-ons_8,s32,64259,2010,1.5
wind-ons_8,s32,64260,2010,30.75
wind-ons_10,s33,64261,2010,29.9
wind-ons_10,s33,64262,2010,22.4
wind-ons_10,s32,64635,2010,28.7
wind-ons_10,s32,64636,2010,25.3
wind-ons_7,s32,64637,2010,20.5
wind-ons_10,s32,64638,2010,21.7
wind-ons_9,s32,64639,2010,22.2
wind-ons_10,s32,64640,2010,20.5
wind-ons_10,s32,65016,2010,15.0
wind-ons_8,s32,65017,2010,16.5
wind-ons_10,s32,65018,2010,19.0
wind-ons_10,s32,65019,2010,16.1
wind-ons_10,s32,65020,2010,16.0
wind-ons_10,s33,65022,2010,11.7
wind-ons_10,s33,65023,2010,11.6
wind-ons_10,s33,65026,2010,5.9
wind-ons_10,s33,65027,2010,3.4
wind-ons_8,s32,65397,2010,15.0
wind-ons_5,s32,65398,2010,9.6
wind-ons_10,s32,65399,2010,9.4
wind-ons_10,s33,65400,2010,9.1
