tech,region,year,capacity
wind-ons_6,s221,2010,200.65
wind-ons_6,s322,2010,45.0
wind-ons_7,s322,2010,10.4
wind-ons_9,s25,2010,42.3822
wind-ons_7,s25,2010,300.0
wind-ons_8,s25,2010,35.79
wind-ons_9,s26,2010,59.9483
wind-ons_6,s208,2010,396.0
wind-ons_6,s25,2010,145.8
wind-ons_6,s144,2010,246.8
wind-ons_7,s203,2010,100.5
wind-ons_7,s144,2010,5.0
wind-ons_10,s25,2010,95.1095
wind-ons_1,s250,2010,264.0
wind-ons_10,s26,2010,67.17
wind-ons_7,s250,2010,66.0
wind-ons_5,s144,2010,56.7
wind-ons_7,s201,2010,1.7
wind-ons_8,s48,2010,203.5
wind-ons_3,s137,2010,253.5
wind-ons_4,s137,2010,96.0
wind-ons_6,s137,2010,100.8
wind-ons_5,s135,2010,99.0
wind-ons_7,s87,2010,5.5
wind-ons_4,s136,2010,100.5
wind-ons_3,s87,2010,162.0
wind-ons_4,s87,2010,75.0
wind-ons_2,s136,2010,112.0
wind-ons_2,s139,2010,150.0
wind-ons_10,s30,2010,221.7
wind-ons_3,s136,2010,49.7
wind-ons_3,s139,2010,50.0
wind-ons_7,s30,2010,145.6
wind-ons_8,s30,2010,13.6
wind-ons_5,s30,2010,8.3
wind-ons_1,s30,2010,135.0
wind-ons_6,s30,2010,59.0
wind-ons_2,s30,2010,59.6
wind-ons_4,s30,2010,7.5
wind-ons_9,s30,2010,91.0
wind-ons_6,s153,2010,18.9
wind-ons_6,s31,2010,1.6
wind-ons_7,s31,2010,15.3
wind-ons_8,s31,2010,40.5
wind-ons_5,s153,2010,51.0
wind-ons_8,s281,2010,1.4
wind-ons_4,s31,2010,3.5
wind-ons_5,s31,2010,6.5
wind-ons_9,s31,2010,31.8
wind-ons_4,s153,2010,280.5
wind-ons_2,s153,2010,148.5
wind-ons_7,s281,2010,27.0
wind-ons_10,s31,2010,0.1
wind-ons_4,s150,2010,112.961
wind-ons_3,s150,2010,202.3
wind-ons_10,s281,2010,0.7
wind-ons_1,s153,2010,101.2
wind-ons_10,s33,2010,168.9353
wind-ons_7,s33,2010,110.3
wind-ons_9,s33,2010,90.1812
wind-ons_8,s33,2010,83.6892
wind-ons_6,s33,2010,55.0943
wind-ons_1,s33,2010,43.4
wind-ons_5,s33,2010,45.0
wind-ons_1,s150,2010,320.339
wind-ons_8,s54,2010,63.0
wind-ons_2,s150,2010,10.0
wind-ons_6,s154,2010,98.9
wind-ons_3,s154,2010,205.5
wind-ons_3,s148,2010,110.0
wind-ons_4,s93,2010,90.0
wind-ons_1,s148,2010,60.0
wind-ons_6,s92,2010,100.0
wind-ons_4,s148,2010,204.0
wind-ons_1,s154,2010,225.3
wind-ons_5,s148,2010,1.9
wind-ons_9,s32,2010,50.0
wind-ons_6,s148,2010,30.0
wind-ons_2,s165,2010,686.2
wind-ons_1,s165,2010,382.5
wind-ons_5,s167,2010,262.44
wind-ons_5,s149,2010,244.0
wind-ons_4,s165,2010,306.5
wind-ons_6,s165,2010,450.0
wind-ons_3,s165,2010,1117.5
wind-ons_2,s167,2010,162.3
wind-ons_3,s167,2010,200.0
wind-ons_5,s165,2010,328.6028
wind-ons_5,s166,2010,333.6
wind-ons_4,s166,2010,459.8972
wind-ons_5,s164,2010,211.575
wind-ons_1,s166,2010,469.2
wind-ons_2,s166,2010,114.0
wind-ons_4,s167,2010,30.06
wind-ons_3,s166,2010,817.42
wind-ons_6,s164,2010,60.925
wind-ons_4,s164,2010,348.0
wind-ons_8,s165,2010,0.035
wind-ons_8,s163,2010,1.3
wind-ons_6,s166,2010,255.53
wind-ons_8,s166,2010,0.035
wind-ons_7,s166,2010,0.08
wind-ons_3,s164,2010,278.0
wind-ons_7,s164,2010,75.0
wind-ons_4,s163,2010,82.0
wind-ons_6,s163,2010,78.0
wind-ons_3,s163,2010,82.5
wind-ons_5,s163,2010,167.7
wind-ons_1,s163,2010,150.0
wind-ons_7,s174,2010,180.0
wind-ons_6,s174,2010,484.8
wind-ons_4,s64,2011,101.4
wind-ons_5,s64,2011,104.2
wind-ons_6,s355,2011,42.0
wind-ons_9,s4,2011,44.0
wind-ons_8,s4,2011,228.6
wind-ons_4,s99,2011,168.0
wind-ons_3,s99,2011,156.0
wind-ons_7,s99,2011,160.9
wind-ons_5,s99,2011,167.6
wind-ons_7,s64,2011,9.0
wind-ons_6,s356,2011,57.6695
wind-ons_7,s5,2011,249.5865
wind-ons_7,s9,2011,156.6
wind-ons_6,s9,2011,210.6
wind-ons_9,s5,2011,174.3248
wind-ons_8,s5,2011,366.4887
wind-ons_8,s9,2011,271.9
wind-ons_6,s5,2011,204.0
wind-ons_8,s16,2011,904.5
wind-ons_9,s16,2011,158.0
wind-ons_7,s16,2011,143.7
wind-ons_6,s16,2011,523.7
wind-ons_10,s16,2011,41.6
wind-ons_6,s125,2011,25.0
wind-ons_1,s355,2011,66.0
wind-ons_4,s100,2011,50.6
wind-ons_5,s100,2011,99.0
wind-ons_6,s66,2011,135.0
wind-ons_6,s100,2011,48.0
wind-ons_5,s102,2011,196.5
wind-ons_6,s120,2011,3.3
wind-ons_7,s356,2011,4.5486
wind-ons_5,s356,2011,3.7819
wind-ons_8,s338,2011,1.6247
wind-ons_7,s338,2011,6.6859
wind-ons_4,s96,2011,30.0
wind-ons_6,s338,2011,283.3753
wind-ons_3,s102,2011,61.5
wind-ons_2,s338,2011,93.8141
wind-ons_6,s214,2011,1.0072
wind-ons_7,s214,2011,0.7928
wind-ons_3,s101,2011,180.0
wind-ons_5,s121,2011,0.4
wind-ons_8,s336,2011,12.5335
wind-ons_8,s337,2011,54.0136
wind-ons_9,s337,2011,115.1717
wind-ons_6,s337,2011,64.9095
wind-ons_7,s337,2011,29.377
wind-ons_6,s121,2011,4.0
wind-ons_6,s336,2011,0.6741
wind-ons_3,s354,2011,24.0
wind-ons_7,s122,2011,0.931
wind-ons_6,s122,2011,23.466
wind-ons_7,s336,2011,3.4467
wind-ons_5,s337,2011,41.874
wind-ons_5,s197,2011,1.5
wind-ons_5,s122,2011,2.869
wind-ons_3,s122,2011,2.95
wind-ons_2,s352,2011,5.2
wind-ons_5,s110,2011,65.5
wind-ons_4,s123,2011,240.55
wind-ons_5,s123,2011,230.2969
wind-ons_6,s123,2011,29.035
wind-ons_6,s197,2011,0.1
wind-ons_5,s214,2011,59.0
wind-ons_8,s44,2011,71.4
wind-ons_6,s128,2011,4.6
wind-ons_6,s348,2011,2.033
wind-ons_4,s112,2011,50.4
wind-ons_3,s123,2011,417.9521
wind-ons_6,s218,2011,121.8
wind-ons_5,s334,2011,30.0
wind-ons_6,s334,2011,46.0
wind-ons_7,s47,2011,64.5
wind-ons_5,s347,2011,1.7
wind-ons_9,s44,2011,10.5
wind-ons_5,s176,2011,342.9
wind-ons_4,s110,2011,51.0
wind-ons_4,s176,2011,381.25
wind-ons_2,s176,2011,0.9
wind-ons_5,s128,2011,40.0
wind-ons_6,s193,2011,30.6
wind-ons_6,s110,2011,2.6
wind-ons_3,s176,2011,16.8
wind-ons_7,s193,2011,0.1
wind-ons_5,s193,2011,126.1
wind-ons_7,s348,2011,1.267
wind-ons_7,s333,2011,7.1277
wind-ons_6,s333,2011,113.1557
wind-ons_4,s333,2011,75.5966
wind-ons_3,s333,2011,57.0034
wind-ons_6,s335,2011,125.0
wind-ons_6,s176,2011,14.8
wind-ons_8,s333,2011,11.7166
wind-ons_5,s333,2011,49.1976
wind-ons_5,s335,2011,51.3024
wind-ons_5,s132,2011,1854.2
wind-ons_6,s132,2011,160.0
wind-ons_5,s177,2011,315.9
wind-ons_1,s74,2011,765.9
wind-ons_4,s132,2011,220.7
wind-ons_3,s74,2011,17.0
wind-ons_6,s177,2011,0.5
wind-ons_6,s194,2011,2.6
wind-ons_6,s133,2011,80.9
wind-ons_2,s323,2011,100.5
wind-ons_6,s324,2011,88.5
wind-ons_5,s118,2011,8.91
wind-ons_7,s133,2011,0.9
wind-ons_3,s118,2011,63.18
wind-ons_7,s74,2011,2.5
wind-ons_2,s118,2011,8.91
wind-ons_6,s199,2011,400.5
wind-ons_3,s116,2011,59.4
wind-ons_5,s178,2011,335.0
wind-ons_6,s325,2011,26.0
wind-ons_5,s134,2011,429.3
wind-ons_5,s325,2011,102.0
wind-ons_6,s71,2011,203.2
wind-ons_2,s74,2011,28.8
wind-ons_6,s180,2011,14.7
wind-ons_5,s71,2011,80.0
wind-ons_7,s227,2011,5.4
wind-ons_7,s199,2011,76.2
wind-ons_7,s228,2011,1.8
wind-ons_6,s200,2011,57.0
wind-ons_7,s200,2011,81.9
wind-ons_7,s207,2011,312.0
wind-ons_1,s322,2011,132.5
wind-ons_5,s114,2011,10.5
wind-ons_4,s180,2011,174.8
wind-ons_2,s322,2011,114.5
wind-ons_6,s79,2011,9.9
wind-ons_6,s85,2011,468.7
wind-ons_5,s85,2011,286.2
wind-ons_6,s203,2011,150.0
wind-ons_8,s331,2011,0.4617
wind-ons_4,s85,2011,201.0
wind-ons_4,s322,2011,29.4
wind-ons_7,s332,2011,4.7473
wind-ons_7,s85,2011,29.7
wind-ons_7,s221,2011,835.85
wind-ons_5,s322,2011,9.0
wind-ons_3,s322,2011,90.3
wind-ons_6,s332,2011,2.291
wind-ons_10,s49,2011,18.9
wind-ons_6,s119,2011,1.4
wind-ons_6,s221,2011,200.65
wind-ons_6,s322,2011,45.0
wind-ons_7,s322,2011,10.4
wind-ons_9,s25,2011,42.3822
wind-ons_7,s25,2011,300.0
wind-ons_8,s25,2011,35.79
wind-ons_9,s26,2011,59.9483
wind-ons_6,s208,2011,396.0
wind-ons_6,s25,2011,145.8
wind-ons_6,s144,2011,246.8
wind-ons_7,s203,2011,100.5
wind-ons_7,s144,2011,5.0
wind-ons_10,s25,2011,95.1095
wind-ons_1,s250,2011,264.0
wind-ons_10,s26,2011,67.17
wind-ons_7,s250,2011,66.0
wind-ons_5,s144,2011,56.7
wind-ons_7,s201,2011,1.7
wind-ons_8,s48,2011,203.5
wind-ons_3,s137,2011,253.5
wind-ons_4,s137,2011,96.0
wind-ons_6,s137,2011,100.8
wind-ons_5,s135,2011,99.0
wind-ons_7,s87,2011,5.5
wind-ons_4,s136,2011,100.5
wind-ons_3,s87,2011,162.0
wind-ons_4,s87,2011,75.0
wind-ons_2,s136,2011,112.0
wind-ons_2,s139,2011,150.0
wind-ons_10,s30,2011,221.7
wind-ons_3,s136,2011,49.7
wind-ons_3,s139,2011,50.0
wind-ons_7,s30,2011,145.6
wind-ons_8,s30,2011,13.6
wind-ons_5,s30,2011,8.3
wind-ons_1,s30,2011,135.0
wind-ons_6,s30,2011,59.0
wind-ons_2,s30,2011,59.6
wind-ons_4,s30,2011,7.5
wind-ons_9,s30,2011,91.0
wind-ons_6,s153,2011,18.9
wind-ons_6,s31,2011,1.6
wind-ons_7,s31,2011,15.3
wind-ons_8,s31,2011,40.5
wind-ons_5,s153,2011,51.0
wind-ons_8,s281,2011,1.4
wind-ons_4,s31,2011,3.5
wind-ons_5,s31,2011,6.5
wind-ons_9,s31,2011,31.8
wind-ons_4,s153,2011,280.5
wind-ons_2,s153,2011,148.5
wind-ons_7,s281,2011,27.0
wind-ons_10,s31,2011,0.1
wind-ons_4,s150,2011,112.961
wind-ons_3,s150,2011,202.3
wind-ons_10,s281,2011,0.7
wind-ons_1,s153,2011,101.2
wind-ons_10,s33,2011,168.9353
wind-ons_7,s33,2011,110.3
wind-ons_9,s33,2011,90.1812
wind-ons_8,s33,2011,83.6892
wind-ons_6,s33,2011,55.0943
wind-ons_1,s33,2011,43.4
wind-ons_5,s33,2011,45.0
wind-ons_1,s150,2011,320.339
wind-ons_8,s54,2011,63.0
wind-ons_2,s150,2011,10.0
wind-ons_6,s154,2011,98.9
wind-ons_3,s154,2011,205.5
wind-ons_3,s148,2011,110.0
wind-ons_4,s93,2011,90.0
wind-ons_1,s148,2011,60.0
wind-ons_6,s92,2011,100.0
wind-ons_4,s148,2011,204.0
wind-ons_1,s154,2011,225.3
wind-ons_5,s148,2011,1.9
wind-ons_9,s32,2011,50.0
wind-ons_6,s148,2011,30.0
wind-ons_2,s165,2011,686.2
wind-ons_1,s165,2011,382.5
wind-ons_5,s167,2011,262.44
wind-ons_5,s149,2011,244.0
wind-ons_4,s165,2011,306.5
wind-ons_6,s165,2011,450.0
wind-ons_3,s165,2011,1117.5
wind-ons_2,s167,2011,162.3
wind-ons_3,s167,2011,200.0
wind-ons_5,s165,2011,328.6028
wind-ons_5,s166,2011,333.6
wind-ons_4,s166,2011,459.8972
wind-ons_5,s164,2011,211.575
wind-ons_1,s166,2011,469.2
wind-ons_2,s166,2011,114.0
wind-ons_4,s167,2011,30.06
wind-ons_3,s166,2011,817.42
wind-ons_6,s164,2011,60.925
wind-ons_4,s164,2011,348.0
wind-ons_8,s165,2011,0.035
wind-ons_8,s163,2011,1.3
wind-ons_6,s166,2011,255.53
wind-ons_8,s166,2011,0.035
wind-ons_7,s166,2011,0.08
wind-ons_3,s164,2011,278.0
wind-ons_7,s164,2011,75.0
wind-ons_4,s163,2011,82.0
wind-ons_6,s163,2011,78.0
wind-ons_3,s163,2011,82.5
wind-ons_5,s163,2011,167.7
wind-ons_1,s163,2011,150.0
wind-ons_7,s174,2011,180.0
wind-ons_6,s174,2011,484.8
wind-ons_4,s64,2012,101.4
wind-ons_5,s64,2012,104.2
wind-ons_6,s355,2012,42.0
wind-ons_9,s4,2012,44.0
wind-ons_8,s4,2012,228.6
wind-ons_4,s99,2012,168.0
wind-ons_3,s99,2012,156.0
wind-ons_7,s99,2012,160.9
wind-ons_5,s99,2012,167.6
wind-ons_7,s64,2012,9.0
wind-ons_6,s356,2012,57.6695
wind-ons_7,s5,2012,249.5865
wind-ons_7,s9,2012,156.6
wind-ons_6,s9,2012,210.6
wind-ons_9,s5,2012,174.3248
wind-ons_8,s5,2012,366.4887
wind-ons_8,s9,2012,271.9
wind-ons_6,s5,2012,204.0
wind-ons_8,s16,2012,904.5
wind-ons_9,s16,2012,158.0
wind-ons_7,s16,2012,143.7
wind-ons_6,s16,2012,523.7
wind-ons_10,s16,2012,41.6
wind-ons_6,s125,2012,25.0
wind-ons_1,s355,2012,66.0
wind-ons_4,s100,2012,50.6
wind-ons_5,s100,2012,99.0
wind-ons_6,s66,2012,135.0
wind-ons_6,s100,2012,48.0
wind-ons_5,s102,2012,196.5
wind-ons_6,s120,2012,3.3
wind-ons_7,s356,2012,4.5486
wind-ons_5,s356,2012,3.7819
wind-ons_8,s338,2012,1.6247
wind-ons_7,s338,2012,6.6859
wind-ons_4,s96,2012,30.0
wind-ons_6,s338,2012,283.3753
wind-ons_3,s102,2012,61.5
wind-ons_2,s338,2012,93.8141
wind-ons_6,s214,2012,1.0072
wind-ons_7,s214,2012,0.7928
wind-ons_3,s101,2012,180.0
wind-ons_5,s121,2012,0.4
wind-ons_8,s336,2012,12.5335
wind-ons_8,s337,2012,54.0136
wind-ons_9,s337,2012,115.1717
wind-ons_6,s337,2012,64.9095
wind-ons_7,s337,2012,29.377
wind-ons_6,s121,2012,4.0
wind-ons_6,s336,2012,0.6741
wind-ons_3,s354,2012,24.0
wind-ons_7,s122,2012,0.931
wind-ons_6,s122,2012,23.466
wind-ons_7,s336,2012,3.4467
wind-ons_5,s337,2012,41.874
wind-ons_5,s197,2012,1.5
wind-ons_5,s122,2012,2.869
wind-ons_3,s122,2012,2.95
wind-ons_2,s352,2012,5.2
wind-ons_5,s110,2012,65.5
wind-ons_4,s123,2012,240.55
wind-ons_5,s123,2012,230.2969
wind-ons_6,s123,2012,29.035
wind-ons_6,s197,2012,0.1
wind-ons_5,s214,2012,59.0
wind-ons_8,s44,2012,71.4
wind-ons_6,s128,2012,4.6
wind-ons_6,s348,2012,2.033
wind-ons_4,s112,2012,50.4
wind-ons_3,s123,2012,417.9521
wind-ons_6,s218,2012,121.8
wind-ons_5,s334,2012,30.0
wind-ons_6,s334,2012,46.0
wind-ons_7,s47,2012,64.5
wind-ons_5,s347,2012,1.7
wind-ons_9,s44,2012,10.5
wind-ons_5,s176,2012,342.9
wind-ons_4,s110,2012,51.0
wind-ons_4,s176,2012,381.25
wind-ons_2,s176,2012,0.9
wind-ons_5,s128,2012,40.0
wind-ons_6,s193,2012,30.6
wind-ons_6,s110,2012,2.6
wind-ons_3,s176,2012,16.8
wind-ons_7,s193,2012,0.1
wind-ons_5,s193,2012,126.1
wind-ons_7,s348,2012,1.267
wind-ons_7,s333,2012,7.1277
wind-ons_6,s333,2012,113.1557
wind-ons_4,s333,2012,75.5966
wind-ons_3,s333,2012,57.0034
wind-ons_6,s335,2012,125.0
wind-ons_6,s176,2012,14.8
wind-ons_8,s333,2012,11.7166
wind-ons_5,s333,2012,49.1976
wind-ons_5,s335,2012,51.3024
wind-ons_5,s132,2012,1854.2
wind-ons_6,s132,2012,160.0
wind-ons_5,s177,2012,315.9
wind-ons_1,s74,2012,765.9
wind-ons_4,s132,2012,220.7
wind-ons_3,s74,2012,17.0
wind-ons_6,s177,2012,0.5
wind-ons_6,s194,2012,2.6
wind-ons_6,s133,2012,80.9
wind-ons_2,s323,2012,100.5
wind-ons_6,s324,2012,88.5
wind-ons_5,s118,2012,8.91
wind-ons_7,s133,2012,0.9
wind-ons_3,s118,2012,63.18
wind-ons_2,s118,2012,8.91
wind-ons_6,s199,2012,400.5
wind-ons_3,s116,2012,59.4
wind-ons_5,s178,2012,335.0
wind-ons_6,s325,2012,26.0
wind-ons_5,s134,2012,429.3
wind-ons_5,s325,2012,102.0
wind-ons_6,s71,2012,203.2
wind-ons_2,s74,2012,28.8
wind-ons_6,s180,2012,14.7
wind-ons_5,s71,2012,80.0
wind-ons_7,s227,2012,5.4
wind-ons_7,s199,2012,76.2
wind-ons_7,s228,2012,1.8
wind-ons_6,s200,2012,57.0
wind-ons_7,s200,2012,81.9
wind-ons_7,s207,2012,312.0
wind-ons_1,s322,2012,132.5
wind-ons_5,s114,2012,10.5
wind-ons_4,s180,2012,174.8
wind-ons_2,s322,2012,114.5
wind-ons_6,s79,2012,9.9
wind-ons_6,s85,2012,468.7
wind-ons_5,s85,2012,286.2
wind-ons_6,s203,2012,150.0
wind-ons_8,s331,2012,0.4617
wind-ons_4,s85,2012,201.0
wind-ons_4,s322,2012,29.4
wind-ons_7,s332,2012,4.7473
wind-ons_7,s85,2012,29.7
wind-ons_7,s221,2012,835.85
wind-ons_5,s322,2012,9.0
wind-ons_3,s322,2012,90.3
wind-ons_6,s332,2012,2.291
wind-ons_10,s49,2012,18.9
wind-ons_6,s119,2012,1.4
wind-ons_6,s221,2012,200.65
wind-ons_6,s322,2012,45.0
wind-ons_7,s322,2012,10.4
wind-ons_9,s25,2012,42.3822
wind-ons_7,s25,2012,300.0
wind-ons_8,s25,2012,35.79
wind-ons_9,s26,2012,59.9483
wind-ons_6,s208,2012,396.0
wind-ons_6,s25,2012,145.8
wind-ons_6,s144,2012,246.8
wind-ons_7,s203,2012,100.5
wind-ons_7,s144,2012,5.0
wind-ons_10,s25,2012,95.1095
wind-ons_1,s250,2012,264.0
wind-ons_10,s26,2012,67.17
wind-ons_7,s250,2012,66.0
wind-ons_5,s144,2012,56.7
wind-ons_7,s201,2012,1.7
wind-ons_8,s48,2012,203.5
wind-ons_3,s137,2012,253.5
wind-ons_4,s137,2012,96.0
wind-ons_6,s137,2012,100.8
wind-ons_5,s135,2012,99.0
wind-ons_7,s87,2012,5.5
wind-ons_4,s136,2012,100.5
wind-ons_3,s87,2012,162.0
wind-ons_4,s87,2012,75.0
wind-ons_2,s136,2012,112.0
wind-ons_2,s139,2012,150.0
wind-ons_10,s30,2012,221.7
wind-ons_3,s136,2012,49.7
wind-ons_3,s139,2012,50.0
wind-ons_7,s30,2012,145.6
wind-ons_8,s30,2012,13.6
wind-ons_5,s30,2012,8.3
wind-ons_1,s30,2012,135.0
wind-ons_6,s30,2012,59.0
wind-ons_2,s30,2012,59.6
wind-ons_4,s30,2012,7.5
wind-ons_9,s30,2012,91.0
wind-ons_6,s153,2012,18.9
wind-ons_6,s31,2012,1.6
wind-ons_7,s31,2012,15.3
wind-ons_8,s31,2012,40.5
wind-ons_5,s153,2012,51.0
wind-ons_8,s281,2012,1.4
wind-ons_4,s31,2012,3.5
wind-ons_5,s31,2012,6.5
wind-ons_9,s31,2012,31.8
wind-ons_4,s153,2012,280.5
wind-ons_2,s153,2012,148.5
wind-ons_7,s281,2012,27.0
wind-ons_10,s31,2012,0.1
wind-ons_4,s150,2012,112.961
wind-ons_3,s150,2012,202.3
wind-ons_10,s281,2012,0.7
wind-ons_1,s153,2012,101.2
wind-ons_10,s33,2012,145.0787
wind-ons_7,s33,2012,110.3
wind-ons_9,s33,2012,90.1812
wind-ons_8,s33,2012,73.0458
wind-ons_6,s33,2012,55.0943
wind-ons_1,s33,2012,43.4
wind-ons_5,s33,2012,45.0
wind-ons_1,s150,2012,320.339
wind-ons_8,s54,2012,63.0
wind-ons_2,s150,2012,10.0
wind-ons_6,s154,2012,98.9
wind-ons_3,s154,2012,205.5
wind-ons_3,s148,2012,110.0
wind-ons_4,s93,2012,90.0
wind-ons_1,s148,2012,60.0
wind-ons_6,s92,2012,100.0
wind-ons_4,s148,2012,204.0
wind-ons_1,s154,2012,225.3
wind-ons_5,s148,2012,1.9
wind-ons_9,s32,2012,50.0
wind-ons_6,s148,2012,30.0
wind-ons_2,s165,2012,686.2
wind-ons_1,s165,2012,382.5
wind-ons_5,s167,2012,262.44
wind-ons_5,s149,2012,244.0
wind-ons_4,s165,2012,306.5
wind-ons_6,s165,2012,450.0
wind-ons_3,s165,2012,1117.5
wind-ons_2,s167,2012,162.3
wind-ons_3,s167,2012,200.0
wind-ons_5,s165,2012,328.6028
wind-ons_5,s166,2012,333.6
wind-ons_4,s166,2012,459.8972
wind-ons_5,s164,2012,211.575
wind-ons_1,s166,2012,469.2
wind-ons_2,s166,2012,114.0
wind-ons_4,s167,2012,30.06
wind-ons_3,s166,2012,817.42
wind-ons_6,s164,2012,60.925
wind-ons_4,s164,2012,348.0
wind-ons_8,s165,2012,0.035
wind-ons_8,s163,2012,1.3
wind-ons_6,s166,2012,255.53
wind-ons_8,s166,2012,0.035
wind-ons_7,s166,2012,0.08
wind-ons_3,s164,2012,278.0
wind-ons_7,s164,2012,75.0
wind-ons_4,s163,2012,82.0
wind-ons_6,s163,2012,78.0
wind-ons_3,s163,2012,82.5
