region,year,capacity
i15246,2020,77.2419
i15555,2010,25.4421
i15556,2010,10.7406
i15560,2016,4.3983
i15561,2016,99.8973
i15562,2016,10.692
i15571,2016,22.2288
i15572,2016,28.7712
i15619,2010,11.0808
i15620,2010,25.9038
i15621,2010,28.5525
i15632,2016,0.0243
i15633,2016,0.0243
i15758,2016,2.4711
i15940,2016,2.5515
i15941,2016,11.4696
i15942,2016,3.0453
i15949,2016,4.4469
i15950,2016,2.7459
i15951,2012,34.5
i15952,2020,72.6
i16012,2016,1.3978
i16013,2016,8.505
i16065,2018,1.8252
i16066,2021,80.0
i16119,2010,36.8
i16120,2012,63.1311
i16125,2010,102.4
i16138,2016,145.9944
i16139,2016,46.5345
i16317,2014,0.4617
i16318,2014,1.4094
i16319,2014,3.6936
i16330,2016,1.9072
i16444,2018,2.7
i16445,2012,9.6
i16446,2014,9.7
i16449,2021,80.0
i16498,2019,106.7
i16499,2012,105.0
i16500,2015,205.0
i16501,2012,11.4417
i16502,2017,87.0183
i16522,2010,62.4
i16695,2021,0.9234
i16696,2021,5.1273
i16697,2021,5.5647
i16698,2017,4.6899
i16699,2017,3.9762
i16700,2017,0.0156
i16701,2014,2.9353
i16824,2018,2.7
i16825,2018,0.8748
i16876,2016,28.67
i16877,2016,75.33
i16879,2012,33.5583
i16880,2012,41.8689
i16882,2017,12.2817
i17074,2021,0.4041
i17075,2011,1.3133
i17076,2011,8.1648
i17077,2012,1.215
i17078,2015,3.4992
i17079,2015,1.2393
i17080,2015,0.7047
i17081,2017,5.6133
i17210,2012,10.0
i17447,2012,0.1972
i17448,2011,13.2435
i17449,2011,3.0154
i17452,2012,3.4652
i17454,2021,3.2805
i17455,2012,4.9889
i17456,2012,1.2393
i17457,2012,0.1458
i17458,2012,1.4094
i17459,2015,0.972
i17460,2015,7.5087
i17461,2017,1.2393
i17462,2017,3.7665
i17590,2012,10.0
i17632,2016,150.0
i17734,2020,0.0972
i17735,2020,3.5198
i17736,2012,4.6656
i17737,2012,4.0645
i17823,2012,1.8225
i17824,2012,0.1458
i17825,2012,2.8674
i17826,2012,2.5272
i17827,2012,0.4374
i17828,2011,0.7047
i17829,2011,0.0729
i17832,2012,64.6495
i17833,2012,5.1273
i17834,2011,5.0787
i17835,2012,0.6318
i17836,2012,4.6899
i17837,2012,15.6735
i17838,2012,8.0919
i17839,2015,0.486
i17840,2015,0.4374
i17841,2015,0.1944
i17842,2017,0.1215
i18012,2016,150.0
i18053,2014,50.0
i18111,2020,2.43
i18114,2020,3.9534
i18116,2020,0.8019
i18117,2020,0.8748
i18118,2012,11.4453
i18200,2012,0.1701
i18201,2012,0.1944
i18202,2012,0.6318
i18203,2012,2.673
i18204,2012,0.4617
i18205,2012,2.2356
i18206,2012,1.4094
i18207,2012,4.4955
i18208,2012,0.243
i18209,2011,1.2393
i18210,2011,0.8505
i18212,2012,7.776
i18213,2012,16.1595
i18215,2012,0.2187
i18216,2012,1.0206
i18217,2012,0.5589
i18218,2012,1.4094
i18219,2015,6.8769
i18220,2015,1.2879
i18221,2015,0.7776
i18222,2017,0.2673
i18490,2020,0.6318
i18491,2020,0.0486
i18492,2020,0.6804
i18494,2020,0.1215
i18498,2020,2.8674
i18499,2012,0.1701
i18575,2012,99.1683
i18576,2021,0.6318
i18577,2021,4.4469
i18578,2021,0.5103
i18579,2021,0.243
i18580,2012,1.5552
i18581,2012,0.2916
i18582,2012,1.1125
i18583,2012,0.2187
i18584,2012,0.0729
i18585,2012,12.6846
i18586,2012,0.6318
i18587,2012,10.9836
i18588,2012,3.4506
i18589,2011,0.3645
i18590,2011,4.2282
i18592,2012,1.8225
i18593,2016,1.6024
i18596,2012,0.6075
i18597,2012,1.8468
i18598,2012,6.8526
i18599,2015,0.243
i18600,2015,0.8262
i18601,2017,1.0692
i18602,2017,1.5552
i18728,2018,25.0
i18729,2018,79.7
i18813,2018,2.0
i18869,2020,0.2187
i18871,2020,0.6318
i18872,2020,11.4939
i18875,2020,0.8262
i18876,2020,0.729
i18878,2020,0.5103
i18951,2021,0.3159
i18954,2021,52.5123
i18955,2012,115.8317
i18956,2021,22.3074
i18957,2021,50.7141
i18958,2021,5.9049
i18959,2021,2.4543
i18962,2012,0.3402
i18963,2012,1.1178
i18964,2012,0.5589
i18965,2012,1.2393
i18966,2012,0.4617
i18967,2012,3.645
i18968,2012,1.1664
i18969,2011,0.6804
i18970,2011,0.4374
i18973,2016,5.3946
i18974,2016,5.103
i18975,2011,0.0243
i18976,2011,1.7982
i18977,2017,0.0486
i18978,2015,0.0243
i18980,2015,0.6224
i18981,2017,0.3888
i18982,2017,0.0486
i19110,2021,80.0
i19111,2021,80.0
i19146,2010,19.5
i19169,2019,200.0
i19249,2020,0.1944
i19250,2020,0.1458
i19251,2020,0.3645
i19252,2020,0.0243
i19255,2020,0.0486
i19256,2020,3.159
i19257,2020,0.1458
i19258,2020,2.5272
i19259,2020,1.0935
i19260,2012,4.131
i19329,2021,2.43
i19331,2021,0.0243
i19332,2021,0.243
i19333,2021,1.8402
i19334,2021,8.1648
i19335,2021,7.9218
i19339,2021,0.0729
i19341,2012,2.6487
i19343,2012,0.1701
i19344,2012,0.3402
i19345,2012,1.1907
i19346,2012,0.6318
i19347,2012,0.8019
i19348,2012,0.1215
i19349,2011,1.0692
i19350,2011,8.1162
i19533,2018,48.0
i19556,2020,35.3127
i19628,2020,0.243
i19629,2020,2.9646
i19630,2020,0.2673
i19631,2020,0.1215
i19636,2020,0.0972
i19638,2020,0.8991
i19639,2020,1.0935
i19640,2012,3.5235
i19710,2021,0.0972
i19711,2021,0.4374
i19712,2021,4.7142
i19713,2021,0.9477
i19714,2021,0.1215
i19715,2021,0.0972
i19716,2021,0.0972
i19724,2012,0.1215
i19725,2012,0.0486
i19726,2012,2.6244
i19727,2012,0.6804
i19728,2011,0.729
i19729,2011,1.1421
i19730,2011,1.8711
i19736,2011,0.6075
i19816,2017,1.1548
i19818,2017,0.972
i19819,2017,0.0729
i19913,2015,107.5
i19935,2020,1.4298
i19936,2020,25.2477
i19937,2020,28.6497
i20009,2020,0.0729
i20010,2020,0.4131
i20090,2021,0.7533
i20091,2021,0.972
i20092,2021,0.5589
i20093,2021,0.2916
i20094,2021,0.2673
i20096,2021,1.0935
i20097,2021,0.7776
i20101,2012,0.8262
i20104,2012,0.2673
i20105,2012,0.0243
i20106,2012,0.7533
i20107,2011,1.8954
i20108,2011,0.3402
i20116,2011,2.0898
i20117,2011,0.8991
i20195,2011,0.8019
i20196,2017,0.3772
i20315,2020,148.5702
i20317,2020,32.8779
i20389,2020,1.9926
i20392,2020,0.0243
i20394,2020,25.4178
i20470,2021,1.8711
i20471,2021,0.6075
i20472,2021,0.7047
i20473,2021,0.0729
i20474,2021,0.3888
i20475,2021,0.0486
i20476,2021,0.8991
i20477,2021,1.6038
i20484,2012,0.486
i20485,2012,0.9477
i20497,2011,0.0243
i20575,2017,4.4226
i20576,2017,2.4543
i20578,2017,0.2916
i20697,2020,27.912
i20769,2020,0.0729
i20770,2020,0.2916
i20774,2020,70.3242
i20775,2020,0.0486
i20851,2021,0.8991
i20852,2021,0.8991
i20853,2021,0.0729
i20854,2021,0.3888
i20855,2021,3.9123
i20856,2021,0.243
i20857,2021,0.3645
i20858,2021,0.972
i20859,2021,0.0486
i20862,2012,0.0729
i20863,2012,0.0243
i20864,2012,0.1944
i20865,2012,0.2557
i20870,2012,1.3608
i20957,2017,10.0
i21012,2020,21.0438
i21013,2020,4.8843
i21154,2020,2.4758
i21232,2021,3.2562
i21233,2021,0.6804
i21234,2021,1.9197
i21235,2021,0.7776
i21236,2021,0.5346
i21237,2021,2.6244
i21241,2012,1.7253
i21250,2012,2.8917
i21252,2012,0.1701
i21334,2017,10.0
i21335,2017,1.1178
i21336,2017,0.0729
i21337,2017,1.2636
i21391,2020,36.5516
i21392,2020,32.6349
i21393,2020,5.5647
i21394,2020,4.131
i21447,2015,97.8
i21475,2010,20.0
i21529,2020,0.2187
i21530,2020,0.0972
i21552,2014,0.0972
i21553,2014,0.1903
i21554,2016,0.2673
i21555,2016,0.8262
i21613,2021,1.4823
i21614,2021,1.3122
i21615,2021,0.4131
i21616,2021,0.1215
i21617,2021,0.1944
i21632,2012,0.3645
i21633,2012,0.0486
i21634,2012,0.0243
i21715,2017,1.2393
i21716,2017,2.2842
i21718,2017,5.5404
i21771,2020,17.5203
i21772,2020,9.0396
i21773,2020,4.5198
i21774,2020,12.9077
i21931,2014,0.3888
i21932,2016,0.1701
i21934,2016,0.4374
i21996,2021,0.7223
i22011,2012,3.4263
i22012,2012,35.6967
i22013,2012,0.2916
i22096,2017,2.1384
i22097,2017,0.9477
i22098,2017,5.6503
i22099,2011,2.1981
i22152,2020,0.2673
i22153,2020,55.2825
i22154,2020,7.29
i22241,2016,78.0
i22289,2020,0.0243
i22310,2014,4.1605
i22311,2016,0.0486
i22312,2016,0.0486
i22315,2017,0.7776
i22316,2017,0.8019
i22389,2012,0.2991
i22390,2012,0.4374
i22391,2012,0.2187
i22392,2012,0.0972
i22393,2012,0.3645
i22394,2012,0.0243
i22534,2020,28.3625
i22690,2014,6.0021
i22691,2016,2.4786
i22692,2012,0.729
i22693,2017,0.4131
i22743,2020,2.2569
i22744,2018,0.9007
i22770,2012,1.4823
i22771,2012,0.3402
i22772,2012,0.0486
i22773,2012,0.1215
i22987,2020,53.217
i23070,2016,2.0655
i23071,2012,2.4998
i23072,2017,1.1907
i23073,2017,3.9609
i23074,2017,1.2879
i23075,2017,0.1944
i23076,2017,0.0972
i23123,2020,15.3333
i23124,2018,9.6957
i23125,2018,3.159
i23151,2012,0.243
i23152,2012,0.0486
i23367,2020,12.636
i23368,2020,24.2028
i23450,2016,5.346
i23451,2012,7.4358
i23452,2017,1.9197
i23453,2017,2.9646
i23454,2017,4.6413
i23455,2017,7.2414
i23456,2017,0.0729
i23503,2020,0.243
i23504,2018,1.7253
i23505,2018,0.6561
i23506,2018,6.6339
i23742,2010,99.0
i23746,2020,5.0784
i23747,2020,11.0565
i23748,2020,3.6936
i23749,2019,4.617
i23758,2011,0.3
i23829,2016,6.9498
i23830,2012,5.589
i23831,2017,12.15
i23832,2017,2.0169
i23833,2017,0.1944
i23834,2017,2.9403
i23835,2017,1.1178
i23836,2017,1.3122
i23884,2018,2.3085
i23885,2018,2.0898
i23886,2018,5.3703
i24123,2019,105.0246
i24127,2020,17.2044
i24128,2020,26.5113
i24129,2019,28.3581
i24130,2019,2.1141
i24208,2014,0.0243
i24209,2016,1.3365
i24210,2012,0.1215
i24211,2017,0.0243
i24215,2017,0.1944
i24216,2017,0.3888
i24263,2020,0.6804
i24264,2018,2.7702
i24265,2018,1.4823
i24267,2018,42.5736
i24291,2019,13.7781
i24292,2019,0.2916
i24293,2019,0.3645
i24468,2020,103.5
i24502,2019,79.3505
i24503,2019,15.6249
i24508,2020,200.6
i24509,2019,165.0108
i24510,2020,5.8077
i24511,2020,3.1347
i24522,2011,16.0
i24523,2011,4.0
i24587,2012,0.4374
i24588,2016,3.2805
i24595,2018,0.4374
i24596,2018,0.3888
i24644,2020,1.7982
i24645,2018,0.4131
i24646,2018,0.1215
i24649,2020,1.2636
i24671,2019,0.2916
i24672,2019,9.9387
i24673,2019,0.1944
i24883,2014,19.5
i24889,2020,110.5572
i24890,2020,4.9329
i24891,2020,19.1727
i24902,2011,4.0
i24903,2011,16.0
i24966,2012,1.3883
i24967,2014,0.972
i24968,2016,0.972
i24969,2012,1.4094
i24970,2017,0.047
i24971,2017,0.8505
i24972,2018,0.0243
i24976,2018,0.7776
i25025,2020,0.5346
i25026,2020,0.4374
i25029,2020,4.6413
i25030,2020,1.7982
i25051,2019,0.8748
i25052,2019,1.3608
i25053,2019,0.729
i25060,2012,0.4279
i25269,2020,126.7488
i25270,2020,0.7047
i25271,2020,6.7554
i25277,2018,44.6
i25346,2012,1.3365
i25348,2012,0.0729
i25349,2012,5.3946
i25350,2017,7.1685
i25351,2018,4.0581
i25352,2018,0.0729
i25353,2018,0.5832
i25354,2018,0.7776
i25355,2018,0.486
i25405,2020,0.8991
i25406,2020,2.9646
i25407,2020,4.0095
i25408,2020,3.6693
i25409,2020,10.4247
i25410,2020,0.5103
i25411,2020,1.6524
i25412,2020,1.2636
i25432,2019,0.5832
i25433,2019,0.3933
i25441,2012,1.5552
i25442,2012,2.0169
i25650,2020,5.9292
i25651,2020,1.701
i25662,2011,0.1
i25674,2011,2.5
i25726,2012,6.3666
i25729,2017,7.0448
i25730,2018,2.3984
i25731,2018,0.0972
i25732,2018,0.2673
i25733,2018,5.2002
i25734,2018,1.5552
i25735,2014,0.0486
i25786,2020,0.9963
i25787,2020,5.6376
i25788,2020,1.7739
i25789,2020,1.2879
i25790,2020,4.7142
i25791,2020,1.944
i25792,2020,0.8262
i25793,2016,16.5969
i25794,2016,0.0243
i26030,2020,10.1817
i26031,2020,4.374
i26034,2011,1.8567
i26106,2012,2.9403
i26107,2014,8.1648
i26108,2012,0.6318
i26109,2017,10.6434
i26110,2018,7.5087
i26112,2018,0.6804
i26113,2018,0.1458
i26114,2018,0.6318
i26115,2016,0.2916
i26164,2020,0.0243
i26166,2020,0.0486
i26167,2020,0.5103
i26168,2020,1.6281
i26169,2020,1.5795
i26170,2020,0.2187
i26172,2011,2.6001
i26173,2016,28.7112
i26174,2016,29.0385
i26175,2016,0.6561
i26176,2016,1.8954
i26177,2016,0.7776
i26186,2017,14.7744
i26187,2017,5.2002
i26193,2011,0.4065
i26194,2012,0.4299
i26195,2011,0.729
i26196,2011,0.0486
i26286,2012,0.0486
i26410,2010,151.0731
i26411,2010,58.9269
i26412,2020,200.0
i26413,2011,29.7
i26417,2011,8.0433
i26418,2020,5.0
i26467,2010,20.0
i26486,2012,0.2673
i26487,2016,1.8954
i26488,2012,5.6133
i26489,2017,0.6804
i26490,2018,0.1215
i26492,2018,0.6804
i26493,2018,1.6281
i26494,2018,0.1458
i26495,2016,0.0243
i26498,2012,4.3011
i26499,2012,21.2827
i26500,2017,74.5
i26547,2020,0.0729
i26548,2020,0.7047
i26549,2020,1.0692
i26550,2020,0.5832
i26551,2011,0.1701
i26552,2011,0.2187
i26553,2011,3.6936
i26554,2011,4.3254
i26555,2011,5.2245
i26556,2011,0.2916
i26557,2011,0.486
i26566,2017,10.0254
i26567,2012,3.3048
i26568,2012,0.6561
i26569,2012,0.8019
i26570,2019,1.1907
i26573,2011,1.0935
i26574,2010,2.5383
i26576,2011,1.5514
i26580,2012,1.6281
i26581,2012,0.2187
i26664,2012,3.8273
i26665,2012,1.3851
i26666,2012,0.1701
i26668,2012,0.1458
i26771,2020,188.3007
i26791,2020,154.0
i26792,2020,127.5507
i26793,2017,200.0
i26797,2021,14.1948
i26798,2021,5.0787
i26799,2021,5.6347
i26800,2021,18.0306
i26866,2012,0.0486
i26867,2016,1.9926
i26868,2012,1.0449
i26870,2018,0.0243
i26871,2018,0.6075
i26872,2018,0.0729
i26873,2018,0.1215
i26874,2018,0.0729
i26877,2012,0.5832
i26878,2013,71.1628
i26879,2014,59.6808
i26881,2012,64.0
i26882,2016,0.3159
i26910,2013,0.8262
i26911,2013,0.0729
i26912,2013,0.2187
i26913,2013,1.2879
i26914,2013,0.2391
i26930,2011,1.5309
i26931,2011,1.2879
i26932,2011,5.9049
i26933,2011,0.5832
i26934,2011,5.5404
i26935,2011,3.3048
i26936,2011,1.0449
i26937,2011,1.4823
i26945,2012,0.0243
i26946,2012,0.7533
i26947,2012,1.1421
i26948,2012,1.458
i26949,2012,0.7047
i26950,2019,1.7411
i26954,2010,0.3159
i26955,2010,0.1458
i26956,2012,0.0972
i26961,2012,0.1532
i27044,2012,14.4464
i27045,2012,5.504
i27046,2012,23.0
i27047,2012,1.5795
i27070,2010,62.25
i27071,2012,115.8
i27151,2020,61.8993
i27171,2019,98.0
i27172,2020,72.4493
i27176,2021,27.4993
i27177,2021,11.907
i27178,2021,5.0544
i27179,2021,4.2734
i27180,2021,6.5151
i27181,2021,7.3682
i27246,2012,1.0692
i27247,2016,1.2849
i27248,2020,3.5235
i27249,2018,0.0243
i27252,2018,0.243
i27253,2018,0.2673
i27257,2017,64.7352
i27258,2017,35.2648
i27259,2014,2.7192
i27260,2012,23.6345
i27262,2016,10.9442
i27288,2013,0.0243
i27289,2013,0.8357
i27290,2013,0.1944
i27291,2013,0.8991
i27292,2013,0.0729
i27293,2013,0.2673
i27310,2011,16.1174
i27311,2011,1.4823
i27312,2011,1.5309
i27313,2011,1.2393
i27314,2011,2.5515
i27315,2011,2.4543
i27316,2011,1.0935
i27317,2011,1.2393
i27325,2012,7.3143
i27326,2012,0.2916
i27327,2012,2.3814
i27328,2012,0.7776
i27329,2012,0.243
i27330,2019,0.5589
i27333,2012,0.171
i27336,2011,0.1458
i27424,2012,14.3856
i27425,2012,4.7871
i27426,2012,23.0
i27427,2012,2.6973
i27428,2012,8.4078
i27429,2011,17.8362
i27430,2011,11.4453
i27451,2010,62.25
i27556,2021,8.8209
i27557,2021,9.1611
i27558,2021,6.0021
i27559,2021,4.1067
i27560,2021,7.3022
i27561,2021,7.2171
i27618,2012,6.1758
i27626,2012,0.1458
i27627,2020,0.4374
i27628,2020,0.3402
i27630,2014,0.0243
i27631,2014,0.0972
i27633,2018,0.2916
i27637,2019,7.617
i27638,2014,74.8
i27639,2012,9.5985
i27641,2011,90.0
i27642,2016,1.1235
i27666,2013,0.2187
i27667,2013,0.6561
i27668,2013,1.2928
i27690,2021,0.6318
i27691,2021,0.4131
i27692,2021,2.5758
i27693,2011,2.8431
i27694,2011,1.944
i27695,2011,1.1907
i27696,2011,1.1907
i27705,2012,0.5832
i27706,2012,2.2599
i27707,2012,1.7496
i27708,2012,0.243
i27709,2012,1.3569
i27710,2019,0.0243
i27711,2019,1.1093
i27713,2012,0.8991
i27716,2011,0.8505
i27805,2012,4.0824
i27806,2012,8.262
i27807,2012,17.4839
i27808,2012,32.2947
i27811,2011,0.5547
i27936,2021,10.5948
i27937,2021,10.692
i27938,2021,3.8151
i27939,2021,3.0132
i27940,2021,1.7496
i27941,2021,2.2113
i27961,2011,0.5
i27998,2012,94.6242
i28006,2020,0.6561
i28007,2020,1.0206
i28008,2020,0.6075
i28009,2020,0.3645
i28011,2014,0.0486
i28012,2014,0.3402
i28013,2014,0.4617
i28016,2019,68.283
i28017,2014,111.0
i28018,2013,3.6372
i28021,2016,37.3005
i28022,2014,47.3887
i28047,2013,0.1701
i28057,2013,0.0972
i28069,2021,4.3497
i28070,2021,4.9086
i28071,2021,1.0206
i28072,2021,3.2076
i28073,2021,0.8991
i28074,2011,0.8019
i28075,2011,0.6318
i28085,2011,0.1944
i28086,2012,2.2599
i28087,2012,0.1944
i28088,2011,0.5589
i28089,2011,1.5795
i28090,2019,0.1458
i28093,2011,0.0177
i28103,2012,2.0
i28105,2012,0.0972
i28186,2012,4.7871
i28187,2011,1.1421
i28188,2012,7.6053
i28189,2010,21.0
i28190,2010,16.8
i28313,2019,55.8657
i28316,2021,9.8658
i28317,2021,9.2826
i28318,2021,2.43
i28319,2021,33.291
i28320,2021,2.1627
i28321,2021,0.9477
i28341,2011,1.2
i28342,2011,1.2
i28386,2020,7.6788
i28387,2020,0.8505
i28388,2020,0.9963
i28389,2020,0.0486
i28393,2014,0.2916
i28394,2014,1.1664
i28395,2019,38.7099
i28396,2012,120.0
i28397,2013,100.3
i28401,2014,1.2393
i28402,2018,1.8711
i28403,2018,0.2916
i28437,2021,0.7776
i28438,2021,0.2673
i28449,2021,0.8505
i28450,2021,3.402
i28451,2021,4.617
i28452,2021,4.0338
i28453,2021,1.8468
i28454,2021,2.8188
i28465,2011,0.8991
i28466,2011,0.5346
i28467,2011,2.4786
i28468,2011,3.9366
i28469,2011,1.5378
i28470,2019,0.0486
i28473,2011,0.7533
i28474,2011,0.1878
i28484,2016,0.0754
i28485,2016,0.6804
i28565,2011,2.3282
i28566,2011,1.0935
i28568,2010,22.5
i28569,2010,21.0
i28570,2011,10.5219
i28571,2011,2.9913
i28676,2011,18.3183
i28677,2011,1.5
i28694,2019,44.1343
i28696,2021,16.7072
i28697,2021,7.1199
i28698,2021,2.6487
i28699,2021,3.0375
i28700,2021,1.3851
i28701,2021,19.0463
i28713,2011,34.8948
i28721,2011,0.45
i28722,2011,0.45
i28728,2012,2.4
i28729,2012,0.0429
i28766,2014,0.6804
i28767,2020,0.1701
i28769,2020,191.8971
i28770,2019,0.5589
i28771,2011,5.6619
i28772,2014,0.0486
i28773,2014,0.2916
i28774,2014,0.2148
i28775,2014,16.5054
i28776,2020,90.1237
i28777,2020,39.8763
i28779,2014,0.9234
i28780,2019,1.944
i28781,2019,0.4449
i28782,2018,1.8468
i28783,2018,0.2916
i28815,2021,7.3959
i28816,2021,0.4131
i28817,2021,4.4469
i28818,2021,0.1215
i28819,2021,1.1907
i28820,2021,0.6424
i28829,2021,0.0729
i28830,2021,0.9234
i28831,2021,2.7216
i28832,2021,2.2842
i28833,2021,3.9609
i28834,2021,6.0264
i28845,2011,0.1701
i28846,2011,1.215
i28847,2011,0.7047
i28848,2011,0.9477
i28849,2019,3.0375
i28850,2019,0.0243
i28865,2016,7.1442
i28866,2010,0.1944
i28947,2011,10.5
i28948,2011,21.0
i28949,2011,2.9781
i28950,2011,7.5087
i29056,2011,131.6817
i29057,2011,10.5
i29072,2012,12.3444
i29073,2012,20.3634
i29076,2021,42.1588
i29077,2021,5.3902
i29078,2021,4.9798
i29079,2021,4.1067
i29080,2021,0.5589
i29081,2021,45.7692
i29082,2016,142.3737
i29091,2011,14.6043
i29093,2011,9.1052
i29095,2015,57.8545
i29096,2015,138.1455
i29108,2012,0.0486
i29109,2012,2.2842
i29146,2014,0.4374
i29147,2014,1.4823
i29149,2020,174.9088
i29150,2019,160.7411
i29151,2012,110.4
i29152,2014,0.8505
i29153,2014,2.5272
i29154,2014,0.4374
i29155,2014,0.5589
i29156,2019,0.4374
i29157,2019,0.0243
i29158,2019,0.3402
i29159,2019,0.7533
i29160,2019,2.673
i29161,2018,0.729
i29162,2018,4.5198
i29163,2018,0.2916
i29194,2021,2.3328
i29195,2021,3.3777
i29196,2021,2.9889
i29197,2021,0.9234
i29198,2021,1.8711
i29199,2021,0.8019
i29200,2021,0.1701
i29208,2021,0.0055
i29209,2021,0.1701
i29210,2021,1.0206
i29211,2021,3.0618
i29212,2021,3.2562
i29213,2021,6.8526
i29214,2021,10.5705
i29215,2021,4.8114
i29225,2011,0.1944
i29226,2011,0.0486
i29227,2019,0.7475
i29228,2019,0.972
i29238,2019,1.5795
i29239,2019,3.0
i29240,2019,0.7776
i29241,2012,0.8748
i29243,2012,1.215
i29245,2012,0.5457
i29342,2011,0.4617
i29435,2018,20.0
i29436,2018,20.0
i29452,2012,129.0816
i29453,2012,38.2106
i29454,2011,8.748
i29455,2020,127.5
i29456,2020,122.5
i29458,2021,6.4152
i29459,2021,2.4543
i29461,2016,57.6263
i29462,2010,32.1114
i29470,2011,0.339
i29471,2011,180.0144
i29472,2011,1.4823
i29489,2012,0.0243
i29526,2014,0.1458
i29527,2014,2.43
i29530,2020,34.5612
i29531,2011,96.3381
i29532,2014,0.3888
i29533,2014,8.0433
i29534,2014,11.2509
i29535,2014,0.3645
i29536,2019,0.3645
i29537,2019,0.0729
i29538,2019,0.0486
i29539,2019,0.3159
i29540,2019,0.6804
i29541,2018,0.0972
i29542,2018,0.1215
i29543,2018,0.2673
i29573,2021,16.2236
i29575,2021,3.645
i29576,2021,4.0338
i29577,2021,2.9889
i29578,2021,67.1652
i29579,2021,1.1907
i29580,2021,0.8748
i29581,2021,0.7533
i29590,2021,0.6561
i29591,2021,1.6038
i29592,2021,4.2039
i29593,2021,2.0898
i29594,2021,3.3048
i29608,2015,1.0
i29618,2019,0.57
i29619,2019,0.8505
i29621,2019,2.1141
i29622,2012,1.2393
i29722,2011,79.2
i29723,2011,22.5
i29832,2011,7.1236
i29833,2011,4.1553
i29834,2011,5.2731
i29835,2012,30.0
i29836,2010,200.0
i29837,2016,3.6627
i29840,2011,205.5
i29842,2010,116.6886
i29851,2011,4.4712
i29852,2011,0.3888
i29880,2011,24.0
i29906,2014,0.1944
i29907,2014,0.0729
i29908,2020,35.6724
i29909,2020,69.9801
i29910,2020,134.0388
i29911,2012,81.6
i29912,2014,0.0729
i29913,2014,0.243
i29914,2014,0.5103
i29915,2014,0.0972
i29916,2019,0.243
i29918,2019,0.0486
i29920,2019,0.8991
i29921,2018,0.486
i29922,2018,0.5346
i29923,2018,0.9477
i29924,2018,0.2187
i29952,2021,71.9523
i29953,2021,87.8688
i29954,2021,0.0243
i29955,2021,0.8991
i29956,2021,1.6524
i29957,2021,1.8225
i29958,2021,151.4367
