*tech,region,sc_point_gid,year,capacity
wind-ons_5,s123,30215,2010,2.0
wind-ons_5,s123,30216,2010,1.683
wind-ons_4,s123,30218,2010,4.0
wind-ons_5,s176,30220,2010,2.0
wind-ons_5,s176,30221,2010,1.3
wind-ons_4,s176,30222,2010,1.0
wind-ons_5,s176,30223,2010,0.9
wind-ons_5,s176,30224,2010,1.7
wind-ons_5,s176,30225,2010,1.7
wind-ons_6,s176,30236,2010,13.5
wind-ons_5,s176,30237,2010,98.9
wind-ons_5,s193,30264,2010,54.0
wind-ons_7,s335,30344,2010,37.5
wind-ons_1,s74,30529,2010,99.0
wind-ons_6,s132,30593,2010,2.0
wind-ons_5,s132,30598,2010,98.2
wind-ons_5,s132,30599,2010,44.0
wind-ons_4,s132,30601,2010,5.6
wind-ons_5,s132,30605,2010,10.5
wind-ons_5,s132,30613,2010,3.8
wind-ons_5,s132,30614,2010,44.0
wind-ons_6,s177,30616,2010,63.5
wind-ons_5,s177,30617,2010,236.5
wind-ons_5,s177,30618,2010,99.0
wind-ons_8,s335,30710,2010,6.6
wind-ons_1,s74,30908,2010,99.0
wind-ons_1,s74,30909,2010,99.0
wind-ons_1,s74,30910,2010,39.0
wind-ons_6,s132,30971,2010,1.2
wind-ons_5,s132,30979,2010,100.0
wind-ons_5,s132,30987,2010,10.5
wind-ons_5,s132,30988,2010,66.0
wind-ons_4,s132,30989,2010,20.0
wind-ons_4,s132,30990,2010,36.0
wind-ons_5,s132,30991,2010,44.0
wind-ons_5,s132,30992,2010,80.0
wind-ons_5,s132,30993,2010,28.0
wind-ons_6,s132,30994,2010,88.0
wind-ons_3,s74,31286,2010,17.0
wind-ons_5,s132,31351,2010,0.6
wind-ons_4,s132,31369,2010,199.0
wind-ons_5,s132,31743,2010,20.79
wind-ons_5,s132,31745,2010,0.21
wind-ons_5,s132,31749,2010,150.0
wind-ons_6,s132,31753,2010,3.5
wind-ons_6,s133,31755,2010,0.5
wind-ons_5,s132,32122,2010,43.5
wind-ons_5,s132,32127,2010,2.3
wind-ons_6,s132,32129,2010,26.5
wind-ons_5,s132,32131,2010,71.5
wind-ons_5,s132,32133,2010,38.5
wind-ons_6,s133,32136,2010,41.5
wind-ons_6,s194,32152,2010,30.0
wind-ons_5,s324,32253,2010,64.5
wind-ons_6,s133,32517,2010,38.5
wind-ons_6,s177,32518,2010,0.9
wind-ons_1,s323,32623,2010,100.5
wind-ons_6,s133,32897,2010,0.9
wind-ons_5,s118,33243,2010,8.91
wind-ons_4,s132,33259,2010,76.5
wind-ons_2,s118,33623,2010,8.91
wind-ons_2,s118,33624,2010,54.27
wind-ons_5,s132,33638,2010,104.3
wind-ons_4,s132,33639,2010,0.7
wind-ons_4,s132,33652,2010,16.2
wind-ons_5,s132,33653,2010,192.5
wind-ons_4,s324,33772,2010,24.0
wind-ons_7,s74,33948,2010,2.5
wind-ons_2,s118,34004,2010,8.91
wind-ons_5,s132,34019,2010,160.5
wind-ons_5,s132,34023,2010,124.5
wind-ons_5,s132,34025,2010,79.4
wind-ons_5,s132,34030,2010,150.0
wind-ons_5,s132,34033,2010,7.2
wind-ons_6,s199,34055,2010,100.5
wind-ons_3,s116,34368,2010,59.4
wind-ons_5,s132,34399,2010,15.0
wind-ons_5,s132,34405,2010,62.2
wind-ons_5,s178,34410,2010,35.0
wind-ons_6,s132,34777,2010,0.7
wind-ons_5,s132,34785,2010,0.147
wind-ons_1,s74,35085,2010,99.0
wind-ons_6,s325,35290,2010,19.5
wind-ons_1,s74,35464,2010,19.5
wind-ons_1,s74,35465,2010,4.9
wind-ons_1,s74,35466,2010,1.3
wind-ons_4,s134,35541,2010,10.6
wind-ons_5,s134,35542,2010,55.0
wind-ons_5,s180,35545,2010,14.553
wind-ons_5,s178,35552,2010,150.0
wind-ons_5,s325,35670,2010,82.5
wind-ons_5,s325,35671,2010,26.0
wind-ons_6,s71,35816,2010,48.861
wind-ons_1,s74,35845,2010,24.8
wind-ons_1,s74,35846,2010,25.0
wind-ons_1,s74,35847,2010,28.8
wind-ons_4,s134,35920,2010,105.0
wind-ons_5,s134,35922,2010,93.5
wind-ons_5,s178,35933,2010,150.0
wind-ons_6,s71,36195,2010,142.2
wind-ons_4,s71,36196,2010,64.08
wind-ons_1,s74,36224,2010,1.8
wind-ons_1,s74,36225,2010,32.619
wind-ons_1,s74,36226,2010,25.0
wind-ons_1,s74,36227,2010,99.0
wind-ons_5,s71,36575,2010,15.92
wind-ons_6,s71,36576,2010,12.139
wind-ons_1,s74,36605,2010,16.8
wind-ons_1,s74,36606,2010,8.781
wind-ons_7,s199,36720,2010,2.5
wind-ons_6,s199,36721,2010,76.2
wind-ons_6,s199,36722,2010,80.0
wind-ons_6,s199,36723,2010,137.5
wind-ons_7,s199,37094,2010,1.5
wind-ons_6,s199,37100,2010,80.0
wind-ons_7,s199,37476,2010,1.5
wind-ons_6,s200,37480,2010,2.5
wind-ons_7,s207,37865,2010,49.5
wind-ons_7,s200,38238,2010,8.4
wind-ons_7,s321,38312,2010,15.0
wind-ons_1,s322,38315,2010,70.0
wind-ons_1,s74,38512,2010,29.4
wind-ons_1,s74,38513,2010,42.0
wind-ons_5,s114,38521,2010,10.5
wind-ons_4,s134,38579,2010,27.7
wind-ons_5,s134,38580,2010,137.5
wind-ons_4,s180,38584,2010,174.8
wind-ons_6,s200,38618,2010,53.0
wind-ons_6,s207,38624,2010,99.0
wind-ons_6,s207,38625,2010,102.0
wind-ons_7,s207,38626,2010,51.0
wind-ons_1,s322,38695,2010,80.0
wind-ons_6,s200,38999,2010,72.0
wind-ons_7,s207,39007,2010,10.5
wind-ons_1,s322,39074,2010,62.5
wind-ons_7,s330,39105,2010,7.5
wind-ons_6,s79,39273,2010,9.9
wind-ons_6,s85,39274,2010,15.4
wind-ons_5,s85,39275,2010,5.2
wind-ons_6,s200,39378,2010,150.0
wind-ons_3,s322,39454,2010,29.4
wind-ons_8,s322,39456,2010,9.0
wind-ons_4,s85,39659,2010,221.0
wind-ons_6,s85,39663,2010,199.5
wind-ons_4,s85,39665,2010,201.0
wind-ons_5,s85,39666,2010,60.0
wind-ons_5,s85,39667,2010,151.8
wind-ons_6,s85,39668,2010,22.5
wind-ons_5,s119,39710,2010,0.7
wind-ons_7,s221,39774,2010,82.5
wind-ons_2,s322,39833,2010,8.5
wind-ons_1,s322,39834,2010,44.0
wind-ons_5,s85,40039,2010,79.5
wind-ons_6,s85,40045,2010,29.7
wind-ons_6,s119,40091,2010,0.7
wind-ons_7,s221,40153,2010,23.0
wind-ons_7,s221,40154,2010,77.0
wind-ons_8,s322,40216,2010,10.4
wind-ons_10,s49,40367,2010,18.9
wind-ons_7,s221,40533,2010,130.5
wind-ons_6,s221,40535,2010,106.0
wind-ons_6,s252,40590,2010,34.5
wind-ons_5,s322,40596,2010,30.0
wind-ons_9,s25,40670,2010,13.1
wind-ons_9,s25,40673,2010,16.2
wind-ons_6,s221,40913,2010,61.5
wind-ons_6,s221,40914,2010,201.3
wind-ons_6,s221,40915,2010,100.0
wind-ons_7,s221,40916,2010,45.7
wind-ons_7,s222,40917,2010,154.0
wind-ons_5,s322,40971,2010,33.0
wind-ons_8,s25,41049,2010,15.5
wind-ons_9,s22,41054,2010,24.0
wind-ons_7,s208,41285,2010,82.5
wind-ons_7,s221,41295,2010,38.5
wind-ons_6,s322,41351,2010,4.8
wind-ons_7,s25,41431,2010,150.0
wind-ons_10,s26,41435,2010,12.1
wind-ons_6,s208,41664,2010,55.0
wind-ons_6,s208,41665,2010,143.0
wind-ons_6,s208,41666,2010,82.5
wind-ons_7,s25,41811,2010,150.0
wind-ons_6,s25,41812,2010,145.8
wind-ons_9,s26,41814,2010,63.0
wind-ons_6,s144,41998,2010,146.0
wind-ons_6,s208,42045,2010,33.0
wind-ons_7,s221,42055,2010,16.5
wind-ons_7,s144,42377,2010,5.0
wind-ons_7,s203,42420,2010,100.5
wind-ons_10,s26,42577,2010,1.2
wind-ons_6,s144,42758,2010,50.4
wind-ons_7,s230,42842,2010,1.8
wind-ons_8,s230,42843,2010,1.8
wind-ons_7,s250,42869,2010,33.0
wind-ons_5,s250,42870,2010,34.0
wind-ons_7,s25,42951,2010,82.5
wind-ons_7,s25,42952,2010,33.0
wind-ons_10,s26,42957,2010,10.5
wind-ons_6,s144,43144,2010,50.4
wind-ons_7,s230,43221,2010,1.8
wind-ons_7,s230,43222,2010,1.8
wind-ons_7,s250,43249,2010,33.0
wind-ons_1,s250,43252,2010,148.5
wind-ons_5,s250,43253,2010,15.5
wind-ons_8,s25,43331,2010,49.5
wind-ons_7,s25,43332,2010,110.0
wind-ons_10,s26,43337,2010,10.9
wind-ons_4,s250,43630,2010,66.0
wind-ons_10,s25,43710,2010,57.5
wind-ons_5,s144,43905,2010,56.7
wind-ons_10,s26,44094,2010,38.0
wind-ons_7,s202,44311,2010,1.7
wind-ons_10,s26,44473,2010,21.0
wind-ons_10,s26,44474,2010,21.0
wind-ons_10,s25,44850,2010,18.0
wind-ons_10,s25,44851,2010,18.0
wind-ons_10,s25,44852,2010,18.0
wind-ons_10,s26,44854,2010,10.9
wind-ons_10,s26,44855,2010,10.5
wind-ons_10,s25,45229,2010,3.24
wind-ons_10,s25,45230,2010,4.14
wind-ons_10,s26,45232,2010,5.52
wind-ons_10,s26,45233,2010,4.14
wind-ons_10,s26,45234,2010,2.43
wind-ons_10,s26,45235,2010,1.2
wind-ons_10,s25,45612,2010,2.43
wind-ons_8,s48,45674,2010,203.5
wind-ons_3,s137,46163,2010,105.0
wind-ons_9,s26,46373,2010,17.0
wind-ons_4,s137,46543,2010,96.0
wind-ons_6,s137,48059,2010,100.8
wind-ons_3,s137,48439,2010,148.5
wind-ons_5,s135,49558,2010,99.0
wind-ons_7,s87,51067,2010,4.0
wind-ons_7,s87,51068,2010,1.5
wind-ons_10,s29,51321,2010,7.4
wind-ons_10,s29,51700,2010,8.3
wind-ons_4,s136,51847,2010,100.5
wind-ons_10,s30,52082,2010,76.9
wind-ons_3,s87,52207,2010,162.0
wind-ons_3,s87,52585,2010,75.0
wind-ons_2,s136,52983,2010,112.2
wind-ons_1,s139,53390,2010,60.5
wind-ons_1,s141,53391,2010,33.0
wind-ons_6,s143,53395,2010,12.5
wind-ons_1,s139,53770,2010,44.0
wind-ons_2,s136,54136,2010,50.0
wind-ons_10,s29,54355,2010,3.0
wind-ons_9,s29,54356,2010,13.6
wind-ons_3,s136,54517,2010,44.0
wind-ons_10,s29,54735,2010,3.5
wind-ons_10,s29,54736,2010,14.1
wind-ons_10,s29,54737,2010,21.2
wind-ons_10,s29,55114,2010,1.5
wind-ons_10,s29,55115,2010,4.5
wind-ons_10,s29,55116,2010,18.4
wind-ons_10,s29,55117,2010,22.0
wind-ons_10,s29,55494,2010,2.4
wind-ons_10,s29,55495,2010,7.5
wind-ons_10,s29,55497,2010,23.1
wind-ons_10,s29,55874,2010,1.8
wind-ons_10,s29,55875,2010,8.7
wind-ons_10,s29,55878,2010,59.0
wind-ons_10,s31,55881,2010,71.5
wind-ons_10,s29,56254,2010,1.6
wind-ons_10,s29,56255,2010,6.5
wind-ons_10,s29,56256,2010,17.3
wind-ons_9,s29,56258,2010,46.9
wind-ons_10,s31,56261,2010,14.0
wind-ons_5,s153,56408,2010,18.9
wind-ons_10,s29,56634,2010,0.1
wind-ons_10,s29,56635,2010,3.7
wind-ons_10,s29,56636,2010,15.3
wind-ons_9,s29,56638,2010,29.0
wind-ons_9,s29,56639,2010,66.5
wind-ons_5,s153,56789,2010,25.5
wind-ons_5,s153,56790,2010,25.5
wind-ons_8,s281,56900,2010,0.7
wind-ons_4,s153,57168,2010,120.0
wind-ons_4,s153,57169,2010,94.5
wind-ons_2,s153,57171,2010,25.5
wind-ons_7,s281,57280,2010,27.0
wind-ons_7,s281,57281,2010,0.7
wind-ons_10,s31,57399,2010,59.6
wind-ons_10,s31,57403,2010,49.5
wind-ons_4,s150,57531,2010,10.0
wind-ons_3,s150,57535,2010,114.0
wind-ons_3,s150,57536,2010,79.8
wind-ons_3,s153,57550,2010,25.5
wind-ons_9,s281,57660,2010,0.7
wind-ons_10,s31,57779,2010,28.7
wind-ons_3,s150,57912,2010,10.0
wind-ons_4,s150,57916,2010,3.0
wind-ons_1,s153,57929,2010,93.5
wind-ons_10,s31,58161,2010,22.0
wind-ons_1,s153,58308,2010,7.7
wind-ons_10,s31,58541,2010,67.0
wind-ons_10,s31,58921,2010,25.3
wind-ons_4,s150,59051,2010,10.0
wind-ons_3,s150,59052,2010,10.0
wind-ons_3,s150,59431,2010,49.5
wind-ons_3,s150,59432,2010,10.0
wind-ons_3,s150,59809,2010,8.8
wind-ons_5,s150,59810,2010,10.0
wind-ons_10,s33,60455,2010,16.5
wind-ons_10,s33,60456,2010,27.5
wind-ons_10,s33,60457,2010,31.0
wind-ons_10,s31,60830,2010,15.0
wind-ons_10,s33,60831,2010,15.0
wind-ons_10,s33,60832,2010,4.2
wind-ons_10,s33,60834,2010,9.6
wind-ons_10,s33,60835,2010,20.5
wind-ons_5,s33,60837,2010,38.9
wind-ons_2,s153,60973,2010,40.5
wind-ons_10,s33,61215,2010,20.5
wind-ons_10,s33,61216,2010,30.75
wind-ons_8,s33,61217,2010,43.4
wind-ons_6,s33,61220,2010,45.0
wind-ons_4,s150,61327,2010,0.161
wind-ons_1,s150,61333,2010,79.5
wind-ons_1,s150,61336,2010,80.0
wind-ons_2,s153,61349,2010,123.0
wind-ons_3,s153,61353,2010,88.0
wind-ons_10,s33,61596,2010,2.4
wind-ons_10,s33,61597,2010,34.5
wind-ons_6,s33,61600,2010,42.6
wind-ons_7,s33,61601,2010,22.2
wind-ons_8,s54,61647,2010,63.0
wind-ons_1,s150,61707,2010,160.839
wind-ons_2,s150,61714,2010,10.0
wind-ons_6,s154,61725,2010,98.9
wind-ons_5,s154,61733,2010,18.5
wind-ons_10,s33,61976,2010,19.0
wind-ons_10,s33,61977,2010,22.4
wind-ons_9,s33,61978,2010,30.75
wind-ons_8,s33,61981,2010,21.7
wind-ons_9,s33,61982,2010,16.0
wind-ons_10,s33,62355,2010,9.1
wind-ons_10,s33,62356,2010,11.7
wind-ons_10,s33,62357,2010,16.1
wind-ons_7,s33,62358,2010,20.0
wind-ons_8,s33,62362,2010,8.0
wind-ons_3,s148,62459,2010,20.0
wind-ons_9,s33,62737,2010,9.4
wind-ons_8,s33,62738,2010,11.6
wind-ons_10,s33,62741,2010,7.3
wind-ons_10,s33,62742,2010,3.4
wind-ons_2,s93,62827,2010,90.0
wind-ons_1,s148,62839,2010,60.0
wind-ons_8,s32,63117,2010,5.4
wind-ons_9,s32,63119,2010,6.5
wind-ons_10,s33,63120,2010,5.9
wind-ons_10,s33,63121,2010,3.0
wind-ons_6,s92,63959,2010,100.0
wind-ons_4,s148,63974,2010,204.0
wind-ons_1,s154,64014,2010,74.3
wind-ons_1,s154,64015,2010,151.4
wind-ons_2,s154,64016,2010,99.0
wind-ons_5,s148,64741,2010,0.6
wind-ons_5,s148,65120,2010,0.6
wind-ons_5,s148,65121,2010,0.7
wind-ons_9,s32,65777,2010,50.0
wind-ons_6,s148,66634,2010,30.0
wind-ons_3,s148,66635,2010,90.0
wind-ons_2,s149,66656,2010,57.0
wind-ons_1,s165,67796,2010,150.0
wind-ons_3,s167,68203,2010,88.0
wind-ons_4,s168,68204,2010,24.5
wind-ons_4,s149,70834,2010,84.0
wind-ons_3,s149,70835,2010,160.0
wind-ons_5,s167,70856,2010,120.0
wind-ons_4,s165,71211,2010,180.0
wind-ons_4,s165,71596,2010,4.0
wind-ons_7,s165,71975,2010,126.5
wind-ons_2,s165,71977,2010,120.0
wind-ons_3,s165,71978,2010,63.0
wind-ons_2,s167,71988,2010,162.3
wind-ons_3,s165,72358,2010,249.0
wind-ons_3,s167,72367,2010,200.0
wind-ons_5,s165,72737,2010,73.5
wind-ons_4,s165,72738,2010,209.0
wind-ons_3,s165,72739,2010,197.0
wind-ons_5,s165,72741,2010,37.5
wind-ons_6,s165,72742,2010,101.2
wind-ons_6,s165,72745,2010,51.5
wind-ons_4,s165,72746,2010,88.0
wind-ons_6,s165,73117,2010,75.0
wind-ons_4,s165,73118,2010,126.5
wind-ons_3,s165,73120,2010,98.8
wind-ons_1,s165,73121,2010,152.0
wind-ons_1,s165,73122,2010,170.2
wind-ons_5,s166,73123,2010,120.6
wind-ons_3,s166,73126,2010,60.5
wind-ons_5,s164,73489,2010,120.0
wind-ons_7,s165,73493,2010,7.0
wind-ons_2,s165,73499,2010,241.0
wind-ons_2,s165,73500,2010,144.0
wind-ons_1,s165,73502,2010,232.5
wind-ons_1,s166,73503,2010,42.5
wind-ons_1,s166,73504,2010,114.0
wind-ons_3,s167,73515,2010,26.453
wind-ons_3,s165,73872,2010,121.9
