wst,r,t,Value
fsu,p2,2066,1.18187249235012
fsu,p2,2068,1.18986514753216
fsu,p2,2070,1.19777867030339
fsu,p2,2072,1.2054106194243999
fsu,p2,2074,1.21253623893595
fsu,p2,2076,1.21890845815901
fsu,p2,2078,1.22425789169473
fsu,p2,2080,1.22829283942445
fsu,p2,2082,1.2306992865097
fsu,p2,2084,1.2311409033921898
fsu,p2,2086,1.22925904579383
fsu,p2,2088,1.22467275471672
fsu,p2,2090,1.2169787564431598
fsu,p2,2092,1.2057514625356
fsu,p2,2094,1.1905429698367298
fsu,p2,2096,1.1708830604693798
fsu,p2,2098,1.1462792018366101
fsu,p3,2010,1.0
fsu,p3,2012,1.0792053606563499
fsu,p3,2014,1.09471856345883
fsu,p3,2016,1.10698539750656
fsu,p3,2018,1.1164602072497
fsu,p3,2020,1.12357111775162
fsu,p3,2022,1.12872003468897
fsu,p3,2024,1.1322826443516398
fsu,p3,2026,1.13460841364276
fsu,p3,2028,1.13602059007872
fsu,p3,2030,1.1368162017891599
fsu,p3,2032,1.13726605751696
fsu,p3,2034,1.13761474661827
fsu,p3,2036,1.1380806390624598
fsu,p3,2038,1.13885588543217
fsu,p3,2040,1.14010641692329
fsu,p3,2042,1.14197194534496
fsu,p3,2044,1.14456596311955
fsu,p3,2046,1.1479757432826898
fsu,p3,2048,1.15226233948329
fsu,p3,2050,1.15746058598346
fsu,p3,2052,1.16357909765858
fsu,p3,2054,1.1706002699973002
fsu,p3,2056,1.17848027910149
fsu,p3,2058,1.18714908168628
fsu,p3,2060,1.19651041508005
fsu,p3,2062,1.20644179722444
fsu,p3,2064,1.21679452667433
fsu,p3,2066,1.2273936825978302
fsu,p3,2068,1.2380381247763401
fsu,p3,2070,1.2485004936044801
fsu,p3,2072,1.25852721009013
fsu,p3,2074,1.2678384758544199
fsu,p3,2076,1.27612827313172
fsu,p3,2078,1.28306436476966
fsu,p3,2080,1.28828829422912
fsu,p3,2082,1.29141538558422
fsu,p3,2084,1.29203474352235
fsu,p3,2086,1.2897092533441101
fsu,p3,2088,1.2839755809634
fsu,p3,2090,1.2743441729073302
fsu,p3,2092,1.26029925631628
fsu,p3,2094,1.2412988389438702
fsu,p3,2096,1.2167747091569698
fsu,p3,2098,1.18613243593571
fsu,p4,2010,1.0
fsu,p4,2012,1.07114671917689
fsu,p4,2014,1.08663838474208
fsu,p4,2016,1.09908723477755
fsu,p4,2018,1.1089096165936299
fsu,p4,2020,1.1164979886763702
fsu,p4,2022,1.1222209206875902
fsu,p4,2024,1.1264230934648602
fsu,p4,2026,1.1294252990215101
fsu,p4,2028,1.13152444054659
fsu,p4,2030,1.13299353240494
fsu,p4,2032,1.1340817001371202
fsu,p4,2034,1.13501418045946
fsu,p4,2036,1.13599232126404
fsu,p4,2038,1.13719358161867
fsu,p4,2040,1.13877153176694
fsu,p4,2042,1.1408558531281898
fsu,p4,2044,1.14355233829747
fsu,p4,2046,1.14694289104564
fsu,p4,2048,1.15108552631927
fsu,p4,2050,1.15601437024069
fsu,p4,2052,1.1617396601079901
fsu,p4,2054,1.1682477443950101
fsu,p4,2056,1.1755010827513301
fsu,p4,2058,1.18343824600229
fsu,p4,2060,1.19197391614898
fsu,p4,2062,1.20099888636824
fsu,p4,2064,1.21038006101267
fsu,p4,2066,1.21996045561061
fsu,p4,2068,1.22955919686615
fsu,p4,2070,1.23897152265914
fsu,p4,2072,1.24796878204517
fsu,p4,2074,1.2562984352555902
fsu,p4,2076,1.26368405369751
fsu,p4,2078,1.2698253199537701
fsu,p4,2080,1.27439802778298
fsu,p4,2082,1.27705408211948
fsu,p4,2084,1.2774214990733899
fsu,p4,2086,1.27510440593055
fsu,p4,2088,1.2696830411525801
fsu,p4,2090,1.26071375437683
fsu,p4,2092,1.24772900641641
fsu,p4,2094,1.23023736926018
fsu,p4,2096,1.2077235260727601
fsu,p4,2098,1.1796482711945
fsu,p5,2010,1.0
fsu,p5,2012,1.06365729211214
fsu,p5,2014,1.0782151890262
fsu,p5,2016,1.0896634431536099
fsu,p5,2018,1.09840662132367
fsu,p5,2020,1.10482668262577
fsu,p5,2022,1.1092829784093898
fsu,p5,2024,1.11211225228408
fsu,p5,2026,1.11362864011947
fsu,p5,2028,1.11412367004528
fsu,p5,2030,1.11386626245128
fsu,p5,2032,1.1131027299873602
fsu,p5,2034,1.11205677756346
fsu,p5,2036,1.1109295023496102
fsu,p5,2038,1.10989939377593
fsu,p5,2040,1.1091223335326101
fsu,p5,2042,1.10873159556991
fsu,p5,2044,1.10883784609819
fsu,p5,2046,1.1095291435878798
fsu,p5,2048,1.11087093876948
fsu,p5,2050,1.1129060746335901
fsu,p5,2052,1.1156547864308701
fsu,p5,2054,1.1191147016720902
fsu,p5,2056,1.1232608401280602
fsu,p5,2058,1.12804561382969
fsu,p5,2060,1.13339882706798
fsu,p5,2062,1.13922767639399
fsu,p5,2064,1.14541675061888
fsu,p5,2066,1.1518280308138702
fsu,p5,2068,1.15830089031027
fsu,p5,2070,1.1646520946994798
fsu,p5,2072,1.17067580183295
fsu,p5,2074,1.17614356182224
fsu,p5,2076,1.18080431703897
fsu,p5,2078,1.1843844021148702
fsu,p5,2080,1.1865875439417
fsu,p5,2082,1.1870948616713501
fsu,p5,2084,1.18556486671575
fsu,p5,2086,1.18163346274695
fsu,p5,2088,1.17491394569704
fsu,p5,2090,1.16499700375821
fsu,p5,2092,1.15145071738274
fsu,p5,2094,1.13382055928296
fsu,p5,2096,1.11162939443131
fsu,p5,2098,1.08437748006029
fsu,p6,2010,1.0
fsu,p6,2012,1.04600464544688
fsu,p6,2014,1.0545794858686
fsu,p6,2016,1.0609624506608
fsu,p6,2018,1.06545560727936
fsu,p6,2020,1.06834232523403
fsu,p6,2022,1.06988727608839
fsu,p6,2024,1.07033643345985
fsu,p6,2026,1.06991707301971
fsu,p6,2028,1.06883777249308
fsu,p6,2030,1.06728841165896
fsu,p6,2032,1.06544017235015
fsu,p6,2034,1.06344553845333
fsu,p6,2036,1.06143829590903
fsu,p6,2038,1.05953353271161
fsu,p6,2040,1.0578276389093002
fsu,p6,2042,1.05639830660416
fsu,p6,2044,1.05530452995211
fsu,p6,2046,1.05458660516291
fsu,p6,2048,1.0542661305001801
fsu,p6,2050,1.05434600628138
fsu,p6,2052,1.05481043487781
fsu,p6,2054,1.05562492071465
fsu,p6,2056,1.05673627027089
fsu,p6,2058,1.05807259207939
fsu,p6,2060,1.0595432967268599
fsu,p6,2062,1.06103909685386
fsu,p6,2064,1.06243200715478
fsu,p6,2066,1.06357534437787
fsu,p6,2068,1.06430372732524
fsu,p6,2070,1.06443307685284
fsu,p6,2072,1.06376061587045
fsu,p6,2074,1.06206486934173
fsu,p6,2076,1.05910566428417
fsu,p6,2078,1.05462412976911
fsu,p6,2080,1.04834269692175
fsu,p6,2082,1.03996509892112
fsu,p6,2084,1.02917637100012
fsu,p6,2086,1.01564285044547
fsu,p6,2088,0.999012176597766
fsu,p6,2090,0.9789132908514442
fsu,p6,2092,0.9549564366547841
fsu,p6,2094,0.9267331595099192
fsu,p6,2096,0.8938163069728291
fsu,p6,2098,0.855760028653342
fsu,p7,2010,1.0
fsu,p7,2012,1.03551720206341
fsu,p7,2014,1.04506061432186
fsu,p7,2016,1.05093643643532
fsu,p7,2018,1.05375471896535
fsu,p7,2020,1.05408705018497
fsu,p7,2022,1.0524665560787099
fsu,p7,2024,1.04938790034257
fsu,p7,2026,1.0453072843840199
fsu,p7,2028,1.0406424473220501
fsu,p7,2030,1.03577266598712
fsu,p7,2032,1.0310387549211502
fsu,p7,2034,1.02674306637759
fsu,p7,2036,1.02314949032134
fsu,p7,2038,1.0204834544288
fsu,p7,2040,1.01893192408784
fsu,p7,2042,1.0186434023978501
fsu,p7,2044,1.01972793016966
fsu,p7,2046,1.02225708592561
fsu,p7,2048,1.0262639858995202
fsu,p7,2050,1.03174328403671
fsu,p7,2052,1.03865117199395
fsu,p7,2054,1.04690537913953
fsu,p7,2056,1.0563851725532099
fsu,p7,2058,1.06693135702623
fsu,p7,2060,1.07834627506131
fsu,p7,2062,1.09039380687268
fsu,p7,2064,1.1027993703860401
fsu,p7,2066,1.11524992123857
fsu,p7,2068,1.1273939527789398
fsu,p7,2070,1.1388414960673
fsu,p7,2072,1.1491641198753
fsu,p7,2074,1.15789493068605
fsu,p7,2076,1.1645285726941799
fsu,p7,2078,1.16852122780576
fsu,p7,2080,1.16929061563838
fsu,p7,2082,1.16621599352111
fsu,p7,2084,1.1586381564944799
fsu,p7,2086,1.14585943731055
fsu,p7,2088,1.12714370643281
fsu,p7,2090,1.10171637203629
fsu,p7,2092,1.06876438000746
fsu,p7,2094,1.02743621394429
fsu,p7,2096,0.9768418951562579
fsu,p7,2098,0.9160529826642909
fsu,p8,2010,1.0
fsu,p8,2012,1.00916554550073
fsu,p8,2014,1.01494153453715
fsu,p8,2016,1.01720309141806
fsu,p8,2018,1.01654232991221
fsu,p8,2020,1.01351342171697
fsu,p8,2022,1.00863259645833
fsu,p8,2024,1.00237814169086
fsu,p8,2026,0.9951904028977929
fsu,p8,2028,0.9874717834909379
fsu,p8,2030,0.979586744810732
fsu,p8,2032,0.971861806126222
fsu,p8,2034,0.96458554463507
fsu,p8,2036,0.958008595463552
fsu,p8,2038,0.9523436516665551
fsu,p8,2040,0.9477654642275809
fsu,p8,2042,0.9444108420587459
fsu,p8,2044,0.9423786520007791
fsu,p8,2046,0.94172981882302
fsu,p8,2048,0.9424873252234269
fsu,p8,2050,0.9446362118285679
fsu,p8,2052,0.948123577193625
fsu,p8,2054,0.952858577802396
fsu,p8,2056,0.958712428067288
fsu,p8,2058,0.9655184003293241
fsu,p8,2060,0.9730718248581421
fsu,p8,2062,0.98113008985199
fsu,p8,2064,0.9894126414377329
fsu,p8,2066,0.9976009836708459
fsu,p8,2068,1.00533867853542
fsu,p8,2070,1.01223134594416
fsu,p8,2072,1.01784666373838
fsu,p8,2074,1.02171436768801
fsu,p8,2076,1.02332625149159
fsu,p8,2078,1.02213616677629
fsu,p8,2080,1.01756002309787
fsu,p8,2082,1.00897578794072
fsu,p8,2084,0.9957234867178342
fsu,p8,2086,0.9771052027708249
fsu,p8,2088,0.9523850773699151
fsu,p8,2090,0.9207893097139449
fsu,p8,2092,0.881506156930366
fsu,p8,2094,0.83368593407524
fsu,p8,2096,0.7764410141332478
fsu,p8,2098,0.708845828017683
fsu,p9,2010,1.0
fsu,p9,2012,1.04600556947476
fsu,p9,2014,1.05355770548821
fsu,p9,2016,1.05642560909604
fsu,p9,2018,1.0553109767250999
fsu,p9,2020,1.0508746778628901
fsu,p9,2022,1.04373675505748
fsu,p9,2024,1.03447642391763
fsu,p9,2026,1.02363207311269
fsu,p9,2028,1.01170126437263
fsu,p9,2030,0.999140732488064
fsu,p9,2032,0.985565291723997
fsu,p9,2034,0.970818127951664
fsu,p9,2036,0.95562199791662
fsu,p9,2038,0.940635740882943
fsu,p9,2040,0.9264533631550841
fsu,p9,2042,0.913605648468843
fsu,p9,2044,0.9025638027586541
fsu,p9,2046,0.893744641808386
fsu,p9,2048,0.887516830292804
fsu,p9,2050,0.884207680716927
fsu,p9,2052,0.8832815408509879
fsu,p9,2054,0.883973730346718
fsu,p9,2056,0.886211411538038
fsu,p9,2058,0.8898820900404809
fsu,p9,2060,0.894833614751198
fsu,p9,2062,0.900874177848952
fsu,p9,2064,0.9077723147941209
fsu,p9,2066,0.9152569043286981
fsu,p9,2068,0.9230171684762891
fsu,p9,2070,0.930702672542115
fsu,p9,2072,0.937923325113014
fsu,p9,2074,0.9442493780574329
fsu,p9,2076,0.949211426525439
fsu,p9,2078,0.952300408948709
fsu,p9,2080,0.952967607040537
fsu,p9,2082,0.950624645795831
fsu,p9,2084,0.944643493491112
fsu,p9,2086,0.934356461684518
fsu,p9,2088,0.9190562052157991
fsu,p9,2090,0.8979957222063201
fsu,p9,2092,0.870388354059059
fsu,p9,2094,0.835407785458614
fsu,p9,2096,0.792188044371191
fsu,p9,2098,0.739823502044614
fsu,p10,2010,1.0
fsu,p10,2012,0.964182108023129
fsu,p10,2014,0.9769520347044471
fsu,p10,2016,0.9864726062890581
fsu,p10,2018,0.993089910377523
fsu,p10,2020,0.997134875467367
fsu,p10,2022,0.9989232709530841
fsu,p10,2024,0.9987557071261309
fsu,p10,2026,0.9969176351749308
fsu,p10,2028,0.9936793471848729
fsu,p10,2030,0.989295976138313
fsu,p10,2032,0.972304722731809
fsu,p10,2034,0.934801017576918
fsu,p10,2036,0.882322765712823
fsu,p10,2038,0.8203019860035831
fsu,p10,2040,0.75402264217014
fsu,p10,2042,0.688598282062148
fsu,p10,2044,0.628967138671041
fsu,p10,2046,0.579902346385791
fsu,p10,2048,0.546034925992789
fsu,p10,2050,0.531887191921284
fsu,p10,2052,0.5293065344597
fsu,p10,2054,0.527189373220365
fsu,p10,2056,0.525567107527057
fsu,p10,2058,0.524461564501863
fsu,p10,2060,0.523884999065177
fsu,p10,2062,0.5238400939357
fsu,p10,2064,0.524319959630445
fsu,p10,2066,0.525308134464729
fsu,p10,2068,0.526778584552179
fsu,p10,2070,0.52869570380473
fsu,p10,2072,0.531014313932625
fsu,p10,2074,0.5336796644444141
fsu,p10,2076,0.536627432646957
fsu,p10,2078,0.539783723645422
fsu,p10,2080,0.543065070343283
fsu,p10,2082,0.546378433442324
fsu,p10,2084,0.549621201442637
fsu,p10,2086,0.55268119064262
fsu,p10,2088,0.5554366451389829
fsu,p10,2090,0.5577562368267409
fsu,p10,2092,0.559499065399218
fsu,p10,2094,0.560514658348045
fsu,p10,2096,0.560642970963163
fsu,p10,2098,0.559714386332822
fsu,p11,2010,1.0
fsu,p11,2012,1.1843624262483101
fsu,p11,2014,1.20573004500129
fsu,p11,2016,1.2200823504254599
fsu,p11,2018,1.2284231854846899
fsu,p11,2020,1.23170030828549
fsu,p11,2022,1.2308053920769702
fsu,p11,2024,1.2265740252508999
fsu,p11,2026,1.2197857113416202
fsu,p11,2028,1.2111638690261202
fsu,p11,2030,1.20137583212401
fsu,p11,2032,1.19103284959751
fsu,p11,2034,1.18069008555147
fsu,p11,2036,1.17084661923334
fsu,p11,2038,1.1619454450332198
fsu,p11,2040,1.1543734724838
fsu,p11,2042,1.1484615262604099
fsu,p11,2044,1.144484346181
fsu,p11,2046,1.14266058720613
fsu,p11,2048,1.14315281943898
fsu,p11,2050,1.14606752812537
fsu,p11,2052,1.15145511365371
fsu,p11,2054,1.15930989155505
fsu,p11,2056,1.16957009250305
fsu,p11,2058,1.182117862314
fsu,p11,2060,1.19677926194681
fsu,p11,2062,1.213324267503
fsu,p11,2064,1.23146677022672
fsu,p11,2066,1.25086457650473
fsu,p11,2068,1.2711194078664099
fsu,p11,2070,1.29177690098378
fsu,p11,2072,1.31232660767146
fsu,p11,2074,1.3322019948866899
fsu,p11,2076,1.35078044472935
fsu,p11,2078,1.3673832544419098
fsu,p11,2080,1.38127563640948
fsu,p11,2082,1.39166671815979
fsu,p11,2084,1.39770954236319
fsu,p11,2086,1.3985010668326399
fsu,p11,2088,1.39308216452373
fsu,p11,2090,1.3804376235346698
fsu,p11,2092,1.35949614710628
fsu,p11,2094,1.32913035362201
fsu,p11,2096,1.2881567766079198
fsu,p11,2098,1.23533586473271
fsu,p12,2010,1.0
fsu,p12,2012,0.9329724565887159
fsu,p12,2014,0.949233831181192
fsu,p12,2016,0.9599645618997329
fsu,p12,2018,0.9659572910549091
fsu,p12,2020,0.9679597777291079
fsu,p12,2022,0.9666748977765269
fsu,p12,2024,0.962760643823179
fsu,p12,2026,0.95683012526689
fsu,p12,2028,0.9494515682773
fsu,p12,2030,0.94114831579586
fsu,p12,2032,0.932398827535837
fsu,p12,2034,0.923636679982311
fsu,p12,2036,0.9152505663921741
fsu,p12,2038,0.9075842967941341
fsu,p12,2040,0.90093679798871
fsu,p12,2042,0.895562113548235
fsu,p12,2044,0.891669403816857
fsu,p12,2046,0.8894229459105369
fsu,p12,2048,0.888942133717047
fsu,p12,2050,0.8903014778959749
fsu,p12,2052,0.893530605878722
fsu,p12,2054,0.898614261868502
fsu,p12,2056,0.905492306840343
fsu,p12,2058,0.9140597185410849
fsu,p12,2060,0.9241665914893851
fsu,p12,2062,0.9356181369757081
fsu,p12,2064,0.948174683062337
fsu,p12,2066,0.9615516745833679
fsu,p12,2068,0.9754196731447071
fsu,p12,2070,0.989404357124077
fsu,p12,2072,1.0030865216710099
fsu,p12,2074,1.01600207870687
fsu,p12,2076,1.0276420569248
fsu,p12,2078,1.03745260178978
fsu,p12,2080,1.0448349755386
fsu,p12,2082,1.04914555717987
fsu,p12,2084,1.049695842494
fsu,p12,2086,1.04575244403322
fsu,p12,2088,1.03653709112158
fsu,p12,2090,1.02122662985492
fsu,p12,2092,0.998953023100923
fsu,p12,2094,0.9688033504990708
fsu,p12,2096,0.9298198084606559
fsu,p12,2098,0.880999710168792
fsu,p13,2010,1.0
fsu,p13,2012,0.762251622866985
fsu,p13,2014,0.764360778200624
fsu,p13,2016,0.767550572293583
fsu,p13,2018,0.7718405811279321
fsu,p13,2020,0.777240645190261
fsu,p13,2022,0.78375086947168
fsu,p13,2024,0.791361623467814
fsu,p13,2026,0.8000535411788109
fsu,p13,2028,0.8097975211093341
fsu,p13,2030,0.820554726268566
fsu,p13,2032,0.8322765841702099
fsu,p13,2034,0.8449047868324859
fsu,p13,2036,0.8583712907781321
fsu,p13,2038,0.872598317034408
fsu,p13,2040,0.8874983511330881
fsu,p13,2042,0.9029741431104681
fsu,p13,2044,0.918918707507362
fsu,p13,2046,0.9352153233691021
fsu,p13,2048,0.951737534245539
fsu,p13,2050,0.968349148191043
fsu,p13,2052,0.984904237764502
fsu,p13,2054,1.00124714002932
fsu,p13,2056,1.0172124565534302
fsu,p13,2058,1.03262505340927
fsu,p13,2060,1.0473000611738101
fsu,p13,2062,1.0610428749285201
fsu,p13,2064,1.07364915425941
fsu,p13,2066,1.08490482325699
fsu,p13,2068,1.09458607051631
fsu,p13,2070,1.10245934913692
fsu,p13,2072,1.1082813767228898
fsu,p13,2074,1.11179913538282
fsu,p13,2076,1.11274987172981
fsu,p13,2078,1.11086109688151
fsu,p13,2080,1.10585058646006
fsu,p13,2082,1.09742638059213
fsu,p13,2084,1.0852867839089
fsu,p13,2086,1.06912036554608
fsu,p13,2088,1.04860595914389
fsu,p13,2090,1.0234126628470899
fsu,p13,2092,0.993199839304918
fsu,p13,2094,0.957617115671169
fsu,p13,2096,0.916304383604133
fsu,p13,2098,0.868891799266634
fsu,p14,2010,1.0
fsu,p14,2012,1.09893784224949
fsu,p14,2014,1.11524614620249
fsu,p14,2016,1.12796313936317
fsu,p14,2018,1.13759886239031
fsu,p14,2020,1.14463380489279
fsu,p14,2022,1.14951890542956
fsu,p14,2024,1.1526755515096299
fsu,p14,2026,1.1544955795920702
fsu,p14,2028,1.1553412750860501
fsu,p14,2030,1.15554537235078
fsu,p14,2032,1.15541105469555
fsu,p14,2034,1.1552119543797401
fsu,p14,2036,1.15519215261276
fsu,p14,2038,1.1555661795541299
fsu,p14,2040,1.1565190143134099
fsu,p14,2042,1.15820608495025
fsu,p14,2044,1.1607532684743502
fsu,p14,2046,1.16425689084551
fsu,p14,2048,1.1687837269735701
fsu,p14,2050,1.17437100071846
fsu,p14,2052,1.1810263848901599
fsu,p14,2054,1.18872800124874
fsu,p14,2056,1.19742442050433
fsu,p14,2058,1.20703466231714
fsu,p14,2060,1.2174481952974199
fsu,p14,2062,1.22852493700554
fsu,p14,2064,1.24009525395189
fsu,p14,2066,1.2519599615969599
fsu,p14,2068,1.2638903243513
fsu,p14,2070,1.2756280555755402
fsu,p14,2072,1.28688531758036
fsu,p14,2074,1.29734472162652
fsu,p14,2076,1.3066593279248702
fsu,p14,2078,1.31445264563629
fsu,p14,2080,1.32031863287176
fsu,p14,2082,1.3238216966923302
fsu,p14,2084,1.3244966931091002
fsu,p14,2086,1.32184892708326
fsu,p14,2088,1.3153541525260501
fsu,p14,2090,1.3044585722988
fsu,p14,2092,1.2885788382128998
fsu,p14,2094,1.26710205102981
fsu,p14,2096,1.23938576046106
fsu,p14,2098,1.20475796516826
fsu,p15,2010,1.0
fsu,p15,2012,1.05755407207374
fsu,p15,2014,1.07104962949737
fsu,p15,2016,1.08092997669881
fsu,p15,2018,1.08773532917219
fsu,p15,2020,1.09197370766165
fsu,p15,2022,1.09412093816125
fsu,p15,2024,1.09462065191505
fsu,p15,2026,1.09388428541706
fsu,p15,2028,1.0922910804112802
fsu,p15,2030,1.09018808389164
fsu,p15,2032,1.08789014810208
fsu,p15,2034,1.08567993053648
fsu,p15,2036,1.08380789393868
fsu,p15,2038,1.08249230630251
fsu,p15,2040,1.08191924087176
fsu,p15,2042,1.0822425761401802
fsu,p15,2044,1.0835839958514901
fsu,p15,2046,1.08603298899938
fsu,p15,2048,1.08964684982751
fsu,p15,2050,1.09445067782951
fsu,p15,2052,1.10043737774895
fsu,p15,2054,1.1075676595794
fsu,p15,2056,1.1157700385643798
fsu,p15,2058,1.12494083519739
fsu,p15,2060,1.1349441752218898
fsu,p15,2062,1.14561198963129
fsu,p15,2064,1.156744014669
fsu,p15,2066,1.16810779182837
fsu,p15,2068,1.17943866785274
fsu,p15,2070,1.19043979473539
fsu,p15,2072,1.2007821297196002
fsu,p15,2074,1.2101044352985801
fsu,p15,2076,1.21801327921554
fsu,p15,2078,1.22408303446363
fsu,p15,2080,1.227855879286
fsu,p15,2082,1.22884179717573
fsu,p15,2084,1.2265185768759
fsu,p15,2086,1.2203318123795401
fsu,p15,2088,1.20969490292964
fsu,p15,2090,1.19398905301917
fsu,p15,2092,1.1725632723910702
fsu,p15,2094,1.1447343760382298
fsu,p15,2096,1.1097869842035302
fsu,p15,2098,1.06697352237981
fsu,p16,2010,1.0
fsu,p16,2012,0.9348278911836658
fsu,p16,2014,0.9352256386099901
fsu,p16,2016,0.9349708628831221
fsu,p16,2018,0.9342289886228872
fsu,p16,2020,0.9331526658086919
fsu,p16,2022,0.931881769779519
fsu,p16,2024,0.930543401233933
fsu,p16,2026,0.9292518862300749
fsu,p16,2028,0.928108776185665
fsu,p16,2030,0.927202847878004
fsu,p16,2032,0.92661010344397
fsu,p16,2034,0.9263937703800219
fsu,p16,2036,0.926604301542196
fsu,p16,2038,0.9272793751461059
fsu,p16,2040,0.9284438947669491
fsu,p16,2042,0.9301099893394971
fsu,p16,2044,0.9322770131581031
fsu,p16,2046,0.934931545876698
fsu,p16,2048,0.938047392508792
fsu,p16,2050,0.941585583427474
fsu,p16,2052,0.9454943743654141
fsu,p16,2054,0.9497092464148571
fsu,p16,2056,0.9541529060276299
fsu,p16,2058,0.9587352850151379
fsu,p16,2060,0.9633535405483641
fsu,p16,2062,0.9678920551578721
fsu,p16,2064,0.972222436733803
fsu,p16,2066,0.976203518525879
fsu,p16,2068,0.9796813591433979
fsu,p16,2070,0.9824892425552391
fsu,p16,2072,0.984447678089859
fsu,p16,2074,0.985364400435297
fsu,p16,2076,0.9850343696391658
fsu,p16,2078,0.9832397711086609
fsu,p16,2080,0.9797500156105551
fsu,p16,2082,0.9743217392712
fsu,p16,2084,0.966698803576529
fsu,p16,2086,0.9566122953720501
fsu,p16,2088,0.9437805268628531
fsu,p16,2090,0.9279090356136059
fsu,p16,2092,0.908690584548555
fsu,p16,2094,0.885805161951527
fsu,p16,2096,0.8589199814659271
fsu,p16,2098,0.8276894820947379
fsu,p17,2010,1.0
fsu,p17,2012,1.1327573656236398
fsu,p17,2014,1.15163047589581
fsu,p17,2016,1.1660366214375901
fsu,p17,2018,1.1765714974457602
fsu,p17,2020,1.18379758506471
fsu,p17,2022,1.18824415138646
fsu,p17,2024,1.19040724945064
fsu,p17,2026,1.1907497182445
fsu,p17,2028,1.18970118270292
fsu,p17,2030,1.18765805370841
fsu,p17,2032,1.18498352809108
fsu,p17,2034,1.18200758862868
fsu,p17,2036,1.17902700404656
fsu,p17,2038,1.17630532901772
fsu,p17,2040,1.17407290416275
fsu,p17,2042,1.1725268560498798
fsu,p17,2044,1.17183109719497
fsu,p17,2046,1.17211632606148
fsu,p17,2048,1.17348002706049
fsu,p17,2050,1.17598647055073
fsu,p17,2052,1.1796667128385199
fsu,p17,2054,1.1845185961778202
fsu,p17,2056,1.1905067487702
fsu,p17,2058,1.19756258476487
fsu,p17,2060,1.2055843042586298
fsu,p17,2062,1.21443689329593
fsu,p17,2064,1.22395212386882
fsu,p17,2066,1.233928553917
fsu,p17,2068,1.24413152732776
fsu,p17,2070,1.25429317393602
fsu,p17,2072,1.2641124095243301
fsu,p17,2074,1.2732549358228602
fsu,p17,2076,1.2813532405094
fsu,p17,2078,1.2880065972093502
fsu,p17,2080,1.2927810654957501
fsu,p17,2082,1.29520949088924
fsu,p17,2084,1.29479150485811
fsu,p17,2086,1.29099352481823
fsu,p17,2088,1.2832487541331399
fsu,p17,2090,1.27095718211396
fsu,p17,2092,1.2534855840194599
fsu,p17,2094,1.230167521056
fsu,p17,2096,1.2003033403776102
fsu,p17,2098,1.1631601750858798
fsu,p18,2010,1.0
fsu,p18,2012,1.00897561087752
