r,t,Value
p3,2064,1.14700959175785
p3,2066,1.15036136569023
p3,2068,1.1540409391119
p3,2070,1.1580149708299798
p3,2072,1.1622395105188301
p3,2074,1.1666599987201398
p3,2076,1.17121126684282
p3,2078,1.1758175371631001
p3,2080,1.18039242282445
p3,2082,1.1848389278376599
p3,2084,1.18904944708076
p3,2086,1.19290576629906
p3,2088,1.19627906210517
p3,2090,1.1990299019789599
p3,2092,1.20100824426757
p3,2094,1.20205343818544
p3,2096,1.20199422381426
p3,2098,1.20064873210301
p4,2010,1.0
p4,2012,1.01504300657492
p4,2014,1.03320690040434
p4,2016,1.04901656167455
p4,2018,1.06268817129396
p4,2020,1.07442855849201
p4,2022,1.08443520081908
p4,2024,1.09289622414655
p4,2026,1.0999904026667702
p4,2028,1.10588715889308
p4,2030,1.1107465636598
p4,2032,1.11471933612224
p4,2034,1.11794684375668
p4,2036,1.12056110236037
p4,2038,1.1226847760515701
p4,2040,1.1244311772694902
p4,2042,1.1259042667743602
p4,2044,1.1271986536473602
p4,2046,1.1283995952906498
p4,2048,1.1295829974273899
p4,2050,1.13081541410172
p4,2052,1.13215404767875
p4,2054,1.13364674884457
p4,2056,1.13533201660626
p4,2058,1.1372389982918798
p4,2060,1.1393874895504799
p4,2062,1.14178793435206
p4,2064,1.14444142498765
p4,2066,1.14733970206921
p4,2068,1.15046515452972
p4,2070,1.1537908196231201
p4,2072,1.15728038292434
p4,2074,1.16088817832929
p4,2076,1.16455918805487
p4,2078,1.16822904263893
p4,2080,1.17182402094035
p4,2082,1.17526105013895
p4,2084,1.17844770573555
p4,2086,1.18128221155195
p4,2088,1.18365343973093
p4,2090,1.18544091073624
p4,2092,1.1865147933526399
p4,2094,1.1867359046858401
p4,2096,1.18595571016254
p4,2098,1.18401632353045
p5,2010,1.0
p5,2012,1.01025098945509
p5,2014,1.01738760278195
p5,2016,1.02376453401007
p5,2018,1.02944200709754
p5,2020,1.0344784944857701
p5,2022,1.0389307170995
p5,2024,1.04285364434677
p5,2026,1.04630049411894
p5,2028,1.0493227327907
p5,2030,1.05197007522004
p5,2032,1.0542904847482801
p5,2034,1.05633017320004
p5,2036,1.05813360088326
p5,2038,1.05974347658922
p5,2040,1.06120075759248
p5,2042,1.06254464965094
p5,2044,1.06381260700582
p5,2046,1.06504033238163
p5,2048,1.06626177698623
p5,2050,1.0675091405107702
p5,2052,1.06881287112973
p5,2054,1.07020166550091
p5,2056,1.07170246876541
p5,2058,1.07334047454765
p5,2060,1.0751391249553899
p5,2062,1.0771201105796702
p5,2064,1.07930337049488
p5,2066,1.0817070922587
p5,2068,1.0843477119121399
p5,2070,1.0872399139795301
p5,2072,1.09039663146851
p5,2074,1.0938290458700302
p5,2076,1.09754658715836
p5,2078,1.10155693379111
p5,2080,1.1058660127091597
p5,2082,1.11047799933675
p5,2084,1.11539531758142
p5,2086,1.12061863983401
p5,2088,1.12614688696871
p5,2090,1.131977228343
p5,2092,1.1381050817976799
p5,2094,1.1445241136568702
p5,2096,1.15122623872802
p5,2098,1.1582016203018701
p6,2010,1.0
p6,2012,0.9821242717031858
p6,2014,0.9819466037085551
p6,2016,0.982246156719672
p6,2018,0.9829440286438119
p6,2020,0.9839667055569759
p6,2022,0.98524606170389
p6,2024,0.9867193594980072
p6,2026,0.988329249521506
p6,2028,0.9900237705252901
p6,2030,0.9917563494289909
p6,2032,0.9934858013209631
p6,2034,0.995176329458289
p6,2036,0.996797525266775
p6,2038,0.9983243683409571
p6,2040,0.999737226444093
p6,2042,1.00102185550817
p6,2044,1.0021693996338898
p6,2046,1.0031763910907
p6,2048,1.00404475031677
p6,2050,1.00478178591897
p6,2052,1.00540019467292
p6,2054,1.00591806152296
p6,2056,1.0063588595821702
p6,2058,1.00675145013232
p6,2060,1.00713008262394
p6,2062,1.00753439467628
p6,2064,1.00800941207729
p6,2066,1.0086055487836898
p6,2068,1.00937860692088
p6,2070,1.0103897767830101
p6,2072,1.01170563683297
p6,2074,1.01339815370233
p6,2076,1.0155446821914398
p6,2078,1.01822796526934
p6,2080,1.02153613407381
p6,2082,1.02556270791135
p6,2084,1.03040659425718
p6,2086,1.03617208875526
p6,2088,1.04296887521828
p6,2090,1.0509120256276199
p6,2092,1.06012200013344
p6,2094,1.07072464705458
p6,2096,1.0828512028786201
p6,2098,1.09663829226188
p7,2010,1.0
p7,2012,1.05101046795865
p7,2014,1.06851434290739
p7,2016,1.08261642580587
p7,2018,1.09369546289031
p7,2020,1.1021124691613
p7,2022,1.1082107283837799
p7,2024,1.11231579308704
p7,2026,1.11473548456472
p7,2028,1.1157598928748
p7,2030,1.11566137683961
p7,2032,1.11469456404584
p7,2034,1.11309635084452
p7,2036,1.11108590235104
p7,2038,1.10886465244514
p7,2040,1.10661630377088
p7,2042,1.10450682773671
p7,2044,1.1026844645154
p7,2046,1.10127972304409
p7,2048,1.10040538102425
p7,2050,1.1001564849217098
p7,2052,1.1006103499666597
p7,2054,1.1018265601536201
p7,2056,1.10384696824146
p7,2058,1.10669569575342
p7,2060,1.11037913297707
p7,2062,1.1148859389643402
p7,2064,1.1201870415314898
p7,2066,1.12623563725916
p7,2068,1.13296719149232
p7,2070,1.14029943834029
p7,2072,1.14813238067675
p7,2074,1.15634829013971
p7,2076,1.16481170713154
p7,2078,1.17336944081898
p7,2080,1.18185056913308
p7,2082,1.19006643876927
p7,2084,1.1978106651873102
p7,2086,1.20485913261133
p7,2088,1.21096999402979
p7,2090,1.2158836711955001
p7,2092,1.2193228546256498
p7,2094,1.22099250360173
p7,2096,1.2205798461696202
p7,2098,1.21775437913953
p8,2010,1.0
p8,2012,0.9718486938117828
p8,2014,0.97055397416197
p8,2016,0.9698411331179191
p8,2018,0.969633774578086
p8,2020,0.9698597705778149
p8,2022,0.9704512612893341
p8,2024,0.9713446550217549
p8,2026,0.9724806282210781
p8,2028,0.9738041254701859
p8,2030,0.9752643594888492
p8,2032,0.9768148111337209
p8,2034,0.9784132293983421
p8,2036,0.980021631413136
p8,2038,0.981606302445414
p8,2040,0.9831377958993721
p8,2042,0.984590933316089
p8,2044,0.985944804373534
p8,2046,0.9871827668865552
p8,2048,0.988292446806891
p8,2050,0.9892657382231629
p8,2052,0.990098803360879
p8,2054,0.9907920725824301
p8,2056,0.991350244387095
p8,2058,0.9917822854110359
p8,2060,0.9921014304273009
p8,2062,0.992325182345825
p8,2064,0.9924753122134259
p8,2066,0.992577859213808
p8,2068,0.9926631306675608
p8,2070,0.9927657020321591
p8,2072,0.992924416901962
p8,2074,0.993182387008215
p8,2076,0.993586992219049
p8,2078,0.99418988053948
p8,2080,0.995046968111407
p8,2082,0.9962184392136191
p8,2084,0.9977687462617859
p8,2086,0.999766609808465
p8,2088,1.0022850185430998
p8,2090,1.00540122929201
p8,2092,1.00919676701842
p8,2094,1.01375742482242
p8,2096,1.019173263941
p8,2098,1.02553861374802
p9,2010,1.0
p9,2012,0.989309648076514
p9,2014,0.985338295863294
p9,2016,0.9829392198188791
p9,2018,0.9818850923735909
p9,2020,0.9819626730217141
p9,2022,0.982972808321501
p9,2024,0.9847304318951701
p9,2026,0.987064564428902
p9,2028,0.98981831367285
p9,2030,0.9928488744411279
p9,2032,0.996027528611818
p9,2034,0.9992396451269681
p9,2036,1.00238467999259
p9,2038,1.00537617627867
p9,2040,1.0081417641191501
p9,2042,1.01062316071193
p9,2044,1.01277617031891
p9,2046,1.0145706842659201
p9,2048,1.0159906809427801
p9,2050,1.01703422580325
p9,2052,1.01771347136508
p9,2054,1.01805465720998
p9,2056,1.01809810998363
p9,2058,1.01789824339566
p9,2060,1.01752355821967
p9,2062,1.0170566422932499
p9,2064,1.01659417051793
p9,2066,1.01624690485921
p9,2068,1.0161396943465602
p9,2070,1.0164114750734201
p9,2072,1.01721527019719
p9,2074,1.0187181899392501
p9,2076,1.02110143158491
p9,2078,1.02456027948349
p9,2080,1.0293041050482499
p9,2082,1.03555636675643
p9,2084,1.04355461014921
p9,2086,1.05355046783177
p9,2088,1.06580965947323
p9,2090,1.0806119918066999
p9,2092,1.09825135862923
p9,2094,1.11903574080185
p9,2096,1.14328720624955
p9,2098,1.17134190996131
p10,2010,1.0
p10,2012,0.917672019973407
p10,2014,0.910264357416894
p10,2016,0.9056528294349999
p10,2018,0.903428153275228
p10,2020,0.9032051649523241
p10,2022,0.904622819248278
p10,2024,0.907344189712327
p10,2026,0.911056468660948
p10,2028,0.9154709671778659
p10,2030,0.9203231151140491
p10,2032,0.925372461087708
p10,2034,0.9304026724843009
p10,2036,0.9352215354565279
p10,2038,0.939660954924335
p10,2040,0.9435769545749109
p10,2042,0.94684967686269
p10,2044,0.94938338300935
p10,2046,0.951106453003814
p10,2048,0.9519713856022478
p10,2050,0.9519547983280631
p10,2052,0.951057427471914
p10,2054,0.9493041280917031
p10,2056,0.946743874012571
p10,2058,0.943449757826908
p10,2060,0.939518990894346
p10,2062,0.9350729033417621
p10,2064,0.930256944063277
p10,2066,0.925240680720257
p10,2068,0.920217799741312
p10,2070,0.915406106322295
p10,2072,0.9110475244263059
p10,2074,0.907408096783686
p10,2076,0.9047779848920241
p10,2078,0.903471469016149
p10,2080,0.903826948188139
p10,2082,0.906206940207313
p10,2084,0.9109980816402359
p10,2086,0.918611127820715
p10,2088,0.9294809528498029
p10,2090,0.944066549595799
p10,2092,0.962851029694244
p10,2094,0.986341623547923
p10,2096,1.01506968032687
p10,2098,1.04959066796835
p11,2010,1.0
p11,2012,0.8963216937436229
p11,2014,0.8872984893292969
p11,2016,0.8818826028652729
p11,2018,0.879585575779399
p11,2020,0.879946063091952
p11,2022,0.882529833415638
p11,2024,0.8869297689555921
p11,2026,0.8927658655093779
p11,2028,0.8996852324669901
p11,2030,0.9073620928108509
p11,2032,0.915497783115815
p11,2034,0.9238207535491609
p11,2036,0.932086567870602
p11,2038,0.940077903432277
p11,2040,0.9476045511787559
p11,2042,0.954503415647037
p11,2044,0.9606385149665492
p11,2046,0.96590098085915
p11,2048,0.970209058639124
p11,2050,0.9735081072131899
p11,2052,0.9757705990804909
p11,2054,0.9769961203326021
p11,2056,0.9772113706535259
p11,2058,0.9764701633196979
p11,2060,0.974853425199979
p11,2062,0.9724691967556609
p11,2064,0.9694526320404642
p11,2066,0.9659659987005401
p11,2068,0.9621986779744659
p11,2070,0.9583671646932521
p11,2072,0.9547150672803371
p11,2074,0.951513107751586
p11,2076,0.949059121715298
p11,2078,0.947678058372197
p11,2080,0.947721980515438
p11,2082,0.9495700645306079
p11,2084,0.9536286003957181
p11,2086,0.9603309916812109
p11,2088,0.9701377555499621
p11,2090,0.98353652275727
p11,2092,1.00104203765087
p11,2094,1.02319615817091
p11,2096,1.05056785584999
p11,2098,1.08375321581313
p12,2010,1.0
p12,2012,1.08670487811161
p12,2014,1.1058544933604901
p12,2016,1.12121860614263
p12,2018,1.13324596198531
p12,2020,1.14236257261131
p12,2022,1.14897171593889
p12,2024,1.1534539360818201
p12,2026,1.15616704334935
p12,2028,1.15744611424624
p12,2030,1.15760349147275
p12,2032,1.15692878392462
p12,2034,1.1556888666931
p12,2036,1.15412788106494
p12,2038,1.15246723452236
p12,2040,1.1509056007431102
p12,2042,1.1496189196003999
p12,2044,1.14876039716298
p12,2046,1.14846050569506
p12,2048,1.14882698365637
p12,2050,1.14994483570211
p12,2052,1.151876332683
p12,2054,1.15466101164524
p12,2056,1.15831567583055
p12,2058,1.1628343946761102
p12,2060,1.16818850381463
p12,2062,1.1743266050743
p12,2064,1.18117456647882
p12,2066,1.1886355222473501
p12,2068,1.19658987279459
p12,2070,1.20489528473071
p12,2072,1.21338669086139
p12,2074,1.2218762901878
p12,2076,1.2301535479066101
p12,2078,1.23798519540996
p12,2080,1.2451152302855402
p12,2082,1.25126491631649
p12,2084,1.25613278348145
p12,2086,1.25939462795459
p12,2088,1.26070351210555
p12,2090,1.2596897644994498
p12,2092,1.25596097989695
p12,2094,1.24910201925417
p12,2096,1.2386750097227401
p12,2098,1.2242193446498
p13,2010,1.0
p13,2012,0.928376006716208
p13,2014,0.91539187194932
p13,2016,0.9090230527254809
p13,2018,0.90834578118412
p13,2020,0.9124886714563991
p13,2022,0.920632719665215
p13,2024,0.932011303925202
p13,2026,0.94591018434273
p13,2028,0.9616675030159
p13,2030,0.978673784034552
p13,2032,0.996371933480259
p13,2034,1.01425723942633
p13,2036,1.03187737193781
p13,2038,1.0488323830714799
p13,2040,1.06477470687586
p13,2042,1.07940915939118
p13,2044,1.09249293864945
p13,2046,1.1038356246743701
p13,2048,1.11329917948141
p13,2050,1.12079794707775
p13,2052,1.12629865346232
p13,2054,1.12982040662579
p13,2056,1.13143469655054
p13,2058,1.1312653952107101
p13,2060,1.12948875657216
p13,2062,1.1263334165925
p13,2064,1.1220803932210601
p13,2066,1.11706308639892
p13,2068,1.1116672780588899
p13,2070,1.10633113212549
p13,2072,1.1015451945150199
p13,2074,1.09785239313549
p13,2076,1.09584803788664
p13,2078,1.09617982065995
p13,2080,1.09954781533865
p13,2082,1.10670447779769
p13,2084,1.11845464590376
p13,2086,1.13565553951527
p13,2088,1.1592167604824
p13,2090,1.19010029264703
p13,2092,1.2293205018427902
p13,2094,1.27794413589505
p13,2096,1.3370903246209098
p13,2098,1.40793057982921
p14,2010,1.0
p14,2012,1.0346111043669
p14,2014,1.04645409931903
p14,2016,1.05610927554594
p14,2018,1.06380204543495
p14,2020,1.0697476297609398
p14,2022,1.07415105768633
p14,2024,1.07720716676111
p14,2026,1.07910060292284
p14,2028,1.08000582049663
p14,2030,1.08008708219515
p14,2032,1.07949845911863
p14,2034,1.07838383075485
p14,2036,1.07687688497916
p14,2038,1.07510111805448
p14,2040,1.0731698346312601
p14,2042,1.07118614774755
p14,2044,1.06924297882891
p14,2046,1.0674230576885
p14,2048,1.06579892252703
p14,2050,1.06443291993275
p14,2052,1.0633772048815
p14,2054,1.06267374073665
p14,2056,1.06235429924915
p14,2058,1.0624404605575
p14,2060,1.0629436131877599
p14,2062,1.06386495405355
p14,2064,1.06519548845606
p14,2066,1.0669160300840201
p14,2068,1.06899720101373
p14,2070,1.07139943170906
p14,2072,1.0740729610214101
p14,2074,1.07695783618978
p14,2076,1.0799839128406898
p14,2078,1.08307085498824
p14,2080,1.08612813503409
p14,2082,1.08905503376746
p14,2084,1.09174064036512
p14,2086,1.0940638523914001
p14,2088,1.0958933757982
p14,2090,1.09708772492497
p14,2092,1.09749522249873
p14,2094,1.09695399963404
p14,2096,1.09529199583304
p14,2098,1.09232695898542
p15,2010,1.0
p15,2012,1.02328300926516
p15,2014,1.0369810749256199
p15,2016,1.0478308767603102
p15,2018,1.0561540611170301
p15,2020,1.06225719603275
p15,2022,1.06643177123357
p15,2024,1.06895419813475
p15,2026,1.07008580984068
p15,2028,1.0700728611449302
p15,2030,1.06914652853018
p15,2032,1.0675229101683001
p15,2034,1.06540302592026
p15,2036,1.06297281733622
p15,2038,1.0604031476554598
p15,2040,1.05784980180644
p15,2042,1.05545348640672
p15,2044,1.05333982976306
p15,2046,1.05161938187133
p15,2048,1.05038761441657
p15,2050,1.04972492077296
p15,2052,1.04969661600382
p15,2054,1.05035293686164
p15,2056,1.05172904178804
p15,2058,1.05384501091379
p15,2060,1.05670584605882
p15,2062,1.06030147073219
p15,2064,1.06460673013212
p15,2066,1.06958139114598
p15,2068,1.07517014235028
p15,2070,1.08130259401069
p15,2072,1.08789327808201
p15,2074,1.0948416482082
p15,2076,1.10203207972238
p15,2078,1.10933386964679
p15,2080,1.1166012366928502
p15,2082,1.12367332126109
p15,2084,1.13037418544123
p15,2086,1.1365128130121
p15,2088,1.14188310944171
p15,2090,1.1462639018871899
p15,2092,1.14941893919485
p15,2094,1.15109689190012
p15,2096,1.1510313522275801
p15,2098,1.14894083409099
p16,2010,1.0
p16,2012,0.9554525378607
p16,2014,0.9611998026050329
p16,2016,0.96524120245967
p16,2018,0.9677838591993358
p16,2020,0.9690250972418621
p16,2022,0.969152443648192
p16,2024,0.968343628122374
p16,2026,0.966766583011569
p16,2028,0.9645794433060458
p16,2030,0.961930546639181
p16,2032,0.9589584332874599
p16,2034,0.9557918461704791
p16,2036,0.952549730850942
p16,2038,0.9493412355346608
p16,2040,0.946265711070558
p16,2042,0.943412710950665
p16,2044,0.9408619913101199
p16,2046,0.9386835109271721
p16,2048,0.9369374312231791
p16,2050,0.9356741162626059
p16,2052,0.9349341327530301
p16,2054,0.934748250045133
p16,2056,0.9351374401327092
p16,2058,0.93611287765266
p16,2060,0.937675939884997
p16,2062,0.9398182067528391
p16,2064,0.9425214608224151
p16,2066,0.9457576873030621
p16,2068,0.949489074047228
p16,2070,0.953668011550466
p16,2072,0.958237092951442
p16,2074,0.963129114031928
p16,2076,0.9682670732168059
p16,2078,0.973564171574067
p16,2080,0.9789238128148121
p16,2082,0.984239603293248
p16,2084,0.989395352006694
p16,2086,0.9942650705955759
p16,2088,0.9987129733434279
p16,2090,1.0025934771769
p16,2092,1.00575120166573
p16,2094,1.0080209690228
p16,2096,1.0092278041040699
p16,2098,1.00918693440862
p17,2010,1.0
p17,2012,1.06846756381409
p17,2014,1.08992997144632
p17,2016,1.10797650197066
p17,2018,1.12293473871397
p17,2020,1.1351183471396398
p17,2022,1.1448270748475602
p17,2024,1.15234675157415
p17,2026,1.15794928919234
p17,2028,1.1618926817115902
p17,2030,1.16442100527786
p17,2032,1.16576441817363
p17,2034,1.16613916081792
p17,2036,1.16574755576623
p17,2038,1.1647780077106102
p17,2040,1.1634050034796102
p17,2042,1.1617891120382902
p17,2044,1.16007698448824
p17,2046,1.1584013540675702
p17,2048,1.1568810361508999
p17,2050,1.1556209282493601
p17,2052,1.15471201001061
p17,2054,1.15423134321883
p17,2056,1.1542420717947
p17,2058,1.1547934217954199
p17,2060,1.15592070141472
p17,2062,1.15764530098285
p17,2064,1.15997469296655
p17,2066,1.1629024319691001
p17,2068,1.16640815473029
p17,2070,1.1704575801264399
p17,2072,1.1750025091703502
p17,2074,1.17998082501139
p17,2076,1.1853164929353999
p17,2078,1.19091956036476
p17,2080,1.1966861568583602
p17,2082,1.2024984941116201
p17,2084,1.2082248659564698
p17,2086,1.21371964836134
p17,2088,1.2188232994311898
p17,2090,1.22336235940751
p17,2092,1.22714945066829
p17,2094,1.2299832777280402
p17,2096,1.23164862723779
p17,2098,1.23191636798509
p18,2010,1.0
p18,2012,0.9456518247180771
p18,2014,0.9615021337861429
p18,2016,0.97271288940028
p18,2018,0.979888684921797
p18,2020,0.983601737986304
p18,2022,0.9843918905037041
p18,2024,0.9827666086581999
p18,2026,0.9792009829082892
p18,2028,0.974137727986765
p18,2030,0.9679871829007181
p18,2032,0.961127310931537
p18,2034,0.9539036996349041
p18,2036,0.9466295608407991
p18,2038,0.939585730653499
p18,2040,0.9330206694515759
p18,2042,0.9271504618879008
p18,2044,0.9221588168896391
p18,2046,0.9181970676582528
p18,2048,0.9153841716695
p18,2050,0.913806710673437
p18,2052,0.9135188906944158
p18,2054,0.9145425420310842
p18,2056,0.9168671192563871
p18,2058,0.920449701217565
p18,2060,0.9252149910361558
p18,2062,0.931055316107994
p18,2064,0.9378306281032092
p18,2066,0.9453685029662299
p18,2068,0.953464140915779
p18,2070,0.9618803664448761
p18,2072,0.9703476283208381
p18,2074,0.978563999585277
p18,2076,0.986195177554104
p18,2078,0.992874483817522
p18,2080,0.998202864240037
p18,2082,1.00174888896044
p18,2084,1.0030487523918399
p18,2086,1.00160627322162
p18,2088,0.9968928944114691
p18,2090,0.988347683197369
p18,2092,0.975377331089606
p18,2094,0.957356153872754
p18,2096,0.9336260916056891
p18,2098,0.9034967086215809
p19,2010,1.0
p19,2012,0.8876084433515541
p19,2014,0.903482157512854
p19,2016,0.9130164125547159
p19,2018,0.917123345776169
p19,2020,0.916664114664642
p19,2022,0.9124488968959691
p19,2024,0.905236890334391
p19,2026,0.895736313032552
p19,2028,0.884604403231499
p19,2030,0.872447419360685
p19,2032,0.859820640037968
p19,2034,0.8472283640696099
p19,2036,0.8351239104502751
p19,2038,0.8239096183630359
p19,2040,0.8139368471793671
p19,2042,0.805505976459146
p19,2044,0.798866405950659
p19,2046,0.7942165555905941
p19,2048,0.791703865504044
p19,2050,0.791424796004505
p19,2052,0.79342482759388
p19,2054,0.797698460962475
p19,2056,0.8041892169889989
p19,2058,0.812789636740569
p19,2060,0.8233412814727041
p19,2062,0.8356347326293291
p19,2064,0.84940959184277
p19,2066,0.864354480933762
p19,2068,0.880107041911442
p19,2070,0.896253936973351
p19,2072,0.912330848505435
p19,2074,0.9278224790820471
p19,2076,0.9421625514659391
p19,2078,0.954733808608272
p19,2080,0.964868013648611
p19,2082,0.971845949914922
p19,2084,0.974897420923582
p19,2086,0.973201250379366
p19,2088,0.965885282175454
p19,2090,0.952026380393435
p19,2092,0.930650429303299
p19,2094,0.900732333363443
p19,2096,0.861196017220663
p19,2098,0.810914425710165
p20,2010,1.0
p20,2012,0.930423870600999
p20,2014,0.9472683872798391
p20,2016,0.958821821970672
p20,2018,0.965788466006461
p20,2020,0.9688346072942671
p20,2022,0.968588530315247
p20,2024,0.965640516124658
p20,2026,0.960542842351852
p20,2028,0.9538097832002809
p20,2030,0.9459176094474929
p20,2032,0.9373045884451351
p20,2034,0.928370984118949
p20,2036,0.9194790569687791
p20,2038,0.9109530640685609
p20,2040,0.903079259066334
p20,2042,0.896105892184231
p20,2044,0.890243210218485
p20,2046,0.885663456539423
p20,2048,0.882500871091475
p20,2050,0.8808516903931629
p20,2052,0.8807741475371109
p20,2054,0.8822884721900379
p20,2056,0.885376890592761
p20,2058,0.8899836255601971
p20,2060,0.896014896481355
p20,2062,0.9033389193193491
p20,2064,0.911785906611385
p20,2066,0.9211480674687691
p20,2068,0.931179607576904
p20,2070,0.94159672919529
p20,2072,0.952077631157526
p20,2074,0.9622625088713079
p20,2076,0.971753554318428
p20,2078,0.9801149560547789
p20,2080,0.9868728992103492
p20,2082,0.9915155654892241
p20,2084,0.9934931331695871
p20,2086,0.992217777103722
p20,2088,0.987063668718006
p20,2090,0.977366976012917
p20,2092,0.962425863563027
p20,2094,0.9415004925170121
p20,2096,0.9138130205976359
p20,2098,0.878547602101772
p21,2010,1.0
p21,2012,0.8855216340495831
p21,2014,0.8913032160726709
p21,2016,0.8958673490395741
p21,2018,0.8993275195268879
p21,2020,0.901793530002854
p21,2022,0.9033714988273579
p21,2024,0.904163860251932
p21,2026,0.904269364419754
p21,2028,0.903783077365644
p21,2030,0.9027963810160691
p21,2032,0.901396973189142
p21,2034,0.89966886759462
p21,2036,0.8976923938339041
p21,2038,0.895544197400043
p21,2040,0.893297239677728
p21,2042,0.8910207979432979
p21,2044,0.888780465364734
p21,2046,0.8866381510016659
p21,2048,0.8846520798053651
p21,2050,0.882876792618749
p21,2052,0.8813631461763829
p21,2054,0.8801583131044741
p21,2056,0.879305781920875
p21,2058,0.878845357035084
p21,2060,0.8788131587482471
p21,2062,0.87924162325315
p21,2064,0.880159502634229
p21,2066,0.8815918648675609
p21,2068,0.883560093820872
p21,2070,0.886081889253529
p21,2072,0.889171266816547
p21,2074,0.892838558052587
p21,2076,0.8970904103959509
p21,2078,0.901929787172591
p21,2080,0.9073559676001001
p21,2082,0.9133645467877181
p21,2084,0.91994743573633
p21,2086,0.9270928613384659
p21,2088,0.934785366378302
p21,2090,0.9430058095316569
p21,2092,0.9517313653659979
p21,2094,0.960935524340434
p21,2096,0.970588092805721
p21,2098,0.9806551930042601
p22,2010,1.0
p22,2012,1.0
p22,2014,1.0
p22,2016,1.0
p22,2018,1.0
p22,2020,1.0
p22,2022,1.0
p22,2024,1.0
p22,2026,1.0
p22,2028,1.0
p22,2030,1.0
p22,2032,1.0
p22,2034,1.0
p22,2036,1.0
p22,2038,1.0
p22,2040,1.0
p22,2042,1.0
p22,2044,1.0
p22,2046,1.0
p22,2048,1.0
p22,2050,1.0
p22,2052,1.0
p22,2054,1.0
p22,2056,1.0
p22,2058,1.0
p22,2060,1.0
p22,2062,1.0
p22,2064,1.0
p22,2066,1.0
p22,2068,1.0
p22,2070,1.0
p22,2072,1.0
p22,2074,1.0
p22,2076,1.0
p22,2078,1.0
p22,2080,1.0
p22,2082,1.0
p22,2084,1.0
p22,2086,1.0
p22,2088,1.0
p22,2090,1.0
p22,2092,1.0
p22,2094,1.0
p22,2096,1.0
p22,2098,1.0
p23,2010,1.0
p23,2012,1.0
p23,2014,1.0
p23,2016,1.0
p23,2018,1.0
p23,2020,1.0
p23,2022,1.0
