r,szn,ddtype,t,Value
p21,spri,hdd,2010,1400.9209529999998
p21,summ,cdd,2010,98.05301242
p21,summ,hdd,2010,310.6569756
p21,wint,cdd,2010,4.7081e-06
p21,wint,hdd,2010,2957.4761280000002
p22,fall,cdd,2010,23.74328613
p22,fall,hdd,2010,512.984653
p22,spri,cdd,2010,2.1780166359999997
p22,spri,hdd,2010,1256.606852
p22,summ,cdd,2010,201.1628554
p22,summ,hdd,2010,198.9204237
p22,wint,cdd,2010,7.49807e-07
p22,wint,hdd,2010,2737.061632
p23,fall,cdd,2010,36.85914781
p23,fall,hdd,2010,402.67022030000004
p23,spri,cdd,2010,4.471738603
p23,spri,hdd,2010,1114.5752630000002
p23,summ,cdd,2010,286.2968275
p23,summ,hdd,2010,89.89935133
p23,wint,cdd,2010,0.046837524000000005
p23,wint,hdd,2010,2565.334201
p24,fall,cdd,2010,21.66799969
p24,fall,hdd,2010,423.16524929999997
p24,spri,cdd,2010,2.17172477
p24,spri,hdd,2010,1176.182726
p24,summ,cdd,2010,211.58432009999999
p24,summ,hdd,2010,121.10465159999998
p24,wint,cdd,2010,0.006972526
p24,wint,hdd,2010,2498.162164
p25,fall,cdd,2010,49.36150021
p25,fall,hdd,2010,344.1232639
p25,spri,cdd,2010,19.46865294
p25,spri,hdd,2010,914.2750380000001
p25,summ,cdd,2010,390.1254951
p25,summ,hdd,2010,87.26772732
p25,wint,cdd,2010,0.149531215
p25,wint,hdd,2010,2256.576335
p26,fall,cdd,2010,8.229988946
p26,fall,hdd,2010,577.82213
p26,spri,cdd,2010,1.6882436809999999
p26,spri,hdd,2010,1297.337782
p26,summ,cdd,2010,110.2450562
p26,summ,hdd,2010,270.56030269999997
p26,wint,cdd,2010,3.83639e-05
p26,wint,hdd,2010,2905.7194010000003
p27,fall,cdd,2010,242.4936761
p27,fall,hdd,2010,88.0700175
p27,spri,cdd,2010,145.5136447
p27,spri,hdd,2010,381.7653063
p27,summ,cdd,2010,878.8935683
p27,summ,hdd,2010,4.468231201
p27,wint,cdd,2010,10.32480134
p27,wint,hdd,2010,1280.731337
p28,fall,cdd,2010,434.4678073
p28,fall,hdd,2010,28.02862803
p28,spri,cdd,2010,280.06530760000004
p28,spri,hdd,2010,176.85329860000002
p28,summ,cdd,2010,1164.079725
p28,summ,hdd,2010,1.823486355
p28,wint,cdd,2010,31.24789768
p28,wint,hdd,2010,773.5559082000001
p29,fall,cdd,2010,46.76398807
p29,fall,hdd,2010,245.9332954
p29,spri,cdd,2010,12.36076673
p29,spri,hdd,2010,799.9150933
p29,summ,cdd,2010,382.8187731
p29,summ,hdd,2010,40.21620856
p29,wint,cdd,2010,0.041086847999999995
p29,wint,hdd,2010,1993.779839
p30,fall,cdd,2010,401.1445787
p30,fall,hdd,2010,21.70912213
p30,spri,cdd,2010,246.4965312
p30,spri,hdd,2010,172.1502516
p30,summ,cdd,2010,1050.514119
p30,summ,hdd,2010,0.380009049
p30,wint,cdd,2010,27.84071392
p30,wint,hdd,2010,723.096856
p31,fall,cdd,2010,81.90823873
p31,fall,hdd,2010,198.07693480000003
p31,spri,cdd,2010,37.324312
p31,spri,hdd,2010,645.9279378
p31,summ,cdd,2010,479.2969428
p31,summ,hdd,2010,21.89826753
p31,wint,cdd,2010,0.5179137979999999
p31,wint,hdd,2010,1815.26123
p32,fall,cdd,2010,66.17327372
p32,fall,hdd,2010,374.9595812
p32,spri,cdd,2010,14.35817507
p32,spri,hdd,2010,1083.846639
p32,summ,cdd,2010,347.2967868
p32,summ,hdd,2010,94.89356147
p32,wint,cdd,2010,0.387930506
p32,wint,hdd,2010,2508.1179469999997
p33,fall,cdd,2010,40.993593
p33,fall,hdd,2010,352.4030558
p33,spri,cdd,2010,8.193499777000001
p33,spri,hdd,2010,1036.404555
p33,summ,cdd,2010,296.0646905
p33,summ,hdd,2010,117.8472307
p33,wint,cdd,2010,0.056801582999999996
p33,wint,hdd,2010,2293.830838
p34,fall,cdd,2010,38.04094103
p34,fall,hdd,2010,345.2701484
p34,spri,cdd,2010,7.409070862999999
p34,spri,hdd,2010,1015.6989880000001
p34,summ,cdd,2010,289.30633539999997
p34,summ,hdd,2010,102.6652951
p34,wint,cdd,2010,0.136643491
p34,wint,hdd,2010,2282.4774850000003
p35,fall,cdd,2010,41.38943566
p35,fall,hdd,2010,420.5475193
p35,spri,cdd,2010,11.42423206
p35,spri,hdd,2010,1135.414836
p35,summ,cdd,2010,299.3587918
p35,summ,hdd,2010,78.95835029
p35,wint,cdd,2010,0.619943009
p35,wint,hdd,2010,2867.618544
p36,fall,cdd,2010,48.77004835
p36,fall,hdd,2010,419.9637858
p36,spri,cdd,2010,12.04816076
p36,spri,hdd,2010,1209.545763
p36,summ,cdd,2010,291.64401580000003
p36,summ,hdd,2010,78.0518002
p36,wint,cdd,2010,0.8657527629999999
p36,wint,hdd,2010,3001.370985
p37,fall,cdd,2010,46.66995578
p37,fall,hdd,2010,423.3662245
p37,spri,cdd,2010,19.7709465
p37,spri,hdd,2010,1237.873264
p37,summ,cdd,2010,306.5267605
p37,summ,hdd,2010,71.11696031
p37,wint,cdd,2010,0.490410096
p37,wint,hdd,2010,3125.140245
p38,fall,cdd,2010,95.60985141
p38,fall,hdd,2010,309.6517266
p38,spri,cdd,2010,28.84882397
p38,spri,hdd,2010,1005.848321
p38,summ,cdd,2010,465.3490533
p38,summ,hdd,2010,33.95855162
p38,wint,cdd,2010,1.173168023
p38,wint,hdd,2010,2712.966851
p39,fall,cdd,2010,78.43488905
p39,fall,hdd,2010,298.7887234
p39,spri,cdd,2010,23.86722141
p39,spri,hdd,2010,925.1303439999999
p39,summ,cdd,2010,430.196228
p39,summ,hdd,2010,37.17470381
p39,wint,cdd,2010,1.123666763
p39,wint,hdd,2010,2290.396322
p40,fall,cdd,2010,130.3708055
p40,fall,hdd,2010,232.2850545
p40,spri,cdd,2010,45.37154304
p40,spri,hdd,2010,814.3695068
p40,summ,cdd,2010,586.0348172
p40,summ,hdd,2010,15.67774455
p40,wint,cdd,2010,3.356956641
p40,wint,hdd,2010,2306.236979
p41,fall,cdd,2010,143.8651869
p41,fall,hdd,2010,196.8658447
p41,spri,cdd,2010,60.84721035
p41,spri,hdd,2010,750.6845432
p41,summ,cdd,2010,629.4970025
p41,summ,hdd,2010,10.51913155
p41,wint,cdd,2010,2.8650659989999996
p41,wint,hdd,2010,2252.272135
p42,fall,cdd,2010,43.92039405
p42,fall,hdd,2010,433.4876506
p42,spri,cdd,2010,21.88594818
p42,spri,hdd,2010,1281.035699
p42,summ,cdd,2010,286.4996677
p42,summ,hdd,2010,80.70472717
p42,wint,cdd,2010,0.273704595
p42,wint,hdd,2010,3190.640191
p43,fall,cdd,2010,73.37449816
p43,fall,hdd,2010,333.7015788
p43,spri,cdd,2010,32.23660363
p43,spri,hdd,2010,1081.875
p43,summ,cdd,2010,424.4365098999999
p43,summ,hdd,2010,40.34982045
p43,wint,cdd,2010,0.861573418
p43,wint,hdd,2010,2799.6709530000003
p44,fall,cdd,2010,86.22017754
p44,fall,hdd,2010,313.2977295
p44,spri,cdd,2010,31.22427834
p44,spri,hdd,2010,1052.482775
p44,summ,cdd,2010,447.9462348
p44,summ,hdd,2010,31.44805696
p44,wint,cdd,2010,0.49130761
p44,wint,hdd,2010,2804.0554469999997
p45,fall,cdd,2010,112.5330014
p45,fall,hdd,2010,253.3559333
p45,spri,cdd,2010,46.14263746
p45,spri,hdd,2010,892.8403049000001
p45,summ,cdd,2010,518.6265394
p45,summ,hdd,2010,18.89233483
p45,wint,cdd,2010,1.9086401990000001
p45,wint,hdd,2010,2499.415148
p46,fall,cdd,2010,69.11178589
p46,fall,hdd,2010,360.6349352
p46,spri,cdd,2010,25.86230384
p46,spri,hdd,2010,1123.217434
p46,summ,cdd,2010,368.6928643
p46,summ,hdd,2010,57.61078305
p46,wint,cdd,2010,0.926680697
p46,wint,hdd,2010,2789.70025
p47,fall,cdd,2010,197.77128430000002
p47,fall,hdd,2010,88.3102417
p47,spri,cdd,2010,137.1935442
p47,spri,hdd,2010,348.0338203
p47,summ,cdd,2010,773.506741
p47,summ,hdd,2010,1.372768746
p47,wint,cdd,2010,9.254685508
p47,wint,hdd,2010,1366.391059
p48,fall,cdd,2010,208.55678980000002
p48,fall,hdd,2010,92.52693176
p48,spri,cdd,2010,123.9005195
p48,spri,hdd,2010,411.36789960000004
p48,summ,cdd,2010,785.5034044
p48,summ,hdd,2010,2.523707019
p48,wint,cdd,2010,9.652822282999999
p48,wint,hdd,2010,1483.171658
p49,fall,cdd,2010,189.5723131
p49,fall,hdd,2010,130.94829140000002
p49,spri,cdd,2010,79.74772983
p49,spri,hdd,2010,563.1147257
p49,summ,cdd,2010,757.7895779
p49,summ,hdd,2010,5.503532092
p49,wint,cdd,2010,6.896052361000001
p49,wint,hdd,2010,1782.076552
p50,fall,cdd,2010,288.30668130000004
p50,fall,hdd,2010,66.26504686
p50,spri,cdd,2010,152.1400621
p50,spri,hdd,2010,364.6449788
p50,summ,cdd,2010,903.1345622000001
p50,summ,hdd,2010,0.7058953579999999
p50,wint,cdd,2010,19.255360500000002
p50,wint,hdd,2010,1421.591933
p51,fall,cdd,2010,262.0817396
p51,fall,hdd,2010,77.18797472
p51,spri,cdd,2010,133.4419505
p51,spri,hdd,2010,392.29400630000004
p51,summ,cdd,2010,865.0876194
p51,summ,hdd,2010,0.9542916220000001
p51,wint,cdd,2010,16.96067916
p51,wint,hdd,2010,1500.536024
p52,fall,cdd,2010,156.09458080000002
p52,fall,hdd,2010,188.9391751
p52,spri,cdd,2010,56.65246752
p52,spri,hdd,2010,700.3339301
p52,summ,cdd,2010,677.5524902000001
p52,summ,hdd,2010,9.307150311000001
p52,wint,cdd,2010,5.104780727
p52,wint,hdd,2010,1980.7991539999998
p53,fall,cdd,2010,201.8654887
p53,fall,hdd,2010,125.8283827
p53,spri,cdd,2010,87.39878337
p53,spri,hdd,2010,576.5284558999999
p53,summ,cdd,2010,777.6522487999999
p53,summ,hdd,2010,3.9061159560000003
p53,wint,cdd,2010,8.382104768
p53,wint,hdd,2010,1840.09318
p54,fall,cdd,2010,183.40964419999997
p54,fall,hdd,2010,138.2316759
p54,spri,cdd,2010,76.66976081
p54,spri,hdd,2010,618.5531277000001
p54,summ,cdd,2010,714.3632677
p54,summ,hdd,2010,5.602291955
p54,wint,cdd,2010,5.777133836
p54,wint,hdd,2010,1918.765598
p55,fall,cdd,2010,190.7512241
p55,fall,hdd,2010,117.25740220000002
p55,spri,cdd,2010,76.46535238
p55,spri,hdd,2010,534.3574354
p55,summ,cdd,2010,708.8959418
p55,summ,hdd,2010,4.7708903419999995
p55,wint,cdd,2010,9.322339164
p55,wint,hdd,2010,1709.239909
p56,fall,cdd,2010,225.1215617
p56,fall,hdd,2010,87.74866740000002
p56,spri,cdd,2010,96.33095635
p56,spri,hdd,2010,430.21620010000004
p56,summ,cdd,2010,761.4120822000001
p56,summ,hdd,2010,2.447569635
p56,wint,cdd,2010,14.34997559
p56,wint,hdd,2010,1500.061985
p57,fall,cdd,2010,356.2110053
p57,fall,hdd,2010,29.28987715
p57,spri,cdd,2010,219.58835180000003
p57,spri,hdd,2010,220.93729649999997
p57,summ,cdd,2010,992.3905436000001
p57,summ,hdd,2010,0.198756357
p57,wint,cdd,2010,41.66600545
p57,wint,hdd,2010,1031.727091
p58,fall,cdd,2010,415.28238930000003
p58,fall,hdd,2010,15.39650493
p58,spri,cdd,2010,312.9103597
p58,spri,hdd,2010,133.30240890000002
p58,summ,cdd,2010,948.0041504000001
p58,summ,hdd,2010,0.036299142
p58,wint,cdd,2010,91.25241597
p58,wint,hdd,2010,698.8453505
p59,fall,cdd,2010,271.4186774
p59,fall,hdd,2010,43.95756192
p59,spri,cdd,2010,195.5047947
p59,spri,hdd,2010,205.42646619999996
p59,summ,cdd,2010,932.2037082
p59,summ,hdd,2010,0.008605996999999999
p59,wint,cdd,2010,5.913045671
p59,wint,hdd,2010,1103.421902
p60,fall,cdd,2010,305.81854930000003
p60,fall,hdd,2010,46.76427205
p60,spri,cdd,2010,234.1871304
p60,spri,hdd,2010,268.7316047
p60,summ,cdd,2010,951.4031982000001
p60,summ,hdd,2010,0.715171032
p60,wint,cdd,2010,21.8811353
p60,wint,hdd,2010,1192.081706
p61,fall,cdd,2010,330.6516181
p61,fall,hdd,2010,33.11390771
p61,spri,cdd,2010,274.252082
p61,spri,hdd,2010,196.89951580000002
p61,summ,cdd,2010,957.5659857999999
p61,summ,hdd,2010,0.296030872
p61,wint,cdd,2010,28.22201199
p61,wint,hdd,2010,997.8112115
p62,fall,cdd,2010,308.39114720000003
p62,fall,hdd,2010,38.88125949
p62,spri,cdd,2010,260.9698656
p62,spri,hdd,2010,199.72866480000002
p62,summ,cdd,2010,976.1875407
p62,summ,hdd,2010,0.11400167300000001
p62,wint,cdd,2010,23.52776421
p62,wint,hdd,2010,1040.951809
p63,fall,cdd,2010,377.6483493
p63,fall,hdd,2010,26.03080538
p63,spri,cdd,2010,232.1539137
p63,spri,hdd,2010,212.95120240000003
p63,summ,cdd,2010,1018.4932449999999
p63,summ,hdd,2010,0.270931969
p63,wint,cdd,2010,38.34396786
p63,wint,hdd,2010,1024.801839
p64,fall,cdd,2010,432.3196411
p64,fall,hdd,2010,12.12104797
p64,spri,cdd,2010,333.4539456
p64,spri,hdd,2010,136.99399309999998
p64,summ,cdd,2010,1022.875366
p64,summ,hdd,2010,0.08907246099999999
p64,wint,cdd,2010,81.30869548
p64,wint,hdd,2010,748.7954373
p65,fall,cdd,2010,503.04321289999996
p65,fall,hdd,2010,6.8432325789999995
p65,spri,cdd,2010,470.9757487
p65,spri,hdd,2010,77.47116089
p65,summ,cdd,2010,1063.699409
p65,summ,hdd,2010,0.026990918
p65,wint,cdd,2010,159.89195080000002
p65,wint,hdd,2010,524.4314236
p66,fall,cdd,2010,417.4425252
p66,fall,hdd,2010,12.95150121
p66,spri,cdd,2010,312.9151747
p66,spri,hdd,2010,133.3165571
p66,summ,cdd,2010,975.4503037999999
p66,summ,hdd,2010,0.005860962
p66,wint,cdd,2010,79.20359294
p66,wint,hdd,2010,728.9855279
p67,fall,cdd,2010,450.53880480000004
p67,fall,hdd,2010,7.423576778999999
p67,spri,cdd,2010,363.3403863
p67,spri,hdd,2010,100.6764306
p67,summ,cdd,2010,984.112481
p67,summ,hdd,2010,2.4106099999999996e-08
p67,wint,cdd,2010,101.26729329999999
p67,wint,hdd,2010,599.8341878
p68,fall,cdd,2010,87.79058668
p68,fall,hdd,2010,304.691942
p68,spri,cdd,2010,33.03439458
p68,spri,hdd,2010,1036.866998
p68,summ,cdd,2010,442.4588352
p68,summ,hdd,2010,31.76950455
p68,wint,cdd,2010,0.981308354
p68,wint,hdd,2010,2743.3194989999997
p69,fall,cdd,2010,98.26118469
p69,fall,hdd,2010,275.6824917
p69,spri,cdd,2010,36.00672404
p69,spri,hdd,2010,949.3512641000001
p69,summ,cdd,2010,484.7450765
p69,summ,hdd,2010,21.25626246
p69,wint,cdd,2010,1.4157034290000001
p69,wint,hdd,2010,2542.033149
p70,fall,cdd,2010,127.34294469999999
p70,fall,hdd,2010,220.5436367
p70,spri,cdd,2010,49.46639591
p70,spri,hdd,2010,830.0845676
p70,summ,cdd,2010,567.4713473999999
p70,summ,hdd,2010,12.94330597
p70,wint,cdd,2010,1.9393401680000002
p70,wint,hdd,2010,2315.597059
p71,fall,cdd,2010,166.2095981
p71,fall,hdd,2010,161.0967339
p71,spri,cdd,2010,64.95612674
p71,spri,hdd,2010,699.8518202
p71,summ,cdd,2010,668.357883
p71,summ,hdd,2010,6.24830246
p71,wint,cdd,2010,3.7709098389999998
p71,wint,hdd,2010,2028.4494359999999
p72,fall,cdd,2010,199.3631151
p72,fall,hdd,2010,122.62852140000001
p72,spri,cdd,2010,83.32587348
p72,spri,hdd,2010,573.7201606000001
p72,summ,cdd,2010,763.3032227000001
p72,summ,hdd,2010,3.551329242
p72,wint,cdd,2010,7.292390929
p72,wint,hdd,2010,1794.526232
p73,fall,cdd,2010,175.990804
p73,fall,hdd,2010,129.7407532
p73,spri,cdd,2010,69.64438121
p73,spri,hdd,2010,575.5083549999999
p73,summ,cdd,2010,674.8569742999999
p73,summ,hdd,2010,6.007171737
p73,wint,cdd,2010,7.570879194
p73,wint,hdd,2010,1780.8614100000002
p74,fall,cdd,2010,35.07886887
p74,fall,hdd,2010,403.60249839999994
p74,spri,cdd,2010,7.478703392999999
p74,spri,hdd,2010,1326.215956
p74,summ,cdd,2010,201.5016683
p74,summ,hdd,2010,130.94228959999998
p74,wint,cdd,2010,0.161547512
p74,wint,hdd,2010,2697.794868
p75,fall,cdd,2010,55.503018700000005
p75,fall,hdd,2010,360.613878
p75,spri,cdd,2010,14.1149595
p75,spri,hdd,2010,1172.1757
p75,summ,cdd,2010,301.3550483
p75,summ,hdd,2010,66.85600281
p75,wint,cdd,2010,0.555539694
p75,wint,hdd,2010,2654.652235
p76,fall,cdd,2010,73.78251817
p76,fall,hdd,2010,321.2293498
p76,spri,cdd,2010,22.45149824
p76,spri,hdd,2010,1074.0157060000001
p76,summ,cdd,2010,375.30212400000005
p76,summ,hdd,2010,45.54612054
p76,wint,cdd,2010,0.9238862990000001
p76,wint,hdd,2010,2570.861274
p77,fall,cdd,2010,80.84832086
p77,fall,hdd,2010,314.0329319
p77,spri,cdd,2010,25.27472178
p77,spri,hdd,2010,1029.035373
p77,summ,cdd,2010,415.68790010000004
p77,summ,hdd,2010,36.14172194
p77,wint,cdd,2010,1.1986076829999999
p77,wint,hdd,2010,2595.282118
p78,fall,cdd,2010,88.04676479999999
p78,fall,hdd,2010,294.3292236
p78,spri,cdd,2010,27.02226851
p78,spri,hdd,2010,1007.145657
p78,summ,cdd,2010,431.61014129999995
p78,summ,hdd,2010,32.21149657
p78,wint,cdd,2010,0.960888796
p78,wint,hdd,2010,2480.587294
p79,fall,cdd,2010,92.76735942
p79,fall,hdd,2010,261.8535699
p79,spri,cdd,2010,22.18920602
p79,spri,hdd,2010,1019.216919
p79,summ,cdd,2010,423.8576931
p79,summ,hdd,2010,38.49828932
p79,wint,cdd,2010,1.0411015479999999
p79,wint,hdd,2010,2307.840169
p80,fall,cdd,2010,120.94785049999999
p80,fall,hdd,2010,218.32460189999998
p80,spri,cdd,2010,37.46585846
p80,spri,hdd,2010,885.4191081
p80,summ,cdd,2010,546.6884698
p80,summ,hdd,2010,20.46349419
p80,wint,cdd,2010,2.442908287
p80,wint,hdd,2010,2169.560547
p81,fall,cdd,2010,182.0536974
p81,fall,hdd,2010,140.0957404
p81,spri,cdd,2010,72.78632270000001
p81,spri,hdd,2010,623.7745497000001
p81,summ,cdd,2010,707.0149061000001
p81,summ,hdd,2010,5.002187623
p81,wint,cdd,2010,5.715868208
p81,wint,hdd,2010,1886.4774579999998
p82,fall,cdd,2010,155.2567206
p82,fall,hdd,2010,176.39065209999998
p82,spri,cdd,2010,57.48714023
p82,spri,hdd,2010,730.2050102999999
p82,summ,cdd,2010,638.7473551
p82,summ,hdd,2010,7.963685989
p82,wint,cdd,2010,3.660857677
p82,wint,hdd,2010,2045.588786
p83,fall,cdd,2010,164.9909634
p83,fall,hdd,2010,163.21924850000002
p83,spri,cdd,2010,58.29558902
p83,spri,hdd,2010,701.1798774
p83,summ,cdd,2010,645.8831787
p83,summ,hdd,2010,7.146361669
p83,wint,cdd,2010,3.411082692
p83,wint,hdd,2010,1998.761664
p84,fall,cdd,2010,204.0897115
p84,fall,hdd,2010,106.67783100000001
p84,spri,cdd,2010,90.85461934
p84,spri,hdd,2010,488.2320828
p84,summ,cdd,2010,761.8181695000001
p84,summ,hdd,2010,3.109973802
p84,wint,cdd,2010,9.334653219
p84,wint,hdd,2010,1641.7346189999998
p85,fall,cdd,2010,285.3831312
p85,fall,hdd,2010,57.98318651
p85,spri,cdd,2010,152.2181871
p85,spri,hdd,2010,317.0878092
p85,summ,cdd,2010,903.3970132999999
p85,summ,hdd,2010,0.484590265
p85,wint,cdd,2010,21.92050934
p85,wint,hdd,2010,1273.348389
p86,fall,cdd,2010,365.2872043
p86,fall,hdd,2010,33.1966379
p86,spri,cdd,2010,231.84282090000002
p86,spri,hdd,2010,213.50702919999998
p86,summ,cdd,2010,976.8485514
p86,summ,hdd,2010,0.134198798
p86,wint,cdd,2010,51.03682624
p86,wint,hdd,2010,969.3625217
p87,fall,cdd,2010,353.2129245
p87,fall,hdd,2010,31.50085025
p87,spri,cdd,2010,226.8271383
p87,spri,hdd,2010,203.9790853
p87,summ,cdd,2010,911.4848497000002
p87,summ,hdd,2010,0.11100022300000001
p87,wint,cdd,2010,47.07076603
p87,wint,hdd,2010,931.0071479000001
p88,fall,cdd,2010,282.3665365
p88,fall,hdd,2010,55.02229902
p88,spri,cdd,2010,150.7239448
p88,spri,hdd,2010,301.1585829
p88,summ,cdd,2010,844.1847738
p88,summ,hdd,2010,0.5651605129999999
p88,wint,cdd,2010,23.48105748
p88,wint,hdd,2010,1189.652507
p89,fall,cdd,2010,262.2484334
p89,fall,hdd,2010,52.87761688
p89,spri,cdd,2010,137.6544783
p89,spri,hdd,2010,307.58148189999997
p89,summ,cdd,2010,787.6051161
p89,summ,hdd,2010,0.549728572
p89,wint,cdd,2010,21.60940806
p89,wint,hdd,2010,1189.8258460000002
p90,fall,cdd,2010,332.1906535
p90,fall,hdd,2010,29.40738678
p90,spri,cdd,2010,205.1223416
