wst,r,szn,t,Value
fsu,p2,wint,2084,1.81781159177078
fsu,p2,wint,2086,1.85190318125346
fsu,p2,wint,2088,1.8883478852684998
fsu,p2,wint,2090,1.9271131737549698
fsu,p2,wint,2092,1.9681520883810701
fsu,p2,wint,2094,2.0114032425441
fsu,p2,wint,2096,2.0567908213705097
fsu,p2,wint,2098,2.1042245817158403
fsu,p2,spri,2010,1.0
fsu,p2,spri,2012,1.10719386330732
fsu,p2,spri,2014,1.14044398392347
fsu,p2,spri,2016,1.16801977729912
fsu,p2,spri,2018,1.19045704077882
fsu,p2,spri,2020,1.20826962141705
fsu,p2,spri,2022,1.22194941597819
fsu,p2,spri,2024,1.23196637093657
fsu,p2,spri,2026,1.23876848247641
fsu,p2,spri,2028,1.2427817964918502
fsu,p2,spri,2030,1.2444104085869399
fsu,p2,spri,2032,1.24403646407567
fsu,p2,spri,2034,1.2420201579819299
fsu,p2,spri,2036,1.23869973503952
fsu,p2,spri,2038,1.23439148969218
fsu,p2,spri,2040,1.22938976609354
fsu,p2,spri,2042,1.22396695810715
fsu,p2,spri,2044,1.2183735093065
fsu,p2,spri,2046,1.21283791297498
fsu,p2,spri,2048,1.20756671210589
fsu,p2,spri,2050,1.20274449940245
fsu,p2,spri,2052,1.1985339172778102
fsu,p2,spri,2054,1.1950756578550201
fsu,p2,spri,2056,1.19248846296705
fsu,p2,spri,2058,1.1908691241568001
fsu,p2,spri,2060,1.19029248267706
fsu,p2,spri,2062,1.19081142949057
fsu,p2,spri,2064,1.1924569052699499
fsu,p2,spri,2066,1.19523790039777
fsu,p2,spri,2068,1.1991414549665
fsu,p2,spri,2070,1.20413265877851
fsu,p2,spri,2072,1.2101546513461299
fsu,p2,spri,2074,1.21712862189157
fsu,p2,spri,2076,1.2249538093469499
fsu,p2,spri,2078,1.23350750235435
fsu,p2,spri,2080,1.24264503926573
fsu,p2,spri,2082,1.25219980814297
fsu,p2,spri,2084,1.2619832467578702
fsu,p2,spri,2086,1.2717848425921598
fsu,p2,spri,2088,1.28137213283748
fsu,p2,spri,2090,1.2904907043953702
fsu,p2,spri,2092,1.2988641938773
fsu,p2,spri,2094,1.30619428760466
fsu,p2,spri,2096,1.3121607216087399
fsu,p2,spri,2098,1.3164212816307699
fsu,p2,summ,2010,1.0
fsu,p2,summ,2012,0.898614677207704
fsu,p2,summ,2014,0.905237225166093
fsu,p2,summ,2016,0.9068957308809219
fsu,p2,summ,2018,0.904125099114496
fsu,p2,summ,2020,0.89743632848884
fsu,p2,summ,2022,0.8873165114856909
fsu,p2,summ,2024,0.8742288344465029
fsu,p2,summ,2026,0.858612577572447
fsu,p2,summ,2028,0.840883114924407
fsu,p2,summ,2030,0.8214319144229878
fsu,p2,summ,2032,0.8006265378485049
fsu,p2,summ,2034,0.778810640840992
fsu,p2,summ,2036,0.7563039729001979
fsu,p2,summ,2038,0.7334023773855899
fsu,p2,summ,2040,0.7103777915163471
fsu,p2,summ,2042,0.6874782463713671
fsu,p2,summ,2044,0.6649278668892621
fsu,p2,summ,2046,0.642926871868361
fsu,p2,summ,2048,0.621651573966709
fsu,p2,summ,2050,0.601254379702065
fsu,p2,summ,2052,0.581863789451906
fsu,p2,summ,2054,0.563584397453423
fsu,p2,summ,2056,0.546496891803525
fsu,p2,summ,2058,0.5306580544588361
fsu,p2,summ,2060,0.516100761235694
fsu,p2,summ,2062,0.502833981810154
fsu,p2,summ,2064,0.49084277971799
fsu,p2,summ,2066,0.480088312354687
fsu,p2,summ,2068,0.47050783097544796
fsu,p2,summ,2070,0.46201468069519197
fsu,p2,summ,2072,0.454498300488553
fsu,p2,summ,2074,0.447824223189883
fsu,p2,summ,2076,0.441834075493247
fsu,p2,summ,2078,0.436345577952428
fsu,p2,summ,2080,0.4311525449809229
fsu,p2,summ,2082,0.42602488485194706
fsu,p2,summ,2084,0.420708599698428
fsu,p2,summ,2086,0.41492578551301396
fsu,p2,summ,2088,0.40837463214806297
fsu,p2,summ,2090,0.4007294233156571
fsu,p2,summ,2092,0.39164053658758496
fsu,p2,summ,2094,0.38073444339535706
fsu,p2,summ,2096,0.36761370903019897
fsu,p2,summ,2098,0.351856992643049
fsu,p2,fall,2010,1.0
fsu,p2,fall,2012,1.1204011622488101
fsu,p2,fall,2014,1.14636129107428
fsu,p2,fall,2016,1.1658760597549098
fsu,p2,fall,2018,1.17941449288265
fsu,p2,fall,2020,1.18743552141806
fsu,p2,fall,2022,1.1903879826902801
fsu,p2,fall,2024,1.18871062039706
fsu,p2,fall,2026,1.1828320846047802
fsu,p2,fall,2028,1.17317093174837
fsu,p2,fall,2030,1.1601356246314198
fsu,p2,fall,2032,1.14412453242608
fsu,p2,fall,2034,1.12552593067311
fsu,p2,fall,2036,1.1047180012818798
fsu,p2,fall,2038,1.08206883253037
fsu,p2,fall,2040,1.0579364190651501
fsu,p2,fall,2042,1.03266866190139
fsu,p2,fall,2044,1.0066033684228601
fsu,p2,fall,2046,0.9800682523819492
fsu,p2,fall,2048,0.9533809338996341
fsu,p2,fall,2050,0.9268489394654991
fsu,p2,fall,2052,0.9007697019377281
fsu,p2,fall,2054,0.8754305605431091
fsu,p2,fall,2056,0.8511087608770309
fsu,p2,fall,2058,0.828071454903485
fsu,p2,fall,2060,0.806575700955067
fsu,p2,fall,2062,0.7868684637329699
fsu,p2,fall,2064,0.7691866143069941
fsu,p2,fall,2066,0.7537569301155379
fsu,p2,fall,2068,0.7407960949656058
fsu,p2,fall,2070,0.7305106990328001
fsu,p2,fall,2072,0.7230972388613292
fsu,p2,fall,2074,0.718742117364001
fsu,p2,fall,2076,0.7176216438222259
fsu,p2,fall,2078,0.7199020338860179
fsu,p2,fall,2080,0.725739409573993
fsu,p2,fall,2082,0.7352797992733671
fsu,p2,fall,2084,0.748659137739961
fsu,p2,fall,2086,0.7660032660981959
fsu,p2,fall,2088,0.7874279318410959
fsu,p2,fall,2090,0.8130387888302858
fsu,p2,fall,2092,0.8429313972959951
fsu,p2,fall,2094,0.8771912238370541
fsu,p2,fall,2096,0.915893641420895
fsu,p2,fall,2098,0.9591039293835529
fsu,p3,wint,2010,1.0
fsu,p3,wint,2012,1.30129627093006
fsu,p3,wint,2014,1.35422251191439
fsu,p3,wint,2016,1.40131446217548
fsu,p3,wint,2018,1.44305204497399
fsu,p3,wint,2020,1.47990204062949
fsu,p3,wint,2022,1.51231808652048
fsu,p3,wint,2024,1.5407406770843703
fsu,p3,wint,2026,1.56559716381746
fsu,p3,wint,2028,1.58730175527499
fsu,p3,wint,2030,1.60625551707113
fsu,p3,wint,2032,1.62284637187892
fsu,p3,wint,2034,1.6374490994303403
fsu,p3,wint,2036,1.6504253365163002
fsu,p3,wint,2038,1.6621235769866
fsu,p3,wint,2040,1.67287917174995
fsu,p3,wint,2042,1.683014328774
fsu,p3,wint,2044,1.6928381130853
fsu,p3,wint,2046,1.70264644676932
fsu,p3,wint,2048,1.7127221089704299
fsu,p3,wint,2050,1.72333473589194
fsu,p3,wint,2052,1.7347408207960502
fsu,p3,wint,2054,1.74718371400389
fsu,p3,wint,2056,1.76089362289549
fsu,p3,wint,2058,1.7760876119098201
fsu,p3,wint,2060,1.79296960254474
fsu,p3,wint,2062,1.8117303733570302
fsu,p3,wint,2064,1.8325475599624
fsu,p3,wint,2066,1.85558565503545
fsu,p3,wint,2068,1.88099600830972
fsu,p3,wint,2070,1.90891682657764
fsu,p3,wint,2072,1.9394731736905801
fsu,p3,wint,2074,1.9727769705588
fsu,p3,wint,2076,2.0089269951515
fsu,p3,wint,2078,2.04800888249677
fsu,p3,wint,2080,2.0900951246816297
fsu,p3,wint,2082,2.135245070852
fsu,p3,wint,2084,2.18350492721275
fsu,p3,wint,2086,2.23490775702761
fsu,p3,wint,2088,2.2894734806192796
fsu,p3,wint,2090,2.34720887536933
fsu,p3,wint,2092,2.40810757571828
fsu,p3,wint,2094,2.4721500731655297
fsu,p3,wint,2096,2.5393037162694303
fsu,p3,wint,2098,2.60952271064721
fsu,p3,spri,2010,1.0
fsu,p3,spri,2012,1.1608824063516798
fsu,p3,spri,2014,1.2040552563761397
fsu,p3,spri,2016,1.24005815389161
fsu,p3,spri,2018,1.26959793522211
fsu,p3,spri,2020,1.29335094068931
fsu,p3,spri,2022,1.31196301461254
fsu,p3,spri,2024,1.32604950530879
fsu,p3,spri,2026,1.33619526509272
fsu,p3,spri,2028,1.3429546502766398
fsu,p3,spri,2030,1.34685152117055
fsu,p3,spri,2032,1.3483792420820702
fsu,p3,spri,2034,1.3480006813165302
fsu,p3,spri,2036,1.34614821117688
fsu,p3,spri,2038,1.34322370796376
fsu,p3,spri,2040,1.3395985519754599
fsu,p3,spri,2042,1.33561362750794
fsu,p3,spri,2044,1.33157932285481
fsu,p3,spri,2046,1.3277755303073702
fsu,p3,spri,2048,1.32445164615455
fsu,p3,spri,2050,1.32182657068295
fsu,p3,spri,2052,1.32008870817686
fsu,p3,spri,2054,1.31939596691819
fsu,p3,spri,2056,1.31987575918654
fsu,p3,spri,2058,1.32162500125917
fsu,p3,spri,2060,1.324710113411
fsu,p3,spri,2062,1.3291670199146102
fsu,p3,spri,2064,1.3350011490402298
fsu,p3,spri,2066,1.3421874330557901
fsu,p3,spri,2068,1.35067030822684
fsu,p3,spri,2070,1.36036371481662
fsu,p3,spri,2072,1.3711510970860201
fsu,p3,spri,2074,1.3828854032936
fsu,p3,spri,2076,1.3953890856955702
fsu,p3,spri,2078,1.40845410054582
fsu,p3,spri,2080,1.42184190809589
fsu,p3,spri,2082,1.4352834725949901
fsu,p3,spri,2084,1.44847926228998
fsu,p3,spri,2086,1.4610992494253998
fsu,p3,spri,2088,1.4727829102434298
fsu,p3,spri,2090,1.48313922498395
fsu,p3,spri,2092,1.49174667788445
fsu,p3,spri,2094,1.49815325718014
fsu,p3,spri,2096,1.5018764551038302
fsu,p3,spri,2098,1.5024032678860602
fsu,p3,summ,2010,1.0
fsu,p3,summ,2012,0.9087701413006241
fsu,p3,summ,2014,0.9136143108802449
fsu,p3,summ,2016,0.9138196118613809
fsu,p3,summ,2018,0.909893356546215
fsu,p3,summ,2020,0.9023198453511301
fsu,p3,summ,2022,0.891560366806708
fsu,p3,summ,2024,0.8780531975577309
fsu,p3,summ,2026,0.862213602363183
fsu,p3,summ,2028,0.8444338340962421
fsu,p3,summ,2030,0.825083133744292
fsu,p3,summ,2032,0.804507730408912
fsu,p3,summ,2034,0.783030841305884
fsu,p3,summ,2036,0.760952671765188
fsu,p3,summ,2038,0.7385504152310028
fsu,p3,summ,2040,0.716078253261709
fsu,p3,summ,2042,0.693767355529886
fsu,p3,summ,2044,0.671825879822313
fsu,p3,summ,2046,0.650438972039968
fsu,p3,summ,2048,0.62976876619803
fsu,p3,summ,2050,0.6099543844258771
fsu,p3,summ,2052,0.5911119369670861
fsu,p3,summ,2054,0.573334522179436
fsu,p3,summ,2056,0.556692226534903
fsu,p3,summ,2058,0.541232124619665
fsu,p3,summ,2060,0.526978279134097
fsu,p3,summ,2062,0.513931740892776
fsu,p3,summ,2064,0.502070548824479
fsu,p3,summ,2066,0.49134972997217996
fsu,p3,summ,2068,0.48170129949305496
fsu,p3,summ,2070,0.47303426065848
fsu,p3,summ,2072,0.46523460485402895
fsu,p3,summ,2074,0.458165311579474
fsu,p3,summ,2076,0.45166634844879405
fsu,p3,summ,2078,0.44555467119015796
fsu,p3,summ,2080,0.43962422364594295
fsu,p3,summ,2082,0.4336459377727199
fsu,p3,summ,2084,0.427367733641265
fsu,p3,summ,2086,0.420514519436545
fsu,p3,summ,2088,0.412788191457738
fsu,p3,summ,2090,0.40386763411821297
fsu,p3,summ,2092,0.39340871994554205
fsu,p3,summ,2094,0.381044309581495
fsu,p3,summ,2096,0.3663842517820471
fsu,p3,summ,2098,0.34901538341736493
fsu,p3,fall,2010,1.0
fsu,p3,fall,2012,1.09919453737947
fsu,p3,fall,2014,1.120291676232
fsu,p3,fall,2016,1.1354109024401202
fsu,p3,fall,2018,1.14501237412475
fsu,p3,fall,2020,1.14954452010266
fsu,p3,fall,2022,1.1494440398863799
fsu,p3,fall,2024,1.14513590368427
fsu,p3,fall,2026,1.1370333524004699
fsu,p3,fall,2028,1.12553789763493
fsu,p3,fall,2030,1.1110393216834
fsu,p3,fall,2032,1.0939156775374301
fsu,p3,fall,2034,1.07453328888437
fsu,p3,fall,2036,1.05324675010738
fsu,p3,fall,2038,1.0303989262854
fsu,p3,fall,2040,1.00632095319318
fsu,p3,fall,2042,0.98133223730128
fsu,p3,fall,2044,0.9557404557760542
fsu,p3,fall,2046,0.9298415564796519
fsu,p3,fall,2048,0.903919757970032
fsu,p3,fall,2050,0.878247549500946
fsu,p3,fall,2052,0.8530856910219521
fsu,p3,fall,2054,0.828683213178405
fsu,p3,fall,2056,0.805277417311462
fsu,p3,fall,2058,0.783093875458082
fsu,p3,fall,2060,0.762346430351021
fsu,p3,fall,2062,0.7432371954188391
fsu,p3,fall,2064,0.725956554785895
fsu,p3,fall,2066,0.710683163272349
fsu,p3,fall,2068,0.697583946394162
fsu,p3,fall,2070,0.686814100363093
fsu,p3,fall,2072,0.6785170920867071
fsu,p3,fall,2074,0.6728246591683629
fsu,p3,fall,2076,0.669856809907225
fsu,p3,fall,2078,0.669721823298257
fsu,p3,fall,2080,0.6725162490322231
fsu,p3,fall,2082,0.678324907495687
fsu,p3,fall,2084,0.687220889771014
fsu,p3,fall,2086,0.699265557636371
fsu,p3,fall,2088,0.714508543565723
fsu,p3,fall,2090,0.732987750728838
fsu,p3,fall,2092,0.754729352991283
fsu,p3,fall,2094,0.779747794914428
fsu,p3,fall,2096,0.808045791755437
fsu,p3,fall,2098,0.839614329467285
fsu,p4,wint,2010,1.0
fsu,p4,wint,2012,1.27900817045282
fsu,p4,wint,2014,1.32610947157534
fsu,p4,wint,2016,1.3680591556702801
fsu,p4,wint,2018,1.4053023253616599
fsu,p4,wint,2020,1.43827016637808
fsu,p4,wint,2022,1.4673799475527
fsu,p4,wint,2024,1.49303502082327
fsu,p4,wint,2026,1.51562482123211
fsu,p4,wint,2028,1.5355248669261
fsu,p4,wint,2030,1.55309675915671
fsu,p4,wint,2032,1.5686881822799799
fsu,p4,wint,2034,1.5826329037565101
fsu,p4,wint,2036,1.59525077415149
fsu,p4,wint,2038,1.60684772713468
fsu,p4,wint,2040,1.61771577948041
fsu,p4,wint,2042,1.62813303106758
fsu,p4,wint,2044,1.6383636648796698
fsu,p4,wint,2046,1.64865794700474
fsu,p4,wint,2048,1.65925222663541
fsu,p4,wint,2050,1.67036893606888
fsu,p4,wint,2052,1.68221659070693
fsu,p4,wint,2054,1.6949897890558898
fsu,p4,wint,2056,1.7088692127267
fsu,p4,wint,2058,1.72402162643484
fsu,p4,wint,2060,1.7405998780003797
fsu,p4,wint,2062,1.75874289834797
fsu,p4,wint,2064,1.7785757015068102
fsu,p4,wint,2066,1.8002093846107
fsu,p4,wint,2068,1.8237411278979998
fsu,p4,wint,2070,1.8492541947116399
fsu,p4,wint,2072,1.8768179314991298
fsu,p4,wint,2074,1.9064877678125602
fsu,p4,wint,2076,1.93830521630859
fsu,p4,wint,2078,1.9722978727484302
fsu,p4,wint,2080,2.0084794159978996
fsu,p4,wint,2082,2.04684960802738
fsu,p4,wint,2084,2.0873942939118098
fsu,p4,wint,2086,2.13008540183072
fsu,p4,wint,2088,2.1748809430682097
fsu,p4,wint,2090,2.22172501201294
fsu,p4,wint,2092,2.2705477861581698
fsu,p4,wint,2094,2.32126552610171
fsu,p4,wint,2096,2.3737805755459602
fsu,p4,wint,2098,2.42798136129788
fsu,p4,spri,2010,1.0
fsu,p4,spri,2012,1.15586041195487
fsu,p4,spri,2014,1.1983047314045903
fsu,p4,spri,2016,1.2339200149778
fsu,p4,spri,2018,1.2634027194233401
fsu,p4,spri,2020,1.2874175919881201
fsu,p4,spri,2022,1.30659767041715
fsu,p4,spri,2024,1.32154428295348
fsu,p4,spri,2026,1.3328270483382298
fsu,p4,spri,2028,1.3409838758106298
fsu,p4,spri,2030,1.34652096510794
fsu,p4,spri,2032,1.3499128064655102
fsu,p4,spri,2034,1.35160218061676
fsu,p4,spri,2036,1.35200015879318
fsu,p4,spri,2038,1.3514861027243399
fsu,p4,spri,2040,1.35040766463786
fsu,p4,spri,2042,1.34908078725945
fsu,p4,spri,2044,1.3477897038128999
fsu,p4,spri,2046,1.3467869380200401
fsu,p4,spri,2048,1.3462933041008
fsu,p4,spri,2050,1.34649790677317
fsu,p4,spri,2052,1.34755814125321
fsu,p4,spri,2054,1.3495996932550702
fsu,p4,spri,2056,1.35271653899093
fsu,p4,spri,2058,1.35697094517109
fsu,p4,spri,2060,1.36239346900389
fsu,p4,spri,2062,1.3689829581957502
fsu,p4,spri,2064,1.37670655095117
fsu,p4,spri,2066,1.3854996759726999
fsu,p4,spri,2068,1.39526605246099
fsu,p4,spri,2070,1.40587769011474
fsu,p4,spri,2072,1.41717488913073
fsu,p4,spri,2074,1.4289662402038101
fsu,p4,spri,2076,1.4410286245268997
fsu,p4,spri,2078,1.453107213791
fsu,p4,spri,2080,1.4649154701851699
fsu,p4,spri,2082,1.47613514639655
fsu,p4,spri,2084,1.48641628561034
fsu,p4,spri,2086,1.49537722150982
fsu,p4,spri,2088,1.50260457827636
fsu,p4,spri,2090,1.50765327058936
fsu,p4,spri,2092,1.51004650362632
fsu,p4,spri,2094,1.50927577306281
fsu,p4,spri,2096,1.50480086507247
fsu,p4,spri,2098,1.496049856327
fsu,p4,summ,2010,1.0
fsu,p4,summ,2012,0.89670161300225
fsu,p4,summ,2014,0.899650416145644
fsu,p4,summ,2016,0.898494472867943
fsu,p4,summ,2018,0.893677894657332
fsu,p4,summ,2020,0.8856247196683492
fsu,p4,summ,2022,0.8747389127218841
fsu,p4,summ,2024,0.8614043653051769
fsu,p4,summ,2026,0.845984895571826
fsu,p4,summ,2028,0.828824248341775
fsu,p4,summ,2030,0.810246095101325
fsu,p4,summ,2032,0.7905540340031271
fsu,p4,summ,2034,0.7700315898661859
fsu,p4,summ,2036,0.748942214175857
fsu,p4,summ,2038,0.7275292850838501
fsu,p4,summ,2040,0.706016107408226
fsu,p4,summ,2042,0.6846059126333989
fsu,p4,summ,2044,0.663481858910135
fsu,p4,summ,2046,0.642807031055551
fsu,p4,summ,2048,0.62272444055312
fsu,p4,summ,2050,0.6033570255526639
fsu,p4,summ,2052,0.5848076508703579
fsu,p4,summ,2054,0.567159107988732
fsu,p4,summ,2056,0.550474115056664
fsu,p4,summ,2058,0.534795316889389
fsu,p4,summ,2060,0.520145284968491
