r,t,Value
p2,2088,1.1197150438395902
p2,2090,1.12493842318828
p2,2092,1.1293999533058001
p2,2094,1.13280441404107
p2,2096,1.13483519642373
p2,2098,1.1351543026642401
p3,2010,1.0
p3,2012,1.12112150606155
p3,2014,1.14948128351356
p3,2016,1.1722771918780601
p3,2018,1.1900604914258301
p3,2020,1.20335887854947
p3,2022,1.21267648576345
p3,2024,1.2184938817041202
p3,2026,1.22126807112964
p3,2028,1.2214324949200501
p3,2030,1.21939703007725
p3,2032,1.21554798972498
p3,2034,1.21024812310883
p3,2036,1.20383661559625
p3,2038,1.19662908867657
p3,2040,1.1889175999609298
p3,2042,1.1809706431823601
p3,2044,1.17303314819572
p3,2046,1.16532648097774
p3,2048,1.158048443627
p3,2050,1.15137327436393
p3,2052,1.14545164753083
p3,2054,1.14041067359182
p3,2056,1.1363538991329099
p3,2058,1.13336130686196
p3,2060,1.13148931560866
p3,2062,1.1307707803245701
p3,2064,1.13121499208311
p3,2066,1.1328076780795602
p3,2068,1.13551100163102
p3,2070,1.13926356217648
p3,2072,1.14398039527676
p3,2074,1.1495529726145701
p3,2076,1.15584920199443
p3,2078,1.16271342734273
p3,2080,1.16996642870774
p3,2082,1.17740542225955
p3,2084,1.1848040602901202
p3,2086,1.19191243121326
p3,2088,1.19845705956463
p3,2090,1.20414090600177
p3,2092,1.20864336730404
p3,2094,1.21162027637267
p3,2096,1.21270390223075
p3,2098,1.21150295002322
p4,2010,1.0
p4,2012,1.1010951081173002
p4,2014,1.1255394435503998
p4,2016,1.1453248280373
p4,2018,1.16091423589747
p4,2020,1.17275057888377
p4,2022,1.18125670618243
p4,2024,1.18683540441304
p4,2026,1.1898693976285701
p4,2028,1.19072134731534
p4,2030,1.18973385239305
p4,2032,1.1872294492147701
p4,2034,1.18351061156694
p4,2036,1.17885975066936
p4,2038,1.1735392151752
p4,2040,1.167791291171
p4,2042,1.16183820217668
p4,2044,1.15588210914551
p4,2046,1.1501051104641398
p4,2048,1.1446692419525801
p4,2050,1.1397164768642198
p4,2052,1.13536872588581
p4,2054,1.13172783713747
p4,2056,1.12887559617269
p4,2058,1.1268737259783201
p4,2060,1.12576388697459
p4,2062,1.1255676770151102
p4,2064,1.12628663138682
p4,2066,1.1279022228100601
p4,2068,1.1303758614385302
p4,2070,1.1336488948593002
p4,2072,1.1376426080928002
p4,2074,1.1422582235928402
p4,2076,1.1473769012466002
p4,2078,1.1528597383746102
p4,2080,1.1585477697307902
p4,2082,1.16426196750242
p4,2084,1.1698032413101298
p4,2086,1.17495243820796
p4,2088,1.17947034268327
p4,2090,1.1830976766568402
p4,2092,1.18555509948276
p4,2094,1.18654320794855
p4,2096,1.18574253627505
p4,2098,1.1828135561164899
p5,2010,1.0
p5,2012,1.0861063582414499
p5,2014,1.10956794027232
p5,2016,1.128014988951
p5,2018,1.1419243555311203
p5,2020,1.15175327404394
p5,2022,1.15793936129841
p5,2024,1.1609006168811398
p5,2026,1.16103542315642
p5,2028,1.1587225452662
p5,2030,1.1543211311301
p5,2032,1.1481707114454298
p5,2034,1.1405911996871299
p5,2036,1.13188289210786
p5,2038,1.12232646773789
p5,2040,1.1121829883852201
p5,2042,1.10169389863548
p5,2044,1.09108102585198
p5,2046,1.08054658017571
p5,2048,1.0702731545253101
p5,2050,1.06042372459711
p5,2052,1.05114164886509
p5,2054,1.04255066858092
p5,2056,1.03475490777393
p5,2058,1.02783887325112
p5,2060,1.02186745459715
p5,2062,1.01688592417436
p5,2064,1.01291993712277
p5,2066,1.00997553136005
p5,2068,1.0080391275815501
p5,2070,1.00707752926029
p5,2072,1.0070379226469601
p5,2074,1.0078478767699
p5,2076,1.00941534343516
p5,2078,1.0116286572264201
p5,2080,1.01435653550506
p5,2082,1.0174480784101
p5,2084,1.0207327688582601
p5,2086,1.02402047254391
p5,2088,1.02710143793909
p5,2090,1.02974629629353
p5,2092,1.0317060616346
p5,2094,1.0327121307673601
p5,2096,1.03247628327453
p5,2098,1.03069068151651
p6,2010,1.0
p6,2012,1.02528135441978
p6,2014,1.0409642564312098
p6,2016,1.05269867327268
p6,2018,1.0608820641315202
p6,2020,1.06589474254747
p6,2022,1.06809987641257
p6,2024,1.06784348797122
p6,2026,1.06545445382017
p6,2028,1.06124450490853
p6,2030,1.05550822653775
p6,2032,1.04852305836162
p6,2034,1.04054929438629
p6,2036,1.03183008297026
p6,2038,1.02259142682436
p6,2040,1.0130421830118002
p6,2042,1.0033740629481
p6,2044,0.9937616324011591
p6,2046,0.984362311491216
p6,2048,0.975316374690854
p6,2050,0.9667469508250081
p6,2052,0.958760023070961
p6,2054,0.9514444289583449
p6,2056,0.944871860369138
p6,2058,0.9390968635376701
p6,2060,0.934156839050618
p6,2062,0.930072041847006
p6,2064,0.9268455812182091
p6,2066,0.9244634208079499
p6,2068,0.9228943786122991
p6,2070,0.922090126979677
p6,2072,0.92198519261085
p6,2074,0.922496956558935
p6,2076,0.9235256542293991
p6,2078,0.9249543753800541
p6,2080,0.926649064121062
p6,2082,0.928458518914935
p6,2084,0.9302143925765299
p6,2086,0.931731192273057
p6,2088,0.9328062795240709
p6,2090,0.9332198702014759
p6,2092,0.932735034529527
p6,2094,0.9310976970848241
p6,2096,0.92803663679632
p6,2098,0.9232634869453101
p7,2010,1.0
p7,2012,1.11129802122273
p7,2014,1.1459744831491299
p7,2016,1.17337012640373
p7,2018,1.19417972271268
p7,2020,1.20907026356045
p7,2022,1.21868096018985
p7,2024,1.22362324360205
p7,2026,1.2244807645565199
p7,2028,1.22180939357109
p7,2030,1.2161372209219299
p7,2032,1.20796455664354
p7,2034,1.1977639305287702
p7,2036,1.18598009212878
p7,2038,1.1730300107531
p7,2040,1.1593028754695802
p7,2042,1.1451600951044099
p7,2044,1.1309352982421201
p7,2046,1.1169343332255801
p7,2048,1.103435268156
p7,2050,1.0906883908929201
p7,2052,1.07891620905422
p7,2054,1.06831345001612
p7,2056,1.05904706091317
p7,2058,1.05125620863828
p7,2060,1.04505227984267
p7,2062,1.04051888093591
p7,2064,1.03771183808592
p7,2066,1.03665919721894
p7,2068,1.03736122401955
p7,2070,1.03979040393068
p7,2072,1.04389144215359
p7,2074,1.04958126364786
p7,2076,1.0567490131314499
p7,2078,1.06525605508062
p7,2080,1.07493597372998
p7,2082,1.0855945730724899
p7,2084,1.09700987685942
p7,2086,1.10893212860041
p7,2088,1.1210837915634198
p7,2090,1.13315954877475
p7,2092,1.14482630301903
p7,2094,1.15572317683925
p7,2096,1.1654615125367098
p7,2098,1.17362487217107
p8,2010,1.0
p8,2012,0.987004591546159
p8,2014,0.997122644866744
p8,2016,1.0043810632180799
p8,2018,1.0090587409583298
p8,2020,1.01142296470985
p8,2022,1.01172941335925
p8,2024,1.0102221580573298
p8,2026,1.00713366221914
p8,2028,1.00268478152392
p8,2030,0.997084763915162
p8,2032,0.9905312496005569
p8,2034,0.983210271052025
p8,2036,0.975296253005708
p8,2038,0.966952012461967
p8,2040,0.958328758685385
p8,2042,0.949566093204765
p8,2044,0.9407920098131322
p8,2046,0.932122894567731
p8,2048,0.923663525790029
p8,2050,0.915507074065713
p8,2052,0.907735102244692
p8,2054,0.900417565441095
p8,2056,0.8936128110332741
p8,2058,0.887367578663799
p8,2060,0.8817170002394641
p8,2062,0.8766845999312809
p8,2064,0.872282294174487
p8,2066,0.868510391668535
p8,2068,0.865357593377103
p8,2070,0.8628009925280892
p8,2072,0.8608060746136109
p8,2074,0.859326717390009
p8,2076,0.8583051908778431
p8,2078,0.857672157361895
p8,2080,0.8573466713911679
p8,2082,0.857236179778886
p8,2084,0.857236521602493
p8,2086,0.857231928203655
p8,2088,0.857095023188259
p8,2090,0.8566868224264119
p8,2092,0.855856734052443
p8,2094,0.854442558464902
p8,2096,0.8522704883265602
p8,2098,0.849155108564409
p9,2010,1.0
p9,2012,1.04454033369676
p9,2014,1.06517208723389
p9,2016,1.0805234190673298
p9,2018,1.09109805242774
p9,2020,1.09738055962767
p9,2022,1.0998363620615201
p9,2024,1.09891173020558
p9,2026,1.09503378361801
p9,2028,1.0886104909388399
p9,2030,1.08003066988998
p9,2032,1.06966398727521
p9,2034,1.05786095898018
p9,2036,1.04495294997241
p9,2038,1.03125217430131
p9,2040,1.01705169509815
p9,2042,1.00262542457607
p9,2044,0.9882281240301078
p9,2046,0.9740954038371441
p9,2048,0.96044372345595
p9,2050,0.947470391427167
p9,2052,0.9353535653733092
p9,2054,0.924252251998766
p9,2056,0.9143063070897991
p9,2058,0.9056364355145441
p9,2060,0.8983441912230091
p9,2062,0.8925119772470759
p9,2064,0.888203045700503
p9,2066,0.885461497778919
p9,2068,0.884312283759826
p9,2070,0.884761203002602
p9,2072,0.8867949039484949
p9,2074,0.8903808841206309
p9,2076,0.8954674901240071
p9,2078,0.9019839176454929
p9,2080,0.909840211453833
p9,2082,0.918927265399646
p9,2084,0.929116822415422
p9,2086,0.940261474515527
p9,2088,0.952194662796198
p9,2090,0.9647306774355501
p9,2092,0.9776646576935659
p9,2094,0.990772591912105
p9,2096,1.0038113175149
p9,2098,1.01651852100756
p10,2010,1.0
p10,2012,0.952452053651781
p10,2014,0.960101281171382
p10,2016,0.962832340511856
p10,2018,0.9610908292807611
p10,2020,0.955309111974105
p10,2022,0.9459063199763471
p10,2024,0.933288351560395
p10,2026,0.91784787188761
p10,2028,0.8999643130078
p10,2030,0.880003873859226
p10,2032,0.8583195202685991
p10,2034,0.83525098495108
p10,2036,0.811124767510281
p10,2038,0.7862541344382629
p10,2040,0.760939119115539
p10,2042,0.7354665218110721
p10,2044,0.710109909682275
p10,2046,0.6851296167750129
p10,2048,0.660772744023599
p10,2050,0.6372731592507971
p10,2052,0.614851497167824
p10,2054,0.5937151593743439
p10,2056,0.5740583143584731
p10,2058,0.5560618974967779
p10,2060,0.539893611054277
p10,2062,0.525707924184435
p10,2064,0.51364607292917
p10,2066,0.5038360602188521
p10,2068,0.4963926558722971
p10,2070,0.4914173965967771
p10,2072,0.488998585988009
p10,2074,0.489211294530163
p10,2076,0.492117359595861
p10,2078,0.49776538544617205
p10,2080,0.506190743230619
p10,2082,0.5174155709871721
p10,2084,0.531448773642254
p10,2086,0.548286023010737
p10,2088,0.567909757795944
p10,2090,0.5902891835896489
p10,2092,0.6153802728720749
p10,2094,0.6431257650118969
p10,2096,0.673455166266239
p10,2098,0.7062847497806759
p11,2010,1.0
p11,2012,1.02481114174379
p11,2014,1.02959669060425
p11,2016,1.02767803231617
p11,2018,1.0196681097409999
p11,2020,1.00616246215146
p11,2022,0.9877392252315441
p11,2024,0.9649591310765
p11,2026,0.9383655081928621
p11,2028,0.908484281498428
p11,2030,0.8758239723222672
p11,2032,0.840875698404718
p11,2034,0.8041131738973921
p11,2036,0.765992709363168
p11,2038,0.726953211776197
p11,2040,0.6874161845218979
p11,2042,0.647785727396963
p11,2044,0.608448536609352
p11,2046,0.569773904778296
p11,2048,0.5321137209342971
p11,2050,0.495802470519127
p11,2052,0.461157235385826
p11,2054,0.4284776937987079
p11,2056,0.39804612043335497
p11,2058,0.37012738637661896
p11,2060,0.34496895912662295
p11,2062,0.322800902592759
p11,2064,0.303835877095693
p11,2066,0.288269139367356
p11,2068,0.27627854255095297
p11,2070,0.268024536200957
p11,2072,0.263650166283114
p11,2074,0.263281075174437
p11,2076,0.267025501663212
p11,2078,0.274974280948991
p11,2080,0.287200844642604
p11,2082,0.303761220766142
p11,2084,0.324694033752974
p11,2086,0.35002050444773397
p11,2088,0.37974445010632896
p11,2090,0.413852284395935
p11,2092,0.45231301739499896
p11,2094,0.49507825559323704
p11,2096,0.5420822018916379
p11,2098,0.593241655602458
p12,2010,1.0
p12,2012,1.11927656256782
p12,2014,1.1552728995116999
p12,2016,1.18372999167211
p12,2018,1.20535070725898
p12,2020,1.22081254969025
p12,2022,1.23076765759183
p12,2024,1.2358428047976298
p12,2026,1.23663940034955
p12,2028,1.23373348849749
p12,2030,1.2276757486993402
p12,2032,1.21899149562096
p12,2034,1.20818067913624
p12,2036,1.19571788432704
p12,2038,1.1820523314831899
p12,2040,1.16760787610257
p12,2042,1.15278300889098
p12,2044,1.1379508557622802
p12,2046,1.12345917783827
p12,2048,1.10963037144878
p12,2050,1.09676146813159
p12,2052,1.08512413463252
p12,2054,1.0749646729053501
p12,2056,1.0665040201118499
p12,2058,1.0599377486218
p12,2060,1.05543606601296
p12,2062,1.0531438150710801
p12,2064,1.05318047378992
p12,2066,1.05564015537122
p12,2068,1.06059160822469
p12,2070,1.06807821596807
p12,2072,1.07811799742706
p12,2074,1.09070360663538
p12,2076,1.10580233283473
p12,2078,1.12335610047478
p12,2080,1.14328146921322
p12,2082,1.16546963391573
p12,2084,1.18978642465597
p12,2086,1.2160723067156
p12,2088,1.24414238058426
p12,2090,1.27378638195959
p12,2092,1.30476868174724
p12,2094,1.33682828606081
p12,2096,1.3696788362219299
p12,2098,1.40300860876021
p13,2010,1.0
p13,2012,1.01739345767485
p13,2014,1.01084825484776
p13,2016,1.00025290365877
p13,2018,0.9858750779121941
p13,2020,0.9679860885304621
p13,2022,0.946860883554112
p13,2024,0.9227780481417941
p13,2026,0.896019804570271
p13,2028,0.866872012234417
p13,2030,0.8356241676472209
p13,2032,0.802569404439784
p13,2034,0.7680044933613149
p13,2036,0.7322298422791421
p13,2038,0.6955494961786999
p13,2040,0.6582711371635379
p13,2042,0.6207060844553189
p13,2044,0.583169294393816
p13,2046,0.545979360436914
p13,2048,0.509458513160614
p13,2050,0.473932620259026
p13,2052,0.439731186544372
p13,2054,0.407187353946989
p13,2056,0.37663790151532395
p13,2058,0.348423245415937
p13,2060,0.322887438933502
p13,2062,0.300378172470801
p13,2064,0.281246773548734
p13,2066,0.265848206806309
p13,2068,0.254541074000649
p13,2070,0.24768761400698602
p13,2072,0.245653702818668
p13,2074,0.24880885354715399
p13,2076,0.257526216422015
p13,2078,0.272182578790933
p13,2080,0.293158365119705
p13,2082,0.320837636992239
p13,2084,0.35560809311055497
p13,2086,0.39786106929478704
p13,2088,0.44799153848317697
p13,2090,0.506398110732086
p13,2092,0.5734830332159809
p13,2094,0.649652190227447
p13,2096,0.7353151031771751
p13,2098,0.830884930593973
p14,2010,1.0
p14,2012,1.08016715542088
p14,2014,1.0957195119887901
p14,2016,1.1079903461220701
p14,2018,1.1172749511778401
p14,2020,1.12385713954736
p14,2022,1.12800924265602
p14,2024,1.1299921109633402
p14,2026,1.13005511396299
p14,2028,1.12843614018279
p14,2030,1.1253615971846498
p14,2032,1.1210464115646699
p14,2034,1.1156940289530501
p14,2036,1.10949641401415
p14,2038,1.10263405044645
p14,2040,1.09527594098259
p14,2042,1.08757960738931
p14,2044,1.07969109046752
p14,2046,1.07174495005225
p14,2048,1.06386426501268
p14,2050,1.05616063325212
p14,2052,1.048734171708
p14,2054,1.04167351635193
p14,2056,1.0350558221896
p14,2058,1.02894676326089
p14,2060,1.0234005326397901
p14,2062,1.01845984243442
p14,2064,1.01415592378706
p14,2066,1.0105085268741099
p14,2068,1.00752592090612
p14,2070,1.00520489412775
p14,2072,1.00353075381783
p14,2074,1.00247732628931
p14,2076,1.00200695688928
p14,2078,1.00207050999897
p14,2080,1.00260736903373
p14,2082,1.00354543644308
p14,2084,1.0048011337106402
p14,2086,1.0062794013542
p14,2088,1.00787369892566
p14,2090,1.00946600501107
p14,2092,1.0109268172306198
p14,2094,1.01211515223863
p14,2096,1.01287854572356
p14,2098,1.0130530524080101
p15,2010,1.0
p15,2012,1.07983536842298
p15,2014,1.10853194934368
p15,2016,1.1311094616178798
p15,2018,1.1481379045701299
p15,2020,1.1601654838118998
p15,2022,1.1677186112416202
p15,2024,1.17130190504461
p15,2026,1.17139818969314
p15,2028,1.1684684959463998
p15,2030,1.16295206085051
p15,2032,1.1552663277385
p15,2034,1.1458069462303502
p15,2036,1.13494777223296
p15,2038,1.12304086794014
p15,2040,1.11041650183265
p15,2042,1.09738314867816
p15,2044,1.08422748953128
p15,2046,1.07121441173354
p15,2048,1.05858700891339
p15,2050,1.04656658098622
p15,2052,1.03535263415434
p15,2054,1.0251228809069801
p15,2056,1.01603324002031
p15,2058,1.0082178365574102
p15,2060,1.0017890018683102
p15,2062,0.9968372735899541
p15,2064,0.9934313956462041
p15,2066,0.991618318247861
p15,2068,0.991423197892647
p15,2070,0.992849397365216
p15,2072,0.9958784857371421
p15,2074,1.00047023836693
p15,2076,1.00656263690001
p15,2078,1.01407186926875
p15,2080,1.0228923296924102
p15,2082,1.03289661867723
p15,2084,1.04393554301633
p15,2086,1.05583811578977
p15,2088,1.06841155636455
p15,2090,1.0814412903945898
p15,2092,1.09469094982074
p15,2094,1.10790237287075
p15,2096,1.12079560405934
p15,2098,1.1330688941881102
p16,2010,1.0
p16,2012,0.973155830722157
p16,2014,0.9830155872016959
p16,2016,0.990459989645448
p16,2018,0.9956390787049558
p16,2020,0.99870235963862
p16,2022,0.999798802311692
p16,2024,0.9990768411962808
p16,2026,0.9966843753713509
p16,2028,0.9927687685227191
p16,2030,0.9874768489430591
p16,2032,0.9809549095319
p16,2034,0.973348707795625
p16,2036,0.9648034658474721
p16,2038,0.955463870407535
p16,2040,0.945474072802763
p16,2042,0.9349776889669591
p16,2044,0.9241177994407809
p16,2046,0.913036949371744
p16,2048,0.9018771485142149
p16,2050,0.890779871229417
p16,2052,0.879886056485431
p16,2054,0.8693361078571891
p16,2056,0.859269893526479
p16,2058,0.8498267462819459
p16,2060,0.841145463519088
p16,2062,0.833364307240258
p16,2064,0.826621004054665
p16,2066,0.8210527451783729
p16,2068,0.8167961864343001
p16,2070,0.81398744825222
p16,2072,0.812762115668762
p16,2074,0.813255238327409
p16,2076,0.815601330478499
p16,2078,0.819934370979228
p16,2080,0.826387803293643
p16,2082,0.835094535492647
p16,2084,0.846186940254
p16,2086,0.8597968548623159
p16,2088,0.876055581209062
p16,2090,0.895093885792563
p16,2092,0.9170419997179979
p16,2094,0.9420296186974009
p16,2096,0.970185903049659
p16,2098,1.00163947770052
p17,2010,1.0
p17,2012,1.1399044346377
p17,2014,1.1655134657768402
p17,2016,1.18612768473322
p17,2018,1.20223265486667
p17,2020,1.21429313886722
p17,2022,1.2227530987551398
p17,2024,1.22803569588086
p17,2026,1.23054329092505
p17,2028,1.23065744389858
p17,2030,1.22873891414251
p17,2032,1.22512766032812
p17,2034,1.2201428404569
p17,2036,1.21408281186053
p17,2038,1.20722513120092
p17,2040,1.1998265544701598
p17,2042,1.1921230369905702
p17,2044,1.1843297334146499
p17,2046,1.1766409977251397
p17,2048,1.16923038323496
p17,2050,1.1622506425872299
p17,2052,1.1558337277553201
p17,2054,1.15009079004275
p17,2056,1.14511218008328
p17,2058,1.1409674478408798
p17,2060,1.1377053426097
p17,2062,1.1353538130141299
p17,2064,1.13392000700872
p17,2066,1.13339027187828
p17,2068,1.13373015423779
p17,2070,1.13488440003245
p17,2072,1.1367769545376598
p17,2074,1.13931096235903
p17,2076,1.14236876743238
p17,2078,1.1458119130237199
p17,2080,1.14948114172929
p17,2082,1.15319639547551
p17,2084,1.15675681551904
p17,2086,1.15994074244671
p17,2088,1.16250571617559
p17,2090,1.16418847595292
p17,2092,1.1647049603561799
p17,2094,1.16375030729303
p17,2096,1.16099885400136
p17,2098,1.15610413704925
p18,2010,1.0
p18,2012,1.01131214224034
p18,2014,1.01983112206889
p18,2016,1.02609120896664
p18,2018,1.03022535464532
p18,2020,1.03236621415353
p18,2022,1.03264614587675
p18,2024,1.03119721153733
p18,2026,1.02815117619451
p18,2028,1.02363950824439
p18,2030,1.0177933794199698
p18,2032,1.01074366479112
p18,2034,1.00262094276457
p18,2036,0.9935554950839609
p18,2038,0.983677306829787
p18,2040,0.97311606641943
p18,2042,0.962001165607148
p18,2044,0.9504616994840771
p18,2046,0.938626466478232
p18,2048,0.926623968354505
p18,2050,0.9145824102146679
p18,2052,0.902629700497368
p18,2054,0.8908934509781329
p18,2056,0.879500976769367
p18,2058,0.868579296320354
p18,2060,0.858255131417255
p18,2062,0.8486549071831091
p18,2064,0.839904752077833
p18,2066,0.832130497898222
p18,2068,0.8254576797779509
p18,2070,0.8200115361875709
p18,2072,0.8159170089345109
p18,2074,0.8132987431630792
p18,2076,0.8122810873544609
p18,2078,0.8129880933267221
p18,2080,0.815543516234803
p18,2082,0.8200708145705229
p18,2084,0.826693150162583
p18,2086,0.835533388176557
p18,2088,0.846714097114902
p18,2090,0.8603575488169479
p18,2092,0.8765857184589059
p18,2094,0.8955202845538659
p18,2096,0.917282628951794
p18,2098,0.9419938368395359
p19,2010,1.0
p19,2012,1.1255038510878002
p19,2014,1.14551145157165
p19,2016,1.16037679630817
p19,2018,1.17026319560366
p19,2020,1.1753450239269698
p19,2022,1.1758077199094599
p19,2024,1.17184778634503
p19,2026,1.16367279019007
p19,2028,1.15150136256353
p19,2030,1.13556319874684
p19,2032,1.11609905818398
p19,2034,1.09336076448146
p19,2036,1.06761120540829
p19,2038,1.039124332896
p19,2040,1.00818516303867
p19,2042,0.9750897760928691
p19,2044,0.9401453164777129
p19,2046,0.9036699927748291
p19,2048,0.865993077728364
p19,2050,0.827454908244994
p19,2052,0.788406885393912
p19,2054,0.7492114744068341
p19,2056,0.710242204678
p19,2058,0.67188366976417
p19,2060,0.634531527384627
p19,2062,0.598592499421176
p19,2064,0.5644843719181429
p19,2066,0.532635995082377
p19,2068,0.50348728328325
p19,2070,0.477489215052654
p19,2072,0.45510383308500296
p19,2074,0.436804244237236
p19,2076,0.42307461952881203
p19,2078,0.41441019414171004
p19,2080,0.411317267420435
p19,2082,0.414313202872012
p19,2084,0.4239264281659871
p19,2086,0.4406964351344311
p19,2088,0.4651737797719339
p19,2090,0.49792008223560996
p19,2092,0.5395080268450939
p19,2094,0.590521362082544
p19,2096,0.651554900592638
p19,2098,0.7232145191825791
p20,2010,1.0
p20,2012,1.0447714918126898
p20,2014,1.0569485904095801
p20,2016,1.06579339742784
p20,2018,1.07148532828016
p20,2020,1.07420457819509
p20,2022,1.0741321222171198
p20,2024,1.07144971520661
p20,2026,1.0663398918398599
p20,2028,1.05898596660904
p20,2030,1.0495720338222299
p20,2032,1.03828296760345
p20,2034,1.02530442189257
p20,2036,1.0108228304454001
p20,2038,0.9950254068336428
p20,2040,0.9781001444449019
p20,2042,0.9602358164826881
p20,2044,0.9416219759664171
p20,2046,0.9224489557314051
p20,2048,0.902907868428874
p20,2050,0.8831906065259499
p20,2052,0.8634898423056608
p20,2054,0.8439990278669391
p20,2056,0.8249123951246209
p20,2058,0.806424955809446
p20,2060,0.7887325014680601
p20,2062,0.7720316034630079
p20,2064,0.756519612972743
p20,2066,0.7423946609916191
p20,2068,0.729855658329895
p20,2070,0.7191022956137321
p20,2072,0.710335043285197
p20,2074,0.70375515160226
p20,2076,0.6995646506387929
p20,2078,0.6979663502845749
p20,2080,0.699163840245285
p20,2082,0.703361490042509
p20,2084,0.710764449013735
p20,2086,0.7215786463123549
p20,2088,0.736010790907664
p20,2090,0.754268371584862
p20,2092,0.7765596569450509
p20,2094,0.80309369540524
p20,2096,0.834080315198338
p20,2098,0.8697301243731591
p21,2010,1.0
p21,2012,0.953321973873033
p21,2014,0.95940036536507
p21,2016,0.9614112914220899
p21,2018,0.959667609306959
p21,2020,0.9544764395318779
p21,2022,0.946139165858388
p21,2024,0.934951435297362
p21,2026,0.921203158109016
p21,2028,0.905178507802899
p21,2030,0.887155921137898
p21,2032,0.8674080981222371
p21,2034,0.84620200201348
p21,2036,0.8237988593185229
p21,2038,0.800454159793603
p21,2040,0.776417656444292
p21,2042,0.7519333655255009
p21,2044,0.7272395665414759
p21,2046,0.702568802245802
p21,2048,0.6781478786414
p21,2050,0.654197864980528
p21,2052,0.6309340937647819
p21,2054,0.608566160745094
p21,2056,0.587297924921734
p21,2058,0.5673275085443079
p21,2060,0.548847297111761
p21,2062,0.532043939372373
p21,2064,0.517098347323762
p21,2066,0.504185696212884
p21,2068,0.49347542453603
p21,2070,0.48513123403883
p21,2072,0.479311089716251
p21,2074,0.476167219812596
p21,2076,0.47584611582150504
p21,2078,0.478488532485957
p21,2080,0.48422948779826597
p21,2082,0.49319826300008296
p21,2084,0.505518402582399
p21,2086,0.521307714285538
p21,2088,0.5406782690991649
p21,2090,0.5637364012622801
p21,2092,0.59058270826322
p21,2094,0.6213120508396589
p21,2096,0.656013552978611
p21,2098,0.69477060191642
p22,2010,1.0
p22,2012,1.0
p22,2014,1.0
p22,2016,1.0
p22,2018,1.0
p22,2020,1.0
p22,2022,1.0
p22,2024,1.0
p22,2026,1.0
p22,2028,1.0
p22,2030,1.0
p22,2032,1.0
p22,2034,1.0
p22,2036,1.0
p22,2038,1.0
p22,2040,1.0
p22,2042,1.0
p22,2044,1.0
p22,2046,1.0
p22,2048,1.0
p22,2050,1.0
p22,2052,1.0
p22,2054,1.0
p22,2056,1.0
p22,2058,1.0
p22,2060,1.0
p22,2062,1.0
p22,2064,1.0
p22,2066,1.0
p22,2068,1.0
p22,2070,1.0
p22,2072,1.0
p22,2074,1.0
p22,2076,1.0
p22,2078,1.0
p22,2080,1.0
p22,2082,1.0
p22,2084,1.0
p22,2086,1.0
p22,2088,1.0
p22,2090,1.0
p22,2092,1.0
p22,2094,1.0
p22,2096,1.0
p22,2098,1.0
p23,2010,1.0
p23,2012,1.0
p23,2014,1.0
p23,2016,1.0
p23,2018,1.0
p23,2020,1.0
p23,2022,1.0
p23,2024,1.0
