,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p132,1.362208484,36.6,115.181,309.188,515.555,617.445,712.532,743.552,780.573,823.779,879.494,929.161,973.756,1018.46,1063.243,1108.002,1142.521,1171.871,1200.876,1226.368,1240.039
p133,0,0,0.082,10.291,94.754,111.239,131.962,145.773,156.765,166.377,177.57,183.427,189.418,198.759,210.06,219.877,225.232,230.527,237.964,243.833,244.955
p134,1.440997601,5.640375641,25.23,40.666,55.786,68.589,82.642,99.017,119.866,146.155,179.176,217.088,260.235,309.438,363.96,381.475,398.226,414.109,427.989,440.473,452.119
p14,0,0,0.149,0.618,2.623,5.565,9.798,17.155,29.189,33.93,38.312,41.608,44.795,47.233,50.018,53.266,54.787,56.425,57.235,58.368,63.148
p15,0,0,0.417,2.814,14.878,29.763,46.437,66.257,96.457,107.859,118.176,126.884,135.51,140.796,145.321,150.156,152.353,156.281,158.033,160.701,171.787
p16,0,0,0.228,2.675,12.603,18.188,24.691,34.452,49.884,54.522,59.235,63.36,67.123,69.509,72.369,75.504,77.161,79.449,80.433,82.296,86.104
p17,0,0,0.33,1.711,3.54,4.095,4.437,4.848,5.541,6.749,8.489,10.77,13.514,16.482,19.529,22.764,25.348,27.711,29.499,31.225,34.255
p18,0,0,0.286,1.62,3.484,4.019,4.546,5.135,6.095,7.54,9.322,11.245,13.198,14.92,16.47,17.999,19.011,20.143,20.88,21.798,23.884
p19,0,0,0.012,0.069,0.149,0.179,0.211,0.245,0.302,0.388,0.485,0.591,0.697,0.781,0.857,0.926,0.966,1.02,1.049,1.081,1.177
p2,4.25E-05,3.598774958,9.767,22.489,35.468,38.834,40.149,40.905,45.308,57.104,90.095,125.9,146.61,161.968,171.01,182.039,184.492,194.635,197.674,198.701,204.107
p20,0,0,0.177,1.008,2.237,2.688,3.29,4.138,5.406,7.166,9.278,11.535,13.759,15.601,17.215,18.565,19.387,20.228,20.815,21.635,23.164
p21,0,0,0.095,0.249,0.943,1.5,2.091,2.821,3.793,5.008,6.422,8.17,10.274,12.7,15.594,19.062,22.957,27.62,32.763,34.842,37.437
p22,0,0,0.001,0.003,0.039,0.086,0.155,0.252,0.379,0.546,0.734,0.942,1.175,1.447,1.782,2.195,2.676,3.313,4.012,4.446,4.814
p23,0,0,0.022,0.071,0.232,0.424,0.691,1.065,1.553,2.116,2.685,3.313,3.985,4.774,5.704,6.826,8.104,9.926,11.767,12.964,13.944
p24,0,0,0.235,0.764,1.987,3.131,4.734,6.728,9.207,11.98,14.778,17.907,21.432,25.437,30.202,35.856,42.296,50.334,58.754,62.832,66.295
p25,0,0,16.559,156.397,294.995,369.715,383.743,386.119,387.521,389.889,393.866,398.137,402.532,405.76,412.963,421.689,426.318,435.349,438.949,445.724,458.653
p26,0,0,1.032,9.115,17.966,22.945,23.722,23.793,23.833,23.999,24.203,24.413,24.678,24.873,25.178,25.603,25.878,26.307,26.505,26.925,27.589
p27,0.432030983,12.67567255,20.344,33.636,50.552,54.672,55.499,55.898,57.528,60.658,64.524,68.269,72,75.301,79.147,82.785,85.796,89.312,91.715,94.18,97.408
p28,7.941410686,257.0910799,476.648,736.559,1059.645,1168.391,1256.508,1337.617,1428.759,1546.726,1657.112,1754.087,1838.116,1903.033,1966.154,2017.136,2055.704,2108.742,2136.044,2174.028,2202.149
p29,0.033362992,3.953283745,4.667,7.25,10.183,10.807,11.264,11.635,12.051,12.549,13.109,13.721,14.3,14.807,15.315,15.699,16.009,16.452,16.741,17.069,17.279
p3,0.075701514,1.7785297,6.076,14.766,30.345,37.774,40.563,42.298,46.838,53.927,72.585,92.215,101.253,108.809,112.568,116.997,118.997,126.099,127.778,128.136,134.775
p30,2.435539638,48.87996376,104.025,190.748,301.741,340.456,355.647,367.286,392.009,432.741,474.369,512.631,546.136,572.528,598.307,622.157,640.899,658.746,670.298,683.65,693.446
p31,0.65127812,21.37159267,44.155,71.677,110.775,182.435,258.902,340.995,444.703,563.236,593.519,623.34,652.745,677.435,700.549,723.052,740.131,760.822,772.229,790.934,799.795
p32,0,0,5.38,10.323,15.512,16.703,17.767,18.748,20.113,21.995,24.153,26.203,28.094,29.934,31.523,33.401,34.813,36.692,38.16,40.011,41.195
p33,2.526042441,132.7315941,199.338,268.191,381.036,442.786,504.867,571.847,656.806,763.566,887.711,1013.887,1133.667,1247.671,1352.764,1457.993,1544.87,1634.148,1695.954,1763.468,1781.476
p34,0.857821277,34.1684059,92.982,127.868,187.91,219.044,248.583,279.551,317.238,362.67,414.468,465.754,512.45,556.75,595.207,632.71,663.76,694.847,717.121,743.776,753.848
p35,0,0,0.089,0.524,1.166,1.357,1.6,1.9,2.358,3.041,3.905,4.846,5.761,6.564,7.204,7.754,8.209,8.694,8.838,9.187,9.623
p36,0,0,9.205,13.038,16.099,16.15,16.224,16.352,16.595,17.023,17.691,18.687,20.147,22.203,25.084,28.998,33.886,39.474,44.388,49.952,55.281
p37,0,0,16.025,27.629,39.687,39.983,40.244,40.614,41.424,42.567,44.447,46.49,48.454,50.357,52.839,56.013,59.951,64.827,69.599,75.933,81.556
p38,0,0,19.85,30.344,40.273,41.636,42.93,44.223,46.021,48.48,51.573,54.869,58.37,62.616,67.398,73.72,81.801,91.702,100.519,111.381,122.123
p39,0,0,5.096,7.95,10.468,10.727,11.019,11.325,11.751,12.239,12.81,13.328,13.779,14.28,14.661,15.235,15.887,16.908,17.368,18.69,20.586
p4,0.119576402,0.38937141,1.495,2.941,4.685,5.389,5.427,5.446,5.563,5.679,6.943,9.235,11.138,13.215,14.71,16.2,16.518,18.338,19.293,19.533,20.703
p40,0,0,8.487,14.08,19.622,20.483,21.417,22.449,24.082,26.17,28.45,30.696,33.056,35.856,38.719,42.416,47.07,53.096,57.949,66.836,78.035
p41,0,0,11.648,18.637,25.696,30.017,31.79,33.088,37.083,42.586,47.885,52.227,57.778,63.131,66.636,72.11,78.516,86.68,92.666,105.138,121.492
p42,0,0,0.521,2.705,21.094,21.909,23.357,25.767,29.686,35.552,44.104,54.655,66.394,78.297,90.365,93.09,95.777,110.472,111.564,113.002,113.71
p43,0,0,16.152,82.558,599.84,630.94,683.856,766.591,892.207,1068.098,1301.762,1555.84,1798.364,2002.52,2180.662,2195.123,2209.052,2427.157,2433.471,2444.661,2450.765
p44,0,0,0.461,2.464,16.851,18.964,21.731,25.12,29.568,35.378,42.543,49.412,55.459,61.081,66.025,66.684,67.344,75.036,75.317,76.23,77.098
p45,0,0,8.069,16.888,33.5,33.883,34.187,34.507,34.969,35.57,36.286,36.986,37.62,38.372,38.952,39.7,40.569,41.661,42.026,43.419,45.25
p46,0.037516039,2.141675603,3.671,6.276,13.808,21.747,33.443,49.855,73.374,105.034,146.275,191.148,235.817,276.687,315.524,351.436,379.94,407.015,419.504,442.582,452.544
p47,0.078073811,5.728407335,18.044,25.574,36.89,48.954,61.016,72.57,87.431,104.516,108.621,112.266,116.21,120.258,122.732,127.637,130.745,134.613,135.44,137.156,139.485
p48,0.015890803,2.982025329,13.441,34.482,67.848,79.111,93.534,110.659,132.076,157.968,187.725,212.474,234.744,253.825,268.242,288.132,301.946,318.141,323.232,331.087,345.626
p49,0,0,0.023,0.06,0.1,0.28,0.597,1.127,1.979,3.162,4.645,5.426,6.24,7.046,7.679,8.344,8.82,9.296,9.466,9.695,10.109
p5,5.718094633,41.9169796,53.498,90.038,129.928,171.661,199.145,227.474,279.452,348.901,431.515,521.841,620.991,719.564,819.615,838.596,854.629,871.5,885.743,899.552,925.827
p50,0,0,0.562,1.279,5.113,18.87,41.284,82.639,156.647,270.435,434.425,511.864,601.602,695.756,782.832,872.346,942.858,1020.022,1038.849,1079.711,1163.399
p51,0,0,0.01,0.014,0.251,1.586,4.262,10.308,21.198,37.342,61.235,72.744,88.322,107.934,130.767,158.182,185.474,214.94,232.912,252.376,277.305
p52,0,0,2.079,3.106,3.952,4.502,4.88,5.168,5.587,6.159,6.973,7.862,8.82,9.817,10.762,12.111,13.435,15.259,16.45,18.84,21.484
p53,0,0,23.151,37.561,51.834,60.814,68.818,78.392,92.383,110.095,133.051,156.652,184.512,216.42,249.485,288.955,332.097,381.826,416.556,472.204,534.014
p54,0.094914678,2.754555382,25.046,34.038,44.307,45.921,47.406,49.314,52.886,58.701,67.342,78.896,92.916,109.755,128.915,150.865,174.771,200.157,222.046,246.427,270.736
p55,0.007026694,1.701282147,14.177,19.417,25.349,26.618,27.268,27.917,29.48,32.345,36.774,42.202,48.895,56.977,66.358,77.99,90.899,105.668,117.695,133.122,149.23
p56,0,0,0.655,1.054,3.124,11.725,28.434,64.865,87.553,116.912,149.267,173.163,198.656,224.123,244.167,263.17,271.564,284.264,285.66,290.445,313.436
p57,0.681239627,1.237219526,2.309,6.243,11.292,12.319,13.638,15.495,18.307,23.271,31.214,41.578,54.887,70.469,86.045,101.442,113.827,124.992,133.017,141.357,153.801
p58,2.973437518,3.310040121,30.663,75.767,96.525,270.719,283.068,292.577,351.608,461.035,616.763,718.689,793.188,852.494,904.485,962.027,990.633,1028.136,1052.663,1074.054,1133.587
p59,0.225905501,1.216504631,2.548,9.89,21.924,28.733,38.151,50.618,66.566,84.282,100.877,115.213,126.996,136.486,146.75,158.227,164.784,172.756,175.853,181.608,185.54
p6,0.246640299,9.779499557,11.462,18.015,24.33,30.556,34.667,39.042,47.386,59.066,73.613,90.042,108.38,126.879,145.931,150.113,153.871,157.639,160.897,164.104,168.181
p60,0.01193542,0.447235192,1.766,4.222,7.684,8.095,8.503,8.957,9.556,10.315,11.246,12.264,13.358,14.681,16.097,17.95,20.003,21.862,24.284,26.536,30.015
p61,0.007968921,0.746904448,1.474,3.981,7.494,8.031,8.554,9.164,10.016,11.184,12.712,14.433,16.225,18.397,20.768,23.604,26.746,29.646,33.312,36.814,42.369
p62,0.064115463,0.41323642,1.002,3.079,6.441,7.679,8.991,10.268,11.717,13.4,15.452,17.249,19.144,21.254,23.409,26.263,29.437,31.983,35.547,38.606,43.424
p63,0.201813968,12.24810532,23.343,62.897,108.598,113.099,118.262,124.552,133.023,144.229,158.639,175.961,196.577,221.917,251.565,288.78,333.207,375.298,431.86,485.422,568.59
p64,0.017288812,5.864901897,11.212,35.814,77.886,95.212,115.888,139.702,174.369,221.931,282.539,341.195,395.661,450.089,501.468,556.531,602.878,626.948,664.058,682.132,732.28
p65,0.074564522,6.345614295,11.991,35.393,80.097,101.219,123.967,149.09,188.003,241.076,311.64,383.306,453.151,527.131,596.704,672.168,734.617,767.564,816.624,836.808,909.998
p66,0.00687512,2.876324151,5.107,14.621,30.781,39.651,50.817,67.418,95.297,135.592,188.62,236.817,279.386,317.445,349.97,384.13,406.95,426.41,438.831,448.645,466.875
p67,0.049593126,5.42192879,11.329,31.713,56.962,60.657,64.63,69.351,75.901,84.765,97.404,113.066,131.993,157.129,186.644,223.209,267.039,310.413,363.259,413.525,489.69
p68,0,0,0.685,3.483,24.535,27.209,31.55,37.964,47.393,60.722,78.598,98.117,117.129,134.652,149.888,151.66,153.518,173.108,173.679,174.542,175.307
p69,0,0,4.164,7.56,15.519,15.883,16.154,16.411,16.889,17.623,18.567,19.531,20.456,21.364,22.121,22.846,23.52,24.204,24.482,25.254,26.254
p7,0.042888671,1.603520842,3.689,6.037,7.953,8.683,9.259,9.869,10.725,11.891,13.248,14.786,16.53,18.287,20.149,20.609,21.098,21.572,21.97,22.348,22.889
p70,0,0,8.569,16.444,33.172,33.767,34.127,34.485,35.263,36.503,38.118,39.811,41.498,43.197,44.67,46.243,47.786,49.447,50.192,52.173,54.588
p71,0.048889458,0.2611806,2.716,3.665,4.866,5.475,5.791,6.098,6.694,7.501,8.594,9.959,11.511,13.313,15.211,17.519,20.043,22.75,24.604,27.358,29.934
p72,0.051234245,4.395968779,39.489,53.482,70.229,77.881,83.354,89.765,99.443,113.926,135.701,162.379,193.887,230.898,271.301,318.247,367.829,419.067,458.483,506.91,552.518
p73,0,0.247787902,2.317,3.133,4.018,4.287,4.474,4.654,5.016,5.6,6.451,7.532,8.867,10.52,12.434,14.736,17.164,19.715,21.98,24.292,26.958
p74,0,0,0.069,0.127,0.232,0.291,0.383,0.531,0.811,1.304,2.15,3.244,4.438,5.592,6.581,7.446,8.08,8.691,9.081,9.842,10.434
p75,0.049455912,1.133727956,2.315,3.462,6.38,6.883,7.425,8.119,9.224,10.906,13.504,17.15,22.157,28.999,37.871,48.307,58.48,67.729,72.572,79.125,81.384
p76,0.004075108,2.41498537,4.152,6.068,12.535,13.99,16.41,20.491,28.112,40.446,58.953,82.916,110.246,139.03,166.429,192.391,212.59,229.751,234.388,248.654,250.97
p77,0,0.829536661,1.476,2.222,4.839,6.553,9.016,12.828,19.217,28.577,41.593,57.016,73.179,89.004,103.152,115.924,125.485,133.825,135.884,142.734,144.283
p78,0.044142199,1.68559734,2.234,3.277,6.551,7.695,9.202,11.75,16.704,24.7,36.767,52.328,69.373,86.082,100.429,113.412,123.193,131.448,134.021,141.367,142.691
p79,0.101972038,2.372986019,4.864,7.122,12.343,13.332,14.876,17.359,21.433,27.353,35.469,44.668,53.802,62.115,69.064,75.274,79.615,82.928,83.848,87.573,87.683
p8,0.819524,8.793521013,34.761,59.137,87.587,90.919,91.275,91.656,92.433,93.648,95.303,96.711,98.041,99.543,100.743,102.136,103.294,104.32,105.051,105.054,105.136
p80,0.355709642,8.406996517,11.274,20.857,48.574,49.302,49.614,51.682,64.118,106.275,210.119,358.276,481.62,558.172,602.879,640.655,659.281,681.01,686.794,749.2,750.917
p81,0.090199905,0.960017493,3.429,6.045,12.571,12.612,12.704,12.874,13.294,14.973,20.654,32.998,51.37,70.536,84.747,94.595,99.067,102.472,102.731,106.476,107.378
p82,0,0.338281606,0.822,1.457,3.024,3.029,3.039,3.071,3.137,3.376,4.38,7.014,12.11,18.487,23.133,26.258,27.724,28.747,28.826,30.353,30.429
p83,0.035923054,0.394704384,1.812,3.158,6.56,6.56,6.56,6.56,6.607,7.022,8.87,13.482,21.392,30.34,36.828,41.385,43.505,45.116,45.308,47.576,47.804
p84,0,0.93922519,8.138,11.008,14.544,15.702,16.479,17.346,18.946,21.435,25.021,29.479,34.866,41.4,48.93,57.676,66.745,76.435,84.789,93.369,103.208
p85,0,0,1.106,2.383,8.683,37.017,113.883,262.372,340.512,431.345,515.144,563.151,601.103,637.925,669.099,706.624,724.75,747.736,754.104,770.817,831.342
p86,0,0,0,0,0.317,11.265,11.656,12.645,18.894,29.691,42.411,49.326,53.995,57.853,60.885,64.526,66.263,68.509,68.962,70.545,76.521
p87,0,0,0.443,0.865,2.878,5.173,8.921,16.014,30.974,61.518,114.755,186.014,268.989,361.013,459.913,561.707,640.856,700.409,741.131,775.37,818.711
p88,0,0,0.104,0.202,0.696,1.326,2.312,4.161,8.071,16.217,30.715,50.9,75.608,104.752,137.772,171.533,197.501,216.58,228.716,239.939,254.401
p89,0,0,0.847,1.669,8.807,14.888,20.118,31.098,62.036,129.337,267.278,469.648,672.759,809.959,903.054,973.308,1029,1085.933,1137.813,1193.802,1259.455
p9,430.9401092,716.7919976,1372.32,2715.314,4090.122,4875.56,5029.716,5156.27,5323.554,5576.486,5876.181,6114.039,6295.323,6462.96,6604.405,6772.462,6934.126,7082.281,7166.771,7175.223,7205.829
p90,0,0,1.055,2.07,11.415,18.514,25.606,39.744,72.902,139.788,274.302,472.327,680.796,838.929,941.898,1020.466,1085.17,1149.993,1214.387,1282.979,1359.814
p91,0.434143915,2.552060478,4.685,9.004,21.249,50.72,92.041,145.257,219.113,314.294,428.052,530.776,619.461,627.858,635.963,644.863,652.38,660.52,667.769,675.897,688.951
p92,0.114763759,35.8,56.494,74.347,83.594,91.121,96.363,102.176,110.973,123.183,139.952,160.702,186.131,218.152,258.415,309.582,372.125,448.928,536.574,647.179,773.966
p93,0,0,0.224,1.205,4.972,6.517,8.511,11.319,15.719,22.305,31.888,44.437,59.988,78.489,99.261,121.675,143.483,164.33,181.718,199.694,214.429
p94,0.872693419,21.5,29.56,36.65,46.88,62.363,75.804,90.799,112.371,141.737,181.332,228.652,285.156,352.825,431.789,524.135,630.375,753.658,896.314,1064.768,1272.674
p95,0,0,0.422,15.573,68.199,110.006,143.468,175.367,219.357,242.049,275.48,306.155,335.891,367.999,403.257,441.13,474.443,503.305,518.294,535.665,566.33
p96,0,0,1.054,34.473,143.739,265.146,390.998,509.779,663.793,732.052,822.699,901.084,968.215,1029.328,1084.546,1140.137,1181.588,1230.198,1257.818,1285.521,1338.691
p97,1.601205543,22.69234846,56.419,74.102,96.239,173.26,220.424,262.318,347.992,490.845,681.092,889.325,1116.66,1378.655,1651.527,1938.342,2201.586,2485.108,2515.312,2547.6,2593.767
p98,1.314698949,24.50765154,57.016,74.818,93.21,158.017,205.592,234.089,305.011,440.126,625.477,824.498,1040.518,1288.306,1556.817,1843,2110.866,2399.272,2433.353,2467.473,2519.859
p99,0,0,8.045,24.521,60.108,102.376,159.17,239.674,361.084,521.513,719.133,894.031,1033.406,1150.773,1247.628,1334.14,1393.894,1461.714,1478.242,1564.057,1574.216
