,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p116,0,0,21.668,35.622,49.565,50.226,50.793,51.563,52.887,55.109,58.726,64.008,71.462,81.832,95.694,113.562,134.622,158.145,181.65,202.928,222.286
p117,0,0,3.563,5.045,6.221,6.236,6.25,6.265,6.287,6.339,6.553,6.922,7.539,8.54,10.122,12.602,16.299,21.687,29.19,38.814,50.506
p118,0,0,1.287,3.264,7.204,8.915,10.75,13.442,17.777,24.287,33.754,44.634,57.997,75.893,98.278,123.198,145.502,163.473,174.924,180.055,186.285
p119,0.123533323,4.106571736,9.508,10.653,12.176,13.016,13.979,15.716,19.038,24.3,32.286,42.423,54.264,67.116,79.327,81.001,82.269,83.459,84.286,84.659,96.026
p12,0.408189973,14.22757422,17.685,58.021,83.964,85.243,85.36,85.469,85.921,87.3,88.256,90.339,91.172,92.314,93.847,96.515,97.547,99.468,103.677,106.324,109.444
p120,0.304902382,2.880211639,7.697,8.679,9.928,10.456,11.232,12.738,15.354,19.51,25.319,31.676,38.261,45.406,52.408,53.665,54.551,55.213,55.711,56.017,62.939
p121,0,8.308360209,28.598,71.054,108.558,124.919,129.562,132.06,141.057,154.261,176.46,196.908,198.121,200.845,203.527,207.254,210.084,213.256,216.694,218.009,219.895
p122,2.438565672,132.0154459,137.703,166.761,248.086,376.598,540.599,734.182,976.711,1260.77,1592.525,1884.704,2162.63,2482.093,2846.288,2906.287,2960.365,3006.872,3037.075,3054.186,3569.934
p123,0.002115553,75.49163979,173.063,565.16,840.025,953.714,1006.942,1042.859,1110.237,1208.485,1363.52,1504.51,1523.911,1553.383,1588.262,1627.518,1660.787,1693.981,1716.7,1727.981,1742.897
p124,0,0,0.06,0.15,0.308,0.413,0.518,0.636,0.813,1.108,1.659,2.446,3.489,4.828,6.358,7.964,9.346,10.359,10.795,11.307,11.926
p125,0.947636682,17.6,27.561,62.168,92.367,110.185,125.04,138.743,156.349,178.789,206.539,228.496,247.343,268.437,291.187,316.883,342.147,346.307,349.49,351.753,353.749
p126,4.57672123,816.9,1210.57,1625.246,2169.931,2496.515,2728.163,2897.067,3098.851,3331.294,3654.431,3965.386,4256.342,4272.844,4294.635,4324.936,4763.993,4773.731,4780.873,4784.692,4789.713
p127,3.257673856,107.8581726,274.738,658.013,1160.836,1336.771,1361.305,1385.236,1421.605,1472.396,1539.907,1588.377,1632.227,1695.701,1758.693,1834.494,1903.345,1964.732,2020.668,2063.949,2068.631
p128,7.216393541,16.04182742,59.963,192.673,338.831,483.87,527.949,571.253,621.117,677.667,748.574,793.299,833.379,909.235,979.403,1058.604,1121.939,1171.651,1208.595,1233.41,1237.318
p129,0.188722468,8.9,26.012,101.072,137.683,151.04,160.1,168.341,180.465,196.507,217.572,239.621,263.226,289.93,295.834,302.229,308.417,314.547,319.2,323.616,328.762
p13,0.543822861,29.67242578,65.513,198.297,279.526,293.028,296.373,298.547,301.238,305.804,308.565,316.849,322.858,330.27,334.956,341.461,342.934,351.744,367.343,374.133,378.694
p130,0,0,5.181,52.207,85.544,101.294,103.237,104.814,106.928,109.877,113.946,117.454,120.534,124.062,128.026,132.864,136.823,140.535,142.962,145.911,151.528
p131,2.936474285,178.4,681.585,1491.897,2384.945,2641.12,2835.622,2874.946,2915.943,2967.072,3029.58,3082.98,3137.048,3206.884,3281.862,3351.693,3408.33,3454.535,3491.215,3517.757,3535.28
p132,1.362208484,36.6,115.181,309.188,515.555,617.491,712.705,743.757,780.677,824.04,879.86,929.608,974.224,1022.813,1072.274,1122.924,1163.252,1197.45,1223.296,1239.711,1248.638
p133,0,0,0.082,10.291,94.754,111.248,131.98,145.818,156.774,166.322,177.685,183.526,189.616,200.937,212.578,223.991,229.955,236.823,240.962,242.891,244.621
p134,1.440997601,5.640375641,25.23,40.666,55.786,68.591,82.652,99.03,119.882,146.172,179.195,217.108,260.291,309.857,365.182,383.287,400.972,417.887,432.34,445.135,456.466
p14,0,0,0.194,0.949,4.584,9.648,13.884,20.082,23.336,27.755,31.635,35.915,39.781,42.893,46.483,49.892,51.318,52.837,53.525,54.18,55.818
p15,0,0,0.381,2.667,13.554,28.052,45.764,67.062,77.495,90.082,100.622,113.819,122.76,128.71,135.316,141.62,144.2,147.434,149.295,151.66,154.794
p16,0,0,0.22,2.492,11.966,18.383,25.764,35.975,39.619,45.125,50.175,56.247,60.439,63.843,67.331,71.111,72.794,74.566,75.769,76.946,78.163
p17,0,0,0.33,1.709,3.533,4.092,4.434,4.846,5.541,6.78,8.576,11.039,14.045,17.282,20.707,24.202,27.035,29.515,31.444,32.987,34.521
p18,0,0,0.286,1.619,3.481,4.021,4.554,5.168,6.149,7.653,9.464,11.644,13.886,15.894,17.757,19.444,20.67,21.821,22.693,23.481,24.458
p19,0,0,0.012,0.069,0.148,0.179,0.211,0.245,0.306,0.393,0.491,0.609,0.728,0.83,0.922,1.006,1.063,1.116,1.14,1.163,1.204
p2,4.25E-05,3.598774958,9.782,22.53,35.627,38.949,40.044,40.878,45.011,56.173,87.599,126.539,150.022,166.853,177.856,187.867,192.122,199.516,203.067,203.067,203.721
p20,0,0,0.177,1.009,2.24,2.7,3.304,4.16,5.44,7.237,9.375,11.942,14.484,16.671,18.609,20.088,21.096,21.948,22.501,23.173,23.606
p21,0,0,0.09,0.232,0.9,1.447,2.029,2.75,3.712,4.916,6.31,8.161,10.339,12.887,15.905,19.458,23.487,28.223,33.658,35.793,38.036
p22,0,0,0.001,0.003,0.041,0.091,0.166,0.268,0.415,0.595,0.797,1.036,1.314,1.639,2.019,2.487,3.026,3.729,4.526,4.987,5.56
p23,0,0,0.022,0.071,0.235,0.433,0.716,1.111,1.636,2.232,2.833,3.597,4.426,5.359,6.412,7.702,9.07,10.872,12.86,13.868,15.122
p24,0,0,0.24,0.78,2.024,3.194,4.851,6.936,9.5,12.366,15.303,18.92,22.89,27.376,32.352,38.284,45.042,53.104,62.042,66.006,70.438
p25,0,0,16.56,156.405,295.018,370.048,384.178,386.598,388.04,390.598,394.629,400.242,407.335,415.698,426.276,438.204,443.228,449.694,454.358,460.529,466.452
p26,0,0,1.032,9.108,17.943,22.926,23.705,23.777,23.821,23.993,24.191,24.493,24.821,25.123,25.494,26.152,26.454,26.881,27.146,27.486,27.781
p27,0.432030983,12.67567255,20.337,33.655,50.474,54.696,55.643,56.14,57.949,61.207,65.108,69.744,74.428,79.065,83.829,88.484,91.934,95.216,97.735,100.316,102.779
p28,7.941410686,257.0910799,476.606,736.754,1059.58,1178.495,1268.014,1351.648,1449.696,1567.691,1683.454,1795.762,1895.24,1981.069,2058.681,2128.064,2178.642,2221.699,2256.823,2288.677,2318.828
p29,0.033362992,3.953283745,4.664,7.221,10.11,10.739,11.222,11.6,12.059,12.592,13.225,13.961,14.671,15.321,15.929,16.505,16.925,17.263,17.524,17.776,18.011
p3,0.075701514,1.7785297,5.938,14.422,29.958,37.423,40.163,41.824,46.432,53.571,71.877,95.989,107.396,117.757,124.2,128.709,132.105,137.146,139.476,139.476,140.011
p30,2.435539638,48.87996376,104.076,190.564,301.957,341.346,358.138,370.559,396.524,438.283,480.143,522.685,559.249,590.222,619.042,644.608,662.784,678.7,691.959,704.369,713.997
p31,0.65127812,21.37159267,44.254,71.898,111.025,183.48,261.361,346.899,453.883,576.893,608.763,645.039,675.796,707.573,737.144,763.744,782.169,800.682,816.617,831.435,841.205
p32,0,0,5.432,10.362,15.597,16.932,18.137,19.28,20.857,22.913,25.27,27.69,29.807,31.81,33.594,35.659,37.278,39.238,40.97,42.268,44.155
p33,2.526042441,132.7315941,199.727,268.848,381.91,445.214,508.772,578.272,665.933,775.467,904.156,1044.072,1181.579,1316.167,1437.407,1555.116,1649.88,1744.467,1805.005,1851.556,1903.685
p34,0.857821277,34.1684059,92.593,127.211,187.036,218.617,248.95,280.826,319.867,366.476,419.973,476.892,530.39,581.658,626.034,668.454,702.474,735.962,757.915,775.839,796.893
p35,0,0,0.089,0.526,1.173,1.368,1.62,1.928,2.409,3.12,4.02,5.021,5.996,6.883,7.625,8.294,8.826,9.327,9.35,10.005,10.407
p36,0,0,8.629,12.222,15.096,15.149,15.224,15.354,15.607,16.057,16.761,17.872,19.51,21.883,25.219,29.74,35.243,41.547,46.323,53.053,58.526
p37,0,0,16.601,28.444,40.69,41.026,41.291,41.686,42.575,43.844,45.848,47.902,49.815,52.355,55.54,59.465,64.298,69.902,75.064,81.746,87.541
p38,0,0,19.798,30.304,40.189,41.633,43.023,44.443,46.458,49.148,52.577,56.293,60.458,65.447,71.223,78.583,87.676,98.41,108.124,121.007,131.491
p39,0,0,4.969,7.753,10.204,10.476,10.781,11.1,11.566,12.117,12.745,13.384,14.001,14.69,15.231,15.936,16.531,17.657,18.241,20.271,21.478
p4,0.119576402,0.38937141,1.503,2.958,4.701,5.391,5.417,5.435,5.573,5.675,6.842,9.377,11.586,13.624,15.452,16.986,18.108,19.967,21.22,21.22,21.225
p40,0,0,9.011,15.015,21.005,21.95,22.995,24.155,26.071,28.43,30.998,33.738,36.73,40.111,43.504,47.584,52.564,59.125,65.202,77.089,86.418
p41,0,0,11.25,17.898,24.576,29.319,31.495,32.99,37.596,42.997,48.623,53.378,60.744,66.906,71.352,77.233,84.445,93.852,102.456,121.859,137.095
p42,0,0,0.511,2.709,20.944,21.873,23.453,26.006,30.072,36.182,45.047,56.121,68.398,81.297,94.255,97.102,100.162,102.88,104.432,106.477,107.513
p43,0,0,16.122,82.399,598.477,630.291,685.329,772.76,905.549,1092.123,1337.657,1604.736,1853.196,2074.613,2268.572,2282.69,2299.288,2315.507,2324.011,2338.611,2345.908
p44,0,0,0.468,2.478,17.161,19.305,22.211,25.864,30.687,36.909,44.443,51.608,58.083,64.237,69.713,70.462,71.274,72.149,72.569,74.048,75.267
p45,0,0,8.143,16.993,33.722,34.119,34.431,34.77,35.303,36.004,36.842,37.722,38.712,39.737,40.693,41.721,42.814,44.095,44.77,46.872,48.622
p46,0.037516039,2.141675603,3.599,6.305,13.809,22.068,33.811,50.213,73.976,106.48,149.053,196.268,242.823,288.247,331.215,369.752,405.352,435.043,446.395,468.636,476.642
p47,0.078073811,5.728407335,17.945,25.353,36.64,48.873,61.116,72.911,87.95,105.404,109.73,113.536,117.291,122.022,126.828,131.462,133.748,136.942,138.916,144.227,145.79
p48,0.015890803,2.982025329,13.476,34.647,68.407,80.172,95.057,112.519,134.389,160.883,191.361,217.109,239.965,261.698,281.81,301.131,311.821,325.683,334.615,352.329,365.54
p49,0,0,0.022,0.059,0.098,0.278,0.596,1.13,2,3.214,4.749,5.555,6.423,7.295,8.073,8.779,9.192,9.615,9.904,10.521,10.731
p5,5.718094633,41.9169796,53.482,89.742,129.432,171.163,199.329,228.371,280.937,351.269,434.045,533.177,641.9,752.382,779.896,806.449,829.934,851.032,870.114,886.532,902.224
p50,0,0,0.562,1.28,5.094,19.129,42.138,84.72,160.55,277.184,448.419,530.139,623.724,725.914,827.81,924.215,983.06,1065.838,1113.162,1196.107,1241.405
p51,0,0,0.01,0.014,0.271,1.681,4.608,11.003,22.491,39.659,65.406,77.761,94.19,114.833,139.601,168.209,194.39,225.803,250.816,279.219,296.632
p52,0,0,2.113,3.165,4.04,4.614,5,5.296,5.728,6.371,7.244,8.203,9.365,10.537,11.785,13.178,14.777,16.154,17.605,20.768,22.95
p53,0,0,23.118,37.501,51.746,60.876,68.982,78.683,92.883,111.305,134.965,159.437,189.779,224.105,260.677,301.686,345.51,391.727,434.005,503.073,552.108
p54,0.094914678,2.754555382,25.093,34.089,44.181,45.945,47.504,49.585,53.306,59.356,68.698,80.72,95.629,113.345,133.578,156.985,181.977,209.114,232.679,260.289,284.961
p55,0.007026694,1.701282147,14.05,19.244,25.012,26.3,27.018,27.705,29.332,32.394,37.023,42.594,49.693,58.469,68.677,80.932,94.651,110.75,124.745,142.192,157.484
p56,0,0,0.641,1.033,3.065,11.762,28.363,65.482,88.99,118.967,152.625,178.366,204.701,231.333,254.547,274.122,277.696,294.844,300.787,322.111,328.09
p57,0.681239627,1.237219526,2.303,6.225,11.176,12.215,13.544,15.442,18.345,23.413,31.705,42.743,56.811,73.249,90.346,107.246,120.65,133.741,144.176,155.572,166.874
p58,2.973437518,3.310040121,30.663,75.767,95.816,277.902,290.957,302.125,362.292,474.57,634.467,735.402,810.74,872.557,926.075,989.453,1018.145,1067.432,1097.986,1142.157,1187.828
p59,0.225905501,1.216504631,2.602,10.195,22.997,30.234,40.146,52.935,69.119,87.424,104.061,121.329,136.927,151.382,163.264,175.827,183.095,190.558,196.332,202.684,208.578
p6,0.246640299,9.779499557,11.469,18.295,24.804,31.43,36.191,41.256,50.46,62.956,78.27,96.826,117.324,138.635,143.917,149.544,154.52,159.199,163.523,167.498,171.241
p60,0.01193542,0.447235192,1.767,4.231,7.694,8.117,8.531,8.989,9.594,10.365,11.33,12.39,13.519,14.91,16.465,18.573,20.821,23.427,25.831,28.358,32.102
p61,0.007968921,0.746904448,1.472,3.966,7.465,8.016,8.543,9.173,10.056,11.267,12.846,14.53,16.432,18.727,21.18,24.35,27.703,31.621,35.285,39.079,45.275
p62,0.064115463,0.41323642,1.01,3.119,6.542,7.81,9.13,10.396,11.89,13.604,15.632,17.582,19.593,21.636,24.086,27.647,31.155,35.159,38.695,42.17,47.726
p63,0.201813968,12.24810532,23.365,62.912,108.383,113.038,118.314,124.713,133.356,144.787,159.588,177.613,199.275,226.796,258.956,301.556,350.487,409.079,468.614,534.675,620.6
p64,0.017288812,5.864901897,11.201,35.702,77.525,94.845,115.683,139.654,174.785,222.714,284.001,342.841,398.887,455.572,508.705,571.698,617.931,664.683,697.421,714.583,749.305
p65,0.074564522,6.345614295,11.957,35.308,79.63,100.631,123.237,148.691,187.723,241.484,312.136,384.095,454.566,529.242,600.785,683.815,745.087,806.37,843.244,866.942,923.165
p66,0.00687512,2.876324151,5.096,14.563,30.81,39.916,51.91,69.452,98.044,139.357,193.987,243.326,287.283,325.836,361.407,396.497,419.743,442.414,457.931,475.557,491.171
p67,0.049593126,5.42192879,11.274,31.468,56.379,60.048,64.011,68.727,75.341,84.279,97.183,112.781,131.707,157.316,187.962,227.326,271.558,324.026,379.663,433.685,506.843
p68,0,0,0.717,3.624,25.738,28.461,32.973,39.732,49.728,63.788,82.494,102.733,122.584,141.012,157.641,159.455,161.464,163.482,164.445,166.313,166.883
p69,0,0,4.146,7.541,15.47,15.884,16.19,16.482,17.031,17.816,18.861,19.912,20.955,21.972,22.862,23.778,24.785,25.861,26.544,27.905,28.967
p7,0.042888671,1.603520842,3.699,6.053,7.976,8.716,9.313,9.95,10.845,12.048,13.437,15.253,17.282,19.405,20.11,20.78,21.368,21.905,22.386,22.805,23.197
p70,0,0,8.511,16.358,32.999,33.706,34.116,34.511,35.366,36.7,38.431,40.224,42.152,44.12,45.946,47.834,49.823,52.046,53.436,56.466,59.184
p71,0.048889458,0.2611806,2.858,3.849,5.096,5.746,6.1,6.46,7.1,7.965,9.211,10.738,12.549,14.601,16.792,19.323,22.133,25.185,27.871,30.981,33.79
p72,0.051234245,4.395968779,39.62,53.672,70.833,78.86,85.685,92.725,103.251,119.519,143.388,172.094,207.017,247.938,292.558,342.786,396.528,454.539,507.456,561.446,610.617
p73,0,0.247787902,2.277,3.081,3.944,4.236,4.441,4.651,5.045,5.677,6.595,7.763,9.247,11.088,13.209,15.67,18.391,21.354,24.294,27.34,30.244
p74,0,0,0.074,0.139,0.252,0.32,0.427,0.597,0.918,1.481,2.367,3.511,4.807,6.119,7.17,7.971,8.901,9.949,10.82,12.082,13.299
p75,0.049455912,1.133727956,2.261,3.35,6.224,6.793,7.357,8.148,9.492,11.614,15.076,19.964,26.692,35.501,46.224,57.848,68.965,79.065,85.296,91.511,96.072
p76,0.004075108,2.41498537,4.242,6.175,12.737,14.786,17.478,22.068,30.895,45.024,66.243,93.461,124.307,156.151,186.084,212.664,234.536,254.222,264.033,276.055,284.389
p77,0,0.829536661,1.486,2.228,4.792,6.518,9.217,13.61,20.705,31.124,45.673,62.52,79.779,96.241,110.967,123.657,134.179,143.968,148.473,155.362,158.653
p78,0.044142199,1.68559734,2.35,3.453,6.913,8.433,10.586,14.425,20.748,30.398,44.217,60.834,78.455,95.397,110.296,123.123,133.489,143.164,147.787,154.425,158.597
p79,0.101972038,2.372986019,4.774,6.917,11.983,13.021,14.842,17.81,22.486,29.251,38.522,48.732,58.604,67.356,74.586,80.18,84.386,88.665,90.889,93.284,95.261
p8,0.819524,8.793521013,34.724,59.187,87.626,91.009,91.39,91.699,92.543,93.921,95.594,97.326,98.842,100.441,101.865,103.273,104.49,105.284,105.818,106.243,106.401
p80,0.355709642,8.406996517,11.287,20.885,48.725,53.922,63.066,84.907,125.484,191.837,291.946,399.55,505.786,584.674,639.689,677.556,701.706,740.822,748.07,761.257,767.857
p81,0.090199905,0.960017493,3.422,6.03,12.483,12.535,12.648,12.854,13.426,15.555,22.684,37.979,59.605,79.585,92.294,100.661,105.364,110.165,112.722,115.689,117.906
p82,0,0.338281606,0.821,1.453,3.001,3.007,3.025,3.06,3.135,3.528,5.121,8.902,15.066,21.68,26.332,29.421,31.004,32.645,33.372,34.31,34.744
p83,0.035923054,0.394704384,1.808,3.15,6.52,6.52,6.52,6.52,6.595,7.199,9.774,15.81,24.96,34.096,40.421,44.832,47.441,49.708,50.681,52.111,52.941
p84,0,0.93922519,7.983,10.809,14.247,15.502,16.363,17.329,19.061,21.702,25.565,30.331,36.233,43.412,51.443,60.782,70.693,81.55,91.456,101.899,111.285
p85,0,0,1.12,2.404,8.743,37.989,118.305,271.548,351.131,442.51,528.398,577.231,618.335,658.739,693.384,734.236,752.981,790.079,816.03,856.17,889.788
p86,0,0,0,0,1.026,13.159,13.625,15.214,21.363,31.891,44.603,51.629,56.307,60.157,63.626,67.788,69.846,73.305,75.645,80.006,83.819
p87,0,0,0.437,0.857,2.845,5.135,8.858,15.988,31.192,62.521,118.685,196.274,287.664,385.967,484.478,583.595,657.944,719.555,764.149,804.659,842.39
p88,0,0,0.109,0.21,0.729,1.402,2.472,4.533,8.999,18.378,35.231,58.519,86.073,116.251,147.293,179.546,203.9,223.834,237.818,251.053,263.751
p89,0,0,0.849,1.67,8.849,15.268,20.663,31.929,64.567,133.406,276.062,485.428,688.987,838.535,935.908,1009.602,1066.602,1128.291,1184.132,1245.681,1310.477
p9,430.9401092,716.7919976,1372.729,2718.238,4093.305,4880.045,5034.672,5160.69,5329.979,5597.505,5897.458,6149.277,6334.243,6506.452,6680.344,6860.41,7012.782,7133.431,7226.371,7276.825,7304.393
p90,0,0,1.053,2.069,11.373,18.563,26.431,41.082,74.845,142.115,281.521,488.625,707.982,872.09,978.725,1059.746,1128.86,1198.681,1267.108,1340.339,1415.401
p91,0.434143915,2.552060478,4.572,8.726,20.285,48.795,89.49,142.579,216.431,312.252,429.086,534.158,627.531,636.956,646.382,656.455,665.134,675.354,685.121,695.935,709.083
p92,0.114763759,35.8,56.494,74.347,83.594,91.368,97.059,103.319,112.544,125.234,142.923,164.623,191.764,226.43,269.395,324.944,392.083,476.687,579.149,701.417,844.352
p93,0,0,0.215,1.131,4.781,6.314,8.289,11.091,15.508,22.128,31.812,44.64,60.99,80.845,103.369,127.948,152.447,176.575,198.451,218.239,235.506
p94,0.872693419,21.5,29.56,36.65,46.88,62.548,76.091,91.584,113.593,143.522,184.286,232.532,291.217,361.379,444.005,541.465,653.996,788.644,941.993,1124.881,1342.787
p95,0,0,0.433,15.712,69.417,112.846,146.516,178.43,225.09,249.505,285.774,318.059,352.486,389.852,428.128,468.372,500.531,536.168,556.575,585.257,617.206
p96,0,0,1.043,34.334,142.521,264.738,394.241,517.43,674.617,744.498,836.786,918.306,988.342,1052.973,1113.368,1176.922,1227.102,1287.064,1337.25,1382.173,1431.977
p97,1.601205543,22.69234846,56.114,73.728,95.591,176.327,225.295,269.166,365.626,516.547,717.783,939.447,1186.169,1463.939,1756.661,2072.711,2373.876,2429.986,2477.37,2518.217,2572.143
p98,1.314698949,24.50765154,57.32,75.192,93.858,162.148,213.632,248.665,331.379,478.751,677.252,890.66,1129.068,1401.368,1697.147,2019.571,2345.244,2417.975,2478.17,2521.559,2583.29
p99,0,0,8.019,24.601,60.307,104.93,164.99,250.451,379.004,546.93,753.129,937.796,1089.786,1222.625,1335.935,1451.467,1550.991,1658.571,1732.696,1756.904,1834.381
