"","","H1","H2","H3","H4","H5","H6","H7","H8","H9","H10","H11","H12","H13","H14","H15","H16","H17"
1,"class10",0.250091445526836,0.187317464142061,0.203613262221756,0.204097227534337,0.377755314432962,0.333349250939611,0.316460697038117,0.353252012137764,0.37112281738333,0.390099844904255,0.38683793746415,0.377477157723454,0.382146381430292,0.371416019547645,0.355561483735669,0.346509405940213,0.203613262221756
1,"class7",0.250091445526836,0.187317464142061,0.203613262221756,0.204097227534337,0.377755314432962,0.333349250939611,0.316460697038117,0.353252012137764,0.37112281738333,0.390099844904255,0.38683793746415,0.377477157723454,0.382146381430292,0.371416019547645,0.355561483735669,0.346509405940213,0.203613262221756
1,"class8",0.250091445526836,0.187317464142061,0.203613262221756,0.204097227534337,0.377755314432962,0.333349250939611,0.316460697038117,0.353252012137764,0.37112281738333,0.390099844904255,0.38683793746415,0.377477157723454,0.382146381430292,0.371416019547645,0.355561483735669,0.346509405940213,0.203613262221756
1,"class9",0.250091445526836,0.187317464142061,0.203613262221756,0.204097227534337,0.377755314432962,0.333349250939611,0.316460697038117,0.353252012137764,0.37112281738333,0.390099844904255,0.38683793746415,0.377477157723454,0.382146381430292,0.371416019547645,0.355561483735669,0.346509405940213,0.203613262221756
2,"class10",0.214391854168523,0.217768951155224,0.246545301892496,0.218776432175212,0.339460292813711,0.330436415503448,0.280632483108169,0.342102051508071,0.407712348483974,0.403972925620957,0.40118060013385,0.414236008726861,0.383379766491662,0.379071078922665,0.331765878329334,0.374291115542698,0.246545301892496
2,"class9",0.214391854168523,0.217768951155224,0.246545301892496,0.218776432175212,0.339460292813711,0.330436415503448,0.280632483108169,0.342102051508071,0.407712348483974,0.403972925620957,0.40118060013385,0.414236008726861,0.383379766491662,0.379071078922665,0.331765878329334,0.374291115542698,0.246545301892496
3,"class10",0.230720589338494,0.198118878398193,0.220938655014536,0.222828879105488,0.369263872873368,0.291303902673048,0.321797234727004,0.379938884106601,0.382414004324615,0.397412633788387,0.410191932027997,0.400146290433048,0.371847704062813,0.365979834584559,0.363732156415799,0.340273582653937,0.220938655014536
3,"class7",0.230720589338494,0.198118878398193,0.220938655014536,0.222828879105488,0.369263872873368,0.291303902673048,0.321797234727004,0.379938884106601,0.382414004324615,0.397412633788387,0.410191932027997,0.400146290433048,0.371847704062813,0.365979834584559,0.363732156415799,0.340273582653937,0.220938655014536
3,"class8",0.230720589338494,0.198118878398193,0.220938655014536,0.222828879105488,0.369263872873368,0.291303902673048,0.321797234727004,0.379938884106601,0.382414004324615,0.397412633788387,0.410191932027997,0.400146290433048,0.371847704062813,0.365979834584559,0.363732156415799,0.340273582653937,0.220938655014536
3,"class9",0.230720589338494,0.198118878398193,0.220938655014536,0.222828879105488,0.369263872873368,0.291303902673048,0.321797234727004,0.379938884106601,0.382414004324615,0.397412633788387,0.410191932027998,0.400146290433048,0.371847704062813,0.365979834584559,0.363732156415799,0.340273582653937,0.220938655014536
4,"class10",0.400389258253143,0.355206375974353,0.400586956480083,0.377106705878393,0.370303453535575,0.373456751943557,0.372994543275181,0.399686466723403,0.375406997180596,0.38415740337275,0.383039836096053,0.391737225108168,0.392772197358001,0.384531183722417,0.404811335744218,0.396602792706839,0.400586956480083
4,"class6",0.400389258253143,0.355206375974353,0.400586956480083,0.377106705878393,0.370303453535575,0.373456751943557,0.372994543275181,0.399686466723403,0.375406997180596,0.38415740337275,0.383039836096053,0.391737225108168,0.392772197358001,0.384531183722417,0.404811335744218,0.396602792706839,0.400586956480083
4,"class7",0.400389258253143,0.355206375974353,0.400586956480083,0.377106705878393,0.370303453535575,0.373456751943557,0.372994543275181,0.399686466723403,0.375406997180596,0.38415740337275,0.383039836096053,0.391737225108168,0.392772197358001,0.384531183722417,0.404811335744218,0.396602792706839,0.400586956480083
4,"class8",0.400389258253143,0.355206375974353,0.400586956480083,0.377106705878393,0.370303453535575,0.373456751943557,0.372994543275181,0.399686466723403,0.375406997180596,0.38415740337275,0.383039836096053,0.391737225108168,0.392772197358001,0.384531183722417,0.404811335744218,0.396602792706839,0.400586956480083
4,"class9",0.400389258253143,0.355206375974353,0.400586956480083,0.377106705878393,0.370303453535575,0.373456751943557,0.372994543275181,0.399686466723403,0.375406997180596,0.38415740337275,0.383039836096053,0.391737225108168,0.392772197358001,0.384531183722417,0.404811335744218,0.396602792706839,0.400586956480083
5,"class1",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.39211405338514,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class10",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.392114053385139,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class2",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.392114053385139,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class3",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.392114053385139,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class4",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.392114053385139,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class5",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.392114053385139,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class6",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.39211405338514,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class7",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.392114053385139,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class8",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.392114053385139,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
5,"class9",0.243056903036864,0.253847842355182,0.284821392835532,0.265521459371029,0.380192186367963,0.356665458790339,0.334978956321996,0.37203506882832,0.38279453188223,0.392114053385139,0.394717120957783,0.401877804567794,0.371175312356891,0.369362171237709,0.37564347641794,0.371660040913331,0.284821392835532
6,"class10",0.252375511399609,0.218906433547858,0.288998686157162,0.316619460128278,0.266216566197733,0.282060199784576,0.309601458322381,0.321867540045905,0.332473986359006,0.319510387472757,0.352487928829625,0.370219773648896,0.318129339756119,0.346224879932124,0.35989713410846,0.355559792661619,0.288998686157162
6,"class8",0.252375511399609,0.218906433547858,0.288998686157162,0.316619460128278,0.266216566197733,0.282060199784576,0.309601458322381,0.321867540045905,0.332473986359006,0.319510387472757,0.352487928829625,0.370219773648896,0.318129339756119,0.346224879932124,0.35989713410846,0.355559792661619,0.288998686157162
6,"class9",0.252375511399609,0.218906433547858,0.288998686157162,0.316619460128278,0.266216566197733,0.282060199784576,0.309601458322381,0.321867540045906,0.332473986359006,0.319510387472757,0.352487928829624,0.370219773648896,0.318129339756119,0.346224879932124,0.35989713410846,0.355559792661619,0.288998686157162
7,"class10",0.376958404932856,0.254120295702155,0.311198415069177,0.404652008353061,0.369270307066758,0.312236797432387,0.330443050381304,0.369384557968895,0.371846118919798,0.37407090594445,0.387634049355482,0.404276212336134,0.397147160281712,0.371866486890923,0.383136898642676,0.392027552689572,0.311198415069177
7,"class9",0.376958404932856,0.254120295702155,0.311198415069177,0.404652008353061,0.369270307066758,0.312236797432387,0.330443050381304,0.369384557968895,0.371846118919798,0.37407090594445,0.387634049355482,0.404276212336134,0.397147160281712,0.371866486890923,0.383136898642676,0.392027552689572,0.311198415069177
8,"class10",0.33237218727035,0.252796861096763,0.297859505397259,0.376987501681401,0.356453126181231,0.322087586478708,0.346904676677618,0.368038471982115,0.392630418281301,0.38052312346248,0.393065337212338,0.405620373928072,0.394450691398582,0.381257013770281,0.387808417020231,0.396787570718142,0.297859505397259
8,"class8",0.33237218727035,0.252796861096763,0.297859505397259,0.376987501681401,0.356453126181231,0.322087586478708,0.346904676677618,0.368038471982115,0.392630418281301,0.38052312346248,0.393065337212338,0.405620373928072,0.394450691398582,0.381257013770281,0.387808417020231,0.396787570718142,0.297859505397259
8,"class9",0.33237218727035,0.252796861096763,0.297859505397259,0.376987501681401,0.356453126181231,0.322087586478708,0.346904676677618,0.368038471982115,0.392630418281301,0.38052312346248,0.393065337212338,0.405620373928072,0.394450691398582,0.381257013770281,0.387808417020231,0.396787570718142,0.297859505397259
9,"class10",0.347462748807784,0.277280161232365,0.299323245901421,0.371288363078544,0.351793115042329,0.324836886792044,0.324847470133739,0.381171865092554,0.415284543757191,0.407856012780949,0.40284690948142,0.419986518661625,0.386080784246625,0.386041978089946,0.40184429960249,0.402890321945131,0.299323245901421
9,"class5",0.347462748807784,0.277280161232365,0.299323245901421,0.371288363078544,0.351793115042329,0.324836886792044,0.324847470133739,0.381171865092554,0.415284543757191,0.407856012780949,0.40284690948142,0.419986518661625,0.386080784246625,0.386041978089946,0.40184429960249,0.402890321945131,0.299323245901421
9,"class6",0.347462748807784,0.277280161232365,0.299323245901421,0.371288363078544,0.351793115042329,0.324836886792044,0.324847470133739,0.381171865092554,0.415284543757191,0.407856012780949,0.40284690948142,0.419986518661625,0.386080784246625,0.386041978089946,0.40184429960249,0.402890321945131,0.299323245901421
9,"class7",0.347462748807784,0.277280161232365,0.299323245901421,0.371288363078544,0.351793115042329,0.324836886792044,0.324847470133739,0.381171865092554,0.415284543757191,0.407856012780949,0.40284690948142,0.419986518661625,0.386080784246625,0.386041978089946,0.40184429960249,0.402890321945131,0.299323245901421
9,"class8",0.347462748807784,0.277280161232365,0.299323245901421,0.371288363078544,0.351793115042329,0.324836886792044,0.324847470133739,0.381171865092554,0.415284543757191,0.407856012780949,0.40284690948142,0.419986518661625,0.386080784246625,0.386041978089946,0.40184429960249,0.402890321945131,0.299323245901421
9,"class9",0.347462748807784,0.277280161232365,0.299323245901421,0.371288363078544,0.351793115042329,0.324836886792044,0.324847470133739,0.381171865092554,0.415284543757191,0.407856012780949,0.40284690948142,0.419986518661625,0.386080784246625,0.386041978089946,0.40184429960249,0.402890321945131,0.299323245901421
10,"class10",0.255072703147824,0.229941262534892,0.212457482681977,0.223655452578359,0.41668701383718,0.403922254449279,0.365533192687732,0.380566236578372,0.398453044361514,0.406858844539674,0.408968445240377,0.402502662378818,0.416332345175983,0.408035141416872,0.377739323018415,0.378159991873011,0.212457482681977
10,"class7",0.255072703147824,0.229941262534892,0.212457482681977,0.223655452578359,0.41668701383718,0.403922254449279,0.365533192687732,0.380566236578372,0.398453044361514,0.406858844539674,0.408968445240377,0.402502662378818,0.416332345175983,0.408035141416872,0.377739323018415,0.378159991873011,0.212457482681977
