region,class,bin,capacity,supply_curve_cost_per_mw,sc_point_gid,dist_mi
p127,2,1,44085.9127,8776.3259,"18950,18952,18954,19330,21228,21990,25403,25782,25785,26171,26545,26922,26925,26935,26936,26940,27289,27296,27304,27306,27322,27324,27676,27677,27701,28046,28050,28427,28428,28458,28807,28808,28837,28842,29188,29189,29568,29595,29603,30362,30707,31103",2.219
p127,2,2,44364.6852,17355.4582,"19329,25030,25405,25783,25784,25786,25790,25797,26548,26917,26923,26926,26942,27299,27300,27669,27675,27678,27693,27703,28047,28049,28051,28055,28056,28079,28426,28462,29223,29574,29587,29594,30355,30706,30726,30739,31472,31852",2.1682
p127,2,3,44492.8502,23748.7116,"18949,18951,19331,19337,19709,20088,20468,21610,22369,23883,24270,24660,25798,26162,26163,26164,26172,26176,26544,26551,26909,26916,26934,26939,27288,27295,27305,27321,28048,28057,28430,28809,28838,28843,29217,29219,29593,29602,29975,29981,30348,30736,31085,31877",4.4826
p127,2,4,45585.0443,31093.7672,"18953,19338,19708,19710,22742,23128,23888,24268,24281,24649,25410,25411,25419,25791,26165,26552,26941,27290,27666,27700,28081,28082,28429,28841,29215,29218,29221,29224,29569,29596,29604,30737,31086,31087,31483,32231",6.5231
p127,2,5,44891.683,41645.2579,"18573,18574,19328,20098,20845,20851,22363,22747,23508,25404,25792,25795,26161,26166,26542,26543,26910,26915,26919,26921,26924,26931,27287,27314,27315,27320,27667,27670,27679,28058,28080,28810,29190,29947,29976,29982,31497,31498,31876,31878,32257",9.083
p127,2,6,44384.846,59987.8703,"19332,19333,19711,20099,20467,21230,23507,23887,25024,25044,25412,25794,25804,26540,26541,26911,26918,26930,26932,27291,27292,27294,27668,27696,28064,28443,28840,29570,29601,29948,29949,29977,29985,31117,31496,31879,32230,32232,32256,32258",13.4194
p127,2,7,45409.6059,88219.8197,"18198,19707,20466,21984,23502,24263,24264,24644,24651,25025,25424,26912,26913,26914,26920,26929,26933,27293,27313,27671,27680,28052,28431,28432,28811,29191,29571,29950,29974,30327,30328,30361,30735,30738,31115,31116,31118,31119,31120,31464,31478,31499,31843,32639",20.7417
p127,2,8,43831.777,149347.7153,"20087,23122,23123,23503,23504,23522,23884,24645,26180,27303,27672,27673,27694,28053,28070,28075,28076,28433,28440,28812,28813,28820,28826,28836,29192,29193,29194,29216,29573,29597,29598,29951,29973,30329,30352,30353,30354,30708,30732,30733,30734,30740,30741,31089,31471,31501,32234",36.0032
p127,2,9,44815.9495,242317.7353,"18958,18959,19339,19718,19719,23902,23903,24282,24283,24663,27674,28054,28434,28456,28457,28814,28833,28834,28835,28839,28844,29212,29213,29214,29222,29591,29592,29954,29970,29971,29972,30350,30351,30729,30730,30731,31088,31465,31854,32233",57.7961
p127,2,10,44791.0032,291253.4375,"18577,18578,18579,18957,24661,24662,25041,25042,25043,28074,28077,28078,28084,28452,28453,28454,28455,28459,28460,28461,28463,28464,28831,28832,29210,29211,29589,29590,29969,30349,30728,31107,31108,31851,31855,31856,31857,31858,31859",69.8666
p127,2,11,45042.307,328520.9168,"18576,18955,18956,19335,19714,25040,25420,25421,25422,25423,27695,27697,27698,27699,27704,28071,28072,28073,28083,28450,28451,28829,28830,29208,29209,29588,29967,29968,30347,30727,31106,31474,31475,31476,31477,31479,31480,31481,31853",79.2462
p127,2,12,44882.9194,359948.8911,"18575,19334,19713,20093,25800,25801,25802,25803,26184,27316,27317,27318,27319,27323,27691,27692,27702,28448,28449,28828,29207,29586,29966,30345,30346,30725,31094,31095,31096,31097,31098,31099,31100,31101,31102,31105,31473,31482,31850,32229,32608",87.1926
p127,2,13,44403.2351,387026.4727,"19712,20092,25799,26181,26182,26183,26564,26937,26938,26943,26944,27311,27312,27689,27690,28068,28069,28447,28827,29206,29585,29965,30714,30715,30716,30717,30718,30719,30720,30721,30724,31092,31093,31104,31470,31849,32228,32607",94.0389
p127,2,14,44867.9968,411630.5624,"20091,20471,26178,26179,26554,26555,26556,26557,26558,26559,26560,26561,26562,26563,27309,27310,27688,28067,28446,29205,29964,30335,30336,30337,30338,30339,30340,30341,30344,30712,30713,30722,30723,31090,31091,31469,31848,32227,32606",100.2599
p127,2,15,44146.827,434837.0599,"20090,20470,20850,26174,26175,26177,26553,27308,27687,28066,28445,28825,29204,29584,29955,29956,29957,29958,29959,29960,29963,30332,30333,30334,30342,30343,30710,30711,31468,31847,32226,32605",106.1275
p127,2,16,44160.9043,457194.0593,"20089,20469,20849,21229,21609,21989,22749,26173,26550,26928,27307,27686,28065,28444,28824,29203,29577,29578,29579,29583,29953,29961,29962,30330,30331,30709,31467,31846,32225,32604",111.7803
p127,2,17,44409.8459,480166.9392,"20848,21608,21988,22368,22748,23129,23509,23889,24650,25031,25793,26170,26549,26927,27685,28823,29197,29198,29202,29575,29576,29580,29581,29582,29952,31466,31845,32224",117.5888
p127,2,18,46251.3113,511014.0035,"20847,21227,21607,21987,22367,23127,24269,25789,26167,26168,26169,26546,26547,27683,27684,28062,28063,28442,28815,28816,28817,28818,28819,28821,28822,29195,29196,29199,29200,29201,29572,31844",125.3883
p127,2,19,43872.5873,547276.8898,"20846,21225,21226,21606,21986,22366,22746,23126,23506,24267,24648,25028,25029,25408,25409,25787,25788,27302,27682,28061,28435,28436,28437,28438,28439,28441",134.5571
p127,2,20,45558.7609,589191.6088,"21605,21985,22364,22365,22743,22744,22745,23124,23125,23505,23885,23886,24265,24266,24646,24647,25026,25027,25406,25407,27297,27298,27301,27681,28059,28060",145.1549
p127,3,1,3700.2498,3833.4045,"31124,31503,31504,33024,33405",0.9692
p127,3,2,2479.2117,6565.3289,"29983,32644,33403,33404",1.66
p127,3,3,2668.2365,10312.2295,"32262,32265,33023,33025,33786",2.6074
p127,3,4,2917.6735,15663.1623,"30744,31883,32261",2.3921
p127,3,5,2235.672,17630.5228,"30743,33022",3.7361
p127,3,6,2809.1297,20219.7133,"32645,33026",5.1124
p127,3,7,3524.6246,22460.0505,"29984,30363,31123",3.6845
p127,3,8,2773.7266,27504.1979,"31505,31884,32264,32643",5.0376
p127,3,9,2745.0772,32869.1223,"31125,32646",8.3107
p127,3,10,1369.3274,35431.2467,"31886,32263",8.9585
p127,3,11,3690.5468,39023.8971,"30364,30745,31885",8.1447
p127,3,12,1603.5032,44617.3359,30742,11.2812
p127,3,13,3800.0507,50387.1117,"31122,32642,33021",12.74
p127,3,14,3256.3361,56224.3507,"30365,31506,32266",14.2159
p127,3,15,2753.5015,60029.0833,"31126,32259",15.1779
p127,3,16,2624.9589,66263.8545,"31882,32641",16.7543
p127,3,17,3046.2797,89000.2552,"31880,33020",20.4127
p127,3,18,1584.4767,96700.3281,32640,24.45
p127,3,19,3725.3172,100686.3645,"31500,31881,32260",22.6213
p127,3,20,3053.3196,127963.4211,"31121,31502",30.5995
p128,3,1,103.2221,2729.9656,"34171,34547,34548,34927",0.6903
p128,3,2,1453.7345,8261.9063,"33032,33410,33411,33415,33791,34166,34167,34172,34549,35307",2.089
p128,3,3,682.8967,18851.7121,"32277,34168",4.7665
p128,3,4,949.7199,22048.0014,"33033,33788,33790",5.5747
p128,3,5,295.9471,27468.7237,"33787,33793",6.9453
p128,3,6,1252.0825,82195.6747,"32275,33792",20.7826
p128,3,7,1225.937,97081.4688,33412,24.5463
p128,3,8,1101.374,100599.7686,"32278,32654",24.1907
p128,3,9,845.4644,125776.1375,"32655,32657",31.8016
p128,3,10,936.0642,130842.0547,33034,33.0824
p128,3,11,2529.5779,136309.7344,33413,30.6471
p128,3,12,1301.1693,157792.625,33035,39.8967
p128,3,13,823.813,159610.9688,33036,40.3565
p128,3,14,1364.9567,163860.25,33414,37.613
p128,3,15,1436.847,204554.125,32656,47.9022
p129,2,1,7234.2497,16263.7939,"17069,18590,19720,20101,20484,21247,22385,22761,22765,22766,23144,23524,23527,25046,25048,25428,26186,26189",3.0853
p129,2,2,8257.8978,30594.5738,"17446,17822,18200,18960,19340,19729,20103,20108,20481,20483,21244,21245,21623,21624,21625,22384,22764,23146,24286,24287,25427,25808",6.8386
p129,2,3,6822.3941,57955.8142,"19723,20863,20864,20865,21243,21246,21626,22005,23147,23904,24285,24664,24666,25047,26565",12.3105
p129,2,4,8819.7334,81665.2016,"20485,20861,20866,20868,21242,21622,22003,22006,22767,24284,24668,26185",17.3786
p129,2,5,7756.7347,95929.3776,"20486,20862,20867,21627,22002,22007,22383,24665,25425,25809",20.7061
p129,2,6,7236.8901,109708.2441,"17824,20104,20105,20482,20487,21241,21621,22386,25045",24.2992
p129,2,7,8243.9124,122584.7107,"20102,20106,21248,21628,22001,22008,22382,22387,22763,23905",27.4136
p129,2,8,7842.2417,136883.4539,"19724,19725,19726,20107,20488,22381,22388,22762,25805",30.9957
p129,2,9,7607.2274,150887.3342,"19722,19727,20869,21249,21629,22009,23143,23145",34.3329
p129,2,10,6756.599,166114.1234,"19343,19344,19345,19346,19721,22768,23142",38.1829
p129,2,11,8273.2717,178506.7073,"19342,19347,19728,23148,23523,23525,23526",41.3163
p129,2,12,8404.4556,194651.6118,"18962,18963,18964,18965,18966,19341,19348",45.3984
p129,2,13,7522.4207,209846.1998,"18961,18967,19349,23528,23906,24669,25049",49.2402
p129,2,14,8094.5262,221842.7853,"18583,18584,18585,18586,18968,23907,23908,25429",52.2735
p129,2,15,6592.4883,230861.7229,"18582,18587,18969,19350,24288",54.5538
p129,2,16,8080.656,246586.4316,"18203,18204,18205,18581,18588,18970",58.5297
p129,2,17,8045.2048,256755.7133,"18202,18206,18207,18580,18589,24667",61.1009
p129,2,18,7330.8704,271403.8439,"17823,17825,18199,18201,18208,18971,26187",65.0325
p129,2,19,7848.7714,284042.6287,"17826,17827,17828,18209,25807,26188",68.0002
p129,2,20,8710.3969,321300.8104,"17447,17448,17449,17450,17829,17830,18210",77.4207
p13,5,1,1373.2572,309161.625,51743,74.3514
p13,6,1,5677.7887,5343.1512,"52497,53253,53254,53633,54013,54014,54015,54016",1.351
p13,6,2,8730.3796,7842.1137,"52874,52875,52876,53635,54774,57054",1.9828
p13,6,3,8099.3645,13165.8921,"52496,52873,53252,53256,54396,54771,56295",2.4443
p13,6,4,7652.9377,15743.1618,"52493,53632,54394,55154",2.4391
p13,6,5,7046.3862,17180.7672,"51362,53637,54772,55535,55914,56294,57435",2.4092
p13,6,6,7501.4383,18454.3838,"51740,54011,54395,54773,54776,56674",1.6151
p13,6,7,7796.8887,20516.922,"52109,52119,52879,53255,53258,53636,55153,55532,55533,55913",3.5393
p13,6,8,5413.7945,24063.1445,"52116,54391,54392,54393,55536,55915",3.3012
p13,6,9,10069.0747,25752.3083,"51737,52117,52492,52499,53631,54775,55912,56292,57434",5.3088
p13,6,10,7264.1959,29384.5856,"52877,52878,55155,57055",6.6265
p13,6,11,6764.2464,40603.0619,"51358,51733,52112,52113,53250,53257,54012,55156,55534,56293",9.3938
p13,6,12,6092.7671,56948.5351,"51357,52498,55152",14.399
p13,6,13,8172.5896,69172.1594,"52111,52118,52880,53630",17.4897
p13,6,14,8821.5981,89181.0835,"51738,52110,53259,54389,54390,55151",22.2032
p13,6,15,8563.5572,107064.68,"51351,51732,52500,52869,57436,57815",25.6192
p13,6,16,7597.1447,123229.4095,"51350,51359,54010,54770",29.5769
p13,6,17,7125.7678,149758.6619,"51731,52501,53629",35.6397
p13,6,18,5115.1054,151915.0612,"52121,53249",35.6542
p13,6,19,7093.0156,170801.842,"51730,54009",39.3681
p13,6,20,11173.4236,215085.0667,"51739,51741,51742,52120",53.2626
p130,2,1,11718.1315,9857.5212,"18592,19730,20109,20110,23917,23920,25056,25057,25437,26190",2.4924
p130,2,2,9850.326,24988.788,"20871,21253,21631,23921,24295,24300,24675,24676,25432,25436,25810",4.4658
p130,2,3,10992.1163,38190.8918,"18973,20112,20115,21252,23915,23916,24296,24677,25058,25438",7.2328
p130,2,4,8311.158,56688.6663,"17452,20114,21251,23535,23536,23914,24294",10.6256
p130,2,5,11141.2628,71340.9292,"16690,20113,20491,20494,20872,21635,23155,23534,23537,24297,24674",14.5404
p130,2,6,11305.1438,85453.3204,"23156,23913,23918,24293,24298,25814",17.7884
p130,2,7,10323.5842,92891.6213,"19354,23154,23157,23533,23538,25055",19.8046
p130,2,8,10026.4891,103548.6642,"21637,22016,22775,22776,24673,24678,25054",22.7562
p130,2,9,10506.2411,113345.9253,"22017,23153,23158,23912,23919,24292,24299",25.1819
p130,2,10,9618.7019,118258.4541,"22396,22774,22777,23532,25053,25435",26.3006
p130,2,11,10755.3701,127794.6178,"16310,22395,22773,23152,23539,24672,24679,25434,25815",29.3077
p130,2,12,9879.631,143603.4399,"17070,18975,22394,22772,23531,23911,24291,25052,25433",32.7062
p130,2,13,10102.5108,159177.3652,"15931,20489,20495,22015,22393,23151,24671,25051,25813",36.646
p130,2,14,10809.09,171418.2163,"21250,21630,22014,22389,22392,22771,23530,23910,24290",39.524
p130,2,15,10491.911,179781.2428,"20870,20875,21633,22010,22013,22769,23150,24670,25431,25812",41.6385
p130,2,16,9641.206,192269.5321,"20490,21634,21636,22012,22390,22391,22770,25050",44.7961
p130,2,17,9206.4355,204448.5344,"21632,22011,23149,23529,23909,24289,25430,25811,26191",48.0731
p130,2,18,11887.0927,235211.4739,"19351,19731,19732,20111,20876,21254,21255,21256",55.6536
p130,2,19,10484.818,277869.6588,"17834,18214,18591,18594,18972,18974,19352,19353,19733,20496",66.5931
p130,2,20,10392.3573,329668.5117,"16311,16691,17071,17451,17831,17832,17833,18211,18212,18213,18593",79.6794
p130,3,1,811.1491,4787.585,24680,1.2105
p130,3,2,1333.5756,143355.7031,22397,32.4286
p131,2,1,4377.461,10353.2012,"25439,25818,26197,26198,26199,28471,28851",2.6177
p131,2,2,4028.2354,17459.1021,"26196,28472,28850",4.4144
p131,2,3,4712.5845,20189.4554,"25817,26577,27325,28092",4.1502
p131,2,4,3504.4737,21765.7991,"25819,26566,26575,26576",3.3328
p131,2,5,5663.7611,31012.224,"25816,26946,26948,26951,27705,28090",6.343
p131,2,6,4708.3633,44689.0572,"26569,26574,26945,26954",11.2993
p131,2,7,4459.9577,63177.4085,"25440,27710,28088,29225",14.2379
p131,2,8,4162.8738,88586.2206,"26195,27332,28852",21.3776
p131,2,9,3841.2001,132419.204,"26194,27330,27712",31.6149
p131,2,10,4769.4676,171564.702,"26573,26953,29226",41.89
p131,2,11,5309.275,185681.7964,"26193,26572,29227",45.7734
p131,2,12,3818.0749,201232.8559,"26192,26952",47.0624
p131,2,13,4025.1424,216316.4251,"28469,28470,28847",50.8762
p131,2,14,5475.7886,228405.7943,"26571,27331,27711,28846",53.9329
p131,2,15,3989.688,239478.0977,"28091,28467,28845",56.7324
p131,2,16,5216.7199,253126.2166,"26570,26949,26950,28089,28466",60.7265
p131,2,17,4282.8207,269769.7563,"27709,28087,28465",64.3914
p131,2,18,4434.5762,280306.4673,"27329,27708,28085,28086",67.7513
p131,2,19,4481.8238,292632.1358,"26567,26568,26947,27707",70.7343
p131,2,20,5023.6878,310655.0314,"27326,27327,27328,27706",75.2941
p131,3,1,5432.5778,7470.0689,"26200,26958,26959,27338,27341,28098,28104,29240,29241",1.8888
p131,3,2,5017.7074,11816.6875,"26579,27716,27719,28483,28484",2.9878
p131,3,3,4301.5673,13946.758,"27335,27340,27718,27720,28865",3.5263
p131,3,4,5049.9186,15962.0063,"27336,27721,27722,28095,28101",4.0359
p131,3,5,5603.3459,16972.6236,"26578,26955,28096,28102",4.2914
p131,3,6,3997.5986,18785.163,"26956,28103,28105,28480",4.7497
p131,3,7,5913.2239,22877.2007,"27339,27717,27724,28100,28481,28482,28486,28487,29247",4.4548
p131,3,8,4168.8619,27182.81,"26957,27729,28097,28099,28868,28869",6.873
p131,3,9,5226.4616,30260.7125,"25822,26962,27337,27342,28476,28485",7.6512
p131,3,10,4986.0624,38182.8009,"25820,27715,28863,28864",8.819
p131,3,11,4678.986,44231.3222,"25441,25821,27334,27723,30003",11.1836
p131,3,12,5593.573,49877.4929,"28477,28861,28862",12.6112
p131,3,13,3667.3284,53059.2857,"27714,28860,28867",12.3608
p131,3,14,5189.8755,58799.1997,"25059,27343,28108,28475,29243,29623,29625",14.3131
p131,3,15,5724.209,71474.4881,"25442,28866,29242,29244,29245",18.0718
p131,3,16,5025.2958,88936.9518,"25060,27347,28094,29622,30005",20.1393
p131,3,17,3865.0206,112770.5847,"27348,27728,28474,29246,30006",28.5132
p131,3,18,6096.3697,150728.181,"27333,27713,28093,28473",38.1105
p131,3,19,4603.2924,189880.9001,"28848,28849,29228",44.1921
p131,3,20,5439.1747,226380.1533,"28109,28468,28488,28489",54.9187
p132,2,1,734.6416,55767.5859,29605,14.1004
p132,2,2,723.3468,120506.7812,29986,26.6514
p132,2,3,728.8131,141779.3281,29606,32.03
p132,2,4,1198.6823,159370.0625,29230,36.4777
p132,2,5,1158.3813,167543.4844,29607,38.5443
p132,3,1,4840.3132,3727.2193,"29612,29991,29992,30371,31129,31509,31887,31890,31891,32649,33028,33407",0.9424
p132,3,2,6315.3733,8227.6409,"29610,29994,30749,30750,31131,31889,32269",2.0803
p132,3,3,6117.2315,16578.4863,"30751,31127,31130,31510,31511,32270,32648",4.1917
p132,3,4,4866.4484,21520.42,"30370,30752,31136,31888,33027",5.4413
p132,3,5,7085.469,24903.2233,"29611,29995,30374,31128,33029,33406",6.2966
p132,3,6,6018.4339,28938.0755,"29990,30372,30746,30748,32647",7.3168
p132,3,7,5162.3801,30898.6809,"29232,29993,30373",6.3801
p132,3,8,6627.9703,33706.8003,"29231,29609,29613,30375,31508",8.5225
p132,3,9,5862.7194,47813.6635,"30368,30369,31132,31516,31892,31894",12.0086
p132,3,10,4438.5511,59322.7689,"29989,31507,31893,32268",13.4098
p132,3,11,6908.6371,74265.9912,"29617,30366,31512,32267",16.2197
p132,3,12,6590.7071,90128.6297,"30377,30753,31133,31513",19.7203
p132,3,13,5212.844,99632.6724,"28856,29236,29997",22.6523
p132,3,14,6284.3579,113356.8591,"29616,30747,31134,31514",25.4961
p132,3,15,5688.2885,118171.4987,"28855,29996,30754",27.1004
p132,3,16,5470.5943,132789.5424,"29235,29988,30367,30376",29.757
p132,3,17,5400.8292,138677.5695,"28854,29615,30757",32.3738
p132,3,18,6413.4599,144444.2448,"29987,30755,31135,31515",32.7038
p132,3,19,5768.3199,158863.8206,"29234,29608,30756,31137",36.3497
p132,3,20,7159.1806,171148.7731,"28853,29229,29233,29614",39.4559
p133,3,1,1792.5347,6935.451,"28478,29619",1.7536
p133,3,2,872.598,13913.9675,"28859,29239",3.518
p133,3,3,3231.0938,17145.3615,"28479,28857",4.3351
p133,3,4,2839.6596,21491.6189,"28858,29620,29621",5.434
p133,3,5,774.3306,41556.0751,"30000,30001,30002",10.5071
p133,3,6,2169.0316,50113.457,"29238,31139",8.853
p133,3,7,2748.5148,57667.4087,"29618,30380",11.753
p133,3,8,2428.3195,67791.3753,"29999,31138",13.3227
p133,3,9,1826.0921,76575.2578,29998,15.5437
p133,3,10,2840.4569,78418.8125,29237,16.0098
p133,3,11,1730.8825,94488.7109,30379,20.0729
p133,3,12,2224.7372,102334.8977,"30378,30760",22.7947
p133,3,13,1550.1154,122621.5312,30759,27.1861
p133,3,14,1719.3459,127886.3281,30758,28.5173
p134,2,1,42355.0925,16543.4006,"6063,6064,6443,6821,6822,7207,7588,7966,7967,8347,8348,9869,10250,11391,15186,16328,16704,18603,19744,19745,20121,20123,20125,20501,20505,20882,21260,21261,21262,21639,21640,21641,22019,22399,22781",2.7925
p134,2,2,39745.0584,50104.4015,"6442,6446,7200,7581,7968,8729,10630,11011,12152,13665,14805,15566,16336,16708,17455,17471,17843,17849,18222,18223,18224,18225,18228,18602,18604,18605,18606,18609,18982,18983,18984,19356,19365,19735,19746,19747,19748,20126,20884,21258,21642,22021,22402,23161,23541",10.0547
p134,2,3,42898.2966,87251.7081,"6827,9109,11767,13658,14050,14051,14795,14816,16698,17076,17077,17078,17463,17464,17470,17841,17842,17844,17845,18215,18221,18226,18601,18608,18981,18985,18986,19361,19362,19363,19364,19366,19743,20503,20878",18.6908
p134,2,4,39737.0953,117712.8422,"8343,12145,14424,16696,16697,17083,17084,17461,17462,17465,17466,17840,17846,18220,18227,18598,18600,18607,18980,18987,18988,19360,19368,19741,19742,20504",26.2288
p134,2,5,41409.8927,139451.6482,"9483,17081,17082,17085,17086,17460,17467,17472,17835,17839,17847,17848,18219,18599,18979,19359,19367,19740,20122,20124,21257,22778,23159,23540",31.5956
p134,2,6,42018.985,163987.9016,"13275,14422,16701,16702,16703,16705,16706,17079,17080,17087,17459,17468,17838,18218,18978,19358,19739,20120,20502,22398,22779,22780,23160",37.6607
p134,2,7,43148.7519,189434.6621,"13672,15957,16321,16322,16323,16324,16325,16326,16699,16700,16707,17088,17458,17469,17837,18217,18597,18977,19357,19738,20119,20500,20881,22018,22400",44.1208
p134,2,8,41048.4643,212822.1582,"14041,15941,15942,15943,15944,15945,15946,16315,16319,16320,16327,17089,17457,18216,18596,18976,19737,20118,20498,20499,20880,21638,22020,22401",50.0162
p134,2,9,41716.6016,238998.8174,"13284,15561,15562,15563,15564,15565,15939,15940,15947,15948,16318,16329,16709,16710,17090,17456,17836,18595,19736,20117,20497,20879,21259",56.6279
p134,2,10,40889.9212,268226.9784,"14817,15176,15180,15181,15182,15183,15184,15185,15558,15559,15560,15567,15568,15937,15938,15949,16316,16317,16330,16711,17091,17092,20116,20877",64.0543
p134,2,11,39999.2205,298177.1646,"14438,14800,14801,14802,14803,14804,14806,15178,15179,15187,15188,15557,15569,15570,15936,15950,15951,16331,16332,16712",71.6018
p134,2,12,41697.445,327238.8265,"14420,14421,14423,14426,14427,14798,14799,14807,14808,14809,15177,15189,15190,15555,15556,15571,15935,15952,16333,16713",78.9221
p134,2,13,42372.7685,358902.1857,"12154,14039,14040,14046,14047,14418,14419,14428,14429,14810,14811,15175,15191,15192,15572,15573,15953,15954,16334,16714",86.9451
p134,2,14,40560.8376,393914.0563,"13285,13659,13660,13666,13667,13668,14038,14048,14049,14430,14431,14432,14812,14813,15193,15194,15574,15955,16335",95.7804
p134,2,15,41705.5576,429494.1892,"12904,12905,12906,13286,13287,13288,13289,13669,13670,13671,14052,14433,14434,14814,14815,15195,15575,15576,15956",104.7766
p134,2,16,43507.4595,465271.4301,"12524,12525,12526,12527,12528,12907,12908,12909,12910,13290,13291,13292,13673,14053,14054,14435,15196,15197,15577",113.8226
p134,2,17,39469.6096,504323.881,"12146,12147,12148,12149,12529,12530,12531,12532,12911,12912,12913,13293,13294,13674,13675,13676,14055,14056,14057,14436,14437,15198,15578",123.6967
p134,2,18,43438.9825,571816.1146,"10626,10627,10628,10629,11006,11007,11008,11009,11010,11387,11388,11389,11390,11768,11769,11770,11771,12150,12151,12153,12533,12534,12914,13677,14058",140.7616
p134,2,19,40073.4052,704052.5823,"8723,8724,8725,9103,9104,9105,9106,9107,9108,9484,9485,9486,9487,9488,9489,9867,9868,10247,10248,10249",174.1966
p134,2,20,43158.993,834584.4575,"6444,6445,6823,6824,6825,6826,7201,7202,7203,7204,7205,7206,7582,7583,7584,7585,7586,7587,7964,7965,8344,8345,8346,8726,8727,8728",207.2007
p14,1,1,8.1792,92135.1953,4250,23.2957
p14,2,1,3989.4085,22081.7555,"6528,6912,7667,7670,7672,8047,8808,9190,9567,9569,9570,11087,12984,13364,13365",4.3809
p14,2,2,7104.2522,34358.8758,"7290,8427,8807,9187,9188,9568,9949,12985,13747",6.6194
p14,2,3,4658.2311,51254.6147,"6148,6153,9566,9947,12604,13366",10.1612
p14,2,4,6252.8998,61505.2327,"4632,6532,9186,9946,9948,10327,13745,13746",12.7571
p14,2,5,4971.8983,89929.6198,"8428,9945,10326,10328,10329",18.9202
p14,2,6,3855.1395,106254.4102,"10325,10707,10708,14125",23.0478
p14,2,7,7382.5287,119343.0803,"8048,10705,10706,10709",26.3572
p14,2,8,4074.4231,136255.1355,"7292,8049,11086,11088,11089",30.8049
p14,2,9,6530.7847,153508.4762,"7668,7669,11085,11467",34.9956
p14,2,10,5703.0548,175796.1256,"3873,7287,7288,7293,11465,11466,11844",40.7687
p14,2,11,4836.2177,193020.6492,"7289,11845,11846,11847,11848",44.986
p14,2,12,5514.1458,215648.1233,"5771,6908,6909,6910,12227",50.8892
p14,2,13,6174.9725,227156.404,"6529,6911,12224,12225,12226,12228",53.617
p14,2,14,4993.0506,250638.8984,"6530,12605,12606,12607,12608",59.5544
p14,2,15,5821.3351,273152.6821,"6149,6151,6531,12986,12987",65.2468
p14,2,16,4137.981,334835.2004,"5014,5392,5393,5772,6152,13744",81.0431
p14,2,17,6725.8594,361948.8934,"14126,14127,14128",87.6983
p14,2,18,5701.625,383395.5744,"5012,5013,5394,14124,14507",93.1209
p14,2,19,2599.1564,389952.4062,14508,94.7787
p14,2,20,8469.8979,410428.9217,"3872,4252,4253,4633,14506,14509,14886",99.9561
p14,3,1,19.1261,50197.6289,15265,12.6921
p14,3,2,620.7167,87818.4297,14504,22.2042
p14,3,3,14.0789,88287.8516,14883,22.3229
p14,3,4,758.3815,116030.9453,14884,29.3376
p14,3,5,2461.019,394874.6562,14505,96.0233
p14,3,6,1777.7467,422736.9375,14885,103.0681
p15,2,1,2586.7071,25012.6292,"9573,9950,9951,9953,9954,10330,10712,12229,12990,13367,13368,13752,14891,15270,15650,16029",5.9226
p15,2,2,1739.0869,152021.7692,"10710,10711,11090,11469,11470,11472,11850,12230,12610,12992",35.515
p15,2,3,1064.8395,234762.4644,"11849,12609",55.5401
p15,2,4,1462.9385,281803.7835,"12988,12989,12991",67.4342
p15,2,5,2251.4297,312644.256,"13369,13370,13371",75.2319
p15,2,6,2027.6309,333552.9616,"13372,13748",80.5186
p15,2,7,675.2117,336628.7812,13749,81.2963
p15,2,8,2327.0408,344697.8398,"13750,13751",83.3365
p15,2,9,1013.0987,364557.1562,14129,88.3577
p15,2,10,2708.9645,369748.9062,14130,89.6704
p15,2,11,856.6707,376852.875,14131,91.4666
p15,2,12,1901.6378,398310.5225,"14510,14511",96.892
p15,2,13,2259.0262,417736.0625,14887,101.8036
p15,2,14,2019.299,418099.5625,14888,101.8955
p15,2,15,1306.3378,423101.7678,"14889,14890",103.1603
p15,2,16,2928.9074,445930.3438,15267,108.9323
p15,2,17,2873.2706,447075.2445,"15268,15269",109.2218
p15,2,18,3971.1621,478475.5438,"15648,15649,16028",117.1612
p15,3,1,8478.5262,26326.8001,"15644,18683,19062,19066,19080,19442,19821,19822,19827,20200,20201,20204,20207,20580,20581,20584,20587,20958,20960,20964,20982,21726,22101,22482,22862,22864,23243,23244,23623,24003,24400,24779",4.4273
p15,3,2,7652.6893,92745.3037,"16025,18685,19063,19067,19081,19443,19824,20202,20578,20579,20959,20980,21724,21738,21743,22484,22485,22863,22865,23241,23242,24401,24403,27037",20.1259
p15,3,3,9733.2414,137014.7336,"21736,22483,22860,22861,23240,24020,24021,26657",30.9617
p15,3,4,4987.6696,162351.4186,"22481,23998",37.2315
p15,3,5,8602.8871,167048.2112,"22103,22104,22859,24378",38.4191
p15,3,6,9113.0407,170422.9623,"22102,22105,23618,24758",39.2723
p15,3,7,10573.6961,187665.6404,"21723,22100,22116,22479,23238,23639,24377",43.6469
p15,3,8,9207.701,207139.9492,"20965,21338,21720,21721,21722,21725,22496,24397,25517",48.556
p15,3,9,8131.3019,225925.7192,"21342,21343,21345,21719",53.3058
p15,3,10,9471.5727,241404.8764,"20963,21339,21340,21341,21346,22503,22875,22876,25897,26277",57.3546
p15,3,11,7683.1756,258368.5649,"20961,20962,20966,23259,23636,25162",61.5467
p15,3,12,9013.4416,285509.8497,"20582,20583,20585,20586,23635,24782,26656",68.4108
p15,3,13,8030.3369,306616.607,"19064,20203,20205,22884,24019,24402,24780,24781",74.1276
