region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
s211,6,17736,23.352,1298296.9,20.386
s211,6,17737,62.451,452579.368,17.704
s211,6,17738,121.621,358863.492,18.848
s211,6,17739,127.818,395302.527,23.177
s211,6,17740,15.163,1366073.657,13.819
s211,7,17742,22.162,1292899.284,13.78
s211,7,17743,28.504,802428.233,8.812
s211,6,17744,89.333,175580.682,8.284
s211,6,17745,54.019,206389.556,5.76
s211,8,17746,7.46,1082769.435,5.76
s211,8,17747,8.724,554850.425,5.76
s350,8,17822,11.227,2802314.905,14.249
s350,8,17823,21.894,587297.357,5.76
s351,2,17824,102.983,219791.296,5.76
s351,8,17825,22.38,490328.189,5.76
s351,9,17826,12.393,608482.456,5.76
s351,8,17827,16.087,1561928.944,8.017
s351,6,17828,108.159,901287.214,25.421
s351,6,17829,65.051,1410042.952,23.726
s351,8,17830,168.569,289495.398,6.205
s353,6,17831,93.506,426317.673,5.76
s353,2,17832,243.51,489062.277,7.508
s353,8,17833,121.864,694540.262,19.108
s355,9,17834,51.079,1971575.033,28.404
s355,5,17835,171.145,766130.729,39.234
s355,6,17836,104.15,823814.582,25.481
s355,6,17837,153.139,373832.159,16.153
s355,8,17838,99.363,469762.893,17.497
s355,7,17839,68.915,687684.582,12.298
s355,9,17840,13.511,1022305.315,5.76
s356,7,17841,30.545,1894762.696,20.66
s356,7,17845,21.773,1786217.214,10.327
s356,7,17846,12.855,1284958.166,5.76
s356,7,17847,6.488,2114241.92,5.76
s13,8,17874,80.943,190173.2,5.76
s13,9,17875,49.062,434392.61,5.76
s13,10,17876,42.574,850211.179,15.388
s13,9,17877,40.338,644743.352,17.857
s13,9,17878,81.016,208836.38,7.111
s13,10,17879,23.109,407972.668,5.76
s13,10,17880,45.385,242164.74,5.76
s13,10,17881,162.604,74796.25,7.798
s13,10,17882,105.948,124544.42,5.76
s13,10,17883,121.644,198952.557,10.519
s13,10,17884,78.635,318546.87,13.881
s13,10,17885,62.961,547936.092,15.843
s13,10,17886,35.842,1341382.923,27.604
s13,10,17887,51.978,1262980.244,39.193
s13,10,17888,105.219,785700.831,46.258
s17,7,17889,34.214,1685109.226,49.215
s17,10,17890,106.507,502065.823,33.18
s17,9,17891,110.468,293168.835,23.198
s17,10,17892,105.098,191306.876,9.988
s17,10,17893,53.29,155444.608,5.76
s17,10,17894,126.676,98745.755,5.76
s17,10,17895,227.837,108077.83,5.913
s17,9,17896,218.7,169351.571,18.054
s17,9,17897,201.544,179592.568,26.638
s17,10,17898,161.935,312750.632,38.105
s17,10,17899,198.021,311278.698,49.839
s17,10,17900,140.746,472957.546,29.423
s17,10,17901,118.924,599521.346,30.691
s17,10,17902,132.411,601739.583,35.766
s17,10,17903,127.113,750790.498,45.304
s17,10,17904,114.453,943238.244,95.187
s17,10,17905,135.74,751163.851,51.247
s17,10,17906,132.313,634801.234,40.427
s17,10,17907,116.3,585057.337,29.505
s17,10,17908,98.221,288848.616,23.09
s17,10,17909,61.868,519484.574,23.95
s16,9,17910,23.644,1534803.696,31.323
s16,9,17911,87.869,627778.233,38.53
s16,10,17912,140.138,518997.608,46.858
s16,8,17913,103.032,491188.591,25.601
s16,9,17914,145.192,156083.656,9.538
s16,7,17915,214.034,35221.853,5.76
s16,7,17916,120.552,254016.733,12.543
s16,9,17917,51.467,845242.046,25.7
s16,9,17920,14.264,1790647.877,16.932
s16,8,17921,90.347,206172.127,5.76
s16,7,17922,24.251,489937.338,5.76
s42,8,17928,50.593,1567470.451,66.335
s62,10,17938,11.494,6563757.804,70.999
s62,10,17939,34.506,1920859.108,60.097
s63,8,17941,45.587,1139422.589,43.75
s63,8,17942,89.351,362197.056,29.497
s63,10,17943,261.395,134900.453,18.123
s63,10,17944,287.809,100394.231,13.473
s63,10,17945,48.6,521069.509,20.951
s63,9,17947,95.864,263585.683,21.827
s63,7,17948,74.407,244144.864,7.136
s63,8,17949,124.076,70616.51,5.76
s63,7,17950,127.721,199233.765,9.457
s63,8,17951,128.309,239167.735,9.647
s63,9,17952,146.619,58709.484,5.76
s63,8,17953,88.209,125591.784,5.76
s63,9,17954,136.274,71738.039,5.76
s63,9,17955,214.132,34525.996,5.76
s63,10,17956,114.672,113691.203,5.76
s67,10,17957,150.985,57260.985,5.76
s67,10,17958,196.903,39112.987,5.76
s67,10,17959,169.806,56268.631,5.76
s67,5,17960,121.889,79091.118,5.76
s67,9,17961,207.668,35377.68,5.76
s67,10,17962,188.738,62958.3,5.76
s67,10,17963,152.604,129983.419,9.324
s67,7,17965,77.833,404982.894,21.787
s67,10,17966,152.823,171925.769,20.749
s67,9,17967,157.342,139008.812,18.309
s67,8,17968,275.027,103959.792,18.831
s66,7,17969,250.752,95557.069,11.131
s66,7,17970,255.199,52258.544,5.76
s67,8,17971,219.915,19277.086,5.76
s67,7,17972,221.738,66192.999,5.76
s66,7,17973,215.152,58404.403,5.76
s66,7,17974,233.329,79955.476,6.043
s66,6,17975,257.337,102778.879,14.82
s66,6,17976,311.04,82098.43,15.742
s66,6,17977,347.004,71844.681,14.447
s66,7,17978,317.188,79046.726,17.769
s66,6,17979,352.836,71692.605,19.715
s66,7,17980,350.77,78172.77,21.457
s66,7,17981,359.178,66924.769,21.356
s69,7,17982,293.034,76359.132,17.597
s69,8,17983,133.018,98632.714,5.76
s69,8,17984,107.6,238512.071,18.344
s69,8,17985,175.446,125916.064,14.109
s69,8,17986,177.366,124081.963,13.038
s69,8,17987,253.668,92665.677,20.977
s69,8,17988,230.704,75220.004,11.948
s69,7,17989,292.523,50017.239,11.82
s69,7,17990,375.848,45355.327,11.831
s96,8,17991,251.189,80786.462,9.221
s96,8,17992,222.536,66119.618,5.76
s96,8,17993,152.798,52077.644,5.76
s96,6,17994,251.651,35834.105,5.76
s96,6,17995,237.703,42069.732,5.76
s96,7,17996,291.867,27126.699,5.76
s96,7,17997,270.07,24478.465,5.76
s96,6,17998,259.961,48598.215,5.76
s96,6,17999,255.344,58490.251,5.76
s96,7,18000,242.101,69222.017,6.359
s96,6,18001,213.694,91384.454,7.706
s96,6,18002,216.027,67769.264,5.76
s96,4,18003,223.609,83981.664,13.021
s96,6,18004,303.92,71632.263,21.536
s98,7,18005,163.442,193333.87,21.487
s98,6,18006,238.14,159494.258,26.035
s98,6,18007,231.263,187115.204,31.976
s98,6,18008,251.845,120315.908,20.456
s98,5,18009,226.306,109441.334,12.188
s98,5,18010,164.317,82612.564,5.76
s98,5,18011,124.366,169150.23,7.849
s98,5,18012,250.667,52870.063,5.76
s98,5,18013,144.852,213738.545,16.309
s98,5,18014,174.012,241676.946,41.976
s98,5,18015,189.516,214591.672,32.575
s98,5,18016,162.98,253126.341,31.392
s101,6,18017,158.509,253595.868,22.821
s101,6,18018,161.644,206888.68,18.171
s101,6,18019,172.36,194994.162,13.189
s101,6,18020,131.678,174695.936,6.509
s101,7,18021,106.506,129529.726,5.76
s100,6,18022,180.306,84187.912,5.76
s100,6,18023,146.061,106043.638,5.76
s100,6,18024,163.364,81169.351,5.76
s100,4,18025,87.358,285949.58,21.252
s101,6,18026,98.974,130515.187,5.76
s101,6,18027,149.056,90794.349,5.76
s101,6,18028,127.672,141118.685,5.76
s101,6,18029,71.709,333643.083,11.743
s102,5,18030,71.32,284430.184,8.226
s102,4,18031,61.819,239311.02,5.76
s102,6,18032,67.7,378685.158,13.735
s101,6,18033,62.84,425084.322,17.783
s102,4,18034,23.887,974284.707,12.196
s102,4,18035,47.451,393644.208,6.878
s102,5,18036,67.19,205654.854,5.76
s102,6,18037,77.468,214444.39,5.76
s102,6,18038,77.638,173402.724,5.76
s102,6,18039,9.89,930139.568,5.76
s102,5,18040,23.911,634046.137,9.856
s102,5,18041,42.198,306747.888,6.512
s102,6,18042,53.983,373042.836,16.625
s102,6,18043,25.834,621658.009,10.584
s103,6,18044,40.935,242839.594,5.76
s103,6,18045,53.241,290177.949,5.76
s103,6,18046,100.116,162816.201,5.76
s103,6,18047,115.814,135648.883,5.76
s103,6,18048,103.421,165387.32,5.76
s103,6,18049,87.716,142503.29,5.76
s120,6,18050,112.874,150328.676,5.76
s120,6,18051,109.496,171070.0,5.76
s120,6,18052,34.457,452577.075,9.46
s120,5,18053,200.475,96818.758,8.719
s121,6,18054,26.195,543148.685,5.827
s121,6,18055,27.678,497198.669,5.76
s121,6,18056,32.683,351218.785,5.76
s121,7,18057,17.35,743684.56,5.76
s120,6,18058,23.401,770274.226,7.083
s120,6,18059,24.956,981853.986,16.23
s124,6,18060,12.247,1630211.442,19.024
s124,6,18062,12.563,1273057.664,6.614
s124,6,18063,33.048,533921.411,5.76
s124,7,18069,11.275,1737940.031,16.888
s124,7,18070,14.167,585535.876,5.76
s124,7,18071,10.255,1097858.699,5.76
s126,8,18077,12.466,751859.317,5.76
s129,9,18078,59.705,269868.098,6.714
s129,9,18079,17.958,585749.755,5.76
s129,9,18080,29.038,449905.058,5.76
s129,9,18081,20.485,514795.232,5.76
s129,8,18082,23.279,475770.55,5.76
s129,8,18083,8.213,615959.417,5.76
s129,7,18084,78.586,179941.386,5.76
s129,7,18085,93.871,168583.037,5.76
s129,8,18086,10.765,1250412.267,5.76
s129,8,18089,15.552,2542189.323,10.968
s191,7,18090,79.631,319324.888,11.061
s191,6,18091,69.96,327650.983,16.796
s191,6,18092,70.227,384254.271,20.823
s191,6,18093,59.292,489130.169,17.415
s191,6,18094,50.495,571167.962,16.998
s191,7,18095,26.098,1079960.368,23.001
s191,7,18096,48.551,545757.173,14.64
s191,7,18097,63.277,247148.224,5.76
s191,8,18098,83.932,186864.886,5.76
s191,7,18099,50.62,569993.81,14.613
s191,7,18100,35.363,881819.677,20.382
s191,6,18101,19.95,1230363.517,12.369
s191,5,18103,8.456,1701534.327,5.76
s191,5,18107,20.767,433098.511,5.76
s191,6,18108,75.573,186644.087,5.76
s191,7,18109,12.733,1526059.731,16.429
s191,6,18110,27.775,949665.883,14.042
s191,5,18111,20.971,1044857.276,10.316
s191,6,18112,46.135,493226.896,13.28
s191,5,18113,43.23,197058.63,5.76
s191,5,18114,50.213,303924.308,5.76
s211,6,18118,31.347,741884.009,9.392
s211,7,18119,17.107,1398803.485,20.311
s211,7,18123,21.044,716901.71,5.76
s211,7,18124,37.762,508450.656,12.156
s211,7,18125,11.47,1356401.937,10.357
s211,8,18126,14.58,944149.693,5.76
s211,7,18127,6.95,581468.801,5.76
s350,8,18201,6.731,952907.547,5.76
s350,8,18202,8.068,1017177.126,5.76
s350,8,18203,36.158,461571.119,5.76
s350,6,18204,115.498,1098175.632,69.155
s351,5,18205,60.24,624273.528,13.498
s351,8,18206,27.556,359006.943,5.76
s351,8,18207,26.706,1286779.224,11.786
s351,4,18208,65.148,955308.733,27.169
s351,6,18209,127.454,534844.119,9.898
s351,8,18210,78.173,266772.592,5.76
s353,8,18211,107.77,577512.752,19.769
s353,6,18212,186.818,173760.075,5.76
s353,10,18213,108.475,302207.919,5.76
s353,8,18214,172.652,391372.831,15.684
s355,2,18215,140.648,642579.163,26.101
s355,4,18216,143.905,545792.217,25.266
s355,7,18217,86.484,438095.744,6.94
s355,9,18218,56.692,376256.79,5.76
s355,7,18219,93.361,156520.156,5.76
s355,9,18220,22.72,390243.921,5.76
s356,8,18221,8.481,5333862.018,14.52
s356,8,18222,7.679,4577607.295,11.979
s356,7,18225,8.991,2492549.529,5.76
s356,7,18226,6.561,1148450.341,5.76
s356,6,18227,25.612,568675.378,5.76
s356,5,18228,22.405,2323803.116,12.614
s13,8,18253,15.236,683855.345,5.76
s13,9,18254,63.253,249332.937,5.76
s13,9,18255,57.299,216559.31,5.76
s13,9,18256,54.456,285841.692,5.76
s13,9,18257,92.85,171416.303,5.76
s13,10,18258,30.788,550419.802,6.931
s13,10,18260,37.266,257657.658,5.76
s13,10,18261,101.696,88785.179,5.76
s13,10,18262,116.057,159364.47,5.76
s13,10,18263,75.014,392244.329,14.449
s13,10,18264,39.244,877795.481,18.602
s13,10,18265,76.326,461114.808,18.623
s13,10,18266,68.939,617813.176,24.68
s13,10,18267,92.316,583296.367,29.495
s13,6,18268,64.03,986429.378,61.693
s17,7,18269,144.828,369769.388,48.234
s17,9,18270,129.009,388758.461,33.173
s17,9,18271,239.452,146322.913,25.767
s17,10,18272,72.924,134834.246,5.76
s17,9,18273,128.158,81492.204,5.76
s17,9,18274,188.495,28056.136,5.76
s17,8,18275,176.758,127838.606,15.519
s17,9,18276,131.05,290035.206,27.785
s17,9,18277,139.798,365746.604,35.416
s17,10,18278,114.016,546770.529,43.351
s17,10,18279,211.969,441301.146,54.502
s17,10,18280,143.759,600278.29,70.529
s17,9,18281,123.906,775051.52,78.138
s17,9,18282,154.985,650225.827,47.33
s17,9,18283,105.243,1073752.014,54.039
s17,10,18284,140.551,840468.15,111.63
s17,10,18285,135.667,841061.5,58.542
s17,10,18286,208.688,677730.812,47.62
s17,10,18287,195.907,407205.042,40.458
s17,10,18288,115.619,687153.557,36.523
s17,9,18289,140.308,613343.21,36.79
s17,8,18290,8.918,6622857.764,43.579
s17,9,18291,73.726,909295.713,41.673
s17,9,18292,102.886,610501.437,47.2
s19,7,18293,60.142,629847.377,28.38
s19,10,18294,125.437,187135.696,13.762
s16,7,18295,159.286,51080.142,5.76
s16,7,18296,161.765,138088.216,10.742
s16,9,18297,90.542,395013.538,22.88
s16,8,18301,25.005,814391.713,7.037
s42,8,18306,21.457,2692212.296,41.897
s42,7,18307,16.305,3693531.385,51.327
s42,9,18308,38.37,1753602.814,54.938
s42,10,18309,15.795,4620591.717,61.502
s62,8,18318,38.88,1568536.603,42.882
s43,10,18320,15.698,3092768.249,51.697
s43,10,18321,32.319,1475371.939,38.508
s63,8,18322,64.249,442110.806,25.295
s63,10,18323,303.701,90930.976,12.529
s63,10,18324,186.235,24918.961,5.76
s63,1,18327,64.857,490227.18,21.892
s63,9,18328,44.299,442156.192,8.461
s63,10,18329,141.742,60979.959,5.76
s63,8,18330,126.19,215721.673,10.739
s63,7,18331,208.47,226140.898,21.751
s63,7,18332,90.396,191746.198,10.635
s63,6,18333,117.418,202944.363,5.76
s63,10,18334,160.696,80875.528,5.76
s67,10,18335,188.568,117626.808,24.439
s67,9,18336,214.399,42962.668,5.76
s67,10,18337,221.203,98459.44,7.94
s67,10,18338,65.858,132908.87,5.76
s67,10,18339,78.637,186202.845,9.349
s67,6,18340,76.229,305779.073,19.415
s67,9,18341,185.798,96702.19,5.76
s67,10,18342,168.812,69902.472,5.76
s67,9,18343,168.083,53089.463,5.76
s67,3,18344,120.941,115938.666,5.76
s67,6,18345,136.08,135184.457,6.639
s67,9,18346,197.267,84270.144,12.884
s67,9,18347,229.927,111306.716,14.871
s67,8,18348,267.057,124775.69,15.229
s67,6,18349,271.261,104704.698,17.871
s67,6,18350,302.438,84754.614,16.634
s67,7,18351,256.219,97801.229,11.779
s67,7,18352,268.029,48046.81,5.76
s67,7,18353,217.339,19839.323,5.76
s66,7,18354,223.123,18033.409,5.76
s66,6,18355,297.286,27747.475,5.76
s66,8,18356,281.88,35076.145,5.76
s66,8,18357,334.635,12920.065,5.76
s66,7,18358,360.685,26302.161,5.76
s66,8,18359,324.211,41353.58,6.927
s66,7,18360,361.56,36514.262,5.76
s66,8,18361,289.292,27443.251,5.76
s66,8,18362,173.648,46355.288,5.76
s69,8,18363,243.948,88183.779,5.807
s69,7,18364,194.959,66081.506,5.76
s69,7,18365,260.447,30686.682,5.76
s69,7,18366,215.954,30047.457,5.76
s69,7,18367,194.23,39851.128,5.76
s69,7,18368,216.829,34441.737,5.76
s69,8,18369,197.046,48115.607,6.835
s69,8,18370,213.714,33097.618,5.76
s96,7,18371,215.468,57905.709,5.76
s96,7,18372,318.767,41938.664,6.27
s96,8,18373,261.93,75811.266,14.968
s96,8,18374,347.952,50788.653,19.442
s96,6,18375,339.69,65783.948,13.415
s96,8,18376,273.156,75866.062,10.512
s96,7,18377,260.423,89358.317,10.935
s96,6,18378,247.69,75322.121,7.678
s96,6,18379,261.687,63041.207,6.561
s96,6,18380,269.511,54371.414,5.76
s96,6,18381,208.591,69511.98,5.76
s96,6,18382,160.623,68391.174,6.276
s96,5,18383,164.997,63016.224,5.916
s98,5,18384,361.39,33236.599,7.664
s98,6,18385,239.404,90614.761,9.743
s98,4,18386,204.63,124794.245,17.942
s98,5,18387,281.807,117794.07,24.158
s98,3,18388,248.662,116609.43,15.845
s98,3,18389,219.502,68837.427,5.76
s98,4,18390,143.783,94143.925,5.76
s98,5,18391,153.454,165963.655,12.454
s98,6,18392,146.837,86737.378,5.76
s98,6,18393,156.159,183865.437,10.049
s98,5,18394,175.713,247472.764,21.644
s98,5,18395,151.802,354014.565,44.452
s98,5,18396,186.114,215027.757,23.702
s101,4,18397,176.953,150374.0,12.287
s101,5,18398,133.674,134640.248,6.576
s101,6,18399,157.367,73073.192,5.76
s101,5,18400,156.49,86342.603,5.76
s101,5,18401,197.012,88270.266,5.76
s100,6,18402,192.107,119904.393,8.532
s100,4,18403,165.718,106250.206,5.76
s100,5,18404,152.701,81203.065,5.76
s100,6,18405,210.73,115204.008,9.383
s101,7,18406,127.672,164782.149,6.822
s101,6,18407,189.71,71505.994,5.76
s101,5,18408,182.926,71416.352,5.76
s101,6,18409,156.37,89245.003,5.76
s101,5,18410,110.371,225242.439,9.474
s101,5,18411,100.067,144122.379,5.76
s101,5,18412,62.257,331718.106,8.669
s101,5,18413,115.717,278771.737,19.961
s101,5,18414,47.118,659427.982,23.151
s101,4,18415,39.367,680450.111,18.056
s102,4,18416,39.682,599949.715,12.317
s102,6,18417,90.299,193028.219,5.76
s102,6,18418,74.042,176232.188,5.76
s102,6,18419,51.006,250297.939,6.26
s102,5,18420,27.311,636147.353,11.73
s102,6,18421,34.02,385129.369,6.872
s102,6,18422,69.522,287975.76,16.23
s102,6,18423,65.075,325301.213,17.737
s102,6,18424,66.047,193202.543,5.76
s102,6,18425,68.623,212977.432,7.837
s102,6,18426,125.412,176207.781,8.113
s102,6,18427,77.055,254357.828,7.545
s102,6,18428,52.391,356837.303,7.264
s102,6,18429,90.08,134226.853,5.76
s121,6,18430,101.963,125094.282,5.76
s121,6,18431,107.26,132386.903,5.76
s121,6,18432,26.803,369570.775,5.76
s121,5,18433,24.81,479628.729,5.76
s121,6,18434,16.305,694183.517,6.351
s121,6,18435,27.41,808731.908,17.962
s121,6,18436,18.93,1003889.802,16.233
s121,6,18437,20.898,906149.853,7.984
s121,6,18438,7.071,1210422.518,5.76
s124,6,18440,9.137,2810057.924,27.201
s124,6,18443,38.005,449273.207,5.76
s124,6,18444,14.434,830747.676,7.759
s124,7,18449,34.263,367049.28,5.76
s126,9,18457,23.692,872056.407,9.568
s129,9,18458,38.558,637691.685,15.719
s129,9,18459,7.339,2146509.287,7.537
s129,8,18460,8.335,1334634.108,5.76
s129,7,18462,24.494,818355.713,12.534
s129,7,18463,23.474,800030.499,10.856
s129,7,18464,43.473,528088.736,16.903
s129,7,18465,30.545,670047.151,8.579
s129,8,18466,9.21,876162.776,5.76
s129,9,18467,6.731,1500289.416,6.372
s129,8,18469,79.34,165738.958,5.76
s129,6,18470,34.089,344022.699,5.76
s191,6,18472,6.092,2255653.377,5.76
s191,6,18473,25.534,674837.487,5.76
s191,6,18474,51.224,343870.284,5.76
s191,6,18475,17.69,1059437.864,10.841
s191,7,18476,59.243,389599.373,16.545
s191,7,18477,50.058,285245.572,5.76
s191,6,18478,61.187,373483.25,9.336
s191,6,18479,50.471,605810.669,19.635
s191,6,18480,18.201,2050992.309,28.897
s191,6,18483,43.132,668500.804,14.583
s191,5,18484,26.924,715580.301,6.677
s191,6,18486,34.87,485457.466,5.76
s191,6,18487,40.921,396054.392,5.76
s191,6,18488,13.535,823569.832,5.76
s191,6,18490,5.978,1626093.625,5.76
s191,6,18492,60.75,210227.013,5.76
s191,5,18493,64.709,276924.816,5.76
s191,6,18494,14.216,1153791.346,6.468
s211,6,18495,5.613,4498406.728,18.34
s211,7,18500,37.616,364437.962,5.76
s211,6,18501,39.342,518442.751,12.15
s211,6,18502,6.682,2964360.369,10.68
s211,7,18505,7.582,1086328.66,5.76
s211,8,18506,15.916,452736.476,5.76
s211,7,18507,17.545,626464.745,5.76
s211,8,18508,6.099,1289803.867,5.76
s338,8,18574,1.264,19022310.683,13.61
s338,5,18575,101.793,296834.799,16.538
s338,7,18576,3.985,6457045.277,13.493
s338,8,18577,21.821,999310.501,7.567
s350,8,18582,28.858,1001127.493,11.608
s350,6,18583,67.457,685916.952,15.594
s350,4,18584,138.146,801554.84,24.81
s351,6,18585,101.963,456596.691,20.222
s351,7,18586,26.536,973301.614,7.667
s351,7,18587,56.084,240687.494,5.76
s351,7,18588,40.751,981546.492,11.314
s351,6,18589,130.054,627049.827,10.985
s351,7,18590,124.052,195805.293,5.76
s351,9,18591,65.902,318335.062,6.661
s353,7,18592,100.31,195663.948,5.76
s353,9,18593,79.145,397847.167,5.851
s353,9,18594,111.902,374521.56,6.549
s355,2,18595,131.73,623703.978,21.644
s355,7,18596,93.579,662157.097,26.241
s355,9,18597,108.67,588152.113,8.213
s355,6,18598,127.842,212232.409,5.76
s355,7,18599,47.992,960402.727,16.29
s356,8,18600,29.938,1027944.274,6.707
s356,8,18601,10.23,2579877.81,6.729
s356,6,18607,17.034,404986.397,5.76
s356,6,18608,0.146,232775868.589,8.34
s356,5,18609,1.118,194998238.911,79.442
s13,9,18633,36.492,336910.261,5.76
s13,9,18634,76.01,381091.122,8.689
s15,8,18635,85.609,341432.742,11.494
s13,9,18636,65.367,375605.184,10.469
s13,9,18637,105.462,223942.659,5.957
s13,9,18638,39.852,342299.091,5.76
s13,10,18640,12.272,511239.237,5.76
s13,10,18641,57.079,208191.039,5.76
s13,10,18642,76.351,157906.336,5.76
s13,10,18643,87.067,142249.274,5.76
s13,10,18644,25.199,884128.486,5.904
s13,10,18645,25.952,696368.493,5.76
s13,10,18646,14.313,1939679.554,11.59
s13,10,18647,106.24,673304.225,24.878
s17,8,18649,154.548,288561.72,42.377
s17,10,18650,92.972,309124.219,30.186
s17,10,18651,144.488,158355.694,16.286
s17,10,18652,87.844,143737.606,5.76
s17,9,18653,116.154,102698.418,5.76
s17,9,18654,158.825,69849.511,5.76
s17,10,18655,142.52,177188.236,16.669
s17,9,18656,94.381,364232.553,29.131
s17,7,18657,81.745,637785.503,41.211
s17,9,18658,102.546,802373.6,63.18
s17,10,18659,117.49,706350.041,60.275
s17,10,18660,177.05,508993.602,70.794
s17,10,18661,230.072,604726.983,84.103
s17,9,18662,170.853,656786.149,95.854
s17,9,18663,97.88,671739.448,65.57
s17,9,18664,177.584,632128.323,54.984
s17,10,18665,161.401,591864.816,46.702
s17,9,18666,184.267,489071.205,44.233
s17,10,18667,162.518,627084.371,51.674
s17,10,18668,156.468,649228.815,48.994
s17,9,18669,46.996,1328147.015,44.396
s17,8,18670,63.326,879051.484,31.155
s17,10,18671,47.652,849989.537,24.347
s19,8,18672,9.72,4358255.384,39.39
s19,10,18674,75.208,260156.215,19.394
s19,8,18675,192.237,50507.074,5.76
s19,9,18676,197.972,86986.663,8.997
s19,9,18677,125.582,226070.125,16.152
s19,10,18678,48.697,745512.736,21.731
s19,10,18679,19.732,2115659.688,26.197
s19,10,18680,29.622,1465965.937,29.54
s42,9,18682,30.934,406576.196,5.76
s42,9,18683,67.505,377804.812,9.148
s42,9,18684,40.435,910997.382,17.624
s42,9,18685,52.974,623346.391,22.829
s42,8,18686,18.687,2333024.488,28.042
s42,9,18687,42.695,1095986.468,37.719
s42,10,18688,8.797,5972705.199,44.758
s42,9,18689,64.103,1018461.826,53.04
s42,9,18690,13.268,5643891.748,64.682
s43,8,18697,12.903,2904338.077,31.393
s43,7,18698,19.221,1930463.278,29.669
s43,10,18699,5.856,7307036.065,35.193
s43,10,18700,11.542,2911352.596,37.857
s63,8,18702,74.552,439327.646,23.76
s63,10,18703,230.68,122073.419,10.624
s63,10,18704,178.751,45429.257,5.76
s63,10,18706,24.543,2029721.436,35.886
s63,1,18707,12.442,2329193.12,21.646
s63,10,18708,121.816,138983.952,5.76
s63,10,18709,253.57,15696.81,5.76
s63,10,18710,274.347,106498.795,12.744
s63,8,18711,203.318,144712.201,36.713
s63,7,18712,100.869,302114.685,22.251
s63,4,18713,20.388,1225697.224,14.017
s63,10,18714,155.851,63011.531,5.76
s63,7,18715,268.612,78782.566,9.315
s67,8,18716,268.053,6217.688,5.76
s67,10,18717,236.026,120660.04,13.961
s67,10,18718,50.39,263375.357,8.203
s67,10,18719,22.728,464766.454,6.193
s67,8,18720,22.793,972833.419,12.109
s67,6,18721,176.54,133781.117,16.875
s67,10,18722,236.415,34766.659,5.76
s67,8,18723,214.982,35305.067,5.76
s67,2,18724,236.731,24620.276,5.76
s67,3,18725,225.868,11955.837,5.76
s67,7,18726,112.047,86065.481,5.76
s67,8,18727,212.188,32333.622,5.76
s67,7,18728,245.503,55641.639,5.76
s67,4,18729,295.002,49606.335,5.885
s67,6,18730,273.885,67416.061,7.939
s67,8,18731,223.292,92803.062,8.954
s67,8,18732,238.089,91911.343,10.643
s66,7,18733,319.715,50167.922,12.379
s66,7,18734,241.348,14602.249,5.76
s66,7,18735,283.702,65938.351,9.236
s66,8,18736,266.231,70582.172,9.526
s66,8,18737,229.514,101411.878,9.879
s66,8,18738,221.227,33654.022,5.76
s66,9,18739,204.169,36466.341,5.76
s66,9,18740,204.339,35963.897,5.76
s66,8,18741,279.061,62318.462,6.351
s69,9,18742,200.621,44731.133,6.71
s69,8,18743,257.896,20914.634,5.76
s69,7,18744,224.824,96139.498,7.642
s69,7,18745,210.414,134279.959,11.158
s69,7,18746,293.204,82107.424,11.387
s69,7,18747,279.183,71551.375,5.76
s69,7,18748,306.496,62722.799,16.066
s69,7,18749,278.624,62773.139,16.14
s69,7,18750,293.787,78510.605,11.946
s96,6,18751,210.268,140645.348,14.395
s96,7,18752,330.261,72852.525,17.897
s96,8,18753,282.998,102157.663,27.01
s96,8,18754,335.899,90907.342,30.962
s96,7,18755,357.113,85884.32,24.958
s96,8,18756,290.239,104281.356,22.33
s96,8,18757,342.46,87065.511,22.455
s96,7,18758,293.447,98189.949,19.593
s96,6,18759,209.174,144974.407,18.401
s96,6,18760,306.277,81413.945,17.374
s96,5,18761,206.331,130718.768,22.567
s96,4,18762,228.517,38223.723,5.76
s96,4,18763,265.064,70411.341,14.641
s96,6,18764,158.655,98466.815,5.76
s98,6,18765,219.308,48082.956,5.76
s98,5,18766,217.218,97039.986,17.464
s98,5,18767,248.881,95067.811,20.968
s98,4,18768,200.086,99449.207,9.857
s98,4,18769,193.841,36877.838,5.76
s98,5,18770,187.572,113888.027,10.73
s98,5,18771,138.607,214011.136,18.368
s98,5,18772,150.684,76829.068,5.76
s98,5,18773,172.287,168417.816,10.611
s98,6,18774,150.252,304402.444,22.904
s98,6,18775,132.509,302869.777,21.835
s98,6,18776,167.626,216618.959,14.887
s101,5,18777,125.317,193372.464,7.116
s101,5,18778,129.283,105277.597,5.76
s101,4,18779,139.029,184706.524,8.339
s101,4,18780,183.809,87842.674,6.867
s101,5,18781,191.336,75577.457,5.76
s100,7,18782,211.42,77481.913,5.76
s100,7,18783,246.718,54473.973,5.76
s100,7,18784,178.848,97294.421,6.211
s100,7,18785,160.769,63358.375,5.76
s101,6,18786,185.676,50032.805,5.76
s101,5,18787,169.663,69282.263,5.76
s101,5,18788,152.219,167729.594,12.913
s101,5,18789,207.109,75514.41,5.76
s101,5,18790,172.554,53834.249,5.76
s101,5,18791,144.245,143064.04,7.205
s101,5,18792,104.101,183458.597,5.76
s101,5,18793,140.818,212067.325,15.622
s101,4,18794,193.987,176372.603,26.827
s101,4,18795,63.302,537073.367,33.97
s102,4,18796,98.272,251541.163,22.45
