region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_MW,capital_adder_per_MW,dist_km,reinforcement_dist_km
p01005,3,74378,4780.637,-34982.008,53364.803,-88346.811,24.38,284.519
p01005,3,74379,5321.763,199289.917,287324.677,-88034.76,121.621,194.895
p01005,3,74756,5191.732,119741.337,198409.757,-78668.42,84.749,227.463
p01005,3,74757,4895.583,-45164.278,36677.126,-81841.404,12.339,284.519
p01007,2,69423,5395.292,-59239.204,27046.937,-86286.142,7.232,46.877
p01007,2,69802,5337.175,-35378.367,63134.517,-98512.885,24.947,46.877
p01007,2,69803,4899.4,-32046.76,59522.606,-91569.366,19.796,46.877
p01007,2,69804,5405.508,-24377.113,62613.297,-86990.41,21.923,46.877
p01007,2,70181,5207.788,13760.877,115500.86,-101739.983,42.188,46.877
p01007,2,70182,4989.902,5817.76,100410.125,-94592.365,35.465,46.877
p01007,2,70183,5181.878,30387.796,91007.112,-60619.316,32.732,46.877
p01007,2,70184,5310.537,-536.808,85551.078,-86087.886,33.478,46.877
p01007,2,70561,5346.492,-38762.741,61689.102,-100451.843,20.113,94.554
p01007,2,70562,4337.227,41675.576,136273.065,-94597.489,47.411,46.877
p01007,2,70563,4627.733,29117.371,123497.896,-94380.525,44.774,46.877
p01007,2,70564,5278.598,53825.731,146620.794,-92795.063,59.624,33.444
p01009,2,65247,5533.035,5810.124,88285.37,-82475.246,36.183,71.592
p01009,2,65626,5510.576,111010.034,181071.972,-70061.938,69.817,14.545
p01009,2,65627,5544.396,-10240.56,59091.065,-69331.625,23.461,71.592
p01009,2,65628,5522.62,-10855.329,63813.159,-74668.488,26.484,71.592
p01009,2,66006,5506.212,18697.383,88794.061,-70096.678,29.689,43.425
p01009,2,66007,5541.902,-32086.269,38142.245,-70228.514,11.599,71.592
p01009,2,66385,5517.452,-8811.637,59327.972,-68139.608,15.187,43.425
p01009,2,66386,5506.588,-1594.02,52192.461,-53786.481,17.2,43.425
p01009,2,66387,5371.904,-17044.43,8341.257,-25385.687,2.443,71.592
p01009,2,66764,5487.348,62789.72,93825.575,-31035.855,32.88,14.545
p01009,2,66765,5457.875,-19626.523,16003.468,-35629.991,4.277,43.425
p01009,2,66766,5526.56,34162.839,90667.18,-56504.342,32.424,14.545
p01009,2,66767,5361.009,65556.045,112891.105,-47335.06,39.015,14.545
p01011,3,72853,4516.399,70453.342,140591.724,-70138.382,61.712,149.254
p01011,3,72854,4217.791,84894.016,156272.72,-71378.704,71.651,149.254
p01011,3,72855,5134.722,145899.84,206300.486,-60400.646,91.244,135.716
p01011,3,72856,4592.367,78400.614,162794.838,-84394.224,66.883,194.895
p01011,3,72857,4001.176,79825.888,167695.488,-87869.599,66.287,194.895
p01011,3,73233,5295.139,72244.713,156672.057,-84427.344,72.274,149.254
p01011,3,73234,5177.277,96563.387,179522.568,-82959.181,79.427,149.254
p01011,3,73235,4896.969,-30664.53,49736.551,-80401.081,7.664,231.092
p01011,3,73236,4837.696,-57559.409,25547.706,-83107.115,3.988,252.086
p01011,3,73237,3676.303,99374.793,188028.023,-88653.231,78.179,194.895
p01011,3,73614,4924.627,129912.836,212706.864,-82794.028,89.704,149.254
p01011,3,73615,5027.606,145456.487,230701.254,-85244.768,96.563,149.254
p01013,3,73986,5012.66,100610.86,196676.682,-96065.821,75.248,150.121
p01013,3,73987,5416.629,113982.913,208587.971,-94605.058,81.158,150.121
p01013,3,73988,5448.861,-39613.534,45792.689,-85406.224,16.974,237.356
p01013,3,73989,4986.531,75925.853,167059.403,-91133.55,71.931,149.254
p01013,3,74366,5195.999,64329.591,156931.977,-92602.386,63.79,150.121
p01013,3,74367,5502.802,97904.431,185542.67,-87638.24,72.357,150.121
p01013,3,74368,5098.112,4023.506,17241.991,-13218.485,5.006,237.356
p01013,3,74369,4738.085,-51889.591,39052.451,-90942.042,13.729,237.356
p01013,3,74746,5324.072,39506.822,133356.381,-93849.559,55.507,150.121
p01013,3,74747,5267.459,66937.707,158700.416,-91762.709,64.044,150.121
p01013,3,74748,5025.593,-65510.254,24524.564,-90034.818,7.781,237.356
p01013,3,74749,4720.433,-52851.988,41693.553,-94545.541,14.772,237.356
p01013,3,75126,5092.247,28862.217,120313.97,-91451.753,48.745,150.121
p01013,3,75127,4843.213,-46037.589,31177.468,-77215.057,4.326,216.246
p01013,3,75128,4626.298,-53265.649,33821.847,-87087.496,5.466,219.304
p01013,3,75129,5031.468,104310.711,205665.156,-101354.444,81.865,145.332
p01013,3,75507,4702.214,52156.83,135768.389,-83611.559,57.08,145.332
p01013,3,75508,4887.178,77656.87,165930.556,-88273.686,63.548,145.332
p01013,3,75509,5034.199,84098.259,182318.998,-98220.739,73.644,145.332
p01015,2,66013,5490.197,-46816.971,16138.944,-62955.915,1.844,161.097
p01015,2,66014,5463.618,249490.006,293924.592,-44434.585,115.33,29.425
p01015,2,66391,5486.46,150537.166,196645.175,-46108.009,77.576,29.425
p01015,2,66392,5515.999,195689.129,222921.178,-27232.048,85.977,29.425
p01015,2,66393,5293.582,211431.803,240661.692,-29229.889,98.093,29.425
p01015,2,66771,5461.654,131376.4,180581.492,-49205.092,69.021,29.425
p01015,2,66772,5368.7,190457.073,74015.099,116441.975,27.073,97.483
p01015,2,66773,4294.866,46428.783,73798.269,-27369.487,22.236,108.947
p01015,2,67150,5097.395,77037.043,138154.244,-61117.201,53.361,29.425
p01015,2,67151,3437.658,146267.343,174675.943,-28408.6,62.501,29.425
p01015,2,67152,5288.618,313368.25,9278.98,304089.27,2.421,108.947
p01015,2,67153,4482.283,105218.958,71070.655,34148.303,28.485,97.483
p01017,2,69435,5458.968,6153.173,95907.448,-89754.275,35.98,125.277
p01017,2,69436,5387.591,37198.68,128458.468,-91259.788,46.618,125.277
p01017,2,69437,5243.263,67295.913,146941.002,-79645.089,59.16,125.277
p01017,2,69815,5117.558,-1548.254,91139.804,-92688.059,35.116,125.277
p01017,2,69816,5316.012,-27411.747,45706.176,-73117.923,19.429,179.24
p01017,2,69817,5128.167,-32381.323,55707.176,-88088.5,21.399,179.24
p01017,2,70195,5231.727,8745.431,97428.392,-88682.961,37.366,125.277
p01017,2,70196,5319.593,-57396.917,20022.48,-77419.398,7.238,179.24
p01017,2,70197,5094.051,-41225.898,36886.837,-78112.735,11.026,180.364
p01017,2,70198,4866.904,140090.638,44238.876,95851.762,16.831,189.377
p01017,3,70575,5276.884,-38344.451,40328.9,-78673.352,16.689,179.24
p01017,3,70576,5229.94,-47712.956,20270.837,-67983.793,6.751,179.24
p01017,3,70577,5070.485,-38914.136,4510.086,-43424.222,1.626,189.377
p01019,2,64493,4792.483,149313.831,225614.376,-76300.545,99.119,71.592
p01019,2,64494,5464.565,179614.107,270622.107,-91008.0,109.488,71.592
p01019,2,64872,5538.775,123369.919,192349.089,-68979.17,80.464,71.592
p01019,2,64873,3791.061,191869.395,245064.032,-53194.637,93.804,71.592
p01019,2,64874,4708.939,272076.959,335664.213,-63587.255,143.451,29.425
p01019,2,65252,4784.719,222474.666,269623.923,-47149.257,114.959,29.425
p01019,2,65253,4282.965,272898.321,278705.817,-5807.496,122.294,29.425
p01019,2,65254,4718.984,251482.303,303729.079,-52246.777,130.405,29.425
p01019,2,65633,5489.271,205381.453,281963.994,-76582.541,113.503,29.425
p01019,2,65634,5593.374,224805.076,308210.416,-83405.34,125.298,29.425
p01021,2,69805,5441.581,54797.117,88579.447,-33782.33,33.176,33.444
p01021,2,69806,5453.023,35948.458,104725.276,-68776.818,39.271,33.444
p01021,2,69807,5391.175,-33483.332,34001.352,-67484.685,4.414,75.556
p01021,2,70185,5184.233,30950.684,113657.439,-82706.755,45.367,33.444
p01021,2,70186,5201.077,88522.296,121917.851,-33395.555,49.569,33.444
p01021,2,70187,5442.257,78575.115,149192.228,-70617.112,56.459,33.444
p01021,2,70565,5308.207,49545.301,139402.388,-89857.087,58.58,33.444
p01021,2,70566,5206.183,68771.767,149503.234,-80731.467,60.944,33.444
p01021,2,70944,5093.654,83971.309,182792.444,-98821.135,72.486,33.444
p01021,2,70945,4692.845,83592.083,169212.583,-85620.501,70.867,33.444
p01021,3,70567,5129.508,168834.613,162688.094,6146.518,66.885,33.444
p01021,3,70568,4832.746,2801.922,40115.685,-37313.763,4.78,110.793
p01021,3,70946,5173.599,90905.991,180369.853,-89463.862,73.241,33.444
p01021,3,70947,5177.755,105042.861,184026.484,-78983.623,77.803,33.444
p01021,3,70948,5290.83,122195.778,195411.988,-73216.21,84.684,33.444
p01023,2,73214,4770.832,224472.028,310908.167,-86436.139,130.942,93.452
p01023,2,73215,4678.895,101219.063,188746.047,-87526.984,75.871,162.57
p01023,2,73594,5043.687,208193.615,296364.112,-88170.498,118.729,93.452
p01023,2,73595,4465.206,154300.615,241414.066,-87113.451,91.232,124.568
p01023,2,73596,4240.922,54933.657,143704.526,-88770.869,57.945,162.57
p01023,2,73974,5280.555,167777.428,254099.465,-86322.037,106.898,93.452
p01023,2,73975,5179.963,169653.246,252305.093,-82651.847,102.972,93.452
p01023,2,73976,2672.729,98468.571,184957.54,-86488.969,75.071,124.568
p01023,2,74354,4933.648,156059.285,244635.015,-88575.73,95.558,93.452
p01023,2,74355,5141.343,132277.199,222594.676,-90317.477,90.259,93.452
p01023,2,74356,3416.37,79104.095,169303.963,-90199.868,62.765,124.568
p01023,2,74734,4789.867,107767.187,198409.673,-90642.485,84.271,93.452
p01023,2,74735,4037.971,112569.431,196695.61,-84126.179,78.906,93.452
p01023,2,75114,5223.601,87549.99,175255.514,-87705.525,74.367,93.452
p01023,2,75115,5005.078,82091.803,169347.58,-87255.776,67.377,93.452
p01023,2,75116,3610.819,62561.924,152896.839,-90334.915,62.438,93.452
p01023,3,73216,4749.429,77922.225,164752.666,-86830.441,69.012,162.57
p01025,2,74357,4212.891,54401.456,146863.541,-92462.085,59.436,124.568
p01025,2,74358,4458.062,-33575.147,61832.503,-95407.65,23.2,162.57
p01025,2,74736,3721.666,35752.159,126667.336,-90915.177,51.536,124.568
p01025,2,74737,5032.008,22958.362,120482.135,-97523.773,46.127,124.568
p01025,2,74738,2700.481,-45386.916,53744.829,-99131.745,14.738,162.57
p01025,2,74739,4951.45,-65882.043,22165.963,-88048.006,6.605,162.57
p01025,2,74740,5362.754,-49163.615,48237.915,-97401.53,13.478,162.57
p01025,2,75117,4416.455,-263.202,91277.209,-91540.41,34.655,124.568
p01025,2,75118,4890.369,-7439.609,88778.973,-96218.582,31.55,124.568
p01025,2,75120,4916.787,12667.579,109595.006,-96927.427,40.409,124.568
p01025,2,75121,4127.512,33478.403,128181.221,-94702.817,47.295,124.568
p01025,2,75497,3345.004,-26100.821,65665.993,-91766.815,23.566,124.568
p01025,3,74359,5253.91,-48826.983,10228.883,-59055.866,1.266,179.503
p01025,3,75119,5255.276,9409.93,84548.159,-75138.229,34.028,124.568
p01025,3,75498,4949.399,-37769.412,54011.029,-91780.441,19.135,124.568
p01025,3,75499,5344.966,-34591.837,56914.239,-91506.075,22.852,124.568
p01025,3,75500,4655.412,-11080.211,79928.426,-91008.636,29.527,124.568
p01025,3,75878,4027.089,-12983.395,22874.207,-35857.603,6.922,124.568
p01025,3,75879,4842.666,-44804.396,44315.616,-89120.012,12.233,124.568
p01025,3,75880,4453.346,-23754.477,70484.671,-94239.148,24.402,124.568
p01025,3,76259,5079.868,-7112.154,87678.141,-94790.295,31.609,93.452
p01025,3,76260,3849.861,24731.31,115913.652,-91182.341,41.284,93.452
p01025,3,76639,1839.843,-17635.635,73685.251,-91320.886,24.592,93.452
p01027,2,67913,5331.456,-8845.534,77392.776,-86238.31,26.642,97.483
p01027,2,68292,4934.683,35551.746,129969.353,-94417.607,45.476,63.29
p01027,2,68293,5451.198,91344.705,166284.262,-74939.557,59.444,63.29
p01027,2,68671,5586.366,-9212.707,86447.717,-95660.423,32.061,63.29
p01027,2,68672,5600.873,39079.591,125520.497,-86440.906,44.476,63.29
p01027,2,68673,5547.332,92109.216,155814.979,-63705.763,56.965,63.29
p01027,2,69051,5337.656,-2655.609,91257.211,-93912.82,36.198,63.29
p01027,2,69052,5572.939,39179.67,128795.605,-89615.935,48.837,63.29
p01027,2,69053,5484.266,76415.833,166948.834,-90533.001,61.537,63.29
p01027,2,69054,5563.458,-12467.471,82949.869,-95417.339,31.36,125.277
p01029,2,66015,5619.04,230136.841,323333.802,-93196.961,127.27,29.425
p01029,2,66394,4480.469,53131.753,146797.409,-93665.655,59.222,97.483
p01029,2,66395,5608.327,75748.657,170792.932,-95044.275,67.948,97.483
p01029,2,66774,5657.754,26403.913,120763.719,-94359.806,47.11,97.483
p01029,2,66775,5603.809,58323.002,143207.443,-84884.441,56.688,97.483
p01029,2,67154,5548.081,37581.875,98107.656,-60525.781,39.46,97.483
p01029,2,67155,5523.693,-59230.586,25656.219,-84886.805,3.808,139.435
p01029,2,67533,5502.503,20414.485,64433.729,-44019.244,23.61,97.483
p01029,2,67534,5491.685,23233.151,99325.645,-76092.494,35.429,97.483
p01029,2,67535,5630.377,40340.337,131373.102,-91032.765,49.931,97.483
p01029,2,67536,5448.272,-39854.886,17621.31,-57476.195,2.331,156.428
p01029,2,67912,5288.194,-45911.517,45085.309,-90996.826,16.862,97.483
p01031,3,75132,4881.738,24130.284,118451.109,-94320.825,49.512,227.463
p01031,3,75133,4891.247,38277.245,130428.598,-92151.353,52.727,227.463
p01031,3,75134,4760.888,55729.753,135958.54,-80228.787,59.195,227.463
p01031,3,75512,5260.121,-5669.056,81896.751,-87565.807,36.948,227.463
p01031,3,75513,4883.361,12715.778,101789.083,-89073.305,41.269,227.463
p01031,3,75514,4123.269,35732.445,116481.403,-80748.958,49.16,227.463
p01031,3,75892,5307.876,-32825.78,52243.484,-85069.264,24.608,227.463
p01031,3,75893,4920.995,11201.426,78180.997,-66979.57,30.865,227.463
p01031,3,75894,5174.233,80588.755,92114.98,-11526.225,41.796,227.463
p01031,3,76272,4985.312,-25498.228,38802.966,-64301.194,13.519,227.463
p01031,3,76273,5086.204,-16443.022,54445.481,-70888.503,24.481,227.463
p01031,3,76274,4827.967,67945.635,86230.745,-18285.11,36.821,227.463
p01031,3,76275,5046.153,118483.239,110648.099,7835.139,48.192,227.463
p01031,3,76652,4469.629,-50152.998,28095.731,-78248.729,10.5,227.463
p01031,3,76653,4917.021,-26480.089,52716.919,-79197.008,22.766,227.463
p01033,2,63334,3684.694,-30360.438,59577.673,-89938.11,24.31,211.712
p01033,2,63335,4824.648,-39035.101,37830.901,-76866.002,12.988,211.712
p01033,2,63338,3812.488,79832.023,24004.73,55827.293,6.695,197.854
p01033,2,63714,4023.621,-37268.113,56778.31,-94046.423,23.179,211.712
p01033,2,63715,3479.946,-54146.158,37370.614,-91516.772,11.962,211.712
p01033,2,63716,4605.585,-58823.647,16328.453,-75152.1,5.764,211.712
p01033,2,63717,4985.378,323557.361,114601.911,208955.45,41.448,147.439
p01033,2,63718,4981.536,73713.966,109408.271,-35694.305,38.653,147.439
p01033,2,64094,5078.378,67742.488,163832.206,-96089.718,55.449,147.439
p01033,2,64095,3228.839,24586.775,130720.39,-106133.615,42.954,147.439
p01033,2,64096,5479.915,5447.165,103413.453,-97966.288,34.325,147.439
p01033,2,64097,5450.39,-1411.071,76591.493,-78002.564,27.73,147.439
p01033,2,64098,5032.186,-9746.936,74124.57,-83871.506,26.462,147.439
p01035,3,75125,5278.661,-2407.466,90095.216,-92502.682,37.16,150.121
p01035,3,75505,5232.664,-10445.896,75552.637,-85998.533,31.241,150.121
p01035,3,75506,4902.507,19864.056,108329.58,-88465.525,43.625,150.121
p01035,3,75884,4917.491,-43099.198,41126.106,-84225.303,16.422,150.121
p01035,3,75885,4542.048,-55178.415,28624.213,-83802.627,8.869,173.079
p01035,3,75886,5246.119,-48849.22,8244.124,-57093.343,0.726,184.225
p01035,3,75887,5193.411,27976.2,112937.227,-84961.027,46.307,145.332
p01035,3,76264,4800.364,-27998.201,53873.991,-81872.192,24.179,145.332
p01035,3,76265,4455.743,-21915.194,56957.112,-78872.306,23.542,145.332
p01035,3,76266,4698.881,-20192.293,68336.706,-88528.999,28.803,145.332
p01035,3,76267,4661.49,4387.666,90894.789,-86507.123,38.161,145.332
p01035,3,76643,4411.491,111842.964,202013.272,-90170.308,79.849,52.126
p01035,3,76644,4390.322,-46599.842,38504.651,-85104.494,12.615,145.332
p01035,3,76645,4377.33,-45980.943,34216.752,-80197.695,11.457,145.332
p01035,3,76646,5083.205,-42791.499,49287.829,-92079.327,20.657,145.332
p01037,2,69430,4957.187,13183.124,90399.718,-77216.594,35.131,63.29
p01037,2,69431,5349.038,20622.399,105339.943,-84717.544,42.223,63.29
p01037,2,69808,4982.066,17180.419,74055.653,-56875.234,29.977,72.08
p01037,2,69809,5262.816,-4192.479,81198.805,-85391.284,32.083,72.08
p01037,2,69810,5636.518,13839.646,104395.458,-90555.812,38.805,72.08
p01037,2,69811,5475.036,-1595.832,88335.103,-89930.935,30.762,86.829
p01037,2,70188,2960.411,-19269.934,52350.2,-71620.134,6.779,89.137
p01037,2,70189,3763.099,34998.296,120034.675,-85036.379,44.094,72.08
p01037,2,70190,5588.097,44877.009,134094.649,-89217.64,49.842,72.08
p01037,2,70191,5520.248,29892.285,119204.296,-89312.011,42.655,86.829
p01037,3,70569,4772.664,62639.457,142316.516,-79677.059,55.956,72.08
p01037,3,70570,5601.845,71318.827,160265.508,-88946.681,61.598,72.08
p01037,3,70571,5588.634,96745.355,180920.629,-84175.274,68.593,72.08
p01039,3,75510,5108.081,-45593.143,45646.358,-91239.501,17.087,225.266
p01039,3,75888,5241.149,49131.425,133939.062,-84807.637,56.456,145.332
p01039,3,75889,5245.736,73387.931,156547.654,-83159.724,65.762,145.332
p01039,3,75890,4857.792,-44236.884,21049.721,-65286.605,6.63,225.266
p01039,3,75891,5198.586,-34211.628,50880.441,-85092.069,21.928,227.463
p01039,3,76268,4925.136,34322.187,120900.176,-86577.989,48.785,145.332
p01039,3,76269,4974.863,102810.381,150015.435,-47205.054,60.923,145.332
p01039,3,76270,5078.621,45764.409,42668.432,3095.977,17.65,227.463
p01039,3,76271,4631.638,-1953.05,28419.158,-30372.208,9.662,227.463
p01039,3,76648,4538.122,21765.887,111238.751,-89472.865,45.135,145.332
p01039,3,76649,5164.6,57321.041,136919.966,-79598.925,56.554,145.332
p01039,3,76650,4935.181,-35163.909,44622.741,-79786.651,15.448,227.463
p01039,3,76651,4639.53,-68102.162,11691.346,-79793.508,4.038,227.463
p01039,3,77029,4866.824,50623.605,141890.662,-91267.056,53.668,145.332
p01039,3,77030,4191.627,-39937.19,49899.953,-89837.143,21.595,227.463
p01039,3,77031,4606.208,-55936.566,37131.255,-93067.821,16.264,227.463
p01039,3,77032,3993.169,-48685.811,41301.993,-89987.804,18.255,227.463
p01039,3,77409,4676.436,51817.013,141375.118,-89558.106,56.777,145.332
p01039,3,77410,5226.137,80544.346,169951.755,-89407.41,69.543,145.332
p01039,3,77411,4884.065,2084.218,67896.495,-65812.277,28.924,227.463
p01039,3,77412,4469.922,-23657.022,67048.036,-90705.058,29.744,227.463
p01041,3,73610,5389.866,60722.554,148130.586,-87408.033,61.529,149.254
p01041,3,73990,5386.208,92840.288,178482.794,-85642.506,73.348,149.254
p01041,3,73991,4676.896,83681.101,176270.458,-92589.357,77.681,149.254
p01041,3,74370,5210.561,-32005.897,59518.827,-91524.723,25.494,237.356
p01041,3,74371,4612.074,114582.968,208617.909,-94034.941,89.797,149.254
p01041,3,74750,4808.484,-25829.766,61830.874,-87660.64,27.336,237.356
p01041,3,74751,4764.378,-64112.208,15518.776,-79630.984,2.151,274.532
p01041,3,75130,4885.754,-14464.271,82235.67,-96699.941,29.852,225.266
p01041,3,75131,5107.335,25014.202,110959.352,-85945.15,46.832,227.463
p01041,3,75511,4752.373,-11384.66,78188.549,-89573.208,34.491,227.463
p01043,2,65242,5585.628,118731.908,205291.257,-86559.35,81.716,27.29
p01043,2,65243,5520.593,129985.452,195880.855,-65895.403,82.474,27.29
p01043,2,65244,5381.587,6389.571,28742.917,-22353.346,9.483,116.959
p01043,2,65245,5481.716,-36206.044,18079.114,-54285.158,6.643,116.959
p01043,2,65246,5553.017,138304.932,206583.206,-68278.275,81.784,14.545
p01043,2,65622,5592.984,95998.216,175256.043,-79257.827,69.376,27.29
p01043,2,65623,5594.698,99310.604,170609.618,-71299.015,71.025,27.29
p01043,2,65624,5357.014,247569.254,192066.316,55502.938,78.318,5.478
p01043,2,65625,5518.375,121630.123,182235.837,-60605.714,69.571,14.545
p01043,2,66003,4665.022,83452.277,139727.637,-56275.36,56.399,27.29
p01043,2,66004,5505.261,85105.899,158403.941,-73298.042,59.051,14.545
p01043,2,66005,5437.392,31889.075,85463.901,-53574.825,27.676,43.425
p01043,2,66382,4747.792,69070.26,113588.387,-44518.128,44.226,27.29
p01043,2,66383,5517.609,29717.517,107605.826,-77888.309,43.665,27.29
p01043,2,66384,5445.963,54453.732,126599.399,-72145.667,45.22,14.545
p01045,3,75135,4930.496,92370.2,164699.607,-72329.407,69.006,227.463
p01045,3,75136,4772.839,92673.587,171512.102,-78838.515,76.919,227.463
p01045,3,75137,4844.222,134135.854,216376.521,-82240.667,88.294,227.463
p01045,3,75515,2030.742,57108.88,138040.745,-80931.865,58.782,227.463
p01045,3,75516,4681.211,187839.392,165207.027,22632.365,70.666,227.463
p01045,3,75517,4820.489,116382.535,186220.357,-69837.822,84.422,227.463
p01045,3,75895,2269.098,164368.475,135469.244,28899.23,52.885,227.463
p01045,3,75896,2294.579,169424.799,170632.688,-1207.889,64.923,227.463
p01045,3,75897,4786.049,118982.582,165721.63,-46739.047,77.136,227.463
p01045,3,76276,4346.638,106431.837,144508.358,-38076.521,60.308,227.463
p01047,3,71324,4971.202,124805.152,228103.782,-103298.631,85.252,33.444
p01047,3,71704,4913.478,161128.503,256329.457,-95200.954,99.799,33.444
p01047,3,71705,5291.683,127769.861,222045.915,-94276.055,95.846,33.444
p01047,3,72083,3968.443,165807.877,251923.293,-86115.416,98.767,46.877
p01047,3,72084,4297.806,281905.919,287665.033,-5759.114,111.156,33.444
p01047,3,72085,4049.179,183540.218,261567.156,-78026.937,108.857,33.444
p01047,3,72462,3182.111,170824.94,258438.542,-87613.602,108.466,46.877
p01047,3,72463,3732.16,170834.077,258168.571,-87334.494,110.883,46.877
p01047,3,72464,3236.832,40241.116,54837.185,-14596.069,19.815,173.901
p01047,3,72465,4027.713,217865.543,290861.161,-72995.618,121.719,33.444
p01047,3,72841,4513.348,218659.218,308712.295,-90053.078,123.851,46.877
p01047,3,72842,3962.247,218746.243,304739.317,-85993.074,120.859,46.877
p01047,3,72843,3266.772,236750.382,322897.964,-86147.583,122.574,46.877
p01047,3,72844,3326.355,267617.101,352380.705,-84763.604,138.22,33.444
p01047,3,72845,4646.977,222023.958,311883.921,-89859.963,133.836,33.444
p01047,3,73223,2990.821,246794.146,330293.087,-83498.941,134.84,46.877
p01047,3,73224,3794.648,299612.101,382815.96,-83203.859,148.369,33.444
p01047,3,73225,4947.33,263442.257,355190.597,-91748.34,146.325,33.444
p01047,3,73604,5477.265,109268.44,198217.005,-88948.565,76.185,150.121
