,phsclass1,phsclass2,phsclass3,phsclass4,phsclass5,phsclass6,phsclass7,phsclass8,phsclass9,phsclass10,phsclass11,phsclass12,phsclass13,phsclass14,phsclass15
p18,2365.30589,2288.267555,2301.045635,2206.060141,2234.511725,2098.555805,2326.685978,2141.971676,2264.571713,2304.45199,2158.836595,2191.992599,2206.961192,2249.230967,2298.002476
p20,253.0232559,131.2256604,140.7401432,0,333.7094038,179.0850567,0,0,527.932361,134.975515,190.4118674,0,243.5652895,253.9477873,207.3544564
p21,6531.619273,4899.563639,4953.562293,4907.655647,4835.350516,5127.250849,4917.376073,4881.341688,4905.181438,5045.070261,4982.062361,4902.816465,4874.747334,5004.091613,4966.721356
p22,686.6625672,603.0751827,447.929036,416.7627945,702.5406176,487.5294113,654.1783603,427.1571666,600.1589308,506.8975607,588.1410325,515.1558905,631.2769851,472.9042661,609.3194889
p23,430.1698604,317.2624451,192.4429589,399.5900716,184.3514511,360.9500912,222.0025583,374.4195556,274.4219744,237.9966881,270.0653496,214.2868692,289.0515282,283.815912,397.2953634
p24,1929.14022,2059.715569,1824.104122,1954.810833,1778.119688,1726.156768,2129.057425,1892.867216,1827.880426,1929.320393,1714.936523,2027.307511,1861.414498,1784.633624,1998.140537
p25,22838.02626,22721.72519,22367.9146,22622.14398,22471.30398,22580.08632,22480.02902,22585.66763,22363.9642,22594.99953,22531.56781,22209.91207,22848.59139,22545.55191,22562.75397
p26,3455.23466,3064.83683,2952.383442,3210.344596,2991.905134,3042.742183,3118.402381,2945.195611,3016.763626,3109.692122,3109.503609,2974.09412,3142.094713,2930.890829,3169.922163
p27,5279.352684,5459.652401,4556.589763,5779.94489,5092.160451,5246.611331,5023.436231,5295.314992,5105.009291,5272.817604,5044.278037,5225.095384,4847.872442,5528.77257,5206.474905
p28,11301.64264,9751.107711,10387.93803,10143.38652,10087.55402,10020.60627,10093.67299,10105.19013,10147.54839,10147.94779,9957.65439,10142.28661,10150.49444,10130.69614,10125.84909
p29,2101.802194,1944.647328,2141.071548,1708.389742,1978.152306,1820.796381,1902.180812,1082.644127,2653.87096,1677.71805,2129.720956,1815.997781,1913.05756,1831.848893,1916.088805
p30,243.657817,0,0,0,0,0,0,0,0,0,0,0,0,0,192.3170944
p31,12782.06741,12120.2321,12102.20116,12426.67351,11949.35113,12202.24647,12265.16584,12326.7944,11375.86782,12732.97959,12096.12243,12410.26316,12229.52575,12253.52896,12181.13201
p32,124.1037058,0,0,0,0,0,0,121.7363452,0,0,0,0,0,0,127.1885495
p33,3355.363323,2971.035311,3241.829941,2963.137822,3340.257127,3103.238663,3093.381767,3053.588428,3198.816209,3002.101261,3131.053025,3121.496776,3066.720532,3227.86365,3189.838181
p34,3853.671533,3358.129858,3411.159024,3568.826602,3241.549653,3709.931904,3393.092105,3511.444802,3377.761088,3431.126951,3564.985766,3366.020345,3505.522719,3493.868941,3474.974757
p47,508.5286392,0,0,0,767.9883866,0,174.2810199,289.9332246,0,306.4268784,0,0,370.5821098,222.9110769,209.547272
p50,293.9728574,115.0220731,0,110.8713453,0,144.9414837,0,173.7123195,0,0,210.4696565,0,135.1506755,0,199.8898831
p56,158.5883684,398.5491164,288.2859251,247.1775536,134.3585104,298.1393021,0,470.1069457,214.1986493,213.9272914,245.2644929,149.0182819,269.679882,309.6116387,307.6061439
p59,341.7547169,0,0,0,0,0,0,164.7415873,0,0,0,0,0,0,164.3579284
p61,2164.072267,1955.911121,2152.707844,2006.388616,2072.206885,1944.410464,2130.182205,2017.33279,1652.432863,2304.481256,1997.648958,2083.932657,1944.341819,2055.786351,2189.061689
p85,253.2720898,310.010931,120.6805264,0,367.8142448,0,403.3260375,173.5085678,324.2317999,186.6662537,0,367.7456396,174.6686143,0,425.3209015
p89,391.6786991,230.972019,0,499.5425657,0,291.4020701,0,553.3705949,0,230.1537048,271.345106,0,486.9938876,0,417.8821124
p90,0,0,0,0,0,0,0,207.4284546,0,0,0,0,0,0,0
p92,1976.201849,1820.607861,1926.838133,1782.78349,1737.087532,1717.08893,1799.200257,1816.477035,1893.829424,1722.952296,1730.19783,1790.40319,1907.125992,1604.52654,1972.048467
p94,1541.324401,1165.62312,1196.1238,1494.073407,1253.847332,1388.972974,1286.644936,1361.575864,1215.329746,991.3793246,1723.020492,1212.414076,1380.080071,1182.281509,1463.883572
p95,387.0164619,293.8738824,268.1813422,413.2560087,367.9264248,0,532.4975783,161.9565379,310.2521071,314.2121641,292.9125501,226.6346527,360.0384091,276.6120866,279.5746595
p97,1156.503862,870.2856061,617.9730746,1462.838417,986.930978,836.721792,1032.185477,1048.26175,945.6294183,963.7815243,966.4720262,972.0354842,979.9611317,955.0038495,1034.149038
p99,332.2086924,559.7983398,296.1993076,177.5494218,377.1669554,233.353511,268.9074596,245.420298,406.3825137,193.9070739,338.3586699,168.3565827,360.8049872,309.2529103,352.0069547
p100,206.1688723,0,0,140.1963241,0,101.9473588,0,0,122.3412646,0,0,127.9561187,0,92.72185434,67.96222957
p109,0,0,0,0,0,0,0,129.3994635,0,0,0,0,0,0,0
p110,172.2698498,0,0,150.3914646,0,0,164.5472209,0,96.69793259,0,104.0261113,0,0,113.8316151,82.34328237
p115,217.3818422,203.5356814,156.8845237,0,206.9432199,146.7354336,0,219.1094193,151.0435567,113.9958782,0,240.6176305,79.64042697,153.0278263,169.8190686
p116,1062.004252,990.5049661,949.2639112,1169.903719,841.4965634,1093.537139,1015.049285,996.000897,826.2223585,1132.142243,882.1354182,952.574414,1124.28452,952.2651555,1058.778626
p117,123.9581658,0,0,117.4912622,0,0,0,0,157.9239327,0,0,0,0,0,195.8604237
p118,1169.903703,759.9601409,962.7990014,782.8309313,791.4482092,816.5358917,885.0015213,964.1241148,876.7568807,673.6932458,999.6719679,813.0931884,860.6526397,878.9001553,905.0587062
p119,272.2775866,0,0,296.5493681,136.3682587,156.0674269,0,217.6771659,0,183.3056232,130.4971274,0,207.5831679,141.8800301,179.0173187
p120,129.7596112,150.3830782,0,237.9656388,0,0,400.6788706,149.3712179,135.5524545,0,0,272.2984121,126.311734,117.1908314,225.5154728
p121,286.4375769,268.4066771,255.6587218,226.7793502,0,429.0752146,0,248.6410927,284.7150748,246.9767672,125.1779999,113.9540735,313.9394923,110.8957262,327.2634654
p122,1146.924448,1033.590248,868.7329931,864.6905165,1043.41563,963.6417605,924.59014,864.9739123,1100.978829,866.5558852,970.3547592,930.2487944,1000.492946,900.3469994,1020.710756
p127,492.3032469,502.2213037,487.7944559,420.287496,414.2684926,418.0669082,374.2702521,336.0512142,479.0698321,447.5523759,318.4180251,500.1583454,349.1670713,487.1831459,463.1941992
p129,187.9022635,0,0,213.8969182,0,0,220.1778359,90.4361006,0,0,163.1168952,0,143.5072872,0,157.9688004
p130,375.652443,348.0453245,173.5151473,229.9338483,228.1127658,312.9662205,294.6194668,258.2654423,115.8827122,334.9987167,142.1430643,280.8113731,241.5919896,228.1809011,279.4846033
p134,214.9414371,226.1960806,176.8993689,0,201.7413896,241.0899544,0,222.786244,134.719628,180.9492776,137.1838509,196.4234729,110.5342488,163.370031,221.465242
