region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_MW,capital_adder_per_MW,dist_km,reinforcement_dist_km
p01003,3,79682,1326.069,146171.514,189098.656,-42927.142,66.377,25.293
p01003,3,80059,57.309,327730.218,236376.229,91353.989,12.237,132.446
p01003,3,80060,255.697,264372.452,196559.947,67812.505,60.761,25.293
p01003,3,80061,680.456,226443.759,55982.357,170461.402,19.041,121.884
p01003,3,80062,1096.689,207178.864,208010.992,-832.127,73.477,25.293
p01003,3,80440,107.632,59038.159,70384.009,-11345.849,7.407,145.258
p01003,3,80441,540.98,394559.685,224861.553,169698.132,77.317,25.293
p01003,3,80442,466.994,573388.459,223179.408,350209.051,83.934,25.293
p01003,3,80820,5.838,3937689.777,3675696.355,261993.422,13.682,160.823
p01005,2,72858,2101.618,77167.182,165004.311,-87837.129,69.322,194.895
p01005,2,73238,2339.312,130081.029,217275.197,-87194.168,81.267,194.895
p01005,2,73239,1827.035,109342.322,188997.967,-79655.645,68.907,228.371
p01005,2,73616,1390.999,183578.89,272023.686,-88444.796,106.132,149.254
p01005,2,73617,722.674,25685.26,117815.755,-92130.495,15.536,252.086
p01005,2,73618,1920.077,158439.451,245230.852,-86791.4,93.704,194.895
p01005,2,73619,1253.744,22690.277,52793.637,-30103.36,6.602,281.53
p01005,2,73996,1287.494,-28583.469,58358.834,-86942.303,19.249,284.519
p01005,2,73997,1271.978,-18231.517,66986.063,-85217.58,21.868,284.519
p01005,2,73998,1374.604,-10852.41,78652.486,-89504.896,30.33,284.519
p01005,2,73999,1003.445,221876.798,275539.294,-53662.496,108.961,194.895
p01005,2,74376,1308.72,-61666.674,18742.317,-80408.991,2.443,275.593
p01005,2,74377,1461.373,-47622.314,38089.726,-85712.04,13.037,284.519
p01005,2,74756,1345.546,-55714.766,22945.126,-78659.892,6.304,284.519
p01005,2,74757,1323.644,-39974.34,41864.547,-81838.887,12.339,284.519
p01005,3,74378,1417.908,-27335.46,61014.23,-88349.69,24.38,284.519
p01005,3,74379,1441.938,3820.644,91840.857,-88020.213,36.401,284.519
p01007,2,69423,762.025,-65021.523,21273.127,-86294.65,2.48,53.625
p01007,2,69802,839.696,-16122.094,82363.173,-98485.267,24.947,46.877
p01007,2,69803,998.646,-31378.389,60174.507,-91552.896,19.796,46.877
p01007,2,69804,1135.124,-4259.467,82734.28,-86993.746,21.923,46.877
p01007,2,70181,790.251,-50240.347,51459.714,-101700.062,9.806,94.554
p01007,2,70182,809.38,22968.571,117549.86,-94581.29,35.465,46.877
p01007,2,70183,702.354,66964.981,127564.16,-60599.179,32.732,46.877
p01007,2,70184,1449.29,9001.524,95111.14,-86109.616,33.478,46.877
p01007,2,70561,923.343,-27093.877,73355.228,-100449.105,20.113,94.554
p01007,2,70562,829.525,65837.397,160408.268,-94570.87,47.411,46.877
p01007,2,70563,893.222,49730.865,144110.026,-94379.161,44.774,46.877
p01007,2,70564,1262.88,56935.07,149728.055,-92792.985,46.042,46.877
p01009,2,65247,389.163,36795.715,119273.839,-82478.124,36.183,71.592
p01009,2,65626,458.823,13644.922,83702.798,-70057.876,26.536,71.592
p01009,2,65627,447.621,1701.831,71026.833,-69325.001,23.461,71.592
p01009,2,65628,450.435,917.416,75586.618,-74669.202,26.484,71.592
p01009,2,66006,308.273,43674.205,113786.211,-70112.006,14.139,58.41
p01009,2,66007,340.428,-7884.799,62349.397,-70234.196,11.599,71.592
p01009,2,66385,355.364,-16265.008,51871.954,-68136.962,6.819,56.293
p01009,2,66386,322.916,566.809,54342.391,-53775.582,6.04,58.41
p01009,2,66387,286.804,-4275.105,21067.216,-25342.321,2.443,71.592
p01009,2,66764,399.051,845.489,31860.134,-31014.645,4.355,48.279
p01009,2,66765,483.761,-15396.636,20248.834,-35645.47,4.277,43.425
p01009,2,66766,263.816,-13925.67,42623.684,-56549.355,9.159,43.425
p01009,2,66767,418.514,88919.074,136263.608,-47344.534,39.015,14.545
p01011,2,72853,1690.471,41959.124,112089.226,-70130.102,41.661,164.474
p01011,2,72854,1872.227,105236.842,176617.35,-71380.508,71.651,149.254
p01011,2,72855,2127.796,139281.745,199758.004,-60476.259,91.244,135.716
p01011,2,72856,1813.758,99503.985,183872.621,-84368.636,66.883,194.895
p01011,2,72857,1953.785,84247.12,172278.177,-88031.057,66.287,194.895
p01011,2,73233,1923.811,88745.719,173180.306,-84434.587,72.274,149.254
p01011,2,73234,1726.621,-66927.771,16050.383,-82978.154,1.887,240.262
p01011,2,73235,1940.595,-27841.777,52570.242,-80412.019,7.664,231.092
p01011,2,73236,2144.661,-57268.617,25849.887,-83118.504,3.988,252.086
p01011,2,73237,1764.665,-34453.215,54231.181,-88684.396,8.501,252.086
p01011,2,73614,1880.688,140694.735,223496.339,-82801.603,89.704,149.254
p01011,2,73615,1926.231,156313.865,241547.304,-85233.439,96.563,149.254
p01013,2,73986,1494.465,102875.384,198940.118,-96064.734,75.248,150.121
p01013,2,73987,1750.963,-26916.467,67729.846,-94646.313,21.756,237.356
p01013,2,73988,1374.305,-34724.157,50685.728,-85409.885,16.974,237.356
p01013,2,73989,1420.897,85839.015,176973.482,-91134.467,71.931,149.254
p01013,2,74366,1271.567,101015.898,193597.789,-92581.891,63.79,150.121
p01013,2,74367,1933.138,105150.744,192785.37,-87634.626,72.357,150.121
p01013,2,74368,1127.221,11545.829,24766.65,-13220.822,5.006,237.356
p01013,2,74369,1253.995,-40587.59,50360.077,-90947.667,13.729,237.356
p01013,2,74746,2173.176,70003.06,163863.619,-93860.559,55.507,150.121
p01013,2,74747,2745.872,91225.331,182984.779,-91759.448,64.044,150.121
p01013,2,74748,2225.675,-61846.748,28184.808,-90031.557,7.781,237.356
p01013,2,74749,1482.988,-49318.452,45231.115,-94549.566,14.772,237.356
p01013,2,75126,2432.057,34954.829,126411.204,-91456.375,48.745,150.121
p01013,2,75127,1900.53,-46021.823,31192.485,-77214.309,4.326,216.246
p01013,2,75128,1419.96,-51011.165,36087.606,-87098.771,5.466,219.304
p01013,2,75129,2242.975,-10820.743,90538.209,-101358.952,29.651,225.266
p01013,2,75507,1472.438,14530.18,98160.052,-83629.872,36.777,173.079
p01013,2,75508,1464.762,78861.194,167144.362,-88283.169,63.548,145.332
p01013,2,75509,1598.492,74996.462,173223.343,-98226.881,73.644,145.332
p01015,2,66013,615.794,-44102.302,18854.96,-62957.262,1.844,161.097
p01015,2,66014,334.915,37353.372,81791.445,-44438.072,10.944,161.097
p01015,2,66391,608.602,3269.774,49374.768,-46104.994,6.196,133.222
p01015,2,66392,554.535,36132.597,63375.48,-27242.883,7.39,145.904
p01015,2,66393,313.108,32931.929,62169.978,-29238.049,5.599,145.904
p01015,2,66771,817.112,158480.695,207675.944,-49195.249,69.021,29.425
p01015,2,66772,427.009,205747.416,89302.993,116444.422,27.073,97.483
p01015,2,66773,194.647,91507.561,118868.726,-27361.165,22.236,108.947
p01015,2,67150,867.894,103203.539,164321.186,-61117.647,53.361,29.425
p01015,2,67151,688.324,33791.11,62212.716,-28421.606,11.695,97.52
p01015,2,67152,236.238,321531.016,17446.434,304084.582,2.421,108.947
p01015,2,67153,270.166,120530.835,86392.494,34138.342,28.575,97.52
p01017,2,69435,1487.868,7293.452,97048.392,-89754.939,35.98,125.277
p01017,2,69436,1727.861,55200.829,146465.789,-91264.96,46.618,125.277
p01017,2,69437,1382.737,17527.373,97164.983,-79637.61,33.292,179.24
p01017,2,69815,1794.26,12034.75,104717.957,-92683.207,35.116,125.277
p01017,2,69816,1454.292,-21928.845,51186.006,-73114.851,19.429,179.24
p01017,2,69817,1731.173,-21315.44,66773.396,-88088.837,21.399,179.24
p01017,2,70195,1464.922,16757.847,105440.864,-88683.017,37.366,125.277
p01017,2,70196,1615.457,-50224.169,27193.896,-77418.065,7.238,179.24
p01017,2,70197,1561.913,-41019.628,37081.471,-78101.098,11.026,180.364
p01017,2,70198,804.834,147201.263,51339.435,95861.828,16.831,189.377
p01017,2,70575,1633.625,-25761.581,52919.366,-78680.947,16.689,179.24
p01017,2,70576,1647.149,-41441.523,26550.182,-67991.705,6.751,179.24
p01017,2,70577,1576.155,-38088.308,5334.182,-43422.489,1.626,189.377
p01019,2,64493,449.641,195255.384,271557.916,-76302.532,99.119,71.592
p01019,2,64494,617.174,65692.676,156707.317,-91014.641,37.565,187.947
p01019,2,64872,501.023,128346.745,197319.774,-68973.029,80.464,71.592
p01019,2,64873,325.8,143491.315,196675.152,-53183.838,47.061,130.517
p01019,2,64874,688.784,130694.818,194280.344,-63585.526,53.877,130.517
p01019,2,65252,484.708,32370.835,79516.205,-47145.371,28.256,130.517
p01019,2,65253,437.461,95368.304,101165.82,-5797.517,35.117,130.517
p01019,2,65254,678.6,26744.359,78989.629,-52245.27,17.372,164.584
p01019,2,65633,1172.12,23250.15,99825.492,-76575.342,30.34,130.517
p01019,2,65634,905.956,90857.246,174264.73,-83407.484,60.757,108.947
p01021,2,69805,861.513,70036.642,103825.21,-33788.568,33.176,33.444
p01021,2,69806,1137.945,1408.84,70179.168,-68770.328,8.992,60.694
p01021,2,69807,999.301,-30067.673,37421.224,-67488.897,4.414,75.556
p01021,2,70185,1456.507,39714.944,122426.457,-82711.513,45.367,33.444
p01021,2,70186,527.309,90634.019,124024.888,-33390.869,49.569,33.444
p01021,2,70187,858.183,103513.676,174128.39,-70614.714,56.459,33.444
p01021,2,70565,1275.684,85375.064,175231.551,-89856.487,58.58,33.444
p01021,2,70566,816.109,99856.254,180586.234,-80729.979,60.944,33.444
p01021,2,70567,480.323,184014.707,177880.227,6134.48,66.885,33.444
p01021,2,70568,687.586,10887.234,48104.025,-37216.791,4.78,110.793
p01021,2,70944,914.887,75886.122,174717.153,-98831.032,59.702,46.877
p01021,2,70945,1073.948,121248.971,206867.147,-85618.177,70.867,33.444
p01021,2,70946,1019.962,95250.231,184713.081,-89462.85,73.241,33.444
p01021,2,70947,871.851,-53133.256,25851.179,-78984.435,4.01,127.413
p01021,2,70948,913.925,-34605.3,38616.2,-73221.5,5.711,125.053
p01023,2,73214,1716.666,168212.184,254648.66,-86436.475,84.702,162.57
p01023,2,73215,1633.468,138925.622,226467.303,-87541.681,75.871,162.57
p01023,2,73216,1476.224,90828.608,177683.27,-86854.662,69.012,162.57
p01023,2,73594,1465.047,218963.34,307141.814,-88178.473,118.729,93.452
p01023,2,73595,1673.056,122972.739,210059.414,-87086.675,67.356,162.57
p01023,2,73596,1646.393,85635.413,174403.671,-88768.259,57.945,162.57
p01023,2,73974,1143.333,211968.797,298290.367,-86321.569,88.126,124.568
p01023,2,73975,1024.197,174259.385,256937.077,-82677.692,102.972,93.452
p01023,2,73976,901.843,62440.328,148924.48,-86484.152,49.905,162.57
p01023,2,74354,1053.451,142232.232,230819.166,-88586.933,95.558,93.452
p01023,2,74355,1081.489,176035.593,266353.877,-90318.283,90.259,93.452
p01023,2,74356,617.407,91441.899,181639.661,-90197.762,43.278,162.57
p01023,2,74734,1381.142,139798.808,230431.542,-90632.734,84.271,93.452
p01023,2,74735,877.27,144110.54,228231.041,-84120.502,78.906,93.452
p01023,2,75114,1455.73,102012.758,189723.672,-87710.914,74.367,93.452
p01023,2,75115,1326.253,105642.384,192894.034,-87251.65,67.377,93.452
p01023,2,75116,1169.428,53676.435,144000.436,-90324.002,40.807,124.568
p01025,2,74357,1222.93,15389.792,107854.039,-92464.246,33.024,162.57
p01025,2,74358,1404.175,-28914.525,66485.818,-95400.343,23.2,162.57
p01025,2,74359,1083.039,-48188.829,10851.709,-59040.538,1.266,179.503
p01025,2,74736,964.627,50352.331,141265.066,-90912.734,51.536,124.568
p01025,2,74737,1506.91,24196.351,121724.051,-97527.699,46.127,124.568
p01025,2,74738,246.039,-33591.746,65583.945,-99175.691,14.738,162.57
p01025,2,74739,1081.412,-61969.915,26067.312,-88037.227,6.605,162.57
p01025,2,74740,1464.096,-48111.386,49285.395,-97396.781,13.478,162.57
p01025,2,75117,1072.572,13866.059,105409.611,-91543.552,34.655,124.568
p01025,2,75118,1541.067,-10689.201,85522.271,-96211.472,31.55,124.568
p01025,2,75119,907.252,-50203.247,24930.897,-75134.144,5.885,162.57
p01025,2,75120,972.516,15700.618,112634.692,-96934.074,40.409,124.568
p01025,2,75121,1097.389,5420.818,100106.199,-94685.381,33.043,150.121
p01025,2,75497,1104.964,-5402.036,86337.499,-91739.535,23.566,124.568
p01025,2,75498,1157.286,-21120.743,70633.915,-91754.658,19.135,124.568
p01025,2,75499,1184.237,-13136.773,78369.761,-91506.534,22.852,124.568
p01025,2,75500,1148.944,18199.827,109236.463,-91036.636,29.527,124.568
p01025,2,75878,551.491,2595.101,38427.597,-35832.496,3.461,126.111
p01025,2,75879,929.191,-41025.395,48094.664,-89120.059,12.233,124.568
p01025,2,75880,1201.245,-5907.008,88328.54,-94235.548,24.402,124.568
p01025,2,76259,1417.776,525.46,95335.948,-94810.489,31.609,93.452
p01025,2,76260,1174.666,-5067.812,86124.286,-91192.099,24.148,124.568
p01025,2,76639,716.941,-2079.318,89241.487,-91320.805,24.592,93.452
p01027,2,67913,662.968,32557.449,118797.95,-86240.501,26.732,97.52
p01027,2,68292,608.271,26536.687,120915.754,-94379.067,24.498,95.189
p01027,2,68293,778.743,125414.911,200354.727,-74939.816,59.444,63.29
p01027,2,68671,761.746,13955.528,109615.812,-95660.284,32.061,63.29
p01027,2,68672,619.723,109089.874,195554.375,-86464.501,44.476,63.29
p01027,2,68673,818.745,118041.213,181762.259,-63721.046,56.965,63.29
p01027,2,69051,1007.437,4565.343,98455.715,-93890.372,36.198,63.29
p01027,2,69052,733.394,79071.107,168687.84,-89616.734,48.837,63.29
p01027,2,69053,923.106,91759.657,182296.879,-90537.221,61.537,63.29
p01027,2,69054,1058.261,93988.794,189396.385,-95407.591,72.591,63.29
p01029,2,66015,774.522,113173.938,206372.637,-93198.699,60.419,108.947
p01029,2,66394,503.976,55243.095,148905.013,-93661.918,59.222,97.483
p01029,2,66395,1361.644,97990.5,193033.212,-95042.712,67.948,97.483
p01029,2,66774,778.395,57327.766,151691.744,-94363.978,47.2,97.52
p01029,2,66775,1077.501,86133.313,171016.965,-84883.652,56.778,97.52
p01029,2,67154,644.386,-5413.792,55108.569,-60522.362,7.757,137.352
p01029,2,67155,788.133,-57581.356,27307.428,-84888.784,3.808,139.435
p01029,2,67533,701.783,44020.585,88043.219,-44022.634,23.7,97.52
p01029,2,67534,710.49,56887.691,132979.908,-76092.217,35.519,97.52
p01029,2,67535,666.953,3343.627,94373.868,-91030.241,12.906,138.603
p01029,2,67536,536.326,-38037.977,19439.416,-57477.392,2.331,156.428
p01029,2,67912,681.428,-23759.898,67242.357,-91002.255,16.899,97.52
p01031,2,75132,1652.499,46441.402,140771.6,-94330.198,49.512,227.463
p01031,2,75133,1502.549,36249.594,128404.846,-92155.252,52.727,227.463
p01031,2,75134,1332.916,82752.635,162976.839,-80224.203,59.195,227.463
p01031,2,75512,1335.744,10338.203,97910.227,-87572.024,36.948,227.463
p01031,2,75513,1537.239,8937.758,98012.619,-89074.861,41.269,227.463
p01031,2,75514,1071.043,32902.891,113654.167,-80751.277,49.16,227.463
p01031,2,75892,1022.571,-29107.755,55965.226,-85072.981,24.608,227.463
p01031,2,75893,1063.276,7029.646,74029.349,-66999.703,30.865,227.463
p01031,3,75894,730.249,112452.414,123990.455,-11538.041,41.796,227.463
p01031,3,76272,714.645,-12223.108,52056.179,-64279.287,13.519,227.463
p01031,3,76273,608.905,16019.773,86919.932,-70900.159,24.481,227.463
p01031,3,76274,460.874,76371.905,94648.252,-18276.347,36.821,227.463
p01031,3,76275,495.349,124642.536,116733.36,7909.177,48.192,227.463
p01031,3,76652,1027.509,-49451.414,28831.857,-78283.271,10.5,227.463
p01031,3,76653,786.44,-16133.043,63056.076,-79189.119,22.766,227.463
p01033,2,63334,527.814,-26905.119,63005.302,-89910.421,24.31,211.712
p01033,2,63335,619.619,-20095.817,56718.667,-76814.484,12.988,211.712
p01033,2,63338,282.795,103112.67,47290.299,55822.371,6.695,197.854
p01033,2,63714,677.221,-13619.032,80403.297,-94022.328,23.179,211.712
p01033,2,63715,389.901,-38999.192,52506.996,-91506.188,11.962,211.712
p01033,2,63716,472.455,-53308.024,21843.838,-75151.862,5.764,211.712
p01033,2,63717,247.216,335178.806,126153.25,209025.557,41.448,147.439
p01033,2,63718,160.023,45379.057,81054.094,-35675.037,14.31,197.854
p01033,2,64094,904.66,-8857.609,87245.88,-96103.489,29.572,211.712
p01033,2,64095,595.691,-25166.958,80841.511,-106008.469,16.792,209.026
p01033,2,64096,644.132,35557.082,133523.37,-97966.288,34.325,147.439
p01033,2,64097,549.046,-43.424,77965.124,-78008.548,27.73,147.439
p01033,2,64098,756.772,-4712.317,79137.331,-83849.648,26.462,147.439
p01035,2,75125,1983.544,4164.889,96574.025,-92409.136,37.16,150.121
p01035,2,75505,1815.754,1821.429,87821.708,-86000.28,31.241,150.121
p01035,2,75506,1738.787,-9468.13,79060.04,-88528.17,27.871,173.079
p01035,2,75884,1723.744,-36524.142,47699.029,-84223.171,16.422,150.121
p01035,2,75885,1520.633,-54333.085,29468.556,-83801.641,8.869,173.079
p01035,2,75886,1231.686,-47547.941,9557.244,-57105.185,0.726,184.225
p01035,2,75887,1637.494,50189.896,135154.219,-84964.322,46.307,145.332
p01035,2,76264,1709.23,-13909.494,67964.928,-81874.422,24.179,145.332
p01035,2,76265,1314.247,-13364.099,65489.004,-78853.103,23.542,145.332
p01035,2,76266,2137.893,-21196.536,67328.695,-88525.231,28.803,145.332
p01035,2,76267,1704.19,24718.336,111220.689,-86502.353,38.161,145.332
p01035,2,76643,2398.192,116688.198,206856.713,-90168.515,79.849,52.126
p01035,2,76644,1864.99,-44173.631,40943.997,-85117.628,12.615,145.332
p01035,2,76645,1446.911,-44662.778,35523.486,-80186.264,11.457,145.332
p01035,2,76646,2440.723,-40281.698,51777.728,-92059.426,20.657,145.332
p01037,2,69430,638.949,-2972.734,74254.824,-77227.559,13.943,86.829
p01037,2,69431,870.931,-5493.386,79224.877,-84718.263,23.789,86.829
p01037,2,69808,1017.158,17331.441,74283.477,-56952.036,29.977,72.08
p01037,2,69809,1359.178,10073.683,95460.133,-85386.45,32.083,72.08
p01037,2,69810,858.309,-5517.642,85035.368,-90553.01,24.971,86.829
p01037,2,69811,1534.61,-2920.963,86998.335,-89919.298,30.762,86.829
p01037,2,70188,567.074,-8271.211,63361.873,-71633.084,6.779,89.137
p01037,2,70189,554.062,53618.036,138651.136,-85033.1,18.79,89.137
p01037,2,70190,1138.286,53176.966,142388.368,-89211.402,37.907,86.829
p01037,2,70191,1605.538,58466.698,147780.414,-89313.716,56.648,72.08
p01037,2,70569,1012.592,71077.503,150760.333,-79682.831,55.956,72.08
p01037,2,70570,1607.307,64388.255,153335.389,-88947.134,61.598,72.08
p01037,2,70571,1642.412,17919.734,102100.715,-84180.981,32.831,125.277
p01039,2,75510,1439.109,-41566.633,49681.13,-91247.763,17.087,225.266
p01039,2,75888,1457.928,60708.524,145511.556,-84803.032,56.456,145.332
p01039,2,75889,1278.937,-52129.89,31021.181,-83151.071,8.061,225.266
p01039,2,75890,815.099,-40730.704,24566.847,-65297.551,6.63,225.266
p01039,2,75891,1178.898,-16462.779,68622.482,-85085.261,21.928,227.463
p01039,2,76268,1598.241,26160.978,112737.691,-86576.713,48.785,145.332
p01039,2,76269,992.477,104956.948,152173.99,-47217.042,60.923,145.332
p01039,2,76270,913.114,52511.4,49399.504,3111.896,17.65,227.463
p01039,2,76271,782.888,5707.025,36104.629,-30397.604,9.662,227.463
p01039,2,76648,1920.067,28015.789,117490.74,-89474.951,45.135,145.332
p01039,2,76649,1874.547,72004.28,151599.66,-79595.38,56.554,145.332
p01039,2,77029,2228.887,64142.065,155406.477,-91264.412,53.668,145.332
p01039,2,77409,1765.014,77595.012,167173.826,-89578.814,56.777,145.332
p01039,3,76650,1786.1,-29712.262,50061.327,-79773.589,15.448,227.463
p01039,3,76651,1446.027,-66265.881,13522.653,-79788.534,4.038,227.463
p01039,3,77030,1738.536,-29048.258,60790.223,-89838.481,21.595,227.463
p01039,3,77031,2199.769,-49432.509,43641.53,-93074.039,16.264,227.463
p01039,3,77032,1436.473,-45984.65,44016.452,-90001.102,18.255,227.463
p01039,3,77410,1942.915,94134.741,183539.937,-89405.195,69.543,145.332
p01039,3,77411,1598.68,-2617.688,63196.064,-65813.751,28.924,227.463
p01039,3,77412,1120.203,-222.934,90495.389,-90718.323,29.744,227.463
p01041,2,73610,1344.905,75690.508,163099.892,-87409.384,61.529,149.254
p01041,2,73990,1202.708,127542.012,213184.544,-85642.532,71.488,152.979
p01041,2,73991,1512.622,90054.633,182645.05,-92590.417,77.681,149.254
p01041,2,74370,1296.178,-18544.565,72972.216,-91516.781,25.494,237.356
p01041,2,74371,1105.877,34101.018,128131.979,-94030.961,37.76,237.356
p01041,2,74750,1226.514,-5652.405,82002.795,-87655.2,27.336,237.356
p01041,2,74751,1124.699,-62120.787,17510.155,-79630.942,2.151,274.532
p01041,2,75130,1779.555,-5634.545,91056.066,-96690.61,29.852,225.266
p01041,2,75131,1581.265,22547.334,108494.792,-85947.457,46.832,227.463
p01041,2,75511,1114.264,22908.555,112481.166,-89572.611,34.491,227.463
p01043,2,65242,683.615,67495.106,154057.96,-86562.854,42.186,70.053
p01043,2,65243,393.105,6453.811,72349.241,-65895.43,22.42,116.959
p01043,2,65244,351.842,23299.804,45677.111,-22377.306,9.483,116.959
p01043,2,65245,444.243,-29468.894,24803.103,-54271.996,6.643,116.959
p01043,2,65246,534.25,130676.316,198963.574,-68287.258,81.784,14.545
p01043,2,65622,664.469,36334.342,115593.337,-79258.995,29.846,70.053
p01043,2,65623,411.858,144278.453,215566.301,-71287.848,71.025,27.29
p01043,2,65624,286.543,120833.209,65340.252,55492.957,10.756,116.959
p01043,2,65625,420.788,-28455.991,32154.268,-60610.259,8.518,116.959
p01043,2,66003,276.885,70626.114,126897.18,-56271.066,19.511,70.053
p01043,2,66004,449.889,107396.599,180682.083,-73285.484,59.051,14.545
p01043,2,66005,308.232,71007.14,124588.957,-53581.818,15.039,58.41
p01043,2,66382,796.673,-12607.864,31903.944,-44511.808,4.727,70.053
p01043,2,66383,749.956,-33355.386,44523.139,-77878.525,10.768,70.053
p01043,2,66384,677.485,12204.494,84372.107,-72167.614,21.94,43.425
p01045,2,75135,1109.384,148654.431,220989.464,-72335.033,69.006,227.463
p01045,2,75136,1129.812,163972.331,242819.019,-78846.688,76.919,227.463
p01045,2,75137,1053.667,118441.938,200635.742,-82193.804,88.294,227.463
p01045,2,75515,506.46,60656.061,141647.617,-80991.557,58.782,227.463
p01045,2,75516,604.36,44308.62,21672.09,22636.529,1.887,342.564
p01045,2,75517,1054.572,120940.755,190789.972,-69849.217,84.422,227.463
p01045,3,75895,311.241,232113.742,203207.865,28905.878,52.885,227.463
p01045,3,75896,265.847,187086.919,188339.802,-1252.883,64.923,227.463
p01045,3,75897,671.94,-13130.542,33643.342,-46773.884,8.384,321.749
p01045,3,76276,635.957,12859.932,50899.674,-38039.742,7.686,303.814
p01047,2,71324,620.601,199577.172,302889.32,-103312.148,72.744,46.877
p01047,2,71704,775.709,211626.986,306825.721,-95198.735,99.799,33.444
p01047,2,71705,642.485,-6200.001,88084.892,-94284.893,20.463,144.287
p01047,2,72083,1389.393,184706.561,270826.877,-86120.316,98.767,46.877
p01047,2,72084,633.422,30257.152,36010.123,-5752.971,8.182,173.901
p01047,2,72085,753.324,-37063.214,40965.79,-78029.003,9.573,173.901
p01047,2,72462,770.116,248278.553,335884.491,-87605.938,108.466,46.877
p01047,2,72463,994.553,191046.503,278388.128,-87341.625,110.883,46.877
p01047,2,72464,718.512,52701.72,67290.409,-14588.689,19.815,173.901
p01047,2,72465,973.857,229444.279,302440.491,-72996.212,121.719,33.444
p01047,2,72841,1960.243,226491.068,316534.172,-90043.104,123.851,46.877
p01047,2,72842,1347.388,251084.841,337078.755,-85993.914,120.859,46.877
p01047,2,72843,973.359,225104.181,311251.715,-86147.534,122.574,46.877
p01047,2,72844,912.675,6334.634,91089.541,-84754.907,33.655,173.901
p01047,2,72845,1252.027,2593.542,92442.793,-89849.252,31.804,173.901
p01047,2,73223,1090.862,45158.775,128657.927,-83499.153,47.474,173.901
p01047,2,73224,1343.33,40948.001,124142.516,-83194.516,45.943,173.901
p01047,2,73225,1660.388,35980.436,127722.381,-91741.946,44.443,173.901
p01047,2,73604,1831.553,127374.182,216320.066,-88945.885,76.185,150.121
p01047,2,73605,1938.286,303701.017,395190.106,-91489.089,158.516,33.444
p01049,2,62973,416.72,23434.744,93570.711,-70135.967,26.503,213.713
p01049,2,63352,492.998,208271.447,271285.476,-63014.029,116.232,71.592
p01049,2,63353,799.307,-7678.043,73733.444,-81411.488,23.993,208.023
p01049,2,63731,433.606,207079.803,263819.018,-56739.215,99.361,71.592
p01049,2,63732,458.614,201822.704,265862.413,-64039.709,105.056,71.592
p01049,2,63733,535.18,191075.964,256605.152,-65529.189,115.02,71.592
