region,class,bin,capacity,supply_curve_cost_per_mw
i18228,5,1,19.2168,234197.5341
i18253,8,1,15.2361,217574.5957
i18254,9,1,63.2529,104789.3101
i18255,9,1,57.2994,134275.1177
i18256,9,1,54.4563,163090.805
i18257,9,1,92.8503,85300.9607
i18258,10,1,30.7881,201047.2395
i18260,10,1,37.2655,165151.8147
i18261,10,1,101.6955,67369.1418
i18262,10,1,116.0568,65225.5402
i18263,10,1,75.0141,124521.4622
i18264,10,1,39.2445,188051.491
i18265,10,1,76.3263,118166.5474
i18266,10,1,68.9391,172140.7997
i18267,10,1,92.3157,170299.2165
i18268,6,1,64.0305,169479.4674
i18269,7,1,144.828,118006.7338
i18270,9,1,129.0087,109439.1006
i18271,9,1,239.4522,46620.9778
i18272,10,1,72.9243,120221.9886
i18273,9,1,128.1582,50725.5804
i18274,9,1,188.4951,15548.7611
i18275,8,1,176.7582,40253.1382
i18276,9,1,131.0499,89181.708
i18277,9,1,139.7979,108729.0585
i18278,10,1,114.0156,153717.0338
i18279,10,1,211.9689,188194.7452
i18280,10,1,143.7588,175877.357
i18281,9,1,123.9057,214062.9979
i18282,9,1,154.9854,217569.7363
i18283,9,1,105.2433,276588.8307
i18284,10,1,140.5512,278599.7864
i18285,10,1,135.6669,281947.7155
i18286,10,1,208.6884,254580.4084
i18287,10,1,195.9066,262294.1382
i18288,10,1,115.6194,307582.8268
i18289,9,1,140.3082,292227.8491
i18290,8,1,8.9181,299855.1172
i18291,9,1,73.7262,350306.2083
i18292,9,1,102.8862,294749.5599
i18293,7,1,60.1425,194617.1869
i18294,10,1,125.4366,336119.2177
i18295,7,1,58.5865,31329.8077
i18296,7,1,161.7651,50128.0622
i18297,9,1,90.5418,153821.2841
i18301,8,1,25.0047,220353.7968
i18306,8,1,21.4569,290228.7635
i18307,7,1,16.3053,309147.1094
i18308,9,1,38.3697,299914.4031
i18309,10,1,15.795,351470.1406
i18318,8,1,38.88,235565.9365
i18320,10,1,15.6978,435868.1978
i18321,10,1,32.319,587669.1346
i18322,8,1,64.2492,160769.5064
i18323,10,1,303.7014,405362.1964
i18324,10,1,186.2352,423555.856
i18327,1,1,64.8567,141638.8806
i18328,9,1,44.2989,160321.7708
i18329,10,1,141.7419,441386.3656
i18330,8,1,126.1899,122507.9993
i18331,7,1,208.4697,50440.0422
i18332,7,1,90.396,105241.3766
i18333,6,1,117.4176,70752.5985
i18334,10,1,160.6959,337321.7236
i18335,10,1,188.5675,311829.4876
i18336,9,1,214.3989,287453.2376
i18337,10,1,221.2029,279018.5854
i18338,10,1,65.8584,125993.5988
i18339,10,1,78.6372,342700.5797
i18340,6,1,76.2291,113784.7369
i18341,9,1,185.7978,79793.5305
i18342,10,1,168.8121,269862.9592
i18343,9,1,168.0831,273634.8309
i18344,3,1,120.9411,58882.5628
i18345,6,1,136.08,182231.2131
i18346,9,1,197.2674,268635.3539
i18347,9,1,229.9266,237666.3316
i18348,8,1,267.057,206635.8132
i18349,6,1,271.2609,48837.3989
i18350,6,1,302.4378,150516.3184
i18351,7,1,256.2192,131678.2823
i18352,7,1,268.029,105239.9087
i18353,7,1,217.3392,8740.1279
i18354,7,1,223.1226,66369.8745
i18355,6,1,297.2862,28511.4845
i18356,8,1,281.88,42275.4386
i18357,8,1,334.6353,48971.5943
i18358,7,1,360.6849,66492.0248
i18359,8,1,324.2106,94963.1672
i18360,7,1,361.5597,114478.0677
i18361,8,1,289.2915,149514.8352
i18362,8,1,173.6478,196781.3727
i18363,8,1,243.9477,207023.7327
i18364,7,1,194.9589,240657.7416
i18365,7,1,260.4474,256544.5861
i18366,7,1,215.9541,288497.3279
i18367,7,1,194.2299,318863.4101
i18368,7,1,216.8289,340429.9489
i18369,8,1,197.0455,369953.3595
i18370,8,1,213.7139,368571.9908
i18371,7,1,215.4681,352286.1981
i18372,7,1,318.7674,323436.5312
i18373,8,1,261.9297,317674.0334
i18374,8,1,347.9517,294581.1849
i18375,6,1,339.6897,285981.4499
i18376,8,1,273.1563,287397.4776
i18377,7,1,260.4231,283971.9344
i18378,6,1,247.6899,282640.8912
i18379,6,1,261.6867,280368.4529
i18380,6,1,269.5113,281420.3638
i18381,6,1,208.5912,294224.5512
i18382,6,1,160.623,316744.8857
i18383,5,1,164.997,25394.5217
i18384,5,1,361.3896,300388.9446
i18385,6,1,239.4036,329904.9086
i18386,4,1,204.6303,348947.8078
i18387,5,1,281.8071,354152.3309
i18388,3,1,248.6619,74432.9788
i18389,3,1,219.5019,21637.5453
i18390,4,1,143.7831,122246.5829
i18391,5,1,153.4545,306937.4995
i18392,6,1,146.8374,288328.1791
i18393,6,1,156.1588,262446.7418
i18394,5,1,175.7133,235190.7182
i18395,5,1,151.8021,225261.7231
i18396,5,1,186.1137,40722.1835
i18397,4,1,176.9526,36303.5309
i18398,5,1,133.6738,191238.2919
i18399,6,1,157.3666,156388.8538
i18400,5,1,156.4896,89172.7505
i18401,5,1,197.0122,109865.3769
i18402,6,1,192.1073,108892.258
i18403,4,1,165.7185,39316.0797
i18404,5,1,152.7012,34470.6362
i18405,6,1,210.7296,75618.6127
i18406,7,1,127.6722,116088.4978
i18407,6,1,189.7101,45915.2271
i18408,5,1,182.9258,31537.5515
i18409,6,1,156.3705,34708.2884
i18410,5,1,110.3706,81744.918
i18411,5,1,100.0674,68639.2892
i18412,5,1,62.2566,127921.7498
i18413,5,1,115.7166,117972.8621
i18414,5,1,47.1177,160244.6376
i18415,4,1,39.3667,162558.1336
i18416,4,1,39.6819,160722.1678
i18417,6,1,90.2988,75245.2856
i18418,6,1,74.0421,98045.185
i18419,6,1,51.0057,127336.7385
i18420,5,1,27.3108,202682.2099
i18421,6,1,34.02,176815.6648
i18422,6,1,69.5223,120514.205
i18423,6,1,65.0754,114020.6925
i18424,6,1,66.0474,104829.8056
i18425,6,1,68.6232,92662.9871
i18426,6,1,125.4123,55280.4198
i18427,6,1,77.0553,101579.4345
i18428,6,1,52.3908,125551.6986
i18429,6,1,90.0801,79634.1913
i18430,6,1,101.9628,69836.3849
i18431,6,1,107.2602,70184.2014
i18432,6,1,26.8029,194401.1656
i18433,5,1,24.8103,212098.6675
i18434,6,1,16.3053,222843.5186
i18435,6,1,27.4104,205904.9517
i18436,6,1,18.9297,222117.9277
i18437,6,1,20.898,207319.2209
i18438,6,1,7.0713,225116.3697
i18440,6,1,9.1368,235199.3301
i18443,6,1,38.0052,173715.7477
i18444,6,1,14.4342,226024.457
i18449,7,1,34.263,177526.6106
i18457,9,1,23.6925,215661.4033
i18458,9,1,38.5575,178944.7911
i18459,9,1,7.3386,239206.5234
i18460,8,1,8.3349,229318.7676
i18462,7,1,24.4944,227575.0721
i18463,7,1,23.4738,220952.4977
i18464,7,1,43.4727,167799.6587
i18465,7,1,30.5451,207035.6023
i18466,8,1,9.2097,219605.7354
i18467,9,1,6.7311,222816.5279
i18469,8,1,79.3395,92986.9251
i18470,6,1,34.0893,176421.8642
i18472,6,1,6.092,218982.1611
i18473,6,1,25.5344,193268.7291
i18474,6,1,51.2244,127804.6974
i18475,6,1,17.6904,232202.4205
i18476,7,1,59.2434,134320.5882
i18477,7,1,50.058,166915.7421
i18478,6,1,61.1874,169482.6561
i18479,6,1,50.4711,194835.5588
i18480,6,1,18.2007,289873.8203
i18483,6,1,43.1325,177210.0583
i18484,5,1,26.9244,209408.3978
i18486,6,1,34.8705,179497.0241
i18487,6,1,40.9212,158166.8453
i18488,6,1,13.5351,224661.7783
i18490,6,1,5.9778,228121.3281
i18492,6,1,60.75,113166.5459
i18493,5,1,64.7094,118085.5936
i18494,6,1,14.2155,251886.5078
i18495,6,1,5.6133,297479.2213
i18500,7,1,37.6164,182034.4805
i18501,6,1,39.3417,180938.0225
i18502,6,1,6.6825,240131.707
i18505,7,1,7.5816,224696.7549
i18506,8,1,15.9165,214919.231
i18507,7,1,17.5446,226786.916
i18508,8,1,6.0993,224960.8105
i18574,8,1,0.0,234961.8736
i18575,5,1,101.7927,82327.2503
i18576,7,1,0.0,238562.2109
i18577,8,1,21.8214,236129.6852
i18582,8,1,28.858,202252.695
i18583,6,1,67.4568,132533.3971
i18584,4,1,138.1455,44272.9666
i18585,6,1,101.9628,62932.1495
i18586,7,1,26.5356,209624.0325
i18587,7,1,56.0844,107967.5251
i18588,7,1,40.7511,146117.9373
i18589,6,1,130.0536,68192.6003
i18590,7,1,124.0515,75821.6369
i18591,9,1,65.9016,169023.945
i18592,7,1,100.3104,68749.0249
i18593,9,1,79.1451,199416.043
i18594,9,1,111.9015,187599.3174
i18595,2,1,131.7303,65025.6385
i18596,7,1,93.5793,181401.7856
i18597,9,1,108.6696,145311.875
i18598,6,1,127.8423,54106.456
i18599,7,1,47.9925,147915.3622
i18600,8,1,29.9376,191166.097
i18601,8,1,10.2303,233317.7266
i18607,6,1,17.0343,210810.1404
i18608,6,1,0.0,223252.3213
i18609,5,1,0.0,249149.9543
i18633,9,1,36.492,173672.7404
i18634,9,1,76.0104,113136.85
i18635,8,1,85.6089,107396.5062
i18636,9,1,65.367,160073.6579
i18637,9,1,105.462,76548.9745
i18638,9,1,39.852,159150.3771
i18640,10,1,12.2715,215668.4951
i18641,10,1,57.0792,119436.9615
i18642,10,1,76.3506,109109.2249
i18643,10,1,87.0669,122029.3632
i18644,10,1,25.1991,270704.2113
i18645,10,1,25.9524,289586.4425
i18646,10,1,14.3127,256536.7969
i18647,10,1,106.2396,184355.7274
i18649,8,1,154.548,103330.5983
i18650,10,1,92.9718,152466.6444
i18651,10,1,144.4878,72105.8074
i18652,10,1,87.8445,118940.0511
i18653,9,1,116.154,47652.0135
i18654,9,1,158.8248,30901.2445
i18655,10,1,142.5195,57432.5423
i18656,9,1,94.3812,119124.4874
i18657,7,1,81.7452,158528.515
i18658,9,1,102.546,162641.202
i18659,10,1,117.4905,256564.4785
i18660,10,1,177.0498,170307.3563
i18661,10,1,230.0724,184122.8674
i18662,9,1,170.8533,222346.5384
i18663,9,1,97.8804,292433.9782
i18664,9,1,177.5844,267772.8878
i18665,10,1,161.4006,293415.4316
i18666,9,1,184.2669,287558.3484
i18667,10,1,162.5184,300040.8336
i18668,10,1,156.4677,301970.6634
i18669,9,1,46.9962,397185.3549
i18670,8,1,63.3258,366669.2889
i18671,10,1,47.6523,376992.379
i18672,8,1,9.72,272907.7383
i18674,10,1,75.2085,356043.943
i18675,8,1,192.2373,22466.1739
i18676,9,1,197.9721,40969.6596
i18677,9,1,125.5824,148169.8764
i18678,10,1,48.6972,429648.8957
i18679,10,1,19.7316,457340.6719
i18680,10,1,29.6217,337622.0183
i18682,9,1,30.9339,191843.7516
i18683,9,1,67.5054,122314.7165
i18684,9,1,40.4352,192762.4126
i18685,9,1,52.974,158353.2123
i18686,8,1,18.6867,277151.625
i18687,9,1,42.6951,232127.0241
i18688,10,1,8.7966,300152.9922
i18689,9,1,64.1034,262040.0716
i18690,9,1,13.2678,341184.9478
i18697,8,1,12.9033,272373.1236
i18698,7,1,19.2213,271169.3359
i18699,10,1,5.8563,278069.1197
i18700,10,1,11.5425,300198.2422
i18702,8,1,74.5524,169548.8421
i18703,10,1,230.6799,441566.6624
i18704,10,1,178.7508,452574.3018
i18706,10,1,24.543,278345.3124
i18707,1,1,12.4416,253444.5312
i18708,10,1,121.8159,492669.0287
i18709,10,1,253.5705,426288.033
i18710,10,1,274.347,241927.1189
i18711,8,1,203.3181,74468.0872
i18712,7,1,100.8693,89058.1989
i18713,4,1,20.3877,251156.8392
i18714,10,1,155.8507,360157.2741
i18715,7,1,268.6122,64524.5753
i18716,8,1,268.0533,54230.4355
i18717,10,1,236.0259,301031.9022
i18718,10,1,50.3902,140302.3873
i18719,10,1,22.7275,213770.8928
i18720,8,1,22.7934,224003.8788
i18721,6,1,176.5395,44062.418
i18722,10,1,236.4147,279604.9872
i18723,8,1,214.9821,202799.8184
i18724,2,1,236.7306,17538.3786
i18725,3,1,225.8685,21324.3462
i18726,7,1,112.0473,97752.5343
i18727,8,1,212.1876,237239.5645
i18728,7,1,245.5029,206492.4323
i18729,4,1,295.002,13723.7836
i18730,6,1,273.8853,133458.0472
i18731,8,1,223.2917,130928.2258
i18732,8,1,238.0892,102862.7907
i18733,7,1,319.7151,9501.1266
i18734,7,1,241.3476,34140.8378
i18735,7,1,283.7025,20991.0482
i18736,8,1,266.2308,21196.2907
i18737,8,1,229.5135,49575.0557
i18738,8,1,221.2272,76276.2841
i18739,9,1,204.1686,104574.1892
i18740,9,1,204.3387,130710.1737
i18741,8,1,279.0612,146663.4889
i18742,9,1,200.6208,183501.2139
i18743,8,1,257.8959,201882.2409
i18744,7,1,224.8236,232604.3442
i18745,7,1,210.4137,253423.7175
i18746,7,1,293.2038,275606.8376
i18747,7,1,279.1827,303857.4677
i18748,7,1,306.4959,326300.7172
i18749,7,1,278.6238,356439.6638
i18750,7,1,293.787,378246.3558
i18751,6,1,210.2679,374499.1192
i18752,7,1,330.2613,344336.6747
i18753,8,1,282.9978,338380.7066
i18754,8,1,335.8989,320373.4254
i18755,7,1,357.1128,308509.3528
i18756,8,1,290.2392,310562.2867
i18757,8,1,342.4599,298700.7566
i18758,7,1,293.4468,302563.3556
i18759,6,1,209.1744,313740.4132
i18760,6,1,306.2772,302397.6309
i18761,5,1,206.3313,320405.0588
i18762,4,1,228.5172,14593.5428
i18763,4,1,235.0644,21748.5766
i18764,6,1,158.6547,361060.033
i18765,6,1,219.3075,355299.245
i18766,5,1,217.2177,368996.8777
i18767,5,1,248.8806,56945.8606
i18768,4,1,200.0862,55841.7845
i18769,4,1,193.8411,61769.4492
i18770,5,1,187.5717,330751.5887
i18771,5,1,138.6072,141306.0443
i18772,5,1,150.6843,301317.5398
i18773,5,1,172.287,273410.3445
i18774,6,1,150.2522,262933.8882
i18775,6,1,132.5086,258514.0844
i18776,6,1,167.6263,224320.4771
i18777,5,1,125.317,236200.6125
i18778,5,1,129.2833,127909.1277
i18779,4,1,139.0288,54272.7356
i18780,4,1,183.8091,21089.9353
i18781,5,1,191.3365,135653.4703
i18782,7,1,211.42,160998.8933
i18783,7,1,246.7179,170596.9129
i18784,7,1,178.848,191029.0624
i18785,7,1,160.7688,189508.6412
i18786,6,1,185.6763,84481.5377
i18787,5,1,169.6626,30885.3253
i18788,5,1,152.2191,60623.7254
i18789,5,1,207.1089,23051.1586
i18790,5,1,172.5543,24230.0307
i18791,5,1,144.2448,34683.7954
i18792,5,1,104.1012,73435.3486
i18793,5,1,140.8185,70919.3209
i18794,4,1,193.9869,49090.2489
i18795,4,1,63.3015,138097.8792
i18796,4,1,98.2719,86448.6854
i18797,6,1,86.229,93426.6832
i18798,6,1,59.7537,126136.567
i18799,6,1,72.6813,100650.1122
i18800,6,1,43.3269,147493.5339
i18801,6,1,58.6845,113999.318
i18802,6,1,73.0458,96649.3546
i18803,6,1,103.275,60274.431
i18804,6,1,64.9296,107991.3622
i18805,7,1,77.0796,108754.2975
i18806,6,1,68.04,130251.6052
i18807,6,1,86.2407,117641.1665
i18808,6,1,101.4525,85354.2499
i18809,6,1,50.3739,118129.0713
i18810,6,1,102.7647,69168.5724
i18811,6,1,122.0103,76178.2359
i18812,6,1,59.1462,125747.3379
i18813,5,1,46.2609,136901.1502
i18814,5,1,10.2546,211045.0046
i18815,6,1,38.637,170084.2337
i18816,6,1,7.3386,229688.6445
i18817,6,1,9.5499,211592.3311
i18818,6,1,8.5536,214784.9702
i18821,6,1,6.4152,218599.2129
i18823,6,1,18.468,233638.3555
i18824,6,1,21.3597,214828.232
i18837,9,1,10.5219,240797.9395
i18838,8,1,11.5177,263757.4088
i18839,7,1,7.0956,251004.5937
i18841,8,1,12.8061,242795.1133
i18842,7,1,68.4774,139934.9331
i18843,7,1,144.9252,64965.7825
i18844,7,1,46.7775,147210.1156
i18845,8,1,19.4325,226311.5508
i18846,8,1,28.188,191413.6663
i18847,8,1,23.8626,215868.1898
i18848,8,1,20.5335,241214.5094
i18849,7,1,69.9597,122956.4598
i18850,6,1,52.8838,120320.5823
i18852,6,1,6.9984,227932.6738
i18853,6,1,13.2435,230988.7461
i18854,6,1,19.0512,235015.2754
i18855,6,1,16.6941,212799.5716
i18856,6,1,43.3998,137924.8856
i18857,6,1,34.9191,191037.7898
i18858,6,1,9.7443,266802.1602
i18859,6,1,7.7031,279297.5078
i18860,6,1,5.5161,266066.4283
i18861,6,1,19.2699,263099.0625
i18862,6,1,24.2514,255621.6828
i18863,6,1,63.3501,142867.7963
i18864,6,1,21.4326,241958.1696
i18865,6,1,11.9799,223915.0068
i18866,6,1,34.506,180894.3524
i18867,7,1,39.4389,178230.5696
i18868,6,1,10.1574,217224.002
i18872,6,1,45.3438,204776.1717
i18873,6,1,9.9873,296892.8047
i18874,6,1,10.5948,286607.125
i18875,7,1,8.7237,272647.1549
i18878,7,1,5.6133,228881.7232
i18881,7,1,20.2905,222952.8878
i18882,6,1,15.066,229570.8066
i18883,7,1,9.6957,238515.707
i18884,7,1,8.1891,245139.4727
i18885,7,1,16.1838,243705.8516
i18886,7,1,7.6059,227150.4062
i18887,7,1,26.8758,219475.1692
i18888,7,1,29.9133,183293.968
i18889,7,1,16.1352,224187.9996
i18890,7,1,8.3835,230813.3516
i18892,6,1,6.6096,243620.1758
i18893,6,1,7.6545,269097.125
i18949,7,1,5.9049,228205.2266
i18953,8,1,0.0,232537.5109
i18954,6,1,0.0,108996.0369
i18955,5,1,322.461,-12809.6682
i18956,5,1,63.6174,108602.6752
i18957,6,1,36.1014,42476.6427
i18958,7,1,33.6798,179072.6787
i18962,7,1,28.8684,204118.8963
i18963,8,1,65.6586,113248.1277
i18964,6,1,102.06,68955.0749
i18965,7,1,60.7986,111225.8048
i18966,8,1,21.3111,237339.6987
i18967,7,1,73.2888,113481.9884
i18968,8,1,16.3539,223099.791
i18969,7,1,74.4309,100941.4767
i18970,8,1,97.7103,98941.1472
i18971,10,1,47.4822,186607.9343
i18972,8,1,43.8372,198074.764
i18973,7,1,138.9474,72299.824
i18974,6,1,103.3236,66716.762
i18975,3,1,156.4434,49813.4579
i18976,7,1,80.5788,186475.6067
i18977,7,1,49.6692,171033.7413
i18978,7,1,45.7083,149233.4873
i18979,8,1,46.656,159880.3055
i18980,8,1,13.851,236714.8608
i18981,8,1,5.589,231473.3301
i18988,7,1,0.0,220745.3682
i19012,8,1,6.1358,218516.9644
i19013,9,1,52.1235,119558.6556
i19014,9,1,56.1573,141024.5917
i19015,10,1,61.1145,201803.1926
i19016,9,1,55.6956,163323.3345
i19017,9,1,82.5714,131265.1948
i19018,9,1,112.266,82010.8012
i19019,10,1,67.5054,110500.6384
i19020,10,1,28.5525,190123.4054
i19021,10,1,62.3052,121467.9325
i19022,10,1,115.4493,85850.1869
i19023,10,1,51.7347,169304.5055
i19024,10,1,50.8356,194202.7952
i19025,10,1,26.3655,297639.3827
i19026,10,1,24.6888,324515.4983
i19027,10,1,50.1309,269529.24
i19029,10,1,68.1129,216659.0335
i19030,10,1,84.8799,251747.9461
i19031,10,1,124.5618,122414.0096
i19032,10,1,27.9207,187497.1901
i19033,10,1,128.8143,81017.1193
i19034,10,1,68.3559,131228.0213
i19035,10,1,125.4123,87536.1073
i19036,10,1,145.7757,91457.056
i19037,10,1,103.0806,144830.9482
i19038,8,1,134.1603,145401.3046
i19039,8,1,129.4218,174376.8827
i19040,8,1,150.174,184739.8203
i19041,10,1,221.859,189110.6371
i19042,10,1,176.418,226317.9574
i19043,10,1,139.2147,269695.4927
i19044,9,1,135.7641,298015.204
i19045,10,1,159.7239,308901.9067
i19046,10,1,101.3553,340710.2425
i19047,9,1,107.5761,322476.9742
i19048,10,1,109.5201,309642.8876
i19049,10,1,58.0041,353189.7003
i19050,8,1,15.5034,324989.9297
i19051,9,1,97.9047,299315.552
i19052,10,1,39.123,377787.0807
i19053,10,1,15.2604,416501.0469
i19054,10,1,36.2799,404091.8222
i19055,10,1,94.2111,212646.6194
i19056,9,1,188.8596,130236.0431
i19057,10,1,163.4418,293219.9973
i19058,10,1,129.5919,327495.1281
i19059,10,1,90.3717,375477.9473
i19060,10,1,104.7816,379043.339
i19061,10,1,17.5203,416995.5
i19062,10,1,151.8264,37474.4716
i19063,10,1,144.0747,68749.1848
i19064,10,1,182.4687,78905.0729
i19065,10,1,101.817,152024.1849
i19066,9,1,46.3644,229096.2654
i19067,9,1,26.2683,242103.9169
i19080,9,1,35.7696,395438.0701
i19081,10,1,44.6391,605173.3176
i19082,6,1,26.7543,248547.0391
i19083,10,1,204.1686,471410.1736
i19084,10,1,154.8882,487526.1327
i19085,8,1,91.125,160163.3764
i19086,10,1,38.0052,413907.4469
i19087,6,1,44.5419,185327.1328
i19088,10,1,127.818,504936.2738
i19089,10,1,216.9018,448668.8106
i19090,10,1,195.615,433561.7338
i19091,9,1,121.0373,453365.3923
i19092,10,1,22.7691,238067.1546
i19094,8,1,143.2633,113507.4809
i19095,6,1,232.5384,16746.3634
i19096,9,1,189.4428,344340.7583
i19097,10,1,211.8231,328676.6468
i19098,10,1,68.5017,127850.3819
i19100,9,1,52.5852,123793.1502
i19101,6,1,77.5413,96314.8711
i19102,8,1,181.9827,78577.3193
i19103,6,1,184.8258,39706.7051
i19104,4,1,247.2282,15107.9913
i19105,5,1,211.9932,73855.0063
i19106,5,1,219.186,25850.2712
i19107,8,1,137.4408,117415.1367
i19108,7,1,289.1457,200567.5026
i19109,7,1,250.9947,133856.5047
i19110,6,1,308.3184,1665.6321
i19111,6,1,257.6529,101440.2932
i19112,7,1,190.8828,103364.6254
i19113,6,1,200.525,36189.4677
i19114,6,1,202.4676,6842.4871
i19115,7,1,145.314,31047.3272
i19116,8,1,61.8192,99975.5925
i19117,9,1,106.5555,104014.0218
i19118,8,1,210.3165,78099.3837
i19119,9,1,253.4247,98155.2706
i19120,7,1,303.4341,117266.4018
i19121,8,1,245.916,151284.6066
i19122,9,1,214.8363,181725.5169
i19123,8,1,229.9023,205871.1798
i19124,8,1,218.2383,233519.8314
i19125,7,1,232.9155,257726.2218
i19126,7,1,244.1421,282404.7602
i19127,7,1,283.6296,303407.1846
i19128,7,1,354.3426,319941.9851
i19129,8,1,262.3914,358697.5114
i19130,6,1,255.879,385785.9227
i19131,7,1,250.3143,391195.4418
i19132,8,1,244.7496,378908.1802
i19133,7,1,345.2058,353622.4083
i19134,7,1,337.5756,344591.7431
i19135,7,1,386.7345,329538.7723
i19136,7,1,343.8207,328838.2887
i19137,8,1,281.9286,332937.0274
i19138,7,1,322.7769,325006.3267
i19139,6,1,209.3931,339918.9981
i19140,7,1,258.1389,335032.5402
i19141,5,1,241.299,341341.7178
i19142,4,1,179.4798,63373.7786
i19143,5,1,244.0935,354542.2998
i19144,5,1,190.755,373259.5241
i19145,6,1,206.0397,380237.2372
i19146,5,1,148.5459,28256.6375
i19147,3,1,167.7429,16277.1489
i19148,4,1,166.6494,20903.477
i19149,5,1,189.297,30785.2436
i19150,4,1,161.7894,47168.674
i19151,5,1,141.2802,60681.5862
i19152,5,1,162.9801,314125.8061
i19153,5,1,192.6261,284547.4746
i19154,5,1,178.2891,71791.0606
i19155,5,1,210.8997,247507.191
i19156,5,1,185.8082,67998.7376
i19157,5,1,198.5531,224504.7123
i19158,6,1,174.7654,224717.4557
i19159,6,1,218.2789,192586.4484
i19160,5,1,212.5213,165680.8337
i19161,5,1,183.7547,160769.7434
i19162,7,1,253.3224,194803.2896
i19163,8,1,238.6503,218278.4372
i19164,7,1,287.3718,181003.0462
i19165,6,1,199.7703,129669.5171
i19166,7,1,135.3753,182982.972
i19167,6,1,233.5959,78253.1831
i19168,6,1,183.6307,72942.6702
i19169,4,1,314.3205,23086.4183
i19170,5,1,223.8759,31789.9904
i19171,5,1,162.1053,32886.1454
i19172,5,1,194.9589,17981.0336
i19173,5,1,128.6442,69324.062
i19174,4,1,131.1957,55556.0206
i19175,3,1,63.7632,124882.9762
i19176,4,1,108.4266,70349.3102
i19177,5,1,119.877,50763.7577
i19178,6,1,83.7621,88162.736
i19179,6,1,70.2999,97900.0385
i19180,6,1,83.2518,81759.5593
i19181,6,1,71.3448,93845.5585
i19182,6,1,69.3522,106958.923
i19183,5,1,108.4995,70700.698
i19184,6,1,73.8234,99333.1617
i19185,6,1,77.3712,114028.0246
i19186,6,1,63.18,136815.3033
i19187,6,1,67.4325,138126.2373
i19188,6,1,122.3748,60606.9815
i19189,6,1,102.7647,65271.1027
i19190,6,1,84.3963,92560.278
i19191,6,1,162.4212,45720.2691
i19192,6,1,113.0436,88764.291
i19193,6,1,39.2593,158724.0248
i19194,6,1,15.2463,219239.9502
i19195,6,1,14.3127,226395.6172
i19197,6,1,11.3481,229343.5728
i19198,6,1,17.6092,222081.2594
i19199,6,1,13.6564,217934.9096
i19200,6,1,17.1558,211514.7178
i19203,6,1,12.1743,219129.1957
i19204,6,1,30.0591,196039.3883
i19218,7,1,7.3143,250219.957
i19220,7,1,23.571,223400.4311
i19221,8,1,36.6687,177565.4266
i19222,7,1,53.5086,154464.2338
i19223,7,1,35.0406,193185.3087
i19224,6,1,73.7009,91093.3045
i19225,7,1,30.1599,187425.4255
i19226,6,1,64.9296,115296.5174
i19227,6,1,41.8689,146247.1257
i19228,6,1,49.7664,124935.4561
i19229,6,1,31.8573,190177.7361
i19238,6,1,12.9519,239447.9414
i19239,6,1,16.6455,262130.6836
i19240,6,1,20.1204,242212.5896
i19241,6,1,26.8272,214559.5705
i19242,7,1,17.4231,255584.5273
i19243,7,1,8.8938,233118.9316
i19244,7,1,12.2958,234238.8451
i19245,7,1,22.6476,214542.7349
i19246,7,1,35.8668,196449.5
i19247,7,1,12.9033,250011.233
i19250,6,1,5.7834,258212.8398
i19252,7,1,13.9968,266820.0977
i19254,6,1,18.6624,266146.6836
i19255,7,1,7.2414,249632.3594
i19256,7,1,26.244,220426.8455
i19258,6,1,11.1537,217654.5748
i19259,6,1,10.8864,224537.0566
i19260,6,1,25.029,212870.1709
i19328,7,1,10.2303,244123.5234
i19333,7,1,6.0684,239392.8379
i19334,6,1,0.0,178079.633
i19335,4,1,88.8651,90467.5287
i19336,3,1,146.772,53686.4293
i19337,3,1,154.3132,33457.5715
i19338,7,1,29.646,187066.6881
i19341,8,1,14.5071,212882.53
i19342,8,1,17.2773,211141.9473
i19343,6,1,43.6185,136105.0174
i19344,2,1,58.6116,103828.3982
i19345,9,1,16.3053,215719.23
i19346,9,1,24.8589,216702.4296
i19347,5,1,56.837,121034.7257
i19348,7,1,31.5171,187613.8388
i19349,9,1,39.1716,159544.8092
i19350,9,1,97.1271,92780.3883
i19351,10,1,22.4775,248885.9552
i19352,9,1,18.0792,245210.2943
i19353,7,1,142.8597,69254.7907
i19354,7,1,49.2561,135331.8221
i19355,5,1,73.7505,147410.3095
i19356,6,1,85.4631,131161.2753
i19357,7,1,78.732,117073.4763
i19358,8,1,18.3708,237366.6777
i19359,6,1,38.7585,168246.1266
i19360,8,1,10.0116,211786.4211
i19361,8,1,7.7517,219736.8398
i19364,8,1,8.1405,225109.6172
i19392,8,1,46.0723,143065.1086
i19393,9,1,51.759,132771.5773
i19394,9,1,60.021,142727.3766
i19395,9,1,73.2645,181834.4316
i19396,9,1,60.8715,170266.9861
i19397,9,1,125.6796,84770.3059
i19398,10,1,125.8011,65773.2269
i19399,10,1,64.2492,108828.7955
i19400,10,1,94.2597,84881.9467
i19401,10,1,65.853,136197.6568
i19402,10,1,91.9755,123996.297
i19403,10,1,60.3612,177129.2669
i19404,10,1,35.1621,257136.1185
i19405,10,1,18.1521,242668.6758
i19409,8,1,27.1431,239435.9842
i19410,10,1,129.9078,237160.2622
i19411,10,1,19.9746,239163.5469
i19412,10,1,173.0889,26943.8523
i19413,10,1,106.4583,68500.3233
i19414,10,1,115.7409,50426.7674
i19415,10,1,123.1281,71287.462
