region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
p1,1,3081,140.91,116832.644,6.577
p1,1,3082,160.567,66860.839,5.76
p3,2,3094,257.994,101863.392,7.188
p3,2,3095,15.697,568204.573,5.76
p3,2,3096,86.61,222186.872,17.17
p3,2,3097,55.027,582808.111,30.116
p3,2,3099,16.289,2247884.527,40.482
p2,1,3442,49.383,847352.501,39.268
p2,1,3443,136.848,435229.712,29.664
p2,1,3444,103.96,650487.198,22.695
p2,1,3450,203.967,22944.921,5.76
p2,1,3451,344.363,68221.99,5.76
p2,1,3452,105.377,568957.643,32.149
p1,1,3454,80.127,52685.313,5.76
p1,1,3456,558.821,22378.08,5.76
p1,1,3457,190.847,61700.94,5.76
p1,1,3458,77.376,177268.352,6.236
p1,1,3459,103.279,181120.146,7.397
p1,1,3461,119.815,53456.308,5.76
p3,2,3470,9.084,1777986.119,16.83
p3,2,3472,7.1,4127205.198,23.474
p3,2,3473,7.314,2215754.315,16.164
p3,2,3474,321.867,39176.024,5.76
p3,2,3475,189.469,71147.738,8.815
p3,2,3477,20.528,1711772.963,32.489
p3,2,3479,28.296,844349.576,22.416
p3,2,3482,37.426,1029742.36,34.694
p3,2,3484,5.357,6295229.464,26.598
p3,2,3485,311.16,128819.877,17.605
p3,2,3486,13.576,639709.937,5.76
p2,1,3823,222.683,589341.722,45.001
p2,1,3824,488.356,450514.056,46.441
p2,1,3825,85.082,730840.728,61.295
p2,1,3831,30.5,377819.413,5.76
p2,1,3832,148.493,35513.244,5.76
p2,1,3833,178.76,46037.35,5.76
p1,1,3834,87.636,247731.851,5.76
p1,1,3835,11.322,1241555.218,9.749
p1,1,3836,263.142,36032.95,5.76
p1,1,3837,448.935,11900.144,5.76
p1,1,3838,59.668,63075.627,5.76
p1,1,3839,17.481,832754.961,7.719
p1,1,3840,220.938,69067.51,5.76
p1,1,3841,201.043,56483.315,5.76
p3,2,3849,158.474,77618.963,5.76
p3,2,3850,8.993,1181034.405,5.76
p3,2,3852,12.809,1742017.628,18.325
p3,2,3853,37.469,307904.976,6.202
p3,2,3854,88.454,77840.205,5.76
p3,2,3855,113.54,184482.801,14.806
p3,2,3856,101.632,218591.243,25.204
p3,2,3859,10.027,1066019.724,9.628
p3,2,3863,23.011,1725135.957,35.298
p3,2,3864,69.158,300617.793,17.934
p3,2,3865,51.926,188558.882,7.083
p3,2,3866,6.347,1567002.779,5.76
p14,2,3872,279.076,363602.702,47.261
p14,2,3873,28.224,1467030.419,52.976
p2,1,4203,396.725,428979.438,108.257
p2,1,4204,206.698,871894.309,114.59
p2,1,4205,24.048,2911964.513,64.235
p2,1,4212,195.41,51477.127,5.76
p2,1,4213,400.702,27202.117,5.76
p1,1,4215,114.624,48693.235,5.76
p1,1,4216,175.697,93649.512,9.839
p1,1,4217,349.837,20629.435,5.76
p1,1,4218,90.199,58709.456,5.76
p1,1,4219,101.642,241676.333,15.566
p3,2,4229,48.956,271554.935,8.492
p3,2,4230,88.565,88243.363,5.76
p3,2,4233,463.793,54636.948,5.76
p3,2,4234,153.968,102929.656,7.204
p3,2,4235,119.664,233982.539,19.476
p3,2,4236,61.294,526229.369,36.779
p3,2,4237,21.082,1325468.242,22.512
p3,2,4238,16.402,747406.337,10.656
p3,2,4242,76.992,174918.009,8.672
p3,2,4243,185.536,207633.389,23.468
p14,2,4252,628.485,317297.344,37.081
p14,2,4253,509.663,298099.896,36.592
p17,2,4257,8.755,10396133.268,70.371
p2,1,4582,44.558,2399859.295,83.411
p2,1,4583,344.757,412369.356,95.777
p2,1,4584,196.101,623092.59,107.252
p2,1,4592,168.486,34644.919,5.76
p2,1,4593,311.744,110684.886,12.664
p1,1,4594,103.605,339449.161,11.835
p1,1,4595,22.003,537441.858,8.073
p1,1,4596,60.494,60364.21,5.76
p1,1,4597,12.507,311556.515,5.76
p1,1,4598,199.019,118810.029,16.569
p1,1,4599,13.738,1993339.82,18.857
p3,2,4610,72.67,139160.889,5.76
p3,2,4611,74.516,203914.871,5.761
p3,2,4612,59.177,83754.724,5.76
p3,2,4613,536.719,24412.869,5.76
p3,2,4614,94.495,118382.002,9.358
p3,2,4615,16.819,1481982.224,21.475
p3,2,4616,239.9,273618.081,37.307
p3,2,4621,19.44,225045.343,5.76
p3,2,4622,91.041,47172.099,5.76
p3,2,4623,45.98,188905.122,6.326
p3,2,4626,11.491,568076.27,5.76
p14,1,4630,76.011,868699.624,42.227
p14,2,4632,55.387,458169.374,23.41
p14,2,4633,665.142,194481.72,22.925
p17,2,4637,24.827,2885154.256,54.675
p17,2,4640,284.749,519968.102,50.832
p17,2,4641,214.637,532466.871,43.976
p2,1,4962,375.334,398273.083,87.182
p2,1,4963,1791.488,188410.192,80.971
p2,1,4964,633.533,284176.775,81.3
p1,1,4972,9.907,3313955.862,25.791
p1,1,4973,134.642,59833.737,5.76
p1,1,4974,63.926,90963.891,5.76
p1,1,4976,285.145,18252.658,5.76
p1,1,4977,365.523,20144.529,5.76
p1,1,4978,156.892,44525.16,5.76
p1,1,4979,89.227,188208.31,8.961
p3,2,4989,17.848,1129531.048,21.752
p3,3,4990,26.012,904414.875,20.23
p3,2,4991,136.491,146731.795,7.713
p3,2,4992,219.802,55927.488,5.76
p3,3,4993,306.179,28511.64,5.76
p3,2,4994,26.122,729655.397,18.962
p3,2,4995,119.653,248903.483,27.443
p3,2,4996,11.75,2788938.788,32.488
p3,2,4998,7.949,4400094.024,34.245
p3,2,4999,8.525,4078617.139,22.727
p3,2,5001,41.472,545772.86,21.48
p3,2,5002,5.501,3552118.025,9.936
p3,2,5003,141.339,38208.471,5.76
p3,2,5004,7.574,1980234.491,9.389
p3,2,5005,11.646,1292106.868,5.76
p14,2,5010,9.216,5223999.348,32.093
p14,2,5012,610.252,163986.637,16.845
p14,2,5013,442.65,101593.041,9.017
p14,2,5014,25.776,648928.299,9.712
p17,2,5017,11.491,5543201.448,45.572
p17,2,5020,343.91,375664.21,34.317
p17,2,5021,251.018,345484.631,29.844
p2,1,5342,269.293,400098.913,67.516
p2,1,5343,1583.043,181873.582,67.758
p2,1,5344,1739.333,160401.344,67.087
p2,1,5345,207.531,553786.792,65.482
p2,1,5350,24.08,559122.884,5.76
p1,1,5351,78.162,124078.863,5.76
p1,1,5352,85.997,102637.353,5.76
p1,1,5353,28.742,194272.588,5.76
p1,1,5356,8.522,537715.575,5.76
p1,1,5357,324.822,15171.703,5.76
p1,1,5358,206.304,91275.826,5.76
p1,1,5359,185.519,26112.827,5.76
p3,2,5369,18.202,1400554.014,16.08
p3,3,5371,363.594,52308.913,5.76
p3,3,5372,592.81,24167.494,5.76
p3,3,5373,1334.6,45998.436,24.948
p3,2,5374,327.603,88904.67,8.272
p3,2,5375,63.495,314755.93,18.039
p3,2,5376,53.463,262484.029,18.446
p3,2,5377,32.008,748462.72,24.935
p3,2,5378,8.368,4024550.691,33.069
p3,2,5380,131.076,619716.462,67.893
p3,2,5382,12.24,1480175.273,9.563
p3,2,5383,36.864,121512.715,5.76
p3,2,5384,37.712,188342.174,5.76
p14,2,5389,23.99,2495189.654,51.854
p14,2,5392,380.186,56462.245,5.76
p14,2,5393,325.412,78585.903,5.76
p14,2,5394,130.792,39397.679,5.76
p17,2,5401,157.87,222819.672,15.535
p18,2,5409,26.51,2532063.679,71.106
p18,2,5410,465.157,428699.604,94.218
p18,2,5411,439.88,373473.586,81.282
p18,2,5412,322.063,230428.426,70.434
p18,2,5413,136.829,338263.789,60.127
p2,1,5722,210.725,514220.66,59.145
p2,1,5723,1840.981,131304.248,55.576
p2,1,5724,1366.624,87070.105,54.225
p2,1,5725,10.453,5147675.334,52.431
p2,1,5729,70.068,148583.562,5.76
p2,1,5730,215.212,238274.663,20.825
p1,1,5731,794.488,76935.241,16.569
p1,1,5732,58.948,81515.124,5.76
p1,1,5736,30.715,110842.888,5.76
p1,1,5737,390.931,11611.588,5.76
p1,1,5738,163.961,82114.858,5.76
p3,3,5750,301.58,90387.183,11.949
p4,3,5751,630.024,27030.013,5.76
p3,3,5752,852.658,38023.777,5.76
p3,3,5753,890.206,54749.846,13.073
p3,2,5754,495.824,23219.875,5.76
p3,2,5755,48.434,251609.913,9.933
p3,2,5756,976.011,67274.674,27.961
p3,2,5757,314.816,184591.834,36.51
p3,2,5758,11.886,2310910.146,21.023
p3,2,5759,15.461,2661519.97,29.104
p3,2,5760,172.575,565410.864,92.853
p3,2,5761,110.497,89493.163,5.76
p3,2,5762,9.878,898616.699,5.76
p3,2,5763,40.35,118804.185,5.76
p3,2,5764,5.727,1161907.526,5.76
p3,2,5766,68.097,66482.235,5.76
p14,2,5769,461.369,300776.778,32.502
p14,2,5771,76.92,219895.45,7.111
p14,2,5772,250.234,97943.26,5.76
p17,2,5775,26.64,673869.738,6.53
p17,2,5781,140.713,110185.626,5.76
p18,2,5790,788.219,262555.382,98.892
p18,2,5791,1379.043,251468.572,81.751
p18,2,5792,1486.048,195265.23,68.942
p18,2,5793,2431.073,170453.58,57.844
p18,2,5794,2005.866,134129.5,44.582
p18,2,5795,1187.156,86478.494,31.719
p18,2,5796,865.531,73182.42,19.528
p18,2,5797,430.232,49723.872,7.272
p18,2,5798,124.423,72226.222,7.716
p2,1,6102,346.621,241855.032,43.114
p2,1,6103,1372.672,73923.646,44.848
p2,1,6104,1115.206,85932.429,41.754
p2,1,6105,60.9,681516.17,38.569
p2,1,6106,139.693,315426.078,40.076
p2,1,6107,21.802,1377375.644,22.352
p2,1,6108,93.762,149955.904,10.665
p2,1,6109,390.433,35044.189,5.76
p2,1,6110,418.471,160580.67,16.249
p2,1,6111,788.897,22664.669,5.76
p1,1,6112,541.199,39960.598,5.76
p1,1,6113,37.907,166220.074,5.76
p1,1,6116,11.923,452140.185,5.76
p1,1,6117,433.766,21511.182,5.76
p1,1,6118,137.201,158247.57,8.933
p1,1,6119,39.147,533740.206,17.556
p1,2,6125,18.816,938775.295,9.898
p1,3,6129,81.378,158404.704,7.065
p4,3,6130,447.309,24197.907,5.76
p4,3,6131,619.352,26760.281,5.76
p4,3,6132,1406.514,9965.84,5.76
p4,3,6133,2278.372,7445.943,5.76
p4,3,6134,1916.744,17268.211,5.76
p4,3,6135,790.804,19444.507,5.76
p3,2,6136,215.46,111865.287,6.286
p3,2,6137,34.186,323407.194,5.76
p3,2,6138,5.731,2819199.393,10.976
p3,2,6140,35.914,1266219.983,36.414
p3,2,6141,9.994,2023472.552,16.233
p3,2,6143,95.984,72914.324,5.76
p3,2,6144,67.68,198583.779,7.825
p3,2,6145,27.389,473624.25,5.76
p3,2,6146,340.881,13746.248,5.76
p14,2,6148,11.174,2071206.687,21.641
p14,2,6149,429.35,253187.705,22.237
p14,2,6151,835.586,23423.047,5.76
p14,2,6152,35.616,548085.713,12.326
p17,2,6161,22.033,838428.777,13.642
p17,2,6162,32.452,122976.402,5.76
p17,1,6163,115.151,336170.571,7.848
p17,2,6165,23.9,2139117.861,32.566
p18,2,6170,188.486,390692.79,41.112
p18,2,6171,1347.84,239436.909,31.974
p18,2,6172,1635.487,214070.121,61.645
p18,2,6173,2571.532,150512.374,49.774
p18,2,6174,2270.245,112088.331,38.254
p18,2,6175,2133.198,86541.22,28.157
p18,2,6176,1658.802,65136.182,17.647
p18,2,6177,987.666,33970.066,5.928
p18,2,6178,1523.473,31040.201,6.157
p18,2,6179,979.711,51435.787,5.76
p18,2,6180,1405.924,96158.848,32.218
p18,2,6181,251.308,198084.967,43.843
p18,2,6182,854.225,107504.669,11.311
p18,2,6183,680.371,97248.437,11.386
p18,2,6184,254.943,185136.043,23.081
p18,2,6185,62.609,313705.609,28.154
p134,2,6437,16.618,10817071.021,88.314
p134,2,6438,355.176,944938.939,81.721
p134,2,6439,93.947,1699195.324,81.054
p134,2,6443,20.463,348176.243,5.76
p134,2,6444,430.662,31677.361,5.76
p134,2,6445,132.575,35891.704,5.76
p2,1,6482,750.799,111330.344,34.808
p2,1,6483,1187.173,64327.694,31.574
p2,1,6484,1030.743,66616.144,29.155
p2,1,6485,221.812,209005.355,25.751
p2,1,6486,451.638,163661.818,35.772
p2,1,6487,1300.129,55764.287,38.579
p2,1,6488,1550.428,27095.843,6.574
p2,1,6489,867.551,43280.797,5.76
p2,1,6490,805.487,14741.736,5.76
p1,1,6491,321.206,64316.832,5.76
p1,1,6492,162.802,24255.933,5.76
p1,1,6496,29.745,187678.085,5.76
p1,1,6497,84.777,50587.732,5.76
p1,1,6498,162.038,171345.081,11.398
p4,3,6507,17.77,659254.642,6.556
p1,3,6508,17.683,571759.98,5.76
p4,3,6509,156.705,30510.908,5.76
p4,3,6510,1937.018,3916.924,5.76
p4,3,6511,2223.061,20680.686,7.093
p4,3,6512,2678.862,23064.966,10.692
p4,3,6513,2573.956,21519.37,10.309
p4,3,6514,2146.66,11393.755,5.76
p4,3,6515,829.438,4217.316,5.76
p3,2,6516,39.6,97817.439,5.76
p3,2,6517,23.584,466646.258,5.926
p3,2,6518,13.91,1473186.092,11.538
p3,2,6519,259.18,358594.047,24.009
p3,2,6520,54.029,695542.13,34.01
p3,2,6521,10.368,3088263.925,25.843
p3,2,6522,125.556,189890.814,11.05
p3,2,6523,205.066,43144.747,5.76
p3,2,6524,134.101,137507.953,6.729
p3,2,6525,38.318,432089.685,10.221
p3,2,6526,350.674,46682.761,5.76
p3,2,6527,246.325,145284.204,16.597
p14,2,6528,101.146,141057.352,10.597
p14,2,6529,113.347,260893.85,14.865
p14,2,6530,21.299,433184.618,5.76
p14,2,6531,583.926,44051.652,7.35
p17,2,6535,106.618,126223.177,5.76
p17,2,6536,14.462,535334.74,5.76
p17,2,6537,89.207,80059.004,5.76
p17,2,6543,542.896,58083.843,5.76
p18,2,6550,345.763,271913.9,30.783
p18,2,6551,1540.999,158238.682,20.664
p18,2,6552,2086.164,118202.044,16.173
p18,2,6553,2382.472,125965.292,18.448
p18,2,6554,1607.617,118868.147,34.035
p18,2,6555,2419.418,69699.88,22.111
p18,2,6556,1899.572,41142.152,10.495
p18,2,6557,1690.282,22577.19,5.76
p18,2,6558,2872.364,33738.171,8.74
p18,2,6559,1838.667,16635.231,5.76
p18,2,6560,1342.063,87028.665,9.776
p18,2,6561,1256.035,105368.692,11.837
p18,2,6562,897.114,35888.232,5.76
p18,2,6563,1544.623,66895.035,7.164
p18,2,6564,548.482,164547.403,18.877
p18,2,6565,1767.238,105732.1,16.336
p18,2,6566,1960.769,106932.59,16.336
p18,2,6567,1629.655,112798.874,17.347
p18,2,6568,1108.841,124155.373,18.842
p18,2,6569,1302.92,138293.351,20.602
p18,2,6570,407.82,128180.418,19.963
p18,2,6571,363.618,153000.732,17.493
p18,2,6572,17.155,1247238.575,25.512
p134,2,6817,303.939,1108784.724,83.451
p134,2,6818,802.022,934172.474,68.35
p134,2,6819,135.805,1307341.502,63.492
p134,2,6822,92.384,46652.726,5.76
p134,2,6823,182.637,95076.606,5.76
p134,2,6824,645.143,203654.071,15.725
p134,2,6825,828.751,181229.76,7.53
p134,2,6826,369.013,34952.58,5.76
p134,2,6827,84.604,174268.588,5.76
p2,1,6862,67.955,466636.662,30.906
p2,1,6863,207.51,160677.933,17.19
p2,1,6864,67.655,231758.219,9.569
p2,1,6865,239.149,141130.586,15.377
p2,1,6866,412.991,120393.657,23.164
p2,1,6867,1060.677,61144.406,31.474
p2,1,6868,526.288,60977.168,6.876
p2,1,6869,511.626,116403.807,17.94
p2,1,6870,150.082,175908.745,11.112
p1,1,6871,109.228,470867.862,33.973
p1,1,6874,9.506,292966.748,5.76
p1,1,6875,35.859,78112.049,5.76
p1,1,6876,363.928,31079.802,5.76
p1,1,6877,38.88,187963.107,5.76
p4,3,6887,8.438,1068018.418,5.76
p4,3,6888,1155.121,19312.434,5.76
p4,3,6889,2439.165,12718.888,5.76
p4,3,6890,2680.611,7672.791,5.76
p4,3,6891,2663.707,26538.797,17.333
p4,3,6892,3429.996,26720.886,14.046
p4,3,6893,2742.132,10660.717,5.76
p4,3,6894,1078.769,27983.131,6.894
p4,3,6895,1572.119,17906.942,5.76
p3,3,6896,259.868,40317.596,5.76
p3,3,6897,149.102,94588.169,9.964
p3,2,6898,56.966,482288.524,24.711
p3,2,6899,144.54,403822.018,46.583
p3,2,6900,59.234,655962.062,38.814
p3,2,6901,213.798,217580.895,19.359
p3,2,6902,1060.532,32232.862,8.048
p3,2,6903,497.193,68052.691,6.466
p3,2,6904,210.106,96224.867,5.76
p3,2,6905,290.832,116665.168,8.586
p3,2,6906,332.108,48589.24,5.76
p3,2,6907,1259.469,51073.544,5.76
p14,2,6908,235.75,72072.589,5.76
p14,2,6909,203.947,25040.986,5.76
p14,2,6910,158.95,118317.518,7.179
p14,2,6911,23.616,1178737.645,18.701
p17,2,6915,28.786,914545.998,20.157
p17,2,6916,40.697,402226.842,7.605
p17,2,6917,42.471,244278.769,5.994
p17,2,6922,188.747,225943.782,41.787
p17,2,6923,598.15,33604.753,5.76
p17,2,6924,8.02,2410853.17,17.088
p18,2,6930,101.583,216891.924,26.168
p18,2,6931,1868.999,114072.776,14.069
p18,2,6932,2553.679,36072.645,5.76
p18,2,6933,2247.897,52400.038,6.207
p18,2,6934,1927.86,73211.505,8.501
p18,2,6935,1236.686,73737.353,19.47
p18,2,6936,1466.115,34256.997,8.209
p18,2,6937,1379.203,20784.05,5.76
p18,2,6938,2153.29,52168.357,12.14
p18,2,6939,2094.56,31441.572,5.76
p18,2,6940,2425.794,18650.307,5.76
p18,2,6941,1610.046,4403.768,5.76
p18,2,6942,1919.93,40454.61,5.76
p18,2,6943,1501.895,121766.369,16.733
p18,2,6944,892.543,135211.004,18.287
p18,2,6945,2265.306,51004.306,6.767
p18,2,6946,2326.703,25963.214,5.76
p18,2,6947,2977.985,41532.255,5.76
p18,2,6948,3059.606,51510.72,6.906
p18,2,6949,2375.34,75171.209,8.495
p18,2,6950,1425.153,69559.205,8.533
p18,2,6951,2346.103,62844.836,6.32
p18,2,6952,3122.529,141865.191,17.893
p18,2,6953,2614.484,194602.96,42.075
p18,2,6954,2308.957,182231.109,37.303
p18,2,6955,1982.393,172581.768,36.409
p18,2,6956,1489.745,205935.384,41.18
p18,2,6957,766.422,227867.438,45.952
p18,2,6958,339.041,238276.639,25.323
p18,2,6959,22.378,817568.873,21.222
p134,2,7197,842.671,1099527.543,75.923
p134,2,7198,892.444,833157.748,63.983
p134,2,7199,461.011,824075.05,49.537
p134,2,7200,83.755,633234.689,34.337
p134,2,7201,116.649,596464.483,22.863
p134,2,7202,221.931,299029.703,12.658
p134,2,7203,1144.391,178813.271,11.187
p134,2,7204,710.708,83180.302,5.76
p134,2,7205,1137.885,92497.973,5.76
p134,2,7206,1495.72,159213.412,9.47
p134,2,7207,681.942,53141.83,5.76
p2,1,7242,61.398,436671.251,26.97
p2,1,7243,81.068,229053.176,16.817
p2,1,7244,7.618,836156.565,5.76
p2,1,7245,135.618,96311.862,5.76
p2,1,7246,379.759,49609.325,8.082
p2,1,7247,179.921,104633.727,9.613
p2,1,7248,130.082,105763.956,5.76
p1,1,7249,167.63,65492.552,5.76
p1,1,7250,203.449,92848.62,16.413
p1,1,7254,32.312,46350.938,5.76
p1,1,7255,591.905,34534.259,5.76
p1,1,7256,362.732,24186.971,5.76
p1,1,7257,130.435,85409.788,5.76
p1,3,7265,16.42,1188283.262,17.757
p4,3,7266,20.731,546772.884,6.838
p4,3,7267,40.378,134123.007,5.76
p4,3,7268,1362.595,22271.275,6.944
p4,3,7269,3031.575,31423.24,16.76
p4,3,7270,2216.588,37071.707,20.937
p4,3,7271,1924.759,19560.12,5.76
p4,3,7272,3205.909,16721.78,6.441
p4,3,7273,1198.003,35167.596,9.52
p4,3,7274,1335.105,6462.718,5.76
p3,3,7275,1288.445,29643.447,10.697
p3,3,7276,1039.799,30555.001,7.655
p3,3,7277,833.065,10207.604,5.76
p3,2,7278,326.656,68893.375,9.378
p3,2,7279,43.834,457012.052,18.142
p3,2,7280,75.87,342217.291,26.312
p3,2,7281,828.136,68903.452,12.627
p3,2,7282,1675.103,7190.376,5.76
p3,2,7283,306.199,103663.682,11.562
p3,2,7284,1087.992,7376.09,5.76
p3,2,7285,1383.232,33525.511,5.76
p3,2,7286,448.609,90673.236,7.763
p14,2,7287,448.958,41136.399,5.76
p14,2,7288,812.279,101993.732,32.957
p14,2,7289,241.66,237382.634,26.563
p14,2,7290,29.223,873465.12,26.313
p14,2,7292,63.21,108349.371,5.76
p14,2,7293,89.181,209769.637,7.517
p17,2,7297,101.103,190153.114,16.74
p17,2,7299,95.929,113998.69,5.76
p17,2,7300,129.896,161488.619,9.076
p17,2,7303,290.829,60795.52,5.76
p17,2,7304,849.105,27125.825,5.76
p17,2,7305,270.737,17913.214,5.76
p18,2,7310,54.732,539114.62,28.555
p18,2,7311,1076.4,141255.262,15.53
p18,2,7312,1922.776,66680.906,8.06
p18,2,7313,2703.923,50193.887,5.959
p18,2,7314,2443.658,30506.344,5.76
p18,2,7315,1809.667,15675.281,5.76
p18,2,7316,1053.623,3319.973,5.76
p18,2,7317,1056.271,34027.351,7.362
p18,2,7318,1963.303,54329.727,18.934
p18,2,7319,2385.746,46542.431,5.76
p18,2,7320,2461.057,84198.385,27.639
p18,2,7321,2192.603,97114.415,12.266
p18,2,7322,2300.596,103874.29,13.217
p18,2,7323,1832.199,145434.723,21.865
p18,2,7324,2542.275,136132.468,21.045
p18,2,7325,1973.877,87024.073,11.476
p18,2,7326,2741.514,65594.318,8.585
p18,2,7327,2843.962,1229.974,5.76
p18,2,7328,2865.058,40388.645,5.76
p18,2,7329,2479.226,30633.117,5.76
p18,2,7330,2549.783,15757.979,5.76
p18,2,7331,2819.284,47219.322,5.773
p18,2,7332,2503.909,134778.591,17.725
p18,2,7333,3344.692,147971.992,30.555
p18,2,7334,3713.143,125233.327,25.783
p18,2,7335,3304.739,121558.294,24.889
p18,2,7336,3464.896,138006.918,29.66
p18,2,7337,2722.477,184507.927,37.226
p18,2,7338,3294.385,140898.346,14.782
p18,2,7339,1831.355,93844.695,9.702
p18,2,7340,1798.597,151580.262,15.915
p18,2,7341,1430.915,227990.945,27.382
p18,2,7342,1338.216,322633.799,38.902
p18,2,7343,1360.924,361687.123,73.538
p18,2,7344,839.698,446148.653,80.568
p18,2,7345,446.481,529683.17,85.34
p18,2,7346,66.178,873564.047,64.762
p18,2,7347,6.644,8303123.371,67.264
p134,2,7577,1664.068,931612.243,76.379
p134,2,7578,1369.721,783225.471,65.836
p134,2,7579,403.658,680070.745,50.621
p134,2,7580,208.153,677758.381,40.877
p134,2,7581,56.961,1207092.38,26.8
p134,2,7582,194.438,456763.771,22.242
p134,2,7583,1049.513,446952.598,27.632
p134,2,7584,1345.422,250341.207,15.523
p134,2,7585,1404.498,115948.902,5.76
p134,2,7586,530.29,92442.746,5.76
p134,2,7587,412.338,36343.846,5.76
p2,1,7622,106.329,351295.906,27.843
p2,1,7623,164.491,146029.33,17.777
p2,1,7624,117.172,82347.368,5.76
p2,1,7626,178.9,69587.916,5.926
p2,1,7627,288.633,70508.674,5.76
p1,1,7628,13.524,929479.122,5.76
p1,1,7629,68.342,60440.107,5.76
p1,1,7630,116.963,48657.196,5.76
p1,1,7631,116.29,87034.296,5.76
p1,1,7633,22.418,177776.677,5.76
p1,1,7634,253.382,17418.379,5.76
p1,1,7635,923.684,17839.727,5.76
p1,1,7636,215.622,92250.46,5.76
p1,1,7638,10.166,1143699.007,5.76
p1,2,7640,5.158,2044152.249,5.76
p1,3,7646,43.77,182317.524,5.76
p4,3,7647,605.968,42398.43,5.76
p4,3,7648,663.61,72552.407,16.126
p4,3,7649,1438.564,32608.695,17.591
p4,3,7650,1365.415,29820.93,11.379
p4,3,7651,1528.345,25031.309,5.76
p4,3,7652,1398.877,14776.174,5.76
p4,3,7653,2223.655,10176.915,5.76
p4,3,7654,2769.121,15966.667,7.708
p3,3,7655,1559.174,48886.186,17.535
p3,3,7656,2097.238,3453.183,5.76
p3,3,7657,1333.973,22709.801,7.863
p3,2,7658,2047.843,7758.536,5.76
p3,2,7659,394.238,51792.922,5.76
p3,2,7660,261.608,98110.929,8.685
p3,2,7661,374.947,45352.391,7.902
p3,2,7662,1093.482,20994.159,5.76
p3,2,7663,447.731,106166.278,16.336
p3,2,7664,1451.043,14261.767,5.76
p3,2,7665,802.272,7293.464,5.76
p3,2,7666,19.699,955429.708,16.569
p14,2,7667,34.229,689461.677,12.363
p14,2,7668,1756.825,23868.435,5.76
p14,2,7669,1086.018,50710.693,18.71
p14,2,7670,13.219,1586838.387,18.061
p14,2,7672,21.411,868459.261,8.272
p17,2,7673,633.293,18855.474,5.76
p17,2,7674,80.534,241671.894,7.267
p17,2,7678,54.552,374275.759,10.743
p17,2,7679,158.928,72873.692,5.76
p17,2,7680,112.129,179213.979,8.797
p17,2,7681,13.622,920890.805,7.012
p17,2,7683,1001.788,36360.044,13.13
p17,2,7684,1263.249,12938.267,5.76
p17,2,7685,271.958,77501.659,8.411
p18,2,7690,66.197,486284.635,35.052
p18,2,7691,971.252,193242.157,25.13
p18,2,7692,1437.158,152300.993,20.382
p18,2,7693,1450.552,135949.266,42.022
p18,2,7694,1974.351,89909.851,30.182
p18,2,7695,1687.323,72983.386,18.424
