,,,wsc1,wsc2,wsc3,wsc4,wsc5
67,class4,wind-ons,21404.41802,81865.26594,115790.8503,168117.157,308515.6763
67,class5,wind-ons,45299.32257,101628.1925,172162.4213,235960.2103,313735.6967
67,class6,wind-ons,75480.38939,152501.171,210437.3986,265438.9767,320988.1573
67,class7,wind-ons,112736.6339,166036.7768,233560.7267,291507.4698,400558.7674
67,class8,wind-ons,72324.1044,153117.7692,226332.8881,287920.7248,389317.7141
67,class9,wind-ons,65476.13615,142883.918,236776.365,297804.1349,402748.0352
68,class1,wind-ons,131893.5635,185004.1126,216615.7735,238583.7614,300872.091
68,class2,wind-ons,62044.11475,110667.6773,140346.2246,172794.1993,209878.9074
68,class3,wind-ons,102419.2993,138745.4594,192370.6037,243467.7233,314766.1378
68,class4,wind-ons,130288.2067,186406.107,240303.8094,290334.1102,330860.884
68,class5,wind-ons,90847.66299,165668.271,243572.7556,287763.3897,332883.041
68,class6,wind-ons,59831.89622,116634.4097,177158.7003,251667.2583,334987.388
68,class7,wind-ons,32162.48498,88273.64631,161687.7556,219121.5402,319435.4748
68,class8,wind-ons,249253.7691,318249.3694,318249.3694,320760.5488,349177.4998
69,class1,wind-ons,74022.0231,119899.1482,184556.3578,191885.3235,232971.8799
69,class10,wind-ons,176569.8602,200723.6495,0,0,0
69,class2,wind-ons,38488.09245,217174.3207,0,0,0
69,class3,wind-ons,26422.66548,94801.67088,179168.1905,250423.3305,372902.4151
69,class4,wind-ons,32769.2443,95095.62131,189137.9053,277124.7127,354329.5861
69,class5,wind-ons,46975.37125,126137.8243,257580.9552,309554.5486,362149.2784
69,class6,wind-ons,211372.7099,264936.087,311103.6771,356310.5313,396968.774
69,class7,wind-ons,41236.99636,232063.0232,294391.6645,342472.8912,387119.4882
69,class8,wind-ons,183609.8225,239572.9239,270681.4511,309435.4993,340211.8913
69,class9,wind-ons,82311.17957,179871.1889,230505.6779,243004.3604,295307.3827
70,class1,wind-ons,48614.02762,101537.2581,138607.5353,210829.5242,416544.8071
70,class10,wind-ons,134198.7401,211598.3801,284551.883,338528.1692,396884.5836
70,class2,wind-ons,16986.95158,195205.4593,265292.5654,335487.3005,335756.8488
70,class3,wind-ons,30401.52169,56391.29907,102087.3882,216336.3347,329750.3025
70,class4,wind-ons,27385.64056,68240.77011,178240.6595,274522.9106,368276.6882
70,class5,wind-ons,51433.35615,99731.27453,177632.8307,290012.2687,364262.3763
70,class6,wind-ons,75231.39854,188502.9052,283523.0492,333215.5994,382825.5496
70,class7,wind-ons,66217.04143,127605.9335,213009.059,301281.121,367536.4578
70,class8,wind-ons,142454.3625,220769.6739,287691.8281,338143.0009,388455.3003
70,class9,wind-ons,128095.8225,224251.5681,289788.7809,339337.9994,381536.3565
71,class1,wind-ons,20608.29014,35431.24924,63057.37876,136444.6571,370857.8128
71,class10,wind-ons,81707.75236,160923.3656,221834.2108,270563.6123,360742.074
71,class2,wind-ons,3065.964759,19455.8127,56178.37336,119313.2061,433649.4958
71,class3,wind-ons,21051.59077,83512.80978,208840.9074,421868.5,467449.8083
71,class4,wind-ons,29933.61958,89670.8109,157345.0764,264302.4192,457169.5538
71,class5,wind-ons,49941.75348,214489.803,318413.94,424678.2788,489106.7509
71,class6,wind-ons,110935.8315,209451.9551,316398.9317,405203.4141,504506.7539
71,class7,wind-ons,133882.9647,214156.6886,299568.037,370634.4355,483610.0165
71,class8,wind-ons,123754.383,191955.4608,267665.2319,355312.0424,519189.9319
71,class9,wind-ons,74265.64922,131448.807,226404.7091,344002.234,529742.1458
72,class1,wind-ons,49489.24059,49489.24059,49489.24059,87425.19897,90057.54881
72,class10,wind-ons,27801.99662,63468.67802,78790.55556,155119.4823,277709.7372
72,class2,wind-ons,94547.37334,0,0,0,0
72,class3,wind-ons,301657.6582,0,0,0,0
72,class4,wind-ons,48780.36049,95509.14493,125893.2337,253664.2332,301657.6582
72,class5,wind-ons,42205.7547,98105.09405,201920.0874,258061.1767,301657.6582
72,class6,wind-ons,49226.39547,87252.17261,136501.889,186190.5031,269892.5687
72,class7,wind-ons,55328.69583,86925.76988,135812.9535,190359.2342,266993.6632
72,class8,wind-ons,49127.561,114963.047,166146.3972,207408.8285,280713.2051
72,class9,wind-ons,62426.87559,109668.6782,174539.0253,253068.4302,300917.9504
73,class1,wind-ons,26726.291,32437.21794,46649.90689,73424.78554,174073.1451
73,class10,wind-ons,198951.1622,0,0,0,0
73,class2,wind-ons,30613.07764,46055.98634,76878.57945,124780.2555,278025.7081
73,class3,wind-ons,25710.30413,65481.20669,115613.846,196315.2726,272785.0169
73,class4,wind-ons,61813.55711,119282.0521,165913.1375,199585.8258,249982.6834
73,class5,wind-ons,62954.84129,119141.8297,164889.7646,214504.6178,263527.1368
73,class6,wind-ons,69605.34477,118621.5251,160627.9589,205705.5131,245667.8931
73,class7,wind-ons,101366.9225,147533.6155,193864.6859,218281.4684,246108.9185
73,class8,wind-ons,140215.7621,186638.2648,200062.7754,228252.1045,245300.7149
73,class9,wind-ons,155359.509,190308.5063,198231.4724,202070.3332,228684.3367
74,class1,wind-ons,35363.30463,86854.19914,181051.5826,256170.5582,380656.5909
74,class10,wind-ons,40551.65852,69147.99166,197691.5317,275651.681,413019.669
74,class2,wind-ons,63030.56361,137860.4996,242015.6578,317214.81,392142.3414
74,class3,wind-ons,57479.21435,117881.1139,189087.4304,277158.7067,371622.932
74,class4,wind-ons,72015.81209,165451.0376,246201.3222,321819.8543,401596.6334
74,class5,wind-ons,86106.22026,171098.0316,258785.6661,323129.2044,405562.0092
74,class6,wind-ons,99078.15971,168086.7553,265442.3494,336714.3705,425027.8575
74,class7,wind-ons,81283.0762,182150.9375,256992.6487,333039.6256,442772.2492
74,class8,wind-ons,52295.33182,164202.6716,231524.0827,339747.4017,447667.6095
74,class9,wind-ons,58072.91078,151806.6424,259987.778,360166.1747,425981.9949
75,class10,wind-ons,208795.6048,351599.6944,428797.9288,493173.4883,570515.6767
75,class5,wind-ons,43085.02008,112569.9381,122528.0175,122528.0175,137863.6234
75,class6,wind-ons,45997.53487,109038.3085,231217.0506,340030.4017,485856.0902
75,class7,wind-ons,108641.7796,215294.5788,341499.9545,446911.3922,545769.2616
75,class8,wind-ons,220165.402,362428.6569,455487.9573,508627.477,563916.7833
75,class9,wind-ons,195202.4293,363723.4996,449090.1965,507754.0033,566213.4869
76,class10,wind-ons,74660.64381,443533.8165,533307.8799,597940.3977,662358.2213
76,class5,wind-ons,47626.57962,0,0,0,0
76,class6,wind-ons,19572.51179,64513.4009,102374.7703,122121.8037,193461.5849
76,class7,wind-ons,50257.42452,142884.2385,229817.4645,468066.7334,570425.9051
76,class8,wind-ons,81561.41403,223762.4984,485645.427,566091.7889,660405.4037
76,class9,wind-ons,27233.3319,429651.9896,483642.6606,572161.0999,642717.9928
77,class10,wind-ons,113512.9204,521423.6932,596595.2714,689062.1872,732787.8567
77,class6,wind-ons,20936.50817,25189.1092,29982.67999,36788.69327,46886.29394
77,class7,wind-ons,22400.31433,45554.58156,105301.1317,501721.0648,651031.5988
77,class8,wind-ons,72895.74109,473346.3119,570021.1327,615357.157,668909.1801
77,class9,wind-ons,134237.2072,471250.4768,567231.5132,622164.0134,677762.7444
78,class1,wind-ons,52381.32969,83974.85792,101227.3222,116195.0737,134914.6125
78,class10,wind-ons,145956.5841,218033.8341,358230.4288,451791.0063,550672.3606
78,class2,wind-ons,46541.48311,99612.44659,0,0,0
78,class3,wind-ons,52965.31435,116195.0737,117208.1689,165049.2213,0
78,class4,wind-ons,30897.4482,30897.4482,51369.07079,0,0
78,class5,wind-ons,50749.42004,97543.95917,165558.9543,287745.2822,403272.3067
78,class6,wind-ons,32788.72636,88860.55275,159421.7971,229103.3593,349550.7561
78,class7,wind-ons,35913.71608,92047.92484,182706.0156,299797.3408,407800.5349
78,class8,wind-ons,147019.2747,244907.9223,331855.0408,395056.0322,455927.9788
78,class9,wind-ons,178699.9335,274742.2549,342111.2558,400035.4765,492209.837
79,class1,wind-ons,45094.56338,63269.81976,114353.0847,153282.4749,194516.6423
79,class10,wind-ons,63246.38417,110505.84,154745.6552,201766.3962,319318.613
79,class2,wind-ons,193390.6779,241151.4761,0,0,0
79,class3,wind-ons,182354.5133,0,0,0,0
79,class4,wind-ons,87695.91075,214632.6149,295267.0161,0,0
79,class5,wind-ons,22429.60263,106181.3157,213515.7083,216643.0714,290629.9513
79,class6,wind-ons,108859.4864,184192.2566,225029.6263,276135.9678,295523.7507
79,class7,wind-ons,12884.12741,58719.19664,95474.91398,241601.4672,295937.9208
79,class8,wind-ons,63843.74064,130847.8871,153605.1082,207897.2531,269878.3781
79,class9,wind-ons,49064.18853,150039.0292,201193.2322,249926.8959,320416.1552
80,class1,wind-ons,21176.69766,23322.23121,23322.23121,115107.6578,136876.8697
80,class10,wind-ons,31396.42172,124218.3781,186505.8418,246290.9932,297425.269
80,class2,wind-ons,21176.69766,56787.37187,0,0,0
80,class3,wind-ons,23322.23121,56787.37187,161435.64,0,0
80,class4,wind-ons,21176.69766,58454.9414,80770.16125,172940.5677,0
80,class5,wind-ons,20301.27172,33893.76669,67476.44066,122939.5595,233141.6209
80,class6,wind-ons,74795.56154,170955.407,244295.9688,272969.2388,331313.5519
80,class7,wind-ons,75921.6524,122235.2518,224547.4608,288471.8104,339698.3874
80,class8,wind-ons,10334.33145,71386.26536,113777.8762,239200.9987,318463.0206
80,class9,wind-ons,24402.24787,69579.90347,107746.9431,248225.6731,339503.4926
81,class1,wind-ons,12019.70532,14607.24764,16602.34001,41832.61762,57351.52271
81,class10,wind-ons,87062.49854,137336.0711,209011.6956,310755.6283,397098.038
81,class2,wind-ons,12019.70532,45900.29901,0,0,0
81,class3,wind-ons,16602.34001,23255.04392,40902.86187,0,0
81,class4,wind-ons,14607.24764,82883.12939,0,0,0
81,class5,wind-ons,12019.70532,14722.76355,25052.65619,50359.40682,90201.24985
81,class6,wind-ons,14619.43996,24189.19769,34954.25068,59038.33262,125648.2893
81,class7,wind-ons,23995.72661,62757.422,97475.89559,130321.7419,157704.4721
81,class8,wind-ons,28900.42288,93043.01589,155602.0804,204652.5335,403686.3324
81,class9,wind-ons,30692.39019,87477.23562,150213.7953,209129.0808,344489.1409
82,class10,wind-ons,23114.01933,75802.0057,112093.1788,151637.0382,151637.0382
82,class5,wind-ons,18720.92977,25867.86717,25867.86717,0,0
82,class6,wind-ons,19891.19874,43257.13283,98211.58409,204030.9859,302218.355
82,class7,wind-ons,16506.84539,44918.39834,159926.3671,219756.9966,273622.7205
82,class8,wind-ons,31533.25986,64971.10616,112607.212,158151.0132,180378.0981
82,class9,wind-ons,18975.9725,69127.28128,97045.27778,112761.196,186512.7057
83,class10,wind-ons,15709.09608,50517.34652,112410.5371,112410.5371,0
83,class6,wind-ons,8382.599516,15552.70603,59853.38083,236460.6273,276412.5635
83,class7,wind-ons,39765.05329,199366.9576,244015.0617,258310.128,276412.5635
83,class8,wind-ons,9684.439066,16327.17058,112410.5371,165786.2967,210115.2817
83,class9,wind-ons,20461.12287,25749.7864,112410.5371,157252.608,172886.8885
84,class1,wind-ons,28591.7494,28591.7494,0,0,0
84,class10,wind-ons,8594.990829,40637.25602,63746.14237,132872.9045,151391.4435
84,class4,wind-ons,36156.7606,0,0,0,0
84,class5,wind-ons,14093.97592,36063.87942,61480.85469,61480.85469,105929.1232
84,class6,wind-ons,26024.57364,52136.85111,64385.99495,107773.4096,299555.0308
84,class7,wind-ons,39429.29643,76839.10457,112484.8019,177750.1519,258719.717
84,class8,wind-ons,57388.28232,97769.69898,145987.2478,198176.9121,249502.9825
84,class9,wind-ons,51161.57691,92953.40589,132763.1721,158968.8982,182590.6113
85,class4,wind-ons,30554.28884,37202.68481,187408.0218,296717.2797,335975.6205
85,class5,wind-ons,31557.85482,66646.28079,169456.0695,305599.2943,443660.1507
85,class6,wind-ons,57421.75178,256917.1542,354749.2532,429824.305,481624.5262
85,class7,wind-ons,40955.4419,204582.9617,281985.8027,325055.9259,367815.0947
85,class8,wind-ons,21192.78893,85869.91687,158920.8907,241956.3415,297730.6142
85,class9,wind-ons,19493.7142,97530.02046,130779.0998,189639.2962,229234.3921
86,class4,wind-ons,99033.92892,268911.2168,324538.3016,352414.5695,391453.2511
86,class5,wind-ons,40030.48215,137130.5533,291180.8109,375731.9653,457171.0327
86,class6,wind-ons,72228.74863,224216.8541,295313.2324,357067.9485,431087.3336
86,class7,wind-ons,87610.33826,189331.969,298380.2576,370888.1405,434901.9205
86,class8,wind-ons,293033.9296,293033.9296,299638.508,342161.4161,356484.1086
87,class1,wind-ons,53986.46527,56131.82879,94419.74254,129440.1699,152264.0083
87,class10,wind-ons,171820.484,218255.9136,360444.4656,406217.6953,0
87,class2,wind-ons,22827.77637,53986.46527,204810.0242,364324.3717,364324.3717
87,class3,wind-ons,33901.57633,111838.6931,196087.695,345987.2882,425973.5514
87,class4,wind-ons,39872.9477,260119.2586,331946.9872,398494.8581,461022.9851
87,class5,wind-ons,92170.21574,213387.3076,288258.3992,358429.1385,452229.0471
87,class6,wind-ons,46736.67384,265704.6175,338695.0814,406306.9731,477777.3266
87,class7,wind-ons,223162.955,317413.2514,373892.5482,428879.6662,467818.6723
87,class8,wind-ons,130964.4152,171832.9181,231826.4323,341600.0737,411173.8283
87,class9,wind-ons,171693.6484,218250.6848,264608.6668,362516.8795,410929.0109
88,class10,wind-ons,72437.33151,136663.2824,220347.6305,283172.811,527847.1943
88,class5,wind-ons,13807.17723,28693.90924,57981.61593,63855.35591,135378.9323
88,class6,wind-ons,32569.50316,60960.70305,108822.476,149787.2931,202523.7361
88,class7,wind-ons,39317.31944,128512.1196,190853.9691,235327.7559,325349.0336
88,class8,wind-ons,88954.37805,178972.0727,268558.7034,353599.7615,448935.7654
88,class9,wind-ons,82552.06348,172241.2376,274283.7453,348465.6293,469448.6869
89,class10,wind-ons,134554.7774,194236.4041,225556.4784,250902.9856,339316.8036
89,class4,wind-ons,15548.59794,0,0,0,0
89,class5,wind-ons,15548.59794,15548.59794,0,0,0
89,class6,wind-ons,22963.16432,45388.75374,45388.75374,129842.295,129842.295
89,class7,wind-ons,26103.88416,51795.97764,82550.3651,161156.3865,390440.4275
89,class8,wind-ons,116915.4357,159316.7018,207957.6174,280439.5336,399956.1686
89,class9,wind-ons,75018.01443,128380.4608,173049.6042,225410.7987,358153.6356
90,class1,wind-ons,58602.25735,58602.25735,133128.7333,0,0
90,class10,wind-ons,217139.4032,375047.8725,468443.4634,514288.9014,580390.7951
90,class2,wind-ons,4545.611073,0,0,0,0
90,class3,wind-ons,4892.830332,51450.68937,72752.06021,91456.34022,133128.7333
90,class4,wind-ons,4809.49771,31710.25735,47617.8903,90051.43827,146492.5546
90,class5,wind-ons,10569.5466,37126.78653,57286.28174,94327.64702,161452.1187
90,class6,wind-ons,47235.01393,154048.9737,235937.6263,323278.6307,454454.2838
90,class7,wind-ons,112160.5109,208461.713,302329.294,402101.6464,503228.2212
90,class8,wind-ons,166692.1406,259979.2067,350426.742,433309.4019,526118.9593
90,class9,wind-ons,138977.9488,300694.7487,383610.8781,479309.527,542921.5172
91,class1,wind-ons,46817.4657,74113.25125,87447.06132,97509.2458,152903.1958
91,class10,wind-ons,55836.10062,342050.6409,415881.4262,479769.788,549407.6207
91,class2,wind-ons,92344.65585,97086.04482,0,0,0
91,class3,wind-ons,48478.33159,63907.35945,166870.835,166870.835,166870.835
91,class4,wind-ons,137451.3241,189005.9366,224356.2302,0,0
91,class5,wind-ons,16154.92834,48271.82903,146634.7845,229878.3591,433253.1141
91,class6,wind-ons,32579.77354,81106.46233,171006.9278,344651.3621,471378.796
91,class7,wind-ons,111086.0874,200497.6023,322022.4091,446577.6874,513901.998
91,class8,wind-ons,223262.0963,316587.5238,435399.5503,477986.9714,527263.9707
91,class9,wind-ons,250018.6215,336748.4712,399196.5248,462491.9397,547477.3918
92,class1,wind-ons,1448.135304,45085.70003,45085.70003,85449.7229,313048.0767
92,class10,wind-ons,112617.8258,184497.0756,336950.6283,419464.0523,450437.4223
92,class2,wind-ons,928.248748,44275.68899,66125.75786,70147.09657,341325.1684
92,class3,wind-ons,45211.91838,130593.2165,243239.1672,321146.8921,365788.2151
92,class4,wind-ons,90193.06631,216642.3629,297734.4364,332239.7537,370085.0496
92,class5,wind-ons,44002.87857,102063.5419,167409.7636,284092.632,369941.8124
92,class6,wind-ons,108237.7531,174857.9685,262911.8176,323308.9037,384024.2669
92,class7,wind-ons,127247.5786,205976.6251,296263.0879,362947.0075,408563.6595
92,class8,wind-ons,139563.1862,220849.3443,291311.6314,368056.5595,420499.9836
92,class9,wind-ons,121998.482,285041.4821,320334.1706,365508.5057,417193.3878
93,class1,wind-ons,40990.46885,78086.90905,147992.8489,292909.3793,510540.7254
93,class10,wind-ons,50898.88978,340336.163,411688.5203,467553.6237,543342.3226
93,class2,wind-ons,102168.0464,347713.596,427606.8132,470751.8642,522110.0647
93,class3,wind-ons,40323.2383,103478.3314,250740.5241,379296.4006,506714.1501
93,class4,wind-ons,70930.50913,171860.9361,243075.0216,390819.2737,493387.038
93,class5,wind-ons,113895.0341,282907.5808,391252.6631,489696.4228,586127.1116
93,class6,wind-ons,80008.78069,261029.7714,354170.6746,472078.619,571885.4196
93,class7,wind-ons,257837.0157,342084.4579,447695.6006,530989.1884,605256.6645
93,class8,wind-ons,170836.2064,357739.8365,484845.6423,554847.6845,600253.4316
93,class9,wind-ons,131887.8442,326974.8911,444065.3871,506474.1798,573152.5243
94,class1,wind-ons,8481.097117,8481.097117,8481.097117,0,0
94,class5,wind-ons,8481.097117,44413.88232,44413.88232,49175.53326,0
94,class6,wind-ons,8481.097117,45819.2553,83129.35557,84819.90651,92938.40562
94,class7,wind-ons,39799.65544,53766.17028,83723.59247,98301.04075,131303.6574
94,class8,wind-ons,52650.1512,58336.07598,58336.07598,92868.44974,131303.6574
95,class1,wind-ons,16729.82572,54857.50548,125900.8625,162226.8799,250182.3129
95,class10,wind-ons,32491.01212,32491.01212,102859.7025,132734.9804,153626.0484
95,class2,wind-ons,31900.70404,52412.73719,54765.36303,95640.46761,170663.5779
95,class3,wind-ons,26105.23119,74831.50333,204359.6027,251229.1196,298091.5126
95,class4,wind-ons,80336.93279,205388.0321,249378.1069,272035.0682,308876.6281
95,class5,wind-ons,57598.3042,145433.5134,211034.3892,265972.0607,303469.3753
95,class6,wind-ons,57153.50083,109091.5283,161748.7267,231189.9043,287896.9807
95,class7,wind-ons,80125.40715,137448.1182,178845.1759,224978.1083,282622.2177
95,class8,wind-ons,62068.5931,122648.1162,165821.6332,217501.0231,252172.4829
95,class9,wind-ons,44146.5507,80109.77413,150916.8295,178997.2628,226876.456
96,class1,wind-ons,50404.78741,114120.0121,214710.9226,339562.472,437086.0632
96,class2,wind-ons,26466.49297,116487.8802,187338.3872,313751.5734,448229.4541
96,class3,wind-ons,67730.77446,197076.5171,273587.697,359475.8775,443963.7896
96,class4,wind-ons,56840.36239,134003.3789,217916.8437,319800.6986,425225.543
96,class5,wind-ons,95951.32006,183812.7092,273242.5764,369398.4026,438475.2245
96,class6,wind-ons,124960.3028,204048.1132,288106.8309,369726.9229,432810.4497
96,class7,wind-ons,85391.93825,136000.7468,202411.0148,292086.1656,389678.8246
96,class8,wind-ons,103968.1398,136451.4564,152378.6215,187628.0484,338167.0619
97,class1,wind-ons,11137.20233,39130.03743,53687.38001,134197.8051,555783.4108
97,class2,wind-ons,22115.50234,100752.5322,348516.2914,363018.6371,544334.3843
97,class3,wind-ons,26113.25803,69693.02185,306591.971,375227.5319,555169.5068
97,class4,wind-ons,36136.73495,291755.9421,374011.1075,446632.586,530750.9225
97,class5,wind-ons,92022.01168,302073.1409,388541.0959,483536.1856,570685.8721
97,class6,wind-ons,86672.55358,247236.4825,311355.6368,395287.5738,470129.668
97,class7,wind-ons,108572.7376,279747.0807,312169.8918,360988.3911,427600.7356
98,class1,wind-ons,27022.67112,45910.71202,81427.60525,311629.0005,425604.8347
98,class2,wind-ons,15557.21814,30491.75344,97176.9187,250173.5192,414803.2428
98,class3,wind-ons,44147.67238,193946.1229,266736.9458,336150.5998,416892.8904
98,class4,wind-ons,188493.6291,257543.8509,312136.0324,356682.8359,449994.474
98,class5,wind-ons,53497.01459,189965.6981,271591.3603,335456.6882,430034.9745
98,class6,wind-ons,154109.1176,270985.8029,352939.5666,410598.153,453750.1713
98,class7,wind-ons,92240.88031,180883.0225,291508.6512,294367.7169,369635.3111
99,class1,wind-ons,17606.71802,36597.79507,61604.53351,335874.949,446789.1534
99,class2,wind-ons,23684.72594,70489.2349,177191.4802,279183.0035,389646.7353
99,class3,wind-ons,23499.19718,83365.58407,190077.7261,307363.0543,426734.9369
99,class4,wind-ons,68546.42739,142463.868,214880.8038,313861.6483,428395.1846
99,class5,wind-ons,62708.97354,182676.4296,274121.8521,377355.0512,485630.3126
99,class6,wind-ons,80378.38924,258977.4333,383627.6045,483971.3368,549563.2483
99,class7,wind-ons,29130.25065,138734.4561,150389.7805,169251.183,520941.5473
100,class1,wind-ons,17886.79882,22101.90078,40080.90531,84320.61644,228181.582
100,class2,wind-ons,17664.20553,28903.44131,40358.52197,79278.17574,128200.0594
100,class3,wind-ons,49106.46936,93692.24453,141085.8323,189544.4361,245259.0138
100,class4,wind-ons,49908.27338,97825.82197,141582.2577,191690.9852,264008.8739
100,class5,wind-ons,51958.21573,99673.76568,143951.9013,194480.7369,249386.2731
100,class6,wind-ons,56790.82465,100897.9494,141229.4212,193105.6078,228745.9249
100,class7,wind-ons,21216.55678,22644.99101,0,0,0
101,class1,wind-ons,22705.29553,43035.53193,111585.7137,232103.4255,433971.2571
101,class2,wind-ons,22367.14876,57920.56842,142714.1641,315190.2286,436972.3166
101,class3,wind-ons,57479.25875,208305.906,317915.2403,396737.5324,471005.1596
101,class4,wind-ons,59689.36905,187559.2411,287704.2857,357203.2177,427209.1658
101,class5,wind-ons,151067.6059,236711.7116,288652.2627,353375.2425,432550.3189
101,class6,wind-ons,43005.94411,140657.2907,193300.9237,260230.1966,315123.802
102,class1,wind-ons,18378.77394,48035.91285,64726.35479,111650.6304,376606.894
102,class2,wind-ons,24868.66232,235888.2906,302106.5985,332439.7632,376606.894
102,class3,wind-ons,19288.68091,108001.8512,189397.917,273359.3424,357727.1231
102,class4,wind-ons,44367.06691,154054.2323,258432.6336,328411.6708,496074.473
102,class5,wind-ons,44503.92727,190923.0821,284902.1737,367337.0127,450951.2616
102,class6,wind-ons,38117.56541,121186.9284,249471.5915,331200.2873,420611.6911
103,class4,wind-ons,18043.94015,90371.04509,159000.8875,202675.6586,0
103,class5,wind-ons,14807.96565,159000.8875,188066.0406,244344.8314,310658.898
103,class6,wind-ons,6085.717744,26457.01872,35056.78689,79994.54734,249134.8171
104,class1,wind-ons,42966.51376,82062.5475,142805.3506,224259.322,414129.568
104,class2,wind-ons,55902.3631,125650.6164,322756.7059,414009.7708,474385.8064
104,class3,wind-ons,95367.32776,362998.7702,420617.6544,457865.5818,503123.554
104,class4,wind-ons,349209.7921,373602.9477,416811.9058,458636.5416,498649.6972
104,class5,wind-ons,143723.8416,282763.0231,362456.8184,414659.2658,468507.9627
104,class6,wind-ons,109993.6772,356583.2034,406470.9433,462975.8372,495754.5307
104,class7,wind-ons,402816.7501,415299.1531,433848.1112,0,0
105,class1,wind-ons,25195.75931,81784.28788,256156.3303,470561.1359,566199.1496
105,class2,wind-ons,200990.2217,528531.8988,558143.2928,572357.4025,577573.1564
105,class3,wind-ons,41628.19423,156448.86,281676.7556,462799.6893,536090.6354
105,class4,wind-ons,230038.3068,307146.3583,438923.6996,507518.287,564689.1172
105,class5,wind-ons,145924.2165,269562.3085,399194.5609,502160.9218,568729.3441
105,class6,wind-ons,59005.15754,120106.0411,189567.3292,399821.1048,526008.962
105,class7,wind-ons,59172.23017,148802.4141,207177.0914,349149.5892,445121.2703
105,class8,wind-ons,52604.08478,59085.37203,59085.37203,112037.599,112037.599
106,class1,wind-ons,28708.31793,50148.92333,77816.42583,101119.5685,129425.1675
106,class2,wind-ons,95577.96709,526694.8551,0,0,0
106,class3,wind-ons,80264.63862,325761.9948,407354.0657,468242.655,536416.8319
106,class4,wind-ons,335410.4602,387555.7564,436779.3231,481846.3203,536162.3216
106,class5,wind-ons,59809.71835,340517.3024,416400.8226,488806.8838,540523.1139
106,class6,wind-ons,43738.23327,105390.8226,340928.4591,462270.8201,535615.3222
106,class7,wind-ons,212680.3177,331535.8453,463034.5438,463034.5438,526939.7649
107,class1,wind-ons,16296.32794,33697.53945,45006.60451,93257.86373,396156.0547
107,class2,wind-ons,36432.60877,42753.84521,60906.33115,486594.2534,0
107,class3,wind-ons,108827.2084,395352.3323,429807.0545,468223.1814,490267.6335
107,class4,wind-ons,60410.38222,61627.62273,151974.3308,381926.7878,449590.9366
107,class5,wind-ons,100088.0234,340348.3098,387542.034,438680.0365,488939.6951
107,class6,wind-ons,90592.53105,276412.6492,340085.5186,391872.4153,461434.6422
107,class7,wind-ons,37157.37582,58923.00698,239230.7884,304864.8622,359274.7813
108,class1,wind-ons,17163.95731,41788.18364,53533.93608,99968.25263,467385.5949
108,class2,wind-ons,5272.521661,361531.9138,397604.3752,439298.0198,534285.7671
108,class3,wind-ons,80081.25198,350287.7094,422749.493,511386.3662,580056.2878
108,class4,wind-ons,16810.23652,346219.4272,410342.3899,502561.9455,567396.3775
108,class5,wind-ons,38200.11493,341196.6342,434032.3384,505227.4661,557923.5533
108,class6,wind-ons,76640.34889,341385.1029,466070.0461,547641.2722,588822.8353
108,class7,wind-ons,80020.9256,312865.4126,328350.0059,443140.8075,547302.1618
109,class1,wind-ons,34682.927,57339.42769,176814.6036,331236.094,541926.8074
109,class2,wind-ons,51330.61594,78256.46552,134168.8634,215582.2492,550751.3465
109,class3,wind-ons,66470.83454,215219.69,315760.3335,422169.3758,524860.5729
109,class4,wind-ons,37293.96146,189073.512,277422.0523,399168.0526,493661.2137
109,class5,wind-ons,92676.92807,177576.2574,288660.449,386465.0972,482747.2891
109,class6,wind-ons,101683.3488,0,0,0,0
110,class1,wind-ons,18701.27594,46705.85684,68225.63685,106906.1089,304350.131
110,class2,wind-ons,122350.4066,256723.3317,282977.92,301509.7456,367224.4847
110,class3,wind-ons,29597.98035,158178.3931,212904.3073,275851.6962,358489.6304
110,class4,wind-ons,120657.7976,163984.6007,232656.2881,293294.2935,387235.6569
110,class5,wind-ons,76053.9038,195817.9173,269421.2174,326662.2947,395791.4267
110,class6,wind-ons,58601.42682,222033.3341,290747.8568,375063.742,462026.0198
110,class7,wind-ons,47867.71112,283076.4346,283076.4346,397401.0753,0
111,class1,wind-ons,23721.32935,41961.71321,58296.68459,132130.0192,175437.1738
111,class2,wind-ons,13895.12816,242937.1909,245298.9919,316641.498,0
111,class3,wind-ons,16146.13597,23404.29582,60715.75057,218198.6784,286365.6318
111,class4,wind-ons,37694.39909,202745.3942,247491.7814,294934.4329,325289.5766
111,class5,wind-ons,18207.48586,210686.6491,257845.8789,296078.7868,345868.689
111,class6,wind-ons,112814.4637,262875.1735,290921.3948,325698.5777,346247.4633
111,class7,wind-ons,78137.01124,286962.3376,291009.2211,291009.2211,344232.7809
112,class1,wind-ons,29645.58178,63798.61094,185140.755,259530.6989,434093.2194
112,class2,wind-ons,31913.14296,136418.6519,190717.6667,244897.8,414661.6556
112,class3,wind-ons,36556.03483,160980.842,260970.0059,380612.5835,476538.14
112,class4,wind-ons,99046.83428,197173.9606,309117.7176,399323.4038,475742.4297
112,class5,wind-ons,111286.802,322439.2528,426570.7992,491915.9483,518168.4081
112,class6,wind-ons,19399.70169,28849.58,286364.9008,479734.7341,0
113,class1,wind-ons,10120.49613,27296.7892,105748.0829,167542.6021,214126.0577
