region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_MW,capital_adder_per_MW,dist_km,reinforcement_dist_km
p1,1,3838,176.518,491719.356,304118.504,187600.852,8.368,89.469
p1,1,3839,67.305,534370.461,509017.466,25352.995,7.719,114.935
p1,1,3840,243.197,459624.604,402564.245,57060.359,42.006,89.469
p1,1,3841,88.691,758815.542,714982.519,43833.024,38.118,114.935
p1,1,4214,47.592,1620553.972,1059720.995,560832.977,6.444,251.64
p1,1,4215,135.935,1191852.829,783234.7,408618.129,3.694,260.08
p1,1,4216,224.542,653948.82,232414.948,421533.872,23.363,54.23
p1,1,4217,160.674,1589078.35,226671.531,1362406.818,1.251,77.286
p1,1,4218,236.175,493721.938,242661.827,251060.111,25.58,57.153
p1,1,4219,137.007,491041.591,471473.28,19568.311,38.284,57.153
p1,1,4221,13.514,4056355.511,4047393.569,8961.942,45.922,114.935
p1,1,4594,63.795,1199887.451,875253.013,324634.437,11.835,263.17
p1,1,4595,28.017,1959910.789,1160162.794,799747.995,8.073,262.215
p1,1,4596,54.941,3617284.245,216210.051,3401074.194,1.558,59.473
p1,1,4597,34.746,1433534.072,362765.847,1070768.225,4.572,64.141
p1,1,4598,380.107,403256.031,216793.246,186462.785,18.254,57.153
p1,1,4599,131.56,410825.18,390085.086,20740.094,24.099,64.131
p1,1,4600,22.57,2121596.535,2116587.365,5009.17,30.095,89.968
p1,1,4973,135.517,1241919.021,621598.188,620320.833,4.712,253.511
p1,1,4974,129.846,1214949.303,633870.126,581079.177,3.349,263.17
p1,1,4976,43.224,4006449.032,172582.235,3833866.797,1.462,43.781
p1,1,4977,47.745,1157329.341,235950.219,921379.123,5.032,57.175
p1,1,4978,338.408,508372.48,215766.175,292606.305,2.974,82.52
p1,1,4979,234.671,343729.59,303578.445,40151.144,39.588,55.453
p1,1,5352,133.037,1249970.343,566756.482,683213.862,4.848,232.625
p1,1,5353,51.082,1917571.894,718698.731,1198873.163,6.655,235.024
p1,1,5354,9.376,7788007.354,4809647.914,2978359.441,11.813,257.161
p1,1,5355,8.429,4849392.792,632725.539,4216667.253,2.57,27.016
p1,1,5356,21.675,2925881.254,323894.526,2601986.728,2.157,46.124
p1,1,5357,113.769,801701.005,233302.055,568398.951,17.012,57.175
p1,1,5358,322.164,435737.29,237580.072,198157.218,26.126,55.453
p1,1,5359,149.114,388970.133,244239.883,144730.25,1.67,88.345
p1,1,5731,625.338,721975.649,544510.222,177465.427,16.674,195.735
p1,1,5732,119.941,1213904.678,524161.72,689742.958,5.081,215.966
p1,1,5735,14.099,6024380.929,1249087.531,4775293.398,6.382,17.804
p1,1,5736,58.128,3013649.37,212424.492,2801224.877,4.113,47.443
p1,1,5737,173.467,840794.377,211759.957,629034.42,6.034,60.746
p1,1,5738,97.05,358662.067,292667.772,65994.295,4.954,80.077
p1,1,5739,18.474,1248446.809,1236527.85,11918.959,14.023,80.077
p1,1,5745,112.696,879551.512,834294.06,45257.452,55.254,124.115
p1,1,6112,400.221,1113056.75,502269.996,610786.755,7.794,214.715
p1,1,6113,46.324,1532623.385,686740.283,845883.102,5.478,227.891
p1,1,6114,25.485,5654746.231,325945.335,5328800.896,5.131,14.24
p1,1,6115,8.694,2894734.506,463880.251,2430854.255,1.499,30.822
p1,1,6116,59.615,1964795.197,209628.905,1755166.292,4.715,38.246
p1,1,6117,146.509,727819.741,252894.936,474924.805,5.717,57.515
p1,1,6118,13.235,1374513.037,1310815.418,63697.619,9.923,80.077
p1,1,6119,6.088,3659912.686,3641829.918,18082.767,17.556,80.077
p1,1,6122,6.646,1389359.013,1383048.226,6310.787,2.766,235.782
p1,1,6123,7.565,3419905.74,3413665.568,6240.173,11.277,235.782
p1,1,6124,52.363,1116798.334,1041768.377,75029.957,23.511,235.782
p1,1,6125,217.276,615215.234,516895.479,98319.755,47.565,117.974
p1,1,6491,276.606,933984.673,579873.594,354111.08,11.097,195.772
p1,1,6492,109.457,1471253.921,608426.644,862827.277,17.448,195.772
p1,1,6494,121.766,3827613.59,96849.863,3730763.727,3.516,23.621
p1,1,6495,27.098,2745816.59,162023.538,2583793.052,1.468,22.047
p1,1,6496,64.77,881968.792,219554.052,662414.74,5.575,31.697
p1,1,6497,146.815,733942.251,184978.344,548963.907,2.3,48.247
p1,1,6498,57.205,498630.928,407524.323,91106.604,9.24,53.905
p1,1,6504,18.3,2847265.356,2826559.8,20705.555,31.877,235.782
p1,1,6871,64.031,1262759.472,916471.123,346288.349,26.25,195.772
p1,1,6872,22.152,4073592.021,1749991.93,2323600.09,23.583,237.687
p1,1,6874,42.82,2674015.43,183351.343,2490664.087,3.095,34.744
p1,1,6875,58.863,1453657.539,106229.967,1347427.572,1.282,31.141
p1,1,6876,148.473,811838.83,203480.796,608358.034,13.569,31.141
p1,1,6877,44.555,592467.458,393493.329,198974.129,4.054,67.717
p1,1,6878,10.613,1998333.376,1817931.83,180401.546,17.044,53.905
p1,1,7249,129.508,903096.426,400937.668,502158.758,5.935,137.391
p1,1,7250,69.172,1044731.293,454711.923,590019.37,9.991,117.616
p1,1,7251,7.788,7303587.762,7042585.942,261001.82,38.69,195.772
p1,1,7252,18.707,4709186.075,516295.27,4192890.806,4.271,75.129
p1,1,7253,30.835,4098864.085,340967.655,3757896.43,4.824,59.392
p1,1,7254,81.596,2269415.705,105037.53,2164378.175,0.127,47.619
p1,1,7255,191.05,816194.848,155380.343,660814.505,10.193,34.253
p1,1,7256,324.226,363749.884,143063.567,220686.316,4.774,51.037
p1,1,7257,119.216,284668.003,240731.212,43936.791,16.178,51.037
p1,1,7259,11.536,3467968.131,3441310.562,26657.569,32.117,55.889
p1,1,7260,9.418,5007034.808,4991564.173,15470.636,39.514,97.72
p1,1,7261,16.3,2398085.871,2365936.631,32149.24,35.375,97.72
p1,1,7628,99.586,570518.48,515137.85,55380.631,17.289,122.718
p1,1,7629,91.732,1484434.96,352553.243,1131881.717,2.399,127.328
p1,1,7630,158.546,2509235.26,324662.719,2184572.542,2.728,114.018
p1,1,7631,200.029,790029.711,297431.763,492597.947,24.738,76.979
p1,1,7632,16.133,1913983.801,611582.723,1302401.077,4.929,82.526
p1,1,7633,67.891,2601861.852,208887.118,2392974.734,2.21,75.461
p1,1,7634,208.182,1601481.028,161336.203,1440144.825,2.046,66.311
p1,1,7635,176.323,826865.662,200040.772,626824.89,26.293,34.977
p1,1,7636,221.352,307837.373,213539.869,94297.504,27.206,34.253
p1,1,7637,22.904,1378141.726,1342595.074,35546.652,23.761,62.483
p1,1,7638,12.469,3113307.738,3099660.363,13647.375,36.076,51.037
p1,1,7639,17.011,2425969.134,2410540.892,15428.242,37.776,97.72
p1,1,7640,152.381,484887.974,442687.045,42200.929,30.924,97.72
p1,1,7641,9.014,2384174.453,2353831.587,30342.866,22.15,97.72
p1,1,7642,9.397,3365537.799,3350063.83,15473.968,21.851,97.72
p1,1,8008,370.246,509675.233,383382.737,126292.496,62.837,76.979
p1,1,8009,378.351,650762.042,337342.386,313419.656,50.124,76.979
p1,1,8010,145.158,891749.288,412807.865,478941.423,12.192,109.638
p1,1,8011,384.617,533982.114,220113.269,313868.845,2.061,109.638
p1,1,8012,170.291,506907.017,232660.919,274246.098,9.284,82.038
p1,1,8013,117.363,1099381.239,208203.469,891177.77,3.523,87.063
p1,1,8014,422.223,418020.216,187004.909,231015.307,25.88,50.677
p1,1,8015,557.963,353499.922,255152.462,98347.46,38.783,34.977
p1,1,8016,120.428,332356.061,305006.989,27349.073,17.773,62.483
p1,1,8017,204.605,370844.428,331361.773,39482.655,48.018,34.253
p1,1,8018,17.206,2631434.015,2614725.58,16708.435,39.059,62.483
p1,1,8019,9.934,3774007.233,3759008.69,14998.543,33.072,97.72
p1,1,8020,139.494,424672.698,370062.049,54610.649,19.828,97.72
p1,1,8021,176.63,447578.176,279985.801,167592.375,8.884,97.72
p1,1,8388,287.26,715662.964,402693.864,312969.101,5.906,144.47
p1,1,8389,381.876,483714.885,336646.996,147067.889,16.823,119.378
p1,1,8390,320.572,406756.853,253436.906,153319.946,3.005,119.378
p1,1,8391,384.478,525865.114,222352.598,303512.516,4.122,109.359
p1,1,8392,411.381,455020.94,233391.386,221629.554,18.124,82.038
p1,1,8393,414.352,409418.893,233311.377,176107.516,18.099,82.038
p1,1,8394,607.909,322070.877,279023.435,43047.443,21.045,87.063
p1,1,8395,85.278,534065.644,500838.242,33227.402,18.906,96.291
p1,1,8397,45.753,1051004.033,1014632.737,36371.296,35.001,62.483
p1,1,8398,27.223,2121447.0,2091551.088,29895.912,45.883,62.483
p1,1,8399,132.744,530653.397,509862.67,20790.727,38.068,94.939
p1,1,8400,31.11,984881.181,953330.844,31550.337,20.541,94.939
p1,1,8401,154.903,401973.634,284258.285,117715.348,7.804,97.72
p1,1,8770,173.272,432786.683,409871.386,22915.297,16.476,119.94
p1,1,8771,281.245,377085.68,328958.822,48126.858,17.627,106.878
p1,1,8772,373.308,327788.259,258542.36,69245.899,5.963,106.878
p1,1,8773,322.609,381406.012,286291.478,95114.534,10.309,106.878
p1,1,8774,181.715,413622.666,391637.302,21985.364,22.736,106.878
p1,1,8775,57.595,720835.123,697142.055,23693.068,25.515,95.782
p1,1,8780,148.501,523275.154,485840.259,37434.895,26.67,97.72
p1,1,9154,230.547,420866.274,383273.78,37592.494,25.984,113.792
p1,2,5365,5.573,12770447.877,12759101.392,11346.485,50.527,235.782
p1,2,5746,25.328,2228757.287,2215666.019,13091.268,46.16,124.115
p1,2,5747,17.331,2734534.56,2726025.508,8509.052,36.981,124.115
p1,2,6126,30.609,1571642.797,1569408.167,2234.63,38.497,124.115
p1,2,6128,14.601,1682954.222,1473190.656,209763.566,17.672,124.115
p1,2,6129,103.891,404210.941,376069.494,28141.447,12.129,141.376
p1,2,6505,9.892,4629138.796,4563851.405,65287.392,35.252,117.974
p1,2,6506,29.09,1517792.878,1516338.278,1454.6,34.439,117.974
p1,2,6507,45.404,780279.297,771263.142,9016.155,22.153,124.115
p1,2,6508,15.256,1284793.721,1190536.95,94256.771,10.58,124.115
p1,2,6509,58.208,394858.311,288062.65,106795.661,1.866,124.115
p1,2,6885,11.25,2929631.94,2880963.834,48668.106,24.87,117.974
p1,2,6886,5.071,4923866.411,4925840.514,-1974.103,18.98,117.974
p1,2,6887,15.729,1697793.784,1638072.333,59721.452,19.397,117.974
p1,2,7265,13.117,1852250.715,1674932.174,177318.541,17.757,117.974
p1,2,7266,5.343,2322990.805,2308774.985,14215.819,6.838,117.974
p1,2,7644,9.536,4161630.441,4165164.253,-3533.812,33.564,117.974
p1,2,7645,11.696,2020614.162,2003163.533,17450.629,21.106,117.974
p1,2,7646,48.595,1194647.854,407134.219,787513.635,9.253,117.974
p1,2,8022,38.787,638525.861,593784.952,44740.909,10.113,97.72
p1,2,8023,17.38,1710604.606,1685966.157,24638.449,21.348,90.661
p1,2,8024,73.7,626821.878,606662.042,20159.836,27.332,71.952
p1,2,8025,13.96,2097531.916,2093312.024,4219.892,25.504,88.897
p1,2,8026,42.075,949437.999,526196.881,423241.118,13.462,88.897
p1,2,8402,196.358,412310.313,268602.893,143707.42,8.959,97.72
p1,2,8403,134.764,307487.975,255523.776,51964.199,8.275,90.661
p1,2,8404,118.798,322625.094,311503.038,11122.056,15.278,71.952
p1,2,8405,96.723,361512.16,361305.76,206.4,19.996,71.952
p1,2,8406,54.781,445589.61,448576.449,-2986.839,12.296,81.79
p1,2,8781,135.21,374714.713,344969.73,29744.984,33.687,56.501
p1,2,8782,203.101,298183.501,274087.632,24095.868,11.637,90.661
p1,2,8783,1228.252,249210.955,190580.564,58630.391,11.846,71.952
p1,2,8784,728.539,158666.517,150290.471,8376.046,1.012,71.952
p1,2,8785,217.151,234275.303,240716.26,-6440.957,12.61,71.952
p1,2,8786,186.814,256050.593,265173.194,-9122.601,17.904,81.79
p1,2,8787,29.188,650302.816,650657.826,-355.009,12.098,81.79
p1,2,9161,71.569,537256.92,528493.039,8763.881,35.351,28.372
p1,2,9162,102.247,280233.692,271005.056,9228.636,17.25,56.501
p1,2,9163,293.283,541045.021,161087.839,379957.182,4.932,56.501
p1,2,9164,667.008,423331.913,160882.232,262449.681,6.127,60.322
p1,2,9165,417.368,218380.559,207688.775,10691.784,17.402,71.952
p1,2,9166,37.317,468243.651,477992.871,-9749.22,8.605,93.035
p1,2,9543,300.081,215916.892,192020.06,23896.832,34.634,8.88
p1,2,9544,358.819,295777.934,182073.06,113704.874,37.467,8.88
p1,2,9545,569.126,182860.217,173463.168,9397.05,2.294,78.729
p1,2,9546,127.088,233504.327,243107.258,-9602.931,7.393,86.066
p1,2,9924,250.01,147982.738,140298.518,7684.219,26.487,8.88
p1,2,9925,100.143,300370.841,304530.502,-4159.661,11.837,78.729
p1,2,9926,23.434,769057.029,779556.634,-10499.605,11.619,89.896
p1,2,10304,29.787,545339.211,554885.227,-9546.016,17.252,8.88
p10,3,49428,11.257,5724434.997,5656459.399,67975.598,19.542,485.237
p10,4,41448,18.676,8865555.635,8777056.46,88499.175,82.18,616.566
p10,4,41828,6.848,18268193.665,18187741.85,80451.815,69.532,616.566
p10,4,41829,301.781,3270546.635,3169466.84,101079.795,172.435,514.02
p10,4,42210,292.823,3083074.058,3015527.232,67546.826,153.951,514.02
p10,4,42588,191.941,3029131.134,2936546.229,92584.905,47.643,616.566
p10,4,43349,65.616,2714538.356,2632524.776,82013.58,16.811,616.566
p10,4,44110,354.402,2456970.522,2371559.968,85410.554,9.166,606.379
p10,4,49423,120.829,2239419.691,1845007.54,394412.151,43.507,350.413
p10,4,49424,76.023,2452162.38,2024447.046,427715.335,40.674,350.413
p10,4,49425,99.046,2145520.719,1900157.034,245363.685,40.898,350.413
p10,4,49426,271.075,1770239.236,1693321.209,76918.026,92.332,284.59
p10,4,49427,149.267,2210799.522,2135521.296,75278.226,68.849,328.137
p10,4,49803,387.738,1816401.235,1631362.387,185038.848,126.216,224.762
p10,4,49804,117.523,1939894.439,1743320.283,196574.156,28.931,350.413
p10,4,49805,118.161,1941880.327,1737763.948,204116.379,28.983,350.413
p10,4,49806,163.715,1949665.734,1826887.855,122777.878,50.963,328.137
p10,4,49807,79.775,2150826.279,2086792.182,64034.097,39.486,360.162
p10,4,49816,68.42,2616734.204,2570363.062,46371.142,59.959,358.985
p10,4,50184,217.172,3842458.443,1639861.222,2202597.222,36.022,328.137
p10,4,50185,163.802,2265662.384,1695767.429,569894.956,34.65,328.137
p10,4,50186,291.116,1923686.896,1691398.704,232288.191,67.95,284.59
p10,4,50187,90.962,2058040.187,1961518.873,96521.314,33.269,360.162
p10,4,50563,559.088,1774980.652,1581270.655,193709.996,21.272,330.739
p10,4,50564,110.812,2742822.953,1555515.482,1187307.471,4.936,350.413
p10,4,50565,92.404,2010753.725,1608665.864,402087.861,10.005,344.947
p10,4,50566,359.292,1702168.386,1560907.102,141261.284,57.59,284.59
p10,4,50567,9.543,4691957.188,4628676.275,63280.913,22.082,360.162
p10,4,50568,8.526,6765728.135,6703081.875,62646.26,22.25,449.861
p10,4,50943,424.592,1543194.201,1381051.147,162143.054,181.828,117.412
p10,4,50944,409.044,1717318.512,1429841.009,287477.504,184.937,117.412
p10,4,50945,253.883,1659571.008,1446532.381,213038.627,40.288,284.59
p10,4,50946,118.088,1759973.538,1512213.81,247759.728,17.755,314.502
p10,4,50947,32.615,2355163.295,2289641.953,65521.342,15.911,332.315
p10,4,50948,73.798,2055447.114,1956523.303,98923.811,23.514,332.315
p10,4,51322,518.911,1277914.477,1174638.014,103276.463,171.426,117.412
p10,4,51323,303.55,1626724.323,1468133.921,158590.403,35.285,284.59
p10,4,51324,482.786,1437900.448,1235977.249,201923.199,173.343,117.412
p10,4,51325,433.243,1702701.608,1345692.277,357009.332,178.114,117.412
p10,4,51326,106.002,2085302.038,1492799.855,592502.182,18.016,300.734
p10,4,51327,23.698,2108547.285,1956704.033,151843.251,7.458,332.315
p10,4,51702,937.129,1279826.379,1201274.719,78551.66,159.906,117.412
p10,4,51703,443.128,1357945.085,1243312.343,114632.741,158.638,117.412
p10,4,51704,792.954,1490799.806,1329845.166,160954.639,18.888,284.59
p10,4,51705,339.091,1514653.805,1339360.007,175293.798,3.505,300.734
p10,4,51706,589.937,1559858.167,1403657.13,156201.037,23.685,284.59
p10,4,51707,176.337,1618860.867,1553869.247,64991.62,33.517,284.59
p10,4,52080,3195.026,1155692.827,1099160.271,56532.555,157.333,117.412
p10,4,52081,1490.919,1184175.788,1128382.628,55793.16,152.561,117.412
p10,4,52082,1053.942,1140459.533,1077287.065,63172.468,148.386,117.412
p10,4,52083,530.813,1194449.231,1069033.916,125415.314,146.224,117.412
p10,4,52084,596.634,1452428.549,1313818.072,138610.476,9.688,284.59
p10,4,52085,777.893,1395464.628,1271564.536,123900.092,5.504,284.59
p10,4,52086,1240.937,1402045.791,1325188.7,76857.091,17.006,284.59
p10,4,52087,154.199,1620568.561,1565601.804,54966.756,29.197,284.59
p10,4,52460,2112.028,1127322.916,1064616.648,62706.268,145.813,117.412
p10,4,52461,264.388,1291564.971,1231969.645,59595.325,41.534,230.668
p10,4,52462,901.735,1241906.154,1132641.251,109264.903,136.62,117.412
p10,4,52463,1280.441,1581534.122,1160343.388,421190.733,134.555,117.412
p10,4,52464,441.153,1373526.279,1161520.519,212005.76,138.783,117.412
p10,4,52465,1430.914,1226103.894,1143037.361,83066.534,147.736,117.412
p10,4,52466,703.273,1413392.607,1359700.156,53692.45,16.844,275.165
p10,4,52467,128.732,1608713.107,1550253.058,58460.049,30.613,284.59
p10,4,52468,13.333,4879513.238,4806162.375,73350.863,20.843,322.883
p10,4,52840,2156.047,1222118.974,1150983.184,71135.79,134.495,117.412
p10,4,52841,2140.631,1102129.219,998615.257,103513.961,129.521,117.412
p10,4,52842,2197.174,1366117.993,1097858.174,268259.819,124.951,117.412
p10,4,52843,2334.934,1236049.955,1051135.391,184914.564,122.885,117.412
p10,4,52844,838.748,1251165.173,1146847.151,104318.022,127.473,117.412
p10,4,52845,1379.728,1184282.277,1132495.734,51786.543,133.152,117.412
p10,4,52846,137.843,1540957.136,1485830.145,55126.991,19.686,275.165
p10,4,52847,21.372,2525214.373,2456691.711,68522.662,1.776,322.883
p10,4,53220,1511.242,1085807.018,1008880.881,76926.137,122.975,117.412
p10,4,53221,2017.967,1099328.206,988724.203,110604.003,118.001,117.412
p10,4,53222,2093.987,1165038.03,952251.751,212786.28,113.282,117.412
p10,4,53223,2367.785,1191252.505,996356.655,194895.85,111.142,117.412
p10,4,53601,742.436,1196196.992,1081059.306,115137.687,20.148,217.872
p10,4,53602,1539.577,1093443.841,920322.199,173121.642,101.709,117.412
p10,4,53603,1520.936,1261490.596,917678.996,343811.601,99.451,117.412
p10,4,53606,96.563,1378764.156,1327703.465,51060.691,32.167,194.495
p10,4,53985,586.872,1733540.361,1015377.07,718163.291,15.383,194.495
p10,4,53986,114.173,1219416.601,1157808.574,61608.027,24.623,194.495
p10,4,54362,2075.586,949412.328,830870.074,118542.254,78.722,117.412
p10,4,54363,1496.366,1491335.757,827623.909,663711.849,73.898,117.412
p10,4,54364,731.137,2298889.146,898694.769,1400194.377,3.812,194.495
p10,4,54365,354.43,1191565.42,951433.739,240131.681,10.463,194.495
p10,4,54366,313.345,1095153.165,1031139.328,64013.837,22.579,194.495
p10,4,54742,2704.926,935217.67,848501.691,86715.979,69.069,117.412
p10,4,54743,1786.852,994471.637,821599.767,172871.869,62.378,117.412
p10,4,54744,1262.337,976880.77,825701.326,151179.444,58.672,117.412
p10,4,54745,428.28,1046834.694,835963.074,210871.621,60.563,117.412
p10,4,54746,19.7,2166001.164,2069096.231,96904.933,22.312,172.709
p10,4,54747,38.48,2093685.453,2012698.287,80987.166,35.876,172.709
p10,4,55123,1123.518,949791.803,845284.631,104507.171,51.372,117.412
p10,4,55505,460.467,797308.907,726434.421,70874.486,37.563,117.412
p10,4,57399,69.409,1563933.929,1379177.878,184756.051,9.56,161.639
p10,4,57400,89.583,2383554.845,1146826.04,1236728.805,3.11,168.305
p10,4,57401,44.638,1754789.045,1542481.122,212307.923,20.604,132.343
p10,4,57779,26.749,2620748.838,1680044.342,940704.497,8.023,157.01
p10,4,57780,89.443,1615513.492,969147.458,646366.034,0.525,151.774
p10,4,57781,83.62,1704086.705,1041314.934,662771.772,3.486,150.503
p10,4,57782,119.126,1180621.19,741715.086,438906.104,37.639,72.78
p10,4,58160,253.148,5629468.034,772348.805,4857119.23,59.067,73.42
p10,4,58161,380.11,3507316.331,687491.818,2819824.512,47.025,73.42
p10,4,58162,210.513,2449385.787,686331.749,1763054.038,34.663,73.42
p10,4,58540,256.464,3940514.132,745380.851,3195133.281,58.334,73.42
p10,4,58541,546.051,1644674.952,675130.647,969544.304,48.027,73.42
p10,4,58921,25.969,2360304.339,1998586.415,361717.924,19.631,141.127
p10,4,58925,87.911,10235985.028,415732.62,9820252.408,7.427,38.536
p10,4,58927,12.553,7359731.133,1654125.964,5705605.169,5.103,44.631
p10,4,59303,7.147,6349278.074,3932419.553,2416858.521,3.026,155.023
p10,4,59304,10.975,6428888.955,3601224.542,2827664.413,11.152,155.023
p10,4,59305,33.569,21131816.857,656240.487,20475576.371,2.375,47.523
p10,4,59306,25.523,20082682.269,500913.274,19581768.995,1.769,33.27
p10,4,59307,11.612,12363965.415,1066155.299,11297810.116,2.21,27.367
p10,4,59308,16.349,14731344.472,390932.534,14340411.938,1.012,26.927
p10,4,59309,44.373,3782354.349,595917.151,3186437.198,4.78,36.688
p10,4,59685,139.216,13901341.128,328286.498,13573054.63,2.294,39.425
p10,4,59686,10.85,14506341.952,652959.823,13853382.129,1.912,28.087
p10,4,59687,24.806,14096952.238,228991.634,13867960.604,1.416,2.337
p10,4,59688,84.95,7793130.303,228108.053,7565022.249,1.701,20.971
p10,4,59689,23.378,7638354.313,485547.56,7152806.753,1.372,34.802
p10,4,59690,45.794,5819895.096,590239.441,5229655.655,2.195,55.852
p10,4,59691,97.392,8947179.779,626507.67,8320672.109,2.66,64.562
p10,4,59694,17.38,3370854.841,1370301.996,2000552.845,3.65,112.501
p10,4,60065,12.006,14875647.005,854520.001,14021127.004,1.664,38.383
p10,4,60066,45.471,12024069.404,370062.073,11654007.332,2.682,24.63
p10,4,60067,9.004,10837943.798,533552.901,10304390.897,0.996,15.868
p10,4,60068,18.631,9942040.893,558572.89,9383468.003,2.089,22.206
p10,4,60069,58.476,6632601.117,481794.836,6150806.282,3.042,33.11
p10,4,60070,85.765,4228118.927,523013.836,3705105.091,3.806,44.176
p10,4,60071,352.09,5541263.361,516033.827,5025229.534,36.225,28.305
p10,4,60074,160.058,4282542.077,859976.036,3422566.04,1.716,104.137
p10,4,60445,24.576,11189990.777,702163.143,10487827.634,1.453,50.327
p10,4,60446,74.996,8108181.644,258079.628,7850102.016,2.831,26.775
p10,4,60447,175.606,9757633.373,213314.783,9544318.59,3.408,22.082
p10,4,60448,16.44,13232799.613,334234.881,12898564.732,0.217,34.118
p10,4,60449,12.138,11473808.725,818952.895,10654855.83,1.207,48.561
p10,4,60450,56.341,3167540.03,639955.423,2527584.606,4.916,51.085
p10,4,60827,6.099,7865004.868,2408341.022,5456663.846,6.506,42.645
p10,4,60828,20.156,11423289.27,671992.649,10751296.622,1.558,55.608
p10,4,60829,8.624,12221365.979,1416811.695,10804554.284,2.669,61.467
p10,4,60830,57.915,1292714.017,930022.562,362691.455,9.601,59.472
p10,4,61208,46.665,10901236.135,612995.818,10288240.317,1.499,64.588
