region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_MW,capital_adder_per_MW,dist_km,reinforcement_dist_km
p01007,3,70183,47.312,338275.414,273999.807,64275.607,13.807,80.918
p01007,4,69423,83.398,55975.998,41467.154,14508.845,2.48,53.625
p01007,4,69802,135.643,56786.541,68414.918,-11628.377,4.067,80.918
p01007,4,69803,60.41,171909.436,168815.411,3094.025,10.007,80.918
p01007,4,69804,0.389,27623646.733,27610599.014,13047.719,12.019,73.162
p01007,4,70181,234.446,72185.0,91918.624,-19733.624,9.806,94.554
p01007,4,70182,118.025,161085.273,165576.532,-4491.259,10.357,80.918
p01007,4,70184,109.666,273492.002,259344.883,14147.119,20.999,73.162
p01007,4,70561,210.122,145920.709,163959.928,-18039.22,19.87,102.367
p01007,4,70562,140.138,201492.39,206653.701,-5161.311,28.43,94.554
p01007,4,70563,158.242,212994.344,216750.874,-3756.53,24.614,80.918
p01007,5,70564,154.888,199361.6,199327.02,34.58,38.416,144.287
p01009,2,66765,87.82,175265.588,55625.433,119640.155,4.277,43.425
p01009,3,66006,49.013,303373.126,250873.176,52499.949,14.139,58.41
p01009,3,66385,60.677,166612.868,111213.62,55399.248,6.819,56.293
p01009,3,66764,27.556,304000.675,175698.769,128301.906,4.355,48.279
p01009,4,65247,68.064,263943.844,233888.877,30054.967,23.79,152.893
p01009,4,65626,38.224,385353.039,331914.655,53438.384,18.583,116.959
p01009,4,65627,40.873,467034.974,410923.27,56111.704,23.461,71.592
p01009,4,65628,43.74,359302.289,313829.32,45472.969,20.834,152.893
p01009,4,66007,34.725,378570.553,324714.027,53856.526,11.599,71.592
p01009,4,66386,51.273,210419.131,125855.596,84563.535,6.04,58.41
p01009,5,66387,34.093,241847.721,98724.766,143122.956,2.443,71.592
p01009,5,66766,63.472,230772.453,152425.308,78347.145,9.159,43.425
p01009,5,66767,114.963,233551.209,134694.303,98856.906,12.258,47.984
p01011,3,72854,21.165,334513.653,294502.027,40011.626,5.826,245.166
p01011,3,72857,239.817,139579.427,129183.453,10395.974,11.987,277.038
p01011,3,73237,160.428,100290.213,96610.29,3679.923,8.501,252.086
p01011,4,72853,172.919,131451.844,88685.683,42766.162,9.319,203.584
p01011,4,72855,172.627,111710.06,49552.123,62157.937,4.122,236.549
p01011,4,72856,164.414,143235.665,125578.281,17657.384,12.328,252.086
p01011,4,73233,207.741,148103.851,135019.849,13084.003,11.081,255.717
p01011,4,73234,169.833,45344.764,29673.022,15671.742,1.887,240.262
p01011,4,73235,159.311,110698.112,90370.993,20327.119,7.664,231.092
p01011,4,73236,180.525,57438.444,42832.252,14606.192,3.988,252.086
p01011,4,73614,167.451,166757.332,152058.678,14698.654,14.377,240.262
p01011,4,73615,202.054,146696.573,137200.563,9496.009,18.233,240.262
p01013,4,73986,266.474,145152.929,155330.387,-10177.458,30.451,237.356
p01013,4,73987,307.784,94335.938,101713.016,-7377.077,21.756,237.356
p01013,4,73989,132.653,131211.339,132615.92,-1404.581,21.304,237.356
p01013,4,74366,208.786,155677.813,159462.585,-3784.772,25.432,237.356
p01013,4,74368,6.998,979392.129,825478.98,153913.149,5.006,237.356
p01013,4,74369,95.572,122819.61,124636.307,-1816.697,13.729,237.356
p01013,4,74746,145.436,146068.699,153568.511,-7499.812,26.283,237.356
p01013,4,74747,196.15,69938.284,73490.868,-3552.584,14.39,237.356
p01013,4,74748,152.871,57042.484,57427.968,-385.484,7.781,237.356
p01013,4,74749,166.309,79013.682,88724.079,-9710.397,14.772,237.356
p01013,4,75126,69.498,168930.811,172221.821,-3291.01,16.299,225.226
p01013,4,75127,142.908,89749.88,64761.179,24988.701,4.326,216.246
p01013,4,75128,100.31,59692.609,54674.358,5018.251,5.466,219.304
p01013,4,75129,209.101,140313.837,164259.719,-23945.882,23.836,237.356
p01013,4,75507,137.319,197458.527,185665.977,11792.55,13.8,219.304
p01013,4,75508,165.118,133605.633,131654.829,1950.804,25.302,225.266
p01013,4,75509,230.898,96576.873,115007.492,-18430.619,18.245,225.266
p01013,5,73988,47.458,284971.855,274866.281,10105.573,16.974,237.356
p01013,5,74367,177.123,81216.2,75988.668,5227.532,13.645,237.356
p01015,2,67150,28.018,346049.17,274458.794,71590.375,6.922,101.673
p01015,3,66391,51.905,232285.771,129772.9,102512.871,6.196,133.222
p01015,3,66392,60.313,269040.304,128575.278,140465.026,7.39,145.904
p01015,3,66771,54.894,217289.661,121271.324,96018.337,6.918,125.885
p01015,3,66772,20.29,575000.629,147442.103,427558.525,1.918,135.271
p01015,3,67151,44.785,409137.413,271803.921,137333.491,11.305,100.463
p01015,4,66013,89.764,103465.466,33956.474,69508.991,1.844,161.097
p01015,4,66014,106.531,281004.244,174294.268,106709.976,10.944,161.097
p01015,4,66773,60.458,268596.753,128399.389,140197.364,5.59,134.566
p01015,4,67152,21.773,974767.596,172180.434,802587.162,2.421,108.947
p01015,4,67153,57.761,423728.977,160821.477,262907.501,10.023,111.678
p01015,5,66393,89.861,215637.622,78924.737,136712.885,5.599,145.904
p01017,3,69435,143.03,196275.383,180715.548,15559.835,28.016,159.818
p01017,3,70198,29.248,540987.244,154865.503,386121.742,3.365,209.357
p01017,4,69436,146.432,160226.014,147469.8,12756.214,13.272,194.155
p01017,4,69437,125.145,231337.842,195281.621,36056.221,14.76,194.155
p01017,4,69815,183.586,118771.592,109556.206,9215.386,25.19,180.364
p01017,4,69816,105.0,208731.006,160266.35,48464.657,19.886,180.364
p01017,4,69817,190.172,117736.093,99006.513,18729.58,21.228,180.364
p01017,4,70195,99.581,138474.897,121802.347,16672.55,16.755,179.24
p01017,4,70196,137.101,101876.496,62464.171,39412.325,8.002,180.364
p01017,4,70197,133.699,123308.718,85193.779,38114.939,5.733,205.103
p01017,4,70575,161.352,129333.015,93290.725,36042.29,17.515,180.364
p01017,4,70576,160.428,107124.917,49647.672,57477.244,6.847,180.364
p01017,4,70577,108.235,129697.386,22877.263,106820.123,1.626,189.377
p01019,2,64493,48.94,439821.075,396302.164,43518.911,26.972,187.947
p01019,2,64873,61.066,375311.6,285754.74,89556.86,21.881,187.947
p01019,2,65253,27.799,397437.755,213254.645,184183.11,6.174,164.584
p01019,2,65254,37.932,393271.039,301758.411,91512.627,17.372,164.584
p01019,3,64494,136.347,247431.554,233011.954,14419.6,33.327,207.071
p01019,3,64872,28.552,356487.011,298717.011,57769.999,8.585,187.947
p01019,3,64874,103.858,303069.899,234007.33,69062.569,24.285,207.071
p01019,3,65252,49.135,245448.02,144156.445,101291.575,5.832,207.071
p01019,3,65633,86.969,123346.051,80905.343,42440.709,7.763,164.584
p01019,4,65634,129.325,178889.694,149851.11,29038.584,23.973,207.071
p01021,3,69807,101.963,107558.706,53638.083,53920.623,4.414,75.556
p01021,4,69805,55.623,228286.798,108020.22,120266.578,6.115,73.162
p01021,4,69806,132.022,181196.457,130353.434,50843.023,8.448,75.556
p01021,4,70185,110.93,247863.736,226159.567,21704.169,17.924,73.162
p01021,4,70187,70.154,171268.399,124266.588,47001.811,8.961,89.137
p01021,4,70565,153.868,161704.031,155125.285,6578.746,28.803,144.287
p01021,4,70566,99.97,87772.604,62245.362,25527.243,5.562,114.146
p01021,4,70568,67.578,206673.856,92881.526,113792.329,4.78,110.793
p01021,4,70944,202.225,130986.682,143546.894,-12560.212,32.299,144.287
p01021,4,70945,157.828,125822.819,111232.617,14590.203,20.31,144.287
p01021,4,70946,108.694,128852.767,121489.468,7363.3,12.366,144.287
p01021,4,70947,60.92,94477.88,65628.37,28849.51,4.01,127.413
p01021,4,70948,82.523,111608.137,70526.933,41081.204,5.711,125.053
p01021,5,70186,27.872,539888.495,419013.302,120875.192,14.582,114.146
p01021,5,70567,2.114,2260516.044,2060567.963,199948.081,3.966,121.803
p01023,3,73976,74.941,107669.644,107282.838,386.806,8.727,264.636
p01023,3,74734,44.688,578219.816,588178.065,-9958.248,36.409,267.482
p01023,3,74735,127.04,354666.893,350180.398,4486.496,52.947,162.57
p01023,3,75116,203.901,162973.221,168328.411,-5355.19,38.874,162.57
p01023,4,73214,206.161,243292.039,247140.372,-3848.334,24.095,267.482
p01023,4,73215,186.746,134593.909,138826.771,-4232.862,15.703,259.002
p01023,4,73216,177.244,89740.236,90629.524,-889.288,8.554,241.269
p01023,4,73594,241.226,161411.877,168424.853,-7012.976,17.534,267.482
p01023,4,73595,184.291,76053.031,78935.563,-2882.532,7.065,267.482
p01023,4,73596,59.389,65237.797,69853.1,-4615.303,3.703,259.002
p01023,4,73974,194.692,129989.484,132983.21,-2993.727,17.863,267.482
p01023,4,73975,181.886,89608.235,83157.498,6450.737,7.605,267.482
p01023,4,74354,171.388,210929.08,218082.449,-7153.368,24.507,267.482
p01023,4,74355,202.735,136665.53,145275.442,-8609.912,19.063,267.482
p01023,4,74356,171.898,172332.448,178898.288,-6565.84,20.844,264.636
p01023,4,75114,0.073,455094830.845,455097803.781,-2972.937,47.722,267.482
p01023,4,75115,167.84,251613.707,252204.69,-590.983,51.294,124.568
p01025,3,74736,139.603,233021.269,240545.454,-7524.185,37.874,162.57
p01025,3,75121,163.539,135344.434,145969.385,-10624.95,25.37,162.57
p01025,3,76260,90.639,127589.279,135570.066,-7980.786,16.659,132.312
p01025,4,74357,231.239,186996.423,196504.063,-9507.641,33.024,162.57
p01025,4,74358,244.701,119037.76,133193.462,-14155.702,23.2,162.57
p01025,4,74737,218.773,158335.712,177712.79,-19377.079,26.63,162.57
p01025,4,74738,40.289,314936.495,336093.599,-21157.104,16.927,179.503
p01025,4,74739,140.017,58638.482,56647.769,1990.713,6.605,162.57
p01025,4,75117,154.013,145174.433,151900.11,-6725.677,26.578,162.57
p01025,4,75118,223.949,102575.843,117616.343,-15040.5,14.461,162.57
p01025,4,75119,153.746,77401.931,49342.674,28059.256,5.885,162.57
p01025,4,75120,239.306,75299.075,90288.562,-14989.488,7.831,171.846
p01025,4,75497,181.715,107456.682,113823.739,-6367.056,23.566,124.568
p01025,4,75498,184.753,90600.921,96481.817,-5880.896,19.135,124.568
p01025,4,75499,150.903,103674.899,108604.499,-4929.6,18.076,162.57
p01025,4,75500,141.814,135984.675,144536.026,-8551.351,22.011,162.57
p01025,4,75878,69.109,166798.529,65052.937,101745.592,3.641,128.103
p01025,4,75879,147.622,91349.004,95969.919,-4620.915,7.058,132.312
p01025,4,75880,19.975,666424.8,681164.005,-14739.205,16.891,132.312
p01025,4,76259,116.81,103686.98,118888.972,-15201.992,6.826,132.312
p01025,4,76639,63.666,228253.476,235710.626,-7457.15,18.569,132.312
p01025,5,74359,156.953,82566.254,23102.143,59464.111,1.266,179.503
p01025,5,74740,242.611,57207.414,73203.083,-15995.669,5.382,171.846
p01027,3,69053,30.837,502496.527,488439.539,14056.988,19.578,159.818
p01027,3,69054,61.868,217589.415,213081.068,4508.347,13.439,159.818
p01027,4,68673,8.311,1234814.697,1166851.086,67963.611,10.526,151.217
p01027,4,69052,123.055,186644.58,170982.723,15661.857,22.039,125.277
p01027,5,67913,154.062,188807.327,167363.515,21443.812,27.772,157.968
p01027,5,68292,157.27,165444.406,160886.268,4558.138,24.498,95.189
p01027,5,68293,77.638,122013.368,78291.912,43721.456,6.413,151.217
p01027,5,68671,186.794,106240.626,102481.663,3758.963,18.094,95.189
p01027,5,68672,108.621,238651.92,216434.793,22217.127,27.059,157.968
p01027,5,69051,181.254,126389.546,119496.19,6893.356,20.227,86.829
p01029,3,67536,31.007,186069.166,105994.081,80075.085,2.331,156.428
p01029,4,66015,202.686,181934.949,172548.649,9386.299,41.055,207.071
p01029,4,66394,229.028,221821.255,213752.206,8069.05,19.455,161.097
p01029,4,66395,185.36,188542.213,183072.092,5470.12,22.575,143.045
p01029,4,66775,139.117,190034.303,164464.498,25569.804,12.382,143.045
p01029,4,67154,138.923,162618.412,88806.586,73811.826,5.777,143.045
p01029,4,67155,103.202,100786.277,75437.386,25348.891,3.808,139.435
p01029,4,67533,196.417,195855.178,89525.468,106329.709,8.561,111.678
p01029,4,67534,102.303,270633.658,228203.822,42429.836,17.13,139.435
p01029,5,66774,266.134,117089.501,110665.491,6424.01,8.064,143.045
p01029,5,67535,144.561,158007.58,145264.982,12742.597,10.084,156.428
p01029,5,67912,211.167,134022.114,122324.91,11697.203,16.862,97.483
p01031,4,75132,192.991,105982.563,117663.243,-11680.68,13.385,282.984
p01031,4,75133,130.418,57129.616,65336.057,-8206.441,4.585,280.088
p01031,4,75134,96.398,92502.447,77770.495,14731.952,7.974,290.307
p01031,4,75512,154.985,152055.99,151237.177,818.812,13.313,280.528
p01031,4,75513,134.549,144098.803,147131.1,-3032.297,11.817,280.528
p01031,4,75514,122.229,236044.292,223352.462,12691.831,20.389,290.307
p01031,4,75892,116.202,130078.041,125166.939,4911.103,8.095,280.528
p01031,4,75893,83.398,109212.366,68997.145,40215.221,5.246,280.528
p01031,4,75894,53.897,315865.015,165904.423,149960.592,9.731,344.84
p01031,4,76272,37.519,134125.723,88616.408,45509.315,2.682,261.952
p01031,4,76273,52.512,205129.291,173947.204,31182.087,10.597,283.91
p01031,4,76274,18.468,403327.394,267953.927,135373.467,4.517,283.91
p01031,4,76275,32.683,315509.35,128999.759,186509.591,4.247,340.29
p01031,4,76652,79.558,122451.743,105401.987,17049.756,10.158,261.952
p01031,4,76653,96.155,84359.5,70404.021,13955.479,7.911,254.164
p01033,4,63335,114.477,134139.295,109197.633,24941.663,12.988,211.712
p01033,4,63338,14.118,775995.832,477971.738,298024.094,6.695,197.854
p01033,5,63334,112.655,180006.531,183499.389,-3492.857,24.31,211.712
p01033,5,63714,86.07,170620.001,182282.466,-11662.465,23.179,211.712
p01033,5,63715,56.619,180679.909,184678.023,-3998.114,11.962,211.712
p01033,5,63716,4.787,1107439.113,1076500.094,30939.019,5.764,211.712
p01033,5,63717,2.066,6529817.849,5927754.441,602063.408,14.626,197.854
p01033,5,63718,63.982,282930.971,167645.316,115285.655,14.31,197.854
p01033,5,64094,178.386,124412.456,141627.732,-17215.276,29.572,211.712
p01033,5,64095,127.575,98551.867,131801.484,-33249.617,16.792,209.026
p01033,5,64097,80.482,177835.313,150243.226,27592.088,12.789,209.026
p01033,5,64098,88.112,184309.088,165832.593,18476.495,20.118,194.253
p01033,6,64096,167.111,47337.237,61861.041,-14523.804,7.592,209.026
p01035,4,75506,55.623,221001.854,219011.786,1990.068,13.439,184.225
p01035,4,75886,71.588,92362.251,27864.702,64497.549,0.726,184.225
p01035,4,75887,163.442,142195.065,133461.418,8733.647,11.965,184.225
p01035,4,76264,69.595,127767.501,117989.626,9777.875,9.051,163.7
p01035,4,76265,62.864,109408.523,93752.736,15655.787,5.625,171.415
p01035,4,76266,182.76,80595.367,78895.666,1699.702,7.526,179.467
p01035,4,76267,123.711,212168.372,206904.474,5263.898,30.96,173.079
p01035,4,76643,292.135,97362.331,103593.617,-6231.287,22.702,145.332
p01035,4,76644,161.91,82654.038,79171.258,3482.78,12.615,145.332
p01035,4,76645,131.706,99910.639,87120.324,12790.315,11.457,145.332
p01035,4,76646,166.795,94823.022,100551.823,-5728.801,20.657,145.332
p01037,3,70190,195.105,162482.356,148024.152,14458.205,33.713,125.277
p01037,4,69431,127.016,162479.5,137678.144,24801.356,19.58,125.277
p01037,4,69808,191.314,202307.435,126527.57,75779.865,29.977,72.08
p01037,4,69810,220.717,182766.007,170346.249,12419.758,24.971,86.829
p01037,4,69811,167.476,73653.775,59766.06,13887.714,4.671,115.897
p01037,4,70188,92.267,131282.292,85835.325,45446.966,6.779,89.137
p01037,4,70189,152.483,227644.292,205129.862,22514.429,18.79,89.137
p01037,4,70191,157.318,109228.303,94671.284,14557.019,8.017,125.771
p01037,4,70569,138.243,178960.911,146307.604,32653.307,9.591,110.793
p01037,4,70570,227.521,179211.391,164767.657,14443.734,24.985,139.799
p01037,4,70571,198.701,148665.045,124396.005,24269.041,29.584,139.799
p01037,5,69430,93.069,171758.736,132286.141,39472.595,12.714,83.225
p01037,5,69809,187.815,136653.285,114253.799,22399.486,23.918,86.829
p01039,4,75510,191.314,76976.512,81962.678,-4986.166,17.087,225.266
p01039,4,75888,141.79,127884.89,119349.405,8535.485,20.296,225.266
p01039,4,75889,103.518,98329.433,87136.509,11192.923,8.061,225.266
p01039,4,75890,63.642,142596.792,96521.294,46075.498,6.63,225.266
p01039,4,75891,108.645,146930.635,141300.925,5629.71,18.365,225.266
p01039,4,76268,169.93,115634.002,111186.976,4447.026,21.572,225.266
p01039,4,76269,77.784,169890.675,87325.669,82565.006,6.223,239.941
p01039,4,76271,37.811,209909.348,95388.124,114521.224,2.939,242.618
p01039,4,76648,98.974,170608.138,172387.556,-1779.418,22.554,239.941
p01039,4,76649,163.053,140692.402,123457.15,17235.252,23.952,225.266
p01039,4,76650,112.752,147824.006,131863.315,15960.691,15.448,227.463
p01039,4,76651,73.823,73569.616,58529.589,15040.027,4.038,227.463
p01039,4,77029,238.626,163600.553,170176.777,-6576.224,31.481,227.463
p01039,4,77030,168.52,98629.829,103382.381,-4752.551,21.595,227.463
p01039,4,77031,146.772,76003.921,88281.426,-12277.505,16.264,227.463
p01039,4,77032,116.397,112561.825,119849.198,-7287.373,18.255,227.463
p01039,4,77409,154.645,200475.999,203816.821,-3340.822,38.889,227.463
p01039,4,77410,136.323,181841.654,186066.816,-4225.163,31.925,227.463
p01039,4,77411,59.0,351979.091,310285.675,41693.416,28.148,276.555
p01039,4,77412,113.748,122159.174,131555.17,-9395.996,15.286,276.555
p01039,5,76270,8.116,748384.48,565971.052,182413.429,3.606,236.846
p01041,4,73991,130.977,177810.191,182661.647,-4851.455,13.144,239.271
p01041,4,74370,114.623,175613.888,178960.146,-3346.258,25.494,237.356
p01041,4,74371,97.005,93763.219,102396.336,-8633.117,10.667,274.532
p01041,4,74750,98.755,109869.831,106195.135,3674.696,11.62,274.532
p01041,4,74751,41.966,90545.516,71381.778,19163.739,2.151,274.532
p01041,4,75130,185.506,118711.313,133941.636,-15230.323,16.265,279.877
p01041,4,75131,159.481,114444.607,108728.461,5716.147,9.168,279.877
p01041,4,75511,164.632,126909.859,129209.142,-2299.282,25.465,225.266
p01041,5,73610,160.234,141011.842,134397.883,6613.959,11.065,237.157
p01041,5,73990,113.189,234826.437,225386.44,9439.997,31.053,237.356
p01043,2,66384,97.443,170961.523,124041.697,46919.826,12.609,56.293
p01043,3,65625,15.576,539284.423,467247.165,72037.258,8.518,116.959
p01043,4,65245,10.959,629811.233,544386.951,85424.282,6.643,116.959
p01043,4,65246,16.135,795750.29,738189.071,57561.219,17.89,116.959
p01043,4,65623,38.2,359048.46,309052.993,49995.467,12.68,175.257
p01043,4,65624,7.622,1517902.653,1214009.867,303892.785,8.498,175.257
p01043,4,66003,25.588,681915.529,602832.664,79082.865,19.511,70.053
p01043,4,66004,71.126,259057.083,213446.396,45610.687,21.317,175.257
p01043,4,66005,37.908,435856.578,350404.515,85452.064,20.358,116.959
p01043,4,66382,79.169,188710.063,87620.953,101089.11,3.656,71.124
p01043,4,66383,102.692,151077.926,116038.089,35039.837,10.768,70.053
p01043,5,65242,92.024,200148.761,180611.779,19536.982,22.66,175.257
p01043,5,65243,11.591,926206.56,864732.048,61474.512,11.044,175.257
p01043,5,65244,2.138,2780539.019,2631541.126,148997.893,5.779,165.777
p01043,5,65622,69.935,278347.742,244964.321,33383.421,24.341,175.257
p01045,4,75135,98.318,159405.674,129586.03,29819.644,17.821,342.564
p01045,4,75136,119.823,147902.328,131943.903,15958.425,18.569,284.519
p01045,4,75137,142.811,134305.205,126448.974,7856.231,22.172,284.519
p01045,4,75515,37.252,314119.372,302724.18,11395.191,11.558,342.564
p01045,4,75516,18.832,394707.497,177643.315,217064.182,1.887,342.564
p01045,4,75517,73.848,156892.232,125747.79,31144.442,9.806,334.36
p01045,4,75895,20.218,528444.432,298658.983,229785.45,5.531,340.2
p01045,4,75896,2.576,3068328.009,2900035.486,168292.523,7.598,327.267
p01045,4,75897,37.713,230880.123,155126.68,75753.443,6.149,322.96
p01045,4,76276,14.798,496845.003,403618.468,93226.536,6.062,327.267
p01047,3,72083,135.278,122561.0,112230.716,10330.284,18.757,173.901
p01047,3,72085,72.851,70650.64,42821.38,27829.26,2.3,194.629
p01047,3,72464,39.244,334664.06,181158.02,153506.041,7.359,196.471
p01047,3,72465,54.116,142786.449,105355.854,37430.595,5.779,196.471
p01047,3,72844,132.435,210373.428,197636.713,12736.715,15.436,196.471
p01047,3,73223,132.386,265065.197,250787.283,14277.915,22.595,244.535
p01047,4,71324,219.137,122078.527,144340.093,-22261.567,20.877,173.901
p01047,4,71704,173.648,47172.27,53802.72,-6630.451,8.195,173.901
p01047,4,71705,174.595,65967.937,70066.734,-4098.797,9.586,173.901
p01047,4,72084,30.132,291783.648,119989.517,171794.131,3.216,183.933
p01047,4,72462,151.513,103782.173,97888.957,5893.216,9.259,219.848
p01047,4,72463,137.271,149316.465,142079.511,7236.954,25.581,173.901
p01047,4,72841,218.967,160444.736,160682.08,-237.344,18.812,219.848
p01047,4,72842,170.076,152401.986,143528.882,8873.104,19.61,219.848
p01047,4,72843,109.374,258702.725,249398.797,9303.927,35.677,173.901
p01047,4,72845,136.955,151302.813,148270.31,3032.504,13.248,212.316
p01047,4,73224,200.767,188524.978,173038.981,15485.997,42.562,243.349
p01047,4,73225,228.031,162728.507,163841.035,-1112.529,29.923,243.349
p01047,4,73604,241.275,168727.016,165081.727,3645.289,18.562,244.535
p01047,4,73605,232.964,182001.573,182997.08,-995.507,33.34,243.349
p01049,2,64491,59.584,259988.914,225705.623,34283.291,14.005,187.947
p01049,3,64871,59.511,126223.366,88133.77,38089.596,3.83,187.947
p01049,4,62973,32.465,676525.744,620062.164,56463.58,26.503,213.713
p01049,4,63353,99.119,201024.571,167230.733,33793.837,23.993,208.023
p01049,4,63732,9.21,1176535.438,1108512.716,68022.721,10.026,208.023
p01049,4,64111,14.434,1050322.907,917442.8,132880.107,17.217,208.023
p01049,4,64112,6.318,1297277.942,1109551.122,187726.82,5.807,208.023
p01049,4,64490,19.464,823268.418,750719.531,72548.887,20.518,187.947
p01049,4,64492,47.215,317245.15,276852.057,40393.092,16.953,208.023
p01049,4,64870,10.959,1081606.141,995585.176,86020.965,16.392,152.893
p01049,5,63352,12.272,1397908.218,1327765.328,70142.889,21.94,208.023
p01049,5,63731,18.298,834999.539,752612.624,82386.915,19.037,208.023
p01049,5,63733,34.263,428784.393,363466.55,65317.843,13.608,208.023
p01049,5,64110,22.113,943882.725,901438.109,42444.616,30.035,187.947
p01049,5,64113,46.705,266906.026,206567.867,60338.159,9.007,208.023
p01051,2,71710,65.804,224584.703,65051.197,159533.506,3.964,151.056
p01051,2,71713,92.218,102969.101,22637.178,80331.924,1.288,181.726
p01051,2,72089,12.685,883557.519,407771.732,475785.787,5.184,170.208
p01051,3,71330,31.979,262357.127,60513.868,201843.259,1.416,139.799
p01051,3,71331,43.643,235448.179,110051.388,125396.791,4.749,154.458
p01051,3,71332,48.988,282508.784,176084.528,106424.256,9.918,160.864
p01051,3,71711,58.612,440725.335,85104.56,355620.775,4.249,172.227
p01051,3,71712,153.94,174145.567,121732.969,52412.597,22.147,164.474
p01051,4,70949,104.612,131182.995,68793.567,62389.428,3.169,126.603
p01051,4,70950,131.244,171089.454,107754.671,63334.783,6.89,130.933
p01051,4,70951,78.173,173017.685,87474.183,85543.503,6.155,165.445
p01051,4,70952,48.041,418441.219,141610.411,276830.808,6.409,165.445
p01051,4,71329,60.24,215623.212,68692.562,146930.65,3.154,135.716
p01051,4,71709,24.98,591184.39,157160.67,434023.72,2.632,149.254
p01053,4,77021,159.943,172995.026,179792.256,-6797.23,23.685,96.289
p01053,4,77023,198.239,82823.661,85632.93,-2809.27,20.031,145.332
p01053,4,77024,222.637,56646.834,64831.449,-8184.616,7.893,145.332
p01053,4,77025,117.15,127233.79,55903.601,71330.189,5.575,145.332
p01053,4,77026,250.508,89597.589,97028.317,-7430.728,17.542,145.332
p01053,4,77027,107.503,226574.708,226945.524,-370.816,29.584,145.332
p01053,4,77028,216.829,234773.09,240134.626,-5361.536,39.951,225.266
p01053,4,77403,149.906,133049.033,129465.374,3583.66,11.829,117.126
p01053,4,77404,123.517,126473.805,114808.217,11665.587,16.671,145.332
p01053,4,77405,48.478,173529.61,58749.728,114779.882,1.76,139.421
p01053,4,77406,145.29,137696.378,135958.032,1738.346,22.657,145.332
p01053,4,77407,255.928,173207.425,178233.824,-5026.399,33.703,145.332
p01053,4,77408,234.033,254300.941,261684.635,-7383.694,45.183,145.332
p01053,5,77022,174.984,154327.512,150118.565,4208.947,32.446,145.332
p01053,5,77401,105.0,171360.575,163360.14,8000.435,10.975,102.564
p01053,5,77402,139.531,150770.089,131273.051,19497.039,12.463,96.289
p01053,5,77781,60.434,57652.752,45910.862,11741.89,2.269,102.564
p01053,5,77782,27.994,405584.155,213829.737,191754.418,6.546,92.669
p01055,2,65632,101.623,113395.912,70786.226,42609.686,8.405,153.714
p01055,2,66010,0.097,32171336.157,31413318.262,758017.894,2.294,121.839
p01055,2,66390,33.024,730866.501,409104.616,321761.885,13.799,121.839
p01055,3,65250,19.464,717583.877,648200.642,69383.235,15.721,152.893
