,,,wsc1,wsc2,wsc3,wsc4,wsc5
46,class7,wind-ons,572.1,1347.78,925.92,643.08,3123.42
46,class8,wind-ons,3672.66,4875.54,1670.04,2798.82,3921.48
46,class9,wind-ons,129.72,1753.44,2662.26,727.44,361.5
47,class1,wind-ons,0.36,0.72,0.84,0,0
47,class10,wind-ons,399.72,616.68,2688.54,2900.64,1078.98
47,class2,wind-ons,1.2,0.48,0,0,0
47,class3,wind-ons,1.44,0,0,0,0
47,class4,wind-ons,0.24,0.36,3.54,0.12,0.96
47,class5,wind-ons,15.12,7.74,7.44,34.56,4.2
47,class6,wind-ons,102.84,146.7,310.62,465.78,75
47,class7,wind-ons,527.76,5237.4,2112.66,1078.26,168.54
47,class8,wind-ons,4690.44,2707.92,3447.3,1759.38,2603.88
47,class9,wind-ons,82.86,2545.14,3711,3312.9,1998.18
48,class1,wind-ons,0.24,1.08,0,0,0
48,class10,wind-ons,3898.98,3653.28,11776.2,2317.14,5109.54
48,class2,wind-ons,0.72,0.12,0.48,2.4,0.12
48,class3,wind-ons,0.24,1.08,0.48,0,0
48,class4,wind-ons,0.72,3.12,2.28,4.26,0.84
48,class5,wind-ons,14.76,15.3,8.88,15.48,25.08
48,class6,wind-ons,69.36,201.48,300.78,281.34,807.96
48,class7,wind-ons,227.34,2256.3,6612.06,8024.52,7443.84
48,class8,wind-ons,5953.14,21534.9,8991.12,8151.84,8590.38
48,class9,wind-ons,4015.2,9668.7,11815.74,7396.62,9131.88
49,class10,wind-ons,1695.54,429.72,658.38,384.06,1418.94
49,class5,wind-ons,0.24,0,0,0,0
49,class6,wind-ons,0.78,1.08,7.32,11.76,37.38
49,class7,wind-ons,8.88,79.62,9.36,80.88,6.24
49,class8,wind-ons,24.6,47.64,416.64,334.02,60.96
49,class9,wind-ons,730.2,151.8,339.6,56.76,19.38
50,class10,wind-ons,1537.5,4098.36,3165.18,4186.86,6814.98
50,class4,wind-ons,0.24,0,0,0,0
50,class5,wind-ons,0.6,1.2,0.72,2.64,0
50,class6,wind-ons,4.74,13.32,23.22,13.92,104.34
50,class7,wind-ons,14.82,85.86,352.68,469.8,444.66
50,class8,wind-ons,315.84,1365.24,2921.58,1823.28,2899.26
50,class9,wind-ons,593.94,1800.18,1846.92,2883.42,2196.48
51,class10,wind-ons,3355.02,7574.16,3573.66,4910.7,4168.26
51,class5,wind-ons,0.06,0.06,0,0,0
51,class6,wind-ons,34.74,11.58,7.14,30.24,19.32
51,class7,wind-ons,63.9,159.12,100.92,136.5,752.22
51,class8,wind-ons,10.62,654.42,939.96,2568.54,1804.5
51,class9,wind-ons,1098.48,1669.2,4350.54,4390.2,1629.42
52,class10,wind-ons,108.06,7591.86,2368.38,1186.44,1655.22
52,class6,wind-ons,0.06,0.06,0.18,0.06,0.96
52,class7,wind-ons,67.08,17.28,30.84,91.26,844.62
52,class8,wind-ons,40.44,1362.48,811.2,2794.56,2221.2
52,class9,wind-ons,1.5,4449.42,6362.58,3155.52,3250.14
53,class10,wind-ons,771.54,3483.78,4383.12,1178.28,670.02
53,class5,wind-ons,0.36,0.84,0,0,0
53,class6,wind-ons,21.48,8.4,23.16,80.7,8.4
53,class7,wind-ons,611.58,656.82,192.66,884.4,1084.74
53,class8,wind-ons,467.28,860.94,2299.74,960.36,5316.06
53,class9,wind-ons,2517.84,6128.58,4654.86,1947.06,1135.32
54,class10,wind-ons,756.12,1412.88,6242.7,4855.86,2174.94
54,class4,wind-ons,1.92,0.06,0.12,0,0
54,class5,wind-ons,9.96,0.96,1.86,7.68,0.36
54,class6,wind-ons,270.36,342.66,122.34,283.38,476.82
54,class7,wind-ons,609.36,372.06,12093.06,6268.32,1670.7
54,class8,wind-ons,3691.62,14217.6,16014.96,12870.48,1263.6
54,class9,wind-ons,12024.36,21252.3,16299.36,9293.76,1271.1
55,class10,wind-ons,1768.32,2554.74,1858.02,6148.02,390.66
55,class4,wind-ons,0.6,0.6,0,0,0
55,class5,wind-ons,0.12,0.6,0.96,11.34,1.56
55,class6,wind-ons,1.8,15,171.3,122.7,217.08
55,class7,wind-ons,62.58,155.94,2146.92,1441.26,363.06
55,class8,wind-ons,3381.78,1540.26,4779.6,4031.46,2224.92
55,class9,wind-ons,7210.74,8611.2,8995.26,5963.16,1628.94
56,class10,wind-ons,846.18,6376.8,8533.68,5865.78,1317.3
56,class6,wind-ons,1.56,3.54,10.56,8.04,0.3
56,class7,wind-ons,104.1,80.88,98.94,455.64,648
56,class8,wind-ons,499.8,1356.48,2072.52,3564.6,2892.48
56,class9,wind-ons,307.02,6895.92,11743.56,6596.04,3603.72
57,class10,wind-ons,119.16,3807.84,6003.12,5841,1422.72
57,class6,wind-ons,6.84,4.98,1.56,2.1,1.32
57,class7,wind-ons,27.54,60.78,58.92,160.92,736.44
57,class8,wind-ons,393.78,1118.1,3240.54,4174.8,1144.02
57,class9,wind-ons,133.32,6322.14,6544.92,7369.98,4493.4
58,class10,wind-ons,635.94,4543.14,4841.7,6761.46,3568.02
58,class6,wind-ons,1.08,0.72,5.76,5.64,2.52
58,class7,wind-ons,25.56,21.18,49.56,53.52,10.92
58,class8,wind-ons,98.58,552.66,678.54,363.9,1375.2
58,class9,wind-ons,3414.9,2638.08,3425.04,4915.2,2147.76
59,class10,wind-ons,0.36,3668.04,8260.32,8039.4,2846.88
59,class3,wind-ons,0.36,0,0,0,0
59,class5,wind-ons,2.04,2.64,0.72,5.34,0.36
59,class6,wind-ons,32.04,19.32,25.2,31.5,127.8
59,class7,wind-ons,212.22,110.04,608.64,875.34,956.7
59,class8,wind-ons,283.86,2141.7,4024.68,5499.54,5066.52
59,class9,wind-ons,2322.42,6499.86,7871.1,5205.42,693.66
60,class1,wind-ons,12.84,1.32,2.88,0.84,9.12
60,class10,wind-ons,2074.92,1748.76,1077.9,1054.8,537.42
60,class2,wind-ons,0.84,3,1.68,1.68,1.92
60,class3,wind-ons,0.48,5.76,2.1,0.84,3.96
60,class4,wind-ons,4.8,0.48,3.96,7.8,6.48
60,class5,wind-ons,0.84,1.68,13.32,33.18,14.76
60,class6,wind-ons,10.44,30.42,37.62,73.14,23.34
60,class7,wind-ons,7.08,43.38,70.56,168.66,131.76
60,class8,wind-ons,1.38,93.54,188.28,180.84,180.78
60,class9,wind-ons,202.14,139.32,196.92,300.06,91.32
61,class1,wind-ons,4.32,0.72,3,2.4,10.92
61,class10,wind-ons,813.96,1958.76,1923.36,1773.48,553.38
61,class2,wind-ons,1.8,2.28,0.6,0.96,1.68
61,class3,wind-ons,0.6,1.08,1.44,0.96,0.36
61,class4,wind-ons,4.02,4.74,4.08,0.3,3.36
61,class5,wind-ons,10.62,1.92,0.48,20.34,8.46
61,class6,wind-ons,8.46,22.5,34.08,12.48,39.06
61,class7,wind-ons,13.02,55.14,37.38,24.42,103.68
61,class8,wind-ons,50.04,86.1,140.16,53.94,9.78
61,class9,wind-ons,81.3,38.4,167.22,129.72,47.34
62,class1,wind-ons,13.74,14.28,2.52,11.04,0.36
62,class10,wind-ons,1248.12,2789.04,1401.72,2575.26,1482.36
62,class2,wind-ons,0.24,0.72,2.04,0.12,12.78
62,class3,wind-ons,0.96,2.88,4.62,0.36,2.16
62,class4,wind-ons,3.48,3.36,9.48,20.22,0.96
62,class5,wind-ons,3.12,14.64,49.44,81.48,0.48
62,class6,wind-ons,22.02,71.04,71.88,57.66,85.8
62,class7,wind-ons,53.34,130.92,181.02,396.42,28.62
62,class8,wind-ons,87.78,170.34,245.7,619.56,241.56
62,class9,wind-ons,62.1,170.34,451.14,1175.88,281.34
63,class1,wind-ons,14.4,7.08,5.16,45.72,3.24
63,class10,wind-ons,1429.86,2453.76,2989.86,3521.52,2255.76
63,class2,wind-ons,3,12.3,0.84,0.96,2.16
63,class3,wind-ons,23.7,15,0.72,0.6,23.04
63,class4,wind-ons,1.8,15.3,17.76,12.54,21.18
63,class5,wind-ons,112.14,42.72,26.82,27.78,197.4
63,class6,wind-ons,62.28,108.78,581.46,843.24,573.54
63,class7,wind-ons,296.34,904.26,636.66,910.62,1585.5
63,class8,wind-ons,838.32,1715.28,1105.32,1643.28,3297.36
63,class9,wind-ons,1798.5,982.08,390,1602.54,2878.74
64,class1,wind-ons,6.24,30.12,76.68,134.22,93.78
64,class10,wind-ons,4.86,24.18,166.38,424.92,2.46
64,class2,wind-ons,5.82,33.48,10.08,41.04,25.38
64,class3,wind-ons,31.8,52.74,25.26,52.56,215.76
64,class4,wind-ons,161.94,128.28,181.98,264,139.86
64,class5,wind-ons,470.58,402.78,991.86,2915.46,2452.92
64,class6,wind-ons,3283.56,4684.74,5159.88,11309.04,6159.42
64,class7,wind-ons,3067.32,6570.96,6474.84,4519.92,1974.48
64,class8,wind-ons,1047.72,1222.86,1906.38,353.88,73.8
64,class9,wind-ons,139.38,870.9,117,0.36,10.92
65,class1,wind-ons,43.68,47.82,59.04,139.2,501.78
65,class10,wind-ons,0.66,5.88,1.92,0.36,1.8
65,class2,wind-ons,1.44,0.48,0.84,37.8,110.1
65,class3,wind-ons,43.98,167.52,105.6,322.38,458.4
65,class4,wind-ons,373.38,510.42,426.24,1549.62,920.94
65,class5,wind-ons,4740.78,5225.22,7110.36,4013.16,2359.02
65,class6,wind-ons,5997.18,12523.38,17985.42,14935.14,13091.82
65,class7,wind-ons,745.26,1783.56,2882.34,4956.6,2075.4
65,class8,wind-ons,10.44,120.12,172.5,408.84,142.14
65,class9,wind-ons,0.6,36.36,21.36,9.54,11.46
66,class1,wind-ons,11.16,9.96,37.86,82.2,81.6
66,class10,wind-ons,0.24,0.66,0.72,1.92,2.88
66,class2,wind-ons,0.12,2.52,1.2,87.18,0.36
66,class3,wind-ons,27.96,93.12,7.44,49.86,177
66,class4,wind-ons,27.42,211.08,57.24,182.52,496.8
66,class5,wind-ons,455.04,867.78,402.18,852.24,3757.98
66,class6,wind-ons,3015.78,4703.58,10962.9,12071.28,10171.26
66,class7,wind-ons,7247.88,6722.94,8184.36,6503.88,2129.34
66,class8,wind-ons,1275,724.98,2216.64,560.28,33.9
66,class9,wind-ons,9.42,14.76,31.08,52.92,96.48
67,class1,wind-ons,51.6,146.46,102.48,142.68,46.26
67,class10,wind-ons,1291.38,181.08,1777.74,1953.24,319.68
67,class2,wind-ons,25.74,19.92,22.86,47.82,54.06
67,class3,wind-ons,25.44,15.12,66.24,230.34,70.92
67,class4,wind-ons,19.2,110.22,74.88,76.86,331.86
67,class5,wind-ons,75.42,241.74,772.32,1372.92,974.64
67,class6,wind-ons,258.48,6962.76,4861.26,3080.76,1268.76
67,class7,wind-ons,3455.7,8136.6,9511.68,2967.42,259.5
67,class8,wind-ons,794.64,6114.42,5447.52,3357.72,677.28
67,class9,wind-ons,1145.4,1436.34,1673.7,2511.18,349.08
68,class1,wind-ons,34.86,228.3,30.6,345.48,35.52
68,class2,wind-ons,1.08,15.12,54.9,1.92,8.4
68,class3,wind-ons,45.24,745.74,1638.84,632.4,787.2
68,class4,wind-ons,2960.94,3411.66,2408.76,2000.94,1445.82
68,class5,wind-ons,5556.54,6644.88,7701.12,3739.8,3813.72
68,class6,wind-ons,2101.62,2474.82,1460.76,1821.9,2146.98
68,class7,wind-ons,5.16,29.64,91.86,61.26,994.2
68,class8,wind-ons,3.9,37.92,38.58,26.88,77.82
69,class1,wind-ons,5.16,4.56,0.24,3.6,10.32
69,class10,wind-ons,0.54,0.84,0,0,0
69,class2,wind-ons,0.12,0.24,0,0,0
69,class3,wind-ons,10.98,35.52,12.84,112.62,14.04
69,class4,wind-ons,49.08,59.34,18.78,547.74,727.02
69,class5,wind-ons,47.76,9.54,2880.9,4757.76,8963.94
69,class6,wind-ons,2280.72,6762.6,7620.42,6680.34,4512.66
69,class7,wind-ons,0.84,2818.26,3373.92,1290.3,790.02
69,class8,wind-ons,547.38,743.1,805.68,160.26,12.6
69,class9,wind-ons,0.06,310.8,8.16,10.26,21.6
70,class1,wind-ons,143.76,37.98,47.28,33.72,21
70,class10,wind-ons,1167.84,8623.44,6407.94,2980.8,422.28
70,class2,wind-ons,0.12,18.48,59.4,26.7,24.66
70,class3,wind-ons,15.24,4.5,24.24,90.24,229.14
70,class4,wind-ons,19.8,23.82,9.18,554.22,362.28
70,class5,wind-ons,59.88,46.98,266.64,2135.34,1673.34
70,class6,wind-ons,202.44,782.1,2225.46,2667.96,3489.9
70,class7,wind-ons,107.88,282,849.12,4206.72,5519.64
70,class8,wind-ons,1123.26,1832.82,4618.26,7044.54,3200.04
70,class9,wind-ons,689.1,5302.08,6610.62,5893.14,3328.92
71,class1,wind-ons,38.76,13.32,36.72,31.56,77.28
71,class10,wind-ons,582.54,2536.56,1165.2,394.44,1052.88
71,class2,wind-ons,3.12,22.08,64.08,23.7,30.84
71,class3,wind-ons,9.6,35.88,83.28,243.96,139.8
71,class4,wind-ons,120.06,113.22,40.8,90.66,811.32
71,class5,wind-ons,314.22,662.52,925.74,5301.78,2079.96
71,class6,wind-ons,261.84,4019.58,11367.18,12583.44,7537.2
71,class7,wind-ons,742.26,2802.9,9411.66,7547.28,4131.72
71,class8,wind-ons,997.2,8767.8,8267.34,3776.7,1371.84
71,class9,wind-ons,425.64,4929.24,3335.28,487.2,315.96
72,class1,wind-ons,2.52,1.92,2.04,13.44,7.2
72,class10,wind-ons,2.4,300.06,325.02,40.68,13.38
72,class2,wind-ons,28.68,0,0,0,0
72,class3,wind-ons,44.16,0,0,0,0
72,class4,wind-ons,1.08,0.24,13.56,87.24,104.04
72,class5,wind-ons,5.28,11.46,322.5,215.64,130.8
72,class6,wind-ons,1.02,71.52,624.96,3080.34,1345.26
72,class7,wind-ons,204.36,2188.08,3103.44,6763.86,3783.24
72,class8,wind-ons,1347.3,2200.62,3047.16,1200.66,1958.04
72,class9,wind-ons,1059.9,114.96,505.32,22.08,140.88
73,class1,wind-ons,5.4,1.44,3.6,19.08,0.6
73,class10,wind-ons,1.8,0,0,0,0
73,class2,wind-ons,0.24,8.64,0.24,0.24,5.16
73,class3,wind-ons,78.36,78.72,136.62,82.38,71.1
73,class4,wind-ons,119.34,1306.26,805.32,669,116.22
73,class5,wind-ons,3224.28,4432.62,3157.38,3422.04,2809.8
73,class6,wind-ons,4987.44,4731.96,5283.78,6884.64,5116.86
73,class7,wind-ons,1405.86,3468.96,3450.9,3010.92,662.04
73,class8,wind-ons,239.46,117.24,170.28,158.58,2.7
73,class9,wind-ons,5.64,13.62,17.76,9,9.84
74,class1,wind-ons,1721.64,4504.68,3880.98,3102,2936.04
74,class10,wind-ons,0.3,0.48,0.36,23.04,15.18
74,class2,wind-ons,881.64,862.74,994.62,423.36,1081.38
74,class3,wind-ons,645.6,1289.04,3544.92,3457.62,3001.44
74,class4,wind-ons,1028.82,3572.94,6039.54,4676.4,2750.64
74,class5,wind-ons,3579.66,7270.32,13874.28,16978.38,8832.48
74,class6,wind-ons,2712.96,9710.94,19507.68,16807.68,12648.84
74,class7,wind-ons,47.76,4034.76,4633.14,4023,3443.76
74,class8,wind-ons,6.06,114.54,680.7,809.58,1092
74,class9,wind-ons,2.4,4.74,109.74,165.12,520.56
75,class10,wind-ons,0.48,1223.64,2809.98,3582.24,2571.12
75,class5,wind-ons,0.24,1.44,0.72,1.68,1.32
75,class6,wind-ons,6.48,22.2,44.46,17.1,219.9
75,class7,wind-ons,23.76,29.46,90,449.76,2647.08
75,class8,wind-ons,15.12,265.2,1868.52,2038.98,3276.54
75,class9,wind-ons,0.84,913.98,1217.76,3174.96,3441.06
76,class10,wind-ons,1.32,1584,4491.12,3475.92,1783.68
76,class5,wind-ons,0.6,0,0,0,0
76,class6,wind-ons,0.72,15.9,23.7,4.44,3.36
76,class7,wind-ons,11.58,125.64,100.02,135.54,716.82
76,class8,wind-ons,14.94,11.46,773.46,2686.86,748.86
76,class9,wind-ons,0.72,613.86,1162.8,2891.64,1172.64
77,class10,wind-ons,1.32,1712.28,3072.9,2680.68,2297.28
77,class6,wind-ons,1.44,2.1,1.26,1.2,0.72
77,class7,wind-ons,75.36,65.94,36.06,100.92,352.68
77,class8,wind-ons,88.74,3146.4,1476.42,1841.46,1411.98
77,class9,wind-ons,2.88,2221.98,2622.54,1602.12,1570.74
78,class1,wind-ons,2.64,3.78,21.66,4.2,7.56
78,class10,wind-ons,22.14,1825.38,2243.58,910.26,2767.8
78,class2,wind-ons,0.84,10.56,0,0,0
78,class3,wind-ons,0.84,3.3,0.36,10.32,0
78,class4,wind-ons,0.12,0.9,0.12,0,0
78,class5,wind-ons,13.5,2.76,10.08,68.82,35.82
78,class6,wind-ons,9.18,43.74,57.48,49.86,173.58
78,class7,wind-ons,26.46,47.58,80.4,486.6,245.64
78,class8,wind-ons,63.96,615.18,2101.2,2614.38,477.24
78,class9,wind-ons,237.12,2961.06,2427,1594.56,401.7
79,class1,wind-ons,0.96,10.62,18.36,32.82,50.46
79,class10,wind-ons,2.46,2.16,72.54,17.04,68.94
79,class2,wind-ons,28.02,45.42,0,0,0
79,class3,wind-ons,13.5,0,0,0,0
79,class4,wind-ons,10.32,33,68.52,0,0
79,class5,wind-ons,5.04,18.3,18.54,27.9,93.6
79,class6,wind-ons,37.32,77.1,68.04,17.88,265.2
79,class7,wind-ons,2.04,18.06,41.34,115.92,909.9
79,class8,wind-ons,19.68,8.1,82.86,80.46,451.08
79,class9,wind-ons,1.56,196.14,120.12,95.28,38.88
80,class1,wind-ons,1.8,0.24,0.72,2.64,5.34
80,class10,wind-ons,1.62,94.26,308.52,1112.82,886.44
80,class2,wind-ons,16.44,0.12,0,0,0
80,class3,wind-ons,0.84,3.54,9.66,0,0
80,class4,wind-ons,28.32,0.84,0.12,13.86,0
80,class5,wind-ons,2.04,23.88,27.72,4.8,16.56
80,class6,wind-ons,244.32,22.62,29.16,10.02,133.68
80,class7,wind-ons,339.96,30.54,58.5,227.04,716.52
80,class8,wind-ons,2.46,120.36,55.08,142.08,1175.64
80,class9,wind-ons,17.46,18.18,178.92,293.22,1252.2
81,class1,wind-ons,1.14,4.92,0.6,2.58,0.48
81,class10,wind-ons,147.84,43.32,574.56,394.14,750.12
81,class2,wind-ons,0.24,0.48,0,0,0
81,class3,wind-ons,0.48,0.12,2.04,0,0
81,class4,wind-ons,3.42,9.24,0,0,0
81,class5,wind-ons,0.06,8.16,7.14,8.7,21.6
81,class6,wind-ons,30.3,20.46,33.84,74.46,521.52
81,class7,wind-ons,28.44,64.74,313.38,467.28,797.34
81,class8,wind-ons,16.86,382.5,948.54,773.04,18.72
81,class9,wind-ons,2.22,256.74,324.9,1600.68,52.62
82,class10,wind-ons,1.62,8.82,61.98,11.7,10.32
82,class5,wind-ons,1.74,0.3,3,0,0
82,class6,wind-ons,85.68,48.6,16.5,1042.68,3459.72
82,class7,wind-ons,27.66,323.4,1689.18,1617,626.46
82,class8,wind-ons,61.32,36.18,322.56,198.78,187.08
82,class9,wind-ons,3.54,12.18,7.32,81.18,78.48
83,class10,wind-ons,1.44,1.68,5.16,2.16,0
83,class6,wind-ons,0.24,0.12,58.02,148.98,672.36
83,class7,wind-ons,30.06,338.7,1508.76,876.06,259.08
83,class8,wind-ons,3.12,0.54,138.72,1113.42,2017.32
83,class9,wind-ons,1.86,2.16,168.12,311.04,149.46
84,class1,wind-ons,0.84,5.52,0,0,0
84,class10,wind-ons,0.24,18.96,38.28,413.34,136.44
84,class4,wind-ons,14.88,0,0,0,0
84,class5,wind-ons,0.48,7.68,0.36,4.8,32.58
84,class6,wind-ons,5.88,0.6,79.68,419.22,1552.2
84,class7,wind-ons,129.54,1166.82,1018.8,236.4,3657.48
84,class8,wind-ons,532.8,1202.34,2077.92,3414,2666.22
84,class9,wind-ons,159.3,282.12,711.42,479.34,698.94
85,class4,wind-ons,3.36,1.08,19.32,1499.16,786.06
85,class5,wind-ons,66.96,13.44,44.52,9045.72,21486.9
85,class6,wind-ons,112.26,3989.7,7201.98,3750.84,4401.84
85,class7,wind-ons,39.18,1961.76,5054.34,6514.32,6160.38
85,class8,wind-ons,12,36.54,1163.1,4920.18,2246.28
85,class9,wind-ons,16.44,81.36,295.62,302.1,606
86,class4,wind-ons,38.52,1140.12,1221.48,320.04,115.38
86,class5,wind-ons,83.4,107.1,6716.88,9664.74,11282.46
86,class6,wind-ons,167.1,3121.5,6011.46,7174.14,12031.62
86,class7,wind-ons,76.98,849.24,2691.54,7056.3,6219
86,class8,wind-ons,724.32,133.44,930.84,1660.68,618.6
87,class1,wind-ons,3.54,0.48,20.34,22.14,0.36
87,class10,wind-ons,4.32,8.58,5.82,12.24,0
87,class2,wind-ons,0.48,0.78,42.3,124.56,365.46
87,class3,wind-ons,40.68,10.62,66.72,111.9,675.72
87,class4,wind-ons,63.84,4194.96,6606.84,3365.76,1354.92
87,class5,wind-ons,55.2,499.2,1589.88,3998.4,5521.32
87,class6,wind-ons,15.36,4501.26,6499.02,6450.54,8027.94
87,class7,wind-ons,700.74,2058.48,2163.12,4375.74,5179.74
87,class8,wind-ons,0.24,312.48,566.76,1090.08,1776.54
87,class9,wind-ons,151.08,25.38,1.26,126.48,397.2
88,class10,wind-ons,61.98,1432.74,2363.1,4993.62,1328.28
88,class5,wind-ons,2.16,0.12,0.36,0.06,1.44
88,class6,wind-ons,59.16,66.42,53.82,64.68,340.26
88,class7,wind-ons,331.44,310.56,955.26,2269.38,1447.56
88,class8,wind-ons,534.9,5864.46,7875.54,14421,4653.6
88,class9,wind-ons,6781.68,9297.48,13924.5,10958.7,2938.56
89,class10,wind-ons,9.66,147.9,47.46,368.7,523.2
89,class4,wind-ons,0.96,0,0,0,0
89,class5,wind-ons,0.48,0.24,0,0,0
89,class6,wind-ons,0.48,0.12,0.12,19.98,98.7
89,class7,wind-ons,6.48,6.54,8.28,443.82,255.78
89,class8,wind-ons,337.08,1316.46,1594.56,1917.3,2562.12
89,class9,wind-ons,1062.54,1679.4,2440.38,2259.78,2210.7
90,class1,wind-ons,0.12,0.36,0.18,0,0
90,class10,wind-ons,1.02,948.36,1378.08,1006.5,1854.48
90,class2,wind-ons,0.12,0,0,0,0
90,class3,wind-ons,0.36,2.28,0.12,0.6,0.78
90,class4,wind-ons,3,2.4,1.68,0.24,0.36
90,class5,wind-ons,19.98,71.82,69.06,14.16,17.34
90,class6,wind-ons,469.62,592.38,376.74,705.6,1754.82
90,class7,wind-ons,1558.32,11901.84,11394.12,13664.46,14405.58
90,class8,wind-ons,3872.82,12726.48,18177.9,17705.1,7216.5
90,class9,wind-ons,1867.26,6893.64,9281.82,5514.84,3238.92
91,class1,wind-ons,7.98,2.88,6.9,6.6,16.44
91,class10,wind-ons,0.12,232.92,932.34,2114.58,4058.94
91,class2,wind-ons,8.16,3,0,0,0
91,class3,wind-ons,4.56,5.7,0.24,0.12,0.12
91,class4,wind-ons,9.48,8.46,3.84,0,0
91,class5,wind-ons,2.88,4.2,54.72,17.88,25.74
91,class6,wind-ons,13.2,8.1,13.32,156.48,319.44
91,class7,wind-ons,8.76,1405.68,126.78,358.5,1171.56
91,class8,wind-ons,3738.96,1188,1267.5,3130.44,3000.24
91,class9,wind-ons,464.94,391.68,596.7,4387.02,3691.86
92,class1,wind-ons,5.94,0.84,0.72,3.72,51.6
92,class10,wind-ons,39.18,0.42,269.46,436.08,6
92,class2,wind-ons,9.84,1.74,1.08,5.34,232.8
92,class3,wind-ons,5.82,71.64,48.3,217.38,154.26
92,class4,wind-ons,8.04,65.22,906.84,1010.1,1341.42
92,class5,wind-ons,32.1,26.7,81.84,4676.82,6351.84
92,class6,wind-ons,203.28,2267.88,5327.52,6090.54,3087.06
92,class7,wind-ons,1837.14,6163.5,4401.3,4687.38,1272.96
92,class8,wind-ons,3158.16,4950.36,4171.08,3413.7,2061.48
92,class9,wind-ons,722.22,569.46,1616.58,1705.98,1147.5
93,class1,wind-ons,52.56,83.58,41.52,36.36,308.4
93,class10,wind-ons,0.24,54.66,12.78,29.04,255.42
93,class2,wind-ons,47.22,625.98,382.98,846.06,1616.64
93,class3,wind-ons,40.56,57.24,48.48,1202.22,679.86
93,class4,wind-ons,25.98,72.24,259.5,9513.36,5207.04
93,class5,wind-ons,93.84,1764.72,15256.98,14472.18,6705.6
93,class6,wind-ons,12.36,4243.02,8257.56,14796.18,16916.4
93,class7,wind-ons,3997.86,3318.6,4929.96,8839.56,9930.72
93,class8,wind-ons,1.2,1056.6,3670.74,2616.48,2651.64
93,class9,wind-ons,0.48,142.02,568.26,1199.82,194.46
94,class1,wind-ons,0.6,0.3,0.48,0,0
94,class5,wind-ons,0.24,7.32,29.88,5.16,0
94,class6,wind-ons,2.7,0.36,68.46,107.4,87.12
94,class7,wind-ons,54.54,35.46,652.68,1429.32,508.8
94,class8,wind-ons,4.02,130.44,188.34,9.84,42.48
95,class1,wind-ons,1.68,1.68,14.04,9.6,46.92
95,class10,wind-ons,0.12,0.24,0.42,0.36,2.46
95,class2,wind-ons,0.12,0.6,8.94,6.54,1.08
95,class3,wind-ons,34.2,6.84,110.28,822,168.12
95,class4,wind-ons,92.82,1574.76,2192.16,1037.1,1111.08
95,class5,wind-ons,52.26,2322.9,4049.52,4790.4,5995.56
95,class6,wind-ons,433.5,2276.22,4905.96,3518.16,4066.26
95,class7,wind-ons,2073.9,2366.88,2427.9,2367.3,222.18
95,class8,wind-ons,603,941.7,1714.2,286.02,1.38
95,class9,wind-ons,14.94,19.8,304.2,23.64,9.9
96,class1,wind-ons,221.64,364.74,318,427.2,461.4
96,class2,wind-ons,5.88,604.86,579.72,2276.76,203.4
96,class3,wind-ons,1131.36,2052.54,877.56,2321.28,1428.78
96,class4,wind-ons,1719.72,5246.88,7529.94,8935.5,7219.02
96,class5,wind-ons,9501.72,20347.14,16765.02,14783.64,10766.88
96,class6,wind-ons,6361.2,10851.78,10800.9,7069.68,5414.88
96,class7,wind-ons,258.18,1729.2,988.98,1894.08,1983.96
96,class8,wind-ons,12.42,16.86,8.64,4.62,10.26
97,class1,wind-ons,0.9,1.56,1.62,20.94,169.68
97,class2,wind-ons,0.24,0.12,89.7,24.42,308.7
97,class3,wind-ons,84.06,25.26,267.42,417.06,1071.9
97,class4,wind-ons,20.52,1979.58,3894.3,1611.24,2147.28
97,class5,wind-ons,49.02,6437.46,9013.56,6299.04,4292.58
97,class6,wind-ons,4.5,80.4,1399.74,3130.2,809.04
97,class7,wind-ons,2.82,47.34,92.88,70.86,212.52
98,class1,wind-ons,110.88,179.82,67.56,189.96,497.82
98,class2,wind-ons,5.58,10.26,33,333.18,2137.08
98,class3,wind-ons,43.62,1089,3940.02,3707.04,2832.12
98,class4,wind-ons,2566.86,6104.58,6293.7,3930.12,2580.78
98,class5,wind-ons,13.26,5645.52,6777.96,4295.22,2146.32
98,class6,wind-ons,189.36,459.78,313.92,72.06,152.4
98,class7,wind-ons,1.02,0.12,4.44,2.52,11.22
99,class1,wind-ons,3,15.18,10.08,174.78,112.44
99,class2,wind-ons,0.72,0.12,17.4,153.42,646.02
99,class3,wind-ons,54.54,1502.58,830.76,4475.82,2115.78
99,class4,wind-ons,2284.32,3309.3,3926.04,4939.98,3696.66
99,class5,wind-ons,1183.86,10005.18,11964.66,17159.94,8264.82
99,class6,wind-ons,199.14,1199.22,979.32,1448.1,2069.52
99,class7,wind-ons,0.48,0.72,1.68,3.3,550.32
100,class1,wind-ons,95.52,35.7,149.88,13.86,87.3
100,class2,wind-ons,7.5,33.6,7.38,36.72,25.86
100,class3,wind-ons,1927.02,1346.28,864,1224.48,991.02
100,class4,wind-ons,2055.06,2763.72,2034.78,2073.42,1684.08
100,class5,wind-ons,515.34,2895.36,3158.58,2222.82,1916.76
100,class6,wind-ons,12,992.04,342.18,124.14,889.74
100,class7,wind-ons,1.56,0.12,0,0,0
101,class1,wind-ons,30.48,24.96,48.12,20.28,2007.78
