region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_MW,capital_adder_per_MW,dist_km,reinforcement_dist_km
p01011,2,73614,4179.088,98606.332,91257.005,7349.327,14.377,240.262
p01011,2,73615,4395.288,96257.033,91509.029,4748.005,34.783,284.519
p01013,2,73986,4059.886,72662.67,77751.399,-5088.729,30.451,237.356
p01013,2,73987,4336.551,57205.602,60894.141,-3688.539,21.756,237.356
p01013,2,73988,4068.862,49800.034,44747.248,5052.787,16.974,237.356
p01013,2,73989,3890.689,53613.748,54316.039,-702.291,21.304,237.356
p01013,2,74366,4199.359,57849.57,59741.955,-1892.386,25.432,237.356
p01013,2,74367,4399.053,43129.492,40515.726,2613.766,13.645,237.356
p01013,2,74368,3461.705,94922.902,17966.327,76956.575,5.006,237.356
p01013,2,74369,3662.705,38517.786,39426.134,-908.348,13.729,237.356
p01013,2,74746,4652.24,61904.761,65654.667,-3749.906,26.283,237.356
p01013,2,74747,4734.417,38763.461,40539.753,-1776.292,14.39,237.356
p01013,2,74748,4275.006,22975.031,23167.773,-192.742,7.781,237.356
p01013,2,74749,3958.123,39405.486,44260.684,-4855.198,14.772,237.356
p01013,2,75126,4646.144,77845.234,79490.739,-1645.505,31.578,237.356
p01013,2,75127,4147.442,43876.193,31381.843,12494.351,4.326,216.246
p01013,2,75128,4010.382,36962.104,34452.978,2509.126,5.466,219.304
p01013,2,75129,4637.441,50872.549,62845.49,-11972.941,23.836,237.356
p01013,2,75507,3936.264,96669.045,90772.77,5896.275,13.8,219.304
p01013,2,75508,3948.823,67871.162,66895.76,975.402,25.302,225.266
p01013,2,75509,4248.818,37143.546,46358.856,-9215.309,18.245,225.266
p01015,2,66013,2708.879,50883.72,16129.224,34754.496,1.844,161.097
p01015,2,66014,2372.568,120697.221,67342.233,53354.988,10.944,161.097
p01015,2,66391,2593.327,94297.988,43041.552,51256.436,6.196,133.222
p01015,2,66392,2659.574,122054.65,51822.137,70232.513,7.39,145.904
p01015,2,66393,1889.082,114663.884,46307.442,68356.442,5.599,145.904
p01015,2,66771,3008.494,92255.354,44246.186,48009.168,6.918,125.885
p01015,2,66772,2252.171,229904.604,16125.341,213779.263,1.918,135.271
p01015,2,66773,1513.137,125056.701,54958.019,70098.682,5.59,134.566
p01015,2,67150,3151.408,65412.292,29617.104,35795.188,6.922,101.673
p01015,2,67151,2156.834,120308.145,51641.399,68666.746,12.658,108.947
p01015,2,67152,1077.835,413307.513,12013.933,401293.581,2.421,108.947
p01015,2,67153,1828.349,192756.77,61303.02,131453.75,13.768,108.947
p01017,2,69435,4204.566,83058.292,75278.375,7779.917,28.016,159.818
p01017,2,69436,4465.063,82993.357,76615.25,6378.107,13.272,194.155
p01017,2,69437,3997.255,106260.76,88232.65,18028.11,33.121,180.364
p01017,2,69815,4344.332,65288.787,60681.094,4607.693,24.426,179.24
p01017,2,69816,4040.503,72449.515,48217.187,24232.328,19.429,179.24
p01017,2,69817,4075.312,65085.175,55720.385,9364.79,21.228,180.364
p01017,2,70195,4125.75,48649.158,40312.883,8336.275,16.755,179.24
p01017,2,70196,4299.659,42052.422,22346.259,19706.163,7.238,179.24
p01017,2,70197,3915.899,53996.241,34938.771,19057.47,11.236,189.377
p01017,2,70198,2347.977,221204.352,28143.481,193060.871,3.365,209.357
p01017,2,70575,4289.227,62726.364,44705.219,18021.145,16.689,179.24
p01017,2,70576,4397.256,50487.354,21748.732,28738.622,6.751,179.24
p01017,2,70577,3852.139,58274.024,4863.962,53410.061,1.626,189.377
p01019,2,64493,2420.198,106442.609,84683.154,21759.455,26.972,187.947
p01019,2,64494,2786.205,128502.038,121292.237,7209.8,33.327,207.071
p01019,2,64872,3140.105,65868.549,36983.55,28885.0,8.585,187.947
p01019,2,64873,1828.018,123168.926,78390.496,44778.43,21.881,187.947
p01019,2,64874,2816.856,125344.953,90813.668,34531.284,24.285,207.071
p01019,2,65252,2663.506,80527.73,29881.943,50645.787,5.832,207.071
p01019,2,65253,2530.542,124634.416,32542.861,92091.555,7.794,207.071
p01019,2,65254,3209.194,107389.697,61633.384,45756.314,20.954,207.071
p01019,2,65633,3401.665,66519.152,45298.798,21220.354,7.763,164.584
p01019,2,65634,3107.867,85264.733,70745.441,14519.292,23.973,207.071
p01021,2,69805,3366.006,98277.431,38144.142,60133.289,6.115,73.162
p01021,2,69806,3683.649,85379.96,59958.448,25421.511,8.448,75.556
p01021,2,69807,3519.356,60907.054,33946.743,26960.312,4.414,75.556
p01021,2,70185,4197.642,100322.294,89470.21,10852.084,17.924,73.162
p01021,2,70186,3157.855,141892.994,81455.398,60437.596,37.792,144.287
p01021,2,70187,3492.721,81833.097,58332.192,23500.905,8.961,89.137
p01021,2,70565,4098.067,74371.465,71082.092,3289.373,28.803,144.287
p01021,2,70566,3738.496,52803.978,40040.356,12763.621,5.562,114.146
p01021,2,70567,2870.807,126708.47,26734.43,99974.04,3.966,121.803
p01021,2,70568,2948.29,97201.587,40305.422,56896.165,4.78,110.793
p01021,2,70944,3280.805,89028.191,95308.297,-6280.106,32.299,144.287
p01021,2,70945,3742.114,56674.324,49379.223,7295.101,20.31,144.287
p01021,2,70946,3902.029,43515.907,39834.257,3681.65,12.366,144.287
p01021,2,70947,3594.647,37880.102,23455.347,14424.755,4.01,127.413
p01021,2,70948,3620.011,57421.022,36880.42,20540.602,5.711,125.053
p01023,2,73214,4389.228,123675.831,125599.998,-1924.167,24.095,267.482
p01023,2,73215,4132.42,91907.239,94023.67,-2116.431,15.703,259.002
p01023,2,73216,4004.551,56519.38,56964.025,-444.644,8.554,241.269
p01023,2,73594,4026.066,95357.201,98863.689,-3506.488,17.534,267.482
p01023,2,73595,4088.143,48793.994,50235.26,-1441.266,7.065,267.482
p01023,2,73596,3949.51,21708.947,24016.599,-2307.651,3.703,259.002
p01023,2,73974,3451.204,92839.861,94336.724,-1496.863,17.863,267.482
p01023,2,73975,3509.781,56112.674,52887.305,3225.369,7.605,267.482
p01023,2,73976,2327.776,55726.034,55532.631,193.403,8.727,264.636
p01023,2,74354,3627.28,132371.705,135948.389,-3576.684,24.507,267.482
p01023,2,74355,3713.575,103519.088,107824.044,-4304.956,19.063,267.482
p01023,2,74356,2298.923,107428.493,110711.412,-3282.92,20.844,264.636
p01023,2,74734,4131.925,162345.96,167325.084,-4979.124,66.16,162.57
p01023,2,74735,3327.366,148010.761,145767.514,2243.248,52.947,162.57
p01023,2,75114,4251.75,144031.006,145517.474,-1486.468,61.751,124.568
p01023,2,75115,3905.07,134532.566,134828.058,-295.491,51.294,124.568
p01023,2,75116,3230.002,112400.681,115078.276,-2677.595,38.874,162.57
p01025,2,74357,3676.463,78156.084,82909.904,-4753.82,33.024,162.57
p01025,2,74358,3995.21,54313.309,61391.16,-7077.851,23.2,162.57
p01025,2,74359,3596.487,40155.534,10423.478,29732.056,1.266,179.503
p01025,2,74736,2972.04,101160.314,104922.407,-3762.093,37.874,162.57
p01025,2,74737,3758.707,68944.861,78633.401,-9688.539,26.63,162.57
p01025,2,74738,768.235,49364.902,59943.454,-10578.552,14.738,162.57
p01025,2,74739,3853.65,23894.405,22899.049,995.356,6.605,162.57
p01025,2,74740,4161.482,34044.926,42042.76,-7997.834,5.382,171.846
p01025,2,75117,3490.966,68215.505,71578.344,-3362.839,26.578,162.57
p01025,2,75118,4114.06,39939.022,47459.272,-7520.25,14.461,162.57
p01025,2,75119,3544.426,34805.939,20776.311,14029.628,5.885,162.57
p01025,2,75120,3490.06,38828.947,46323.691,-7494.744,13.285,162.57
p01025,2,75121,3209.721,62934.86,68247.335,-5312.475,25.37,162.57
p01025,2,75497,2878.519,62332.712,65516.24,-3183.528,23.566,124.568
p01025,2,75498,3777.589,53788.777,56729.225,-2940.448,19.135,124.568
p01025,2,75499,4025.599,46222.778,48687.578,-2464.8,18.076,162.57
p01025,2,75500,3521.592,57507.812,61783.488,-4275.676,22.011,162.57
p01025,2,75878,2482.24,74400.557,23527.761,50872.796,6.922,124.568
p01025,2,75879,3402.463,42035.949,44346.406,-2310.458,12.233,124.568
p01025,2,75880,3675.021,59195.948,66565.551,-7369.603,24.402,124.568
p01025,2,76259,3656.966,34715.033,42316.029,-7600.996,12.255,124.568
p01025,2,76260,3231.022,68157.148,72147.541,-3990.393,24.148,124.568
p01025,2,76639,1662.76,73546.591,77275.166,-3728.575,21.719,124.568
p01027,2,67913,2822.439,94809.411,84087.505,10721.906,27.772,157.968
p01027,2,68292,2475.549,80769.899,78490.83,2279.069,24.498,95.189
p01027,2,68293,3168.346,61306.079,39445.351,21860.728,6.413,151.217
p01027,2,68671,2843.298,63029.797,61150.315,1879.482,18.094,95.189
p01027,2,68672,2841.428,86983.304,75874.74,11108.564,27.059,157.968
p01027,2,68673,3277.639,86185.745,52203.939,33981.805,14.368,157.968
p01027,2,69051,3319.048,72903.13,69456.452,3446.678,20.227,86.829
p01027,2,69052,3064.814,70477.171,62646.242,7830.928,22.039,125.277
p01027,2,69053,3601.279,59028.32,51999.826,7028.494,19.348,157.968
p01027,2,69054,3921.565,50721.914,48467.741,2254.174,13.439,159.818
p01029,2,66015,3005.564,128854.629,124161.48,4693.15,41.055,207.071
p01029,2,66394,1951.218,127602.272,123567.747,4034.525,19.455,161.097
p01029,2,66395,3899.762,125734.382,122999.322,2735.06,22.575,143.045
p01029,2,66774,2780.646,75375.32,72163.315,3212.005,8.064,143.045
p01029,2,66775,3704.881,96025.747,83240.845,12784.902,12.382,143.045
p01029,2,67154,2810.06,79904.995,42999.083,36905.913,5.777,143.045
p01029,2,67155,3523.779,38273.343,25598.897,12674.446,3.808,139.435
p01029,2,67533,2898.114,109466.406,56301.551,53164.855,16.523,108.947
p01029,2,67534,3279.196,103571.357,82356.439,21214.918,17.13,139.435
p01029,2,67535,2941.965,81771.818,75400.519,6371.299,10.084,156.428
p01029,2,67536,3325.784,58182.865,18145.323,40037.542,2.331,156.428
p01029,2,67912,2759.121,58015.906,52167.304,5848.602,16.862,97.483
p01031,2,75132,4304.622,75368.037,81208.378,-5840.34,13.385,282.984
p01031,2,75133,4063.156,24194.255,28297.476,-4103.221,4.585,280.088
p01031,2,75134,3989.0,57139.167,49773.19,7365.976,7.974,290.307
p01031,2,75512,4324.963,83942.572,83533.166,409.406,13.313,280.528
p01031,2,75513,4246.993,69825.325,71341.474,-1516.149,11.817,280.528
p01031,2,75514,3681.155,101326.389,94980.473,6345.915,41.26,284.519
p01031,2,75892,4262.224,53827.7,51372.149,2455.551,8.095,280.528
p01031,2,75893,3921.677,56168.309,36060.698,20107.61,5.246,280.528
p01031,2,75894,3464.728,135522.397,60542.101,74980.296,9.731,344.84
p01031,2,76272,3903.861,40933.173,18178.516,22754.657,2.682,261.952
p01031,2,76273,4131.538,69318.892,53727.849,15591.043,24.481,227.463
p01031,2,76274,3447.118,98418.949,30732.215,67686.733,4.517,283.91
p01031,2,76652,3673.008,35250.249,26725.371,8524.878,10.5,227.463
p01031,2,76653,4166.114,50804.906,43827.167,6977.74,7.911,254.164
p01031,3,76275,3167.775,118597.902,25343.106,93254.795,4.247,340.29
p01033,2,63334,2036.514,60315.653,62062.082,-1746.429,24.31,211.712
p01033,2,63335,3473.174,49447.825,36976.994,12470.831,12.988,211.712
p01033,2,63338,2262.135,174663.627,25651.58,149012.047,6.695,197.854
p01033,2,63714,2675.763,47840.474,53671.707,-5831.233,23.179,211.712
p01033,2,63715,1971.821,36168.776,38167.833,-1999.057,11.962,211.712
p01033,2,63716,2431.127,33058.534,17589.024,15469.509,5.764,211.712
p01033,2,63717,1781.833,350951.31,49919.606,301031.704,14.626,197.854
p01033,2,63718,3413.8,96797.368,39154.541,57642.827,14.31,197.854
p01033,2,64094,3418.147,70593.944,79201.583,-8607.638,29.572,211.712
p01033,2,64095,1905.741,33645.585,50270.393,-16624.808,16.792,209.026
p01033,2,64096,2637.523,18377.334,25639.236,-7261.902,7.592,209.026
p01033,2,64097,2710.102,60076.97,46280.926,13796.044,12.789,209.026
p01033,2,64098,3400.805,66472.323,57234.076,9238.248,20.118,194.253
p01035,2,75125,4561.382,79176.782,81573.145,-2396.362,33.294,173.079
p01035,2,75505,4614.641,50872.474,50244.611,627.864,20.318,173.079
p01035,2,75506,4278.085,64744.839,63749.805,995.034,27.871,173.079
p01035,2,75884,4467.968,32181.628,29704.1,2477.528,9.241,173.079
p01035,2,75885,4318.809,33082.092,30103.796,2978.296,8.869,173.079
p01035,2,75886,3864.782,40630.91,8382.136,32248.775,0.726,184.225
p01035,2,75887,4431.313,82380.692,78013.869,4366.824,11.965,184.225
p01035,2,76264,4264.077,32280.509,27391.571,4888.937,9.712,173.079
p01035,2,76265,4070.516,33806.948,25979.054,7827.893,7.789,173.079
p01035,2,76266,4538.624,50419.452,49569.601,849.851,19.418,173.079
p01035,2,76267,4721.719,77222.896,74590.947,2631.949,30.96,173.079
p01035,2,76643,4716.515,50883.871,53999.514,-3115.643,22.702,145.332
p01035,2,76644,4308.165,40980.328,39238.937,1741.39,12.615,145.332
p01035,2,76645,4162.029,38442.405,32047.248,6395.158,11.457,145.332
p01035,2,76646,4666.186,45506.399,48370.8,-2864.401,20.657,145.332
p01037,2,69430,2725.461,74618.196,54881.898,19736.298,13.943,86.829
p01037,2,69431,3207.031,61682.351,49281.673,12400.678,19.58,125.277
p01037,2,69808,3275.424,116941.719,79051.786,37889.933,29.977,72.08
p01037,2,69809,3570.824,75132.646,63932.903,11199.743,23.918,86.829
p01037,2,69810,3199.721,73259.407,67049.528,6209.879,24.971,86.829
p01037,2,69811,4089.38,40519.203,33575.346,6943.857,4.671,115.897
p01037,2,70188,1921.529,77866.358,55142.875,22723.483,6.779,89.137
p01037,2,70189,2248.193,122791.203,111533.988,11257.215,37.162,86.829
p01037,2,70190,3677.139,91814.52,84585.418,7229.102,33.713,125.277
p01037,2,70191,4173.146,59410.163,52131.654,7278.509,8.017,125.771
p01037,2,70569,3329.633,89091.122,72764.469,16326.653,9.591,110.793
p01037,2,70570,4294.159,81674.802,74452.935,7221.867,24.985,139.799
p01037,2,70571,4325.99,90637.374,78502.854,12134.52,29.584,139.799
p01039,2,75510,4110.066,42998.704,45491.787,-2493.083,17.087,225.266
p01039,2,75888,4199.53,52558.538,48290.796,4267.742,20.296,225.266
p01039,2,75889,4095.468,30529.957,24933.495,5596.462,8.061,225.266
p01039,2,75890,3494.504,43710.672,20672.923,23037.749,6.63,225.266
p01039,2,75891,4149.827,46860.798,44045.943,2814.855,18.365,225.266
p01039,2,76268,4206.66,56403.296,54179.783,2223.513,21.572,225.266
p01039,2,76269,3447.247,78252.01,36969.507,41282.503,11.665,225.266
p01039,2,76270,3207.557,119059.106,27852.392,91206.714,3.606,236.846
p01039,2,76271,3210.953,77707.373,20446.761,57260.612,2.939,242.618
p01039,2,76648,4351.047,76764.929,77654.638,-889.709,29.507,225.266
p01039,2,76649,4390.708,70987.154,62369.528,8617.626,23.952,225.266
p01039,2,76650,4097.669,51082.665,43102.319,7980.345,15.448,227.463
p01039,2,76651,4050.966,19482.834,11962.821,7520.014,4.038,227.463
p01039,2,77029,4886.673,75742.262,79030.373,-3288.112,31.481,227.463
p01039,2,77030,4310.282,52151.7,54527.976,-2376.276,21.595,227.463
p01039,2,77031,4657.736,30581.729,36720.481,-6138.752,16.264,227.463
p01039,2,77032,3859.258,39091.431,42735.118,-3643.687,18.255,227.463
p01039,2,77409,4377.111,98188.805,99859.216,-1670.411,38.889,227.463
p01039,2,77410,4348.268,78122.703,80235.284,-2112.581,31.925,227.463
p01039,2,77411,3994.893,86597.511,65750.803,20846.708,28.148,276.555
p01039,2,77412,4323.368,41516.066,46214.064,-4697.998,15.286,276.555
p01041,2,73610,4062.707,68405.687,65098.708,3306.979,27.803,196.005
p01041,2,73990,3992.194,82929.494,78209.496,4719.998,31.053,237.356
p01041,2,73991,3659.651,82696.578,85122.306,-2425.728,13.144,239.271
p01041,2,74370,3989.407,60627.655,62300.784,-1673.129,25.494,237.356
p01041,2,74371,3497.998,63016.957,67333.515,-4316.558,10.667,274.532
p01041,2,74750,3837.137,70775.079,68937.731,1837.348,27.336,237.356
p01041,2,74751,3548.129,25128.28,15546.411,9581.869,2.151,274.532
p01041,2,75130,4110.898,70681.253,78296.415,-7615.162,29.852,225.266
p01041,2,75131,4149.27,64429.205,61571.131,2858.073,9.168,279.877
p01041,2,75511,3802.182,66762.389,67912.03,-1149.641,25.465,225.266
p01043,2,65242,3264.766,81091.228,71322.737,9768.491,22.66,175.257
p01043,2,65243,2862.842,74857.34,44120.084,30737.256,11.044,175.257
p01043,2,65244,2429.824,92199.724,17700.777,74498.946,5.779,165.777
p01043,2,65245,3205.38,59890.004,17177.863,42712.141,6.643,116.959
p01043,2,65246,3362.645,71466.225,42685.616,28780.609,17.89,116.959
p01043,2,65622,3138.375,93235.436,76543.726,16691.71,24.341,175.257
p01043,2,65623,2740.16,74761.438,49763.705,24997.734,12.68,175.257
p01043,2,65624,2042.978,185358.959,33412.567,151946.393,10.756,116.959
p01043,2,65625,3073.149,58839.139,22820.51,36018.629,8.518,116.959
p01043,2,66003,2006.173,107833.882,68292.449,39541.433,19.511,70.053
p01043,2,66004,2432.315,79919.574,57114.23,22805.344,22.327,116.959
p01043,2,66005,2412.629,90928.075,48202.043,42726.032,20.358,116.959
p01043,2,66382,2823.591,80824.82,30280.265,50544.555,3.656,71.124
p01043,2,66383,2921.102,58356.382,40836.463,17519.919,10.768,70.053
p01043,2,66384,2996.285,92360.5,68900.588,23459.913,21.94,43.425
p01045,2,75135,3815.508,76455.684,61545.862,14909.822,23.83,284.519
p01045,2,75136,3864.107,56793.167,48813.954,7979.213,18.569,284.519
p01045,2,75137,3846.221,60416.967,56488.851,3928.116,22.172,284.519
p01045,2,75515,1656.052,87637.981,81940.386,5697.596,11.558,342.564
p01045,2,75516,2706.883,126870.509,18338.418,108532.091,1.887,342.564
p01045,2,75517,3806.606,66438.096,50865.875,15572.221,20.5,321.749
p01045,2,75895,1228.377,153216.965,38324.24,114892.725,5.531,340.2
p01045,2,75896,1456.963,120313.924,36167.663,84146.262,11.566,321.749
p01045,2,75897,3611.6,60536.019,22659.298,37876.721,8.384,321.749
p01045,2,76276,3352.384,77887.31,31274.042,46613.268,10.039,321.749
p01047,2,71324,2869.964,51145.903,62276.687,-11130.783,20.877,173.901
p01047,2,71704,3231.096,25536.266,28851.491,-3315.225,8.195,173.901
p01047,2,71705,2763.001,36981.325,39030.723,-2049.398,9.586,173.901
p01047,2,72083,3651.699,48521.434,43356.293,5165.142,18.757,173.901
p01047,2,72084,2497.457,106852.33,20955.265,85897.066,3.216,183.933
p01047,2,72085,2615.019,31169.702,17255.072,13914.63,2.3,194.629
p01047,2,72462,3764.977,54930.958,51984.35,2946.608,9.259,219.848
p01047,2,72463,3585.024,61218.102,57599.626,3618.477,25.581,173.901
p01047,2,72464,2103.823,124342.191,47589.17,76753.02,7.359,196.471
p01047,2,72465,3024.857,55455.804,36740.507,18715.298,5.779,196.471
p01047,2,72841,4452.11,84752.395,84871.068,-118.672,18.812,219.848
p01047,2,72842,3961.209,90666.976,86230.424,4436.552,19.61,219.848
p01047,2,72843,2977.213,89161.504,84509.54,4651.964,35.677,173.901
p01047,2,72844,3136.734,84470.426,78102.069,6368.358,33.655,173.901
p01047,2,72845,4281.54,67137.254,65621.002,1516.252,30.796,236.03
p01047,2,73223,2864.155,123988.396,116849.439,7138.957,47.474,173.901
p01047,2,73224,3244.39,120332.049,112589.05,7742.999,42.562,243.349
p01047,2,73225,4218.833,66622.731,67178.995,-556.264,29.923,243.349
p01047,2,73604,4328.516,97927.062,96104.418,1822.644,18.562,244.535
p01047,2,73605,4404.518,82599.948,83097.701,-497.753,33.34,243.349
p01049,2,62973,2193.545,113001.1,84769.31,28231.79,26.503,213.713
p01049,2,63352,3324.59,101300.258,66228.814,35071.445,22.701,203.222
p01049,2,63353,2891.789,90537.612,73640.694,16896.919,23.993,208.023
p01049,2,63731,3328.198,103578.666,62385.208,41193.457,19.037,208.023
p01049,2,63732,2963.72,77458.992,43447.631,34011.361,10.026,208.023
p01049,2,63733,2746.722,85138.579,52479.658,32658.921,13.608,208.023
p01049,2,64110,3591.945,108634.405,87412.097,21222.308,31.718,203.222
p01049,2,64111,2974.998,123205.801,56765.747,66440.054,17.217,208.023
p01049,2,64112,1687.193,126730.766,32867.356,93863.41,5.807,208.023
p01049,2,64113,2076.491,72823.338,42654.259,30169.08,9.007,208.023
