region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,reinforcement_dist_km
p16,1,28592,109.345,232003.53,55.73,24.087
p21,1,28607,24.017,244924.585,83.979,2.489
p21,1,28608,351.208,220851.43,74.176,2.489
p21,1,28609,85.328,198877.552,67.507,2.489
p21,1,28610,152.069,177205.844,60.174,2.489
p21,1,28611,621.01,158108.44,55.722,2.489
p21,1,28612,438.889,162179.681,54.007,2.489
p21,1,28613,141.328,172316.742,54.169,2.489
p21,1,28614,6.155,180757.687,58.972,2.489
p22,1,28624,287.604,306703.862,99.959,2.412
p22,1,28625,145.794,293620.794,25.497,118.983
p22,1,28626,0.241,279284.959,19.917,118.983
p22,1,28627,9.897,285605.615,21.333,118.983
p22,1,28628,3.621,308973.464,27.634,118.983
p23,1,28630,391.036,320712.964,91.418,13.74
p23,1,28631,462.846,304950.01,85.605,13.74
p23,1,28632,499.838,289335.895,80.859,13.74
p23,1,28633,627.95,286600.306,79.218,13.74
p23,1,28634,34.336,288644.482,78.718,13.74
p23,1,28635,284.466,297536.437,82.21,13.74
p23,1,28636,64.871,307208.416,86.534,13.74
p23,1,28637,221.164,317105.096,95.594,13.74
p23,1,28638,171.199,334179.513,101.293,13.74
p23,1,28639,106.207,358345.611,109.514,13.74
p23,1,28640,921.529,387867.092,118.776,13.74
p23,1,28641,80.742,414776.649,125.762,13.74
p32,1,28647,146.035,125025.262,36.511,3.802
p32,1,28648,306.794,123802.442,36.735,3.802
p32,1,28649,464.415,136593.7,41.432,3.802
p32,1,28650,227.802,152882.922,46.309,3.802
p32,1,28651,702.114,175312.83,54.719,3.802
p32,1,28652,308.846,208976.972,41.414,34.854
p32,1,28654,104.337,268145.859,63.214,34.854
p38,1,28655,587.278,278467.404,72.441,34.854
p38,1,28656,491.691,319564.632,83.961,34.854
p38,1,28657,690.83,353267.719,95.481,34.854
p38,1,28658,813.692,388596.633,107.001,34.854
p38,1,28659,726.011,399937.112,60.786,132.974
p38,1,28660,663.795,415391.431,65.558,132.974
p38,1,28661,213.863,439654.478,70.382,132.974
p38,1,28662,63.362,454427.398,76.366,132.974
p38,1,28663,3.741,480753.299,87.148,132.974
p38,1,28664,151.647,513488.556,98.51,132.974
p38,1,28665,456.148,546724.974,110.03,132.974
p38,1,28666,718.769,588137.277,121.55,132.974
p38,1,28667,759.019,612110.436,133.07,132.974
p38,1,28668,823.408,656479.051,144.59,132.974
p38,1,28669,1104.615,686852.911,156.11,132.974
p38,1,28670,826.183,709385.507,167.63,132.974
p38,1,28671,1250.288,718165.515,238.574,11.999
p38,1,28672,614.01,757187.773,16.75,341.77
p38,1,28673,437.803,687655.943,215.407,11.999
p38,1,28674,1026.71,649750.929,203.887,11.999
p38,1,28675,1339.418,613076.418,192.494,11.999
p38,1,28676,1159.59,547132.521,180.847,11.999
p38,1,28677,1281.185,540558.109,169.327,11.999
p38,1,28678,1656.289,514616.129,157.807,11.999
p38,1,28679,1658.1,475070.088,146.361,11.999
p38,1,28680,1260.788,427392.951,134.841,11.999
p38,1,28681,1053.382,399137.29,123.47,11.999
p38,1,28682,814.235,365306.518,111.727,11.999
p38,1,28683,1317.513,335709.866,100.207,11.999
p38,1,28684,1054.589,307220.694,88.687,11.999
p38,1,28685,1559.375,272545.679,77.167,11.999
p38,1,28686,1036.305,248469.556,65.963,11.999
p38,1,28687,435.51,232733.311,58.239,11.999
p8,1,28900,28.241,688064.243,78.831,87.576
p8,1,28903,0.664,756138.788,93.768,87.576
p8,1,28904,143.138,762712.037,103.267,87.576
p8,1,28905,441.786,788857.387,113.354,87.576
p8,1,28906,715.571,813849.444,124.949,87.576
p8,1,28907,588.605,847015.866,139.152,87.576
p8,1,28908,519.269,863783.317,150.303,87.576
p8,1,28909,535.079,882184.626,161.994,87.576
p8,1,28910,672.847,922481.32,171.194,87.576
p8,1,28911,574.726,1029582.074,184.929,87.576
p8,1,28912,80.742,1039675.927,201.161,87.576
p8,1,28913,220.501,1052324.074,215.888,87.576
p12,1,28914,443.596,1120071.101,246.151,87.433
p12,1,28915,28.724,1086633.476,248.239,87.433
p12,1,28916,89.914,1219812.129,257.889,87.433
p12,1,28918,79.173,1396269.255,288.071,87.433
p7,1,28919,9.716,2196363.074,202.861,213.12
p7,1,28921,116.526,2060223.685,52.448,404.141
p7,1,28922,217.845,1478303.613,347.976,3.762
p7,1,28923,102.285,1094353.557,315.422,3.762
p7,1,28924,607.493,947777.618,304.618,3.762
p7,1,28926,1.69,964710.463,290.289,3.762
p7,1,28928,443.898,763961.491,255.954,3.762
p7,1,28929,577.984,749294.191,247.439,3.762
p7,1,28930,351.087,741281.893,242.491,3.762
p7,1,28931,1100.874,723577.734,239.381,3.762
p7,1,28932,999.796,732449.861,239.903,3.762
p7,1,28933,111.819,1749560.924,245.591,3.762
p7,1,28934,52.742,902144.076,221.649,3.762
p15,1,28936,41.035,628472.445,169.894,10.05
p15,1,28937,305.768,593541.285,166.852,10.05
p15,1,28938,571.226,552484.01,161.6,10.05
p15,1,28939,268.656,561599.787,159.214,10.05
p15,1,28940,82.431,568820.434,160.332,10.05
p15,1,28941,127.931,571883.373,171.082,16.115
p15,1,28942,778.209,537211.226,164.518,16.115
p15,1,28943,379.932,518742.581,158.946,16.115
p15,1,28944,51.836,501111.566,153.662,16.115
p15,1,28945,976.261,459854.114,144.151,16.115
p15,1,28946,1229.952,456299.711,141.616,16.115
p15,1,28947,436.415,462614.018,144.673,16.115
p16,1,28948,805.726,468976.031,148.453,16.115
p16,1,28949,540.208,504350.281,25.261,154.437
p16,1,28950,1126.159,508202.125,26.902,154.437
p15,1,28951,1267.004,520268.052,32.706,154.437
p15,1,28952,884.778,547773.111,42.592,154.437
p15,1,28953,1647.298,543841.18,191.835,24.087
p15,1,28954,1400.487,506097.526,180.346,24.087
p15,1,28955,1222.831,479292.455,168.984,24.087
p15,1,28956,1340.987,444053.63,157.156,24.087
p15,1,28957,1810.712,417150.052,145.636,24.087
p15,1,28958,1686.281,388344.575,134.064,24.087
p15,1,28959,808.864,357269.268,126.129,24.087
p16,1,28961,573.64,294733.011,99.004,24.087
p16,1,28962,1573.798,263094.387,87.589,24.087
p16,1,28963,459.708,268613.663,79.781,24.087
p16,1,28964,399.605,218071.368,64.813,24.087
p16,1,28965,243.19,189223.386,56.93,24.087
p16,1,28966,54.19,181356.732,49.206,24.087
p16,1,28967,110.19,178101.719,48.079,24.087
p16,1,28970,35.724,212350.772,47.057,24.087
p16,1,28971,258.639,217837.123,53.156,24.087
p16,1,28972,19.19,271335.555,62.167,24.087
p21,1,28987,70.362,237788.863,76.838,2.489
p21,1,28988,382.467,191502.651,66.716,2.489
p21,1,28989,668.381,169029.287,57.538,2.489
p21,1,28990,572.191,147324.343,50.846,2.489
p21,1,28991,592.709,125342.419,44.127,2.489
p21,1,28992,584.14,134921.393,42.263,2.489
p21,1,28993,1029.003,135129.499,42.627,2.489
p21,1,28994,275.837,202052.104,52.37,2.489
p21,1,28995,290.32,170370.922,55.839,2.489
p21,1,28997,5.914,231917.63,74.262,2.489
p21,1,28998,30.897,254624.251,84.2,2.489
p24,1,29002,73.38,388673.566,121.507,2.412
p24,1,29004,182.242,317732.255,29.526,118.983
p22,1,29005,27.638,271808.299,18.208,118.983
p22,1,29006,215.19,244326.113,8.151,118.983
p23,1,29009,3.379,331480.573,34.368,118.983
p23,1,29010,176.569,351352.968,103.096,13.74
p23,1,29011,270.647,329498.368,96.808,13.74
p23,1,29012,330.932,323155.561,93.795,13.74
p23,1,29013,409.924,318871.319,91.633,13.74
p23,1,29014,175.061,324999.109,93.015,13.74
p23,1,29015,331.053,336470.92,93.953,13.74
p23,1,29016,134.087,349720.768,98.458,13.74
p23,1,29017,268.415,356887.668,107.562,13.74
p23,1,29018,65.474,367186.902,111.864,13.74
p23,1,29019,98.724,384487.148,117.585,13.74
p23,1,29020,1041.072,403153.037,126.86,13.74
p23,1,29021,406.906,444065.274,135.067,13.74
p32,1,29022,99.992,293288.657,83.699,3.802
p32,1,29027,86.776,158403.457,48.18,3.802
p32,1,29028,88.164,158189.792,48.255,3.802
p32,1,29030,30.474,186643.994,57.777,3.802
p32,1,29034,135.173,382438.048,110.882,34.854
p38,1,29035,103.009,356101.929,99.678,34.854
p38,1,29036,419.7,341449.016,89.998,34.854
p38,1,29037,713.157,364642.038,100.253,34.854
p38,1,29038,327.251,403412.112,111.773,34.854
p38,1,29040,119.604,455486.938,77.078,132.974
p38,1,29041,315.182,463524.387,81.902,132.974
p38,1,29042,163.595,488790.421,86.779,132.974
p38,1,29044,3.017,533168.411,103.335,132.974
p38,1,29045,383.915,558460.16,114.802,132.974
p38,1,29046,1161.762,594769.622,126.322,132.974
p38,1,29047,1169.003,635629.643,137.842,132.974
p38,1,29048,1259.521,639260.167,149.362,132.974
p38,1,29049,1337.185,690669.773,160.882,132.974
p38,1,29050,765.356,729994.357,172.402,132.974
p38,1,29051,772.899,695312.047,233.877,11.999
p38,1,29052,2.052,703088.882,222.282,11.999
p38,1,29053,713.519,688572.909,210.71,11.999
p38,1,29054,1365.668,632855.299,199.115,11.999
p38,1,29055,1531.979,582092.112,187.595,11.999
p38,1,29056,1568.306,573699.556,176.075,11.999
p38,1,29057,1672.945,510012.722,164.555,11.999
p38,1,29058,1637.582,477817.214,153.035,11.999
p38,1,29059,1588.703,446825.294,141.515,11.999
p38,1,29060,1591.358,407801.517,130.048,11.999
p38,1,29061,1399.883,389990.378,118.528,11.999
p38,1,29062,1166.59,544485.191,64.075,57.155
p38,1,29063,822.925,343913.023,95.435,11.999
p38,1,29064,1359.271,305602.834,83.915,11.999
p38,1,29065,1651.643,265911.731,72.395,11.999
p38,1,29066,1074.745,224852.347,60.875,11.999
p38,1,29067,1089.831,196685.094,49.671,11.999
p38,1,29068,122.018,175064.919,41.895,11.999
p8,1,29280,56.061,745776.646,92.86,87.576
p8,1,29281,12.974,771093.171,95.497,87.576
p8,1,29283,95.586,849692.563,119.249,87.576
p8,1,29284,242.889,794850.608,115.98,87.576
p8,1,29285,108.5,807771.725,120.033,87.576
p8,1,29286,493.743,844949.913,130.34,87.576
p8,1,29287,447.519,877980.041,150.039,87.576
p8,1,29288,493.32,893911.697,156.445,87.576
p8,1,29289,809.649,921703.225,167.175,87.576
p8,1,29290,1036.667,974657.311,178.707,87.576
p8,1,29291,262.682,973679.387,190.038,87.576
p8,1,29292,904.089,1168856.812,203.173,87.576
p8,1,29293,534.053,1080920.641,220.927,87.576
p12,1,29294,209.88,1017774.409,234.259,87.433
p12,1,29295,450.053,1019181.834,236.794,87.433
p12,1,29302,33.31,1233748.104,271.957,87.433
p7,1,29303,1146.495,990046.928,320.963,3.762
p7,1,29304,310.113,1001035.856,317.704,3.762
p7,1,29308,179.104,928207.242,264.521,3.762
p7,1,29309,911.21,781451.487,259.63,3.762
p7,1,29310,260.57,753485.006,255.3,3.762
p7,1,29311,48.155,855810.601,251.274,3.762
p7,1,29312,0.241,783822.559,252.392,3.762
p7,1,29313,520.355,1017963.757,309.52,3.762
p15,1,29314,154.302,15567444.214,104.997,135.076
p15,1,29319,185.983,578939.723,170.138,10.05
p15,1,29320,57.448,604925.688,173.024,10.05
p15,1,29321,664.398,587623.212,180.809,16.115
p15,1,29322,980.667,567288.754,175.532,16.115
p15,1,29323,45.138,699568.718,222.361,16.115
p15,1,29324,3.138,510305.691,160.917,16.115
p15,1,29325,693.726,494490.989,155.873,16.115
p15,1,29326,1326.263,488906.727,153.658,16.115
p15,1,29327,829.261,496265.668,157.566,16.115
p16,1,29328,468.157,513065.275,160.368,16.115
p16,1,29329,1231.883,523091.418,165.272,16.115
p16,1,29330,1513.03,538773.621,38.294,154.437
p16,1,29331,942.227,552653.239,43.277,154.437
p15,1,29332,983.02,550118.781,185.238,16.115
p15,1,29333,1536.625,562705.269,196.637,24.087
p15,1,29334,1596.97,526936.242,185.117,24.087
p15,1,29335,1751.936,489100.416,173.448,24.087
p15,1,29336,1775.169,467870.023,161.981,24.087
p15,1,29337,1667.815,443418.214,150.514,24.087
p15,1,29338,1391.918,425096.29,143.265,24.087
p15,1,29339,615.64,385428.847,132.009,24.087
p15,1,29340,0.362,514514.549,116.423,24.087
p16,1,29341,822.985,299887.019,104.513,24.087
p16,1,29342,1023.331,298207.473,96.051,24.087
p16,1,29343,364.242,245499.003,81.79,24.087
p16,1,29344,630.123,227723.778,73.908,24.087
p16,1,29348,28.362,223345.074,55.034,24.087
p16,1,29349,115.259,239781.228,54.094,24.087
p16,1,29350,13.155,220798.483,58.555,24.087
p16,1,29351,126.906,268754.726,64.307,24.087
p16,1,29352,140.0,270390.516,70.629,24.087
p21,1,29359,10.862,703434.593,187.942,36.394
p21,1,29360,4.948,742917.294,176.371,36.394
p21,1,29361,179.225,666245.368,198.855,2.489
p21,1,29368,75.552,177986.098,59.677,2.489
p21,1,29369,523.795,145766.521,48.157,2.489
p21,1,29370,462.001,115948.495,39.695,2.489
p21,1,29371,555.777,102775.887,32.551,2.489
p21,1,29372,731.321,86264.669,2.412,36.699
p21,1,29373,1004.925,99873.25,31.107,2.489
p21,1,29374,245.665,126800.552,41.201,2.489
p21,1,29375,217.242,146993.122,45.637,2.489
p21,1,29376,199.863,178441.315,56.283,2.489
p21,1,29377,474.613,200420.63,67.996,2.489
p21,1,29378,351.932,232791.907,80.336,2.489
p24,1,29382,17.741,372423.003,36.238,113.253
p24,1,29384,451.984,303671.14,29.43,118.983
p24,1,29385,258.759,267808.764,17.313,118.983
p24,1,29386,117.793,238795.224,6.531,118.983
p24,1,29387,51.052,250145.67,9.88,118.983
p24,1,29389,1.931,331356.599,33.964,118.983
p24,1,29390,44.897,370350.633,45.41,118.983
p24,1,29391,6.879,365157.476,108.223,13.74
p24,1,29392,249.406,355587.222,105.688,13.74
p24,1,29394,148.388,359321.754,104.368,13.74
p24,1,29395,408.837,369348.12,106.815,13.74
p23,1,29396,51.293,378811.705,110.878,13.74
p23,1,29397,105.966,396780.922,115.329,13.74
p23,1,29398,44.957,398620.948,123.853,13.74
p23,1,29399,77.785,413529.876,128.683,13.74
p23,1,29400,607.795,438115.002,134.878,13.74
p23,1,29401,602.967,467775.435,143.362,13.74
p32,1,29402,73.5,315069.277,90.106,3.802
p32,1,29406,0.724,201382.554,64.745,3.802
p32,1,29407,228.768,191707.02,59.7,3.802
p32,1,29408,119.785,192063.64,59.775,3.802
p38,1,29411,102.466,383658.054,128.275,3.802
p38,1,29412,298.466,377605.105,125.964,3.802
p38,1,29413,273.966,396987.625,131.262,3.802
p38,1,29414,254.837,403986.534,114.014,34.854
p38,1,29415,452.044,376171.74,104.181,34.854
p38,1,29416,248.983,376830.894,101.518,34.854
p38,1,29417,352.113,383640.87,106.396,34.854
p38,1,29418,570.622,409214.761,116.545,34.854
p38,1,29419,546.907,440161.522,128.065,34.854
p38,1,29420,501.226,473567.213,139.585,34.854
p38,1,29421,784.425,494377.016,93.369,132.974
p38,1,29422,390.07,508866.547,98.194,132.974
p38,1,29423,124.733,515094.9,103.04,132.974
p38,1,29424,351.268,543939.317,109.468,132.974
p38,1,29425,208.794,588945.645,119.732,132.974
p38,1,29426,429.777,615668.443,131.094,132.974
p38,1,29427,368.165,621624.384,142.614,132.974
p38,1,29428,438.95,651580.156,154.134,132.974
p38,1,29429,460.674,683638.392,165.654,132.974
p38,1,29430,12.552,715925.028,177.279,132.974
p38,1,29431,1.69,759277.912,236.188,11.999
p38,1,29432,250.794,741982.743,231.044,11.999
p38,1,29433,1093.029,625562.947,207.504,11.999
p38,1,29434,1583.393,640077.455,194.865,11.999
p38,1,29435,1291.202,599505.425,182.898,11.999
p38,1,29436,1723.876,545481.144,171.378,11.999
p38,1,29437,1814.574,516472.362,159.858,11.999
p38,1,29438,1768.833,494967.785,148.338,11.999
p38,1,29439,1391.254,445887.675,136.818,11.999
p38,1,29440,1431.323,421538.593,125.298,11.999
p38,1,29441,353.682,394714.312,114.076,11.999
p38,1,29442,1507.418,353401.654,102.183,11.999
p38,1,29443,1527.211,304799.846,90.663,11.999
p38,1,29444,1298.745,284666.076,79.143,11.999
p38,1,29445,1397.952,244734.114,67.623,11.999
p38,1,29446,715.631,220096.687,56.103,11.999
p38,1,29447,271.553,182994.187,44.583,11.999
p38,1,29448,22.871,147510.87,33.063,11.999
p8,1,29659,73.983,843519.638,47.647,31.938
p8,1,29660,1.026,860442.803,106.16,87.576
p8,1,29661,170.113,856146.881,107.49,87.576
p8,1,29662,251.156,850825.33,111.674,87.576
p8,1,29663,615.398,858431.675,131.553,87.576
p8,1,29664,639.717,833061.477,128.627,87.576
p8,1,29665,320.372,855977.947,131.557,87.576
p8,1,29666,394.717,875161.016,138.719,87.576
p8,1,29667,283.501,876454.55,148.972,87.576
p8,1,29668,480.829,894959.901,167.249,87.576
p8,1,29669,356.579,944800.192,175.162,87.576
p8,1,29670,530.131,974420.553,183.572,87.576
p8,1,29672,867.64,1099271.551,207.41,87.576
p8,1,29673,3.862,1098869.176,219.377,87.576
p12,1,29674,1051.451,1001944.015,222.068,87.433
p12,1,29675,501.286,1245920.887,228.572,87.433
p12,1,29676,37.112,2439969.705,255.334,87.433
p12,1,29681,155.449,1169915.422,256.955,87.433
p12,1,29682,465.381,1168027.165,261.07,87.433
p12,1,29683,257.552,1146118.775,272.888,87.433
p7,1,29688,269.621,813961.77,275.936,3.762
p7,1,29689,620.347,825231.09,271.746,3.762
p7,1,29690,37.655,782033.811,267.118,3.762
p7,1,29691,40.129,1232723.931,280.02,3.762
p7,1,29692,556.381,958453.621,292.648,3.762
p7,1,29693,790.52,1307205.181,307.076,3.762
p15,1,29694,17.802,82019852.673,213.491,135.076
p15,1,29695,69.88,809970.448,244.767,10.05
p15,1,29696,677.916,775258.226,231.611,10.05
p15,1,29697,73.862,866545.466,181.572,64.391
p15,1,29698,380.415,638828.598,186.86,10.05
p15,1,29699,544.191,655689.946,182.254,10.05
p15,1,29700,651.123,628903.648,184.938,10.05
p15,1,29701,421.208,618792.658,191.908,16.115
p15,1,29702,522.829,606616.675,187.254,16.115
p15,1,29704,758.175,542287.298,172.239,16.115
p15,1,29705,710.321,537106.45,167.542,16.115
p15,1,29706,1048.796,525821.314,166.371,16.115
p15,1,29707,1161.4,528185.67,169.033,16.115
p16,1,29708,933.537,547596.632,171.739,16.115
p16,1,29709,934.865,561092.239,176.529,16.115
p16,1,29710,1402.297,565016.807,181.986,16.115
p16,1,29711,686.364,581591.04,55.021,154.437
p16,1,29712,1268.331,598043.782,60.412,154.437
p16,1,29713,1165.262,574512.209,201.26,24.087
p15,1,29714,1088.503,546688.081,189.74,24.087
p15,1,29715,1466.987,483716.052,178.325,24.087
p15,1,29716,1315.521,463484.985,168.393,24.087
p15,1,29717,930.399,463277.904,156.873,24.087
p16,1,29718,1120.245,425017.81,148.665,24.087
p16,1,29719,218.811,448730.654,141.197,24.087
p16,1,29720,410.829,349188.999,121.174,24.087
p16,1,29721,663.795,315687.027,108.969,24.087
p16,1,29722,91.121,309007.846,99.61,24.087
p16,1,29724,6.397,259075.806,85.651,24.087
p16,1,29726,3.259,271706.036,81.663,24.087
p16,1,29727,29.448,257969.287,71.588,24.087
p16,1,29728,344.087,248582.212,15.232,102.421
p16,1,29729,1014.52,232014.987,12.033,102.384
p16,1,29730,364.001,253931.918,20.126,102.384
p16,1,29731,260.147,286209.119,29.59,102.384
p16,1,29732,130.888,316438.531,81.306,24.087
p21,1,29739,305.949,687269.986,179.745,36.394
p21,1,29740,352.415,704204.468,169.385,36.394
p21,1,29741,283.622,619587.013,159.974,36.394
p21,1,29742,110.793,603109.858,154.762,36.394
p21,1,29749,148.69,139215.385,43.715,2.489
p21,1,29750,301.484,98008.979,31.044,2.489
p21,1,29751,324.837,77206.4,21.347,2.489
p21,1,29752,540.993,60780.968,17.136,2.489
p21,1,29753,542.743,69205.085,19.618,2.489
p21,1,29754,507.562,86887.16,28.291,2.489
p21,1,29755,288.328,123189.918,40.333,2.489
p21,1,29756,884.537,160878.149,52.748,2.489
p21,1,29757,430.863,195217.829,64.747,2.489
p21,1,29758,560.364,235016.434,75.055,2.489
p24,1,29759,672.123,269663.283,86.777,2.489
p24,1,29760,186.104,289302.598,100.459,2.489
p24,1,29762,181.88,339128.471,28.039,113.253
p24,1,29763,211.208,348411.862,45.178,118.983
p24,1,29764,137.466,316814.912,33.974,118.983
p24,1,29765,95.707,291216.141,23.666,118.983
p24,1,29766,1.69,271061.034,18.253,118.983
p24,1,29767,11.586,275408.918,20.275,118.983
p24,1,29771,88.466,402930.873,119.892,13.74
p24,1,29772,386.932,388246.938,117.804,13.74
p24,1,29773,267.328,388494.492,115.568,13.74
p24,1,29774,123.949,392012.153,117.528,13.74
p24,1,29775,0.784,409648.045,118.708,13.74
p24,1,29776,80.017,413065.726,121.774,13.74
p24,1,29779,32.526,440523.978,140.669,13.74
p24,1,29780,371.182,459980.092,145.502,13.74
p24,1,29781,553.002,485774.728,155.673,13.74
p32,1,29782,430.501,342647.983,100.36,3.802
p32,1,29783,0.543,311158.706,91.634,3.802
p32,1,29784,168.483,290718.004,86.388,3.802
p32,1,29786,154.363,247400.776,75.843,3.802
p32,1,29787,510.458,226997.822,71.22,3.802
p32,1,29788,189.966,228419.325,71.444,3.802
p38,1,29789,43.328,235932.659,76.352,3.802
p38,1,29790,444.139,282386.455,91.825,3.802
p38,1,29791,35.724,317870.524,104.716,3.802
p38,1,29792,52.138,348160.708,114.865,3.802
p38,1,29793,18.345,407491.056,133.505,3.802
p38,1,29794,1.086,421407.198,120.42,34.854
p38,1,29795,56.604,408963.065,115.648,34.854
p38,1,29796,16.052,405290.92,113.113,34.854
p38,1,29797,444.139,415388.037,117.81,34.854
p38,1,29798,551.433,429981.383,122.951,34.854
p38,1,29799,121.293,459409.996,132.837,34.854
p38,1,29800,171.621,500972.955,144.357,34.854
p38,1,29801,641.95,523427.374,155.877,34.854
p38,1,29802,528.321,543302.253,109.714,132.974
p38,1,29804,174.759,580781.952,119.49,132.974
p38,1,29805,397.251,605029.222,126.665,132.974
p38,1,29806,331.415,633545.729,136.024,132.974
p38,1,29807,296.173,654459.692,147.491,132.974
p38,1,29808,233.475,685921.561,158.905,132.974
p38,1,29809,264.673,714823.901,170.425,132.974
p38,1,29810,777.244,755999.178,181.998,132.974
p38,1,29811,416.381,763711.815,245.494,11.999
p38,1,29812,70.242,781043.349,247.312,11.999
p38,1,29813,1408.09,644694.688,203.105,11.999
p38,1,29814,1729.126,591567.617,191.585,11.999
p38,1,29815,1774.988,597483.168,179.915,11.999
p38,1,29816,1683.264,536070.075,168.395,11.999
p38,1,29817,1794.178,528054.719,156.875,11.999
p38,1,29818,1516.289,472807.761,144.535,11.999
p38,1,29819,1561.668,454336.282,132.941,11.999
p38,1,29820,1381.177,387409.915,121.421,11.999
p38,1,29821,758.838,380577.331,109.677,11.999
p38,1,29822,1044.632,334861.353,97.635,11.999
p38,1,29823,1329.763,293412.208,86.041,11.999
p38,1,29824,962.503,273299.455,74.446,11.999
p38,1,29825,731.744,240546.155,62.926,11.999
p38,1,29826,1146.978,210859.93,51.332,11.999
p38,1,29827,517.338,169154.086,39.812,11.999
p38,1,29828,311.561,134359.863,28.292,11.999
p8,1,30038,40.371,733468.798,5.096,25.802
p8,1,30039,56.966,1034142.772,36.21,2.871
p8,1,30040,104.035,1058805.246,121.985,87.576
p8,1,30042,36.871,1020089.012,154.117,87.576
p8,1,30043,615.036,926049.916,143.784,87.576
p8,1,30044,493.381,886313.585,142.358,87.576
p8,1,30045,39.345,918245.101,143.257,87.576
p8,1,30047,459.165,926164.978,155.414,87.576
p8,1,30048,175.363,941305.673,164.98,87.576
p8,1,30050,68.673,1010382.595,191.718,87.576
p8,1,30052,992.193,1133779.984,215.171,87.576
p12,1,30053,142.535,981330.072,218.78,87.433
p12,1,30054,725.769,989675.135,210.548,87.433
p12,1,30055,402.622,1173798.947,211.96,87.433
p12,1,30056,466.165,1073752.871,218.464,87.433
p12,1,30060,39.345,1040844.89,242.989,87.433
p12,1,30061,275.053,1111410.939,244.093,87.433
p12,1,30062,198.776,1087312.681,256.209,87.433
p12,1,30063,241.38,1107334.419,273.643,87.433
p12,1,30065,453.553,1171141.969,293.793,87.433
p12,1,30067,58.414,1204976.366,310.923,87.433
p12,1,30068,517.881,1248153.974,316.738,87.433
p12,1,30069,1026.589,1276600.995,320.168,87.433
p12,1,30070,10.138,1274819.525,330.001,87.433
p12,1,30071,53.104,1305021.509,338.832,87.433
p7,1,30072,539.545,854643.735,292.337,3.762
p7,1,30073,1045.055,989098.681,304.752,3.762
p15,1,30074,262.259,907482.229,298.328,10.05
p15,1,30075,65.173,1018780.706,296.51,10.05
p15,1,30076,534.174,794430.768,226.65,10.05
p15,1,30077,855.33,724064.13,215.003,10.05
p15,1,30078,262.501,681364.116,197.8,10.05
p15,1,30079,978.072,673998.764,195.722,10.05
p15,1,30080,396.829,650726.716,208.779,16.115
p15,1,30081,78.086,650456.239,203.555,16.115
p15,1,30082,586.915,634281.392,199.989,16.115
p15,1,30083,283.38,654787.087,209.062,16.115
p15,1,30084,691.433,568991.946,183.684,16.115
p15,1,30085,874.942,604706.24,180.009,16.115
p15,1,30086,1181.193,577581.799,178.263,16.115
p15,1,30087,932.813,561684.61,180.575,16.115
p16,1,30088,1386.245,568509.258,183.333,16.115
p16,1,30089,502.674,603002.562,188.514,16.115
p16,1,30090,1612.539,589015.115,192.82,16.115
p16,1,30091,1372.668,609525.804,66.308,154.437
p16,1,30092,859.313,614485.111,217.657,24.087
p16,1,30093,1363.918,595494.398,206.243,24.087
p16,1,30094,1701.85,552594.165,196.831,24.087
p16,1,30095,1592.746,522340.442,184.834,24.087
p16,1,30096,1207.986,514952.622,173.903,24.087
p16,1,30097,1249.624,479747.456,164.861,24.087
p16,1,30098,1018.141,449978.254,149.262,24.087
p16,1,30099,1659.488,421512.058,137.519,24.087
p16,1,30100,269.621,387478.416,126.21,24.087
p16,1,30102,107.293,346141.55,108.547,24.087
p16,1,30106,21.483,328039.036,85.912,24.087
p16,1,30107,40.491,300474.22,23.132,102.421
p16,1,30108,35.0,260627.555,13.492,102.421
p16,1,30109,1383.59,200964.618,2.002,102.384
p16,1,30110,654.562,247396.379,14.044,102.384
p16,1,30111,285.311,279461.978,26.533,102.384
p16,1,30112,44.716,313971.554,39.097,102.384
p21,1,30119,119.0,699204.97,171.726,36.394
p21,1,30120,227.863,652480.78,160.712,36.394
p21,1,30121,395.018,659702.27,151.986,36.394
p21,1,30122,450.053,600517.335,142.944,36.394
p21,1,30123,5.552,559106.667,135.716,36.394
p21,1,30129,85.449,115585.542,38.094,2.489
p21,1,30130,353.018,81815.59,26.052,2.489
p21,1,30131,421.691,61419.078,14.488,2.489
p21,1,30132,71.811,25750.199,4.265,2.489
p21,1,30133,697.468,53587.911,11.788,2.489
p21,1,30134,745.14,80476.916,24.427,2.489
p21,1,30135,912.899,115339.69,36.394,2.489
p21,1,30136,1402.056,148116.561,48.511,2.489
p21,1,30137,1222.469,182693.816,61.127,2.489
p21,1,30138,1113.486,217813.031,72.669,2.489
p24,1,30139,953.813,245013.957,85.606,2.489
p24,1,30140,826.364,264931.352,2.713,113.253
p24,1,30141,865.83,299798.423,11.738,113.253
p24,1,30142,665.485,328587.809,24.302,113.253
p24,1,30143,256.104,362075.15,36.866,113.253
p24,1,30144,365.087,343050.673,41.54,118.983
p24,1,30145,171.259,320992.84,34.396,118.983
p24,1,30146,48.638,314833.602,33.414,118.983
p24,1,30150,60.707,394781.672,55.249,118.983
p24,1,30151,129.199,430427.814,67.142,118.983
p24,1,30152,431.165,420746.507,129.921,13.74
p24,1,30153,719.675,428830.822,127.535,13.74
p24,1,30154,435.208,428351.501,129.421,13.74
