,,,wsc1,wsc2,wsc3,wsc4,wsc5
83,class9,wind-ons,29204.02868,168707.9423,192275.3633,208958.6707,228576.7301
84,class10,wind-ons,48623.72763,105160.8147,143226.0563,183331.768,224285.166
84,class4,wind-ons,22509.40051,28373.44304,28373.44304,40926.73536,72075.60238
84,class5,wind-ons,27895.27282,57760.85855,78052.70383,84112.28265,84112.28265
84,class6,wind-ons,72183.40979,72320.47086,73345.63591,86477.97098,103464.8782
84,class7,wind-ons,34352.96944,59141.13138,78095.348,109070.8328,266587.6759
84,class8,wind-ons,36700.62471,49849.03377,65817.84937,117110.0471,273886.242
84,class9,wind-ons,66474.92631,115309.0558,226494.2942,268828.7085,292997.6083
85,class10,wind-ons,64349.24441,133403.2203,179682.3366,233469.296,286753.1979
85,class4,wind-ons,273182.0701,0,0,0,0
85,class5,wind-ons,35497.93813,203082.9825,275564.9055,325023.8374,446412.845
85,class6,wind-ons,21423.3451,289448.5462,359454.7489,416824.1737,469791.8167
85,class7,wind-ons,65614.31282,258538.2524,331904.3957,396295.9568,458812.3281
85,class8,wind-ons,240875.2241,293058.3611,325883.519,354716.1622,450119.0234
85,class9,wind-ons,90753.69007,234808.3796,271638.5743,304454.2796,343753.1155
86,class10,wind-ons,254266.88,270946.8553,278019.7861,286280.8506,302971.0911
86,class4,wind-ons,50883.72742,253946.4745,280238.5794,315538.9063,345230.9471
86,class5,wind-ons,75426.16983,245880.7588,304051.5337,356400.7785,408619.048
86,class6,wind-ons,120293.1177,257886.452,330162.5444,386498.2719,432449.0131
86,class7,wind-ons,205466.942,266094.3334,314139.794,360323.7285,402327.2261
86,class8,wind-ons,178493.1794,250228.648,309555.754,354476.7644,396838.2601
86,class9,wind-ons,189510.8979,260779.7988,306945.2057,349478.4453,383361.8687
87,class1,wind-ons,25138.13894,35110.07704,47008.00456,61563.67312,84984.18285
87,class10,wind-ons,183256.1869,208253.0853,279438.0905,353055.5701,411943.9034
87,class2,wind-ons,314063.9269,326810.3419,0,0,0
87,class3,wind-ons,19116.1833,171302.3914,304274.4537,350247.5972,410374.7975
87,class4,wind-ons,27097.4397,122436.6054,245147.078,314561.1158,382437.9123
87,class5,wind-ons,60033.08007,213246.0096,290869.5421,372482.9877,428564.8287
87,class6,wind-ons,71124.1534,220511.7957,283230.8201,345048.3272,438074.7055
87,class7,wind-ons,66689.14639,255569.4343,317324.3354,379461.4045,447219.0012
87,class8,wind-ons,63691.44767,252570.8464,335566.768,397153.674,442815.7416
87,class9,wind-ons,56235.62327,214090.5364,326744.7024,383052.2939,423856.814
88,class10,wind-ons,80409.56872,174877.6277,270294.2384,348275.7092,464351.6539
88,class5,wind-ons,36106.74984,47523.89725,94899.90851,120587.2932,136324.829
88,class6,wind-ons,22324.13726,48760.68128,79657.50452,132242.7628,214493.0555
88,class7,wind-ons,33686.69953,113888.9823,190018.4963,241707.698,291183.1424
88,class8,wind-ons,113770.3236,178881.0646,241169.2667,309934.9721,401311.0527
88,class9,wind-ons,132010.543,206250.4487,287933.9976,350444.3267,411717.0534
89,class10,wind-ons,65470.82291,136505.2467,212775.4218,319957.0987,372689.3181
89,class5,wind-ons,33917.01471,36223.81956,36223.81956,48552.73209,53858.27469
89,class6,wind-ons,33070.67812,47508.22467,68421.0931,104790.2563,114375.1295
89,class7,wind-ons,30527.49765,53222.55215,109226.8755,170795.0934,230653.808
89,class8,wind-ons,60907.07811,148162.9091,194287.3646,248529.2765,394126.1875
89,class9,wind-ons,77515.48754,159216.5943,205680.8671,285053.6444,377796.7794
90,class10,wind-ons,118833.5873,244517.0396,336634.9148,425592.4007,502323.3295
90,class5,wind-ons,28564.87953,101258.1332,120188.4183,193266.6909,265584.6663
90,class6,wind-ons,42221.80424,108753.1367,173695.8892,231668.6482,282654.3994
90,class7,wind-ons,46841.17261,200730.7869,295470.0777,389502.9683,446462.9218
90,class8,wind-ons,40437.20311,204123.7218,298740.7341,390413.9429,460507.8661
90,class9,wind-ons,132347.6005,225210.7563,314202.8925,390435.8009,465601.5647
91,class1,wind-ons,33842.63299,41766.97571,46286.04604,70138.83852,154220.7515
91,class10,wind-ons,169082.2495,306635.7982,415209.3456,476784.3491,530476.3304
91,class3,wind-ons,36364.28341,36364.28341,133269.3788,151713.9531,0
91,class4,wind-ons,40824.39189,53266.18242,56439.457,57666.30311,69840.03669
91,class5,wind-ons,106118.2462,160084.9513,192569.8572,246575.5536,491024.2864
91,class6,wind-ons,41000.04694,91780.58161,154432.571,220963.8789,398383.2635
91,class7,wind-ons,76735.53607,221278.4967,355576.1042,452479.4736,510658.1255
91,class8,wind-ons,38232.51071,189999.2371,259509.9789,370075.9202,464165.9795
91,class9,wind-ons,74267.687,197796.4052,262572.1785,394619.0383,469715.8653
92,class1,wind-ons,6894.647575,39007.03962,47580.3844,47580.3844,47819.55041
92,class10,wind-ons,144729.2587,239957.1287,296465.4088,357416.4202,407083.291
92,class2,wind-ons,12995.03913,23423.38119,34978.23639,41039.38831,177133.0338
92,class3,wind-ons,29474.75306,95842.36283,163762.3473,225849.8077,276910.1244
92,class4,wind-ons,84549.38241,133678.5399,234126.8413,285267.043,329544.9865
92,class5,wind-ons,60389.65201,122585.1532,228165.3078,271682.2659,346357.8813
92,class6,wind-ons,86554.07828,161248.5519,226237.9486,303647.7586,346502.0887
92,class7,wind-ons,120953.8242,185082.5527,277550.603,328034.6675,374227.6262
92,class8,wind-ons,124334.8319,191632.6209,257926.5757,309084.0473,365889.2067
92,class9,wind-ons,113600.4448,141926.0232,184351.7719,249099.1456,357490.3904
93,class1,wind-ons,16703.17661,22972.03878,36683.52562,71920.34908,145743.3189
93,class10,wind-ons,248635.3393,422010.5283,500480.7102,543190.26,579172.5136
93,class2,wind-ons,19367.97445,52568.87259,102532.6759,204739.1541,387396.083
93,class3,wind-ons,21357.49651,54135.80033,118561.471,343625.8676,482132.491
93,class4,wind-ons,56625.50119,158686.9546,298411.5769,374041.7055,460705.8043
93,class5,wind-ons,99663.48388,257918.6613,347961.4093,423422.072,488891.9455
93,class6,wind-ons,157682.4604,306118.7034,402823.6292,469465.0588,545738.794
93,class7,wind-ons,131490.6076,306985.345,413785.569,489654.2433,556435.6327
93,class8,wind-ons,85533.92253,256842.6614,373860.5485,463463.0642,539321.2498
93,class9,wind-ons,259378.2818,366059.1389,446348.7918,522107.245,586457.8447
94,class10,wind-ons,13473.03648,48215.75316,74480.3959,102905.9923,124793.054
94,class6,wind-ons,14304.30346,0,0,0,0
94,class7,wind-ons,11265.84228,16308.05795,0,0,0
94,class8,wind-ons,8255.320356,74309.10717,85575.94723,89216.07759,94150.83866
94,class9,wind-ons,46394.11933,69512.06697,88539.79079,106294.5494,128162.302
95,class10,wind-ons,124891.7628,158694.094,172460.4973,185280.1713,198066.7291
95,class2,wind-ons,6364.140301,12766.82343,15603.00283,46024.66897,92356.63995
95,class3,wind-ons,17856.43852,32433.80895,83145.50799,99021.35677,285591.6294
95,class4,wind-ons,50230.1515,103178.3519,223470.7138,260964.2516,301269.6601
95,class5,wind-ons,56525.43535,99953.34007,129398.432,212296.3569,275136.465
95,class6,wind-ons,48711.0341,107268.8955,164822.2675,226404.9751,287815.7872
95,class7,wind-ons,66690.25592,136454.7458,181259.1189,235859.8376,286259.9685
95,class8,wind-ons,64869.61614,113212.5462,167298.4323,223227.3466,275567.3241
95,class9,wind-ons,76112.13375,115481.0591,164365.4459,215537.2216,305046.4213
96,class1,wind-ons,9778.472789,27960.32577,53259.67619,75559.06806,365950.3302
96,class2,wind-ons,24033.50204,37922.00902,52810.56168,104909.052,293212.2171
96,class3,wind-ons,47982.52458,98198.75934,178509.0237,275785.619,373591.8298
96,class4,wind-ons,69957.10134,161351.5254,232329.6543,327870.442,425792.2082
96,class5,wind-ons,88554.63099,171850.5067,250811.9867,327540.0611,425997.5215
96,class6,wind-ons,112716.6507,194873.4058,281613.9697,357744.3231,416661.2494
96,class7,wind-ons,121371.137,190868.8495,273075.2086,365780.7383,431165.2346
96,class8,wind-ons,105982.3718,176230.0996,266871.3382,347053.8784,419452.6167
96,class9,wind-ons,104327.6471,159315.1325,232131.2131,336746.0075,435629.0198
97,class1,wind-ons,17757.15324,25268.40642,36897.75736,99789.06241,547924.7855
97,class2,wind-ons,27518.37658,308753.3633,409320.8008,468905.1935,536798.7065
97,class3,wind-ons,28763.84409,307193.5036,373507.7741,461631.5413,528076.2358
97,class4,wind-ons,20705.18353,302470.6024,394052.1031,473368.9199,526455.1644
97,class5,wind-ons,76856.90583,277000.2514,367439.193,454132.8004,539409.1513
97,class6,wind-ons,57704.4391,277982.5165,347741.8949,442541.3608,550337.6018
97,class7,wind-ons,39429.85752,268948.6931,344479.8691,423788.5471,503477.0248
97,class8,wind-ons,31649.77414,257359.1087,327474.9131,385986.0201,453516.3768
97,class9,wind-ons,229563.7364,270650.827,295122.9862,413905.3474,421742.241
98,class1,wind-ons,27593.97868,31174.42375,42405.0743,361515.0023,373883.5046
98,class2,wind-ons,17879.50293,51131.17227,127137.7202,203382.725,292244.6148
98,class3,wind-ons,17884.52953,46622.54591,164802.8946,253947.7199,370203.9283
98,class4,wind-ons,41827.18606,188744.7186,254132.2309,313809.1848,409063.4969
98,class5,wind-ons,33777.0398,182936.1593,250016.0393,308701.9114,395314.455
98,class6,wind-ons,105561.8936,180064.9438,256057.4077,318627.968,423017.5348
98,class7,wind-ons,63601.98411,164897.2568,239991.4029,305166.8999,398314.8969
98,class8,wind-ons,103351.2743,241289.5919,278521.8069,309377.3141,321794.5007
99,class1,wind-ons,18311.83396,59077.5035,135103.8863,319736.1483,365615.7129
99,class2,wind-ons,41955.42801,149796.137,296411.9637,381455.8549,445371.0503
99,class3,wind-ons,71502.58731,164764.9649,270300.6041,371580.8958,447227.581
99,class4,wind-ons,69811.99794,156116.721,268345.7925,384092.6226,475295.6548
99,class5,wind-ons,58433.31376,134371.127,220246.8042,328035.9459,450204.4427
99,class6,wind-ons,66118.37402,214595.7821,321349.8422,407208.6352,529497.8294
99,class7,wind-ons,133553.3731,272674.8672,360754.1606,436836.9101,519536.8738
99,class8,wind-ons,114673.7005,470342.7408,491369.6196,504979.5518,519903.6559
100,class1,wind-ons,15562.54734,114998.1576,0,0,0
100,class2,wind-ons,16846.47834,23552.5048,33061.9737,98680.58834,199309.0835
100,class3,wind-ons,42158.26833,95692.75739,150910.1423,183672.1289,231912.2768
100,class4,wind-ons,31718.16239,57087.78906,82707.84045,135380.8242,204478.6334
100,class5,wind-ons,34575.17068,68364.91753,110658.9612,171293.4433,234586.2955
100,class6,wind-ons,55704.09246,98686.28292,149397.1797,201784.7975,241233.0902
100,class7,wind-ons,17142.91949,102444.9009,141230.5146,185610.7229,221768.5922
100,class8,wind-ons,92791.34237,107979.8351,136710.0781,187159.7658,221343.1532
100,class9,wind-ons,224368.2765,0,0,0,0
101,class1,wind-ons,15065.43902,15065.43902,42687.68286,55386.22715,64490.52928
101,class2,wind-ons,17231.19999,37920.9574,215213.7717,343328.0955,438806.1349
101,class3,wind-ons,47334.17356,215243.4187,331791.5131,404080.865,446380.3938
101,class4,wind-ons,78417.48976,194111.0825,308523.7075,382918.236,451598.9956
101,class5,wind-ons,168329.8306,277848.6902,349835.1644,398199.8148,460239.9044
101,class6,wind-ons,140812.9264,249930.29,327320.3302,382786.4797,435938.4085
101,class7,wind-ons,34626.28011,143805.7718,248363.4225,294548.41,419808.9926
101,class8,wind-ons,232855.1101,247111.8466,255149.7282,273153.2324,305432.9372
102,class1,wind-ons,19533.62088,21742.2846,60674.36828,0,0
102,class2,wind-ons,28394.03996,45527.50497,78932.06197,218907.2196,335719.9396
102,class3,wind-ons,26419.77288,70737.83582,165313.0877,216511.251,288636.2958
102,class4,wind-ons,120778.1231,227515.823,294283.6936,361588.9281,497673.491
102,class5,wind-ons,86248.5724,172333.3681,274649.6582,347820.9774,439788.591
102,class6,wind-ons,29625.79458,211601.1527,284646.1141,324713.6387,447234.6134
102,class7,wind-ons,24151.19371,284901.6859,311470.359,320821.2629,329166.3518
103,class3,wind-ons,154188.3621,166571.3535,175687.0785,183175.7066,194749.2571
103,class4,wind-ons,154409.8733,166726.7318,177995.8282,191599.2145,210094.5266
103,class5,wind-ons,159399.5435,207182.1928,231677.4367,260702.8838,312447.6107
103,class6,wind-ons,7432.154099,204054.5329,247306.7903,275661.1912,303395.1026
104,class1,wind-ons,20341.7278,67149.72938,99665.42983,384642.8167,387614.6652
104,class2,wind-ons,54194.72666,108949.1608,0,0,0
104,class3,wind-ons,52346.03075,347118.7561,399016.9344,447851.5553,484205.8694
104,class4,wind-ons,108328.1211,353775.3457,387143.0683,438728.4943,478887.5561
104,class5,wind-ons,94053.59425,349397.0235,408416.8468,441467.7396,478544.2256
104,class6,wind-ons,124712.9138,352093.9322,401989.0727,436040.8451,476021.3867
104,class7,wind-ons,47546.3805,352545.1365,397305.7722,431061.7427,463569.7219
104,class8,wind-ons,333548.1763,374470.2583,392038.392,419212.8897,448872.9861
104,class9,wind-ons,417546.6494,421277.3639,0,0,0
105,class1,wind-ons,529083.6776,0,0,0,0
105,class10,wind-ons,280437.7192,0,0,0,0
105,class2,wind-ons,14905.91399,19235.97924,24397.4492,418945.7403,539422.6366
105,class3,wind-ons,132366.3963,450568.7646,509186.5504,536897.576,564490.6946
105,class4,wind-ons,101969.8185,269692.0866,413045.8462,460414.161,527017.2889
105,class5,wind-ons,41971.38566,257281.059,394942.7314,469229.9331,527348.564
105,class6,wind-ons,141302.0559,279335.5112,386456.771,481533.558,538469.6626
105,class7,wind-ons,124340.8273,275344.0054,372091.9191,459721.7567,521686.7165
105,class8,wind-ons,155963.0145,262935.495,362682.6964,449921.0485,513836.45
105,class9,wind-ons,138717.7055,189186.7046,230382.0024,340918.0903,511399.2698
106,class2,wind-ons,488486.9194,0,0,0,0
106,class3,wind-ons,313347.2117,396928.02,460876.5232,474709.2881,491060.8202
106,class4,wind-ons,35583.2977,300924.5476,372393.5459,425201.6724,474593.625
106,class5,wind-ons,282763.7381,328682.4433,384460.3885,434983.3907,478199.9597
106,class6,wind-ons,302669.7346,366939.6254,418686.7868,457668.5526,495659.06
106,class7,wind-ons,282578.4297,344160.8092,414715.5116,459368.5666,494501.4414
106,class8,wind-ons,302639.0091,363334.1676,402190.1224,442611.1648,479054.581
106,class9,wind-ons,293373,336942.7315,393541.6889,454671.472,493618.6497
107,class1,wind-ons,470177.6364,0,0,0,0
107,class2,wind-ons,37021.09092,303172.4775,450992.9831,458970.5289,0
107,class3,wind-ons,19947.52632,59580.73318,341277.8084,394338.3488,464854.0449
107,class4,wind-ons,31295.67736,135867.6251,210401.1456,345645.3664,419651.0374
107,class5,wind-ons,55305.42076,267831.1945,317809.7474,376375.1579,427816.2457
107,class6,wind-ons,15594.44315,292739.1942,339298.7224,378952.8559,432146.4794
107,class7,wind-ons,228407.0501,277369.5959,319556.8745,353378.1064,391564.5457
107,class8,wind-ons,186372.559,240423.3226,265008.7629,320668.5713,384833.2272
107,class9,wind-ons,289273.7489,0,0,0,0
108,class1,wind-ons,29708.98165,67188.91261,308956.8947,339020.1559,436606.2383
108,class2,wind-ons,75728.16627,174199.3568,354093.4977,401041.8944,487229.1403
108,class3,wind-ons,73683.06117,194754.746,339478.0361,460953.7283,536359.8645
108,class4,wind-ons,155183.341,325483.6101,371693.6071,449831.1672,504405.9818
108,class5,wind-ons,71468.37032,331495.5932,397048.824,458944.524,511140.985
108,class6,wind-ons,67765.35396,311578.4554,386935.3069,450510.0631,497251.1703
108,class7,wind-ons,310947.3619,427785.3798,459343.2424,492634.3692,509464.9479
108,class8,wind-ons,368886.706,407142.8418,465540.032,479181.0069,498374.2971
109,class1,wind-ons,17900.32613,52125.81146,306791.5887,307873.0697,316900.8621
109,class2,wind-ons,17713.80997,160909.5118,288317.2712,335835.2913,524572.9402
109,class3,wind-ons,98977.53677,216781.0779,282282.064,323919.8365,509842.0006
109,class4,wind-ons,216911.1375,281791.2828,330718.1036,401123.8257,508570.6358
109,class5,wind-ons,176402.4797,293396.644,402700.2478,471184.7462,521411.0372
109,class6,wind-ons,131999.6724,249668.7307,338973.6315,414309.9266,480134.2502
109,class7,wind-ons,396835.949,424084.8798,448302.8692,477724.3684,507326.8662
109,class8,wind-ons,392118.4922,401485.2436,411118.4759,418680.8557,430163.6856
110,class1,wind-ons,49257.85778,49257.85778,0,0,0
110,class2,wind-ons,26434.96886,50805.51261,66991.79319,101045.7754,169265.2922
110,class3,wind-ons,19323.53251,77927.57658,147502.7332,201414.2842,305922.447
110,class4,wind-ons,42655.85783,141139.737,185620.4195,237579.0336,324745.7844
110,class5,wind-ons,50020.90504,130949.5594,211109.6216,320363.3767,389014.6044
110,class6,wind-ons,73887.36109,185625.4721,253923.1761,316790.6322,411952.3799
110,class7,wind-ons,210055.8999,262623.4324,319055.2285,347720.078,393583.3864
110,class8,wind-ons,254245.1568,309354.759,326006.8277,339661.1251,361006.9297
111,class1,wind-ons,23270.07172,39332.9184,244559.98,258336.5943,0
111,class2,wind-ons,39028.0353,165527.5864,245319.347,265352.6419,291638.4333
111,class3,wind-ons,14099.69443,16493.68848,225556.348,272792.183,304561.7662
111,class4,wind-ons,5532.866529,179724.819,216912.9229,259609.2221,305666.7008
111,class5,wind-ons,181736.6786,212926.2341,241535.8316,277217.83,318278.3936
111,class6,wind-ons,219830.243,262475.4486,301030.2909,316175.5319,332781.377
111,class7,wind-ons,23099.51237,283329.71,313742.2898,332376.7223,352525.6073
111,class8,wind-ons,19339.07075,39251.59471,342873.9868,344645.796,0
112,class1,wind-ons,16309.68566,40751.11819,83091.43199,233362.3335,385088.2186
112,class2,wind-ons,30230.39079,151399.2918,220482.8367,343411.7498,467989.4694
112,class3,wind-ons,35135.30518,186472.7378,255104.2471,387390.7764,482785.3787
112,class4,wind-ons,28537.10546,162373.1036,232230.9441,382331.6688,461842.1686
112,class5,wind-ons,21517.14244,140489.2676,238344.3517,384507.0853,481135.7704
112,class6,wind-ons,34792.35935,264451.6516,329249.6199,403383.9853,481135.0021
112,class7,wind-ons,289149.3239,300101.9768,357929.631,360967.2007,413715.728
113,class2,wind-ons,32160.08682,153582.0986,178259.0849,210538.4306,354179.8617
113,class3,wind-ons,13887.39695,152756.4341,200550.4698,238948.0353,346124.9891
113,class4,wind-ons,122471.021,168769.0303,219452.9984,252381.2556,341871.1243
113,class5,wind-ons,79505.56461,127777.5374,202312.7917,253848.6904,332303.3733
113,class6,wind-ons,64195.75728,211163.8632,270897.7145,315254.579,357898.0053
113,class7,wind-ons,16664.59956,163621.9558,333175.4424,365336.497,379960.2096
114,class2,wind-ons,17282.21586,39408.05683,84881.71088,179330.2771,0
114,class3,wind-ons,29785.88213,74724.5968,126885.3923,179268.5084,291786.8839
114,class4,wind-ons,32557.46669,88734.79953,131190.0191,179780.8302,244126.5157
114,class5,wind-ons,57494.64043,112195.5291,167665.5095,216782.2165,287313.2171
114,class6,wind-ons,54904.62267,110792.1069,149294.8209,202675.0131,280040.8041
114,class7,wind-ons,60198.36115,114563.8184,181284.5073,233037.2332,295244.9894
114,class8,wind-ons,54363.9125,97822.95944,152120.528,195406.3905,290017.4158
114,class9,wind-ons,36032.0432,66603.56138,180644.9843,274351.971,299799.5853
115,class3,wind-ons,15131.99376,188370.2557,199557.6869,208965.0977,325001.5895
115,class4,wind-ons,27567.58552,172252.5095,212517.1505,252450.3871,313208.8018
115,class5,wind-ons,119187.8846,185992.3898,263600.5591,331495.5421,431109.5191
115,class6,wind-ons,133517.2129,214330.1265,294030.0085,349094.613,413616.0298
115,class7,wind-ons,148140.3776,216740.0504,287003.7154,381826.1195,428984.7838
115,class8,wind-ons,134767.41,259725.6441,409649.5383,419869.6539,428926.9752
116,class1,wind-ons,19642.26617,247079.0035,277549.2923,292069.6139,303429.7159
116,class2,wind-ons,27709.62162,160379.5199,224248.0193,321830.9795,371699.7104
116,class3,wind-ons,46403.99717,193522.8147,268186.6553,333021.3325,415522.7488
116,class4,wind-ons,82653.05799,212767.6837,292969.9584,364246.0435,438570.8463
116,class5,wind-ons,171121.84,266419.5604,329382.649,382546.3741,443813.2176
116,class6,wind-ons,142135.0924,237738.7252,312667.7182,367705.3223,450381.6193
116,class7,wind-ons,147927.0872,292804.4476,319949.109,353504.7255,411640.1711
116,class8,wind-ons,23251.2697,334855.2555,357699.5071,433004.0228,442810.9998
117,class1,wind-ons,3560.209413,143605.8414,0,0,0
117,class2,wind-ons,23624.38322,38643.84754,81733.89955,143954.7668,223323.4658
117,class3,wind-ons,42784.72269,126860.1204,196417.4411,257993.1422,333857.5273
117,class4,wind-ons,72461.6588,148640.9174,204545.8115,268080.1665,364871.9243
117,class5,wind-ons,62184.83602,142055.1652,220760.7552,297725.3078,393334.2422
117,class6,wind-ons,88312.60057,222488.7725,302864.9742,363824.4708,424406.6271
117,class7,wind-ons,73034.52336,319344.0715,369041.3991,412403.9269,451269.8756
117,class8,wind-ons,11513.49387,351628.9331,384092.5646,425568.6556,453054.0523
118,class1,wind-ons,33959.38763,117500.3832,193900.1004,330774.0126,358146.9276
118,class2,wind-ons,40978.32254,137540.4711,203709.1326,280556.0307,337351.7191
118,class3,wind-ons,57133.57699,135207.7012,225576.9551,283836.7619,327695.7032
118,class4,wind-ons,91450.78527,167908.3444,219619.076,271854.059,326499.9037
118,class5,wind-ons,76115.57529,135584.3966,216503.2552,267930.2987,331331.088
118,class6,wind-ons,39793.76436,111407.8741,170821.8298,242431.8692,330555.2142
118,class7,wind-ons,66698.74274,141235.5328,209903.7868,256036.3505,309798.0688
119,class1,wind-ons,5321.262254,16386.40586,124454.5517,124979.6581,0
119,class2,wind-ons,30463.46471,115014.3138,136544.0954,209339.2258,260611.6857
119,class3,wind-ons,54854.97371,134608.2025,170455.3674,202957.6361,250962.7047
119,class4,wind-ons,48860.53899,98427.37421,143167.6639,184205.9039,235717.5754
119,class5,wind-ons,49283.75786,93266.71676,139619.0029,190079.3881,251384.7881
119,class6,wind-ons,22101.37872,58198.5715,119793.5612,178719.6032,262068.5193
119,class7,wind-ons,39989.88566,149444.6657,176418.1121,221418.4858,283082.1827
120,class3,wind-ons,74756.6237,122772.5324,133170.4068,190143.4776,265609.0783
120,class4,wind-ons,36184.12497,71061.65559,113420.2843,156148.4134,238792.6878
120,class5,wind-ons,39871.37134,102636.6047,163143.2766,230238.3916,306433.6237
120,class6,wind-ons,43972.94352,144237.9286,209185.4653,317925.8051,378995.9446
120,class7,wind-ons,46598.05037,213322.4742,285123.5651,365701.0461,438352.856
120,class8,wind-ons,32911.69078,86479.14479,249120.564,493605.0627,0
121,class2,wind-ons,350126.4864,355766.1972,365263.7792,368950.5352,380224.5493
121,class3,wind-ons,42963.40817,328711.4523,367911.8068,399423.1561,431825.7531
121,class4,wind-ons,29017.92008,204911.2239,326972.2799,403749.7064,458999.7075
121,class5,wind-ons,33921.10891,263120.1067,319920.8936,373398.408,441087.2742
121,class6,wind-ons,7605.666322,36021.71606,280720.4402,369066.4621,415163.3815
121,class7,wind-ons,9065.887759,383535.2901,0,0,0
122,class2,wind-ons,16509.52514,172447.3644,0,0,0
122,class3,wind-ons,9761.340709,46785.63578,51495.73307,58380.62377,194383.3491
122,class4,wind-ons,40655.43352,111159.532,158190.3774,192242.9617,229062.4834
122,class5,wind-ons,63325.57184,108113.8499,150708.868,188075.4268,232398.4326
122,class6,wind-ons,18628.50543,139177.7149,203220.6324,231612.2971,268194.8435
122,class7,wind-ons,137560.2701,0,0,0,0
123,class1,wind-ons,9314.306766,16439.68543,27184.76834,51380.31874,93884.9742
123,class2,wind-ons,11829.06747,29914.68526,75019.73517,113728.7844,163387.3179
123,class3,wind-ons,36931.73456,81232.41539,118318.9778,146322.6098,209574.1551
123,class4,wind-ons,49796.66325,121503.1487,176579.0514,232696.3331,257491.7334
123,class5,wind-ons,42826.30028,89897.32862,156967.1929,210389.5162,256389.0413
123,class6,wind-ons,178099.798,203681.7425,228815.4158,244773.1788,262255.9406
124,class3,wind-ons,42321.34443,0,0,0,0
124,class4,wind-ons,61898.69399,151857.5644,198283.4251,306189.8267,336967.5446
124,class5,wind-ons,16378.19181,79948.36125,218665.6077,286758.1487,377146.7285
124,class6,wind-ons,20380.3514,61604.60647,195846.2814,273427.4695,354597.5929
124,class7,wind-ons,30558.60634,91894.28722,179639.9044,254037.8533,380477.0905
125,class1,wind-ons,65371.11647,0,0,0,0
125,class10,wind-ons,441433.1481,0,0,0,0
125,class2,wind-ons,31513.94183,41137.96518,62009.9135,0,0
125,class3,wind-ons,18633.44291,33360.16975,45099.13086,54855.32145,62058.80896
125,class4,wind-ons,16420.93461,35527.72811,47355.26934,66811.05677,244195.214
125,class5,wind-ons,13191.08434,41207.44286,82798.39158,141072.7792,518244.7959
125,class6,wind-ons,24963.77929,76849.36534,146655.8631,287919.9672,612009.3414
125,class7,wind-ons,30504.06845,105419.9426,224559.7471,417966.2021,583192.0328
125,class8,wind-ons,33689.84544,261342.636,515120.4461,589323.9521,638394.4246
125,class9,wind-ons,257939.0348,550977.8108,580913.2361,640748.5589,647359.8003
126,class4,wind-ons,18441.29373,0,0,0,0
126,class5,wind-ons,22920.93497,83704.16729,127975.6005,158196.3167,192568.2961
126,class6,wind-ons,15596.25591,65958.14243,117410.2004,152944.4282,193445.3223
126,class7,wind-ons,16780.96781,55554.45731,129911.8561,183340.4032,244913.6939
126,class8,wind-ons,45631.60246,154355.9498,225508.7648,296837.147,441632.9072
126,class9,wind-ons,363782.3566,414594.1366,424667.1078,429955.5407,448140.6856
127,class5,wind-ons,2399.289337,20803.75257,64655.75602,128213.018,184850.6158
127,class6,wind-ons,6968.277677,20137.67954,52716.45483,96796.13494,188121.6341
127,class7,wind-ons,6280.509308,10581.75662,15825.77182,80473.11351,195121.8962
128,class2,wind-ons,43658.34204,0,0,0,0
128,class3,wind-ons,33428.00794,46983.6714,52885.52969,120770.1133,143298.2233
128,class4,wind-ons,28256.74348,71916.91699,126337.215,173640.8581,281531.9877
128,class5,wind-ons,25063.64255,106810.9025,165106.133,216945.2502,284428.3732
128,class6,wind-ons,42276.77356,169668.2633,215216.5632,248972.9045,296146.4773
128,class7,wind-ons,18358.85595,218352.7136,228441.6789,245669.7797,279211.5424
128,class8,wind-ons,13713.62335,49715.26947,219084.6142,233569.9674,282146.159
128,class9,wind-ons,8956.254632,10900.49582,0,0,0
129,class10,wind-ons,14259.78018,433615.2172,443313.3709,454010.5826,461793.7115
129,class5,wind-ons,7040.177511,13208.24654,17253.23242,33891.71338,272037.759
129,class6,wind-ons,28835.04751,89478.57452,161584.2918,427842.9789,517959.4689
129,class7,wind-ons,50258.73332,111797.6202,305720.515,410929.2175,517026.576
129,class8,wind-ons,41899.86436,236977.1421,354563.4008,436133.3027,496641.415
129,class9,wind-ons,8585.968427,440602.996,462588.9568,475965.5919,493659.77
130,class5,wind-ons,20329.03985,57211.90285,82221.60993,135527.0047,194894.1987
130,class6,wind-ons,30439.29938,76546.74208,141342.9652,195597.7177,250715.937
130,class7,wind-ons,42862.93614,101540.3193,152424.1841,206350.2736,260943.943
130,class8,wind-ons,29698.33584,84929.85702,132081.536,204043.393,267536.7473
130,class9,wind-ons,31244.07276,139137.8308,154810.6703,200330.3944,251670.7381
131,class6,wind-ons,160811.4846,169387.7186,177728.0959,194523.2213,242720.7552
131,class7,wind-ons,14470.5516,147129.2051,181334.2518,217068.0232,256947.4536
131,class8,wind-ons,39306.14511,166433.1097,208124.8255,237887.2496,268409.4688
131,class9,wind-ons,7303.680583,19547.35648,188588.5105,241065.5733,274383.2351
132,class2,wind-ons,20921.64762,31618.60326,48760.14243,96725.62745,155029.9988
132,class3,wind-ons,30438.50712,119572.9248,169277.9286,206641.2804,265297.404
