region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
p103,2,28396,4110.318,10045.558,5.76
p103,2,28397,3633.286,27505.771,6.89
p103,2,28398,2739.691,16692.11,5.76
p103,2,28399,2726.209,55022.634,18.78
p103,2,28400,3534.477,25187.446,6.896
p103,2,28401,3383.361,11117.665,5.76
p103,2,28402,3592.822,35755.872,8.876
p103,2,28403,1553.34,74251.545,23.055
p127,2,28427,309.128,58586.215,5.76
p127,2,28428,854.332,40288.2,5.76
p127,2,28429,1194.532,64189.715,5.76
p127,2,28430,2559.169,31835.07,5.76
p127,2,28431,2356.332,13762.343,5.76
p127,2,28432,1934.177,30822.08,5.76
p127,2,28433,2897.686,19376.092,5.76
p127,2,28434,2967.69,56131.162,22.397
p127,2,28435,2885.947,16723.071,5.76
p127,2,28436,3046.017,76392.732,19.452
p127,2,28437,2980.531,52754.907,17.884
p127,2,28438,2452.67,29968.749,5.76
p127,2,28439,2914.027,33530.516,8.722
p127,2,28440,2855.661,30330.506,5.76
p127,2,28441,2521.717,51342.671,11.739
p127,2,28442,2179.772,100769.788,22.407
p127,2,28443,3594.054,66150.164,20.829
p127,2,28444,2416.381,96408.924,25.341
p127,2,28445,2413.201,87806.902,21.921
p127,2,28446,1471.907,76497.042,16.018
p127,2,28447,1175.262,43814.389,5.76
p127,2,28448,1288.394,117378.834,38.623
p127,2,28449,1868.637,224862.515,45.621
p127,2,28450,1513.267,210202.433,8.775
p127,2,28451,1499.074,128450.808,5.76
p127,2,28452,1775.292,174884.076,12.478
p127,2,28453,1750.462,23611.976,5.76
p127,2,28454,1457.06,60462.963,5.76
p127,2,28455,1361.165,99223.74,23.317
p127,2,28456,1394.717,127268.137,34.519
p127,2,28457,1372.155,179694.93,46.779
p127,2,28458,1213.613,71973.661,5.76
p127,2,28459,1103.904,153573.862,5.76
p127,2,28460,2112.837,14164.636,5.76
p127,2,28461,2600.352,63527.721,5.76
p127,2,28462,2028.677,7837.38,5.76
p127,2,28463,2638.426,43576.44,5.76
p127,2,28464,1512.912,145073.736,6.984
p131,2,28465,918.902,180348.79,25.477
p131,2,28466,924.951,51719.747,5.76
p131,2,28467,1521.757,6472.913,5.76
p131,3,28468,1313.535,130066.514,5.76
p131,2,28469,1176.817,115477.242,13.335
p131,2,28470,1226.498,44794.376,5.76
p131,2,28471,128.234,26475.055,5.76
p131,2,28472,1175.624,110754.483,17.403
p131,3,28473,1296.805,106007.545,21.354
p131,3,28474,1138.066,74472.646,8.874
p131,3,28475,1580.47,98079.254,7.989
p131,3,28476,1150.924,56294.703,5.76
p131,3,28477,2377.172,30713.934,5.76
p133,3,28478,1145.307,30192.105,5.76
p133,3,28479,898.712,67534.023,5.76
p131,3,28480,687.53,39333.487,5.76
p131,3,28481,809.691,34521.971,5.76
p131,3,28482,1285.623,68602.002,11.279
p131,3,28483,1736.664,45401.948,5.76
p131,3,28484,1576.851,76206.564,6.593
p131,3,28485,883.118,55148.73,5.76
p131,3,28486,31.549,2376297.205,18.569
p131,3,28487,62.62,766063.586,11.218
p131,3,28488,926.208,8520.553,5.76
p131,3,28489,613.445,244370.439,21.818
p9,2,28505,14.197,591551.258,5.76
p8,4,28513,144.726,156179.716,7.089
p8,4,28514,1354.47,51251.744,5.76
p8,4,28516,1978.877,17444.19,5.76
p8,4,28517,2165.364,24347.931,5.76
p8,4,28518,2254.84,100588.692,10.134
p8,4,28519,1381.072,119111.256,73.571
p8,4,28520,2640.495,95189.16,73.488
p8,4,28521,2691.83,77587.545,59.416
p8,4,28522,2567.289,72948.054,31.607
p8,4,28523,765.127,92962.801,16.153
p8,4,28524,79.92,85801.287,5.76
p8,4,28525,2908.607,11153.013,5.76
p8,4,28526,3057.96,41435.284,15.261
p8,4,28527,3886.103,43076.506,27.428
p8,4,28528,3269.472,73518.677,40.92
p8,4,28529,3606.503,81279.831,54.522
p8,4,28530,2764.286,90406.415,70.928
p8,4,28531,627.978,250588.832,5.76
p8,4,28532,478.718,115219.5,7.583
p8,4,28533,464.318,193222.94,16.256
p12,4,28534,2810.982,164344.483,131.33
p7,4,28535,1657.699,296707.484,152.447
p7,4,28536,2478.225,201167.582,153.224
p7,4,28537,3290.297,233610.399,157.106
p7,4,28538,3836.908,214159.368,167.974
p7,4,28539,3864.107,200201.409,158.913
p7,4,28540,2711.896,196117.711,160.008
p7,4,28541,1813.051,319749.991,172.975
p7,4,28542,2855.362,161993.346,18.244
p7,4,28543,1756.402,73199.457,6.736
p7,4,28544,2526.756,54267.193,6.651
p7,4,28545,2628.338,100837.945,9.416
p7,4,28546,2937.973,95982.735,11.769
p7,4,28547,1761.329,258814.019,28.092
p7,4,28548,1649.617,19474.876,5.76
p7,4,28549,2480.634,154730.828,13.556
p7,4,28550,2365.42,234568.922,161.281
p7,4,28551,3909.533,207469.32,157.811
p7,4,28552,3813.283,212497.222,158.286
p7,4,28553,2830.773,207364.33,171.824
p7,4,28554,3139.605,190421.33,99.135
p15,4,28555,2015.84,205041.95,95.984
p15,4,28556,2784.486,117877.232,80.998
p15,4,28557,2906.724,103542.387,72.841
p15,4,28558,3098.246,116503.289,63.235
p15,4,28559,3738.77,90115.842,59.356
p15,4,28560,2892.86,82091.075,62.229
p15,4,28561,1080.943,143830.034,78.901
p15,4,28562,2343.068,56025.465,32.236
p15,4,28563,3356.451,47665.437,28.099
p15,4,28564,3787.809,41237.572,28.303
p15,4,28565,4128.201,26596.843,18.951
p15,4,28566,3621.219,21366.825,9.086
p15,4,28567,3677.077,7880.716,5.76
p15,4,28568,4036.923,22358.822,16.369
p16,4,28569,2738.312,3893.95,5.76
p15,4,28570,3593.64,6183.622,5.76
p15,4,28571,3744.685,14685.305,7.368
p15,4,28572,3708.637,10125.581,5.76
p15,4,28573,3990.581,2743.526,5.76
p15,4,28574,4011.064,5806.429,5.76
p15,4,28575,3992.839,7679.489,5.76
p15,4,28576,4028.018,4912.378,5.76
p15,4,28577,4086.461,4616.957,5.76
p15,4,28578,3723.791,7692.67,5.76
p15,4,28579,1690.059,30762.425,10.374
p16,4,28581,3614.859,25472.699,16.927
p16,4,28582,4028.857,10571.269,5.76
p16,4,28583,3594.669,9840.553,5.76
p16,3,28584,858.542,57676.695,21.776
p16,4,28585,2054.592,4555.548,5.76
p16,3,28586,3425.193,15191.841,5.76
p16,3,28587,2232.68,32449.454,17.785
p16,3,28588,1549.529,55366.32,7.197
p16,3,28589,1913.084,25688.092,5.76
p16,3,28590,2034.016,38106.366,7.098
p16,3,28591,3301.226,68966.89,19.458
p16,3,28592,2192.044,106006.024,63.102
p16,3,28593,42.71,745017.311,25.634
p16,3,28595,21.719,204114.801,5.76
p21,3,28598,16.867,1452851.092,14.15
p21,4,28606,485.477,97139.26,7.339
p21,4,28607,2454.126,9278.372,5.76
p21,4,28608,3539.476,67760.657,7.918
p21,4,28609,3273.922,134898.855,42.964
p21,4,28610,2871.238,99905.385,30.845
p21,4,28611,3557.028,55250.394,18.874
p21,4,28612,2720.344,31606.196,7.403
p21,4,28613,2016.603,28693.364,5.76
p21,4,28614,691.258,13017.807,5.76
p21,4,28615,509.576,112660.053,13.892
p21,4,28616,641.594,43195.196,5.76
p21,4,28617,1460.644,35011.997,5.78
p21,4,28618,2090.711,76835.398,15.589
p21,3,28619,1358.823,119520.601,27.271
p21,3,28620,941.091,174525.776,36.427
p21,3,28621,1630.157,182732.574,41.385
p22,4,28622,892.382,197748.18,41.906
p22,3,28623,1938.122,108503.1,31.363
p22,3,28624,3261.727,66317.319,19.22
p22,3,28625,2921.748,33622.559,7.201
p22,3,28626,3053.137,21822.865,5.76
p22,3,28627,2573.99,16673.166,5.76
p22,3,28628,3715.589,95042.227,26.52
p23,3,28629,3795.173,60708.272,14.777
p23,3,28630,4060.735,13616.824,5.76
p23,3,28631,3946.308,21734.643,5.76
p23,3,28632,3916.093,39236.45,10.863
p23,3,28633,3727.272,6847.413,5.76
p23,3,28634,3044.614,49532.782,13.703
p23,3,28635,3561.468,74471.257,26.55
p23,4,28636,3862.238,111561.45,39.971
p23,4,28637,4017.05,114575.407,96.034
p23,4,28638,3969.635,88355.755,29.844
p23,4,28639,3939.424,56079.305,18.492
p23,4,28640,4002.228,35363.794,8.875
p23,4,28641,2986.776,11295.262,5.76
p32,4,28642,932.51,11030.241,5.76
p32,3,28645,46.57,233549.914,9.026
p32,3,28646,554.049,62885.32,8.722
p32,3,28647,2813.591,7594.471,5.76
p32,3,28648,3771.569,30571.233,8.208
p32,3,28649,3886.574,2951.058,5.76
p32,3,28650,3618.855,38804.248,10.097
p32,3,28651,3419.777,66102.298,21.691
p32,3,28652,2550.857,99056.141,68.917
p32,3,28653,569.356,320417.595,83.822
p32,3,28654,2112.491,136558.38,43.049
p38,3,28655,3758.515,112407.496,37.789
p38,3,28656,3945.833,91119.004,32.859
p38,3,28657,3794.035,23488.862,5.76
p38,3,28658,3790.901,39775.882,5.76
p38,3,28659,3897.821,34531.481,5.76
p38,3,28660,3848.29,16063.889,5.76
p38,3,28661,3317.842,28892.851,5.76
p38,3,28662,3530.266,24993.32,5.76
p38,3,28663,3865.365,1474.634,5.76
p38,3,28664,3804.48,10680.118,5.76
p38,3,28665,3875.913,9690.043,5.76
p38,3,28666,3709.615,27305.11,5.76
p38,3,28667,3846.799,24507.093,5.76
p38,3,28668,3705.553,13343.409,5.76
p38,3,28669,3763.636,12816.235,5.76
p38,3,28670,3880.762,6123.883,5.76
p38,3,28671,3586.332,7842.066,5.76
p38,3,28672,3111.378,12140.658,5.76
p38,3,28673,3127.324,9132.307,5.76
p38,3,28674,3870.357,25681.582,5.76
p38,3,28675,3743.1,35377.988,9.119
p38,3,28676,3958.436,20394.074,5.76
p38,3,28677,3815.318,19537.97,5.76
p38,3,28678,3870.396,2506.204,5.76
p38,3,28679,3687.862,19148.888,5.76
p38,3,28680,3336.936,34310.793,9.032
p38,3,28681,3336.683,40816.671,11.034
p38,3,28682,3642.159,40694.041,11.837
p38,3,28683,3369.577,13889.364,5.76
p38,3,28684,3621.787,18485.148,5.76
p38,3,28685,3632.229,65925.695,21.655
p38,3,28686,3449.723,58213.309,6.037
p38,3,28687,3093.367,30253.419,5.76
p38,3,28688,2945.925,54104.076,5.76
p38,3,28689,3457.354,9144.544,5.76
p38,3,28690,3645.296,14012.095,5.76
p38,3,28691,3664.437,13197.592,5.76
p44,3,28692,3430.847,19455.799,5.76
p44,3,28693,3820.867,16987.537,5.76
p44,3,28694,3886.158,17923.166,5.76
p44,3,28695,3646.333,10917.643,5.76
p44,3,28696,3529.092,16441.791,5.76
p44,3,28697,3627.645,47284.054,5.76
p68,3,28698,3573.243,59465.9,26.674
p68,3,28699,3588.348,8888.767,5.76
p68,3,28700,3568.912,26876.064,5.76
p68,3,28701,3620.734,38271.409,5.76
p68,3,28702,3674.021,12904.131,5.76
p68,2,28703,3418.629,22267.867,5.76
p68,2,28704,3545.403,18110.968,5.76
p68,2,28705,3714.389,22482.659,5.76
p68,2,28706,3375.467,47037.263,11.017
p68,2,28707,3409.591,21076.581,5.76
p68,2,28708,3519.937,10512.921,5.76
p68,2,28709,3519.354,50018.094,5.76
p68,2,28710,3545.051,47212.798,5.76
p68,2,28711,3640.533,39863.96,25.691
p43,2,28712,3452.427,33093.362,20.181
p43,2,28713,3610.766,30184.666,19.51
p43,2,28714,3782.91,23429.968,5.76
p43,2,28715,3881.132,41064.734,13.841
p43,2,28716,3598.345,5965.551,5.76
p43,2,28717,3066.799,16940.663,5.76
p43,2,28718,1667.071,10287.234,5.76
p43,2,28719,3148.349,40350.264,9.296
p43,2,28720,3441.233,32968.599,6.732
p43,2,28721,3510.552,14784.837,5.76
p43,2,28722,1156.084,21170.692,5.76
p43,2,28723,361.036,34985.48,5.76
p46,2,28725,221.536,108702.18,5.99
p46,2,28726,722.42,15133.859,5.76
p46,2,28727,1609.037,17009.906,5.76
p77,2,28728,1694.87,35870.519,5.76
p77,2,28729,1453.58,43537.093,8.17
p77,2,28730,2010.66,54104.665,9.978
p77,2,28731,2151.303,4564.292,5.76
p76,2,28732,2424.102,30520.241,5.76
p76,2,28733,1985.139,27482.903,5.76
p76,2,28734,2231.64,13747.746,5.76
p76,2,28735,3144.273,58486.952,12.938
p76,2,28736,3391.394,64345.717,5.928
p76,2,28737,2821.895,23019.457,5.76
p76,2,28738,2194.653,46162.082,5.76
p76,2,28739,1567.493,38132.726,5.76
p76,2,28740,1971.739,63871.226,5.95
p76,2,28741,3131.459,6266.666,5.76
p76,2,28742,3037.764,11752.493,5.76
p76,2,28743,2498.914,15734.103,5.76
p76,2,28744,1368.265,2834.041,5.76
p76,2,28745,3062.307,18570.506,5.76
p79,2,28746,2116.691,17350.617,5.76
p79,2,28747,2448.115,4370.847,5.76
p79,2,28748,2461.353,8566.326,5.76
p79,2,28749,209.541,131637.404,5.76
p103,2,28757,2329.674,49435.687,7.899
p103,2,28758,2769.059,13126.581,5.76
p103,2,28759,841.084,42420.173,5.76
p103,2,28760,552.256,37152.352,5.76
p103,2,28761,59.396,241641.166,7.13
p103,2,28763,317.287,76408.078,14.964
p103,2,28764,2823.764,27461.719,15.293
p103,2,28765,2432.815,38921.8,23.25
p103,2,28766,2841.59,39087.011,28.49
p103,2,28767,2966.144,23508.549,17.308
p103,2,28768,2700.523,15362.187,8.297
p103,2,28769,3004.849,28229.123,12.11
p103,2,28770,1454.429,33252.032,23.928
p103,2,28771,2415.391,26538.919,5.76
p103,2,28772,3009.239,6451.198,5.76
p103,2,28773,2337.028,6315.766,5.76
p103,2,28774,1510.103,9243.781,5.76
p103,2,28775,3476.263,6014.562,5.76
p103,2,28776,3604.699,14388.906,5.76
p103,2,28777,3097.436,20601.032,5.76
p103,2,28778,2317.483,28343.933,6.587
p103,2,28779,2848.463,53887.125,27.808
p103,2,28780,3639.716,43476.355,16.304
p103,2,28781,3368.989,23304.979,6.444
p103,2,28782,3203.166,26628.151,5.76
p103,2,28783,2443.646,47169.936,13.906
p127,2,28807,46.479,375302.298,5.76
p127,2,28808,10.296,499934.347,5.76
p127,2,28809,372.923,59292.75,5.76
p127,2,28810,2066.935,20147.374,5.76
p127,2,28811,2756.34,64414.232,22.43
p127,2,28812,2900.625,46671.198,15.82
p127,2,28813,2837.246,53706.265,19.735
p127,2,28814,3313.194,36787.835,5.76
p127,2,28815,3152.142,66581.079,5.76
p127,2,28816,2841.12,85787.524,32.569
p127,2,28817,2513.264,90711.039,24.879
p127,2,28818,1462.457,57964.773,16.808
p127,2,28819,2841.896,54712.211,17.857
p127,2,28820,3357.981,70112.583,18.43
p127,2,28821,1604.153,176067.949,25.492
p127,2,28822,2641.485,84616.02,29.297
p127,2,28823,2795.066,73962.513,5.76
p127,2,28824,2964.645,89915.692,28.981
p127,2,28825,2757.654,64803.47,15.417
p127,2,28826,1662.901,31922.1,5.76
p127,2,28827,1493.828,47197.086,11.264
p127,2,28828,1726.407,154005.76,24.341
p127,2,28829,2746.719,154489.515,40.656
p127,2,28830,2330.319,174363.731,6.782
p127,2,28831,1521.889,119144.192,5.76
p127,2,28832,1405.131,122595.974,27.303
p127,2,28833,1243.371,86384.326,12.888
p127,2,28834,896.36,33224.029,5.76
p127,2,28835,1457.64,79828.977,15.417
p127,2,28836,1208.059,143863.916,29.108
p127,2,28837,1035.237,36842.134,5.76
p127,2,28838,1124.616,134206.727,5.76
p127,2,28839,932.144,207497.629,5.76
p127,2,28840,789.94,262384.226,13.099
p127,2,28841,2105.264,77013.032,5.76
p127,2,28842,1899.76,42927.516,5.76
p127,2,28843,2178.318,18889.125,5.76
p127,2,28844,1418.832,96984.812,5.76
p131,2,28845,1499.814,145896.865,38.188
p131,2,28846,1142.084,217078.974,37.399
p131,2,28847,1480.952,178091.041,40.814
p131,3,28848,1610.122,283614.28,24.744
p131,3,28849,1419.407,25901.528,5.76
p131,2,28850,981.711,46624.438,5.76
p131,2,28851,157.551,66321.168,5.76
p131,2,28852,1045.066,57576.08,5.76
p132,3,28853,1486.178,146348.729,25.833
p132,3,28854,1563.651,186199.125,16.187
p132,3,28855,2043.078,109592.926,16.972
p132,3,28856,1679.906,76714.762,5.76
p133,3,28857,1990.67,132646.97,6.288
p133,3,28858,1763.627,88622.433,5.76
p133,3,28859,377.551,20504.256,5.76
p131,3,28860,1142.552,32619.417,5.76
p131,3,28861,1544.181,35112.508,5.76
p131,3,28862,1652.526,134899.445,15.049
p131,3,28863,1704.703,123096.326,5.876
p131,3,28864,1136.605,94432.804,6.146
p131,3,28865,508.846,14675.353,5.76
p131,3,28866,1185.38,42420.332,5.76
p131,3,28867,612.442,14379.181,5.76
p131,3,28868,126.328,273454.555,6.67
p131,3,28869,7.842,4501274.926,18.583
p9,3,28884,494.318,220906.53,5.76
p9,3,28885,165.667,41878.501,5.76
p9,3,28887,6.653,7371649.854,17.223
p8,4,28893,121.379,200976.006,8.718
p8,4,28894,549.831,69489.01,5.76
p8,4,28895,113.113,330443.692,18.096
p8,4,28896,654.122,92338.933,6.217
p8,4,28897,1485.416,13945.152,5.76
p8,4,28898,682.704,202204.267,17.339
p8,4,28899,907.669,205441.96,84.247
p8,4,28900,1156.71,138081.641,86.211
p8,4,28901,1573.058,136144.255,30.486
p8,4,28902,2026.874,89332.871,22.398
p8,4,28903,1108.55,63408.649,16.702
p8,4,28904,2785.319,15952.525,5.76
p8,4,28905,3189.327,7767.7,5.76
p8,4,28906,3974.819,30566.264,18.692
p8,4,28907,3477.166,50186.804,30.526
p8,4,28908,3744.909,60445.868,41.916
p8,4,28909,3907.056,72047.275,53.688
p8,4,28910,2612.074,67167.256,8.842
p8,4,28911,1160.732,9356.544,5.76
p8,4,28912,932.637,51358.563,5.76
p8,4,28913,2304.849,146642.872,13.325
p12,4,28914,3393.362,192834.034,125.096
p12,4,28915,1095.288,233951.38,144.079
p12,4,28916,2746.02,197220.941,166.2
p12,4,28917,674.941,419966.776,169.222
p7,4,28918,1271.743,232183.004,175.012
p7,4,28919,1736.631,325645.05,173.043
p7,4,28920,1135.197,264657.789,174.119
p7,4,28921,2406.516,293989.031,218.129
p7,4,28922,2298.67,301773.494,212.867
p7,4,28923,520.007,117919.279,9.387
p7,4,28924,3005.049,68564.935,8.829
p7,4,28925,761.971,169076.294,20.032
p7,4,28926,1492.417,190827.976,23.697
p7,4,28927,991.368,144644.315,11.875
p7,4,28928,2291.869,3381.787,5.76
p7,4,28929,3124.448,102666.757,12.331
p7,4,28930,2558.151,195675.32,24.324
p7,4,28931,3981.556,218008.351,169.704
p7,4,28932,4051.642,215677.096,173.029
p7,4,28933,3310.388,273936.625,178.716
p7,4,28934,2465.837,181687.85,111.314
p15,4,28935,1341.044,160930.939,111.413
p15,4,28936,2549.809,138923.136,95.109
p15,4,28937,2464.613,121020.33,81.05
p15,4,28938,4014.986,101831.975,74.787
p15,4,28939,3572.378,113154.843,74.113
p15,4,28940,3586.288,99651.92,64.984
p15,4,28941,2485.347,77013.203,48.949
p15,4,28942,3970.809,62758.634,44.507
p15,4,28943,3854.018,56839.757,40.051
p15,4,28944,3375.943,59018.142,37.234
p15,4,28945,3958.631,35138.554,25.903
p15,4,28946,4043.923,25992.118,14.775
p15,4,28947,3482.072,10931.846,5.76
p16,4,28948,3966.586,13351.227,6.354
p16,4,28949,3052.162,11539.891,5.76
p15,4,28950,3092.599,9588.578,5.76
p15,4,28951,3163.966,9887.96,5.76
p15,4,28952,3531.16,1906.932,5.76
p15,4,28953,3983.568,2003.37,5.76
p15,4,28954,4057.742,14242.55,5.76
p15,4,28955,4069.711,11255.584,5.76
p15,4,28956,3963.993,5141.432,5.76
p15,4,28957,3863.038,8278.793,5.76
p15,4,28958,3906.438,3375.972,5.76
p15,4,28959,3456.561,9971.42,5.76
p16,4,28961,2843.121,21938.366,16.174
p16,4,28962,3898.006,4464.855,5.76
p16,3,28963,1947.153,25412.769,7.623
p16,4,28964,2030.059,35232.045,19.167
p16,4,28965,2149.916,3755.579,5.76
p16,3,28966,1430.123,27922.99,12.692
p16,3,28967,1738.001,61054.292,22.525
p16,3,28968,1216.313,45389.766,6.4
p16,3,28969,1684.697,33335.386,5.76
p16,3,28970,1969.539,35917.166,6.589
p16,3,28971,2659.983,70096.462,20.203
p16,3,28972,939.417,117029.579,23.97
p16,3,28973,194.952,165888.623,26.402
p21,3,28975,784.505,15824.688,5.76
p21,3,28981,518.692,360078.766,43.888
p21,3,28982,402.975,298168.975,42.646
p21,4,28986,194.861,177962.092,16.914
p21,4,28987,2190.299,88187.804,9.499
p21,4,28988,3105.304,24652.799,5.76
p21,4,28989,3809.18,40540.049,5.76
p21,4,28990,3844.218,74949.594,27.324
p21,4,28991,3675.905,56682.233,15.432
p21,4,28992,3727.544,15039.3,5.76
p21,4,28993,3780.882,3980.288,5.76
p21,4,28994,1403.383,91614.349,21.028
p21,4,28995,2480.386,47659.255,5.76
p21,4,28996,2019.048,65073.467,10.933
p21,4,28997,2580.214,4984.706,5.76
p21,4,28998,2427.975,50757.237,11.174
p24,4,28999,726.875,93517.438,20.06
p24,4,29000,806.05,142824.386,24.654
p24,4,29001,873.991,159052.708,31.183
p24,4,29002,2048.641,151762.778,38.305
p24,4,29003,2652.634,117417.069,92.009
p24,3,29004,3071.085,84131.174,23.851
p24,3,29005,2065.926,62294.262,12.785
p22,3,29006,3556.376,5504.752,5.76
p22,3,29007,3041.542,40275.716,5.76
p22,3,29008,2829.47,84765.511,22.348
p23,3,29009,3877.424,65440.295,20.463
p23,3,29010,4060.118,48877.877,11.93
p23,3,29011,3939.031,16221.904,5.76
p23,3,29012,3828.136,2312.102,5.76
p23,3,29013,3633.063,12597.501,5.76
p23,3,29014,3346.618,55698.96,14.674
p23,3,29015,3301.377,87587.179,26.641
p23,4,29016,3937.8,114030.63,39.103
p23,4,29017,4021.92,128102.017,107.734
p23,4,29018,4099.733,113037.256,36.058
p23,4,29019,3964.284,73966.364,25.564
p23,4,29020,3981.608,48548.079,13.867
p23,4,29021,3139.204,9831.389,5.76
p32,4,29022,2113.303,44042.551,10.066
p32,3,29025,5.501,2225404.754,9.238
p32,3,29026,651.586,31306.155,5.76
p32,3,29027,3288.629,26414.183,5.76
p32,3,29028,2747.242,4767.313,5.76
p32,3,29029,2529.141,35480.648,8.611
p32,3,29030,1580.455,53174.53,16.828
p32,3,29031,781.621,86515.9,26.388
p32,3,29032,2895.997,175867.877,138.316
p32,3,29033,3702.362,211962.992,143.088
p32,3,29034,3343.875,196472.063,67.425
p38,3,29035,2130.479,172549.229,56.221
p38,3,29036,3540.065,122974.179,44.379
p38,3,29037,3943.002,18243.356,5.76
p38,3,29038,3458.755,80119.96,8.061
p38,3,29039,3367.123,90960.473,8.578
p38,3,29040,3172.016,84806.296,8.38
p38,3,29041,3531.743,138258.348,13.451
p38,3,29042,3171.435,148153.764,14.329
p38,3,29043,3196.82,120225.597,11.616
p38,3,29044,3269.388,128348.86,12.57
p38,3,29045,3744.955,110686.258,74.842
p38,3,29046,3922.742,102321.227,70.294
p38,3,29047,3893.329,105615.867,74.842
p38,3,29048,3413.177,108224.05,66.999
p38,3,29049,3872.475,79805.443,55.479
p38,3,29050,3578.634,71697.959,45.594
p38,3,29051,3341.465,68199.791,40.769
p38,3,29052,2630.453,55059.371,37.265
p38,3,29053,2975.359,18268.904,5.76
p38,3,29054,3759.761,13520.349,5.76
p38,3,29055,3749.87,40459.94,8.921
p38,3,29056,3752.956,42043.307,13.168
p38,3,29057,3586.617,30667.192,6.239
p38,3,29058,3844.645,12354.698,5.76
p38,3,29059,3757.585,17377.167,5.76
p38,3,29060,3750.007,12377.949,5.76
p38,3,29061,3448.435,5559.41,5.76
p38,3,29062,3678.435,9587.01,5.76
p38,3,29063,3495.386,19693.088,5.76
p38,3,29064,3496.037,28038.285,7.614
p38,3,29065,3707.857,10366.749,5.76
p38,3,29066,3613.842,51303.595,13.682
p38,3,29067,3480.711,40661.472,5.76
p38,3,29068,3456.659,61241.844,20.86
p38,3,29069,3642.076,35060.193,5.76
p38,3,29070,3476.526,29460.096,5.76
p38,3,29071,3692.58,13347.14,5.76
p44,3,29072,3643.299,13186.05,5.76
p44,3,29073,3733.107,16886.312,5.76
p44,3,29074,3792.467,24969.738,5.76
p44,3,29075,4041.023,29494.105,6.732
p44,3,29076,3704.566,35117.465,9.168
p44,3,29077,3625.766,16719.151,5.76
p68,3,29078,3341.752,53557.799,15.138
p68,3,29079,3623.818,9479.466,5.76
p68,3,29080,3250.675,28296.851,5.76
p68,3,29081,3697.454,24278.171,5.76
p68,3,29082,3917.517,18486.207,5.76
p68,3,29083,3568.506,10966.059,5.76
p68,3,29084,3632.786,35388.777,7.372
p68,2,29085,3709.251,39294.298,26.583
p68,2,29086,3363.911,24006.958,5.76
p68,2,29087,3411.316,21463.727,5.76
p68,2,29088,3458.562,45256.084,5.76
p68,2,29089,3461.524,44294.522,5.76
p68,2,29090,3735.678,47668.503,31.9
p68,2,29091,3602.467,41643.815,26.97
p68,2,29092,3294.624,41531.028,24.211
p68,2,29093,3752.341,38802.312,26.37
p68,2,29094,3548.67,20848.334,5.76
p68,2,29095,3960.637,29153.528,6.838
p68,2,29096,3894.64,14098.78,5.76
p68,2,29097,3354.473,36707.745,5.76
p68,2,29098,2913.025,18360.166,5.76
p43,2,29099,601.358,36157.542,5.76
p43,2,29100,608.456,75903.287,6.347
p43,2,29101,494.754,26583.223,5.76
p68,2,29102,125.706,32547.811,5.76
p68,2,29103,1245.69,54563.339,30.502
p68,2,29104,1197.171,16096.055,5.76
p68,2,29105,428.449,63644.226,5.76
p46,2,29106,349.75,17372.768,5.76
p46,2,29107,1462.483,29556.613,20.22
p77,2,29108,1686.379,70902.088,30.474
p77,2,29109,1871.15,74877.039,6.282
p77,2,29110,1389.925,79726.797,53.664
p77,2,29111,2201.386,7491.621,5.76
p76,2,29112,2503.538,19258.202,5.76
p76,2,29113,2565.359,27756.594,5.76
p76,2,29114,2599.096,19237.821,5.76
p76,2,29115,2811.867,23192.581,5.76
p76,2,29116,3507.794,43328.357,5.76
p76,2,29117,2430.292,53294.962,32.284
p76,2,29118,2164.215,15616.351,5.76
p76,2,29119,1462.961,52745.393,34.575
p76,2,29120,3012.035,14434.794,5.76
p76,2,29121,3254.364,27825.184,5.76
p76,2,29122,2861.633,14187.521,7.937
p76,2,29123,2978.788,17324.379,5.76
p76,2,29124,3464.185,4611.43,5.76
p76,2,29125,2660.974,12619.993,5.76
p79,2,29126,1407.536,37420.96,8.628
p79,2,29127,2725.91,23473.231,5.76
p79,2,29128,3242.687,12250.315,5.76
p79,2,29129,537.514,144913.781,16.406
p103,2,29137,1896.379,72338.143,21.019
p103,2,29138,2408.107,9860.811,5.76
p103,2,29140,2062.849,19623.16,5.76
p103,2,29141,1621.893,20532.417,5.76
p103,2,29144,2207.535,48389.192,26.782
p103,2,29145,2711.268,46956.072,31.69
p103,2,29146,2632.04,49008.301,33.472
p103,2,29147,2930.873,33282.0,24.799
p103,2,29148,2537.955,30663.675,20.189
p103,2,29149,2887.719,27723.198,5.76
p103,2,29150,3879.736,40654.595,28.507
p103,2,29151,3640.596,39937.544,26.481
p103,2,29152,2990.598,15504.683,5.76
p103,2,29153,1563.445,13750.844,5.76
p103,2,29154,1425.184,11400.511,5.76
p103,2,29155,3306.049,14143.251,5.76
p103,2,29156,3192.665,3999.28,5.76
p103,2,29157,2689.552,32065.795,7.939
p103,2,29158,3173.174,16856.413,5.76
p103,2,29159,3138.87,47604.292,16.127
p103,2,29160,3478.22,26347.293,5.76
p103,2,29161,3523.495,42989.792,12.324
p103,2,29162,3538.142,14559.636,5.76
p103,2,29163,2804.229,30061.914,5.76
p127,2,29188,56.216,97115.733,5.76
p127,2,29189,606.518,16034.751,5.76
p127,2,29190,2376.502,4585.94,5.76
