region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_MW,capital_adder_per_MW,dist_km,reinforcement_dist_km
p1,3,3839,198.0,500190.878,435560.901,64629.977,43.611,57.153
p1,3,4216,180.0,1137777.375,300664.31,837113.065,23.363,54.23
p1,3,4596,66.0,6844620.976,253829.002,6590791.974,1.887,57.809
p1,3,4599,222.0,511041.297,466316.287,44725.01,30.629,57.153
p1,3,4600,144.0,715105.225,665355.874,49749.351,31.369,82.52
p1,3,4976,60.0,7768644.417,186780.907,7581863.51,1.462,43.781
p1,3,5356,66.0,5387786.938,218696.812,5169090.126,2.157,46.124
p1,3,6119,120.0,666132.472,578590.118,87542.354,36.4,53.042
p1,3,6121,54.0,1140325.516,993032.385,147293.131,16.659,235.782
p1,3,6125,228.0,899037.598,682658.391,216379.206,47.565,117.974
p1,3,6129,288.0,487429.989,404128.668,83301.321,12.129,141.376
p1,3,6495,54.0,5250852.617,109562.863,5141289.754,1.58,18.608
p1,3,6497,264.0,1279767.554,217381.632,1062385.922,2.3,48.247
p1,3,6507,306.0,485341.061,449769.832,35571.229,33.271,119.188
p1,3,6509,258.0,578339.834,333850.302,244489.532,1.866,124.115
p1,3,6875,90.0,2813797.476,109710.88,2704086.595,1.282,31.141
p1,3,6876,252.0,1373708.188,192397.077,1181311.111,20.192,18.608
p1,3,7254,60.0,4459686.896,141116.234,4318570.662,0.127,47.619
p1,3,7261,168.0,629554.064,531140.667,98413.397,35.375,97.72
p1,3,7644,258.0,511801.614,500678.485,11123.129,33.564,117.974
p1,3,7646,258.0,1897549.0,330935.79,1566613.21,9.253,117.974
p1,3,8011,216.0,934341.102,308105.228,626235.873,2.061,109.638
p1,3,8012,210.0,852959.669,303942.43,549017.239,9.284,82.038
p1,3,8013,216.0,2024961.78,272497.4,1752464.381,3.523,87.063
p1,3,8014,300.0,698248.035,256924.733,441323.302,25.88,50.677
p1,3,8015,312.0,444714.432,264261.109,180453.323,38.783,34.977
p1,3,8017,300.0,405561.286,336875.508,68685.778,48.018,34.253
p1,3,8026,282.0,1147662.612,296782.51,850880.101,21.215,80.456
p1,3,8391,282.0,892070.077,298713.723,593356.355,4.122,109.359
p1,3,8393,294.0,657372.459,318132.332,339240.128,18.099,82.038
p1,3,8394,318.0,387430.237,312039.755,75390.482,38.496,50.677
p1,3,8395,216.0,534366.459,456955.433,77411.027,40.738,50.677
p1,3,8773,300.0,547785.219,363272.123,184513.096,10.309,106.878
p1,3,8775,174.0,572106.211,492941.647,79164.565,38.949,87.063
p1,3,9154,270.0,573786.512,493126.727,80659.785,25.984,113.792
p1,3,9543,252.0,304970.353,231471.659,73498.695,34.634,8.88
p1,3,9544,288.0,473555.971,228619.497,244936.474,37.467,8.88
p1,4,416,144.0,1759305.092,842542.335,916762.756,0.996,229.418
p1,4,417,150.0,1233623.312,909498.332,324124.98,31.168,188.072
p1,4,797,264.0,1733480.146,817330.023,916150.123,135.282,54.23
p1,4,798,276.0,1426409.903,766848.924,659560.979,146.237,54.23
p1,4,799,252.0,1085901.052,851361.86,234539.192,152.189,54.23
p1,4,800,162.0,1017299.878,952632.679,64667.199,71.439,141.734
p1,4,801,60.0,1460389.796,1374788.78,85601.017,27.655,225.075
p1,4,1177,264.0,2373421.046,771932.035,1601489.01,123.463,54.23
p1,4,1181,168.0,1079076.233,1016913.737,62162.496,78.388,141.734
p1,4,1558,276.0,924659.992,695413.434,229246.558,120.662,54.23
p1,4,1560,180.0,924707.06,888446.964,36260.096,49.424,141.734
p1,4,1937,276.0,935897.867,592159.144,343738.723,100.612,54.23
p1,4,1938,270.0,773030.271,631177.467,141852.803,106.216,54.23
p1,4,2696,270.0,1068537.862,467453.077,601084.786,71.866,54.23
p1,4,3077,282.0,937379.448,454307.391,483072.057,67.899,54.23
p1,4,3078,270.0,529700.789,507652.994,22047.794,61.711,54.23
p1,4,3460,222.0,628258.215,620200.385,8057.83,42.928,89.469
p1,4,3836,252.0,1690039.104,371312.456,1318726.648,1.859,100.194
p1,4,4222,30.0,2897361.929,2710150.797,187211.132,61.677,114.935
p1,4,4973,234.0,2122438.984,846267.83,1276171.154,4.712,253.511
p1,4,4974,180.0,1880550.273,846474.621,1034075.652,3.349,263.17
p1,4,4982,54.0,2038747.097,1954047.25,84699.847,56.306,88.653
p1,4,5352,216.0,2300845.145,780612.549,1520232.596,4.848,232.625
p1,4,5353,60.0,3427046.861,859377.002,2567669.859,6.655,235.024
p1,4,5366,126.0,1047218.008,947519.742,99698.266,54.833,124.115
p1,4,5368,204.0,619480.213,554485.579,64994.634,34.803,141.376
p1,4,5731,312.0,1042563.583,709143.546,333420.037,16.569,215.966
p1,4,5739,114.0,628085.356,548823.717,79261.639,24.425,79.249
p1,4,5748,162.0,658137.788,544547.628,113590.16,27.694,141.376
p1,4,6114,36.0,10357394.3,240581.527,10116812.772,5.537,1.139
p1,4,6116,132.0,3690548.162,219251.254,3471296.908,4.715,38.246
p1,4,6127,132.0,654779.931,584821.97,69957.961,27.504,124.115
p1,4,6491,252.0,1414027.463,736935.789,677091.674,11.097,195.772
p1,4,6496,276.0,1454394.262,173884.16,1280510.102,20.883,10.388
p1,4,6504,216.0,696665.905,630980.835,65685.071,47.487,117.974
p1,4,6873,60.0,4653485.877,312634.434,4340851.443,6.441,47.204
p1,4,7249,258.0,1475079.526,527456.614,947622.911,17.376,122.718
p1,4,7250,198.0,1721498.755,455324.712,1266174.042,47.638,76.979
p1,4,7256,294.0,597398.608,180519.124,416879.484,4.774,51.037
p1,4,7257,258.0,328019.681,248872.882,79146.799,16.178,51.037
p1,4,7265,294.0,729911.658,369568.946,360342.712,17.757,117.974
p1,4,7629,168.0,2674443.211,445012.981,2229430.23,2.399,127.328
p1,4,7630,66.0,4773646.248,438730.363,4334915.885,2.728,114.018
p1,4,7631,102.0,1436284.35,379955.016,1056329.335,5.544,90.822
p1,4,7632,36.0,3151018.786,449002.761,2702016.025,4.929,82.526
p1,4,7636,300.0,412191.129,240749.135,171441.993,27.206,34.253
p1,4,7643,216.0,564779.096,534190.76,30588.336,29.001,97.72
p1,4,8008,276.0,765208.804,514081.598,251127.207,62.837,76.979
p1,4,8009,252.0,1090672.196,470932.692,619739.504,3.455,131.425
p1,4,8010,222.0,1401890.434,452402.682,949487.752,37.57,82.038
p1,4,8016,288.0,344047.703,298848.442,45199.261,39.125,34.253
p1,4,8018,258.0,469728.493,435557.795,34170.698,44.691,51.037
p1,4,8023,264.0,472944.091,409861.651,63082.44,21.348,90.661
p1,4,8025,270.0,407354.291,377795.445,29558.847,28.852,81.79
p1,4,8388,246.0,1156614.593,529843.862,626770.731,5.906,144.47
p1,4,8396,156.0,697454.322,590780.577,106673.745,62.854,34.977
p1,4,8398,240.0,637717.568,570649.177,67068.391,67.235,34.253
p1,4,8403,300.0,412678.551,300055.138,112623.413,18.709,71.952
p1,4,8406,288.0,299100.31,282007.57,17092.74,12.296,81.79
p1,4,8774,306.0,433775.342,393841.089,39934.253,52.433,50.677
p1,4,8780,270.0,533026.977,450229.624,82797.353,73.074,8.88
p1,4,8785,276.0,314626.075,303434.13,11191.945,12.61,71.952
p1,4,8787,234.0,312531.374,272370.982,40160.393,13.576,70.094
p1,4,9155,48.0,1382498.399,1204217.966,178280.432,36.147,95.782
p1,4,9162,258.0,340825.737,302470.883,38354.855,52.128,8.88
p1,4,9163,294.0,959587.146,199908.607,759678.539,4.932,56.501
p1,4,9165,288.0,329706.002,285504.081,44201.921,17.402,71.952
p1,4,10304,126.0,250283.957,181862.127,68421.829,17.252,8.88
p1,5,796,252.0,1715290.397,822469.244,892821.152,0.944,216.044
p1,5,1176,216.0,1715251.961,799436.504,915815.457,2.998,198.327
p1,5,1557,252.0,4426058.695,709293.327,3716765.369,0.652,178.707
p1,5,2695,210.0,1885174.626,725255.172,1159919.455,93.923,54.23
p1,5,3835,174.0,2197534.954,543183.74,1654351.214,69.274,54.23
p1,5,4215,246.0,1965962.576,1055507.343,910455.233,3.694,260.08
p1,5,4594,168.0,2011634.812,998666.372,1012968.441,11.835,263.17
p1,5,4595,168.0,2561655.387,1121880.579,1439774.808,8.073,262.215
p1,5,5732,246.0,1946796.536,674107.888,1272688.647,5.081,215.966
p1,5,6112,240.0,1879363.549,691418.946,1187944.603,7.794,214.715
p1,5,6113,138.0,2574055.03,777312.876,1796742.155,5.478,227.891
p1,5,6122,204.0,657920.696,625651.07,32269.625,2.766,235.782
p1,5,6123,60.0,1060748.652,946666.709,114081.943,11.277,235.782
p1,5,6492,168.0,2475653.56,771023.347,1704630.212,21.761,214.715
p1,5,6493,48.0,2585486.272,1179040.193,1406446.078,9.365,236.945
p1,5,6499,60.0,830838.961,707806.431,123032.529,24.67,50.832
p1,5,6506,336.0,459571.546,446305.722,13265.824,34.439,117.974
p1,5,6871,198.0,1847257.871,850717.705,996540.166,56.414,162.184
p1,5,6872,36.0,6075925.114,1444842.206,4631082.908,26.317,225.56
p1,5,6877,198.0,677429.628,278850.568,398579.06,14.834,51.037
p1,5,7251,60.0,2059432.419,1415677.609,643754.809,38.69,195.772
p1,5,7258,60.0,809634.53,682682.06,126952.471,16.721,67.717
p1,5,7266,198.0,394669.509,323276.185,71393.324,6.838,117.974
p1,5,7637,276.0,370728.568,309188.202,61540.366,28.236,51.037
p1,5,7638,252.0,406904.668,380379.396,26525.272,36.076,51.037
p1,5,8022,252.0,481437.733,379630.59,101807.142,23.624,90.661
p1,5,8024,282.0,451361.716,396846.451,54515.265,27.332,71.952
p1,5,8389,264.0,759377.596,463898.744,295478.852,16.823,119.378
p1,5,8390,288.0,632053.949,331232.814,300821.135,3.005,119.378
p1,5,8405,270.0,352049.096,328563.216,23485.88,19.996,71.952
p1,5,8771,300.0,488346.62,392664.926,95681.694,17.627,106.878
p1,5,8784,306.0,237547.977,205331.085,32216.891,1.012,71.952
p1,5,9164,306.0,747268.974,216112.169,531156.805,6.127,60.322
p1,5,9924,246.0,248865.768,200868.515,47997.253,26.487,8.88
p1,6,1185,30.0,2991955.063,2805097.406,186857.656,72.705,225.075
p1,6,2315,114.0,2730140.713,672828.691,2057312.021,1.596,178.853
p1,6,3074,198.0,2627395.214,693570.076,1933825.137,110.651,54.23
p1,6,3075,138.0,2060983.894,756554.501,1304429.393,1.934,194.989
p1,6,3454,204.0,1638408.466,742805.464,895603.003,124.299,54.23
p1,6,3455,186.0,1948070.565,465298.836,1482771.729,60.539,54.23
p1,6,3834,150.0,1894865.386,1091339.005,803526.381,30.306,268.62
p1,6,4987,54.0,994753.568,871093.125,123660.443,4.954,187.133
p1,6,5362,48.0,1814988.028,1709570.427,105417.601,35.985,235.782
p1,6,5743,90.0,990211.764,860876.365,129335.399,16.799,235.782
p1,6,6501,42.0,1574632.835,1434612.908,140019.927,24.068,235.782
p1,6,6505,288.0,644027.677,504610.478,139417.199,35.252,117.974
p1,6,6885,324.0,515997.427,412139.796,103857.631,24.87,117.974
p1,6,7260,150.0,712110.685,640607.534,71503.151,39.514,97.72
p1,6,7640,264.0,553614.098,468715.199,84898.899,30.924,97.72
p1,6,7642,294.0,482979.7,449007.294,33972.406,21.851,97.72
p1,6,8770,288.0,492187.203,441966.651,50220.552,43.573,82.038
p1,6,9545,258.0,286962.873,237529.064,49433.809,2.294,78.729
p1,6,9925,54.0,610184.794,484363.457,125821.337,11.837,78.729
p1,7,2707,120.0,1147178.575,997563.326,149615.248,29.186,216.806
p1,7,4986,54.0,1868562.712,1749195.702,119367.01,66.053,124.115
p1,7,5365,60.0,1723639.787,1591449.516,132190.271,64.16,124.115
p1,7,5742,60.0,1631374.669,1540374.638,91000.03,53.177,88.345
p1,7,5747,126.0,815226.527,722104.97,93121.557,36.981,124.115
p1,7,6124,246.0,844686.579,682843.256,161843.323,61.091,117.974
p1,7,6126,306.0,531727.071,515441.68,16285.391,45.876,117.974
p1,7,6886,198.0,437579.605,400195.798,37383.807,18.98,117.974
p1,7,7259,150.0,638889.979,548369.908,90520.071,37.444,53.042
p1,7,7628,288.0,637451.451,530240.451,107211.0,17.289,122.718
p1,7,7639,270.0,472465.585,443679.705,28785.88,45.008,51.037
p1,7,8019,240.0,550354.39,512725.597,37628.793,53.633,51.037
p1,7,8399,300.0,546985.539,506704.533,40281.007,36.832,97.72
p1,7,8400,306.0,475164.13,412353.18,62810.95,20.719,97.72
p1,7,8401,294.0,575820.895,340067.833,235753.061,7.804,97.72
p1,7,8402,300.0,619857.908,330879.654,288978.254,13.168,90.661
p1,7,8404,282.0,355427.236,316574.059,38853.177,15.278,71.952
p1,7,8783,354.0,374908.194,252592.765,122315.429,59.985,8.88
p1,7,9157,60.0,1919489.952,1765031.563,154458.388,74.995,62.483
p1,7,9166,192.0,332176.784,298198.056,33978.728,47.828,34.361
p1,7,9926,84.0,437067.042,337080.177,99986.865,11.619,89.896
p1,8,5744,48.0,1559382.024,1370550.519,188831.505,27.654,235.782
p1,8,5746,174.0,729257.243,655740.744,73516.499,46.16,124.115
p1,8,7262,120.0,791425.263,703357.898,88067.364,40.445,97.72
p1,8,7641,246.0,485611.863,416222.141,69389.721,22.15,97.72
p1,8,8020,336.0,476888.533,374991.189,101897.343,19.828,97.72
p1,8,8021,312.0,668806.219,340427.569,328378.649,8.884,97.72
p1,8,8782,258.0,410249.453,345020.399,65229.053,24.261,71.952
p1,8,8786,180.0,352455.813,314182.527,38273.286,17.904,81.79
p1,8,9161,288.0,313991.369,284832.804,29158.565,53.519,8.88
p1,8,9546,288.0,285131.04,275645.313,9485.727,45.964,34.361
p1,9,8781,282.0,443702.148,375347.249,68354.898,65.372,8.88
p10,1,46392,192.0,2402676.279,2152228.194,250448.086,7.958,500.315
p10,1,46772,240.0,2429299.232,2172987.668,256311.564,7.791,500.315
p10,1,47535,198.0,2350835.227,2216192.839,134642.388,26.499,453.378
p10,1,47536,168.0,2543899.177,2396548.362,147350.816,35.026,453.378
p10,1,49424,270.0,3120931.668,2301753.444,819178.224,89.648,284.59
p10,1,49425,270.0,2748212.093,2284638.892,463573.201,87.188,284.59
p10,1,49426,276.0,2452025.284,2318633.965,133391.318,92.332,284.59
p10,1,49427,252.0,2638934.789,2502527.179,136407.61,97.431,284.59
p10,1,49428,60.0,3594234.499,3370612.472,223622.027,57.974,360.162
p10,1,49804,270.0,2591317.989,2221684.641,369633.348,78.181,284.59
p10,1,49805,264.0,2598462.458,2212289.128,386173.33,75.273,284.59
p10,1,49806,264.0,2470507.777,2242926.485,227581.292,79.545,284.59
p10,1,49807,246.0,2500779.081,2383198.384,117580.697,86.258,284.59
p10,1,49808,42.0,3753061.569,3495883.448,257178.122,19.151,453.602
p10,1,49816,54.0,3546441.324,3353996.514,192444.811,59.959,358.985
p10,1,50184,240.0,6509851.647,2207182.866,4302668.781,66.841,284.59
p10,1,50185,252.0,3256909.22,2150581.862,1106327.357,63.529,284.59
p10,1,50186,246.0,2643354.082,2195141.959,448212.123,67.95,284.59
p10,1,50187,270.0,2456970.353,2280193.479,176776.874,80.042,284.59
p10,1,50188,102.0,2793341.37,2543553.913,249787.457,53.576,314.502
p10,1,50564,240.0,4399437.66,2080626.198,2318811.462,4.936,350.413
p10,1,50565,252.0,2841753.133,2061764.009,779989.124,51.882,284.59
p10,1,50566,276.0,2343798.824,2079194.811,264604.012,57.59,284.59
p10,1,50567,258.0,2320046.815,2203797.188,116249.627,62.784,284.59
p10,1,50568,60.0,3111892.973,2894373.163,217519.811,33.834,332.315
p10,1,50943,294.0,2249237.342,1946858.98,302378.362,90.985,224.762
p10,1,50944,276.0,2508227.494,1956894.982,551332.511,41.928,284.59
p10,1,50945,252.0,2385812.702,1974350.517,411462.185,40.288,284.59
p10,1,50946,258.0,2481088.371,2003158.598,477929.773,44.994,284.59
p10,1,50947,252.0,2257485.135,2133850.573,123634.562,54.669,284.59
p10,1,50948,132.0,2584727.783,2342593.125,242134.658,23.514,332.315
p10,1,51323,288.0,2181663.658,1883652.9,298010.758,79.465,224.762
p10,1,51324,288.0,2252203.64,1868952.299,383251.341,30.408,284.59
p10,1,51325,264.0,2568115.281,1876460.637,691654.645,28.618,284.59
p10,1,51326,246.0,3108322.244,1951248.714,1157073.529,33.632,284.59
p10,1,51327,264.0,2309474.767,2018968.637,290506.13,42.485,284.59
p10,1,51328,60.0,2748930.113,2511179.136,237750.976,20.32,332.315
p10,1,51702,270.0,1966591.438,1820927.824,145663.614,65.485,224.762
p10,1,51703,288.0,2020296.529,1806972.605,213323.924,67.796,224.762
p10,1,51704,270.0,2110444.911,1802705.451,307739.46,18.888,284.59
p10,1,51705,258.0,2132528.651,1793742.592,338786.059,3.505,300.734
p10,1,51706,252.0,2163400.151,1860353.486,303046.665,23.685,284.59
p10,1,51707,270.0,2087334.446,1967118.205,120216.241,33.517,284.59
p10,1,51708,186.0,2254860.563,2124457.31,130403.253,46.358,284.59
p10,1,51710,90.0,3055209.729,2875481.459,179728.27,52.33,318.5
p10,1,52078,282.0,1942131.058,1853689.653,88441.405,73.084,224.762
p10,1,52079,246.0,1994478.315,1882281.197,112197.117,67.438,224.762
p10,1,52080,276.0,1890041.648,1789347.657,100693.991,62.614,224.762
p10,1,52081,222.0,1971533.604,1856435.878,115097.726,57.842,224.762
p10,1,52082,288.0,1828011.073,1714725.008,113286.065,53.741,224.762
p10,1,52083,252.0,2023361.78,1780083.768,243278.012,55.391,225.991
p10,1,52084,264.0,2021046.058,1754559.074,266486.984,9.688,284.59
p10,1,52085,264.0,1957981.794,1720104.458,237877.336,5.504,284.59
p10,1,52086,264.0,1951858.024,1806045.676,145812.348,17.006,284.59
p10,1,52087,270.0,2040318.141,1938918.685,101399.456,29.197,284.59
p10,1,52088,72.0,2809239.719,2597606.076,211633.643,41.888,284.59
p10,1,52089,84.0,3060642.564,2867008.948,193633.615,56.501,284.59
p10,1,52458,270.0,1928485.174,1826745.521,101739.652,65.887,224.762
p10,1,52459,276.0,1842738.599,1751008.361,91730.238,56.529,224.762
p10,1,52460,270.0,1835012.607,1719684.413,115328.195,51.094,224.762
p10,1,52461,126.0,1980688.678,1808314.316,172374.362,41.534,230.668
p10,1,52462,264.0,1872814.13,1663442.996,209371.134,41.923,224.762
p10,1,52463,264.0,2496996.455,1677085.142,819911.312,43.796,225.991
p10,1,52464,270.0,2112211.702,1702823.831,409387.872,48.493,225.991
p10,1,52465,270.0,1866860.171,1709447.643,157412.528,4.578,275.165
p10,1,52466,264.0,1929757.857,1828663.573,101094.283,16.844,275.165
p10,1,52467,276.0,2033013.765,1925279.407,107734.358,71.252,194.495
p10,1,52468,174.0,2264694.145,2093623.753,171070.392,79.56,194.495
p10,1,52838,276.0,1849926.316,1778536.118,71390.199,99.335,166.236
p10,1,52839,264.0,1819648.924,1716539.827,103109.097,49.385,224.762
p10,1,52840,270.0,1774906.331,1642252.872,132653.459,39.763,224.762
p10,1,52841,276.0,1794940.669,1599377.32,195563.349,34.802,224.762
p10,1,52842,276.0,2088538.059,1570113.837,518424.222,30.328,224.762
p10,1,52843,270.0,1945181.329,1588180.139,357001.19,32.201,225.991
p10,1,52844,276.0,1815256.075,1616937.857,198318.219,48.68,194.495
p10,1,52845,264.0,1802405.581,1704246.556,98159.025,49.009,194.495
p10,1,52846,276.0,1832784.674,1730845.397,101939.277,53.853,194.495
p10,1,52847,276.0,1935442.642,1807501.611,127941.032,60.567,194.495
p10,1,53218,264.0,1887440.359,1810572.299,76868.06,93.9,166.236
p10,1,53219,264.0,1783385.24,1684525.729,98859.511,44.56,224.762
p10,1,53220,264.0,1745795.933,1599823.023,145972.91,33.04,224.762
p10,1,53221,276.0,1731804.405,1521791.216,210013.189,23.207,224.762
p10,1,53222,282.0,1894318.592,1485092.187,409226.405,18.51,224.762
p10,1,53223,252.0,1901115.686,1519747.67,381368.016,20.681,225.991
p10,1,53224,276.0,1705009.938,1531404.892,173605.045,35.252,194.495
p10,1,53225,282.0,1638467.839,1555687.921,82779.917,38.535,194.495
p10,1,53226,276.0,1714120.47,1612037.802,102082.668,43.195,194.495
p10,1,53227,270.0,1806818.427,1708705.074,98113.353,49.914,194.495
p10,1,53599,264.0,1762213.866,1669452.32,92761.547,78.441,166.236
p10,1,53600,108.0,1831924.949,1647238.642,184686.306,27.345,217.872
p10,1,53601,252.0,1715160.294,1490320.899,224839.395,16.749,224.762
p10,1,53602,258.0,1761263.48,1424045.882,337217.598,6.99,224.762
p10,1,53603,282.0,2099177.676,1432955.005,666222.671,51.523,166.236
p10,1,53604,252.0,2133353.435,1445836.838,687516.596,22.89,194.495
p10,1,53605,270.0,1528803.572,1431174.673,97628.899,25.449,194.495
p10,1,53606,264.0,1604013.329,1506810.981,97202.347,32.167,194.495
p10,1,53980,228.0,1662019.431,1545504.267,116515.164,26.0,208.568
p10,1,53981,264.0,1576578.652,1449232.38,127346.272,10.653,217.872
p10,1,53982,264.0,1578801.299,1366504.87,212296.429,2.816,220.662
p10,1,53983,168.0,5178243.268,1384556.368,3793686.9,38.086,166.236
p10,1,53984,60.0,7616552.738,1405443.38,6211109.358,2.151,206.451
p10,1,53985,228.0,2775191.321,1362687.096,1412504.226,15.383,194.495
p10,1,53986,276.0,1525343.594,1410021.437,115322.157,24.623,194.495
p10,1,53987,174.0,1711186.044,1582231.526,128954.518,38.793,194.495
p10,1,53988,192.0,1777166.416,1651011.797,126154.619,108.211,117.412
p10,1,54360,234.0,1672639.715,1485548.895,187090.82,18.825,208.568
p10,1,54361,270.0,1519091.284,1367907.622,151183.662,39.942,166.236
p10,1,54362,270.0,1531624.9,1303786.794,227838.106,30.794,166.236
p10,1,54363,258.0,2575200.795,1277955.293,1297245.502,25.97,166.236
p10,1,54364,222.0,3975094.818,1226420.962,2748673.856,3.812,194.495
p10,1,54365,264.0,1742372.815,1275120.947,467251.868,10.463,194.495
p10,1,54366,282.0,1424032.931,1305160.317,118872.614,77.94,117.412
p10,1,54389,168.0,2706583.843,2581553.751,125030.092,48.952,367.575
p10,1,54740,234.0,1783842.273,1501110.406,282731.866,17.381,208.568
p10,1,54741,258.0,1476493.439,1336904.284,139589.155,1.425,205.188
p10,1,54742,270.0,1418898.776,1253459.153,165439.623,23.65,166.236
p10,1,54743,264.0,1547672.176,1212142.316,335529.86,14.45,166.236
p10,1,54744,264.0,1491928.335,1198807.385,293120.95,12.928,166.236
p10,1,54745,240.0,1668968.266,1252718.514,416249.752,20.23,166.236
p10,1,54746,162.0,1583055.023,1358207.197,224847.825,31.75,166.236
p10,1,55120,210.0,1689010.888,1574513.118,114497.77,46.743,166.236
p10,1,55121,258.0,1457284.735,1350586.841,106697.894,33.635,166.236
p10,1,55122,246.0,1410977.981,1254855.883,156122.097,20.571,166.236
p10,1,55123,252.0,1365026.275,1160410.637,204615.637,9.843,159.771
p10,1,55124,270.0,1359981.981,1115894.088,244087.893,47.077,117.412
p10,1,55125,264.0,1311949.721,1156095.246,155854.475,48.555,117.412
p10,1,55500,252.0,1681299.058,1580048.634,101250.424,71.331,116.406
