region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast,reinforcement_dist_km
p01003,14,116473,586.88,1217851.034,57.447,91.496,25.293
p01003,14,116474,359.024,1297662.851,57.447,95.122,25.293
p01003,14,116475,238.359,1375730.418,57.447,93.713,25.293
p01003,14,116476,594.456,1258863.987,57.447,97.554,25.293
p01003,14,116477,512.32,1256823.789,18.038,100.756,35.072
p01003,14,116478,503.538,1299971.207,18.038,103.009,35.072
p01003,14,116951,531.95,1263865.227,45.712,98.265,10.647
p01003,14,116952,584.254,1288046.183,57.447,104.313,25.293
p01003,14,116953,440.343,1365634.574,57.447,107.098,25.293
p01003,14,116954,564.624,1379521.843,57.447,108.211,25.293
p01003,14,116955,599.407,1374041.1,18.038,110.376,35.072
p01003,14,116956,568.886,1408064.418,18.038,113.3,35.072
p01003,14,117429,517.098,1319841.45,45.712,98.905,10.647
p01003,14,117430,594.026,1379558.873,45.712,109.183,10.647
p01003,14,117431,597.513,1467503.709,57.447,115.925,25.293
p01003,14,117432,599.407,1525492.42,57.447,118.3,25.293
p01003,14,117433,599.407,1562949.403,57.447,120.697,25.293
p01003,14,117434,599.407,1503625.984,18.038,123.392,35.072
p01003,14,117908,577.108,1507700.707,45.712,108.61,10.647
p01003,14,117909,599.407,1579363.166,45.712,119.065,10.647
p01003,14,117913,275.209,1585676.689,18.038,135.47,35.072
p01003,14,118391,154.372,1688621.617,18.038,144.979,35.072
p01003,14,120303,577.366,1735496.121,45.712,168.346,10.647
p01003,14,120304,444.174,1755550.413,45.712,178.703,10.647
p01003,14,120782,599.407,1745404.232,45.712,181.674,10.647
p01003,14,121260,599.407,1778261.882,45.712,185.155,10.647
p01097,6,113124,28.541,1310228.962,15.989,19.447,49.054
p01097,6,113125,124.367,1082217.43,57.447,20.325,25.293
p01097,6,113601,41.843,1139310.466,15.989,25.145,49.054
p01097,6,113602,130.222,1152918.825,57.447,30.671,25.293
p01097,6,113603,566.776,785858.643,57.447,27.836,25.293
p01097,6,114079,66.94,1046494.63,15.989,35.523,49.054
p01097,6,114080,253.039,985103.576,57.447,36.602,25.293
p01097,6,114081,579.518,868303.906,57.447,38.202,25.293
p01097,6,114557,510.856,916088.11,57.447,42.85,25.293
p01097,6,114558,251.059,1080294.948,57.447,49.672,25.293
p01097,6,114559,273.229,1041218.555,57.447,46.655,25.293
p01097,6,115035,576.72,912339.965,57.447,44.067,25.293
p01097,6,115036,532.553,987523.884,57.447,54.114,25.293
p01097,6,115037,328.589,1094288.709,57.447,60.717,25.293
p01097,6,115513,587.569,930159.573,57.447,46.836,25.293
p01097,6,115514,563.031,997703.817,57.447,56.656,25.293
p01097,6,115515,544.649,1058330.189,57.447,66.637,25.293
p01097,6,115992,589.118,1016426.943,45.712,60.5,10.647
p01097,6,115993,511.674,1091585.414,57.447,70.385,25.293
p01097,14,116471,513.31,1139557.986,45.712,74.167,10.647
p01097,14,116950,526.741,1218014.142,45.712,88.543,10.647
p06015,5,37327,297.723,872453.861,87.523,9.814,25.172
p06015,8,36848,599.407,799940.263,45.148,21.423,7.502
p06015,8,37323,599.407,1254670.029,87.523,46.849,25.172
p06015,8,37324,599.407,1153220.662,87.523,36.772,25.172
p06015,8,37325,599.407,1025552.195,87.523,27.044,25.172
p06015,8,37800,599.407,1322040.662,87.523,55.702,25.172
p06015,8,37801,599.407,1230454.262,87.523,45.112,25.172
p06015,8,37802,599.407,1135784.429,87.523,34.541,25.172
p06015,8,37803,599.407,986423.062,87.523,24.013,25.172
p06015,8,38278,599.407,1327367.845,87.523,56.266,25.172
p06015,8,38279,599.407,1239382.195,87.523,45.806,25.172
p06015,8,38280,599.407,1145988.812,87.523,35.442,25.172
p06015,8,38281,599.407,973044.062,87.523,25.29,25.172
p06015,8,38756,599.407,1616649.816,113.392,58.752,337.2
p06015,8,38757,599.407,1570551.616,113.392,48.682,337.2
p06015,8,38758,599.407,1467340.549,113.392,38.684,337.2
p06015,9,37326,482.014,897549.65,87.523,19.186,25.172
p06015,10,38759,599.407,1256612.516,113.392,28.692,337.2
p06015,11,37804,499.965,833412.483,87.523,14.292,25.172
p06015,11,39237,599.407,1199908.3,100.815,28.265,337.2
p06015,12,36849,588.473,682318.932,45.148,11.899,7.502
p06015,12,38282,599.407,796567.445,87.523,15.62,25.172
p06015,12,38760,599.407,1118019.399,113.392,18.408,337.2
p06015,13,36850,52.347,2181777.472,63.27,7.186,7.502
p06015,13,38283,298.498,880774.461,87.523,8.877,25.172
p06015,13,38761,395.745,1260032.596,113.392,9.672,337.2
p06015,13,39238,596.393,1085501.116,100.815,17.713,337.2
p06015,14,39239,363.673,1275348.822,100.815,9.26,337.2
p06015,14,39717,329.192,1286636.99,80.736,8.15,25.172
p06023,8,39234,599.407,1616926.417,100.815,58.897,337.2
p06023,8,39235,599.407,1566524.867,100.815,48.946,337.2
p06023,8,39236,599.407,1436913.833,100.815,38.741,337.2
p06023,8,39712,599.407,1333829.816,40.131,53.393,329.009
p06023,8,39713,599.407,1271120.583,40.131,44.749,329.009
p06023,8,40190,599.407,1307789.549,40.131,47.336,329.009
p06023,8,40667,599.407,1380426.266,40.131,53.116,329.009
p06023,8,44486,599.407,1370394.932,26.563,61.846,25.172
p06023,8,44964,599.407,1396159.002,34.585,60.213,25.172
p06023,8,44965,599.407,1287840.952,34.585,49.849,25.172
p06023,8,44966,599.407,1159111.652,34.585,39.548,25.172
p06023,8,44967,599.407,1061267.502,34.585,29.312,25.172
p06023,8,44968,599.407,1028351.652,34.585,19.107,25.172
p06023,8,44969,471.639,870807.122,34.585,9.957,25.172
p06023,8,45442,599.407,1458091.385,48.903,59.084,329.009
p06023,8,45443,599.407,1354430.901,48.903,48.483,329.009
p06023,8,45444,599.407,1245061.401,48.903,37.894,329.009
p06023,8,45445,599.407,1121336.868,48.903,27.329,329.009
p06023,8,45446,599.407,948260.401,48.903,16.836,329.009
p06023,8,45447,339.222,1002095.103,48.903,8.789,329.009
p06023,8,45921,599.407,1465352.919,64.243,49.411,25.172
p06023,8,45922,599.407,1354804.986,64.243,39.066,25.172
p06023,8,45923,599.407,1231781.053,64.243,28.854,25.172
p06023,8,45924,599.407,1101274.586,64.243,18.877,25.172
p06023,8,45925,497.726,997870.793,64.243,10.153,25.172
p06023,8,46400,599.407,1393481.403,64.243,42.532,25.172
p06023,8,46401,599.407,1291484.936,64.243,32.938,25.172
p06023,8,46402,599.407,1183415.386,64.243,23.588,25.172
p06023,8,46403,599.407,1033381.486,64.243,14.232,25.172
p06023,8,46878,599.407,1443955.586,64.243,47.29,25.172
p06023,8,46879,599.407,1365786.103,64.243,37.863,25.172
p06023,8,46880,599.407,1277189.603,64.243,28.283,25.172
p06023,8,46881,599.407,1138317.253,64.243,18.686,25.172
p06023,8,47359,599.407,1367059.484,82.795,21.638,25.172
p06023,8,47837,599.407,1400095.784,82.795,25.86,25.172
p06023,9,40191,599.407,1229038.199,40.131,38.528,329.009
p06023,9,40668,599.407,1318228.366,40.131,42.968,329.009
p06023,9,41145,599.407,1340354.922,5.5,50.862,329.009
p06023,9,44487,599.407,1298711.732,26.563,51.269,25.172
p06023,10,39714,599.407,1105719.716,40.131,35.308,329.009
p06023,10,41146,599.407,1276959.555,5.5,40.437,329.009
p06023,10,41623,599.407,1273876.939,5.5,46.281,329.009
p06023,10,44490,599.407,1001166.449,26.563,19.53,25.172
p06023,10,44491,300.737,849327.865,26.563,11.559,25.172
p06023,11,40192,599.407,1054151.533,40.131,30.2,329.009
p06023,11,40669,599.407,1180787.116,40.131,33.077,329.009
p06023,11,41624,599.407,1186751.555,5.5,37.982,329.009
p06023,11,42101,599.407,1222363.025,15.418,39.306,329.009
p06023,11,42579,599.407,1146343.142,15.418,32.349,329.009
p06023,11,43534,599.407,1061153.016,26.563,27.994,25.172
p06023,11,44012,599.407,1018977.932,26.563,22.603,25.172
p06023,12,39715,596.135,1143903.086,80.736,25.664,25.172
p06023,12,40670,599.407,999283.833,40.131,23.772,329.009
p06023,12,41147,599.407,1130748.716,40.131,30.0,329.009
p06023,12,41625,599.407,922709.772,5.5,28.493,329.009
p06023,12,42102,599.407,972872.067,5.5,31.299,329.009
p06023,12,42580,599.407,877069.657,15.418,24.356,329.009
p06023,12,43057,599.407,972753.274,15.418,25.786,329.009
p06023,12,43535,599.407,767874.424,15.418,19.29,329.009
p06023,12,44013,567.551,737469.324,26.563,13.756,25.172
p06023,13,39716,599.321,1035723.748,80.736,15.9,25.172
p06023,13,40193,599.407,855287.349,40.131,21.119,329.009
p06023,13,40194,296.776,943998.337,40.131,14.047,329.009
p06023,13,40671,599.407,800758.299,40.131,15.515,329.009
p06023,13,41148,599.407,918931.866,40.131,19.649,329.009
p06023,13,41149,474.48,790861.301,40.131,10.722,329.009
p06023,13,41626,599.407,718731.405,5.5,18.316,329.009
p06023,13,42103,599.407,817556.067,5.5,23.355,329.009
p06023,13,42104,599.407,656513.855,5.5,14.832,329.009
p06023,13,42581,599.407,709181.35,5.5,16.323,329.009
p06023,13,43058,599.407,740975.641,15.418,17.421,329.009
p06023,13,43059,538.924,608994.94,15.418,9.981,329.009
p06023,13,43536,578.27,660119.737,15.418,11.131,329.009
p06023,13,43537,117.35,756136.637,15.418,6.847,329.009
p06023,13,44014,193.202,907026.441,26.563,7.94,25.172
p06023,13,46404,244.128,1308044.685,64.243,7.786,25.172
p06023,13,46882,524.029,1081450.055,58.753,9.796,329.009
p06023,13,47360,592.691,1126349.662,82.795,12.247,25.172
p06023,14,40195,20.319,12711321.459,80.736,6.268,25.172
p06023,14,40672,375.512,812140.16,40.131,8.645,329.009
p06023,14,41150,36.419,3276214.774,40.131,6.708,329.009
p06023,14,41627,358.12,775170.267,25.766,9.938,329.009
p06023,14,42105,331.904,597899.329,5.5,8.152,329.009
p06023,14,42582,492.259,616417.204,5.5,9.371,329.009
p06023,14,42583,33.922,1113920.626,5.5,5.823,329.009
p06023,14,43060,48.473,1160312.622,5.5,6.691,329.009
p06023,14,47361,118.685,2905890.988,82.795,7.111,25.172
p06037,14,85148,16.488,2224183.945,5.5,5.965,16.318
p06037,14,85623,46.578,1135838.857,5.5,6.356,100.942
p06037,14,85624,28.455,1530004.582,5.5,6.369,100.942
p06037,14,86098,29.316,1823222.063,5.5,36.03,100.942
p06037,14,86101,61.473,1111839.106,5.5,6.098,100.942
p06037,14,86103,25.485,1705632.895,5.5,6.165,100.942
p06037,14,86580,29.488,1491598.116,5.5,5.928,100.942
p06037,14,87058,53.681,1231542.08,5.5,6.187,104.269
p06037,14,87059,41.499,1353319.868,5.5,6.257,104.269
p06037,14,87060,19.372,1885992.606,5.5,5.992,104.269
p06037,14,88012,43.048,6459818.208,68.138,6.393,100.942
p06037,14,88013,15.024,17477747.81,68.138,6.444,100.942
p06037,14,88490,21.352,12415836.41,68.138,5.766,100.942
p06037,14,88492,21.783,12328575.4,68.138,5.819,100.942
p06037,14,88968,59.536,4845666.9,68.138,5.995,100.942
p06037,14,88970,16.143,16365824.334,68.138,5.85,100.942
p06037,14,89447,15.885,16439559.752,68.138,5.847,100.942
p06037,14,91363,151.358,2848987.983,68.138,54.594,100.942
p06037,14,92317,53.681,5965569.648,68.138,68.807,100.942
p06037,14,92795,284.636,2153521.335,68.138,74.368,100.942
p06037,14,93749,147.785,3100554.404,68.138,96.811,100.942
p06037,14,93750,182.913,2770313.702,68.138,91.672,100.942
p06037,14,96131,20.018,14097128.645,68.138,178.999,100.942
p06037,14,96610,29.531,10206238.067,68.138,182.869,100.942
p06037,14,96612,39.691,7837866.268,68.138,171.377,100.942
p06037,14,97090,426.094,2149243.309,68.138,176.405,100.942
p06037,14,97091,179.986,2908594.095,68.138,169.399,100.942
p06041,7,59792,15.411,4098637.787,10.625,10.036,25.172
p06041,7,59793,25.269,1827679.783,5.5,6.974,1.484
p06041,13,60744,146.494,1383775.542,8.849,53.224,29.693
p06041,13,61221,485.242,1262917.896,8.849,58.884,29.693
p06041,13,61222,17.693,3029808.972,8.849,53.064,29.693
p06041,13,61699,472.328,1287526.502,8.849,60.028,29.693
p06045,5,52618,51.055,3893334.951,55.144,7.452,25.172
p06045,8,48315,599.407,1454441.451,82.795,28.251,25.172
p06045,8,49748,599.407,1303619.988,38.551,32.296,470.373
p06045,8,50226,599.407,1239087.288,38.551,28.624,470.373
p06045,9,50704,599.407,1172382.127,36.654,26.61,319.214
p06045,10,48793,599.407,1313754.281,59.472,28.644,470.373
p06045,10,49271,599.407,1243350.955,38.551,27.477,470.373
p06045,10,51182,587.095,1179627.803,35.841,25.929,319.214
p06045,10,52137,192.556,1924495.979,55.144,34.348,25.172
p06045,11,49749,599.407,1141010.772,38.551,22.656,470.373
p06045,11,50227,599.407,1069456.488,38.551,18.594,470.373
p06045,11,51660,541.507,1194533.706,36.884,26.155,319.214
p06045,11,52138,328.158,1367329.468,55.144,24.77,25.172
p06045,12,50705,599.407,982038.277,36.654,16.109,319.214
p06045,12,51183,599.407,970729.756,35.841,15.434,319.214
p06045,12,51661,521.661,990472.097,36.884,15.503,319.214
p06045,12,52139,516.797,970655.796,55.144,15.405,25.172
p06045,13,47838,599.407,1157558.751,82.795,15.714,25.172
p06045,13,48316,599.407,1101540.627,79.999,17.98,25.172
p06045,13,48794,599.407,1078939.248,59.472,18.107,470.373
p06045,13,49272,599.407,991307.005,48.254,17.519,25.172
p06045,13,49750,599.407,942475.472,38.551,13.464,470.373
p06045,13,50228,492.776,932194.099,38.551,9.613,470.373
p06045,13,50706,302.415,1068914.693,36.654,8.296,319.214
p06045,13,51184,264.49,1203375.353,35.841,7.842,319.214
p06045,13,51662,249.552,1246700.276,36.884,7.926,319.214
p06045,13,52140,163.886,1612078.914,42.819,8.302,319.214
p06045,13,52617,45.459,4369568.524,55.144,10.489,25.172
p06045,14,47839,288.554,1528027.807,82.795,8.113,25.172
p06045,14,48317,435.22,1081402.377,79.999,9.309,25.172
p06045,14,48795,416.58,1054704.019,59.472,9.265,470.373
p06045,14,49273,398.069,941867.761,48.254,9.015,25.172
p06045,14,49751,222.173,1319144.417,38.551,7.745,470.373
p06053,13,70310,37.366,4032508.853,51.742,18.379,25.172
p06053,13,70786,36.419,4477970.859,51.742,35.071,25.172
p06053,13,70787,152.09,1795978.868,51.742,31.712,25.172
p06053,13,71263,49.161,3673996.877,51.742,50.245,25.172
p06053,13,71264,476.805,1378657.111,51.742,40.206,25.172
p06053,13,71265,313.264,1483321.895,51.742,33.021,25.172
p06053,13,71741,427.256,1389170.265,51.742,53.024,25.172
p06053,13,71742,599.407,1348306.825,51.742,44.619,25.172
p06053,13,72219,235.733,1838497.545,52.35,54.549,25.172
p06059,14,86107,15.11,1906090.182,5.5,6.111,22.082
p06059,14,86108,20.147,1692194.026,5.5,6.138,22.082
p06073,7,91847,70.772,821947.63,5.5,6.306,40.638
p06073,14,88979,24.624,1656545.366,5.5,5.469,13.185
p06073,14,89457,56.523,1065001.009,5.5,5.818,13.185
p06073,14,89935,51.615,1174560.165,5.5,5.804,13.185
p06073,14,90890,50.453,1157048.734,5.5,5.842,13.275
p06073,14,91364,18.812,2785584.288,5.5,53.466,13.275
p06079,13,71743,366.386,1303180.651,51.742,36.559,25.172
p06079,13,72220,573.965,1346207.978,52.35,46.637,25.172
p06079,13,72221,452.31,1293002.71,52.35,37.429,25.172
p06079,13,72222,18.941,8012000.754,52.35,30.983,25.172
p06079,13,72698,81.663,2807217.421,52.35,44.74,25.172
p06079,13,72699,405.301,1283080.202,52.35,37.811,25.172
p06079,13,72700,156.524,1868508.449,52.35,32.432,25.172
p06079,13,73654,84.031,2753711.833,52.35,57.906,25.172
p06079,13,73655,123.076,2314424.248,52.35,53.721,25.172
p06079,13,74132,206.288,1543318.085,23.435,61.726,25.172
p06079,13,74133,599.407,1301853.742,23.435,55.091,25.172
p06079,13,74134,542.884,1247619.545,23.435,45.457,25.172
p06079,13,74135,364.577,1190756.954,23.435,35.794,25.172
p06079,13,74610,193.158,1565123.66,23.435,62.911,25.172
p06079,13,74611,599.407,1259709.209,23.435,55.843,25.172
p06079,13,74612,599.407,1209081.125,23.435,45.244,25.172
p06079,13,74613,552.355,1182718.161,5.5,35.064,25.172
p06079,13,75088,105.426,1608535.551,5.5,63.119,25.172
p06079,13,75089,599.407,1260729.034,5.5,56.97,25.172
p06079,13,75090,599.407,1196155.584,5.5,46.588,25.172
p06079,13,75091,595.446,1159213.272,5.5,36.348,25.172
p06079,13,75092,67.715,1386607.084,5.5,30.942,25.172
p06079,13,75566,99.485,1565875.022,5.5,65.769,25.172
p06079,13,75567,386.877,1254776.551,5.5,58.737,25.172
p06079,13,75568,555.497,1182338.557,5.5,49.454,25.172
p06079,13,75569,596.824,1146974.953,5.5,40.152,25.172
p06079,13,75570,59.536,1491435.468,5.5,33.527,25.172
p06079,13,76047,117.91,1274243.439,7.868,42.899,25.172
p06081,7,60270,186.443,692258.06,5.5,9.24,1.484
p06081,7,60271,117.565,764716.624,5.5,6.337,1.484
p06081,7,60748,153.941,716211.041,8.849,8.038,29.693
p06081,7,60749,27.895,1443895.831,5.5,5.896,12.078
p06081,13,62177,320.238,1421181.278,15.849,61.716,25.172
p06081,13,63134,194.622,1560595.816,27.823,48.526,25.172
p06081,13,63613,18.597,5384180.406,27.823,37.736,25.172
p06083,7,80839,41.542,1310875.794,7.884,6.121,54.161
p06083,12,79874,27.895,2553967.103,14.433,24.526,25.172
p06083,12,80351,127.596,1142498.549,14.433,21.57,25.172
p06083,12,80352,190.36,1017818.595,14.433,22.355,25.172
p06083,12,80353,113.217,1121258.285,14.433,17.19,25.172
p06083,13,80832,60.096,4758395.233,76.089,12.483,25.172
p06083,13,80833,33.276,7907079.734,68.699,12.002,25.172
p06083,13,80834,25.872,10022484.272,68.699,12.004,25.172
p06083,13,81312,26.604,9758827.337,68.699,11.633,25.172
p06083,14,80359,19.931,1439330.578,5.5,6.1,25.172
p06083,14,82750,86.355,3188098.614,51.81,15.334,25.172
p06083,14,82751,33.965,1406344.989,5.5,21.192,73.42
p06111,13,85136,92.856,3721195.026,100.812,20.566,73.42
p06111,14,82275,68.361,839554.237,5.5,6.532,73.42
p06111,14,82753,51.314,1607525.434,15.169,6.789,73.42
p06111,14,82754,28.025,2361149.025,15.169,6.023,73.42
p06111,14,84664,19.974,3467220.019,15.169,45.139,73.42
p06111,14,85137,49.075,6431510.915,100.812,19.824,73.42
p06111,14,85141,90.746,4030729.102,100.812,38.476,73.42
p06111,14,85142,23.246,2059025.738,5.5,45.66,100.942
p06111,14,85619,58.417,5717058.511,100.812,33.031,73.42
p10005,3,61119,599.407,857867.937,5.5,44.294,52.987
p10005,3,61120,205.169,988384.153,5.5,51.651,52.987
p10005,3,61597,599.407,833717.454,5.5,41.252,52.987
p10005,3,61598,599.407,905496.937,5.5,51.536,52.987
p10005,3,62075,599.407,808424.074,5.5,39.209,52.987
p10005,3,62076,599.407,879515.824,5.5,49.748,52.987
p10005,3,62077,380.204,975732.28,5.5,59.23,52.987
p10005,3,62553,583.35,826451.101,5.5,38.612,211.028
p10005,3,62554,567.164,878053.581,5.5,49.484,211.028
p10005,4,60638,419.163,654654.52,5.5,18.052,52.987
p10005,4,61116,18.769,1952087.829,5.5,17.161,52.987
p10005,4,61117,348.951,739629.711,5.5,25.582,52.987
p10005,4,61118,599.407,769802.89,5.5,34.084,52.987
p10005,4,61594,52.907,1054176.285,5.5,15.446,52.987
p10005,4,61595,221.398,732962.654,5.5,18.269,52.987
p10005,4,61596,361.435,802406.726,5.5,32.986,52.987
p10005,4,62073,511.201,802761.83,5.5,18.885,52.987
p10005,4,62074,566.044,762486.975,5.5,28.881,52.987
p10005,4,62552,599.407,874124.075,5.5,28.126,211.028
p10005,5,60159,154.931,641019.459,5.814,9.795,52.987
p10005,5,60637,211.842,584648.985,5.814,7.723,52.987
p10005,12,61599,419.421,1012984.337,5.5,61.514,52.987
p10005,12,61600,418.732,1092255.936,5.5,73.487,52.987
p10005,12,62078,444.863,1061422.114,5.5,71.49,52.987
p10005,12,62079,545.941,1103510.593,5.5,80.989,52.987
p10005,12,62080,581.585,1152889.312,5.5,92.044,52.987
p10005,12,62555,599.407,968257.605,5.5,59.918,211.028
p10005,12,62556,599.407,1043821.671,5.5,70.523,211.028
p10005,12,62557,591.314,1100699.719,5.5,81.061,211.028
p10005,12,62558,542.841,1156732.747,5.5,92.184,211.028
p10005,12,62559,75.765,1395781.317,5.5,101.536,211.028
p10005,12,62560,247.572,1318373.75,5.5,112.432,211.028
p10005,12,63035,599.407,1111243.105,5.5,81.903,211.028
p10005,12,63036,537.073,1172692.085,5.5,92.911,211.028
p10005,12,63037,178.178,1282679.842,5.5,99.474,211.028
p12009,7,114150,599.407,883682.43,5.5,51.52,271.222
p12009,7,114628,599.407,853166.977,16.508,45.005,253.401
p12009,7,115105,599.407,733683.694,16.508,30.095,253.401
p12009,7,115106,599.407,802044.678,20.451,38.373,292.585
p12009,7,115107,599.407,869744.011,20.451,46.468,292.585
p12009,7,115582,557.521,604383.213,16.508,15.439,253.401
p12009,7,115583,599.407,677216.411,20.451,23.428,292.585
p12009,7,115584,598.933,747153.108,20.451,31.479,292.585
p12009,7,115585,420.627,833202.551,20.451,39.798,292.585
p12009,7,116060,488.729,549467.386,20.451,9.487,292.585
p12009,7,116061,465.784,624017.799,20.451,16.735,292.585
p12009,7,116062,144.471,798058.522,20.451,25.241,292.585
p12009,7,116538,27.034,1213852.67,20.451,6.931,292.585
p12009,7,117973,26.13,1175269.594,12.897,5.488,292.585
p12009,7,117974,30.091,1116201.878,12.897,9.216,292.585
p12009,7,118452,53.38,837182.45,12.897,8.007,292.585
p12009,7,118453,29.962,1241144.739,12.897,21.224,292.585
p12009,7,118454,21.352,1546450.124,12.897,27.654,292.585
p12009,7,118930,262.768,541459.121,5.5,8.605,292.585
p12009,7,118931,485.716,613821.054,5.5,17.7,292.585
p12009,7,118932,576.893,692373.902,5.5,27.445,292.585
p12009,7,118933,206.762,768295.131,5.5,33.646,292.585
p12009,7,119408,213.563,521832.707,5.5,7.394,292.585
p12009,7,119409,592.82,561321.158,5.5,13.34,292.585
p12009,7,119410,538.579,649782.293,5.5,22.399,292.585
p12009,7,119411,447.446,714860.106,5.5,29.002,232.47
p12009,7,119412,208.699,824015.979,5.5,38.803,232.47
p12009,7,119887,324.026,520655.55,5.5,8.48,292.585
p12009,7,119888,277.921,624609.595,5.5,17.597,232.47
p12009,7,119889,586.966,665459.616,5.5,23.939,232.47
p12009,7,120366,20.104,1036950.771,5.5,15.889,232.47
p12009,13,106992,81.103,1973961.63,11.779,244.097,308.708
p12009,13,106993,192.943,1849402.117,11.779,253.212,308.708
p12009,13,106994,304.912,1827681.429,11.779,262.76,308.708
p12009,13,106995,416.838,1827491.503,11.779,272.385,308.708
p12009,13,106996,488.858,1833912.685,11.779,281.923,308.708
p12009,13,106997,534.662,1821146.911,5.5,290.874,271.222
p12009,13,106998,535.523,1827233.26,5.5,299.366,271.222
p12009,13,106999,535.523,1833834.91,5.5,307.985,271.222
p12009,13,107000,536.599,1838953.621,5.5,316.59,271.222
p12009,13,107001,590.711,1841079.831,5.5,325.091,271.222
p12009,13,107002,599.407,1843354.914,5.5,333.104,271.222
p12009,13,107003,599.407,1842686.947,5.5,341.247,271.222
p12009,13,107004,599.407,1861412.111,20.451,349.523,292.585
p12009,13,107005,598.761,1859480.149,20.451,357.816,292.585
p12009,13,107468,398.112,1731520.854,11.779,220.711,308.708
p12009,13,107469,503.581,1742575.495,11.779,230.708,308.708
p12009,13,107470,536.987,1759075.93,11.779,240.124,308.708
p12009,13,107471,535.824,1776600.277,11.779,249.337,308.708
p12009,13,107472,535.566,1792225.912,11.779,258.355,308.708
p12009,13,107473,535.48,1806730.207,11.779,267.018,308.708
p12009,13,107474,575.472,1799263.165,5.5,275.84,271.222
p12009,13,107475,599.407,1811369.58,5.5,284.559,271.222
p12009,13,107476,599.407,1821827.197,5.5,293.368,271.222
p12009,13,107477,599.407,1827970.514,5.5,302.002,271.222
p12009,13,107478,599.407,1834181.43,5.5,310.108,271.222
p12009,13,107479,599.407,1838605.364,5.5,318.134,271.222
p12009,13,107480,599.407,1842611.014,5.5,326.305,271.222
p12009,13,107481,599.407,1864682.761,20.451,334.613,292.585
p12009,13,107482,599.407,1865130.478,20.451,343.039,292.585
p12009,13,107483,599.407,1864878.128,20.451,350.148,292.585
p12009,13,107484,505.131,1875981.655,20.451,349.936,292.585
p12009,13,107485,22.687,2714709.924,20.451,346.612,292.585
p12009,13,107946,599.407,1704525.399,11.779,216.32,308.708
p12009,13,107947,599.407,1724947.932,11.779,225.556,308.708
p12009,13,107948,599.407,1743649.899,11.779,234.758,308.708
p12009,13,107949,599.407,1761499.666,11.779,243.772,308.708
p12009,13,107950,599.407,1757981.28,5.5,252.428,271.222
p12009,13,107951,599.407,1773542.014,5.5,261.051,271.222
