region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_MW,capital_adder_per_MW,dist_km,reinforcement_dist_km
p01005,2,73996,3110.455,179553.587,266494.518,-86940.93,116.883,149.254
p01005,2,73997,3474.08,212024.458,297246.617,-85222.159,123.584,149.254
p01005,2,73998,3556.794,174905.044,264426.667,-89521.623,106.233,194.895
p01005,2,74376,3390.488,-62754.387,17680.522,-80434.91,2.443,275.593
p01005,3,73239,3622.438,124308.487,203956.601,-79648.114,86.268,194.895
p01005,3,73619,3490.304,213664.305,243748.695,-30084.39,98.459,194.895
p01005,3,73999,3125.536,210302.727,263969.364,-53666.638,108.961,194.895
p01005,3,74377,3448.919,-48911.344,36804.098,-85715.443,13.037,284.519
p01005,3,74378,3141.039,-33960.785,54381.741,-88342.525,24.38,284.519
p01005,3,74379,3785.516,4289.513,92315.057,-88025.543,36.401,284.519
p01005,3,74756,3581.733,122834.51,201501.959,-78667.449,84.749,227.463
p01005,3,74757,3386.054,-44522.591,37315.451,-81838.041,12.339,284.519
p01007,2,69423,3103.813,-60321.796,25968.259,-86290.055,7.232,46.877
p01007,2,69802,3315.851,-27172.214,71334.629,-98506.844,24.947,46.877
p01007,2,69803,3214.106,-36846.12,54714.769,-91560.889,19.796,46.877
p01007,2,69804,3502.895,-25271.423,61716.14,-86987.563,21.923,46.877
p01007,2,70181,2894.025,-60865.263,40860.033,-101725.295,9.806,94.554
p01007,2,70182,2984.816,6421.795,101013.27,-94591.475,35.465,46.877
p01007,2,70183,2784.857,41312.145,101921.444,-60609.298,32.732,46.877
p01007,2,70184,3808.653,9449.428,95545.509,-86096.081,33.478,46.877
p01007,2,70561,3288.997,-30054.628,70397.514,-100452.142,20.113,94.554
p01007,2,70562,2685.017,52443.871,147026.316,-94582.446,47.411,46.877
p01007,2,70563,2764.569,43707.525,138085.51,-94377.986,44.774,46.877
p01007,2,70564,3666.453,26740.874,119532.424,-92791.55,46.042,46.877
p01009,2,65247,1679.83,24106.384,106580.809,-82474.426,36.183,71.592
p01009,2,65626,2088.936,104310.943,174369.461,-70058.518,69.817,14.545
p01009,2,65627,1877.657,-5128.201,64198.327,-69326.528,23.461,71.592
p01009,2,65628,1826.653,-3738.227,70926.231,-74664.458,26.484,71.592
p01009,2,66006,1701.815,26122.934,96226.081,-70103.147,29.689,43.425
p01009,2,66007,1815.315,-27113.097,43117.599,-70230.697,11.599,71.592
p01009,2,66385,2019.262,53246.84,121387.864,-68141.024,44.145,14.545
p01009,2,66386,1890.907,-2690.829,51079.62,-53770.449,17.2,43.425
p01009,2,66387,1687.507,-14883.579,10489.05,-25372.628,2.443,71.592
p01009,2,66764,2222.701,-546.22,30487.951,-31034.171,4.355,48.279
p01009,2,66765,2276.816,-18091.061,17548.042,-35639.103,4.277,43.425
p01009,2,66766,1705.973,-14509.915,41993.489,-56503.404,9.159,43.425
p01009,2,66767,1974.366,64838.793,112179.184,-47340.391,39.015,14.545
p01011,2,72853,3097.937,66748.764,136881.078,-70132.314,61.712,149.254
p01011,2,72854,3024.738,92239.361,163616.401,-71377.039,71.651,149.254
p01011,2,72855,3866.329,138568.464,199003.877,-60435.413,83.509,149.254
p01011,2,72856,3599.538,77306.827,161678.643,-84371.816,66.883,194.895
p01011,2,72857,3271.505,91626.469,179545.187,-87918.718,66.287,194.895
p01011,2,73233,4133.897,76225.227,160652.837,-84427.61,72.274,149.254
p01011,2,73234,3993.406,103341.114,186305.264,-82964.151,79.427,149.254
p01011,2,73235,3825.358,-30827.97,49573.938,-80401.909,7.664,231.092
p01011,2,73236,3854.953,-57240.538,25872.831,-83113.369,3.988,252.086
p01011,2,73237,3005.582,108569.387,197237.693,-88668.306,78.179,194.895
p01011,2,73614,3814.78,136989.914,219788.185,-82798.271,89.704,149.254
p01011,2,73615,4027.504,145257.005,230500.542,-85243.536,96.563,149.254
p01013,2,73986,3490.673,101827.023,197891.445,-96064.422,75.248,150.121
p01013,2,73987,4010.978,110392.993,205014.142,-94621.149,81.158,150.121
p01013,2,73988,3712.188,78072.196,163478.213,-85406.017,74.444,149.254
p01013,2,73989,3503.383,75503.741,166637.748,-91134.007,71.931,149.254
p01013,2,74366,3255.208,82950.986,175551.228,-92600.241,63.79,150.121
p01013,2,74367,3897.338,103044.562,190681.824,-87637.263,72.357,150.121
p01013,2,74368,2873.806,5440.564,18659.911,-13219.347,5.006,237.356
p01013,2,74369,2901.729,-48187.66,42765.038,-90952.698,13.729,237.356
p01013,2,74746,4217.722,40921.265,134774.469,-93853.204,55.507,150.121
p01013,2,74747,4218.902,66858.221,158619.556,-91761.336,64.044,150.121
p01013,2,74748,3801.566,-63979.099,26053.047,-90032.147,7.781,237.356
p01013,2,74749,3094.409,-51908.929,42639.624,-94548.553,14.772,237.356
p01013,2,75126,4105.726,28033.723,119486.013,-91452.29,48.745,150.121
p01013,2,75127,3458.866,74114.601,151329.616,-77215.015,59.571,150.121
p01013,2,75128,2911.865,-52212.561,34881.055,-87093.616,5.466,219.304
p01013,2,75129,4075.197,101892.331,203249.109,-101356.778,81.865,145.332
p01013,2,75507,2955.158,13447.191,97070.675,-83623.484,36.777,173.079
p01013,2,75508,3261.739,85958.085,174236.976,-88278.891,63.548,145.332
p01013,2,75509,3687.257,76198.863,174423.449,-98224.587,73.644,145.332
p01015,2,66013,2302.155,-46764.875,16191.718,-62956.593,1.844,161.097
p01015,2,66014,1401.465,98482.221,142918.427,-44436.206,48.426,108.947
p01015,2,66391,2252.453,172148.889,218254.587,-46105.698,77.576,29.425
p01015,2,66392,2226.898,224291.765,251529.055,-27237.29,85.977,29.425
p01015,2,66393,1487.52,228735.325,257970.188,-29234.863,98.093,29.425
p01015,2,66771,2591.105,124283.611,173482.621,-49199.01,69.021,29.425
p01015,2,66772,1779.043,198454.22,82011.87,116442.35,27.073,97.483
p01015,2,66773,1018.499,43477.04,70842.532,-27365.492,22.236,108.947
p01015,2,67150,2653.471,71997.917,133115.58,-61117.663,53.361,29.425
p01015,2,67151,2060.285,138587.807,167004.283,-28416.476,62.501,29.425
p01015,2,67152,1268.686,316608.511,12525.99,304082.521,2.421,108.947
p01015,2,67153,1253.692,120017.216,85874.051,34143.166,28.485,97.483
p01017,2,69435,3936.222,7132.911,96887.456,-89754.545,35.98,125.277
p01017,2,69436,4109.588,31362.792,122624.183,-91261.39,46.618,125.277
p01017,2,69437,3758.617,14698.689,94341.351,-79642.663,33.292,179.24
p01017,2,69815,3969.506,1424.598,94110.605,-92686.007,35.116,125.277
p01017,2,69816,3658.634,-26445.258,46669.121,-73114.379,19.429,179.24
p01017,2,69817,4026.094,-31213.947,56874.627,-88088.574,21.399,179.24
p01017,2,70195,3723.909,7309.097,95992.189,-88683.092,37.366,125.277
p01017,2,70196,4009.487,-56055.207,21362.122,-77417.329,7.238,179.24
p01017,2,70197,3776.816,-38191.429,39918.486,-78109.914,11.026,180.364
p01017,2,70198,2523.11,138963.33,43104.821,95858.51,16.831,189.377
p01017,2,70575,3977.042,-35756.643,42919.018,-78675.661,16.689,179.24
p01017,2,70576,3905.22,-46156.978,21830.837,-67987.814,6.751,179.24
p01017,2,70577,3404.427,-38527.131,4896.808,-43423.939,1.626,189.377
p01019,2,64493,1962.643,169174.201,245477.538,-76303.338,99.119,71.592
p01019,2,64494,2059.568,170775.153,261784.815,-91009.662,109.488,71.592
p01019,2,64872,2250.422,146745.364,215723.225,-68977.861,80.464,71.592
p01019,2,64873,1276.742,93911.912,147101.078,-53189.167,47.061,130.517
p01019,2,64874,1854.907,89446.946,153035.34,-63588.394,53.877,130.517
p01019,2,65252,1488.073,242823.385,289971.078,-47147.694,114.959,29.425
p01019,2,65253,1340.039,89976.903,95779.604,-5802.701,35.117,130.517
p01019,2,65254,1770.158,73934.679,126180.783,-52246.104,47.04,130.517
p01019,2,65633,2758.717,7447.503,84026.342,-76578.839,30.34,130.517
p01019,2,65634,2598.332,218637.392,302044.861,-83407.469,125.298,29.425
p01021,2,69805,2790.66,60787.074,94572.738,-33785.663,33.176,33.444
p01021,2,69806,3390.091,38660.147,107434.105,-68773.958,39.271,33.444
p01021,2,69807,3332.374,-33002.114,34483.195,-67485.31,4.414,75.556
p01021,2,70185,3574.122,32877.094,115586.888,-82709.794,45.367,33.444
p01021,2,70186,2242.422,108483.697,141881.008,-33397.311,49.569,33.444
p01021,2,70187,3102.639,72446.254,143066.024,-70619.771,56.459,33.444
p01021,2,70565,3667.94,51544.302,141399.979,-89855.677,58.58,33.444
p01021,2,70566,3021.012,74146.413,154878.154,-80731.741,60.944,33.444
p01021,2,70567,2176.959,38825.764,32688.549,6137.216,5.112,111.957
p01021,2,70568,2795.302,3350.015,40593.922,-37243.908,4.78,110.793
p01021,2,70944,3102.824,81504.031,180330.223,-98826.192,72.486,33.444
p01021,2,70945,3135.376,83463.155,169079.875,-85616.72,70.867,33.444
p01021,2,70946,3321.796,107382.162,196844.079,-89461.917,73.241,33.444
p01021,2,70947,3064.818,107847.99,186826.91,-78978.92,77.803,33.444
p01021,2,70948,3208.64,120387.897,193608.17,-73220.273,84.684,33.444
p01023,2,73214,3536.959,239879.712,326314.735,-86435.023,130.942,93.452
p01023,2,73215,3385.647,115490.689,203023.096,-87532.407,75.871,162.57
p01023,2,73216,3322.866,96461.571,183301.877,-86840.306,69.012,162.57
p01023,2,73594,3649.118,198748.03,286918.76,-88170.73,118.729,93.452
p01023,2,73595,3314.322,97962.693,185064.833,-87102.14,67.356,162.57
p01023,2,73596,3056.423,60966.496,149728.038,-88761.542,57.945,162.57
p01023,2,73974,3362.586,193200.838,279521.008,-86320.17,106.898,93.452
p01023,2,73975,3066.949,173303.038,255968.6,-82665.563,102.972,93.452
p01023,2,73976,1877.017,55445.026,141928.913,-86483.887,49.905,162.57
p01023,2,74354,3274.32,169650.559,258228.669,-88578.109,95.558,93.452
p01023,2,74355,3369.907,147603.537,237919.89,-90316.352,90.259,93.452
p01023,2,74356,2021.802,73751.204,163945.005,-90193.8,62.765,124.568
p01023,2,74734,3460.932,123074.275,213716.084,-90641.809,84.271,93.452
p01023,2,74735,2443.039,119407.351,203531.633,-84124.282,78.906,93.452
p01023,2,75114,3697.905,85766.674,173473.506,-87706.832,74.367,93.452
p01023,2,75115,3425.426,86141.101,173403.657,-87262.556,67.377,93.452
p01023,2,75116,2753.124,81661.525,171997.217,-90335.691,62.438,93.452
p01025,2,74357,2967.21,-4301.27,88158.891,-92460.161,33.024,162.57
p01025,2,74358,3333.771,-30949.403,64457.938,-95407.341,23.2,162.57
p01025,2,74359,3352.611,-48677.952,10373.69,-59051.642,1.266,179.503
p01025,2,74736,2566.828,40513.366,131428.881,-90915.515,51.536,124.568
p01025,2,74737,3501.105,23881.066,121404.531,-97523.466,46.127,124.568
p01025,2,74738,638.699,-27061.971,72100.751,-99162.722,14.738,162.57
p01025,2,74739,3364.554,-65014.714,23031.455,-88046.169,6.605,162.57
p01025,2,74740,3939.754,-49493.615,47906.427,-97400.042,13.478,162.57
p01025,2,75117,3035.341,-2764.891,88782.269,-91547.161,34.655,124.568
p01025,2,75118,3713.529,-14198.19,82018.024,-96216.214,31.55,124.568
p01025,2,75119,3328.602,-53013.541,22123.43,-75136.971,5.885,162.57
p01025,2,75120,3218.027,-46684.145,50239.62,-96923.765,13.285,162.57
p01025,2,75121,2728.053,1282.756,95976.968,-94694.212,33.043,150.121
p01025,2,75497,2486.127,-28390.639,63362.177,-91752.815,23.566,124.568
p01025,2,75498,3408.384,-36682.992,55096.049,-91779.041,19.135,124.568
p01025,2,75499,3768.094,-26791.595,64702.664,-91494.258,22.852,124.568
p01025,2,75500,3148.159,-11991.216,79031.342,-91022.558,29.527,124.568
p01025,2,75878,2016.006,-12443.691,23394.399,-35838.09,6.922,124.568
p01025,2,75879,3127.309,-47663.522,41456.542,-89120.065,12.233,124.568
p01025,2,75880,3296.503,-20030.115,74208.897,-94239.012,24.402,124.568
p01025,2,76259,3502.188,-5584.479,89212.347,-94796.827,31.609,93.452
p01025,2,76260,2787.838,29066.858,120251.258,-91184.399,41.284,93.452
p01025,2,76639,1448.211,-20730.87,70590.176,-91321.046,24.592,93.452
p01027,2,67913,2623.967,-7195.493,79045.621,-86241.114,26.642,97.483
p01027,2,68292,2398.533,39761.803,134158.568,-94396.765,45.476,63.29
p01027,2,68293,3107.324,84497.787,159439.766,-74941.979,59.444,63.29
p01027,2,68671,2752.949,390.366,96049.768,-95659.402,32.061,63.29
p01027,2,68672,2841.348,48868.009,135313.373,-86445.364,44.476,63.29
p01027,2,68673,3259.91,105261.053,168976.817,-63715.765,56.965,63.29
p01027,2,69051,3071.867,1526.992,95428.54,-93901.548,36.198,63.29
p01027,2,69052,2986.617,41807.734,131424.795,-89617.061,48.837,63.29
p01027,2,69053,3382.268,81967.733,172503.474,-90535.741,61.537,63.29
p01027,2,69054,3856.782,-8235.63,87179.027,-95414.656,31.36,125.277
p01029,2,66015,2836.736,85733.491,178932.162,-93198.672,60.419,108.947
p01029,2,66394,1917.057,59463.142,153124.441,-93661.299,59.222,97.483
p01029,2,66395,3827.079,87141.78,182183.344,-95041.565,67.948,97.483
p01029,2,66774,2764.805,40797.549,135158.565,-94361.015,47.11,97.483
p01029,2,66775,3616.901,56531.98,141416.659,-84884.679,56.688,97.483
p01029,2,67154,2646.376,33421.978,93946.857,-60524.879,39.46,97.483
p01029,2,67155,3224.882,-59045.8,25841.741,-84887.541,3.808,139.435
p01029,2,67533,2644.774,17366.107,61390.145,-44024.038,23.61,97.483
p01029,2,67534,2777.198,31400.037,107493.587,-76093.55,35.429,97.483
p01029,2,67535,2872.723,49765.365,140795.507,-91030.141,49.931,97.483
p01029,2,67536,2848.032,-39625.775,17850.42,-57476.195,2.331,156.428
p01029,2,67912,2644.809,-45510.55,45490.967,-91001.516,16.862,97.483
p01031,2,75132,3780.02,28173.81,122496.666,-94322.856,49.512,227.463
p01031,2,75133,3643.472,30605.692,122749.36,-92143.668,52.727,227.463
p01031,2,75512,3521.696,-1753.423,85814.836,-87568.259,36.948,227.463
p01031,2,75513,3533.925,9575.212,98647.824,-89072.612,41.269,227.463
p01031,2,75514,2702.153,52768.79,133510.431,-80741.641,49.16,227.463
p01031,2,75892,2718.631,-23538.01,61525.511,-85063.522,24.608,227.463
p01031,2,75893,2866.195,13858.493,80846.184,-66987.691,30.865,227.463
p01031,3,75134,3258.601,74420.719,154647.278,-80226.56,59.195,227.463
p01031,3,75894,2216.414,96482.332,108020.061,-11537.729,41.796,227.463
p01031,3,76272,1686.082,-17606.001,46678.608,-64284.608,13.519,227.463
p01031,3,76273,1370.745,-9173.697,61735.211,-70908.908,24.481,227.463
p01031,3,76274,1207.796,86401.917,104688.807,-18286.89,36.821,227.463
p01031,3,76275,1560.701,116193.055,108317.463,7875.592,48.192,227.463
p01031,3,76652,2035.855,-50255.308,28017.709,-78273.017,10.5,227.463
p01031,3,76653,1639.34,-19406.114,59780.574,-79186.687,22.766,227.463
p01033,2,63334,1865.119,-22152.593,67765.271,-89917.864,24.31,211.712
p01033,2,63335,1778.911,-34984.518,41786.417,-76770.934,12.988,211.712
p01033,2,63338,821.002,82925.263,27049.265,55875.998,6.695,197.854
p01033,2,63714,2187.965,-28576.169,65465.877,-94042.046,23.179,211.712
p01033,2,63715,1186.756,-43488.029,48028.077,-91516.106,11.962,211.712
p01033,2,63716,1604.869,-58625.945,16537.607,-75163.552,5.764,211.712
p01033,2,63717,1122.543,343717.217,134711.766,209005.45,41.448,147.439
p01033,2,63718,564.027,29160.775,64808.205,-35647.43,14.31,197.854
p01033,2,64094,2795.247,76404.675,172500.575,-96095.9,55.449,147.439
p01033,2,64095,1829.435,28763.848,134851.274,-106087.427,42.954,147.439
p01033,2,64096,2430.911,7205.012,105171.301,-97966.288,34.325,147.439
p01033,2,64097,2203.903,7557.925,85531.222,-77973.297,27.73,147.439
p01033,2,64098,2011.283,-5430.929,78426.982,-83857.911,26.462,147.439
p01035,2,75125,4003.113,2656.516,95152.863,-92496.347,37.16,150.121
p01035,2,75505,3683.37,-10687.465,75312.033,-85999.497,31.241,150.121
p01035,2,75506,3609.698,14674.539,103173.072,-88498.533,43.625,150.121
p01035,2,75884,3494.362,-43521.451,40702.449,-84223.9,16.422,150.121
p01035,2,75885,3222.872,-52287.173,31528.39,-83815.563,8.869,173.079
p01035,2,75886,3323.687,-48683.764,8440.42,-57124.184,0.726,184.225
p01035,2,75887,3738.938,25024.938,109986.74,-84961.801,46.307,145.332
p01035,2,76264,3382.167,-22255.41,59617.382,-81872.791,24.179,145.332
p01035,2,76265,2816.246,-18521.763,60338.303,-78860.066,23.542,145.332
p01035,2,76266,3580.172,-18630.469,69896.144,-88526.613,28.803,145.332
p01035,2,76267,3227.762,15743.182,102250.284,-86507.102,38.161,145.332
p01035,2,76643,3820.98,117212.492,207382.745,-90170.253,79.849,52.126
p01035,2,76644,3323.959,-45404.742,39703.475,-85108.218,12.615,145.332
p01035,2,76645,2952.041,-46118.299,34074.278,-80192.577,11.457,145.332
p01035,2,76646,3822.962,-39519.913,52544.106,-92064.019,20.657,145.332
p01037,2,69430,2596.019,9513.9,86736.314,-77222.413,35.131,63.29
p01037,2,69431,3069.847,25699.545,110417.371,-84717.826,42.223,63.29
p01037,2,69808,3154.215,13568.138,70462.559,-56894.42,29.977,72.08
p01037,2,69809,3542.57,-762.194,84627.006,-85389.2,32.083,72.08
p01037,2,69810,3136.539,12092.754,102649.658,-90556.904,38.805,72.08
p01037,2,69811,3932.966,-56174.206,33754.726,-89928.932,4.671,115.897
p01037,2,70188,1840.445,-17856.103,53767.359,-71623.462,6.779,89.137
p01037,2,70189,2153.985,46417.59,131450.667,-85033.077,44.094,72.08
p01037,2,70190,3579.1,44240.755,133456.058,-89215.303,49.842,72.08
p01037,2,70191,4076.737,64985.398,154297.123,-89311.725,56.648,72.08
p01037,2,70569,3233.252,83864.413,163544.439,-79680.026,55.956,72.08
p01037,2,70570,4183.665,67264.54,156211.248,-88946.708,61.598,72.08
p01037,2,70571,4187.186,91584.757,175761.83,-84177.074,68.593,72.08
p01039,2,75510,3676.157,-46662.751,44578.81,-91241.561,17.087,225.266
p01039,2,75888,3544.882,54004.509,138808.329,-84803.82,56.456,145.332
p01039,2,75889,3122.718,74911.24,158070.166,-83158.927,65.762,145.332
p01039,2,75891,2914.672,-30329.567,54753.269,-85082.836,21.928,227.463
p01039,2,76268,3552.12,30953.85,117529.209,-86575.36,48.785,145.332
p01039,2,76269,2703.769,118729.354,165941.564,-47212.209,60.923,145.332
p01039,2,76648,3472.206,23749.736,113220.532,-89470.795,45.135,145.332
p01039,3,75890,2517.819,-44558.065,20745.173,-65303.238,6.63,225.266
p01039,3,76270,2410.821,48505.317,45400.882,3104.435,17.65,227.463
p01039,3,76271,2206.459,3203.991,33587.052,-30383.062,9.662,227.463
p01039,3,76649,3550.546,60002.62,139600.712,-79598.091,56.554,145.332
p01039,3,76650,3216.822,-31658.786,48127.594,-79786.38,15.448,227.463
p01039,3,76651,2816.995,-66694.069,13098.439,-79792.508,4.038,227.463
p01039,3,77029,3779.383,55024.062,146290.425,-91266.362,53.668,145.332
p01039,3,77030,3058.213,-38362.459,51475.797,-89838.256,21.595,227.463
p01039,3,77031,3579.876,-55774.724,37296.758,-93071.483,16.264,227.463
p01039,3,77032,2549.497,-49235.9,40756.042,-89991.942,18.255,227.463
p01039,3,77409,3234.728,69547.985,159118.367,-89570.381,56.777,145.332
p01039,3,77410,3693.474,79101.623,168512.566,-89410.944,69.543,145.332
p01039,3,77411,2910.837,2844.346,68657.4,-65813.054,28.924,227.463
p01039,3,77412,2478.611,-23144.352,67570.891,-90715.243,29.744,227.463
p01041,2,73610,3702.593,50030.55,137438.525,-87407.975,61.529,149.254
p01041,2,73990,3548.63,86981.704,172621.257,-85639.552,73.348,149.254
p01041,2,73991,3424.966,94764.287,187356.594,-92592.308,77.681,149.254
p01041,2,74370,3238.748,-24290.379,67233.25,-91523.63,25.494,237.356
p01041,2,74371,2987.411,120927.874,214961.199,-94033.325,89.797,149.254
p01041,2,74750,2447.152,-19764.423,67897.678,-87662.101,27.336,237.356
p01041,2,74751,2656.731,-63583.371,16050.887,-79634.258,2.151,274.532
p01041,2,75130,3808.591,-12187.941,84511.195,-96699.136,29.852,225.266
p01041,2,75131,3692.189,21674.479,107621.152,-85946.674,46.832,227.463
p01041,2,75511,3001.005,-6780.725,82791.396,-89572.121,34.491,227.463
p01043,2,65242,2772.297,139411.663,225973.848,-86562.185,81.716,27.29
p01043,2,65243,2040.672,127489.318,193384.748,-65895.43,82.474,27.29
p01043,2,65244,1847.498,8843.719,31206.821,-22363.102,9.483,116.959
p01043,2,65245,1915.661,-34728.298,19546.464,-54274.762,6.643,116.959
p01043,2,65246,2220.768,-21833.079,46451.301,-68284.38,17.89,116.959
p01043,2,65622,2612.062,91777.312,171034.543,-79257.231,69.376,27.29
p01043,2,65623,1971.907,105438.454,176732.754,-71294.301,71.025,27.29
p01043,2,65624,1553.481,237118.274,181613.558,55504.716,71.646,14.545
p01043,2,65625,1971.225,125618.926,186227.209,-60608.283,69.571,14.545
p01043,2,66003,1492.577,90289.813,146559.173,-56269.361,56.399,27.29
p01043,2,66004,1962.036,89050.628,162340.148,-73289.52,59.051,14.545
p01043,2,66005,1624.75,32731.751,86312.065,-53580.314,27.676,43.425
p01043,2,66382,2583.083,71854.946,116368.69,-44513.744,44.226,27.29
p01043,2,66383,2308.358,39543.66,117434.664,-77891.003,43.665,27.29
p01043,2,66384,2358.576,-453.404,71706.226,-72159.63,21.94,43.425
p01045,3,75135,3233.071,103696.978,176024.17,-72327.193,69.006,227.463
p01045,3,75136,3291.94,114713.774,193557.492,-78843.719,76.919,227.463
p01045,3,75137,3222.785,145648.245,227873.142,-82224.897,88.294,227.463
p01045,3,75515,1352.606,74876.66,155844.671,-80968.011,58.782,227.463
p01045,3,75516,2340.158,206654.319,184018.2,22636.119,70.666,227.463
p01045,3,75517,3124.039,121956.199,191798.343,-69842.144,84.422,227.463
p01045,3,75895,1067.661,145322.134,116406.926,28915.208,52.885,227.463
p01045,3,75896,1129.213,207592.604,208819.911,-1227.307,64.923,227.463
p01045,3,75897,1927.116,136760.762,183559.132,-46798.371,77.136,227.463
p01045,3,76276,1832.81,114920.2,152986.18,-38065.979,60.308,227.463
p01047,2,71324,2621.602,113387.135,216691.932,-103304.798,85.252,33.444
p01047,2,71704,2741.765,180738.212,275941.036,-95202.824,99.799,33.444
p01047,2,71705,2609.819,131256.423,225534.176,-94277.753,95.846,33.444
p01047,2,72083,2253.745,191484.033,277612.738,-86128.705,98.767,46.877
p01047,2,72084,1727.969,22096.18,27860.698,-5764.519,8.182,173.901
p01047,2,72085,1942.894,195100.292,273134.35,-78034.057,108.857,33.444
p01047,2,72462,1160.86,267555.911,355163.556,-87607.646,108.466,46.877
p01047,2,72463,1709.537,-17768.453,69577.262,-87345.715,25.581,173.901
p01047,2,72464,1276.547,45989.662,60580.401,-14590.739,19.815,173.901
p01047,2,72841,3130.573,206907.379,296949.089,-90041.71,123.851,46.877
p01047,2,72842,1998.413,216656.099,302655.744,-85999.645,120.859,46.877
p01047,2,72843,1639.643,10075.157,96223.323,-86148.166,35.677,173.901
p01047,2,72844,1617.53,10214.221,94970.015,-84755.794,33.655,173.901
p01047,2,72845,2413.667,244153.262,333997.46,-89844.198,133.836,33.444
p01047,2,73223,1945.426,255400.821,338898.288,-83497.467,134.84,46.877
p01047,2,73224,2697.632,39617.244,122818.384,-83201.14,45.943,173.901
p01047,2,73225,3305.374,280596.542,372343.502,-91746.96,146.325,33.444
p01047,2,73604,4017.473,107743.248,196689.127,-88945.88,76.185,150.121
p01047,2,73605,3794.837,128757.326,220244.662,-91487.337,80.765,150.121
p01047,3,72465,1766.421,-19586.133,53404.741,-72990.874,20.188,173.901
p01049,2,62973,1722.796,16547.977,86685.33,-70137.352,26.503,213.713
