,,,wsc1,wsc2,wsc3,wsc4,wsc5
21,class8,wind-ons,186.3688625,667.5332226,260.2773228,416.0767908,157.5126171
21,class9,wind-ons,779.7263163,1727.754501,1967.231029,3267.098928,2902.586762
22,class10,wind-ons,903.7534911,2631.702408,1453.042966,2413.9015,5040.768242
22,class8,wind-ons,26.80290127,2.247749984,72.43830299,90.54180908,81.57510567
22,class9,wind-ons,369.2992706,865.4567155,475.0042834,1217.126405,1365.514343
23,class10,wind-ons,404.7529767,1634.491084,1820.580544,877.4366112,3352.489105
23,class8,wind-ons,4.896449804,16.63335228,25.69725037,0,0
23,class9,wind-ons,132.7144528,350.5882673,409.9774904,521.7818213,706.2795839
24,class10,wind-ons,1295.396596,3378.963994,4878.966612,3600.27612,3311.203328
24,class6,wind-ons,2.417850137,1.178549945,25.46640015,0,0
24,class7,wind-ons,15.9286505,17.7754502,42.92595005,98.07480669,55.70775318
24,class8,wind-ons,17.84834942,79.31520501,145.6906567,191.0101619,125.8983035
24,class9,wind-ons,213.9858043,163.2231055,176.2479079,338.8635292,680.1084538
25,class10,wind-ons,2165.798315,2065.378577,1307.169978,1262.579438,1295.044267
25,class6,wind-ons,97.24861908,40.7997036,91.45306394,50.03370667,82.57141113
25,class7,wind-ons,60.60420227,343.7842791,90.99136376,103.0198513,137.6716679
25,class8,wind-ons,41.79600086,132.3256683,177.4750718,156.6864223,60.48270035
25,class9,wind-ons,215.6382083,197.2431027,306.2772262,255.3808848,278.4901614
26,class10,wind-ons,1755.20126,1779.963037,4579.845881,3414.952263,4485.367431
26,class8,wind-ons,0.097200003,27.70200062,0.048600001,0.072900005,39.14729977
26,class9,wind-ons,1379.875626,1033.211818,806.1647558,654.0102882,293.5318794
27,class10,wind-ons,1606.946972,4135.471603,8522.509149,7143.593333,5448.060544
27,class9,wind-ons,1263.23563,1863.384994,2019.075145,1669.920513,1054.863144
28,class10,wind-ons,205.5051079,296.3871145,1919.202031,1020.442171,1597.020467
28,class8,wind-ons,2.855249941,0,0,0,0
28,class9,wind-ons,94.73355335,97.86825471,208.7248603,430.8754778,841.7277803
29,class10,wind-ons,2969.739683,4846.477528,5650.600958,7757.09536,12302.27734
29,class5,wind-ons,0.449550033,0,0,0,0
29,class7,wind-ons,38.63700771,3.086099982,25.46640015,19.08765078,0
29,class8,wind-ons,13.66874952,52.58520699,80.14140308,160.9510603,76.69080734
29,class9,wind-ons,145.5084021,92.48579979,188.6773696,279.8145189,234.4221239
30,class10,wind-ons,1280.354906,5733.658527,7704.558942,10796.91658,7107.665664
30,class3,wind-ons,0.133650005,34.29944801,18.96614885,0,0
30,class6,wind-ons,2.988900125,26.57205105,9.10035038,1.506600022,15.1388998
30,class7,wind-ons,39.92489927,12.67244911,45.28305531,14.67720079,20.26620054
30,class8,wind-ons,142.7139098,157.8528206,188.2156724,207.3640809,182.8939834
30,class9,wind-ons,103.7367043,85.13505835,488.89176,126.6394572,516.2900219
31,class10,wind-ons,477.3735207,359.5671039,52.33005032,43.03530274,173.1496511
31,class3,wind-ons,49.91219902,0,0,0,0
31,class6,wind-ons,39.62115097,15.56414938,49.40190125,0,0
31,class7,wind-ons,26.15895081,11.6032505,0,0,0
31,class8,wind-ons,12.46590042,22.10085002,4.507650392,0.048600001,0.024300001
31,class9,wind-ons,0.59535002,33.84990084,49.45050207,57.12930286,58.51440525
32,class10,wind-ons,334.2222162,311.1250704,433.0260254,999.3861766,1260.829913
32,class7,wind-ons,15.57630157,30.32640266,0,0,0
32,class8,wind-ons,19.61010361,84.60046005,23.58314949,10.77704993,3.851550043
32,class9,wind-ons,15.19965076,70.66440582,9.914400816,10.15739965,9.914400101
33,class1,wind-ons,45.36810493,15.2118001,0,0,0
33,class10,wind-ons,882.1994074,1048.496484,1522.662485,1152.354718,2339.762239
33,class7,wind-ons,34.76115154,31.50495339,49.754255,90.60256577,159.2136164
33,class8,wind-ons,328.183678,380.1249397,852.8571998,471.8817544,663.1713724
33,class9,wind-ons,396.3816192,729.8870292,487.4823537,1444.999663,1794.555247
34,class10,wind-ons,3881.135673,6017.312439,5229.554968,5588.332483,8244.784505
34,class7,wind-ons,0.631800011,13.9725008,4.568399906,10.72844982,0
34,class8,wind-ons,188.1670672,180.5490217,122.5084634,486.510355,141.9727592
34,class9,wind-ons,971.5991093,859.5761059,1500.112076,2345.970908,1393.082704
35,class10,wind-ons,8298.584693,23407.68267,23819.62834,27845.06966,29281.13914
35,class8,wind-ons,87.15195465,124.6225491,87.95385361,221.9197655,229.0396686
35,class9,wind-ons,490.2282529,1548.456936,1867.406583,4030.605,3568.540492
36,class10,wind-ons,57.32370119,15161.05136,20132.09091,26519.69893,26487.64737
36,class7,wind-ons,29.1114006,50.75055121,10.63125014,11.83409929,35.21070099
36,class8,wind-ons,282.6333245,417.1338208,1752.722725,1430.286003,991.4886646
36,class9,wind-ons,214.7998552,1477.318657,10314.54933,10590.69461,11884.53602
37,class10,wind-ons,8634.665843,15615.32774,12433.80116,8758.413762,8502.78976
37,class8,wind-ons,89.18100643,213.1110134,53.15625572,267.8346291,175.8834229
37,class9,wind-ons,193.2943606,517.1890869,1834.127739,1669.410192,2595.738493
38,class10,wind-ons,1826.388203,8412.053507,11411.20861,14871.85707,11237.64584
38,class7,wind-ons,183.7080216,69.29145241,44.26245117,311.3073378,39.24450588
38,class8,wind-ons,1542.734287,889.1856873,1326.597914,1417.236932,511.6122322
38,class9,wind-ons,2466.146547,5646.421648,4491.406026,5489.127664,5060.244767
39,class10,wind-ons,276.6312049,3685.727281,6277.261849,5963.22077,1908.400761
39,class7,wind-ons,22.8298502,170.9383726,269.7300322,187.8390198,77.82075405
39,class8,wind-ons,357.3193986,662.7825665,794.1240907,701.565382,1170.190922
39,class9,wind-ons,145.6785097,4702.123437,4374.778166,3309.842641,4176.113527
40,class10,wind-ons,127.5871526,1036.152106,2408.409732,1784.288494,672.1259351
40,class5,wind-ons,44.48115635,0,0,0,0
40,class6,wind-ons,112.8127728,59.92380524,57.79755735,213.2689762,51.81975174
40,class7,wind-ons,335.8017391,63.43515873,226.6704209,96.45885694,32.35545158
40,class8,wind-ons,313.8831398,735.5003248,450.6556864,396.6489505,295.2814808
40,class9,wind-ons,1619.084889,933.2172907,554.7933528,1614.747335,450.7164602
41,class10,wind-ons,733.3254224,1998.383581,2797.817182,2707.141708,2019.621783
41,class7,wind-ons,4.847850323,5.637599945,0,0,0
41,class8,wind-ons,112.934252,98.64585181,533.1056016,268.940275,317.3944802
41,class9,wind-ons,1041.935489,928.9769228,1375.197872,1138.442988,1624.88042
42,class10,wind-ons,2279.558845,6436.26867,6887.92073,4535.060696,4080.990927
42,class6,wind-ons,4.337549686,0,0,0,0
42,class7,wind-ons,0.182250001,0,0,0,0
42,class8,wind-ons,7.812450073,29.14785127,33.01155066,35.91539928,26.31690063
42,class9,wind-ons,87.5286013,153.7461042,910.4724805,279.1462584,691.7603273
43,class10,wind-ons,76.15620127,3639.739435,1804.724708,4029.669369,2821.339617
43,class6,wind-ons,0.072900005,0,0,0,0
43,class7,wind-ons,1.895400167,0,0,0,0
43,class8,wind-ons,0.52244997,9.90225023,0.364500001,265.4775356,2.685150146
43,class9,wind-ons,81.72090062,1104.56879,2062.948758,80.06850314,563.5292187
44,class10,wind-ons,1032.008934,1844.613217,5963.791764,1930.295046,4337.380425
44,class8,wind-ons,1410.809524,1382.986036,1444.866051,3195.462516,2980.128087
44,class9,wind-ons,3307.922925,3550.278988,6459.694084,5691.558829,5749.635864
45,class10,wind-ons,36.97245213,50.78700078,953.8965497,1859.496915,1790.934485
45,class8,wind-ons,196.3926315,556.0569763,288.0279522,397.4022446,497.6397629
45,class9,wind-ons,441.1544006,2870.255596,3642.570522,4805.179853,3670.24817
46,class10,wind-ons,129.579752,2655.309919,3629.132541,4988.523296,995.9477463
46,class5,wind-ons,0.06075,0,0,0,0
46,class6,wind-ons,13.96035004,0.38880001,13.15845108,15.95294952,31.28625298
46,class7,wind-ons,191.4354199,71.32050705,302.8144827,124.1365598,197.4253721
46,class8,wind-ons,1464.050862,2309.229234,365.9215708,634.8983288,3425.850921
46,class9,wind-ons,445.7835315,3551.275376,3778.468185,3303.864844,4125.399339
47,class10,wind-ons,376.3219624,3222.994437,8297.649108,10732.15708,4782.519941
47,class6,wind-ons,2.515050173,0,0,0,0
47,class7,wind-ons,2.029049993,70.57935047,40.25295353,158.0836773,91.61100769
47,class8,wind-ons,113.687558,1244.90132,764.4051933,2015.466554,800.6243448
47,class9,wind-ons,2048.90336,5798.819129,5187.224463,4153.7696,1111.530742
48,class10,wind-ons,6791.291862,25994.77046,43686.39992,29408.30119,13432.55573
48,class3,wind-ons,14.99310064,0,0,0,0
48,class6,wind-ons,0.218699992,0,0,0,0
48,class7,wind-ons,290.0205317,196.5870179,300.0928786,198.3973618,89.15670204
48,class8,wind-ons,998.8151577,1930.052014,1399.692286,1390.871398,1911.000833
48,class9,wind-ons,732.9366813,2727.517347,5835.730708,9277.303752,10842.78291
49,class10,wind-ons,318.8889084,670.9959575,1356.778514,909.5612397,1907.343626
49,class6,wind-ons,1.069200039,0,0,0,0
49,class7,wind-ons,0.036450002,0,0,0,0
49,class8,wind-ons,4.17960012,45.69615555,16.48755026,49.20750046,0
49,class9,wind-ons,22.84200065,242.9757067,48.12615323,118.0615597,273.4965191
50,class10,wind-ons,574.792235,6389.709917,7007.695488,8991.559988,8085.595144
50,class4,wind-ons,0.230849996,0,0,0,0
50,class6,wind-ons,11.42099977,0.437400028,0,0,0
50,class7,wind-ons,65.2576552,57.66390198,52.90110469,153.4545093,60.59205437
50,class8,wind-ons,81.27135193,307.4436163,431.0698814,253.7770786,723.4474955
50,class9,wind-ons,246.1104086,1728.058177,1442.387391,1280.233469,1740.098877
51,class10,wind-ons,412.9177596,9066.270187,13092.50138,14274.44141,10367.45032
51,class4,wind-ons,1.093500048,0,0,0,0
51,class5,wind-ons,1.069200039,0,0,0,0
51,class6,wind-ons,13.59585129,9.85365057,2.308500051,23.8383007,41.41935253
51,class7,wind-ons,22.42890074,121.4028052,78.18525566,113.7240028,200.5965028
51,class8,wind-ons,258.3454593,62.74260078,514.4796424,177.3414145,374.1592941
51,class9,wind-ons,134.9865047,842.4688839,1282.845723,3425.498431,2801.049109
52,class10,wind-ons,394.4619126,7695.239875,14566.32088,8119.833711,4674.579436
52,class6,wind-ons,8.772299767,0,0,0,0
52,class8,wind-ons,165.1671109,102.6553505,39.79125023,269.3290615,417.8628473
52,class9,wind-ons,241.5420045,1705.592892,937.5912738,1967.449694,2468.734501
53,class10,wind-ons,2945.31828,7417.308672,5889.166408,2432.296697,4053.070441
53,class6,wind-ons,21.62700033,35.17425156,12.80610037,19.79235077,4.908600211
53,class7,wind-ons,383.7577915,230.4855246,186.0772762,567.7209721,426.501503
53,class8,wind-ons,290.6158671,1291.654491,1479.444935,1739.454958,314.9887877
53,class9,wind-ons,1227.599685,4523.117506,3254.317089,2204.581302,7279.84354
54,class10,wind-ons,4710.895807,21753.08347,23446.36842,20228.79267,8143.356252
54,class6,wind-ons,36.88740349,46.54665756,0,0,0
54,class7,wind-ons,1329.003628,891.0081956,746.2409278,813.515502,414.3393488
54,class8,wind-ons,2354.366523,1295.141547,4240.897269,6054.382213,3465.630003
54,class9,wind-ons,6205.807789,10706.73935,16963.05454,10882.28254,2069.400411
55,class10,wind-ons,10032.52355,7988.893274,11360.10569,9647.344276,1690.830654
55,class6,wind-ons,0.109349996,0,0,0,0
55,class7,wind-ons,54.11610163,125.7403579,150.3805704,89.99506187,63.55665493
55,class8,wind-ons,540.6507622,990.225111,407.0128727,281.1874752,1199.715451
55,class9,wind-ons,5080.32878,3832.961025,4035.197757,4102.448009,1447.077338
56,class10,wind-ons,2970.602375,7123.642972,22589.82961,16631.8942,7322.089139
56,class8,wind-ons,90.93060708,322.7769356,51.32160759,56.44890976,717.9557362
56,class9,wind-ons,650.0979578,1128.188368,787.4537416,3967.692335,746.0465612
57,class10,wind-ons,2429.538548,9474.449617,17143.38488,14607.64306,7522.612743
57,class9,wind-ons,24.0691494,353.297739,777.4907484,578.8382206,262.5129318
58,class10,wind-ons,1840.494372,10145.53067,9371.235409,9525.868509,6835.9554
58,class9,wind-ons,5.346000161,100.1038646,43.67925024,162.2025118,167.913022
59,class10,wind-ons,502.3903674,8697.481296,15001.08428,18337.92439,12751.5601
59,class7,wind-ons,0.352350019,0,0,0,0
59,class8,wind-ons,18.96615028,12.49020052,12.52665102,94.47841072,37.79865646
59,class9,wind-ons,310.0437176,1300.390347,2623.634837,2334.756371,2346.031594
60,class10,wind-ons,172.031855,484.6756988,2016.134626,1636.204148,1114.057893
60,class5,wind-ons,0.461699992,0,0,0,0
60,class6,wind-ons,0.400950015,2.745900035,16.39034986,15.09029961,0
60,class7,wind-ons,15.70994997,24.23925054,7.666650295,82.71720171,47.51865292
60,class8,wind-ons,35.76959934,21.77280083,33.46110249,99.8365531,338.0737624
60,class9,wind-ons,159.675302,109.8967538,344.1001554,239.792417,357.6960182
61,class10,wind-ons,423.561171,1337.119743,2654.26495,2134.402835,669.5136173
61,class5,wind-ons,0.631799966,2.053350091,16.64550018,0,0
61,class6,wind-ons,1.263600022,7.338599682,6.779700279,17.5810504,0
61,class7,wind-ons,0.51030001,5.491800021,11.08080053,4.118850231,19.48860084
61,class8,wind-ons,69.31575179,7.909650318,67.43250212,13.89959979,118.5961561
61,class9,wind-ons,10.3274999,36.51075055,59.79015031,18.77175093,62.91270018
62,class10,wind-ons,547.6612935,1856.726652,2418.433445,2105.242849,1091.179449
62,class4,wind-ons,11.46959996,23.54670095,43.78860283,0,0
62,class5,wind-ons,11.72474957,28.67400169,0,0,0
62,class6,wind-ons,19.67085028,28.68615031,31.33485031,18.7110014,39.76695442
62,class7,wind-ons,64.33425164,1.30005008,43.69140324,110.6743525,84.01725233
62,class8,wind-ons,144.2691047,369.4572295,84.67335372,169.4925098,308.0268245
62,class9,wind-ons,87.23700023,200.317058,428.0323749,1015.181188,1239.190789
63,class10,wind-ons,1023.236639,4228.47996,2714.33461,7694.559328,6206.694607
63,class2,wind-ons,27.13094902,2.527199864,0,0,0
63,class3,wind-ons,20.22975111,14.21550035,0,0,0
63,class4,wind-ons,25.92810056,23.34015083,23.71680164,23.26725054,15.1267519
63,class5,wind-ons,15.7585516,9.598500252,0,0,0
63,class6,wind-ons,1.166400075,29.41514969,37.15470171,16.73055026,21.85785055
63,class7,wind-ons,56.24235195,27.10665109,93.49425718,39.96135235,215.1886654
63,class8,wind-ons,387.1597671,448.5294371,1072.893717,918.81952,1766.148478
63,class9,wind-ons,300.4938008,1488.460201,2552.897487,1793.558895,3928.09544
64,class1,wind-ons,0.01215,18.20070004,40.8118515,290.5551338,97.1878624
64,class10,wind-ons,24.26355084,187.3165627,213.6091747,392.8702941,292.2075405
64,class2,wind-ons,2.089800043,2.806649856,0.801900029,27.92070293,312.5344849
64,class3,wind-ons,40.18005137,24.44579887,144.4513664,292.7907372,451.2510567
64,class4,wind-ons,36.00045251,123.0673513,259.4754353,540.0554008,590.3928852
64,class5,wind-ons,640.5601949,590.1498756,761.817255,1998.67527,1185.34201
64,class6,wind-ons,2209.684293,1179.315608,1863.287782,3447.174145,2918.248115
64,class7,wind-ons,2469.68219,6148.909179,4316.749781,7733.524647,4671.955084
64,class8,wind-ons,515.9255001,4914.408309,5268.605186,5579.633085,2671.202143
64,class9,wind-ons,13.81455144,1075.50597,1495.482943,871.8598022,1858.62221
65,class1,wind-ons,14.5800004,49.07385349,51.34590054,34.59104919,223.2076578
65,class2,wind-ons,62.24445105,52.18425179,157.7434616,205.0312643,47.43360043
65,class3,wind-ons,19.2942009,28.85625172,499.8632183,138.4978638,208.8099318
65,class4,wind-ons,186.052974,92.18205643,461.4206142,553.8942833,495.86584
65,class5,wind-ons,461.2869639,3672.216488,3217.235385,2542.66725,985.583828
65,class6,wind-ons,2457.447195,9265.785633,6102.860819,5701.485496,5936.81888
65,class7,wind-ons,92.19420393,10286.37369,14285.8868,14271.8658,12430.7153
65,class8,wind-ons,1020.612267,2984.842291,2296.471767,2729.473537,375.9453564
65,class9,wind-ons,75.6945076,71.29621124,0,0,0
66,class10,wind-ons,33.48540115,88.02676392,80.08066177,158.0958195,222.648777
66,class2,wind-ons,10.78920078,24.53085136,28.23660278,0,0
66,class3,wind-ons,8.723701715,22.40460062,15.30899906,56.01150513,0
66,class4,wind-ons,4.203900218,16.64550018,164.450263,21.23820019,269.9001274
66,class5,wind-ons,413.3916417,184.1940165,163.3567657,390.1729975,1099.380735
66,class6,wind-ons,1650.808552,632.9421616,833.1377406,1747.680539,2008.480305
66,class7,wind-ons,3344.931894,9002.54372,8651.821733,5411.877972,5482.85825
66,class8,wind-ons,4599.905523,6429.20973,8172.625691,6102.107411,3281.423819
66,class9,wind-ons,1067.985141,2180.342073,2133.017796,1268.265741,2647.060083
67,class1,wind-ons,1.251450062,1.190700084,0.145800009,0,0
67,class10,wind-ons,1836.144673,3865.036894,6061.149654,5900.660331,1463.358315
67,class3,wind-ons,28.33380318,1.676699996,0,0,0
67,class4,wind-ons,45.2223022,10.76490068,53.41140175,107.6976128,169.954216
67,class5,wind-ons,119.1307662,53.30205345,74.97765398,293.0944777,136.3837624
67,class6,wind-ons,184.4127212,225.8685168,117.8671589,274.7601299,1141.201035
67,class7,wind-ons,134.0874039,2018.880694,1550.716846,1430.188851,1653.044117
67,class8,wind-ons,757.3824697,5037.645801,6039.097444,4704.808601,1720.731794
67,class9,wind-ons,979.2779228,6899.135355,6225.065363,7370.130172,1201.501491
68,class2,wind-ons,82.32841301,0,0,0,0
68,class3,wind-ons,138.98386,102.1329117,72.00090981,118.3288622,295.6095314
68,class4,wind-ons,481.5410128,1058.714699,878.1535149,1034.39039,871.3252144
68,class5,wind-ons,1689.542744,3423.603194,3251.875045,3832.572252,3746.173565
68,class6,wind-ons,3541.093692,4619.515674,4582.324516,4039.389522,2767.175028
68,class7,wind-ons,3153.508624,3287.097931,1848.865751,2800.332386,2515.730759
68,class8,wind-ons,877.5460032,1105.917432,920.0953159,643.4397755,945.6832037
68,class9,wind-ons,62.75475311,0,0,0,0
69,class10,wind-ons,8.140500426,514.7105141,250.9339786,288.1737328,296.0104923
69,class4,wind-ons,90.03151703,91.46520996,83.54340935,95.20741653,93.33631897
69,class5,wind-ons,291.6243382,186.2838249,338.2803555,182.2014256,293.5197372
69,class6,wind-ons,597.9258785,1147.762035,665.3340912,1617.809155,939.6932716
69,class7,wind-ons,3686.674959,4887.44743,5306.683328,6272.219616,3124.943991
69,class8,wind-ons,58.70880497,4188.141995,4957.747396,5232.106616,4813.077353
69,class9,wind-ons,1100.44994,1200.493014,1401.393285,1576.985135,731.2478285
70,class1,wind-ons,26.38980103,81.5994029,66.08384943,24.71309856,118.9242153
70,class10,wind-ons,1563.547188,10169.46613,14580.15975,15972.65931,14501.09974
70,class2,wind-ons,0.619650006,58.6359036,21.43260241,53.26559973,231.7248287
70,class3,wind-ons,31.56570053,86.24070525,202.6012802,224.0095825,137.3193169
70,class4,wind-ons,94.02885818,335.5344429,161.3520241,265.0887394,557.4906635
70,class5,wind-ons,62.93700172,447.5574431,730.8954706,961.8062782,504.6867657
70,class6,wind-ons,108.5116569,432.1512551,541.79284,1569.597948,1425.72979
70,class7,wind-ons,152.6161553,894.1550388,1645.049472,2566.857943,676.6700335
70,class8,wind-ons,178.3255498,1066.138328,2180.305647,3099.4654,1038.606431
70,class9,wind-ons,731.9039448,1613.738891,4236.462519,4633.767677,2856.307393
71,class1,wind-ons,468.273222,298.2825394,270.1188297,385.9812527,198.0450325
71,class10,wind-ons,849.0663679,7094.738168,7863.869798,6540.928976,1968.178671
71,class2,wind-ons,84.41821289,88.96230984,198.336628,193.8775806,298.2582436
71,class3,wind-ons,523.3977699,285.8409462,294.5403442,585.4356766,285.5007362
71,class4,wind-ons,109.0705647,447.4238148,587.3067741,684.8713017,388.872963
71,class5,wind-ons,1014.865334,742.7660408,1486.759237,988.6942406,2188.154566
71,class6,wind-ons,631.8486818,2151.072759,2828.398882,3016.918316,1851.344341
71,class7,wind-ons,876.8777246,3699.675505,7101.651695,6072.996082,4378.581121
71,class8,wind-ons,543.4209365,5689.614887,7900.793707,6201.725309,2393.841923
71,class9,wind-ons,162.1417572,4043.593433,5947.267835,8639.149236,676.0989876
72,class10,wind-ons,1332.016774,2310.857371,2304.575845,1814.396198,1484.219879
72,class5,wind-ons,1.579500139,58.7088089,57.22650719,48.4056015,60.27615166
72,class6,wind-ons,68.85405064,109.2892628,105.2919044,96.99345589,289.2793865
72,class7,wind-ons,25.70940088,154.3536072,93.67651749,414.8132114,322.132988
72,class8,wind-ons,169.7233799,1238.534683,971.7692757,1013.905483,592.8714867
72,class9,wind-ons,2068.999415,4027.275968,4819.456101,3390.810276,2544.915038
73,class2,wind-ons,37.40985489,0,0,0,0
73,class4,wind-ons,44.62695694,0,0,0,0
73,class5,wind-ons,1093.755301,1057.293162,590.052681,1348.030543,964.9652767
73,class6,wind-ons,1012.787671,2401.399261,2120.940724,2529.229371,1323.997822
73,class7,wind-ons,3743.354766,4682.695673,3697.099674,3752.540111,3955.73677
73,class8,wind-ons,2244.664211,5684.961476,4972.46101,4074.69742,2541.768182
73,class9,wind-ons,556.9925022,1201.209889,566.0199709,856.6115713,1107.266098
74,class1,wind-ons,4084.186546,4129.09298,2130.77007,2098.924928,1748.822651
74,class10,wind-ons,17.04645029,508.6354895,295.9254255,511.1505575,226.2208786
74,class2,wind-ons,1588.85567,1140.581398,1838.538222,1660.249105,1625.901054
74,class3,wind-ons,797.2102049,2429.684383,2080.979364,2199.235339,4064.005423
74,class4,wind-ons,2161.03574,3312.989499,3651.342771,5297.728752,1649.702911
74,class5,wind-ons,3482.797976,4330.697971,7979.28271,8492.413776,5513.42775
74,class6,wind-ons,2533.360362,4467.95651,9011.230914,7998.856333,4862.090487
74,class7,wind-ons,2381.339526,6418.894448,10617.98356,9890.429327,9371.867246
74,class8,wind-ons,580.6850262,6313.9549,8626.488974,4697.931745,5530.741505
74,class9,wind-ons,549.4838005,1296.247193,2421.300872,2004.67737,1391.770529
75,class10,wind-ons,41.10345017,1136.20731,3900.041031,4452.197928,6003.109238
75,class5,wind-ons,2.648699999,55.30680656,64.58940697,0,0
75,class6,wind-ons,63.08280373,54.24975586,0,0,0
75,class7,wind-ons,1.506600022,39.5361042,142.1428642,96.82335663,93.03256416
75,class8,wind-ons,106.3732567,708.0170002,927.5554161,1603.945993,1546.512926
75,class9,wind-ons,60.06960167,274.3348789,2878.153094,2923.800648,2848.288376
76,class10,wind-ons,171.7888515,3887.113385,5031.534182,4453.169745,2769.653449
76,class5,wind-ons,0.157950014,0,0,0,0
76,class7,wind-ons,0.06075,21.52980137,1.008450061,16.02585125,48.16260338
76,class8,wind-ons,220.7290528,272.6095648,368.0964103,347.1255083,213.8643236
76,class9,wind-ons,83.3246997,601.2427826,817.9623485,1090.669095,655.3467765
77,class10,wind-ons,297.0553543,4772.921445,6117.659246,5503.50103,5134.930728
77,class7,wind-ons,2.563650012,0,0,0,0
77,class8,wind-ons,119.4831083,95.53545865,287.8456907,128.4619617,627.4868217
77,class9,wind-ons,107.5639525,912.4529743,637.0367174,1110.340017,1328.31104
78,class1,wind-ons,0.376650006,0.413099974,0.400950015,15.05385017,20.99520063
78,class10,wind-ons,130.8798026,2432.345151,7603.726013,6540.649335,1664.039801
78,class2,wind-ons,0.874799967,0,0,0,0
78,class3,wind-ons,6.512400627,0,0,0,0
78,class4,wind-ons,9.756450176,0,0,0,0
78,class5,wind-ons,1.324349999,14.72580063,4.374000192,31.84515095,25.69725037
78,class6,wind-ons,0.862650007,1.737449884,7.435800344,6.925499886,13.83885062
78,class7,wind-ons,11.57895034,5.759099834,17.99415031,22.14944959,190.2690067
78,class8,wind-ons,34.31159981,37.0574998,24.45795053,65.79225075,212.8072586
78,class9,wind-ons,82.76580338,204.3630173,306.1678576,1885.145597,1096.343223
79,class1,wind-ons,26.69355047,45.38025275,66.37545562,67.74840546,39.62115669
79,class10,wind-ons,76.9581006,59.91164947,310.4325148,136.6875014,612.2264242
79,class2,wind-ons,23.38875246,40.36230469,0,0,0
79,class3,wind-ons,7.933949947,23.75325108,36.09765244,32.1610508,56.59470749
79,class4,wind-ons,42.67080688,0,0,0,0
79,class5,wind-ons,6.099300385,18.41940022,33.27885246,0,0
79,class6,wind-ons,13.25565004,17.52030087,16.58475065,15.55200005,0
79,class7,wind-ons,6.123600125,18.69884956,14.54354954,36.77804947,305.2687855
79,class8,wind-ons,1.798200035,30.07125092,49.46265221,214.1437769,475.587513
79,class9,wind-ons,20.5942499,47.29995346,132.5200596,328.9126911,327.0172977
80,class1,wind-ons,38.47905636,0,0,0,0
80,class10,wind-ons,116.0325029,383.1988678,595.8238762,1339.05161,1217.90398
80,class3,wind-ons,0.024300001,0,0,0,0
80,class4,wind-ons,6.075000286,0.340199992,0,0,0
80,class5,wind-ons,10.46115017,12.8668499,31.89375114,0,0
80,class6,wind-ons,16.75485134,0,0,0,0
80,class7,wind-ons,54.3105011,31.57785416,54.69929942,0.1215,27.82350254
80,class8,wind-ons,75.64590342,77.20110279,91.01565242,89.14455557,349.2639198
80,class9,wind-ons,175.0936559,58.22280049,39.92490149,583.4551849,567.4901032
81,class1,wind-ons,0.315900017,2.758050084,0.097200003,0.048600001,1.409399986
81,class10,wind-ons,261.1764108,449.8537567,2432.819056,633.3309195,859.5639288
81,class3,wind-ons,11.40884972,9.24614954,3.219750166,0,0
81,class4,wind-ons,0.558900028,0,0,0,0
81,class5,wind-ons,6.330150604,16.15949965,23.63175058,40.73895264,0
81,class6,wind-ons,8.966699839,2.223450065,0,0,0
81,class7,wind-ons,36.82665074,20.56995068,2.344949953,78.03945047,242.1252165
81,class8,wind-ons,20.84939881,173.6842606,267.0570223,212.855866,659.6357417
81,class9,wind-ons,23.17005012,245.2477627,410.9616365,705.5384374,108.0742607
82,class10,wind-ons,149.7609088,58.16205086,239.488654,1159.778376,1039.177483
82,class8,wind-ons,71.52705073,154.985424,643.1239185,572.6417255,397.2443047
82,class9,wind-ons,243.5710574,1410.335764,2224.653162,2599.262032,1960.536358
83,class10,wind-ons,16.19595015,457.6176538,573.8081231,1216.944168,1116.317854
83,class7,wind-ons,129.859216,90.35956335,99.5206604,377.2210979,297.4684868
83,class8,wind-ons,79.14510012,586.6020756,568.2920265,759.1685486,426.9753571
83,class9,wind-ons,39.05009942,240.5700216,1202.704359,1273.939842,792.5446129
84,class10,wind-ons,821.8382232,2769.131104,3495.798453,4320.188187,3218.134506
84,class5,wind-ons,35.85465431,0,0,0,0
84,class6,wind-ons,7.460100174,24.96825027,29.99835205,51.11505318,0
84,class7,wind-ons,54.5292027,35.96400261,40.77540278,127.0404053,105.6199665
84,class8,wind-ons,143.831706,269.7421675,102.9226513,210.0006151,271.1758862
84,class9,wind-ons,148.2178586,712.0508176,745.7063313,543.8948042,2403.051647
85,class10,wind-ons,75.31785366,1819.584184,3111.177979,3774.798935,3531.203588
85,class5,wind-ons,298.3068466,187.2558231,156.0910664,355.1202564,396.7340126
85,class6,wind-ons,1188.829062,3122.708327,3924.183117,2484.821091,2161.886198
85,class7,wind-ons,224.1796578,3475.447211,8592.335295,10732.25424,10345.85988
85,class8,wind-ons,60.1182037,3011.633017,5219.689344,6673.29124,2381.898445
85,class9,wind-ons,42.3063041,3282.553765,4104.489241,2918.442504,1526.696268
86,class10,wind-ons,195.5178223,645.5538883,518.7078667,355.4118347,279.9603395
86,class5,wind-ons,497.6519165,783.4564247,597.1482811,597.1968842,796.238205
86,class6,wind-ons,658.9796276,4618.069828,4673.753283,5076.817406,3054.291693
