,,,wsc1,wsc2,wsc3,wsc4,wsc5
74,class7,wind-ons,1806.608001,5616.678408,7834.636923,6714.151574,6115.229402
74,class8,wind-ons,3132.598443,4201.276135,5588.842732,3089.259423,1755.893967
74,class9,wind-ons,412.1158874,776.8103238,1135.186761,1339.962908,825.1430626
75,class10,wind-ons,4.580550134,1039.116664,3147.652219,3976.416007,5282.286093
75,class3,wind-ons,2.648699999,20.37555027,34.93125057,0,0
75,class4,wind-ons,2.223450065,62.36595726,0,0,0
75,class5,wind-ons,10.81350017,11.27520061,19.8288002,23.60745049,81.75736427
75,class6,wind-ons,1.31220004,76.13190365,63.08280087,72.74205208,143.4915104
75,class7,wind-ons,31.14045167,141.4017048,469.6461353,1121.590937,1618.440948
75,class8,wind-ons,13.96035068,457.7148471,1132.829681,1574.142036,1357.944889
75,class9,wind-ons,19.0390503,639.5881877,2558.814595,2273.070887,2536.66515
76,class10,wind-ons,68.47739956,3249.019646,4924.759971,4188.688529,2539.933384
76,class5,wind-ons,0.157950014,0,0,0,0
76,class6,wind-ons,29.99834966,7.618050098,8.942400098,31.10400009,77.04315662
76,class7,wind-ons,271.017912,45.79335165,368.7525072,206.2948608,284.5287294
76,class8,wind-ons,23.04855096,77.62634887,280.3126602,901.5786481,384.3409753
76,class9,wind-ons,36.77804998,263.2176218,891.8586645,1239.700999,670.5828638
77,class10,wind-ons,119.641052,4763.83324,7560.629858,2655.832357,3088.943397
77,class6,wind-ons,0.595349997,1.227150053,0.741150007,0,0
77,class7,wind-ons,223.5721647,344.3431892,233.4379864,82.99666214,171.3514652
77,class8,wind-ons,53.21700049,21.09240103,133.0668125,476.5109053,956.7032504
77,class9,wind-ons,45.14940055,83.88360107,2193.269649,2065.19646,1907.914683
78,class1,wind-ons,0.376650006,0.413099974,1.275750026,17.27730086,25.28414941
78,class10,wind-ons,25.72155026,2395.737205,7350.204087,4660.424489,1762.564154
78,class3,wind-ons,1.385100067,9.720000744,1.30004999,2.320649922,9.756450534
78,class4,wind-ons,4.580549955,1.154250104,1.117800057,27.26459956,2.101950109
78,class5,wind-ons,4.872149885,2.988900259,1.615949962,14.56785026,30.39930189
78,class6,wind-ons,35.44155134,21.0438003,39.20805091,22.41674986,31.96665072
78,class7,wind-ons,17.64179973,8.504999983,31.90590142,60.16680139,223.5478615
78,class8,wind-ons,60.2032514,269.6692666,233.8510609,510.2028294,61.73415327
78,class9,wind-ons,24.95610016,175.2759058,481.2736776,2021.177032,2047.141583
79,class1,wind-ons,33.13305021,36.88739967,17.92125213,191.4718645,146.6019115
79,class10,wind-ons,7.362899914,42.20910099,235.8679558,236.3175108,589.0563583
79,class2,wind-ons,0.413099974,5.6862005,0.157950003,3.219750166,4.556249857
79,class3,wind-ons,0.814050078,4.726350188,12.87900066,9.416250229,22.74479914
79,class4,wind-ons,7.375050545,35.29575348,0,0,0
79,class5,wind-ons,7.168500245,27.83565044,14.6529007,33.27885032,63.94545364
79,class6,wind-ons,4.045949958,27.53189993,63.19215488,141.2923622,103.8096056
79,class7,wind-ons,3.086099963,1.202850038,5.345999882,28.33380085,373.0779448
79,class8,wind-ons,29.30580112,43.69140029,46.86255455,249.0993233,190.4755754
79,class9,wind-ons,3.608550042,132.5200596,290.4214954,121.8523636,184.7772274
80,class1,wind-ons,11.2873494,0.024300001,6.075000286,0.340199992,27.19170284
80,class10,wind-ons,27.25245027,407.7175687,615.6648374,1195.924592,1065.360707
80,class3,wind-ons,3.365550041,13.3893013,0,0,0
80,class4,wind-ons,0.972000003,11.89485097,0,0,0
80,class5,wind-ons,16.26885037,31.57784986,14.66505,10.46114977,31.89375114
80,class6,wind-ons,14.33700085,19.88955045,23.70465016,8.845200062,14.00895117
80,class7,wind-ons,40.37445203,63.1800001,26.31690046,93.54285532,216.573761
80,class8,wind-ons,7.654500063,103.8096028,23.82614994,214.787705,388.2289739
80,class9,wind-ons,108.098555,54.63854992,351.4995178,351.3901892,427.8622956
81,class1,wind-ons,0.315900017,2.758049861,11.4088504,0.145800004,1.409399986
81,class10,wind-ons,56.89845109,404.5707065,2083.31212,571.4145162,795.5941785
81,class3,wind-ons,0.558900028,3.38985014,5.856300116,0.692549989,2.527199864
81,class4,wind-ons,1.494450063,7.472250223,2.223450087,22.38030052,18.35865068
81,class5,wind-ons,21.2382005,6.330150291,11.55465057,9.027450576,69.6073519
81,class6,wind-ons,19.07550057,25.66080182,37.70144945,28.6861496,72.52335691
81,class7,wind-ons,48.94020039,210.037062,216.9382668,156.710711,389.1645555
81,class8,wind-ons,9.440550372,49.74210057,249.9133683,789.5435421,97.28506279
81,class9,wind-ons,295.1721152,651.2643744,313.7251747,105.0489063,93.72510052
82,class10,wind-ons,56.75265189,79.0114543,109.422904,305.536078,520.6518545
82,class6,wind-ons,2.138400078,4.689900041,3.802950025,0,0
82,class7,wind-ons,20.12039982,24.67664909,83.19106293,164.9241257,182.3593769
82,class8,wind-ons,213.961508,1212.290743,1210.31028,1483.673149,1575.296299
82,class9,wind-ons,263.1690075,1361.869379,1765.395235,1984.277527,296.7273331
83,class10,wind-ons,142.2279142,479.8035514,901.5179844,654.2046833,828.2656231
83,class5,wind-ons,5.273099899,5.856300116,1.275749981,10.08450007,18.43155098
83,class6,wind-ons,95.58406346,181.4724269,186.6118698,199.017025,199.0656281
83,class7,wind-ons,21.15314877,359.4578018,316.0458355,576.6269188,645.0678921
83,class8,wind-ons,44.74844898,45.79335165,1015.691545,396.0171547,153.4423656
83,class9,wind-ons,3.110400125,413.1364918,700.8971386,1150.945364,593.4789848
84,class10,wind-ons,427.7893829,1610.142477,2920.95757,4335.57008,3026.84487
84,class4,wind-ons,11.8219508,4.750649929,1.178550035,24.03270435,24.06915092
84,class5,wind-ons,8.517150164,10.7041499,16.45110083,14.85944939,33.01155281
84,class6,wind-ons,22.58684993,2.527199864,49.92434978,131.9125546,121.0140109
84,class7,wind-ons,95.81490324,169.1280046,144.0504064,154.6695063,171.9225254
84,class8,wind-ons,39.54825315,214.520409,447.8247383,174.2796042,859.2602692
84,class9,wind-ons,1415.353655,1300.463255,1795.636597,708.9526119,198.9198303
85,class10,wind-ons,136.0435558,1954.704364,3395.172114,5524.678639,1596.449447
85,class4,wind-ons,97.95332336,0,0,0,0
85,class5,wind-ons,62.13510123,1321.628559,3533.694283,1887.101738,433.8522491
85,class6,wind-ons,105.0367537,4331.876464,8712.620287,10273.6403,6278.148771
85,class7,wind-ons,14.13045142,1982.540071,4512.219031,4301.282753,4076.714247
85,class8,wind-ons,1690.296034,4995.886299,5022.251853,2489.802601,127.2834091
85,class9,wind-ons,11.76120186,1963.002829,3833.920844,2946.241708,1567.143625
86,class10,wind-ons,97.68601227,449.9388599,67.65121078,628.4588242,514.1273117
86,class4,wind-ons,700.8242447,496.7406693,199.0656281,596.6622791,195.4692192
86,class5,wind-ons,835.7864428,4112.447514,4471.407148,5473.478497,1964.230007
86,class6,wind-ons,552.8007832,2744.369482,2421.398123,5036.710236,4579.2262
86,class7,wind-ons,1813.217669,3644.721119,4505.84024,3423.724677,5093.487207
86,class8,wind-ons,1812.67091,2013.231005,3326.318081,5214.817188,4589.493055
86,class9,wind-ons,443.1834583,2912.403995,2436.415549,2258.077778,818.4848442
87,class1,wind-ons,91.5502557,118.8999105,90.04365402,31.37130189,40.52025032
87,class10,wind-ons,213.730664,485.1738567,323.3965788,546.7621894,1336.682399
87,class2,wind-ons,69.91110992,54.50490761,0,0,0
87,class3,wind-ons,322.7526348,206.8416141,893.9120722,1254.682062,541.3190346
87,class4,wind-ons,324.2349262,218.2383065,3589.875888,5297.437145,4487.457234
87,class5,wind-ons,329.7267178,1774.835775,2237.046159,2165.859255,2798.655617
87,class6,wind-ons,109.3621543,1030.745393,3234.512655,1076.295742,2617.183207
87,class7,wind-ons,2.199149994,3026.407434,3160.604194,3020.636186,4489.498473
87,class8,wind-ons,0.716850026,1864.028937,4984.137226,4491.393858,3847.042846
87,class9,wind-ons,0.279450009,757.6984062,3890.697786,3374.675095,2815.240386
88,class10,wind-ons,7199.811488,8753.140635,15357.45622,7216.505626,3996.329876
88,class5,wind-ons,29.82825029,16.99785,144.9252205,17.2530005,47.23919964
88,class6,wind-ons,182.7724554,277.129367,97.58880342,216.743864,1182.097919
88,class7,wind-ons,62.32950193,226.0143091,1649.143991,1109.039981,786.4453039
88,class8,wind-ons,841.1931874,2823.344433,2453.41337,3793.704354,1725.980616
88,class9,wind-ons,4200.194808,5896.663104,10558.80087,8837.534532,4834.874471
89,class10,wind-ons,2045.294809,2392.772747,2170.233286,1496.710095,1178.13705
89,class5,wind-ons,1.251450062,0.801900029,1.652400076,37.9566012,8.067600399
89,class6,wind-ons,15.69780035,8.796600413,6.160049915,109.9089174,120.9897194
89,class7,wind-ons,2.10194993,5.540400267,177.1834774,243.2794819,368.3151312
89,class8,wind-ons,41.7109515,897.0832202,991.974732,991.9382658,578.9475803
89,class9,wind-ons,323.870431,1818.685124,1963.841211,2023.594914,2265.635093
90,class10,wind-ons,3168.477405,8467.712764,15748.79561,12617.09623,5868.462862
90,class5,wind-ons,59.29200633,25.56359947,54.16470158,39.02580249,121.6822643
90,class6,wind-ons,568.2920079,318.390776,149.5543587,652.9774947,642.9902287
90,class7,wind-ons,464.3001368,3117.957698,2464.76143,2843.962987,2497.214115
90,class8,wind-ons,53.94600007,6462.427929,8997.197752,10332.51928,8901.273474
90,class9,wind-ons,5139.438549,10690.20324,14124.69283,16249.52149,10776.99068
91,class1,wind-ons,1.336500004,3.839399815,14.1547493,37.11824942,20.87370014
91,class10,wind-ons,211.6651757,1547.132587,4677.228086,6351.595475,6690.495445
91,class3,wind-ons,0.558900028,0.048600001,3.754350185,15.8192997,0
91,class4,wind-ons,0.558900042,3.001049995,19.22129989,9.719999671,3.523499966
91,class5,wind-ons,27.36180121,32.78070259,33.8985014,254.3602781,15.86789989
91,class6,wind-ons,47.10555225,14.93234986,78.44040576,526.6782464,200.2320035
91,class7,wind-ons,30.01050012,1181.308184,118.8999031,205.0677105,242.3803625
91,class8,wind-ons,2.114099979,1625.621617,1188.610376,45.76905137,599.7605152
91,class9,wind-ons,1.834650088,1653.068482,1894.731993,1166.594536,1707.075173
92,class1,wind-ons,81.04050493,220.4982183,16.93710136,22.96350288,66.47265422
92,class10,wind-ons,2774.331376,3669.519199,3660.345942,2714.07954,2261.139627
92,class2,wind-ons,403.9146375,101.1244669,262.5372262,21.3475492,404.3641949
92,class3,wind-ons,411.0102489,262.1362848,171.4972715,457.3260555,674.0335007
92,class4,wind-ons,190.1475156,119.73826,519.3761151,1503.550564,814.7426548
92,class5,wind-ons,172.0075552,246.8637224,2430.802154,2986.069387,5659.543602
92,class6,wind-ons,222.6852148,1549.052289,1640.359567,2324.064433,2602.809699
92,class7,wind-ons,288.3681304,4318.718072,4409.672938,2311.902274,1228.924022
92,class8,wind-ons,1110.92324,3114.640788,3916.941803,3477.148132,1676.238482
92,class9,wind-ons,1220.516273,1686.15294,2111.330069,3819.158586,3883.638591
93,class1,wind-ons,166.0419173,111.937955,115.7773575,388.1074581,315.5598307
93,class10,wind-ons,202.6984748,1091.786934,2154.013003,3712.007713,1988.420651
93,class2,wind-ons,99.97020563,60.39765215,223.2684216,137.817461,350.709795
93,class3,wind-ons,76.75155509,84.52755153,386.8195803,976.4470282,505.1849098
93,class4,wind-ons,148.7646053,193.7682133,1162.4271,3667.18636,3531.823174
93,class5,wind-ons,226.2816062,1547.703613,9264.5584,7155.196654,5410.298387
93,class6,wind-ons,97.11495276,4010.594011,5988.310517,4842.358778,2699.207878
93,class7,wind-ons,80.42085165,5604.977981,6022.755777,8197.618225,5911.401033
93,class8,wind-ons,4.641300148,4427.266216,5287.461941,7716.089276,8252.23245
93,class9,wind-ons,2279.012266,2860.219716,5027.18465,6253.933815,4149.201262
94,class10,wind-ons,19.37925124,191.2410221,331.9258904,68.93910027,173.9151206
94,class6,wind-ons,0.38880001,0,0,0,0
94,class7,wind-ons,7.387200594,11.10509992,0,0,0
94,class8,wind-ons,10.10880017,148.0477695,235.6249809,177.8395729,87.67441177
94,class9,wind-ons,49.29255295,673.3166227,532.6196136,418.5432601,396.4545479
95,class10,wind-ons,101.7805624,52.43940353,94.81861496,171.6309242,69.57090569
95,class2,wind-ons,43.1203503,31.38345069,9.756450444,55.61055422,198.2637205
95,class3,wind-ons,7.824599773,24.1906499,78.90210915,133.6621639,192.6382742
95,class4,wind-ons,88.0875012,414.2907329,730.798296,1279.723216,683.7291555
95,class5,wind-ons,378.2052299,346.3114736,1019.749581,3048.37464,2091.404074
95,class6,wind-ons,197.8020188,924.1412446,1448.693294,3390.822415,2549.653553
95,class7,wind-ons,946.946794,1391.916306,1962.22522,2384.705106,2892.696673
95,class8,wind-ons,790.9407851,1821.115118,2906.000904,1942.91891,1258.19343
95,class9,wind-ons,246.0132265,925.7207637,851.3263235,893.1709042,168.2410727
96,class1,wind-ons,0.753300011,5.904900312,91.34371376,148.5823689,97.33366013
96,class2,wind-ons,59.0611496,130.4910164,296.1684322,275.9994335,97.49160719
96,class3,wind-ons,685.916152,1451.755073,1444.06412,1397.736169,2390.087501
96,class4,wind-ons,2006.220373,5676.66302,4088.475546,3600.847361,1662.338892
96,class5,wind-ons,5547.800121,10966.79804,6921.054018,8876.45099,6010.812346
96,class6,wind-ons,6721.441658,10039.01177,6965.535175,5125.915569,4986.141993
96,class7,wind-ons,4660.339666,7487.37771,9827.577415,7545.296813,6008.63753
96,class8,wind-ons,1235.108387,3350.217111,5471.230704,5157.213996,4132.774438
96,class9,wind-ons,442.4422846,587.379673,612.4572659,1215.182405,1028.874287
97,class1,wind-ons,18.2493006,14.51924989,33.49754921,45.33164978,68.81760406
97,class2,wind-ons,363.6981172,100.2010574,441.0328832,222.3693137,411.8121285
97,class3,wind-ons,61.77059984,611.0114079,1084.229685,1126.48736,455.1511774
97,class4,wind-ons,34.20225137,1991.312387,2580.198615,1109.10074,653.7551136
97,class5,wind-ons,117.5512527,2682.939039,4560.794638,4459.536535,4121.037389
97,class6,wind-ons,67.52970595,2243.49777,3714.948057,2774.489264,2211.300247
97,class7,wind-ons,43.3026022,1865.07384,2996.895072,2150.100728,941.698029
97,class8,wind-ons,40.28940046,393.0039396,610.0880113,714.2985678,282.4510803
97,class9,wind-ons,63.54450989,57.44520092,16.23239994,71.32051277,39.20805073
98,class1,wind-ons,0.364500023,50.77485323,72.82710488,77.32260704,40.07070351
98,class2,wind-ons,251.8938179,39.53609848,280.033227,702.7317667,980.590127
98,class3,wind-ons,161.5585526,92.9718065,745.1474347,3869.423139,1745.566418
98,class4,wind-ons,111.3547532,3169.449394,3628.585824,4009.451956,2053.471753
98,class5,wind-ons,39.94920169,3191.185784,4983.189508,5262.117116,3122.210209
98,class6,wind-ons,209.0650692,3095.92977,3294.412185,2687.969167,3611.430044
98,class7,wind-ons,84.78270096,1265.823635,1255.058681,1151.552831,1118.893664
98,class8,wind-ons,22.36815074,157.0023136,46.57095337,118.535408,110.6014595
99,class1,wind-ons,320.5048536,257.9566546,210.2800527,584.3542829,727.4691725
99,class2,wind-ons,452.1258112,469.2208614,551.0511332,764.7453718,184.2912068
99,class3,wind-ons,781.6703027,1636.738825,1490.82937,1679.53116,563.5170736
99,class4,wind-ons,1717.232527,3267.718544,4426.682695,3250.878631,1059.334301
99,class5,wind-ons,2885.16349,5276.575338,10122.56702,8446.085217,4563.965608
99,class6,wind-ons,1009.057554,6993.650103,6807.196064,7553.218204,2261.467549
99,class7,wind-ons,815.8603974,2597.986207,3416.38608,3116.475267,1510.864829
99,class8,wind-ons,47.79810047,329.0827789,333.1773348,185.7370663,225.8806715
100,class1,wind-ons,15.46695185,69.85036469,0,0,0
100,class2,wind-ons,325.0489855,346.6638422,285.4764347,215.6260729,155.2284222
100,class3,wind-ons,942.597115,877.5095544,595.5323381,649.5026321,275.1003342
100,class4,wind-ons,415.7730576,1371.929595,777.9524345,1056.600586,1510.5003
100,class5,wind-ons,407.7175894,1668.827036,2455.126511,2168.605176,1400.044631
100,class6,wind-ons,91.62315624,1827.092915,1824.565729,1491.740747,638.3853621
100,class7,wind-ons,44.7849015,1237.003758,693.1697388,692.9145727,905.7218471
100,class8,wind-ons,171.9468112,73.92060471,137.878212,179.868619,455.8316174
100,class9,wind-ons,74.49165916,0,0,0,0
101,class1,wind-ons,70.81020355,8.966700554,95.69340134,176.9890709,59.08545685
101,class2,wind-ons,568.6564804,293.3860817,551.5371594,1082.492211,933.6425686
101,class3,wind-ons,85.08645682,1486.297535,1299.527721,1353.182098,1121.433008
101,class4,wind-ons,143.4793637,1637.346379,3205.425593,2620.816074,1532.431097
101,class5,wind-ons,1253.491376,3013.006013,3122.805516,2708.709168,1159.729784
101,class6,wind-ons,748.2335418,2825.03334,2015.600212,1827.700438,1731.399485
101,class7,wind-ons,27.51975131,644.9585323,1903.249148,2424.678589,306.2164822
101,class8,wind-ons,279.1584263,72.08595657,146.5776215,351.9490871,247.4347801
102,class1,wind-ons,4.082400084,33.72840214,22.1251502,0,0
102,class2,wind-ons,189.5764496,116.8222561,35.90324879,101.889905,630.2326899
102,class3,wind-ons,121.3298982,241.8093138,211.3492641,552.120326,657.4486856
102,class4,wind-ons,1362.829145,1773.778573,1654.526356,1422.959558,421.7144108
102,class5,wind-ons,562.9338471,4052.486973,4329.932294,5878.826723,6344.791404
102,class6,wind-ons,65.46420237,765.316412,2325.315768,1787.556757,968.3186159
102,class7,wind-ons,1.215000004,41.46795273,164.2315578,105.8994055,18.20070076
103,class3,wind-ons,84.00511551,194.4243164,89.82496262,265.1859398,75.57300568
103,class4,wind-ons,516.3872223,597.682889,802.4954624,1155.513765,639.9527321
103,class5,wind-ons,407.498909,2954.928978,2315.960386,1506.928219,1105.72306
103,class6,wind-ons,0.850500047,415.6394005,840.7071934,1118.444075,709.3292313
104,class1,wind-ons,4.252500057,1.093499959,37.72575474,89.25391388,66.72780991
104,class2,wind-ons,8.65079999,30.04695225,0,0,0
104,class3,wind-ons,41.44365129,469.2330623,404.8866405,500.2155704,323.0320873
104,class4,wind-ons,46.55879867,878.3722172,1256.480228,2082.862633,727.104701
104,class5,wind-ons,29.79180097,3711.55819,3955.275078,4360.501943,2236.730261
104,class6,wind-ons,26.01315205,4799.481491,3823.058776,3300.766665,2134.050579
104,class7,wind-ons,0.935550034,3576.012794,4224.300425,2434.799555,2318.767087
104,class8,wind-ons,647.1698341,1118.565617,2008.869106,630.0383205,1335.212245
104,class9,wind-ons,55.78065491,56.48535347,0,0,0
105,class1,wind-ons,98.90100861,0,0,0,0
105,class10,wind-ons,61.70985031,0,0,0,0
105,class2,wind-ons,88.65856361,24.4944005,185.5062246,93.89521408,317.5038414
105,class3,wind-ons,116.506358,892.4297533,286.4727316,482.7195711,211.0941238
105,class4,wind-ons,147.9627049,511.4907475,1755.529427,2324.441133,1614.674423
105,class5,wind-ons,25.17480022,1729.297535,3511.885088,6709.340223,3502.322997
105,class6,wind-ons,3146.182093,3059.115234,3177.687149,5202.1204,2171.873531
105,class7,wind-ons,4361.133653,2908.479561,2536.252092,3244.815868,4589.347169
105,class8,wind-ons,1670.673798,721.151207,1095.261904,1523.148502,1780.011649
105,class9,wind-ons,313.7616405,362.8355026,351.025692,368.7160892,429.0894527
106,class2,wind-ons,80.01991081,0,0,0,0
106,class3,wind-ons,84.32100677,237.9456367,175.7619209,94.87936592,76.44781494
106,class4,wind-ons,3.183300018,996.579566,1143.570288,1107.10815,708.0170345
106,class5,wind-ons,1662.630523,2989.823805,2427.983411,1917.282412,2300.882229
106,class6,wind-ons,2110.831924,2158.447792,1959.127024,2333.480724,1770.947797
106,class7,wind-ons,1880.079117,1443.991233,1395.549185,1805.3323,1698.728169
106,class8,wind-ons,661.6040297,901.6759071,737.845293,1001.816219,1045.264618
106,class9,wind-ons,54.12825966,53.67870712,65.50065994,45.39240074,60.33690262
107,class1,wind-ons,85.47525787,0,0,0,0
107,class2,wind-ons,3.802950382,14.98095131,79.03575897,72.38970566,0
107,class3,wind-ons,55.27035342,28.26090065,360.7699714,800.5393009,811.6079206
107,class4,wind-ons,72.94860595,61.23600304,24.77385092,1350.703475,2065.621731
107,class5,wind-ons,25.47855098,57.53025556,1994.046124,2506.350964,1715.701713
107,class6,wind-ons,0.801900029,2002.004365,2314.478107,1746.489819,1351.128782
107,class7,wind-ons,1037.974638,1882.970793,864.3268147,783.2620068,780.783411
107,class8,wind-ons,108.3051059,940.1549778,1198.002302,1469.737099,421.4471054
107,class9,wind-ons,66.27825737,0,0,0,0
108,class1,wind-ons,2.60010016,4.337550402,66.38760567,77.32261276,66.46051025
108,class2,wind-ons,120.9897064,103.3114518,1131.748303,867.8016787,506.3877625
108,class3,wind-ons,86.54445291,133.4434537,1239.482391,1355.514878,2383.319879
108,class4,wind-ons,58.59945276,1165.610391,863.7071629,1287.292668,2294.831503
108,class5,wind-ons,14.33700061,1698.959023,1326.877373,3317.788788,1789.743799
108,class6,wind-ons,4.16745007,703.4364681,1318.700438,1574.324312,1380.556063
108,class7,wind-ons,628.1550694,1041.012142,495.5742645,425.3594112,447.8612051
108,class8,wind-ons,210.0370731,147.9019604,73.09440994,88.17256165,111.42766
109,class1,wind-ons,4.374000549,20.9951992,61.70985603,87.51646042,73.15515518
109,class2,wind-ons,200.1591049,34.56675339,451.8463984,223.2684231,81.58726501
109,class3,wind-ons,24.56730044,632.5047626,781.1722069,772.4485016,611.7525702
109,class4,wind-ons,456.9372454,959.0117197,1084.010983,641.1798878,1790.958833
109,class5,wind-ons,3641.088216,3304.180727,2528.220926,2786.384182,2666.038404
109,class6,wind-ons,5731.994111,4917.227145,6406.355604,6592.554385,7989.427796
109,class7,wind-ons,453.30441,356.9184551,579.0812359,1256.662525,1518.543663
109,class8,wind-ons,81.46575165,129.0330162,90.69976044,91.63531494,71.95230675
110,class1,wind-ons,36.06120014,53.82450485,0,0,0
110,class2,wind-ons,845.0325798,291.247673,199.6488247,348.9115877,351.6089001
110,class3,wind-ons,314.2354994,148.6309676,693.6678886,715.7444401,698.9288464
110,class4,wind-ons,68.44095147,1777.144318,2186.538557,1873.761091,1265.7264
110,class5,wind-ons,1917.853462,3813.691084,4404.983096,2011.384149,1977.412777
110,class6,wind-ons,4520.979165,2061.988935,4664.227641,3386.545652,1148.770503
110,class7,wind-ons,539.9825249,912.9754057,283.7754421,667.3266735,421.3134398
110,class8,wind-ons,184.2061672,157.7434673,69.31575394,65.96236038,69.92325783
111,class1,wind-ons,2.041200042,17.32590294,86.61736107,64.72305679,0
111,class2,wind-ons,19.47644949,88.80436134,96.95701218,129.9321213,80.19001007
111,class3,wind-ons,4.349700451,7.654500246,442.4787598,86.32575989,175.0207787
111,class4,wind-ons,2.940299928,649.684885,867.1942005,631.3505058,767.503458
111,class5,wind-ons,1774.762889,2154.18314,1950.500522,2326.968304,749.0111446
111,class6,wind-ons,1192.789956,1965.43286,826.3337631,949.850687,779.7384996
111,class7,wind-ons,14.7865507,782.4114876,325.1340308,406.5268936,381.2184477
111,class8,wind-ons,0.886950016,12.46590042,20.02320099,20.67930079,0
112,class1,wind-ons,401.5210762,419.4909289,459.6709986,537.2244587,742.219285
112,class2,wind-ons,489.1711633,360.4419179,1039.238209,712.3788757,644.2659645
112,class3,wind-ons,129.6283537,1515.481825,920.3747492,1777.217154,1050.209639
112,class4,wind-ons,30.70305222,1774.68993,1486.248922,1968.616084,1356.863554
112,class5,wind-ons,74.12715125,2303.421576,3556.730679,1150.787407,2308.548849
112,class6,wind-ons,11.87055016,797.7083416,1158.903554,939.8876438,3021.887598
112,class7,wind-ons,62.48745346,52.59735489,42.91380215,54.50490189,109.350008
113,class2,wind-ons,363.3822463,145.0224209,237.0100822,64.39500618,96.96915436
113,class3,wind-ons,2.454300106,700.1681385,839.5286522,553.4568672,670.6436348
113,class4,wind-ons,1533.949853,2483.15657,2021.663057,1526.453304,1099.842442
113,class5,wind-ons,2344.792361,2711.212086,3752.807465,2804.912973,3633.664518
113,class6,wind-ons,121.1233631,437.7038155,1940.938402,2114.707772,777.9645996
113,class7,wind-ons,4.54410002,14.76225042,138.0847692,124.173008,215.1036301
114,class2,wind-ons,0.097200003,97.4308548,90.51751328,89.60626602,0
114,class3,wind-ons,52.3057521,10.30320007,234.762331,374.0256615,376.1275892
114,class4,wind-ons,768.8277635,2298.160653,1912.045732,3038.132219,1839.826077
114,class5,wind-ons,2459.585566,4877.217117,6960.04335,3864.660367,956.0350041
114,class6,wind-ons,1230.187655,1977.558539,4323.359313,2993.760386,1559.063922
114,class7,wind-ons,1045.28894,2348.716836,3657.551411,1563.401461,1265.301172
114,class8,wind-ons,2046.4126,1373.545509,1175.221046,1259.46916,2919.025732
114,class9,wind-ons,183.0519154,359.2147808,335.1577778,179.9779644,431.9325457
115,class3,wind-ons,1.773900032,342.5328426,283.6053371,188.0091262,342.119741
115,class4,wind-ons,161.0725679,2846.538828,3576.207132,2162.032004,1270.95087
115,class5,wind-ons,4984.769009,7088.930509,6567.88987,4050.688966,793.4193764
115,class6,wind-ons,3344.117782,3557.629818,3807.239445,4453.084886,3726.004475
115,class7,wind-ons,926.9479294,2263.435965,2058.161665,1557.059132,2505.196644
115,class8,wind-ons,880.9358511,908.5041904,421.1069012,350.9527931,623.4773426
116,class1,wind-ons,9.93870011,85.22011185,59.80230331,63.10710526,53.24130249
116,class2,wind-ons,572.5201994,825.8355947,674.6895733,1567.386643,2450.861856
116,class3,wind-ons,325.1583074,5060.706423,6468.344828,7425.436901,4328.523096
116,class4,wind-ons,380.8903859,6688.624407,11842.4363,13040.90038,7005.848768
116,class5,wind-ons,3802.282257,7172.109441,9283.257302,10964.78107,3383.119336
116,class6,wind-ons,440.7169899,1888.681286,4683.230238,2334.768591,1215.145942
116,class7,wind-ons,68.8176055,570.7949295,1665.230616,1208.135407,826.1393452
116,class8,wind-ons,0.461699992,111.4641094,62.34165573,71.51490784,84.27240944
117,class1,wind-ons,3.499200225,92.6680584,0,0,0
117,class2,wind-ons,176.2357707,147.7561684,290.1177406,804.5002041,352.5322952
117,class3,wind-ons,850.9010234,7646.797926,5778.224845,5487.195877,2154.304619
117,class4,wind-ons,2392.79699,10495.52369,12871.39589,11537.79948,3684.330076
117,class5,wind-ons,4344.12366,3871.8896,5455.666612,9121.759506,12386.16117
117,class6,wind-ons,2029.584846,1784.470731,4729.315199,5050.962221,8224.141668
117,class7,wind-ons,135.3996091,3058.957269,2263.435925,3201.598309,3224.087995
117,class8,wind-ons,2.089799881,618.5808821,649.5147657,731.2964487,796.9186106
118,class1,wind-ons,225.3339171,32.6835022,308.4277868,146.6869698,531.185915
118,class2,wind-ons,1249.943539,1214.830018,2016.414223,1747.352451,2846.757503
118,class3,wind-ons,450.1453997,2563.820443,3853.178604,3141.115594,3188.585647
118,class4,wind-ons,2194.095874,2482.111653,3873.335455,3358.612776,3241.219448
118,class5,wind-ons,631.3626745,2868.117222,3329.331307,3194.927959,2951.356871
118,class6,wind-ons,180.8649076,1214.672078,648.7614727,1151.431303,936.4978237
118,class7,wind-ons,67.16520363,250.3386183,340.6009769,47.48220634,232.3930721
119,class1,wind-ons,7.156349659,6.731100082,84.98925591,87.50430679,0
119,class2,wind-ons,335.680227,178.6171703,113.0557594,464.3123188,365.4720383
119,class3,wind-ons,522.6080103,834.3041668,669.8781853,622.0922298,439.7693195
119,class4,wind-ons,1041.571022,2933.897352,1614.723061,2739.315067,1607.056417
119,class5,wind-ons,1410.299286,4075.329177,4454.081211,3251.838558,1891.670214
119,class6,wind-ons,353.2855725,1496.746513,2458.820103,1739.053946,1230.126846
119,class7,wind-ons,56.8012554,484.4205551,281.0052252,81.80595016,310.1652346
120,class3,wind-ons,43.04745444,0.206550005,0.194400005,42.16050053,50.43465614
