,2018,2020
106,0.0,0.0
107,0.0,0.0
108,0.0,1387.0
109,0.0,350.0
110,0.0,372.4
111,0.0,100.0
112,0.0,1100.0
113,0.0,300.0
114,0.0,2.3
115,0.0,0.0
116,0.0,48.45
117,1.7,1397.1
118,206.9,465.8
119,0.0,12.8
120,0.0,0.0
121,0.0,20.0
122,0.0,0.0
123,126.9,1076.9
124,40.0,40.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,102.5,200.5
131,0.0,0.0
132,0.0,2462.0
133,0.0,90.0
134,0.0,251.7
135,0.0,70.0
136,860.0,1760.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,600.0
144,300.0,1100.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,644.3,2727.1
149,1351.2,3731.2
150,2330.0,4240.7
151,0.0,0.0
152,0.0,450.0
153,200.0,400.0
154,0.0,607.2
155,1055.0,1305.0
156,399.1,649.1
157,0.0,0.0
158,0.0,300.0
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,250.0
163,0.0,33.6
164,360.0,518.0
165,1110.3,2089.3
166,350.3,350.3
167,100.05,100.05
168,125.6,125.6
169,0.0,140.0
170,0.0,0.0
171,0.0,0.0
172,200.0,200.0
173,0.0,0.0
174,93.0,1040.6
175,149.5,149.5
176,0.0,250.0
177,0.0,66.0
178,17.5,25.4
179,0.0,205.5
180,0.0,383.3
181,0.0,0.0
182,0.0,6.39
183,0.0,4.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.0,0.0
191,0.0,11.9
192,0.0,0.0
193,0.0,0.0
194,99.0,154.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,50.4,262.4
200,342.8,342.8
201,0.0,39.0
202,0.0,0.0
203,370.0,590.0
204,0.0,0.0
205,0.0,0.0
206,0.0,0.0
207,0.0,100.0
208,0.0,824.5
209,305.8,305.8
210,0.0,0.0
211,0.0,0.0
212,0.0,50.0
213,0.0,50.0
214,0.0,400.0
215,311.3,311.3
216,0.0,140.0
217,0.0,120.0
218,250.0,519.0
219,0.0,0.0
220,0.0,0.0
221,298.7,1248.7
222,0.0,0.0
223,0.0,0.0
224,380.0,684.0
225,0.0,0.0
226,120.0,482.4
227,1.5,1.5
228,1051.5,2754.7
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0
232,0.0,0.0
233,0.0,201.6
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
239,0.0,0.0
240,0.0,0.0
241,0.0,0.0
242,0.0,102.99
243,0.0,0.0
244,0.0,200.1
245,0.0,96.6
246,0.0,0.0
247,0.0,0.0
248,0.0,0.0
249,52.5,52.5
250,0.0,224.0
251,0.0,0.0
252,0.0,0.0
253,40.0,109.6
254,0.0,0.0
255,0.0,82.0
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0,0.0
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,0.0,200.0
278,0.0,0.0
279,0.0,71.0
280,0.0,0.0
281,0.0,0.0
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.0,0.0
293,0.0,0.0
294,600.3,600.3
295,0.0,0.0
296,0.0,0.0
297,0.0,0.0
298,0.0,0.0
299,0.0,0.0
300,0.0,0.0
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,0.0,0.0
306,0.0,0.0
307,0.0,0.0
308,0.0,121.6
309,0.0,0.0
310,0.0,0.0
311,0.0,0.0
312,0.0,0.0
313,0.0,0.0
314,0.0,0.0
315,0.0,0.0
316,0.0,100.0
317,0.0,0.0
318,0.0,0.0
319,0.0,0.0
320,0.0,0.0
321,0.0,0.0
322,0.0,80.0
323,0.0,0.0
324,0.0,0.0
325,98.0,98.0
326,30.0,30.0
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,0.0,0.0
332,0.0,0.0
333,80.0,659.85
334,10.02,155.22
335,106.1,1265.0
336,0.002,806.002
337,80.0,496.8
338,0.0,446.2
339,19.8,70.2
340,0.0,120.0
341,0.0,0.0
342,0.0,0.0
343,4.8,6.4
344,0.0,0.0
345,1.5,1.5
346,0.0,0.0
347,12.5,17.5
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,25.2
352,30.0,30.0
353,0.0,50.82
354,0.0,28.8
355,349.25,1136.35
356,90.0,90.0
357,175.0,175.0
358,0.0,0.0
359,0.0,300.0
360,0.0,0.0
361,0.0,0.0
362,0.0,60.0
363,0.0,2077.0
364,0.0,0.0
365,0.0,0.0
366,969.7,1969.7
367,720.32,3770.52
368,0.0,550.16
369,0.0,10.0
370,0.0,0.0
371,0.0,0.0
372,0.0,680.0
373,236.4,831.8
374,153.95,870.95
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0
378,0.0,0.0
379,0.0,0.0
380,0.0,0.0
381,0.0,0.0
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
390,0.0,0.0
391,0.0,0.0
392,0.0,0.0
393,0.0,0.0
394,0.0,0.0
395,0.0,0.0
396,0.0,0.0
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,0.0,77.5
402,0.0,54.99
403,0.0,0.0
404,0.0,0.0
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,0.0
415,0.0,0.0
416,300.0,300.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,250.0,250.0
422,96.0,96.0
423,0.0,0.0
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,0.0,0.0
430,350.0,550.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,40.0,40.0
439,0.0,0.0
440,0.0,0.0
441,396.0,396.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,306.0,306.0
446,0.0,0.0
447,60.0,60.0
448,0.0,0.0
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,300.0
453,0.0,0.0
454,0.0,0.0
