region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_MW,capital_adder_per_MW,dist_km,reinforcement_dist_km
p01023,4,74356,156.079,190464.896,197030.736,-6565.84,20.844,264.636
p01023,4,75114,0.073,455094830.845,455097803.781,-2972.937,47.722,267.482
p01023,4,75115,156.297,270238.927,270829.909,-590.983,51.294,124.568
p01025,3,74736,124.926,261282.255,268806.44,-7524.185,37.874,162.57
p01025,3,75121,152.385,146028.527,156653.478,-10624.95,25.37,162.57
p01025,3,76260,78.878,147803.67,155784.456,-7980.786,16.659,132.312
p01025,4,74357,187.523,141527.459,151035.1,-9507.641,33.024,162.57
p01025,4,74358,207.765,142716.597,156872.299,-14155.702,23.2,162.57
p01025,4,74737,205.311,169988.32,189365.398,-19377.079,26.63,162.57
p01025,4,74738,34.749,368523.447,389680.551,-21157.104,16.927,179.503
p01025,4,74739,126.652,64616.278,62625.565,1990.713,6.605,162.57
p01025,4,74740,231.555,60702.787,76698.455,-15995.669,5.382,171.846
p01025,4,75117,133.018,169149.898,175875.575,-6725.677,26.578,162.57
p01025,4,75118,203.124,65354.675,80395.175,-15040.5,14.461,162.57
p01025,4,75119,144.318,80625.53,52566.274,28059.256,5.885,162.57
p01025,4,75120,225.65,80763.448,95752.936,-14989.488,7.831,171.846
p01025,4,75497,159.602,123227.024,129594.08,-6367.056,23.566,124.568
p01025,4,75498,170.197,98852.293,104733.189,-5880.896,19.135,124.568
p01025,4,75499,147.039,106528.661,111458.262,-4929.6,18.076,162.57
p01025,4,75500,131.049,147857.439,156408.791,-8551.351,22.011,162.57
p01025,4,75878,65.002,170908.415,69162.823,101745.592,3.641,128.103
p01025,4,75879,136.858,98897.774,103518.689,-4620.915,7.058,132.312
p01025,4,75880,17.763,751220.866,765960.071,-14739.205,16.891,132.312
p01025,4,76259,112.922,107780.424,122982.416,-15201.992,6.826,132.312
p01025,4,76639,53.581,272616.247,280073.397,-7457.15,18.569,132.312
p01025,5,74359,150.101,83620.945,24156.834,59464.111,1.266,179.503
p01027,3,69053,30.229,512312.434,498255.446,14056.988,19.578,159.818
p01027,3,69054,61.017,220559.482,216051.135,4508.347,13.439,159.818
p01027,4,68293,76.472,123207.525,79486.069,43721.456,6.413,151.217
p01027,4,68673,8.286,1238236.547,1170272.937,67963.611,10.526,151.217
p01027,4,69051,176.175,129834.333,122940.977,6893.356,20.227,86.829
p01027,4,69052,122.375,187595.239,171933.382,15661.857,22.039,125.277
p01027,5,67913,153.454,189469.891,168026.079,21443.812,27.772,157.968
p01027,5,68292,156.881,165843.133,161284.995,4558.138,24.498,95.189
p01027,5,68671,186.016,106669.027,102910.064,3758.963,18.094,95.189
p01027,5,68672,108.451,238991.387,216774.26,22217.127,27.059,157.968
p01029,3,67534,100.966,162507.195,120077.36,42429.836,17.13,139.435
p01029,3,67536,29.5,191482.372,111407.288,80075.085,2.331,156.428
p01029,4,66015,201.982,182536.959,173150.66,9386.299,41.055,207.071
p01029,4,66394,227.934,222846.719,214777.669,8069.05,19.455,161.097
p01029,4,66395,183.854,190042.407,184572.286,5470.12,22.575,143.045
p01029,4,66775,140.114,188864.853,163295.049,25569.804,12.382,143.045
p01029,4,67154,138.51,162883.273,89071.448,73811.826,5.777,143.045
p01029,4,67155,102.935,100982.172,75633.281,25348.891,3.808,139.435
p01029,4,67533,196.101,195999.395,89669.685,106329.709,8.561,111.678
p01029,4,67912,210.973,134134.829,122437.626,11697.203,16.862,97.483
p01029,5,66774,265.405,117393.472,110969.461,6424.01,8.064,143.045
p01029,5,67535,144.05,158522.182,145779.585,12742.597,10.084,156.428
p01031,4,75132,175.057,118036.348,129717.029,-11680.68,13.385,282.984
p01031,4,75133,116.543,64908.367,73114.808,-8206.441,4.585,280.088
p01031,4,75134,79.947,108505.677,93773.724,14731.952,7.974,290.307
p01031,4,75512,142.69,165088.349,164269.536,818.812,13.313,280.528
p01031,4,75513,113.602,171227.575,174259.872,-3032.297,11.817,280.528
p01031,4,75514,86.654,175418.764,162726.933,12691.831,20.389,290.307
p01031,4,75892,106.822,141068.637,136157.534,4911.103,8.095,280.528
p01031,4,75893,69.887,122551.174,82335.954,40215.221,5.246,280.528
p01031,4,75894,50.179,328157.207,178196.615,149960.592,9.731,344.84
p01031,4,76272,34.19,142754.329,97245.014,45509.315,2.682,261.952
p01031,4,76273,47.579,223163.654,191981.567,31182.087,10.597,283.91
p01031,4,76274,15.528,454066.714,318693.247,135373.467,4.517,283.91
p01031,4,76275,30.545,324540.359,138030.769,186509.591,4.247,340.29
p01031,4,76652,71.053,135068.259,118018.504,17049.756,10.158,261.952
p01031,4,76653,88.16,90743.988,76788.509,13955.479,7.911,254.164
p01033,4,63335,112.582,135977.719,111036.056,24941.663,12.988,211.712
p01033,4,63338,12.685,830019.457,531995.364,298024.094,6.695,197.854
p01033,5,63334,111.78,181442.614,184935.471,-3492.857,24.31,211.712
p01033,5,63714,82.911,177565.132,189227.598,-11662.465,23.179,211.712
p01033,5,63715,53.995,189656.159,193654.273,-3998.114,11.962,211.712
p01033,5,63716,4.787,1107439.113,1076500.094,30939.019,5.764,211.712
p01033,5,63717,2.017,6672655.306,6070591.898,602063.408,14.626,197.854
p01033,5,63718,58.636,298215.666,182930.012,115285.655,14.31,197.854
p01033,5,64094,170.926,130593.82,147809.096,-17215.276,29.572,211.712
p01033,5,64095,125.923,100281.412,133531.028,-33249.617,16.792,209.026
p01033,5,64097,77.007,184614.985,157022.898,27592.088,12.789,209.026
p01033,5,64098,77.541,206915.537,188439.041,18476.495,20.118,194.253
p01033,6,64096,166.017,47744.695,62268.498,-14523.804,7.592,209.026
p01035,4,75506,50.52,243124.257,241134.189,1990.068,13.439,184.225
p01035,4,75886,67.991,93836.152,29338.603,64497.549,0.726,184.225
p01035,4,75887,144.439,159753.414,151019.767,8733.647,11.965,184.225
p01035,4,76264,60.264,146036.862,136258.988,9777.875,9.051,163.7
p01035,4,76265,56.109,120696.206,105040.42,15655.787,5.625,171.415
p01035,4,76266,160.598,91482.484,89782.782,1699.702,7.526,179.467
p01035,4,76267,104.076,251201.665,245937.767,5263.898,30.96,173.079
p01035,4,76643,239.622,120064.471,126295.758,-6231.287,22.702,145.332
p01035,4,76644,126.943,104462.59,100979.81,3482.78,12.615,145.332
p01035,4,76645,98.415,96756.17,83965.855,12790.315,9.216,171.415
p01035,4,76646,152.483,104261.273,109990.074,-5728.801,20.657,145.332
p01037,3,70190,194.06,163279.381,148821.176,14458.205,33.713,125.277
p01037,4,69431,125.266,164402.454,139601.098,24801.356,19.58,125.277
p01037,4,69808,190.634,202759.031,126979.166,75779.865,29.977,72.08
p01037,4,69809,191.8,134279.33,111879.845,22399.486,23.918,86.829
p01037,4,69810,220.012,183311.627,170891.869,12419.758,24.971,86.829
p01037,4,69811,164.778,74632.101,60744.387,13887.714,4.671,115.897
p01037,4,70188,91.052,132427.679,86980.713,45446.966,6.779,89.137
p01037,4,70189,150.757,229991.845,207477.416,22514.429,18.79,89.137
p01037,4,70191,155.058,110608.091,96051.072,14557.019,8.017,125.771
p01037,4,70569,135.958,181418.984,148765.677,32653.307,9.591,110.793
p01037,4,70570,225.358,180792.62,166348.886,14443.734,24.985,139.799
p01037,4,70571,197.413,149476.59,125207.549,24269.041,29.584,139.799
p01037,5,69430,91.927,173402.26,133929.664,39472.595,12.714,83.225
p01039,4,75510,175.981,84117.972,89104.138,-4986.166,17.087,225.266
p01039,4,75888,130.88,137834.367,129298.882,8535.485,20.296,225.266
p01039,4,75889,101.744,79833.447,68640.524,11192.923,7.648,224.832
p01039,4,75890,58.976,150232.592,104157.094,46075.498,6.63,225.266
p01039,4,75891,101.744,106590.995,100961.285,5629.71,11.968,241.621
p01039,4,76268,149.566,130772.05,126325.024,4447.026,21.572,225.266
p01039,4,76269,76.01,171928.646,89363.64,82565.006,6.223,239.941
p01039,4,76270,8.213,741686.598,559273.169,182413.429,3.606,236.846
p01039,4,76271,33.024,223736.063,109214.839,114521.224,2.939,242.618
p01039,4,76648,89.788,188243.455,190022.873,-1779.418,22.554,239.941
p01039,4,76649,153.066,148747.79,131512.538,17235.252,23.952,225.266
p01039,4,76650,106.167,156003.213,140042.522,15960.691,15.448,227.463
p01039,4,76651,56.06,92115.403,77075.376,15040.027,4.038,227.463
p01039,4,77029,200.499,119555.643,126131.867,-6576.224,31.481,227.463
p01039,4,77030,129.786,129483.886,134236.437,-4752.551,21.595,227.463
p01039,4,77031,117.661,97846.373,110123.877,-12277.505,16.264,227.463
p01039,4,77032,93.385,111727.53,119014.903,-7287.373,13.753,254.164
p01039,4,77409,125.437,247935.863,251276.685,-3340.822,38.889,227.463
p01039,4,77410,132.435,187304.166,191529.328,-4225.163,31.925,227.463
p01039,4,77411,54.699,376377.387,334683.971,41693.416,28.148,276.555
p01039,4,77412,89.278,133626.439,143022.435,-9395.996,15.286,276.555
p01041,4,73610,153.794,146639.2,140025.241,6613.959,11.065,237.157
p01041,4,73991,126.044,184958.893,189810.348,-4851.455,13.144,239.271
p01041,4,74370,112.995,178192.453,181538.711,-3346.258,25.494,237.356
p01041,4,74371,92.0,99334.719,107967.836,-8633.117,10.667,274.532
p01041,4,74750,93.288,116093.823,112419.127,3674.696,11.62,274.532
p01041,4,74751,39.901,94240.675,75076.937,19163.739,2.151,274.532
p01041,4,75130,173.356,128098.868,143329.191,-15230.323,16.265,279.877
p01041,4,75131,146.869,123781.151,118065.005,5716.147,9.168,279.877
p01041,4,75511,144.633,144776.005,147075.287,-2299.282,25.465,225.266
p01041,5,73990,104.684,253137.777,243697.781,9439.997,31.053,237.356
p01043,2,66384,94.235,175183.686,128263.86,46919.826,12.609,56.293
p01043,3,65625,16.378,516407.336,444370.078,72037.258,8.518,116.959
p01043,4,65245,10.546,651135.146,565710.864,85424.282,6.643,116.959
p01043,4,65246,17.35,744056.377,686495.159,57561.219,17.89,116.959
p01043,4,65623,38.297,358264.062,308268.595,49995.467,12.68,175.257
p01043,4,65624,7.509,1536250.243,1232357.457,303892.785,8.498,175.257
p01043,4,66003,24.106,718984.876,639902.011,79082.865,19.511,70.053
p01043,4,66004,71.005,259422.324,213811.636,45610.687,21.317,175.257
p01043,4,66005,37.981,435184.017,349731.953,85452.064,20.358,116.959
p01043,4,66382,76.764,191456.018,90366.909,101089.11,3.656,71.124
p01043,4,66383,100.675,136685.408,101645.57,35039.837,10.768,70.053
p01043,5,65242,93.19,197888.17,178351.188,19536.982,22.66,175.257
p01043,5,65243,11.664,920801.985,859327.473,61474.512,11.044,175.257
p01043,5,65244,2.114,2810786.619,2661788.726,148997.893,5.779,165.777
p01043,5,65622,69.425,280148.326,246764.905,33383.421,24.341,175.257
p01045,4,75135,86.945,176355.487,146535.843,29819.644,17.821,342.564
p01045,4,75136,106.142,164908.834,148950.409,15958.425,18.569,284.519
p01045,4,75137,122.059,155803.797,147947.565,7856.231,22.172,284.519
p01045,4,75515,29.549,393036.777,381641.586,11395.191,11.558,342.564
p01045,4,75516,14.969,440560.236,223496.054,217064.182,1.887,342.564
p01045,4,75517,56.157,196504.69,165360.248,31144.442,9.806,334.36
p01045,4,75895,17.593,572995.772,343210.323,229785.45,5.531,340.2
p01045,4,75896,2.527,3124097.923,2955805.4,168292.523,7.598,327.267
p01045,4,75897,24.932,310409.781,234656.338,75753.443,6.149,322.96
p01045,4,76276,12.174,583854.316,490627.78,93226.536,6.062,327.267
p01047,3,72083,120.601,136219.543,125889.26,10330.284,18.757,173.901
p01047,3,72085,67.967,73727.911,45898.652,27829.26,2.3,194.629
p01047,3,72464,32.392,372988.563,219482.522,153506.041,7.359,196.471
p01047,3,72465,50.179,151051.734,113621.139,37430.595,5.779,196.471
p01047,3,72844,96.009,153742.108,141005.392,12736.715,15.436,196.471
p01047,3,73223,103.275,335757.13,321479.216,14277.915,22.595,244.535
p01047,4,71324,211.677,127165.475,149427.042,-22261.567,20.877,173.901
p01047,4,71704,156.176,53191.276,59821.727,-6630.451,8.195,173.901
p01047,4,71705,174.474,66016.73,70115.527,-4098.797,9.586,173.901
p01047,4,72084,26.001,310847.404,139053.273,171794.131,3.216,183.933
p01047,4,72462,96.616,87313.889,81420.673,5893.216,9.259,219.848
p01047,4,72463,118.147,172314.527,165077.573,7236.954,25.581,173.901
p01047,4,72841,184.267,128715.536,128952.88,-237.344,18.812,219.848
p01047,4,72842,140.138,183063.956,174190.852,8873.104,19.61,219.848
p01047,4,72843,89.278,176155.919,166851.991,9303.927,22.048,187.245
p01047,4,72845,115.449,178922.099,175889.595,3032.504,13.248,212.316
p01047,4,73224,178.362,210260.937,194774.94,15485.997,42.562,243.349
p01047,4,73225,204.776,117280.706,118393.234,-1112.529,29.923,243.349
p01047,4,73604,235.418,172833.612,169188.323,3645.289,18.562,244.535
p01047,4,73605,206.161,205792.947,206788.453,-995.507,33.34,243.349
p01049,2,64491,59.754,259346.401,225063.11,34283.291,14.005,187.947
p01049,2,64871,59.049,126912.478,88822.882,38089.596,3.83,187.947
p01049,4,62973,32.513,675598.895,619135.315,56463.58,26.503,213.713
p01049,4,63353,98.828,201517.999,167724.162,33793.837,23.993,208.023
p01049,4,63732,9.866,1102816.612,1034793.89,68022.721,10.026,208.023
p01049,4,64110,22.332,935054.713,892610.097,42444.616,30.035,187.947
p01049,4,64111,15.26,1000652.437,867772.33,132880.107,17.217,208.023
p01049,4,64112,6.318,1297277.942,1109551.122,187726.82,5.807,208.023
p01049,4,64490,20.582,782497.346,709948.459,72548.887,20.518,187.947
p01049,4,64492,47.458,315827.576,275434.484,40393.092,16.953,208.023
p01049,4,64870,10.886,1088273.155,1002252.19,86020.965,16.392,152.893
p01049,5,63352,12.272,1397908.218,1327765.328,70142.889,21.94,208.023
p01049,5,63731,19.027,806163.807,723776.892,82386.915,19.037,208.023
p01049,5,63733,34.19,429559.375,364241.532,65317.843,13.608,208.023
p01049,5,64113,46.486,267877.856,207539.697,60338.159,9.007,208.023
p01051,2,71710,67.797,222672.804,63139.298,159533.506,3.964,151.056
p01051,2,71713,88.743,103855.563,23523.64,80331.924,1.288,181.726
p01051,2,72089,11.615,921092.992,445307.205,475785.787,5.184,170.208
p01051,3,71330,30.885,264499.632,62656.374,201843.259,1.416,139.799
p01051,3,71331,40.289,244608.066,119211.275,125396.791,4.749,154.458
p01051,3,71332,46.364,292475.938,186051.681,106424.256,9.918,160.864
p01051,3,71711,57.445,442453.346,86832.571,355620.775,4.249,172.227
p01051,3,71712,152.458,175329.135,122916.538,52412.597,22.147,164.474
p01051,4,70949,104.174,131471.842,69082.414,62389.428,3.169,126.603
p01051,4,70950,132.824,169808.069,106473.285,63334.783,6.89,130.933
p01051,4,70951,77.444,173841.101,88297.598,85543.503,6.155,165.445
p01051,4,70952,49.062,415495.386,138664.578,276830.808,6.409,165.445
p01051,4,71329,55.914,220937.108,74006.459,146930.65,3.154,135.716
p01051,4,71709,24.13,596723.789,162700.069,434023.72,2.632,149.254
p01053,4,77021,122.156,228610.096,235407.326,-6797.23,23.685,96.289
p01053,4,77022,147.744,182005.667,177796.72,4208.947,32.446,145.332
p01053,4,77023,151.365,109342.512,112151.781,-2809.27,20.031,145.332
p01053,4,77024,149.931,50871.31,59055.926,-8184.616,7.893,145.332
p01053,4,77025,77.08,139479.995,68149.806,71330.189,4.767,149.603
p01053,4,77026,232.575,97079.25,104509.977,-7430.728,17.542,145.332
p01053,4,77027,82.984,209134.007,209504.823,-370.816,24.513,149.603
p01053,4,77028,201.908,155526.74,160888.276,-5361.536,39.951,225.266
p01053,4,77402,111.197,184219.472,164722.434,19497.039,12.463,96.289
p01053,4,77403,96.495,108818.772,105235.112,3583.66,11.829,117.126
p01053,4,77404,72.22,145027.628,133362.041,11665.587,10.909,139.421
p01053,4,77405,33.51,199773.143,84993.261,114779.882,1.76,139.421
p01053,4,77406,126.627,157733.947,155995.601,1738.346,22.657,145.332
p01053,4,77407,244.288,181699.815,186726.214,-5026.399,33.703,145.332
p01053,4,77408,208.154,286835.863,294219.557,-7383.694,45.183,145.332
p01053,4,77781,53.946,63174.464,51432.574,11741.89,2.269,102.564
p01053,5,77401,89.57,108784.984,100784.548,8000.435,10.975,102.564
p01053,5,77782,20.12,489256.66,297502.243,191754.418,6.546,92.669
p01055,2,65632,106.604,168964.682,126354.996,42609.686,8.405,153.714
p01055,2,66010,0.097,32171336.157,31413318.262,758017.894,2.294,121.839
p01055,2,66390,31.298,753418.075,431656.191,321761.885,13.799,121.839
