region,class,bin,capacity,trans_cap_cost,dist_mi
s1,6,1,60.1668,95898.0234375,26.151627977404598
s1,7,1,31.7358,89163.0546875,24.3149866777343
s1,7,2,99.72719999999998,171644.734375,46.807946387752
s1,7,3,84.90419999999997,194096.78125,52.93067252421859
s1,8,1,462.57479999999987,20507.554214737254,5.390297749509618
s1,8,2,388.1439,32733.50291483089,8.548858801548109
s1,8,3,471.5172,59584.532498534456,15.308360553227493
s1,8,4,375.3378,151159.54550328563,41.221583750051394
s1,8,5,481.72319999999996,249314.74989595945,67.98875219935327
s1,9,1,721.1268,15949.49396832141,2.8828499924665727
s1,9,2,704.5298999999999,30528.704801994238,7.706878562289661
s1,9,3,895.6008,54919.62108739078,14.496897687723841
s1,9,4,800.5878,151244.29408634582,41.244694778683474
s1,9,5,775.5588,236506.17457740632,64.4958203593792
s1,10,1,630.1962,14297.484418511143,2.6051001108459784
s1,10,2,533.8466999999999,34174.59465397264,7.890654479765191
s1,10,3,729.0,69795.45055156249,18.45257256520451
s1,10,4,608.4963,99188.33988508846,27.0489061663325
s1,10,5,652.3577999999999,167195.51947683078,45.59463284277833
s10,7,1,189.3456,15928.43702274769,4.34372441610079
s10,7,2,84.564,20561.29296875,5.607115372691848
s10,7,3,129.762,20942.4765625,5.71106538463444
s10,7,4,178.31339999999997,27685.19411289052,4.5670404071471955
s10,7,5,164.8755,56915.07380077837,14.946378127102454
s10,8,1,247.1796,15045.869695149677,1.7790159095175184
s10,8,2,123.444,21188.783203125,5.77823374799999
s10,8,3,297.1404,36384.41990174958,9.922121874889779
s10,8,4,133.84439999999998,55313.15234375,15.084033704837001
s10,8,5,272.35439999999994,71992.46876672913,17.59144114943002
s10,9,1,344.79269999999997,13031.36097845795,0.8522212303875727
s10,9,2,381.3884999999999,19849.20968461294,2.7461606786728128
s10,9,3,383.93999999999994,30189.70559978244,4.414973092180268
s10,9,4,208.8099,41955.73244528613,10.605711734952411
s10,9,5,516.4721999999999,85901.67032823236,22.155262337211056
s10,10,1,173.745,38227.624532888985,7.165458718816877
s10,10,2,146.3832,49526.8984375,9.68827386497085
s10,10,3,144.6336,51718.99609375,14.103898425992401
s10,10,4,124.17299999999996,72928.60688295009,19.887811931908132
s10,10,5,204.8976,100332.52185498695,23.543093164097016
s100,4,1,440.0244,11073.11684051507,2.8758728000504736
s100,4,2,526.7268,16983.663109184694,2.2168399383181576
s100,4,3,342.04679999999996,25247.57048233696,2.921181236533576
s100,4,4,477.34919999999994,31206.072487543905,5.777705024727458
s100,4,5,493.77599999999995,41496.986131274614,7.141425386980662
s100,5,1,766.5192,9169.4707817602,2.3814642505908985
s100,5,2,633.6954,15094.705052960111,1.0924444162172018
s100,5,3,851.3748,18601.560001676844,1.858878045380995
s100,5,4,657.3635999999999,26219.605820214314,4.697295886428485
s100,5,5,765.45,33216.09390178571,6.138571615615394
s100,6,1,1023.1272,13523.27996115274,2.1363592599683523
s100,6,2,1047.6216,20602.610821812952,3.720732336840663
s100,6,3,932.0994000000001,40370.34360376257,9.40782315456345
s100,6,4,985.8996,69338.93237485213,18.008475186879696
s100,6,5,1018.7531999999999,94001.26414389728,21.586669790610603
s100,7,1,403.13699999999994,10567.853270174639,2.070479952982331
s100,7,2,396.62460000000004,22955.242077889507,5.114891490469144
s100,7,3,352.2528,74013.51728062914,17.63729627607239
s100,7,4,235.4184,184487.703125,47.914526116164595
s100,7,5,650.268,214693.46492432733,53.12782757567968
s101,3,1,52.8768,6513.39013671875,1.69163587921065
s101,3,2,178.36199999999997,14100.408203125002,3.66211065309872
s101,3,3,196.344,21559.375,5.59932848614472
s101,3,4,88.6464,25123.47265625,6.524984369324138
s101,3,5,97.2972,32440.92578125,8.42544857186347
s101,4,1,791.9855999999999,15444.229606047882,3.31586836849141
s101,4,2,662.8068,22209.17286373552,3.67759948950602
s101,4,3,566.19,34970.10358033798,8.61103835523597
s101,4,4,672.6239999999999,58346.54462326138,13.400181463563293
s101,4,5,851.472,158737.74840539385,39.42376174025402
s101,5,1,1668.8268,16817.80749213813,1.8993689730999717
s101,5,2,1645.8876,29830.032252572633,5.108961270328192
s101,5,3,1681.7544000000003,46313.32275080191,10.030014784594314
s101,5,4,1689.7248,106776.56672443052,26.19683784547332
s101,5,5,1704.4992,247826.820203795,63.455327151320276
s101,6,1,1890.5643000000002,21734.532525565024,3.122015644129326
s101,6,2,1810.3986,62780.35145742731,13.20533342923476
s101,6,3,1894.8167999999998,139918.40976831014,32.70310695456679
s101,6,4,1816.8624000000002,226523.17200038786,58.01133879179373
s101,6,5,2051.3088000000002,307702.62526653707,77.92622182241803
s101,7,1,738.5255999999999,206218.94524463674,51.179135622886584
s101,7,2,657.8496,239902.77322510345,60.31466286003017
s101,7,3,764.3807999999999,257257.5618800865,64.57622848693056
s101,7,4,463.8384,269943.5020955574,67.86716265980161
s101,7,5,880.4376,317938.10222317284,78.93778751266326
s101,8,1,255.8304,234098.578125,57.1632641364192
s102,4,1,147.987,11986.99678455973,2.104208505158058
s102,4,2,142.56810000000002,17205.182320407042,2.2690037710159077
s102,4,3,83.7864,18449.03515625,1.15548845050781
s102,4,4,238.9176,27727.710041192026,5.328598493776601
s102,4,5,143.7831,34830.807597547326,5.4101076132882095
s102,5,1,608.4476999999999,11325.519540298385,2.7729768278576965
s102,5,2,546.6042,16500.469731164423,1.9373976189866131
s102,5,3,571.8518999999999,19681.3323088688,1.7383544228527998
s102,5,4,520.749,24474.21889819324,4.544962709618443
s102,5,5,587.574,36680.28128198666,6.9520842066344235
s102,6,1,2238.9534000000003,9637.567510765208,1.9039109193199735
s102,6,2,2272.9733999999994,15902.225629327291,2.328965609611364
s102,6,3,2256.0606000000002,18768.745380592834,2.6731659639537497
s102,6,4,2096.2395,24010.652995855788,4.373924561763401
s102,6,5,2404.9709999999995,40228.289668191755,8.607786578760194
s102,7,1,58.31999999999999,2479.25927734375,0.643904927955923
s102,7,2,78.1488,29039.238281249996,3.90594040750368
s102,7,3,75.28139999999998,29231.892578125,3.95597619129511
s102,7,4,100.99079999999998,36518.26953125,9.48440231680073
s102,7,5,98.5608,62546.08984375,12.6082279950009
s103,5,1,289.0727999999999,6555.197437032407,1.702493868464178
s103,5,2,126.6516,19468.578125,5.056313673032
s103,5,3,311.6232,30774.70784637204,6.146333943102759
s103,5,4,151.04879999999997,39002.890625,10.1297004040159
s103,5,5,325.3284,55310.26563433671,14.364996501711692
s103,6,1,1149.9732,10837.955863683726,2.3058574423429166
s103,6,2,1052.5302,19779.90365746713,3.092415930041596
s103,6,3,1101.4704,25031.9550159049,4.1794421858265745
s103,6,4,1068.8111999999999,39903.09272370351,9.312301705016004
s103,6,5,1133.8380000000002,87030.24531651841,20.979223163116238
s103,7,1,139.87079999999997,4785.5087890625,1.24287635531763
s103,7,2,127.1376,23701.56640625,6.15569118244524
s103,7,3,152.60399999999996,50752.1328125,13.1811742758527
s103,7,4,128.5956,169177.6875,43.93826305970701
s103,7,5,145.314,188315.890625,45.272738541197214
s104,3,1,213.6456,21270.7734375,5.52437419729891
s104,3,2,280.7136,392059.4375,98.1883305909463
s104,3,3,229.7808,395471.59375,99.07452503526181
s104,4,1,424.3752,47734.85923855861,12.397537871372968
s104,4,2,504.8568,242191.98766605696,60.855757992300056
s104,4,3,250.776,368289.56249999994,92.01489418198021
s104,4,4,557.1504,381228.26227756456,95.37529366908726
s104,4,5,495.72,446978.81207107846,112.45180788339819
s104,5,1,1626.9335999999998,110716.72566125964,28.754976703009003
s104,5,2,1599.5232,352381.59917355375,88.83123214868314
s104,5,3,1539.4535999999998,416632.0212503157,105.14280426886846
s104,5,4,1516.1256,450941.7911350813,113.97944387241543
s104,5,5,1605.1607999999999,485434.2913247851,122.43933581604168
s104,6,1,3915.216,338461.92607218213,84.39977633377838
s104,6,2,4237.2396,383935.71091258916,96.07846327608999
s104,6,3,4047.9912000000004,415922.51911798253,104.385970864204
s104,6,4,3987.9215999999997,435438.427761224,109.45457693266879
s104,6,5,4178.8224,464309.49915536615,116.95287301076513
s104,7,1,2123.2367999999997,323688.5401619152,80.43126905758798
s104,7,2,1884.9024,370639.3154973701,92.62516853580415
s104,7,3,2156.2848000000004,392595.56172804727,98.3275698273705
s104,7,4,2110.7951999999996,416401.8811389068,104.51046844052883
s104,7,5,2170.8648,451027.6559253829,113.50335863599389
s104,8,1,259.7184,383546.125,95.97728011161631
s104,8,2,196.83,387561.875,97.020237759116
s104,8,3,213.0624,425995.0,107.001962058171
s104,8,4,200.4264,434177.84375,109.127184542677
s105,3,1,224.3376,72046.4375,18.7116589696073
s105,4,1,476.0856,10758.785738837918,2.7942357816462
s105,4,2,263.50919999999996,20300.51884538685,1.6363497974157348
s105,4,3,188.4708,30421.421875,7.90094962096979
s105,4,4,303.4584,47727.53437424928,8.759602160765967
s105,4,5,239.5008,90718.6796875,23.561152484075198
s105,5,1,1497.3660000000002,13180.30857882105,2.399722065793571
s105,5,2,1557.4356000000002,36754.05704519479,7.1554305396049385
s105,5,3,1553.4504,96999.44834765284,23.228295280505513
s105,5,4,1292.3712000000003,413784.48578519846,104.48427513723826
s105,5,5,1643.652,489248.3583345653,123.4299101089315
s105,6,1,3913.5636,85363.96035005387,19.85578167307587
s105,6,2,3956.7204,247535.70837632346,60.822376520249804
s105,6,3,3933.1008000000006,391100.7782056273,97.93935071951873
s105,6,4,3798.7704,477554.173527775,120.39273724745526
s105,6,5,4237.7256,527001.3667269715,133.23499539951152
s105,7,1,2876.4395999999997,132561.09087598312,30.79228888064913
s105,7,2,3037.1112000000003,279176.5932209323,68.87077629747473
s105,7,3,2846.8907999999997,390772.0996577213,97.85398718451235
s105,7,4,3135.9636,492498.964986982,124.27414671878667
s105,7,5,2947.104,531477.5615703331,134.3975362520152
s105,8,1,904.7375999999999,154875.46631929523,36.587704356810264
s105,8,2,849.528,231423.04274885583,56.468383185154146
s105,8,3,935.8416,370202.23394656205,92.5116496555422
s105,8,4,695.6604,473509.45152473106,119.34225474888406
s105,8,5,981.72,522567.02438118815,132.0833241136408
s106,4,1,241.4448,107312.4375,27.8708262866146
s106,5,1,1196.9208,22861.155920725392,3.556904739617162
s106,5,2,1416.5928,81393.78782903201,21.139321737949203
s106,5,3,1136.8511999999998,117727.40889112733,30.57576867308947
s106,5,4,1298.5919999999999,264085.28970340575,66.18255836799173
s106,5,5,1266.516,416446.9949443592,104.52218448242682
s106,6,1,2540.0304,77241.7845477109,19.591793776229377
s106,6,2,2573.4672,296599.088202523,73.39568754773967
s106,6,3,2313.0684,351483.49292715476,87.65008228242552
s106,6,4,2401.0344,406762.02451724565,102.00683701616444
s106,6,5,2566.4688000000006,473552.11297293974,119.3533349043993
s106,7,1,2038.9644000000005,285312.2863560387,70.67769273439225
s106,7,2,1896.6635999999999,367969.0866025214,91.93166533145039
s106,7,3,1900.0656,428169.8109173573,107.56679539570756
s106,7,4,2110.7952,464130.4342477897,116.90636753379495
s106,7,5,2030.3136,491691.5754051369,124.06445458835442
s106,8,1,316.5804,313095.9860780626,77.68020712764215
s106,8,2,256.2192,380800.90625,95.264299629866
s106,8,3,215.3952,415330.8125,104.23229614518299
s106,8,4,490.6656,480168.4866778923,121.07171812283133
s107,2,1,178.0704,21043.6171875,5.4653776038957
s107,3,1,513.4104,35624.54436869912,9.252287239426607
s107,3,2,216.65879999999999,63805.82978633917,14.976083377048123
s107,3,3,470.6424,360920.52745508053,107.28883400755944
s107,3,4,243.0,407836.28125,102.2858364542
s107,3,5,506.8008,421445.42689154204,114.46832378297668
s107,4,1,360.61199999999997,134211.47272363547,34.85695332028003
s107,4,2,202.9536,264688.09375,68.743901660938
s107,4,3,355.46039999999994,414451.35398721637,104.00388276077884
s107,4,4,218.5056,433778.5,109.023465408021
s107,4,5,373.44239999999996,467539.80872592406,117.79183802198273
s107,5,1,850.6943999999999,283392.653225245,70.75220648304588
s107,5,2,833.976,351453.7671984266,87.64236214832681
s107,5,3,944.9784,376580.1112264709,94.16809161599666
s107,5,4,784.2096,399847.8696780491,100.21111475704915
s107,5,5,1067.6448,432167.20202112163,108.60498327157318
s107,6,1,1221.4152,288153.7957385007,71.20230411147752
s107,6,2,1343.1096,312665.4942149732,77.56839906210068
s107,6,3,1196.3376,343646.1650450926,85.61459765740148
s107,6,4,1146.3768,377273.76022235886,94.34824435295509
s107,6,5,1400.8464,415895.2699746739,104.37889137336953
s107,7,1,1432.5335999999998,221007.31608766457,53.76324727282913
s107,7,2,1418.0508,264855.88708530396,65.15144880796173
s107,7,3,1461.6936,290511.3509608991,71.81460154638116
s107,7,4,1456.4447999999998,316430.8284002937,78.54632313826234
s107,7,5,1652.7887999999998,368606.68234680075,92.09725889906365
s107,8,1,564.732,242681.22580141993,59.39232089158954
s107,8,2,313.3728,253847.671875,62.292433756152
s107,8,3,288.4896,254393.51562499997,62.4341977934206
s107,8,4,403.5744,281601.6690299855,69.50061190803382
s107,8,5,534.6,333847.31988636364,83.06967367996772
s107,9,1,157.95,178219.984375,42.650666008327796
s108,2,1,254.85839999999996,56179.58852974828,13.061200261189162
s108,2,2,104.7816,156058.46875,40.5309837499348
s108,2,3,201.5928,156978.125,40.7698308025403
s108,2,4,303.3612,215338.4384161727,55.92697830486813
s108,2,5,204.12,551679.875,139.64441628431499
s108,3,1,705.4775999999999,72552.48280964754,17.555096448420265
s108,3,2,721.71,180276.31183291244,46.172394539260054
s108,3,3,672.3324,250990.34752692637,65.186372670389
s108,3,4,444.0096,473174.24190017517,119.25519534996732
s108,3,5,904.2515999999998,521507.6058193594,131.80817496609396
s108,4,1,766.422,147326.9135443088,37.711737916482654
s108,4,2,741.3444,309215.48954372626,77.97194902527481
s108,4,3,635.1048000000001,471718.07874196506,118.87700353267346
s108,4,4,600.3072,501355.0506193329,126.57422151113272
s108,4,5,827.3664000000001,535537.8900192375,135.45207080617027
s108,5,1,819.0071999999999,219546.00633826846,56.07902662774072
s108,5,2,965.0015999999999,366957.6936568292,91.66898942110846
s108,5,3,802.1916,461599.7459522295,116.77030346491219
s108,5,4,887.5332,484876.0853890592,122.29435780109992
s108,5,5,990.6624000000002,524667.8681686616,132.6289473825492
s108,6,1,1140.7392,327751.5846540559,81.48651030439476
s108,6,2,1082.6136,389573.91448756505,97.54280070435959
s108,6,3,1195.7544,431966.911772476,108.55296530643872
s108,6,4,971.028,455396.1918856356,114.63794107644087
s108,6,5,1197.504,492242.694429789,124.20758869855676
s108,7,1,402.99119999999994,289762.1979468162,71.62003320385955
s108,7,2,520.992,379160.4577891791,94.8382493148808
s108,7,3,250.3872,459783.8125,115.77747699623801
s108,7,4,451.2024,475252.631732012,119.7949865129855
s108,7,5,454.89599999999996,503447.7699519231,127.11773761561754
s109,2,1,160.2828,25070.548828125,6.51123906175883
s109,3,1,167.67,17582.7421875,4.566531065839559
s109,3,2,189.4428,17998.212890625,1.03840268616282
s109,3,3,149.97959999999995,32726.63671875,4.8636193369350895
s109,4,1,340.54019999999997,18660.44820218844,3.394506605941751
s109,4,2,391.1328,27675.830982852884,3.551840790497551
s109,4,3,193.914,35459.8125,5.57347025015163
s109,4,4,288.198,72805.70522238617,15.272820853036258
s109,5,1,1193.6645999999998,14777.364046126548,1.2512084160724115
s109,5,2,989.3988,23442.544002971805,2.4523859264951664
s109,5,3,1063.5624,38227.397955555425,6.2922584952239164
s109,5,4,1107.6912,46428.48823840328,9.227212243039224
s109,5,5,1068.8598,79966.06289749865,19.146661714304283
s109,6,1,3431.5487999999996,15221.055606402051,3.061043951782519
s109,6,2,3326.4269999999997,41181.2735555236,9.964537094476052
s109,6,3,3536.1845999999996,106358.2315029042,26.026139485601362
s109,6,4,3276.1259999999997,219476.9163593124,55.472312594666214
s109,6,5,3628.962,356742.22567547206,90.67011947485454
s109,7,1,1226.4696000000001,35918.703401946164,7.948675618880795
s109,7,2,1126.7423999999999,114494.48760796778,28.191626331251616
s109,7,3,1270.404,328649.151853003,82.57869607253197
s109,7,4,1009.9079999999999,402684.67554439366,102.65811327021748
s109,7,5,1385.7804,455038.64745826606,114.54508031445344
s11,7,1,35.6481,17018.865234375,0.8232520196813949
s11,7,2,70.42139999999998,34109.58984375,5.48393533811075
s11,7,3,116.9316,36268.53125,6.072683639174192
s11,8,1,80.1414,23190.6171875,2.50630414753412
s11,9,1,96.2037,15795.258456059371,2.2880716591059076
s11,9,2,71.1018,20079.5703125,1.65791367047171
s11,9,3,140.06519999999998,36476.3359375,6.129352186273769
s11,9,4,101.088,46238.28515624999,12.6092952303673
s11,9,5,125.0964,62657.87109375,13.269122027785
s11,10,1,117.34469999999999,12013.587949069102,3.2761352006168005
s11,10,2,48.7701,19994.935546875,1.63483383813977
s11,10,3,99.2412,27946.263671875004,7.6210152603749
s11,10,4,66.19319999999999,29595.025390625,8.07063712535623
s11,10,5,193.3794,45399.6160398734,10.472150121676409
s110,3,1,252.72,24889.4765625,2.8281785954810204
s110,3,2,289.2672,30203.431640624996,4.2083009849814506
s110,3,3,199.4544,38536.61328125,6.37256673994827
s110,3,4,237.5568,57296.33984375,11.2447805654439
s110,4,1,363.33360000000005,14637.322832543303,1.6498964793654802
s110,4,2,226.6704,16449.77734375,0.6362478646381861
s110,4,3,526.6296000000002,16737.521287548447,0.710979796675167
s110,4,4,294.51599999999996,21048.640625,1.8306492912310302
s110,4,5,423.2088,22798.404250222495,4.088911949497871
s110,5,1,1054.3283999999999,13166.011385996704,2.7419710296308377
s110,5,2,1179.1332000000002,22913.752414559025,2.7631474025767355
s110,5,3,1290.4271999999999,29932.674772321763,4.61069803954353
s110,5,4,1055.0088,37670.79763868735,6.147700400272707
s110,5,5,1235.8008,79934.96055652235,17.61916385212004
s110,6,1,2542.800599999999,15299.933487229822,1.5527295546775306
s110,6,2,2554.6104000000005,25083.88333284781,4.052819097336061
s110,6,3,2372.5547999999994,37923.71099463185,7.316306800695111
s110,6,4,2533.6152,119123.19379546751,27.302243766054655
s110,6,5,2530.6992,315542.3022569711,78.31555654759717
s110,7,1,825.714,160712.47396538404,39.46862952640325
s110,7,2,831.6432,243757.64816722184,59.67188676378967
s110,7,3,922.1364000000001,270317.2655212396,66.56985939059827
s110,7,4,701.0064,301447.87147289235,74.65499927011922
s110,7,5,996.3,360228.72493292677,89.9213628345499
s111,3,1,136.6632,13525.8740234375,3.5128945784761
s111,4,1,138.1212,8639.3388671875,2.24378024267984
s111,5,1,317.4552,9886.223629224396,2.567616871941506
s111,5,2,391.0356,16880.954981998042,1.8111141548006757
s111,5,3,256.0248,20406.210173008014,3.263709209780377
s111,5,4,310.8456,25863.207049571993,6.717105424346774
s111,5,5,434.28959999999995,120515.61061296999,29.945755918931678
s111,6,1,1252.0332,13313.72936770061,2.5991050833121094
s111,6,2,1232.6904,22684.46523477542,4.839600927869487
s111,6,3,1177.2864,45369.816271763026,9.403003811533738
s111,6,4,1135.6848,207611.5711362761,51.46265414895971
s111,6,5,1248.9227999999998,284992.3067529574,71.28052995000986
s111,7,1,272.7432,53384.03873779122,12.660919400407451
s111,7,2,435.942,129217.18373920009,32.37702791787543
s111,7,3,337.284,234858.89812680116,58.62443646058624
s111,7,4,334.7568,295491.5076219512,74.60932252932322
s111,7,5,348.85079999999994,319413.3695493174,81.14655221864464
s112,2,1,322.4124,10334.068037730583,2.683929513646782
s112,2,2,187.9848,14259.694619716263,3.703480205578932
s112,2,3,292.96079999999995,17338.82087886737,0.8671475081139638
s112,2,4,285.5736,19519.62036382105,3.2750680491729507
s112,2,5,289.94759999999997,27695.77051927066,7.193052851110291
s112,3,1,355.65479999999997,8464.243006328574,1.2105440180589189
s112,3,2,270.89639999999997,16592.912826992513,0.6734225440248695
s112,3,3,375.192,26280.457414791126,3.1894393661224534
s112,3,4,326.20320000000004,32424.04460760578,8.421064054255378
s112,3,5,493.6787999999999,40952.836988857314,10.636133642177832
s112,4,1,369.36,8885.580073242187,2.3077330882096483
s112,4,2,382.96799999999996,13709.400198038944,3.5605594662862283
s112,4,3,400.7069999999999,22604.200131234844,3.3618462416171226
s112,4,4,449.54999999999995,31615.16220228041,5.920872729311566
s112,4,5,443.23199999999997,37831.63441397683,8.899752178305421
s112,5,1,1094.8122,10265.282970494,1.9921874102771406
s112,5,2,937.7369999999999,19340.127864448372,2.847740453327306
s112,5,3,917.2034999999998,29022.268670157064,6.2763941911137175
s112,5,4,948.4775999999999,38256.97000898302,8.686947349692984
s112,5,5,1014.9623999999999,74531.69483291634,17.540150191119046
s112,6,1,827.3178,8446.343325252965,2.1936559853493436
s112,6,2,723.3137999999999,18141.8396518889,2.167760620572685
s112,6,3,768.0258,30989.23564305432,6.7318742097010835
s112,6,4,833.3442,81422.34953294492,18.690344608710355
s112,6,5,831.9348,138175.18415465445,32.84893428447241
s112,7,1,235.5156,10654.179953706987,2.7670678623957374
s112,7,2,328.19579999999996,21390.86636465969,5.555564107765105
s112,7,3,235.46699999999998,36561.90020801084,6.819553700825809
s112,7,4,219.7206,56434.64384694342,11.020983659655146
s112,7,5,274.7844,90312.69419879731,19.81967800475159
s113,4,1,228.1284,10027.126740503169,2.6042117396307627
s113,4,2,158.7276,14187.503906250002,3.6847308647466295
s113,4,3,88.7922,16620.017578125,0.6804624114448969
s113,4,4,269.04959999999994,17591.03637554191,2.755922824285958
s113,4,5,188.6652,19310.87159787964,1.3793218149634048
s113,5,1,995.0364,5190.321914331515,1.3480130000305703
s113,5,2,859.2965999999999,12693.03014491191,3.296591240932509
s113,5,3,887.2416000000001,16650.292841437407,1.526030866696405
s113,5,4,861.3864000000001,21139.673598695623,3.8376574358651534
s113,5,5,894.24,35838.49307914403,7.1432280954325105
s113,6,1,1420.7723999999996,7945.989107606803,2.0637056906336264
s113,6,2,1385.7804,15745.5568847485,2.4321662158640045
s113,6,3,1342.818,18908.802983481495,1.9828053003272383
s113,6,4,1411.3440000000003,22729.833693423945,4.1456498577031216
s113,6,5,1461.4992,37701.085903467094,7.528630972112029
s113,7,1,101.8656,13731.12890625,3.56620272016028
s113,7,2,93.7494,21356.662109375,1.91064750650182
s113,7,3,72.17099999999998,24237.73828125,2.6589112358752702
s113,7,4,85.19579999999998,46403.98828125,8.41585527041047
s113,7,5,115.86239999999998,75850.71874999999,19.699695048523
s114,1,1,244.16639999999995,14317.462890625,0.0961920705605486
s114,1,2,233.6688,27318.861328125004,4.03565198167321
s114,1,3,291.0168,136736.546875,41.431550414777604
s114,2,1,497.0808,15672.769236791773,0.5068537544938849
s114,2,2,486.7776,19235.667145067888,1.5864218005701602
s114,2,3,269.244,28400.8046875,4.36348359188195
s114,2,4,363.33359999999993,38197.79361456662,11.574036575570835
s114,2,5,522.936,189327.29888475838,53.124657250898444
s114,3,1,800.7336000000003,17961.498369787874,1.2003449248442546
s114,3,2,749.8008,24657.918876697397,3.2293789720336417
s114,3,3,659.5992,39131.6402658046,10.471737706964676
s114,3,4,812.9807999999999,63810.82511545014,18.001991757261475
s114,3,5,888.2135999999998,192705.13094358725,56.96410334042776
s114,4,1,1705.0824,15348.811444386152,3.267994930781134
s114,4,2,1694.0015999999998,53923.4620008033,14.210149587857378
s114,4,3,1833.5808,74603.02527963316,20.513586557686846
s114,4,4,1746.4896,164732.05901289792,47.14353289755875
s114,4,5,1862.9352000000001,267165.0919727643,77.18204193495512
s114,5,1,2529.5328,25789.354312853335,6.9485266031317465
s114,5,2,2306.8476,55907.416724273695,15.07870239689184
s114,5,3,2520.5904,98638.29634476708,26.134750523943755
s114,5,4,2212.6608,160562.96330280267,44.40898141341559
s114,5,5,2631.0096000000003,230195.80228614045,66.27082613246803
s114,6,1,2456.1468,70462.35876515567,17.331356479974474
s114,6,2,2381.9831999999997,122577.9430091738,32.8994156727559
s114,6,3,2310.444,165390.84783603283,45.87184459077313
s114,6,4,2455.0776,202266.06358628953,57.04513642880139
s114,6,5,2641.5072,261792.07290900062,75.0816810856152
s114,7,1,993.9671999999999,54257.790512159576,13.336926485009638
s114,7,2,813.1751999999999,99081.29807218205,25.77986821723444
s114,7,3,920.3868,223902.80753808483,63.601129836100895
s114,7,4,858.8592,288871.7087624491,83.28688515510005
s114,7,5,1208.0016,308897.61386586743,89.35479241739492
s114,8,1,634.3757999999999,23851.488931431293,5.118559631247453
s114,8,2,770.8932,67205.9613256131,16.75002273866845
s114,8,3,673.9848,230079.79778536918,65.47277651726294
s114,8,4,559.4832000000001,297389.4052836171,85.86776974375361
s114,8,5,799.9559999999999,308202.2133353585,89.14408013843291
s115,2,1,278.3808,24486.83984375,7.419579822346531
s115,3,1,249.9984,129852.671875,35.103678540128
s115,3,2,263.8008,185410.90625,51.93797509014271
s115,3,3,315.1224,200548.5,56.5247077355995
s115,3,4,195.7608,231069.671875,70.0147498457359
s115,4,1,1797.714,95759.69209335506,28.696179473763454
s115,4,2,1611.3816000000002,161874.23804892023,44.80630220386347
s115,4,3,1634.904,187587.9864670036,52.59763908439334
s115,4,4,1747.9475999999997,215844.77182269367,61.552989005414936
s115,4,5,1854.6732000000002,265195.71776489046,76.11299466982071
s115,5,1,2792.9447999999998,36048.838661026566,9.948825999119109
s115,5,2,2527.5888000000004,94973.1592309116,25.81598895233036
s115,5,3,2725.8768,142631.48031608813,38.975693571893885
s115,5,4,2610.5976,202017.77740454426,56.96990461594306
s115,5,5,2648.3112,286066.3783112659,82.43686278708532
s115,6,1,3360.9816,138656.7340615104,38.707139182620146
s115,6,2,3415.4135999999994,234787.2750120952,66.89915327854659
s115,6,3,3389.7528,304582.9507566525,88.04743554784314
s115,6,4,3485.5919999999996,362723.2711273007,105.66411248948005
s115,6,5,3537.8855999999996,419307.2378976867,122.80921132542646
s115,7,1,718.9884,111675.54264608964,30.430946769403473
s115,7,2,909.4032,241340.8833368961,66.10656319861899
s115,7,3,745.1352,411756.63163644663,120.52135560163894
s115,7,4,772.74,427211.1554481132,125.20411753329573
s115,7,5,859.0536,435754.5029701291,127.79277498511311
s116,2,1,163.9764,27221.021484375004,8.24804451005157
s116,2,2,140.7456,28597.806640625,4.42317579384182
s116,3,1,3177.0792,15222.80406017078,2.5117781757370965
s116,3,2,2894.3244,44081.3026256895,11.704929793937506
s116,3,3,3218.0003999999994,216748.1186229498,62.49903418132804
s116,3,4,2991.6215999999995,295719.0585564365,85.36165073778692
s116,3,5,3261.7404,372328.4258779837,108.57450042963923
s116,4,1,6726.1671,42056.81922614183,11.519671615976012
s116,4,2,7064.7876,214712.39051192335,61.353235237420805
s116,4,3,6506.7624,295760.9649066543,85.49829893062731
s116,4,4,6993.7344,350475.15282671084,101.95289909938448
s116,4,5,6949.119599999999,416715.87424074736,122.11444680693081
s116,5,1,6619.125599999999,164903.16620649767,46.95237158921158
s116,5,2,6564.2076,299739.2503970281,86.57978101068281
