region,class,bin,capacity,trans_cap_cost,dist_mi
s162,14,1,22800.0,1737731.2975828943,93.83377626064123
s162,14,2,22200.0,1857276.2025891887,94.00459651065417
s162,14,3,22200.0,1962563.9726783782,97.13290675288496
s162,14,4,22200.0,2093970.5004972974,87.29485911525109
s162,14,5,22200.0,2253463.297513514,101.08205406116667
s174,5,1,5400.0,743356.4871083334,26.89702779366531
s174,5,2,4800.0,853997.721953125,54.25543893297933
s174,5,3,5400.0,958046.5872333334,63.9679461933326
s174,5,4,4800.0,1074193.03621875,86.45124691571681
s174,5,5,5400.0,1260654.6548888888,140.97189321645232
s174,6,1,4200.0,713331.8584491072,17.914045977049753
s174,6,2,4200.0,796180.0733874999,29.953644052095452
s174,6,3,3600.0,886498.7257125,36.5098331878681
s174,6,4,4200.0,1024309.485867857,60.45881125843541
s174,6,5,4200.0,1151992.5686785714,78.45425151161149
s174,13,1,32400.0,1232697.131749537,81.55639484751472
s174,13,2,32400.0,1405907.620043519,97.86254954250506
s174,13,3,31800.0,1561467.51189717,108.15668801102365
s174,13,4,32400.0,1741013.308124074,109.53520046196991
s174,13,5,32400.0,1939575.3779166667,123.85171205122847
s175,6,1,10200.0,722139.9705597427,13.182022803181722
s175,6,2,9600.0,881649.8863867187,25.59807622063691
s175,6,3,10200.0,1022205.7375007354,39.95787997377296
s175,6,4,9600.0,1124168.0393578124,43.643874154341056
s175,6,5,10200.0,1257514.5879683823,46.45922477198791
s175,13,1,19200.0,1357659.5587125,56.81012616824657
s175,13,2,19200.0,1511960.630266406,61.421944550589835
s175,13,3,19200.0,1677322.8959,64.95699935987564
s175,13,4,19200.0,1882722.7612851565,70.73312233740131
s175,13,5,19200.0,2020585.4850195313,76.5288212755095
s175,14,1,600.0,2063394.3614500002,65.41613566207685
s191,3,1,1200.0,1019619.6483124999,72.11585017204435
s191,3,2,600.0,1152385.47125,82.23797175897917
s191,3,3,600.0,1156356.89535,82.23797175897917
s191,3,4,600.0,1309808.7379,96.18695600768372
s191,3,5,600.0,1374614.9408,96.18695600768372
s191,4,1,600.0,899476.5705500001,59.086438448237686
s191,12,1,17400.0,935292.4747478447,46.04289997212187
s191,12,2,17400.0,1093633.0440939656,78.1058618784728
s191,12,3,17400.0,1186131.8264293103,82.99113821133547
s191,12,4,17400.0,1293018.5025206897,85.73136062551397
s191,12,5,17400.0,1412474.7963706898,84.52346170384192
s191,13,1,6600.0,910273.6975106534,55.4077052354114
s191,13,2,6000.0,1048228.213065,82.48561930856702
s191,13,3,6000.0,1088828.239715,82.49708865198627
s191,13,4,6000.0,1135331.463695,81.84371690908492
s191,13,5,6600.0,1214561.8042181819,81.62244034420611
s197,12,1,4200.0,717061.6217589285,7.492780735507421
s197,12,2,3600.0,810142.4818479166,9.841764703868147
s197,12,3,3600.0,863909.1737718749,26.78007465280953
s197,12,4,3600.0,931014.5316416667,33.46373668799899
s197,12,5,3600.0,993322.0742645832,43.40015642865488
s198,12,1,4200.0,730758.9433723213,4.086428348654179
s198,12,2,3600.0,810617.9433341145,3.980204061644673
s198,12,3,4200.0,858875.3928141742,4.96911576583122
s198,12,4,3600.0,895741.9497289063,4.500273632387378
s198,12,5,4200.0,944755.6119566964,5.9560478707222675
s198,13,1,1800.0,711081.7553192708,3.621523641821001
s198,13,2,1200.0,750452.6318359375,2.798005128777539
s198,13,3,1800.0,763447.0849979166,5.236220280487121
s198,13,4,1200.0,809465.5558257813,5.174657388048499
s198,13,5,1800.0,893912.8810492187,2.8696650580880543
s20,8,1,3600.0,1529610.0825500002,83.65326558101852
s20,8,2,3000.0,1644955.36136,87.75423839906799
s20,8,3,3000.0,1755814.8877600003,87.54822081452706
s20,8,4,3000.0,1828516.04646,86.42665024913278
s20,8,5,3600.0,1957103.5954666664,100.49787597538484
s20,9,1,600.0,1414730.1368000002,83.10023241576977
s20,9,2,600.0,1769310.823,97.27139074161741
s20,9,3,600.0,1782443.5885,94.7946406803302
s20,9,4,600.0,1915608.2191000006,103.65333397387742
s20,10,1,600.0,1412906.6324999998,63.92884375733975
s20,10,2,600.0,1574345.562,89.28719351760323
s20,10,3,600.0,1604558.3925,94.06760818100435
s20,10,4,600.0,1680558.9753999999,97.95029859467242
s20,10,5,600.0,1953656.7812,108.15657930181395
s20,11,1,2400.0,1179314.2988875,42.930713397888866
s20,11,2,1800.0,1385796.8534666668,71.24559855687264
s20,11,3,1800.0,1583123.2723666667,87.8082901553199
s20,11,4,1800.0,1667757.4605666667,95.46554486277337
s20,11,5,2400.0,1852164.830125,106.8035722889065
s20,12,1,1800.0,1097389.8985166668,45.17836932693875
s20,12,2,1200.0,1491029.4571,92.89772247957431
s20,12,3,1800.0,1661272.3814333335,105.01776185043634
s20,12,4,1200.0,1745831.2565000001,101.56605064193623
s20,12,5,1800.0,1834881.9895333336,113.21172049383735
s20,13,1,600.0,1471273.2738,94.7946406803302
s20,13,2,600.0,1646530.3994,111.25303903254549
s20,13,3,600.0,1683126.553,113.87393722605775
s20,13,4,600.0,1783513.6266,129.87517222531852
s20,13,5,600.0,1806787.5172,123.90328896106185
s206,5,1,600.0,651075.5262609376,1.947770020059849
s206,13,1,1200.0,725528.2798097656,1.2999523419356205
s206,13,2,600.0,783726.6433984374,2.088110337034478
s206,13,3,600.0,813923.0018601562,0.7805900455034144
s206,13,4,600.0,823923.0356296876,1.7186021844989205
s206,13,5,600.0,889870.0403601562,0.7805900455034144
s211,3,1,600.0,830153.3688,42.15877991373252
s211,3,2,600.0,840163.555125,36.55416525737693
s211,3,3,600.0,844586.8328249999,52.45763657646493
s211,3,4,600.0,905024.8315250002,58.451328532035596
s211,3,5,600.0,1313363.6435,97.71971733110149
s211,12,1,2400.0,881997.8325375001,38.94837300788557
s211,12,2,1800.0,1107689.15285,89.19169799866151
s211,12,3,2400.0,1215394.3055125,116.50933058298702
s211,12,4,1800.0,1296590.3689666665,113.84471588153606
s211,12,5,2400.0,1371174.433,116.61678643168173
s211,13,1,1200.0,1230200.0562,138.00345267871688
s211,13,2,600.0,1369005.508,171.38172152783437
s211,13,3,600.0,1375966.5766999999,182.4632033875713
s211,13,4,600.0,1377880.2870999998,182.4632033875713
s211,13,5,600.0,1393397.6946,165.7279577869951
s212,4,1,600.0,887922.064625,58.451328532035596
s212,4,2,600.0,1107273.4244,122.64598012671922
s212,12,1,10200.0,773359.4829191407,10.637214505882103
s212,12,2,9600.0,875145.0260673827,21.350852551098928
s212,12,3,9600.0,963567.0557658203,34.862642264460874
s212,12,4,9600.0,1057787.0169603515,53.11061797130963
s212,12,5,9600.0,1134867.5847359374,70.80006866692752
s212,13,1,600.0,693456.6253062501,6.3318441648538295
s212,13,2,600.0,697099.0006,2.0670847472266645
s212,13,3,600.0,736988.72046875,4.3891087527896575
s212,13,4,600.0,740518.649975,10.095019628617194
s212,13,5,600.0,867184.4086,17.462828601342757
s213,12,1,600.0,1002440.6145625002,4.3660916371230485
s213,12,2,600.0,1015363.4834375,7.642538249887713
s213,12,3,600.0,1033670.5615000002,17.462828601342757
s213,12,4,600.0,1053311.82905,16.351681216318756
s213,13,1,3000.0,696086.729792578,3.0315180903020313
s213,13,2,3000.0,759497.3258315625,2.806449626699153
s213,13,3,2400.0,839282.8353500001,8.120358986796889
s213,13,4,3000.0,913495.7715599999,5.70813083699765
s213,13,5,3000.0,976786.7867903125,7.072814484600205
s216,3,1,1200.0,1172060.9587750002,97.70850926982997
s216,3,2,600.0,1189124.2355499999,83.55877717041871
s216,3,3,600.0,1198493.4434,95.50539360504548
s216,3,4,600.0,1247400.75035,114.82384285955372
s216,3,5,1200.0,1287251.502975,97.33366717282382
s216,12,1,4200.0,864757.5667017858,39.83337086088952
s216,12,2,3600.0,1140860.3121583331,104.97213287289877
s216,12,3,4200.0,1265604.1478714284,125.62467593472886
s216,12,4,3600.0,1358995.5909916665,130.84998087439897
s216,12,5,4200.0,1465181.9286285713,136.34310541241967
s216,13,1,600.0,1194571.6117,134.72708723318078
s216,13,2,600.0,1337364.0502,167.48305538358642
s216,13,3,600.0,1370809.0218,165.7279577869951
s218,3,1,600.0,1195416.5265000002,90.13274444432804
s218,3,2,600.0,1247863.0625,90.13274444432804
s218,3,3,600.0,1287909.59775,93.54095494562849
s218,4,1,600.0,1078685.121375,62.23318666135693
s218,4,2,600.0,1097306.2243,79.45712777690224
s218,4,3,600.0,1111113.383,60.533992662758855
s218,5,1,600.0,735513.6851250001,22.117489459638566
s218,5,2,600.0,891152.56145,61.65742153029633
s218,12,1,2400.0,734953.7925828124,12.965603979063907
s218,12,2,2400.0,814770.97236875,15.034565630830857
s218,12,3,2400.0,997296.84540625,56.29698931444868
s218,12,4,2400.0,1049095.6103625,60.28406749745352
s218,12,5,2400.0,1205085.99653125,70.68860303187198
s218,13,1,1200.0,749231.7428437499,24.862138323958494
s218,13,2,600.0,798336.490825,27.287393002506327
s218,13,3,1200.0,850227.73658125,37.272014608912265
s218,13,4,600.0,889662.694825,49.27671094842483
s218,13,5,1200.0,926523.915225,54.77396135023796
s219,5,1,1200.0,656605.2123375001,3.002436011863958
s219,5,2,600.0,668216.875015625,1.1316933373056262
s219,5,3,600.0,671081.9403890625,4.058026186593812
s219,5,4,600.0,702547.8947195313,1.325095796148826
s219,5,5,600.0,730461.0696728516,0.4986175800379438
s219,13,1,1200.0,751904.3758359374,4.585981092732402
s219,13,2,600.0,810466.111440625,3.2043500457227005
s219,13,3,1200.0,827493.6145101563,6.85502965760218
s219,13,4,600.0,856275.5804890625,4.058026186593812
s219,13,5,1200.0,898157.7724531249,3.6311881161582567
s234,5,1,4200.0,646121.0925297991,2.053900512942236
s234,5,2,3600.0,684733.7763795898,3.0594954179680784
s234,5,3,3600.0,725668.0907617188,3.369370301719065
s234,5,4,3600.0,749311.8550265625,3.303361761714182
s234,5,5,4200.0,804492.1290171875,3.9593385488135424
s25,5,1,600.0,875463.08265,17.341767761126544
s25,5,2,600.0,956453.0153500001,29.370446461099363
s25,6,1,600.0,684329.992475,6.844898735366981
s25,11,1,600.0,1129319.7284000001,29.73075163181427
s25,11,2,600.0,1153026.9694,20.70750323306798
s25,11,3,600.0,1172012.5168,29.73075163181427
s25,12,1,1800.0,873437.1098083333,22.296725861669103
s25,12,2,1800.0,939162.5447833334,26.928853608442925
s25,12,3,1800.0,991653.3310499999,27.527276443156385
s25,12,4,1800.0,1033878.1925666666,22.43445532069953
s25,12,5,1800.0,1137284.4624416668,26.602950351490698
s25,13,1,3000.0,826569.43944875,11.040884664128317
s25,13,2,3000.0,962430.6074874998,15.793296536599033
s25,13,3,3000.0,1071852.86556625,15.573635957415162
s25,13,4,3000.0,1170935.4290325,10.524442590266382
s25,13,5,3000.0,1253980.535265,13.78146871174072
s25,14,1,2400.0,813467.4193468749,13.676675059451984
s25,14,2,1800.0,879935.6255770833,13.197267892175146
s25,14,3,1800.0,967434.7444583334,15.511000483755163
s25,14,4,1800.0,1029602.9060375,18.72721711306854
s25,14,5,1800.0,1100920.47195,21.40074506573302
s256,6,1,7800.0,846494.6843461538,25.75350397295782
s256,6,2,7200.0,1018384.9101562499,30.092915684090553
s256,6,3,7200.0,1164140.1739958334,35.06193047315233
s256,6,4,7200.0,1286153.88895625,38.42541270777544
s256,6,5,7200.0,1504738.3312874998,62.556606930444175
s256,13,1,3600.0,1483171.8288083333,39.314520530384065
s256,13,2,3000.0,1543471.8262000002,39.55799170923204
s256,13,3,3000.0,1624939.9778000002,45.85694444925557
s256,13,4,3000.0,1730704.26431,56.438330193022324
s256,13,5,3600.0,1849939.2879333335,75.65222610863128
s256,14,1,600.0,1753912.8873,50.05624627593793
s256,14,2,600.0,1814355.6790000002,50.05624627593793
s256,14,3,600.0,1897707.6039500001,51.483740507554934
s256,14,4,600.0,1953474.008,57.17069542182416
s256,14,5,600.0,1970700.95075,53.96512731701805
s261,6,1,9000.0,989407.4555433334,66.61697410140803
s261,6,2,9000.0,1088060.7782266666,71.06149275699367
s261,6,3,8400.0,1196134.3850142856,74.53707931976265
s261,6,4,9000.0,1353180.7360199997,89.02426216676275
s261,6,5,9000.0,1571432.3888133334,119.80835064586876
s261,7,1,3000.0,935140.8505099999,58.05490668610332
s261,7,2,2400.0,1003790.4899624999,61.162204071621275
s261,7,3,3000.0,1258697.74435,99.94422580068378
s261,7,4,2400.0,1376704.16655,107.80023091293924
s261,7,5,3000.0,1544092.6865199998,132.03925186306716
s261,14,1,38400.0,1599193.4215187498,129.93971817461377
s261,14,2,37800.0,1814688.5971365082,134.9092600578615
s261,14,3,37800.0,1963271.642942857,146.04829287162488
s261,14,4,37800.0,2106253.730836509,143.25268619964712
s261,14,5,37800.0,2242373.421146032,143.5041837219743
s264,6,1,1800.0,685530.7917822916,8.425256863291139
s264,6,2,1200.0,745414.260025,15.610479714294515
s264,6,3,1200.0,793022.4813937501,15.706511951333972
s264,6,4,1200.0,833353.6946125,15.802544188373425
s264,6,5,1800.0,1228195.5784333334,95.826841723874
s264,14,1,600.0,1564584.1817,142.50696100736297
s264,14,2,600.0,1745943.0545,167.75728309870698
s267,6,1,4800.0,774604.2264835938,23.682137866525753
s267,6,2,4200.0,936829.3513535715,40.361835547598936
s267,6,3,4200.0,1050492.2619071428,50.90268075976553
s267,6,4,4200.0,1195667.6448785716,67.8247137558531
s267,6,5,4800.0,1332824.3940937498,79.74696123754622
s267,14,1,9600.0,1294083.5130703123,49.720873479314484
s267,14,2,9000.0,1473649.0287183335,57.50270890759075
s267,14,3,9600.0,1617371.6930312498,35.49591206614575
s267,14,4,9000.0,1847861.0997633333,120.95250497416741
s267,14,5,9600.0,2186930.5489125,150.00673887043246
s268,6,1,1800.0,749771.6002166666,26.651116337749635
s268,6,2,1200.0,877589.0528625001,30.52033848819176
s268,6,3,1200.0,983797.5046750001,37.18673589399168
s268,6,4,1200.0,1159678.8257749998,62.48748060238613
s268,6,5,1800.0,1442441.6465333335,115.14239359481762
s268,14,1,600.0,1586082.0545,155.6234796369261
s268,14,2,600.0,1820295.3808,170.2196159314686
s269,6,1,1200.0,726553.5993593751,16.011173806816313
s269,6,2,600.0,787227.701425,24.919825895644692
s269,6,3,600.0,877961.851575,31.772051796719193
s269,6,4,600.0,887402.1283,38.92149014468471
s269,6,5,600.0,972677.6328000001,38.92149014468471
s269,7,1,600.0,787862.3751875,18.503031799448035
s269,14,1,4200.0,961701.9863107142,20.511256161826903
s269,14,2,4200.0,1091100.522842857,22.241081141409126
s269,14,3,4200.0,1187197.2534428574,26.048906515117157
s269,14,4,4200.0,1309403.286489286,20.240843391546264
s269,14,5,4200.0,1494607.4181160713,20.138228860000336
s270,7,1,6000.0,733012.1522965626,12.657963299350605
s270,7,2,6000.0,962258.9828812501,55.915969669584555
s270,7,3,6000.0,1135930.7921825,90.51448622493356
s270,7,4,6000.0,1230856.170505,91.62110230847209
s270,7,5,6000.0,1382779.340345,102.56574678912935
s270,14,1,38400.0,1273288.06789209,43.06599120751648
s270,14,2,37800.0,1605675.285287897,89.4367549562163
s270,14,3,37800.0,1760781.5375150796,88.3010523476498
s270,14,4,37800.0,1884531.358104762,89.27230070055414
s270,14,5,37800.0,2039383.6628063493,89.76869243072954
s271,7,1,2400.0,756765.79090625,22.801539433367132
s271,7,2,1800.0,1001437.9463833333,67.01401044908071
s271,7,3,2400.0,1082393.39256875,73.07962084570678
s271,7,4,1800.0,1155224.7423166668,77.37248304437934
s271,7,5,2400.0,1238697.9417375,80.32053901059551
s271,14,1,1800.0,1366929.5192000002,84.48264972162494
s271,14,2,1200.0,1443722.9807999998,84.48264972162495
s271,14,3,1200.0,1490950.4880999997,85.08384277603281
s271,14,4,1200.0,1556616.6945500001,85.08384277603281
s271,14,5,1800.0,1656359.5834166664,86.52181216406488
s275,6,1,7200.0,734577.649990625,17.491552471353685
s275,6,2,7200.0,851900.3214624999,23.61115094954614
s275,6,3,7200.0,1063202.0385104166,45.7233422865498
s275,6,4,7200.0,1276232.8794708333,72.95675366198726
s275,6,5,7200.0,1570837.033575,114.41339635310686
s275,13,1,2400.0,1733210.48525,128.05871744568168
s275,13,2,1800.0,1784289.5075666667,129.3932368703296
s275,13,3,2400.0,1892573.5055,144.47411183336322
s275,13,4,1800.0,2004853.1974499999,156.59942598297837
s275,13,5,2400.0,2172317.0936000003,163.4834409253323
s29,12,1,2400.0,1030106.92504375,30.542302424145753
s29,12,2,1800.0,1164656.332458333,34.52212648412779
s29,12,3,1800.0,1325157.777,47.568175763321925
s29,12,4,1800.0,1428545.3500666665,51.24501148888808
s29,12,5,2400.0,1668258.682525,72.03849211650946
s29,13,1,9000.0,1213195.2438900003,40.51859203618093
s29,13,2,9000.0,1421457.09393,65.81715629886835
s29,13,3,8400.0,1538767.1447285716,68.47673280968135
s29,13,4,9000.0,1631478.7965066666,70.96035965808919
s29,13,5,9000.0,1796782.9506666665,72.8691474264343
s29,14,1,600.0,1260411.4305,57.360913267399724
s29,14,2,600.0,1282991.3503,70.90148829904987
s29,14,3,600.0,1344299.1952,68.77382999678214
s29,14,4,600.0,1389592.3417,74.94984434165707
s292,5,1,7800.0,752320.7135072114,23.6296797559058
s292,5,2,7200.0,1034845.1454479166,78.80892065242658
s292,5,3,7200.0,1214660.6685833333,105.80391364550863
s292,5,4,7200.0,1334642.8436666664,111.3852571459002
s292,5,5,7200.0,1409220.8243166667,119.06858463082106
s292,13,1,18600.0,1515991.8174491937,105.87950461110213
s292,13,2,18600.0,1656348.7401612906,107.35263418046237
s292,13,3,18000.0,1776095.9738675002,105.43756574029406
s292,13,4,18600.0,1885756.92331129,104.40637504174188
s292,13,5,18600.0,1988804.951339516,105.87950461110213
s293,5,1,4200.0,782434.6149674108,37.93917577988765
s293,5,2,3600.0,989924.9640583334,73.37092997300311
s293,5,3,3600.0,1085792.7616458335,78.57517974011539
s293,5,4,3600.0,1228428.3317833333,94.63770961866364
s293,5,5,4200.0,1390432.9436714286,115.79417215425585
s293,13,1,600.0,1492309.8702,115.25272552461333
s293,13,2,600.0,1508069.4464500002,117.97500051757605
s293,13,3,600.0,1555072.6463000001,119.13767073534427
s293,13,4,600.0,1569500.2412999999,119.13767073534427
s293,13,5,600.0,1659186.4404,119.13767073534427
s294,4,1,7800.0,842290.9909783655,48.28259680002813
s294,4,2,7800.0,941753.6083038462,66.02090546373013
s294,4,3,7200.0,1001484.1922875,82.46597474435083
s294,4,4,7800.0,1084625.4426576924,90.72149052724308
s294,4,5,7800.0,1213154.929278846,91.30211070525121
s294,5,1,4800.0,705038.2080855469,13.800038851805917
s294,5,2,4200.0,898462.5573000001,62.61436590884187
s294,5,3,4800.0,1105576.96515,98.77522588673843
s294,5,4,4200.0,1198009.6730642857,102.99241465713985
s294,5,5,4800.0,1273109.117575,92.18335340482196
s294,12,1,11400.0,1125988.6360907895,91.7606858404049
s294,12,2,10800.0,1275674.1587972222,109.83272127693067
s294,12,3,10800.0,1347470.3904569445,105.15437993815786
s294,12,4,10800.0,1430367.496136111,107.0865863152262
s294,12,5,11400.0,1574460.9181736838,110.31194745996245
s294,13,1,7200.0,1367003.2201625,101.18334664928811
s294,13,2,6600.0,1484497.7528272728,101.11690672885555
s294,13,3,7200.0,1611785.1272875,110.64907473872296
s294,13,4,6600.0,1712640.6131727274,114.17180439653612
s294,13,5,7200.0,1855341.7984250002,119.13767073534427
s297,6,1,4200.0,762660.5789125,22.40945772735714
s297,6,2,3600.0,866492.5145229166,28.694307889146994
s297,6,3,3600.0,965237.1425770834,32.7679323574063
s297,6,4,3600.0,1161633.0884291667,64.25843940231948
s297,6,5,3600.0,1379676.1133333333,93.72978062888588
s297,13,1,1200.0,1399683.0487000002,86.63822559116753
s297,13,2,1200.0,1461150.9838999999,84.61547017532335
s297,13,3,1200.0,1505786.55645,94.21833250301657
s297,13,4,1200.0,1694440.92045,122.94402242560119
s297,13,5,1200.0,1801934.245025,133.82786499908258
s298,5,1,6600.0,688686.8793191762,11.69357856719249
s298,5,2,6600.0,810314.62749375,18.12462508928214
s298,5,3,6600.0,985197.0271840909,49.60826589695898
s298,5,4,6600.0,1147687.4099113634,72.97350677444447
s298,5,5,6600.0,1232961.1501340908,72.80047240175047
s298,13,1,28200.0,1422767.1376026594,72.20607458937128
s298,13,2,28200.0,1682604.893409574,70.85335098259019
s298,13,3,27600.0,1856341.8642320654,70.62823977313619
s298,13,4,28200.0,2004682.3024287238,69.84659015664484
s298,13,5,28200.0,2080807.598325532,74.16424056756247
s299,5,1,4200.0,710718.4870017858,15.651686168050693
s299,5,2,4200.0,802795.3734580358,21.56218471465293
s299,5,3,3600.0,889410.59506875,28.520497733417045
s299,5,4,4200.0,1042680.0882214285,57.538614301982015
s299,5,5,4200.0,1132110.3148071428,63.95899683019799
s299,6,1,2400.0,791041.198721875,28.305721289677038
s299,6,2,1800.0,959730.9826583333,41.459940771981444
s299,6,3,2400.0,1046141.5778125,40.34921232379944
s299,6,4,1800.0,1120799.134325,50.795582549359864
s299,6,5,2400.0,1286578.374325,82.69987053735296
s299,13,1,24600.0,1361970.4098146341,73.9491249073772
s299,13,2,24600.0,1597062.789458537,78.1788802098553
s299,13,3,24000.0,1768325.5518381253,81.36485971962021
s299,13,4,24600.0,1976356.419954878,82.33323253094206
s299,13,5,24600.0,2250987.2504939022,164.37585691897482
s307,4,1,1800.0,877636.5486270833,12.776114349966377
s307,4,2,1200.0,985799.36619375,22.730938716542795
s307,4,3,1200.0,1079008.2920625,30.108347855832037
s307,4,4,1200.0,1180444.7978375,34.71091593220012
s307,4,5,1200.0,1273571.37075,46.226783489271135
s307,5,1,1200.0,663931.7361796874,2.141961055439807
s307,5,2,600.0,691474.46866875,7.389011009706303
s307,5,3,600.0,711041.8638390625,1.6857084891018368
s307,5,4,600.0,753288.3546328126,2.2105425503672893
s307,5,5,600.0,916083.5204999999,26.53270640481513
s309,6,1,1200.0,1075588.2588999998,64.63212882375308
s309,6,2,1200.0,1179942.428075,71.06107461970569
s309,6,3,1200.0,1343077.3305249999,96.58163894823585
s309,6,4,1200.0,1366490.5690000001,90.89526013895428
s309,6,5,1200.0,1507607.1526,129.2434194670035
s309,7,1,23400.0,858052.6006179486,38.96378971815838
s309,7,2,23400.0,1142637.7613897435,84.48301912497705
s309,7,3,22800.0,1302216.7234809212,99.44777691133655
s309,7,4,23400.0,1408204.7224160256,98.61998389606829
s309,7,5,23400.0,1524216.6195089745,99.18794959824662
s309,13,1,6000.0,1876308.4626400003,82.82955046657545
s309,13,2,5400.0,1966753.7973500001,87.82442909671602
s309,13,3,6000.0,2105763.441365,140.5928342616121
s309,13,4,5400.0,2257678.9320333335,166.64427762056104
s309,13,5,6000.0,2333633.36522,166.58725515964747
s309,14,1,8400.0,1464475.8550589285,70.71949735332274
s309,14,2,8400.0,1594885.598707143,81.97467428754666
s309,14,3,7800.0,1651394.9038596153,93.10117198364507
s309,14,4,8400.0,1705690.014735714,90.05805579046357
s309,14,5,8400.0,1822124.0488000002,108.13747542426542
s31,7,1,600.0,1006504.5435875001,10.208290561004713
s31,7,2,600.0,1021975.955284375,3.421237012255956
s31,7,3,600.0,1079667.7236375,10.144126340007034
s31,7,4,600.0,1109496.0451375,10.144126340007034
s31,13,1,6600.0,891122.4486514204,8.006514575553808
s31,13,2,6600.0,1096759.847719318,9.771139851224627
s31,13,3,6000.0,1210508.75367,16.246560048070286
s31,13,4,6600.0,1335606.3566079547,17.672829641201155
s31,13,5,6600.0,1622892.0724863636,55.555689113386066
s31,14,1,5400.0,918736.153448611,13.16821227293876
s31,14,2,5400.0,1070364.4119013888,12.727822028514877
s31,14,3,5400.0,1145564.6626097222,13.214834933630407
s31,14,4,5400.0,1237369.7346395834,10.000004831867848
s31,14,5,5400.0,1342470.7882819443,10.169947126934773
s310,6,1,8400.0,720873.3141441965,14.487045658275397
s310,6,2,7800.0,869308.2345408654,23.554353604230624
s310,6,3,7800.0,1071126.2314874998,46.601898931859004
s310,6,4,7800.0,1342485.8214788465,93.35778629161075
s310,6,5,8400.0,1621115.7160785713,131.4037970609192
s310,13,1,3600.0,1860183.2108333334,148.54000706779854
s310,13,2,3000.0,1976637.3641800003,162.27854141873692
s310,13,3,3000.0,2069943.1803599999,168.8704133307693
s310,13,4,3000.0,2173578.41832,170.60792363167909
s310,13,5,3600.0,2334333.4844,180.09456255649548
